,MGH258,UKF248,UKF259,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,-0.025876035645858858,-0.020954412635378315,-0.02775078395753314,-0.03680801211414085,-0.0165028104370964,,-0.06312130920947771,-0.02777999628029318,-0.014095801783897105,-0.010126941916797723,0.20216945973556846,-0.017930079730596824,0.01810446532463142,
PDAP1,0.02154815425477179,-0.013782546891126813,0.016101152129151194,0.08204420871107888,-0.03316685340731322,0.027281765909563136,-0.014708041316119977,0.07568072346529842,-0.015285377719865363,-0.056719340803482156,-0.0325427192751328,0.007886616863667682,0.03136880590493761,0.0027735287501053306
QDPR,0.010326057633504214,0.03040819697287384,0.015982080794416386,-0.1422295993736864,-0.022978404089729586,-0.013790341908849011,0.016571541384960482,-0.014754004834133303,-0.006798208371502291,0.09016888118725828,-0.035721316437556834,0.034170164572263635,-0.002533981500494495,-0.028824498258619234
POMC,0.06327731381514104,0.08303673675680222,0.042100362225424105,0.050995471927652414,0.07886191067493505,0.003900238972186655,-0.0362634585488275,-0.0006859800520159252,0.020381248237341634,0.06952061367608446,0.026482662382871888,-0.029331255043009232,0.03855568857305679,0.0067299983079567765
CCL18,,-0.0261491271116594,,,,,0.03443896279657542,,-0.010150552443525631,-0.0037378083244023613,,0.0007626352397904495,,
CCL17,,,-0.01608469761517738,,-0.013086672157854598,-0.014744568895338468,,,-0.02057945454527699,0.03764591317680757,-0.02156989256845728,,0.0758315141261303,
VEGFD,,-0.02614913541523201,-0.017920129371969115,0.05625071846867165,-0.013942742298234058,-0.01580221117363202,0.0354553585298948,-0.04894181532032985,,-0.03431904633201832,-0.022749579127074523,,,
TNFSF13,,-0.001956832355028459,-0.011094864428786903,,,,,,0.004430823708525615,-0.006401302588670533,0.019576777427799404,-0.020134277818059428,0.042036172624523735,0.00680453626242781
WNT5A,0.02733737419498277,0.01276173136779056,-0.010271371280688722,0.12627008136091178,-0.02934763357680816,-0.03276550059608624,0.0003213019036429442,0.01627319059629931,0.010418537973287258,0.024294446268959213,0.02697417548384022,0.0730712106043362,-0.0038430439340749697,0.02000773664258483
CXCL8,,-0.04817809312088855,-0.04880399142164586,0.0073629664174379075,0.06163304054777099,0.024358495821936704,-0.041122492566449634,0.04494709636127628,-0.00673961221597233,-0.08517581574302788,0.002422565565430699,0.02440120773425764,-0.06723087800034698,-0.010244759299883518
GRN,0.026513883262881236,0.07646639737675945,-0.012406205742972543,0.1367974910859228,0.002966098189774263,-0.015753868663172462,-0.022212957451144603,0.08965117188537358,0.0029444633747859037,-0.02404952181869608,0.033746452218793424,-0.04742193084199324,0.07231574201011125,-0.020266491669198146
MIA,0.147114763568849,0.01251227444236272,-0.025074338175842748,0.04436379699137561,-0.02572202723556844,-0.021641852379073716,-0.054921722769274164,0.045042808775437676,0.02681792127269319,0.0861958067725611,0.035192993012466915,-0.04258280253621051,0.06278682640219375,0.07944219881386515
COL4A4,-0.02158258075049148,0.037524963431559796,-0.01603436786036336,0.0860037462473786,-0.013662890617051088,0.07773652655342574,,-0.05027991542569663,0.04516679506073464,0.12842096975438114,-0.03322667589888392,-0.02534384900337041,-0.03648119188792189,-0.0324320355995094
TAC1,-0.01863583613450764,0.05397712921477003,0.031814900102627434,-0.0677664568128399,-0.021959792561960116,-0.03720469781603663,,,,,,-0.007454361201120358,-0.02347763916428815,-0.000710979107469752
RARRES2,-0.015371247809952443,0.026149699426817,0.027004699656249777,0.09660902003665428,-0.014459011832615706,0.009984197427080573,0.042212310104173326,-0.164131853049473,0.06507948328302109,-0.04343448575530919,-0.05786202207321754,-0.013804001477672785,-0.040280288363077295,-0.007745101621437421
FGF7,-0.0279662046650345,,-0.007620547714634279,-0.007379575315471015,-0.011404568451134224,-0.0023676674618136567,0.03102628217615819,-0.00488634931539832,-0.04510173046841127,0.012635889794014407,-0.016517909031716366,-0.0441068205470278,0.0016269914660274384,0.016264129117063684
EFNA2,,,,,,,,,,-0.03261795680239708,,,,
HBEGF,0.04298192706203365,0.058845101857521384,-0.0290097751752894,0.02431071276562002,0.05119518319658332,0.023801710923398268,0.04373273820628724,0.035267140323726014,0.015379640725858507,0.0867187671304895,-0.08430302725985464,0.04473341563921364,0.06865476563829524,0.06945711546643271
CSF3,,,-0.019171557083651456,-0.019637639391039432,,,,,0.037607687097751925,-0.06923979828385307,,-0.025705218518780996,-0.018802906220382134,0.12839470612166493
PI3,,-0.003219787195831108,-0.03308431945317973,-0.004600666291563476,,,-0.015328802886786628,,0.060675331736008316,-0.09777131522240608,0.035185397178993355,-0.0018973902096816658,-0.04085246856368406,-0.06450416079441391
PCSK1N,0.00972188184454617,0.02909963448131536,0.01138272895654248,-0.017675864818216928,0.009536434576412322,-0.008213130861156801,0.054451113843641194,0.03272659057215515,-0.047236638882962055,-0.04043820624340872,-0.019898112248723232,0.050170528870196476,0.0025568055179310315,-0.021446111586697007
NTS,,,,-0.024137021050031182,-0.015608264320693234,,,,-0.04800972521186363,-0.03973879066855975,,0.03201421890699571,0.04813068955950429,
SFRP1,-0.027115612312958923,-0.03983968480482009,-0.014034520400557018,0.03371918682220874,-0.028981272339121518,0.000536528512131668,0.08452049302662665,0.019788143275642104,-0.022578489469716908,0.022848152711895716,-0.021232540841861283,0.011528324847757771,0.08304151957274843,0.029942311065928782
CXCL13,,,,,,,,,-0.03664497506608198,-0.03140176878920277,,-0.0319033858680756,,0.06299328225696131
MICA,0.10010935355351953,0.04991124403212214,-0.04332311597818985,0.06803550615448978,-0.0056663979385725306,-0.004913260068118938,-0.04140634359485021,-0.0337139656818249,0.019826053592792263,0.013013326208915127,0.0656092949800023,-0.0010480771593738198,0.06641646076482038,0.030083813195786218
TG,-0.021582575886773807,-0.04117853142039051,-0.015145471060824332,-0.02370087380514723,-0.013184326953647869,0.0533044078365862,0.07488281163968417,-0.022834988422411,0.038037980413392784,-0.04082859071380428,,0.015342734385886288,0.08923447383340964,0.039409885902967776
ADA,-0.03914224439525691,0.00822329225870505,0.012250499655943157,0.09964929877414645,0.03674497663745974,0.014183824180800926,0.008610552460891503,0.005779893515926501,0.06266997060474894,0.009406956956312077,0.05728466496549385,-0.006905502751831863,0.0830099568282421,-0.0021708843110502425
LAMC3,0.026276405686144855,0.03469581410792145,-0.014981680497661532,0.07717074493627483,-0.038979200184326525,-0.05755724163914405,0.07236409876998466,0.000955383569635791,-0.043477513179606284,0.07892439748095886,0.054862620608398964,-0.05518850357241455,0.04659582456687467,0.04095060768999339
CCL7,,-0.016633053862836332,-0.010950151378613025,,,,,,-0.030843858786299964,,,,-0.019703623065069824,0.011195356599585888
NGF,,-0.02855812750023387,0.024274349320176778,,,,,0.02367511770326023,-0.03562218766058304,0.03346972557921454,,0.005011939089443446,-0.04314350501234704,0.012694445926129092
TNFSF15,,,0.034851278309126696,,,,,0.003166058343026112,-0.03006929885001501,,,0.05438701927343614,-0.0004976793262004358,0.0026680066819169926
HMGB1,0.0005905422428740051,0.020484256614609748,0.0032215862245531498,0.062152999837338095,0.021673100720272835,-0.021067527587354796,0.008480269733600459,-0.018044880668978996,-0.004767719175845018,-0.027304950103778564,0.012698657835651278,-0.04707315900187137,-0.016598008520462174,-0.04280812261795541
ITGB3BP,0.04067871078144511,-0.003682488839575974,-0.0066516346084815004,0.10776007777788207,-0.00044622894208012096,0.040010143081093,0.08611715295827668,0.0273562810515157,0.043852431669000234,0.022893694419225088,-0.01563202836488287,-0.013474044119423845,0.030563975381124712,-0.04082266958807027
AANAT,,-0.02413203061250726,-0.011094865612920666,-0.017713682162954856,-0.011856742278862074,-0.019778428839848358,0.009147473854027102,,-0.0270587672107551,0.06101490672165141,-0.008309296382309135,,-0.020847254886844042,-0.02083044919046214
RELN,-0.017892527610674832,0.008913682168886335,-0.01925820206388859,-0.05197750131184331,0.039740778803218225,0.08326848877254246,,0.050004664509235346,,,-0.03336656719303486,-0.019280969377162293,,0.005339747666246592
IL15,-0.04042033436434812,0.061870906583938165,0.023979848201522068,-0.009256125630321537,-0.014717974410136298,-0.018343578604848865,0.01997814848930775,-0.045937951191358274,0.005708676557119805,0.016065750179863884,-0.018178842608660664,-0.00016687280545599464,0.0781763325860945,0.05900865393725447
UTS2,,,,0.029291808890534596,,,0.031101501497917874,,-0.023042520645872505,,,,,
BSG,-0.00491275052132714,0.059553707048681445,-0.002517717126522272,0.03727793856554469,0.053912842879401984,0.03325712116615189,-0.10472382848997662,0.013553003915815197,0.031053707452231693,0.04955468312528639,-0.0017604568849950222,-0.017187400984068704,0.00998569439587227,0.0791088980113946
ADAMTS3,-0.005619406956417168,0.05523582207769505,-0.0007498759183283029,0.07521896626113901,0.007656448624077646,-0.030481107391727255,-0.013581658309403012,,0.00797213445544568,0.05087565677071001,0.07587272867530305,0.027302827929658314,-0.03259334514630131,0.10729803965043395
CD34,-0.033567203770112415,0.0033152927349567583,0.009842914392890426,0.08828086427953834,0.008266419106699565,-0.006404882167906357,-0.015025143849913377,0.04701904364648918,0.03062060857394918,-0.006052034897644057,0.04205004639044945,-0.00010216692644959301,0.05694618847930499,-0.026411473123047886
CCL23,,,,-0.0013857077522000036,,,,,,,,,,
PLAT,-0.01872560281021123,0.0899788788508704,-0.02259804362859598,0.1086949856601193,0.044887212292054876,0.029342340428516564,-0.0019842088998571297,-0.06464359216750411,0.021263586660526412,0.07335470037153745,0.029922017551522906,0.005528417614410394,0.02627500922034789,0.04261289062915081
NTF3,,,,,,,,,-0.009720727663966297,0.07188494808540095,,0.018510944026231286,,
LTA,,,-0.014034519744000095,,-0.011419278480337938,0.18180182368416656,,,,,,,0.0023589140853562335,
CKLF,0.04694099910580369,0.07024210498873541,0.008267685630254151,0.09181857671862771,0.0028723692593243845,0.07016249712670124,0.09887982173579439,-0.08948340423997743,0.030247800751923678,0.04229059277585794,0.03311604644011185,0.052048765760677886,0.007760988269735828,0.060494375282215164
CD24,0.021045482109851105,0.049373644855047576,-0.007600862192325177,-0.04848875225828135,-0.05635313243118306,0.025261559591805444,0.01323644216900753,-0.08032196260720574,-0.0009236649584971823,0.021371615988482636,-0.018888060623366437,0.022545768480464492,-0.0066269351402020804,0.02203424534587588
HSP90AA1,0.021911191834642116,-0.003025322161340422,0.02852067577001496,-0.0898220920896652,0.028628661834847257,-0.049652586640781045,-0.13398509061839448,0.002836927275979226,-0.0131278252523023,-0.07425038322090866,-0.02076023075135961,-0.04960052805799885,-0.06335972174404166,-0.07034976649969497
BMP4,-0.022211603846258383,0.027102112930233905,-0.023448827955942372,-0.024702755538039772,0.029232219042029474,-0.01563062550675997,-0.05570732751526193,0.005502873587726648,-0.021459061715911342,0.003066166035185905,-0.03687503097723158,-0.007247815809144483,0.028804153406612205,-0.03028643839160727
SCGB3A1,,-0.016633052199553168,,,,-0.01279990814680843,-0.06097580103509265,0.0770586841727768,-0.03739666436825473,-0.015280258541777201,,-0.033149074374191415,0.07468987266308046,-0.01699590462425666
IGFBP4,0.04463066202739321,0.044672609245020485,-0.025965238793794348,0.13130992247620804,0.048630037831206493,0.0023346429904175584,-0.02132827911061799,0.05404879112588431,0.0025961754811357814,-0.044804051281258625,0.05636452917518578,-0.039088234819814646,0.045556191601638464,0.009250412588076101
RSPO4,,,0.006751752156577212,,0.027913651544867177,0.016274973544459618,,-0.030421573899538593,,,,-0.02232449084395892,-0.01452545614411354,-0.026266371316273664
LEFTY2,0.22100039871543117,0.05403638786660943,0.00832585638797813,0.13838661702310096,0.022415386689114077,-0.022644945728609957,0.021423648463705675,,-0.026182943318386234,-0.03750478994726937,0.073331341618653,-0.03035983266135106,-0.009022589677841754,0.04713212109351436
PF4,,0.062310043711971436,-0.009553791346994167,,,,,,,-0.02989661565574784,,,-0.028057256828319374,-0.02057593492648789
ANGPTL2,-0.004476336237666165,0.06179090599224515,0.01302805258543594,0.08105780219405945,0.020888818702227672,0.05616785488992096,0.1090546453680162,-0.042681841007406025,0.016752852460464752,0.09785745426659816,0.018666160071497396,-0.0024186259236010036,0.06354330582939338,0.004153029393044875
LRIG2,-0.03128597159553431,0.07843448665222294,-0.053588311954543964,0.052643074619405185,0.008612926287067172,0.05867446197395323,-0.0668381000723764,-0.08814507924309394,0.0038298590171104993,0.020747763294272737,-0.034378518659186175,-0.038483213267608334,0.004260637566778429,0.04470850458210202
ICOSLG,0.003909545462119653,0.021873881224297807,0.005146591231676329,0.05247622764124396,-0.012265861444829407,-0.029992113890903595,-0.003921052597387942,-0.005994385774462644,0.00491512827168086,0.062273394673041306,0.06180662762493562,-0.001392807426081526,0.011064534481624266,-0.048594468873083545
WIF1,,-0.007364976949979614,,-0.06647643936983096,-0.010248877026937876,-0.0328592033031068,,,,,,-0.02075277663219515,,0.02951125067131772
NPPC,-0.006230276502140183,-0.03714205725078206,-0.01482028640552191,0.020568073922180578,0.08096464455653427,0.06121170174330697,0.0402643402427024,0.017248065220560084,0.01521550997262177,-0.009409647052485646,-0.005603552887016573,0.0057683503018218845,,-0.028205479941731428
LYZ,0.004373255788954589,-0.029712349598267237,-0.0076670410340933205,0.06464144059696575,0.01496925557859707,0.007776765907354853,-0.058205869910885624,-0.01744211062133887,-0.002236659854612491,0.027247971183518488,-0.00476390138506191,0.026321211853046977,-0.0053651771903809094,-0.026779171890885734
EREG,,,,,,,,,0.0014608577090597702,0.010699712034949849,,-0.02780552973863989,0.028704693967323353,-0.023688996366997735
SPTAN1,-0.010825367672264675,-0.010878099554984077,0.024340139923559486,0.004645110754765076,0.0362851514116983,-0.036877343133700356,-0.020825335925415397,0.06769331471510033,-0.0014837555505200796,-0.042417858416397,0.002590455577890309,0.0008573232585156589,-0.04457611373488227,-0.0964278382224264
PTH2,,,,,,,,,,,,0.0291587583181694,,
LIPC,0.007790356655229178,0.01149965987626877,0.03429775456765083,0.003372072797283597,-0.024830772914015635,-0.028816050152344744,0.022517458854808138,0.062434472522132634,,,0.037378709240611874,,0.012782901933075812,0.06351324428955316
COL8A1,0.0861462104807039,0.039434060844030276,0.009261839481095975,0.051090334048664914,0.04680987392699842,0.004120771067615877,-0.02309245183524055,0.042701953066852746,0.07363241565595523,0.020742279862502853,-0.034803119633331506,-0.06998540437459579,-0.012651327059498759,0.061363745603318906
GSTM2,-0.018247190309758805,-0.02807801636517866,-0.017006714562268894,-0.052312255769794785,-0.022384679611134065,-0.001722511145439262,0.10899127919308516,-0.04183897063976719,0.06273516416510104,0.04443062654986513,-0.04472515489282439,-0.00493865606325296,0.06987534182515717,-0.006810004725595293
IL4,,,,,,,-0.05249840734354493,,,,,,,
SPX,-0.05532709198151044,0.009541506532701761,0.014215595823313599,0.039151806112604576,-0.011492590512238443,-0.0499487940311777,,,-0.031098199232330048,0.1112782466397143,0.04826356162594553,0.025754977507311802,-0.037911758968531564,-0.08768845523940487
MFGE8,-0.014834922329580266,0.03681030556426799,0.0011948540922593564,0.05309812720143144,0.0018033220193833682,-0.02079795477391659,-0.12443562012678491,-0.024996912721075196,-0.063883534800205,0.056380549045123934,0.006362517315568343,-0.023541288475362795,0.04644274313498164,-0.00011258985043939676
TGFA,0.0032832794597261183,0.020222394264942937,-0.03694683564955084,0.052154400211494846,0.016820064637935526,0.0016660573785101335,-0.008672527173933341,-0.0728337981628297,-0.0008694518782582428,0.05663346066881964,-0.01614154641529292,0.011591600236118257,0.06088356867042722,-0.04254466057905868
SLIT2,-0.022211600292068676,-0.007697962711429078,-0.03251615298163273,-0.058859852339256585,0.0404393906701075,-0.03316119796496486,-0.02656059350043613,-0.03173462620908161,0.026124639432136807,0.0872566628841147,0.015330062307454635,-0.010016457228839796,0.015507062551554889,-0.002680780408801633
PLTP,-0.013408258825608128,-0.016372433928510247,-0.007587380275864597,0.0816181456782597,-0.0584884667848206,0.04634282599566807,-0.08906241061058191,0.008991570465257346,0.02178798182064097,-0.023161488000442754,-0.0009825363270108533,-0.004394676478011154,0.009096301074556074,-0.018878910703323416
APOD,-0.005112493228067341,0.031854281718854155,-0.005666196016912615,0.038036204757673095,0.02388658263223351,-0.06656571083583507,0.02907008043229484,0.17726589250453537,-2.7997174740606786e-06,0.11151097200354707,-0.07437217871256484,0.018269676610989445,-0.07993360183751654,-0.011895009189237278
B2M,0.060333272261209464,0.019394986806904973,0.018315625675781665,0.11445605901157475,-0.09661566828590983,-0.0005581524335594415,-0.03575548384764609,-0.04361869351357927,0.07047451884360612,0.03616839807853181,0.02847407188902911,-0.04803384494940963,0.0460099582614237,0.009196650899469961
OMG,-0.07186045055055336,0.050912834784585706,0.0454478723955748,0.02887556329310379,-0.014351065974531691,-0.03524234793055601,-0.001139678673253672,0.1200149952438704,0.00944039768783566,0.10392047712446319,-0.05524324508613933,0.017583015926602857,-0.03684854221856018,-0.08037950132602831
CXCL3,-0.017380516813775754,-0.04260853397801641,-0.04381020878372104,-0.023257217920207046,0.060894690191592306,0.03799753008944315,0.007900762405574168,,0.06512702857641489,-0.05100869600052374,-0.01878895973262804,0.008453821643210256,-0.012069174409742315,-0.038593924202269536
CXCL10,-0.01859873497870573,-0.026437947246396747,-0.008124458044065806,0.10478760327611283,-0.004616649664293905,-0.020993401027178563,0.02293650249026784,-0.03068193339490449,0.09162128422757389,-0.007267625879347108,-0.02531273654143209,-0.03050436238108789,-0.06138552349343677,-0.04765910080272313
RSPO3,,0.053719427312249955,0.16967804305073145,-0.029086805368514674,0.007102212907980361,-0.013804926887278706,,,0.1410761890220841,0.07228353365541675,,0.013898553068576087,-0.01999532455555454,0.03492403512772972
CORT,-0.021582580403082967,0.051467023971009135,-0.024881086219336587,-0.025395859815501975,-0.024189860541258847,0.003558880227775749,,,-0.008403178673295323,-0.017698534781538666,,0.09597029385779873,,
NCAN,-0.07441448241595712,0.04611598461220318,0.06859669756960925,0.02680550577705907,0.05625130207499802,0.05996773958318727,-0.043709258856728286,0.013951220760970695,-0.026043809119114504,0.09147348555764691,-0.01833119847502813,0.04636321286155928,0.004922825451135894,-0.019653412451134764
PRG4,,0.0034041137779517545,0.09329207235367618,0.03610908744991887,0.016244513074463313,0.13056302555591046,,,0.021501296254957773,-0.03732903353023012,,-0.053235424586734595,0.03797413249547345,-0.011486444399726693
ZG16B,,-0.023065023225152036,-0.012708991856066153,-0.027204292641924064,-0.009073653377395888,,,,,,,,0.0577431288703249,-0.017553382756305535
TGM2,0.018338618747868327,-0.03754451155016721,0.031237471820785397,0.06517778946076574,-0.02930810839037911,-0.04899557929729995,-0.06888323238491444,0.01800233655975852,0.047900825744967936,-0.03794703441439335,0.0906467640467271,0.019635582481493347,-0.032347658563069565,-0.014066365150664482
VEGFC,-0.02158258179271712,-0.031760410088116364,-0.01951610480762364,0.059897922432990504,-0.024433109917378886,-0.01647175986983005,0.08188926671348189,0.009467945450902716,-0.039694274354027004,0.00621362773231218,-0.024782947494620122,0.0021320379664117707,0.07510526281376464,0.05203738956998498
WNT6,,-0.026837064700821648,-0.015145471689672327,-0.024778024785055933,0.04911778315295898,-0.014375720241141884,-0.0492502848423256,,-0.006226929388540905,-0.021618747383461503,,-0.016560962058504748,-0.03011053563528064,-0.018137910782106817
NRG4,,-0.015319626553198967,0.20242235069988648,0.00591132049795302,0.01407121041992416,0.017010119248584536,,-0.050279859962503455,,,0.0821995189831323,0.02005884499981318,0.000655781207585669,-0.02727663584296008
PMCH,,-0.017656694042465105,0.014200365237752205,,-0.013281315419644994,,,,-0.0313506593038434,0.061930654432325406,,-0.016973406788725328,-0.022879684899977187,-0.019627789104036064
COL9A1,-0.028601554104185037,-0.015847529594201076,-0.013918908816580653,0.05561638368377687,0.02260270808819394,0.039899614929364675,0.08947876814482737,-0.03352200603006364,-0.007052604594262303,0.08037238541879596,-0.04870316134090731,0.006350704584914155,0.020455643229297753,0.011951050204594854
GDF11,-0.02280523816537737,0.0009491592662173468,0.01615723027106191,0.08427800942045702,0.027695171167663655,0.06809404442552151,-0.02514890375808152,0.028733103682136215,-0.01222435355337345,0.021084038189123445,0.04763242159097291,-0.024890090871288396,0.026087892381339326,0.03829511903498775
RAET1E,,,,,,,,,,,,,-0.021934731425189865,
IL24,,,,,,,,,-0.023374296122293352,-0.029419929319115218,,,,-0.0143871224936884
SORBS1,-0.0385185732808069,0.05615251793288752,-0.014554688220911648,-0.008753595397797605,0.019134005615321848,-0.037046576248398314,-0.14945594142922103,0.0027117063960473056,-0.021317668226437703,0.021164586933998555,0.006533277703479787,-0.006392676189592947,-0.046853464544659454,-0.06031813928206039
DLL1,-0.04467629554149045,0.1042257728377678,0.026693661625058075,0.06651866986867394,0.002153646851808524,0.008492951914280872,0.03587261440357622,-0.016855177312928585,-0.05245412143073401,0.09683255232689685,-0.037205149473215335,-0.02549794852984211,0.045064624199435646,-0.022023587053024606
TLN1,-0.017383082712383393,-0.04219953624313348,-0.06425220267110639,0.11884889878656629,-0.004968334702658386,0.02840722700262661,0.04258319459505845,-0.07859446636816653,-0.014248179162056805,-0.01387105831681809,0.04734095068420911,-0.037403752775963,0.026490362661768282,0.05974543033991061
COL2A1,0.026263658887465385,0.002482968195353381,,0.07975383377515852,,-0.013411572695178927,,,0.00297178704935287,0.0637609200907553,,0.11165441058746832,0.014441208171460843,0.015468489826938908
SHH,,,-0.01137900691790432,-0.0182830054069479,0.037375417926570974,-0.012799907028016776,0.036123239397865436,,0.03522465368769329,0.05725529061650569,-0.03886773410097854,0.03628103909735587,-0.00893959670695867,0.16451035771475092
PON2,-0.04651085278486817,0.042268603218779656,0.04916545577923084,0.07597279343066313,0.06026975012399928,0.01729914958432452,0.03820809766066143,0.0700868115013973,0.03871907783327844,0.052222598778317565,0.05896182714025292,-0.061959836682001036,-0.025171865032082158,0.06778819169976884
ICAM5,,-0.021375167151423142,-0.017734989919995406,-0.045446892044292884,-0.02948271751024139,0.02851107879241364,,,0.028504205403561043,0.05026601068890799,,0.0885024791015301,-0.013190622316206841,0.06810140349814639
HPX,-0.023026105229638917,0.018512223283764794,-0.027686671859937634,0.06995493058723379,-0.017806482387427852,0.05234935111583796,0.025237644058431957,-0.0351198400685126,0.017247615014874713,0.12924712824873993,-0.026681254173801232,0.06983617215133998,-0.046144015747892335,-0.018777065476253567
SFRP2,,-0.006747704745138363,-0.012959455738102855,-0.01856142804498493,-0.014840538655564195,0.0015136364167020486,0.032196470635659925,,0.06553575106592764,-0.015627105789979362,0.02327520358987841,-0.09154319166812282,-0.01560466068243899,0.010323272872393095
CFC1,,,,,-0.011419279170463925,,,,,,,,,-0.02413553094605851
CD70,,0.09461838439361586,-0.02202738742781259,,-0.007755162785104088,,,0.016098406676001556,0.07622771984648567,-0.014250723599716443,,-0.0028189091632932566,-0.030506483908710837,0.058419099254098564
HP,-0.0402232918397726,0.058699632327552806,0.0359560004902595,-0.0019813255729531987,-0.0074883547450388405,-0.009625136567036828,0.06005570095896083,-0.026989739078592933,0.07196177442183492,-0.004581035403164326,0.053951954819859656,0.012158688691893125,0.025617565683845996,-0.039739387862541026
CXCL2,0.09194391307467195,-0.003228242044183779,-0.049135357885353864,0.028881171551864447,0.05012036018958224,-0.025334092395587603,0.015368632200085608,-0.04953373756315952,0.07705940011414383,-0.055079264188071346,0.05077784238287091,0.008514477996073458,-0.007594205578890901,0.02625202823602754
NPPB,,-0.021458247160917335,-0.03270182932834444,,-0.009999185248759288,-0.016471761067868386,,,0.043594197762466494,0.02780882711782674,,0.005356855085488134,-0.02028303215115085,
CCK,0.08362996650088006,0.02786021760081128,0.013547303646968977,-0.08721347433924026,-0.0043455322881101825,-0.05746538739708807,,,-0.021550026168624045,-0.004489459462635672,0.017836855965103728,0.0006494290701934468,-0.009662212157771868,-0.0781342172658251
SEMA6A,-0.006680716350464193,0.07881358167349543,-0.013442147898170699,0.04868117293991705,0.08774218133696171,-0.002352035512504166,-0.048308437050819324,-0.098292381631232,-0.029524957914204744,-0.036587091287926934,0.043213353981088755,-0.017331788301672774,-0.05737486617234796,0.101874606735428
IRAK4,-0.05193643077250503,-0.048290324722178576,0.012381142159738403,0.06617382117284855,0.0201275812668178,0.01715758632544625,-0.046915551240691,-0.018545041919916367,0.06013691640267848,0.005929188771128043,-0.009278144500492205,-0.028391521884493075,0.05125394459730565,-0.019446549640094412
GSTP1,0.04191086987975016,0.03181264795408272,0.030991763307351993,0.09662437648471793,0.027933079648501166,0.00674902263957059,0.11726170376600194,0.014388962386079233,0.009587757729165725,0.16718811371663217,0.03335783934029211,-0.022981655182302583,-0.03363784126549783,0.06265999176165449
VCAM1,-0.05557672062380884,0.02372874265740544,-0.029506000040413975,0.08704970855056952,-0.011992848502426759,0.06385623550717312,0.10246032048205794,-0.02208292012569383,0.03651444835427223,-0.005741048926118826,-0.009606217382856056,-0.012076811592962948,-0.006197336977418925,0.056392386254187764
NXPH3,-0.052905732386885625,0.013234509509919863,0.014805356151930986,0.06474210583564524,0.04798933026967223,0.0027861226590884867,0.0562392564037317,0.08552091995573642,0.0016799051663737106,0.0549313886664196,0.034691352874711104,0.00908057360344083,0.014188554176559894,-0.0453771923899459
MTMR4,-0.02687875213609259,0.011412737186907333,-0.009025139071516525,0.03266417744137687,0.08846904056575526,0.003511522877556899,0.021243512110180093,-0.040930407414821,0.06701783747200288,0.007512918410178255,0.02149639507390685,0.026387865855371388,-0.011107146086530798,-0.035064730558347725
LAMC2,,-0.016842480279094095,0.021870671481480274,,-0.01258785867723266,,,0.09668198497665643,-0.028736564820073425,-0.038636622269757205,-0.01924056118372205,-0.016475338763353914,0.07582893764586698,-0.0262663857758404
