,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,ZH1019T1,ZH8811Bbulk,ZH916T1
LAMC3,0.020700491070439312,-0.009825142462673154,0.02870015870588673,-0.034569680860162905,0.03145919057035967,-0.001887114159957774,-0.011206046078023304,0.06298938697966773,0.13321889458011732,-0.06160712224152043,0.009016116169430733,0.0670341702327259,-0.05709176303658805
CCL7,,,-0.018486378162312484,,,-0.011639138924528855,0.013638354920693456,,,,,,-0.024299055275410705
NGF,,-0.0306098899041507,-0.02060497188855581,,,-0.026668240051753056,0.015607979497957312,-0.01832521071503238,,,-0.053970850575193144,-0.015647094858846487,-0.006954253562003789
TNFSF15,,-0.02240303714563467,,,,-0.012960750455455517,-0.0179690024682842,0.027112005747529706,,,0.043504784801076196,,0.004431139307514763
HMGB1,-0.010333996810287195,0.03225778145135375,0.0298869737605027,0.0414295735777433,0.10343948838413612,-0.055254232452371196,-0.08640199838544635,0.12271650785739541,0.16819271554525525,0.05019915005864623,-0.11898966314396274,0.059659228890819205,0.0007936677842745141
ITGB3BP,0.0051310237658578756,0.02833378191498471,-0.007191312045254032,0.03541124962961325,0.05750553167564371,-0.02874957530319874,-0.025099217738744822,0.15318766273630466,0.14455080323273403,0.016007785759694936,0.08220347473013219,0.022370857112717385,0.015774336594822313
AANAT,,-0.03352469084040302,0.025564568264679878,,,-0.01179295863160187,-0.011525063097859712,,-0.02623258653619401,-0.02422561131267667,,-0.021343646246469106,0.023047415061858853
RELN,0.09495204228937243,-0.05277807004522675,-0.010705734802404701,-0.037640170361979246,-0.048577841665516826,-0.020469935209849025,-0.01617375323572352,-0.008286640495498532,-0.06681682776513242,-0.04767381260772458,0.08467537429113096,,
IL15,0.0680071329993187,0.03485018876924115,0.03636933449878593,-0.024766374660808475,,-0.033834821903283366,-0.01825420449757241,-0.015832783574128192,0.04491555255792726,0.008721674274233409,0.15607195123630593,0.004805675166734762,0.00466356748260807
UTS2,,,,,,,,,0.18531490492757732,,,,
BSG,0.07238939214098661,0.008150070743069397,0.007790572856697415,0.04793112381083355,-0.015294674284935375,-0.009774735607030474,0.05725912675958706,0.013050090605773702,-0.02101698096538622,-0.013530712129548527,0.029162692058580658,0.003472691481815745,0.04413741219281321
ADAMTS3,0.0839873378474054,0.0039125145834901995,0.08163119691395798,-0.02466327624671097,,0.0031296995664633594,0.02573433396503627,-0.02550203411299094,0.15186251424984468,0.07350042144705314,,0.04080064758589087,0.06385531799802427
CD34,-0.017170043834009732,0.003778601118287485,0.035432031062968355,0.07443638897575319,0.018683236392500982,0.010832455237064801,-0.02045693659410514,0.033447476546307475,0.1179334645690914,0.014159811069080298,0.00614981751751709,0.0493454058816396,-0.029850788282392814
CCL23,,,,,,,,,-0.017087436396773605,,,,
PLAT,0.12475116666320307,0.08651390486283192,-0.002613266641999717,-0.01818520170275647,0.09090938905995732,-0.0034609922723593083,-0.004213807260018385,0.09298534819689072,0.13965795651067656,0.005684805964737912,-0.0429638493383419,-0.0012307442638692385,0.03207718838411052
NTF3,,,,,,,,,,,,-0.009250357827033411,
LTA,,,,-0.014296301799794017,,-0.014917576880124421,,,,-0.023331788397649968,,,-0.03460099647977036
CKLF,-0.01705317031570558,0.028263952164339596,0.019146673351111636,0.07038560344907348,0.13969133932551875,-0.03628097319456588,0.09667866849697045,0.17123626057741356,0.18755944776436342,0.026636068175153207,-0.023642376518467033,0.005491739391412725,0.031274361695833294
CD24,-0.037048033660571356,0.03256920561441159,0.018334749881933305,0.011327336980560864,0.020931124706586868,-0.032835436821501404,0.0006027956251901281,0.0678873534995755,-0.02352663702488615,-0.00554722062027056,-0.010743530634364928,0.048046735777189244,0.07119464495627925
HSP90AA1,-0.01659669915348833,-0.09969680113969202,0.04066595809130913,0.05960640405730986,0.020339982142243047,-0.026013133106504414,-0.05766500920090611,-0.10599788515405384,-0.14671432323967573,0.05408342694731586,-0.07753736351306073,0.06102023361899972,-0.07156426506168456
BMP4,0.11086156563391374,-0.008559675477678105,0.004187884485771069,-0.01515491795707455,-0.014184187772424216,-0.016156729725723996,0.0036182747743354286,0.17063111007637438,-0.03027932859152701,0.022972388519347797,0.08529994518236127,0.04099283488786011,0.03503195155228236
SCGB3A1,,,0.13307884433745992,,-0.046108227232177675,,0.012562361387938679,-0.001476826466023115,,,0.002975242013454524,-0.03036065885953649,-0.0176007601871353
IGFBP4,0.07496160634731922,-0.0245433910030406,0.004432448328487345,-0.018037848813017246,0.07491547003451693,-0.020862735626425415,0.10385553382517768,0.07656944546190432,0.1373049611763816,-0.0432860512526478,0.045376830940068204,0.024224625086874084,-0.04585752584866591
RSPO4,,-0.03739311875938511,,0.0325980601321729,,-0.022833964980500054,0.08388988717975428,,,-0.02713629030959035,0.011095051847752672,,0.09573752469066113
LEFTY2,0.002618720433023853,0.019679570814813106,0.06898694769491519,-0.014471882137337707,0.0878153713273197,-0.015263499801286409,0.08229467880183379,0.12563001682136507,0.17685284307167534,-0.044641679994634094,,-0.01823647674692495,-0.03594779941335052
PF4,,,-0.0016211459111313503,-0.013004429557554287,,-0.010154919406941694,,,,,,-0.014537048120635939,-0.03460098847284313
ANGPTL2,-0.03222494006413228,-0.014278663088184056,0.006420495592609956,0.08341726742168158,0.036852869176673,-0.041295044463457165,-0.013174839634175697,0.15145139616210387,0.12135662775028688,0.017437689909444783,0.05928322126635766,-8.77322532981849e-05,0.008433457546706807
LRIG2,-0.066061181787851,0.0010375121501817954,0.011629863661582869,0.04065927782009475,0.07028689376321191,0.04712933454457142,-0.0177861032935447,0.11761375154513456,0.0602298521031445,0.050707237731696726,0.0604431999756787,-0.0332803414436122,0.025405299583295488
ICOSLG,0.0036300221428393746,0.0698189466420436,0.04654178936009677,-0.010978872911428423,0.07073350577678933,-0.024162158534640377,-0.019606174548019037,0.07559421931945293,0.07876521570953947,-0.010296588476274654,-0.027595724210335796,0.002830525505170535,0.034899684596141185
WIF1,,-0.0870197636571177,-0.014574841262329946,,-0.012664038604350322,,0.02082094350240549,-0.10670233982122643,-0.12119915108602357,-0.02094043249035239,,,
NPPC,0.011381830932055846,-0.052189988937446696,0.03493191050644397,,0.009037618053286798,0.1109087846896496,0.007511028434723453,-0.0013776757624344772,-0.031875059108067025,-0.005368749384031989,-0.06792350637131744,-0.027505069608030203,
LYZ,-0.009656039673031018,-0.026555282202574228,-0.007726569341363251,0.009707848291451658,-0.0033930785599970933,0.07263684893998405,0.017843315318608128,0.08102502230884968,0.08057398509109469,-0.009173746327715903,-0.02480334659772281,0.005299793240843676,1.472736708248362e-05
EREG,,,,,0.061784305919041674,,-0.0006098455525404389,,,,,0.03466590961087761,-0.012528576106002777
SPTAN1,0.025142421468153854,-0.008025846871472923,0.026930402832132574,-0.043318733844153835,0.15610554308389493,0.08242224261325459,0.02252147049516949,-0.08155894813228756,-0.06582696962588337,-0.033564741135431723,-0.04408703925817828,0.027367918654078477,0.003431656198773256
LIPC,0.1215215979446824,0.06089026415154102,0.05083756052670407,-0.01957236150030959,,-0.018249146485788563,0.006301656607322921,-0.024552587585951725,-0.014753338327918994,0.029761462002899624,0.034324855702153365,,0.04297946503663365
COL8A1,-0.0079181353701809,0.0657036013172351,0.018622763017710025,-0.02799480823269318,0.023079860493223203,-0.02709359427926523,0.029441311161662716,0.07615418999578152,0.09990320154194268,-0.056390552038710955,0.013577038880409993,0.016684683121992994,0.07519871084565989
GSTM2,0.04458040544014718,-0.015739121766481415,0.03935228592580673,-0.028496063950039577,-0.015309910563302326,0.05792697819840916,-0.005655245449138181,-0.01338875043757798,0.029730528741322614,0.03301046623677547,-0.07484237567015999,-0.025603030883950804,0.13389773297886634
SPX,0.044179302992994315,0.11115455762879944,-0.037970754936918975,-0.020397305527913273,,0.03271331765768585,-0.03315777190838531,-0.016985820567783406,-0.0651892380263763,-0.07757336542515213,,-0.018049603346720768,0.026034514016875614
MFGE8,0.05885266459588516,0.09427419501505259,0.017559264191004047,0.04370042445454946,-0.027804348949920954,-0.011493297362638873,0.01644166905442398,0.01988380446943515,0.011933720802395513,-0.0024116705805067,-0.037798847557577994,0.01777046368744348,-0.019781123051844724
TGFA,-0.024147280375485285,0.027988173919541042,-0.0190828124115622,0.06403680738767205,0.0057055496134927625,0.030013951352132074,0.05256333730475111,0.05166925647516819,0.1017389455820539,0.04497433923624001,-0.0003111210921627437,0.0419821872462656,0.09990268172589187
SLIT2,0.022884079218438283,-0.06756180309252126,0.02259834267434093,-0.02434015853222412,-0.0012429029046235488,-0.015232233592752942,0.001783038737821305,-0.0010568357145112385,-0.0871668665945841,-0.018033231353923367,-0.032457735344023436,0.01712267832101556,0.07449519661867555
PLTP,0.0015788326046001526,0.03761715854086657,0.027007616114621467,0.0028215106814275938,0.10747349894354931,0.037418149267381795,0.09474912376094857,0.03863257105726227,0.16713832727629951,0.009937099192581816,-0.040886140977721384,0.06856542266542912,-0.018779628727488593
APOD,-0.05511410871082461,-0.05790411551232764,-0.041148856940442805,0.00010875007300694241,0.09047303380761178,0.011064562294619305,0.011358426637453576,-0.05216429513988381,0.07674103373441994,-0.024389115204841536,0.04397485437242215,-0.0065547453750363985,-0.03903450777385984
B2M,0.03592405193882162,-0.007473806470522117,0.061060972744755755,0.013574782577289347,0.12267479699175925,0.05157132443004726,0.006421375181342922,0.04338159474642299,0.1851753651441267,0.05070343486263122,0.08942563343786168,0.024856122079638505,-0.0797511312175457
OMG,-0.035888788996769866,-0.05277111061737859,-0.0037984381363774127,-0.007835015347699774,0.06298159390480963,0.0169795603609086,0.04086772093323743,-0.037632088566327826,-0.062485073539253866,-0.023041484285049287,-0.02538188419678077,0.018426746422776776,0.09111993814508502
CXCL3,-0.016294647689936846,0.006348644823281016,-0.016261250575375603,0.06971770237771598,0.04773656067410613,-0.0393793708889033,0.05913721114751695,,-0.02245741922446695,0.022298197095588872,,0.015537593629347504,-0.008702649606717105
CXCL10,0.025852873083598838,0.04779158265915446,0.056633957813462935,0.008060816557762867,,0.026638664750899422,0.07799698237249604,-0.021641621481738406,0.13531168264677348,0.028045801639057334,-0.02071148895585485,-0.019498395768976603,-0.031082252036435856
RSPO3,,,-0.025111393342183777,,0.021806170561983446,-0.011792957760235746,-0.007130649698314527,-0.03178789129164389,-0.043075298058961695,-0.02604219563383007,,-0.008753558033659141,-0.024658789656128405
CORT,0.025552374890237487,-0.04192427436454831,0.06968165323833896,-0.023225087689586733,0.08248772147624397,0.0812194279178879,-0.01626335623751837,0.07988102518375706,-0.048658952638103235,0.03214656558822631,,-0.015212281996726642,
NCAN,-0.05159951206173811,-0.0613134617606107,0.011206270601324462,0.005110977307383141,0.059377263012013654,0.11346245434505786,0.00742658928272784,0.012570419976312081,0.09426255163039049,0.0218693638069126,0.02591098910279289,0.023751981111525263,0.02592328526326485
PRG4,,0.04204297763854001,0.08306837409918645,,0.005320959484269209,-0.011639140738315882,0.05588355322285863,,0.006355844458215398,0.015424775669823492,,-0.022446652987250196,0.028786228257739136
ZG16B,,,-0.025635024402546572,-0.015648717380402966,,0.05135103958111934,,,-0.011565324602422523,-0.01853922390626888,,,-0.030746856925178985
TGM2,0.09088381331167682,0.03110759092953897,0.009183349761044462,-0.011433359935449834,-0.005943239390419024,0.036189585603388405,0.03574295965441279,0.03824868592830528,0.05104840174389835,-0.054220991919988526,-0.02043165891607693,0.02377885400784435,-0.042847547708744216
VEGFC,0.09306099927888015,-0.012718437893143301,-0.015734539306011833,-0.02009355574110538,-0.06413972516785564,-0.007055798172546401,0.07281269238646429,-0.03245739731000766,0.0087545083949382,-0.00034940406776920436,0.11133068786504884,0.05156243167785801,-0.01622520412692705
WNT6,,0.06691530251516889,0.01622729362500027,-0.014471882517145065,-0.06301016367549088,-0.0160984303301881,0.03626382989161121,0.0775465410547999,-0.002816592068109486,-0.0412583815532166,,-0.02827270602263542,-0.037133148931933
NRG4,,0.024117645441655584,-0.01702660329866489,,0.048725438318203904,-0.014165366721185733,0.07337948237668088,-0.0016117204458485595,0.0164824843850747,-0.03561685089156715,-0.031107682232474062,,0.04613529800523235
PMCH,,,0.014979798448349612,,,-0.004528088133098196,,,,0.015372942441897254,,-0.0213436454895804,0.038217790833157794
COL9A1,0.10277306717323839,0.0021099191671013896,0.015413412456276893,0.013452383813562403,0.030050959831856336,0.08168183756484255,-0.007391946354096523,0.17961220281713866,0.1457228734034032,-0.03285489028331424,0.0075559937733384284,0.015353419544859609,0.06833856409872942
GDF11,2.1754177713752916e-05,-0.01406176070362141,-0.0002567960904798553,-0.019417497473299905,0.008054848506375162,-0.051528750206730686,-0.058361585797171336,0.12402033147897217,0.08725548853283979,-0.07121577513984748,0.05966618982530789,0.02018774875416281,0.043205818583226294
RAET1E,,,,,,,,,,,,,-0.02705052007906385
IL24,,,,,,,,,,,,-0.014305262279259417,
SORBS1,0.006943951401027735,0.04390846053783583,0.0795199626686956,-0.002294159483705302,0.10444425400900939,-0.029169531756452205,0.006325000445389835,-0.029142641365270797,-0.003468053672060043,-0.04468781481002079,-0.00752408912894849,-0.027530395058472098,0.04212441820015434
DLL1,0.028166565547672308,-0.012488486016413728,-0.03669723534734195,0.011490649077807887,0.051926689566989585,0.02645729689672917,0.06103505087713895,0.11342977621988774,0.08357465783069191,-0.032693154414700276,0.04463448657670172,-0.020347711550842616,-0.029064068857881147
TLN1,0.05224407884346831,-0.043675975956939506,0.047948957385898966,-0.00041063599501638294,-0.0011145334483168125,0.050547117884768115,0.07451734787239066,0.13695820279160098,0.1253891109404414,0.023487193354411576,-0.03208015584864743,0.05419398677854956,-0.020370891430662248
COL2A1,-0.019005071792775288,-0.039717077608110864,-0.057204190802206414,,,,0.09927907528283426,0.0037019662376615065,-0.010188071806208152,,,0.006753100982339554,-0.023857989886956588
SHH,,,,,,-0.012094978211838997,-0.032996346952000474,-0.00029074391682805715,0.017591662601693998,0.03250721642930443,,0.007313406197611229,0.03734194138384854
PON2,0.09664190749515332,0.021142621262557625,-0.01912336890974758,-0.03504415961564641,0.11817033370276447,0.007488701212373803,0.028039653510141566,0.005629362587310717,0.15718414990346552,0.03434535535339325,-0.035328748876774924,0.0018519036015833615,0.09921361757701679
ICAM5,,-0.0596105315608727,0.016148723605977973,-0.01862856294936513,-0.04610823049525217,0.09292638816346911,0.012225505974037546,-0.038308654532794265,-0.06112311542139628,-0.01237612399832832,,0.006653980070072623,0.017939646720092663
HPX,0.08743169639283191,0.05141854365903388,-0.006134173809409924,,0.07555671593944291,-0.02942872742061349,-0.026968475831862043,0.028728081820970645,0.10249361646752288,0.024661082220603966,0.1315495685559558,-0.017630523862684055,0.1716598353579023
SFRP2,,-0.03970441237810521,0.07059126095188846,,,-0.013774869452185342,,-0.03839026630896637,0.016007568412822942,0.007785174851396643,,0.018919511163272066,-0.013557710704754632
CFC1,,,,,,,,-0.000977824423403861,,-0.023331789807710463,,,
CD70,,,0.0032030771134349463,,,-0.023413358733786267,,,,0.04049193105084301,0.11101273066139472,0.016438690696193553,0.008538792179660255
HP,0.026127618506467366,-0.03529251878962625,0.04892133576379804,,0.12900907988778368,0.005517002239561918,0.04117181589856888,,0.04334992256388499,0.043719517819155645,-0.030015175870567453,0.005262433994749014,0.009513213447361306
CXCL2,0.01911494106588525,0.05876176883165869,0.04198120170469942,-0.017687514956808616,-0.026460899339214552,0.036361807636685096,-0.031296279618257705,0.13880742983482847,0.024720424360588984,0.003214682764663785,0.02970346068354867,-0.013702301485957597,-0.007386318073649274
NPPB,,,0.0330090360653853,,-0.04050383708831586,-0.0351783099382615,,,,-0.02043026402891004,,-0.03173078496939439,-0.007545182293057331
CCK,-0.03231326269582408,-0.020382853128796785,0.03465217640242083,-0.0070785316140998845,0.03569450403659396,0.011908144005758554,-0.039940510321256124,-0.1277867253567041,-0.1576835755087827,-0.04989073053949584,,0.010780606079900095,0.03407742351003714
SEMA6A,-0.02437616107484624,0.002484862493305189,0.05226850443489788,0.019873615260633293,0.05666376361022204,-0.032295639449025235,-1.0979965492465285e-05,0.12656699330065482,0.10178674903546957,0.018499699262940445,-0.044403349247171736,-0.0004638739648490395,0.052002186740516786
IRAK4,0.05943252839418108,0.06235741790346548,0.005460952015908734,0.04323157046823704,0.024947324021824445,-0.02394264163558137,0.028149090395771133,0.11164149518908548,0.0979427480523379,-0.008450122463676447,0.06423287039584906,-0.004301093588021712,0.05307171713403514
GSTP1,0.041459705397462514,0.091326667264685,-0.009787701888328752,-0.07320543480964978,0.07508740260796361,0.012753271912788466,-0.0595957821832648,0.14610268050415517,0.12493077115782122,0.034504366875704816,0.011988513251281611,-0.005081344351445006,0.006051932690554824
VCAM1,-0.0450565084310451,0.08400000727937164,0.008558071286926141,-0.010176217927723058,0.004941194682718477,0.03269805850087099,0.015429868505840796,0.08333882478569765,0.146953928323331,-0.01705768283981973,-0.14197724548648802,0.08209190122628614,0.05368605197876491
NXPH3,0.010897200484410102,0.017979739026408825,0.02602937455236703,-0.026175335107340172,0.09822718615274363,0.021512194116320587,0.033910132614768426,0.04860484076933182,0.0537238648253255,0.04074926129038189,0.0641713342346214,0.009831681165662846,0.134877690582435
MTMR4,0.06900389424392649,0.011918277110232507,-0.011739299733399239,-0.025794465756250138,0.07460065494689282,-0.0013140775886013448,0.040522524344708453,0.09922989581537328,0.07099962481357602,-0.015017680279706748,0.0033837605651395493,-0.04397766835323281,0.03866384784100286
LAMC2,,-0.035434462042640204,3.196152261707304e-05,,,-0.01535792382997468,,-0.022250821113137937,,-0.025719423126637234,-0.031107700881678642,0.24527527580466646,-0.03909815955704458
IL10,0.0010024005002951082,-0.003101855931886478,-0.0031472344972235814,0.059195181330342884,0.04863985716523954,0.017098168592365674,0.0264966351165525,,0.04195110270280512,0.040103753607730205,-0.03592410507957066,-0.02442524787956043,0.12675066946876754
SEMA4D,-0.03731957523821805,-0.06603773498450487,0.04752199981544844,0.008536170365773992,0.11990793720617238,-0.01301734628907385,0.03604986114695635,0.07138738793505287,-0.023018027141725215,0.084494049129633,0.0028822181959434943,-0.001970535877195747,0.10432753804639873
TRH,-0.01857886328338465,0.0916214738928651,0.02405763236450182,,-0.0003807720948115819,-0.02867103563420096,0.008457305813226745,0.031681366576061895,0.06580811254137273,0.0253322269757368,,-0.02870289696867219,-0.02801690794209576
SEMA6D,0.012279915954262092,0.00675342792869527,0.028464105232932364,0.011784746871562397,0.07458211261531661,0.004471252050882241,-0.008388437085462925,0.08648353919247034,0.10895653711857606,0.01452560739759278,0.024179056531392674,-0.06523943005771551,0.10645085189983863
CEL,,,,,-0.007584947523335931,,-0.037473432297477696,,,,0.018687444893359818,-0.023355237595250863,0.025681606081408483
PDCD1LG2,0.07284038083018898,0.024139313012438216,0.028091304474403306,-0.019072709296125624,0.05291727567168325,-0.046165746487085144,0.010083465345180367,-0.015625653982825578,0.07619226707017589,0.03207623654339029,-0.017831756087512807,0.09076923359885246,0.10484604456640699
SPINT1,-0.03958182444820278,-0.01284768893420673,-0.010497007667459354,-0.02379880044656988,-0.007716835862755492,0.08379336355222732,0.005692999964350229,-0.0014504734089170813,0.021969148524698733,-0.044681877395901175,0.04303392760306297,0.0033093926550028553,0.08102752925339862
CTHRC1,0.14111403274987766,-0.007537386724637556,0.03439439870214984,-0.021709456890126703,-0.039142647603619796,-0.02442980186275486,0.041037072004969505,0.15676008287446147,0.08379293186522542,-0.01831480734604681,0.018386483413585487,0.09517940484880494,-0.06763176955729881
PODXL,-0.04150338662757104,0.021779848411604297,0.014853807581243704,0.021102728423663404,0.13522834825528654,0.045070047877273575,-0.03236551790272402,0.11634156186504238,0.11677538941889878,0.03859065803130768,0.043082785180735175,0.01470724466298807,-0.0380437659126747
JAM3,0.06367638202797372,0.13092672122577112,0.018903518141214628,0.029615060247434107,0.099402750087744,-0.013678646062576584,0.09641607087804346,0.0437566454432529,0.1081310356156289,0.05552037118391847,-0.011043151952490613,0.07507272438462234,-0.030739498480652286
TGFB2,-0.01719286907796139,-0.062263477229319186,0.037561060902426696,0.015393760353276295,0.11232036018092316,-0.026272486372105542,0.04576521121150622,-0.01911158791101412,0.14638579294790013,-0.0696004719983722,0.02292609624299959,0.019609273226002658,0.08142845020164322
