,MGH258,UKF248,UKF259,UKF266,UKF269,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,0.014118149053089776,0.0421053297131367,-0.0034595183821876565,0.1003772765598327,0.0920702246306901,0.03505946822662316,0.0640271810975115,0.0489289112201737,-0.01491231619526259,-0.07132136475257521,0.018099387704719774,0.004213264371616156,-0.044540706001888565,-0.0864960291488439
QDPR,0.05409697250993597,0.08023607994929331,-0.014660325351318993,-0.0393065293178446,-0.059490240551187776,0.033565656706915394,-0.09689223262666954,-0.015014501822035243,-0.06827056235060067,0.02881974044497925,-0.06592086820948292,-0.053282190191926336,-0.010512346590702104,-0.09191335543618075
POMC,0.06537699254528254,0.033019964306980246,-0.04505808363116936,0.077639119711832,0.044212965304278644,0.09220343978579669,0.05405650044017941,0.0684780966835792,0.019901749956402474,0.03526057826439297,0.033798319071032604,0.010862290937335328,0.01009627973972174,0.029995255204782953
CCL18,,-0.02410697661518247,,,,,,,-0.019372867582335404,0.014230352219726565,,-0.04655136944444099,,
CCL17,,,-0.028044549724864858,,,-0.01238085627169449,,,,-0.019104824115210216,-0.013118435263387953,,-0.02039900086641858,
VEGFD,,0.034066239831336886,-0.031244725345286314,,0.16263271313727531,-0.013268947142805673,,-0.05887473345360857,,,0.014676671782063187,,,
TNFSF13,,0.0576734639353555,-0.019344502744655257,0.11719681657642729,,,,,,0.014376554019782665,0.02831668285025324,0.03286867919168582,0.0467029354511667,0.07801693901829568
WNT5A,-0.06308612822006356,0.04529862412085101,-0.01471640984765562,0.014462291663771663,0.02388675392340735,0.020361479691415402,0.010564646193890628,0.0008859738482294937,0.056034210519501144,0.06405949618412518,0.07277290582140215,0.023694934250800888,0.06622273821648547,0.08032922002207621
CXCL8,,-0.02150526735775969,-0.035765149800051806,0.024255152520557585,0.00016179491133934268,0.01805616711007618,,0.0911679756876304,0.04698171141467715,-0.07339716731144626,0.03896143990730227,-0.05485759554619843,-0.03250622382174514,0.029753520854365525
GRN,-0.03246691338450831,0.05881316038450751,-0.010149885245956752,0.024241022704904417,0.04837590740084265,0.012855573060714042,0.05458494060746731,0.11163171541290262,0.06249824412514877,0.015967170792068875,0.09011617845521033,0.09057692357779826,0.121218979951548,-0.04103498687806047
MIA,0.0208962826837163,-0.0002145780641148705,-0.03871703033086983,0.13339625474257422,-0.040445429608176806,-0.01817243119554703,0.05197995954621804,0.030528410096709875,0.04706784294993703,0.09065134853416318,0.0312961616428825,0.03483313447584868,0.05630649615007917,0.04945425753169822
COL4A4,0.07489440246340277,0.041624517918072874,0.009390115573091908,0.05415522622421025,0.09725602649122807,-0.017627932440493845,,-0.04610007578680119,-0.02449335773992602,-0.0050838545072791055,0.02994714886995056,0.014717425255914428,0.045120858372836824,0.19295746173910883
TAC1,0.17886853253889023,0.08995301159168874,-0.013223896200089893,-0.03075315337855763,-0.06666396927205231,0.03945627392209202,,,,,,-0.023321807337079642,0.004659819081024372,-0.1331060910425827
RARRES2,-0.031881179209129536,-0.005166575161624347,-0.011414521023364153,0.007688090559020375,0.08250726618737991,-0.04639809688897779,-0.08012735681686468,-0.08409637738801436,-0.015939589101397526,-0.028308604856261733,-1.2037743445317819e-05,-0.02267596835688329,-0.013600230571970491,-0.03482805038964879
FGF7,0.03180123294394921,,0.04266851206322568,0.09698111166516533,-0.02977363422161752,-0.04742404395737577,0.14417807292066975,-0.07753880144117445,0.10857524957699763,0.02823677058849211,0.023385014364737552,-0.0050879403911368495,0.037539218605030115,0.0880189386619788
HBEGF,0.02691214958303374,0.027390673453295877,-0.002324384464709432,0.08790700932547266,0.03849640373966761,0.023353770780590182,0.057896561533078456,0.08547349780591088,0.09167952402746753,0.01207852436917749,0.006314576637806596,0.04679746246565595,0.027137172837825376,0.11942976438624729
CSF3,,,0.010402255427599406,,-0.01476124120587187,,,,,-0.057258635579441344,,-0.01937940619822232,-0.021477000995028268,0.10088366218759641
PI3,,0.0018128403035039035,0.004079348425547544,,-0.016621352425107424,,,,,-0.14549426641357296,0.011453483060777802,-0.05113934780944027,-0.04666238812809292,-0.08914919861585328
PCSK1N,-0.018949682931801985,0.07034434028019039,-0.07607608562759308,-0.06735768324782976,-0.04958501470543591,-0.029781116642224718,0.02269396348415918,0.06665499512397174,-0.00032145829078987644,0.04378185411008914,-0.0006617690053667534,-0.00835683201108213,-0.032455408847764496,-0.15149286169706316
NTS,,,,-0.019111927196004026,-0.018143341091867268,,,,,-0.024626301666641565,,0.07643816328057801,-0.03180450984363324,
SFRP1,0.1086696711854556,-0.007608444618235279,0.02520787009942505,0.072079652924911,0.03569653605517883,-0.01399104383956073,-0.07121679764006116,0.022396340158553185,0.09497909823978687,0.04225871189560258,-0.08849190545035855,-0.055964473638232766,0.02368328441890645,-0.034204605280074296
CXCL13,,,,,,,,,,0.07012880993015665,,-0.03161184428368165,,0.0403236660078256
MICA,0.006400285624390336,0.01854609713784302,0.005733587941467591,-0.004350176607889649,0.09988921839516338,0.012758633212635246,0.0448701206108969,0.011531263735336125,0.020820504480553514,-0.010480384723355834,0.06925846366839009,0.041445584724946916,0.07539830394409558,0.0809237439880987
TG,0.09854576851973292,-0.017806905129105967,-0.02640695687502395,-0.004474297340957404,-0.01781549747712271,-0.01859779309528981,0.015195703994245377,0.02186421194706577,0.059579930050917745,-0.025385534769336814,,-0.015949549096348537,-0.041884248514579364,-0.024707290466114917
ADA,0.119811510824708,0.000985653716661237,6.225726539124934e-06,0.10933436366839483,0.014864595605294989,-0.018369672833569002,0.011224720726280077,0.18055104561304852,0.11034800574371022,0.07135128693188428,-0.02613494827048182,0.08286191943700587,0.14372851566874562,0.07082892997105254
LAMC3,0.05180047417029019,0.03299567470094325,0.03964798096381177,0.0982609509330206,0.07842613086403648,0.04720076399094925,0.15967547907433793,0.20198860498736382,0.07928469980958494,0.04328760331850317,0.0512330540891977,0.15902764556614088,0.09999792599947936,0.09617373381271992
CCL7,,-0.015334073630766812,-0.01909218762947344,,,,,,,-0.02863372767486101,,,-0.003964173976914455,-0.03613752363462191
NGF,,0.0002728767881346075,0.009901995857369351,-0.021051349765140146,,,,-0.10278882770002548,-0.028789304336426267,0.08532552291533811,,0.14697175519817793,0.0326583904390227,-0.005809760484410824
TNFSF15,,,-0.007179397864540634,0.10767938087940115,,,0.04915733882584026,-0.036008038881432676,-0.02907476328760478,-0.027914669192681336,,-0.012034278545742414,0.030492989366223702,0.03897891345778925
HMGB1,0.07518332895484119,0.030547259287159293,-0.094733363293467,0.06035420227180148,0.08305950464510001,-0.015506190088728193,-0.06598701159701402,0.056482944184940105,-0.013636708790342367,-0.06999062985344995,-0.0945455567056486,-0.04890960371191967,-0.04867323014415019,-0.007962197295627766
ITGB3BP,0.02007150012426696,0.007809241036652442,-0.03346916641524574,0.12217131823757547,0.07695724018854742,-0.03427848941364829,0.024809615482430138,4.29623087945308e-06,0.02412283819037546,-0.053024294717821205,-0.021336303056737636,0.042311010420007476,0.0035205410412547412,0.03065867860190527
AANAT,,-0.022247407921818875,-0.003540234274712446,,-0.013315039035233383,-0.01660773444678449,,,-0.020177653661584263,-0.025119858604538903,0.05690755357357306,,-0.02381209099809349,-0.025852661744790166
RELN,-0.016069281470111947,0.016005563480369415,0.0022331760603519677,0.0019772448472541626,-0.03907050225663756,-0.018386195504941374,,-0.031124515811527965,,,-0.03727696284021807,0.16753396053865235,,-0.05870312859655163
IL15,0.04593153173336875,0.08738614257917429,-0.004367761772792091,-0.018188138186117954,0.013873789990527161,-0.01540290610239307,-0.013230669794943003,-0.02295502003830534,0.11176324560919937,-0.008381704325525255,-0.005043088512069752,-0.029355309173863732,0.07331335233920515,0.04373539710614355
UTS2,,,,,0.04379805606754087,,-0.08640267618409297,,,0.01867662269654035,,,,
BSG,-0.03744021702548182,0.041289918983901296,0.02226491132075591,0.016682207557558837,-0.019589684965271966,-0.00442714012797425,0.04347783067752272,0.07573812577947149,0.0169584649894028,-0.007996766160185327,0.047106248363104876,0.020430027402385243,0.04005660548992566,0.09733135431354989
ADAMTS3,-0.025967709181284916,-0.011596115870126664,-0.04337026538703504,-0.016370485523649544,0.07702784935356764,0.02959852301492699,0.060270358977673764,,0.09242114011148424,0.13195169472112497,0.09238742607618997,-0.014144287188221687,0.057138695364778655,0.042352663797350976
CD34,0.041617541066856084,0.027172136544886986,0.026358172991685053,0.08113297620725528,0.047812735276635494,0.042184346395399974,0.1899969823609368,0.11713471710615182,0.14019989405800504,0.039067418972914845,0.001856231882381184,0.09876873495949447,0.09298280715452358,0.042899889665342805
CCL23,,,,,-0.015150400798765628,,-0.026701295994814772,,,,,,,
PLAT,0.067774568005056,0.04171350768879583,0.046376810318524725,0.07159150607532896,0.052247313166824225,0.006263851262454556,0.0875051894699294,0.08833640111112252,0.03935577226596558,0.060587972443446485,-0.04228574341544054,0.0030916977945449203,0.10736481820534509,0.08982680289677236
NTF3,,,,,,,,,,0.06122960140386714,,-0.004202610218244796,,
LTA,,,-0.0244699525127422,,,-0.015402908003734988,,,,,,,0.07130213368085114,
CKLF,-0.02065968027883312,0.047666001612890425,-0.0039126878564202106,0.06412576191836251,0.09889192396352987,-0.0016075739410648866,0.022676242034884116,0.014444168728214371,0.096328073130667,0.009204352054919838,0.012573022396926916,0.03653158870949236,0.05806612768873055,0.09869596275535161
CD24,0.10510558767557278,0.0777763115008924,-0.005997037418320131,0.05990191451039603,0.04348661117435458,-0.041122651364839835,-0.023924986533820473,-0.04448947451952728,0.06647810770517364,0.030903652035465665,0.038640004994913414,-0.040964295703360146,-0.051894181622349746,-0.07724314732425039
HSP90AA1,-0.030711952752706665,-0.019287079790119212,-0.011438112223866773,-0.03671445120215856,-0.10121746284234329,-0.000476443714407043,0.04028576575663664,-0.011493284782065199,-0.10571301876290067,-0.11499172221764872,-0.05237514033271257,-0.0550579259858771,-0.16124434421541947,-0.1595441524060428
BMP4,0.025552063169342852,0.07201373124453972,0.025294194355781372,0.10324604255598416,-0.020425966603248184,-0.01312486849968595,0.07218009972915082,0.02884266917488422,0.12732390292405107,0.02139768151615201,0.09879872379731663,0.06028038654648771,0.10386625595714533,0.013464145557057336
SCGB3A1,,-0.015334072097379936,,0.05577695626881324,,0.11539746343361708,0.004866312890988514,-0.03297649604868605,,0.006359877428122969,,-0.009736405577776561,0.024326093543272618,-0.012450506386385984
IGFBP4,0.032285473993377035,0.02918743224671417,0.04575948514934897,0.10374987520515401,0.017611916046587524,0.002836580511695709,0.15871906252469703,0.13813700604789453,0.10037962786997465,0.034389531257687816,0.07997710180493864,0.12623775419410146,0.1196624030886617,0.05415003903862207
RSPO4,,,0.011041437453418224,,,-0.021366258309159555,,0.10687932239800918,,,,-0.016830643782214057,-0.0422672792893895,0.05975404509922486
LEFTY2,0.005589268386201394,0.06307057189898678,-0.0028669797659446467,0.10314686630464828,0.06023972635920109,0.10460965421513944,0.05399012373932292,,-0.025785331326727987,-0.006435270813233917,0.037316854575017135,-0.006541071099202991,0.12089940194964291,-0.05393790841346503
PF4,,-0.015906638322413413,-0.016657557568190987,,,,,,,,,,-0.03204747849916854,0.09293583551131537
ANGPTL2,0.04206598621279024,0.0021217725119895,0.06332802042482727,0.07971603817026437,0.05987853430749203,-0.04543905331597668,0.060595175941457344,0.06632317581919124,0.03847584554244697,0.10973685830326395,0.008180636177501708,0.022065998464076936,0.09420334514955758,-0.015231895089706451
LRIG2,0.030398312269025774,0.033977676254195295,-0.05797577926149677,0.06317112698263251,0.07679926749487931,-0.016807373919479646,-0.06090438118293807,-0.05110139333933021,0.008534283205118166,0.012094951475011429,-0.0076283720772400004,-0.052063747929559624,0.06118599571211264,-0.010224035481754863
ICOSLG,0.02182662399483155,-0.04294747373544472,0.004475911902528707,0.04944447271906816,0.025808562001875104,0.017396066576209998,0.013715915488329735,0.09077670304977374,0.06204513812310856,0.044059846106760024,0.09258759048049522,-0.01692414184873909,0.05722666363733259,0.04231372092787543
WIF1,,-0.028621413802048967,,-0.07201866830594511,-0.036842117209112415,-0.0006126589019787547,,,,,,-0.015645713643805206,,-0.003916657195023214
NPPC,0.025455969330458614,0.0526871852159307,-0.025839979648993507,-0.011723286529672547,0.009102343013765416,-0.017124724373957772,-0.03897713874878142,-0.10065922989520494,-0.024160639687410793,0.08216577855500491,0.10864260354392946,0.06209444525831186,,-0.061370791099008386
LYZ,0.058866392080074874,-0.028188123713140518,-0.023512805462337978,-0.043893907630962764,0.007220268837565656,-0.01417732868123194,0.04369480238295632,0.034439796846060404,0.11234695649542764,0.0107159157490286,0.12976405266629196,0.0032878108696482427,0.01352790417089549,-0.06757016317605832
EREG,,,,,,,,,,-0.019496111643703146,,-0.020962850596588,-0.030598664929343756,0.17978986795041954
SPTAN1,-0.008082190540092883,0.013190077147711506,-0.03505641215362054,-0.0035832367382103774,-0.02680667052893903,-0.06632839474745213,-0.0027045647552321624,0.0650601616829632,0.08314610096912618,0.053990074526212094,0.08659608273216388,-0.016659387256951146,-0.01441542102337019,-0.059907045166824685
PTH2,,,,,,,,,,,,0.030751366417566463,,
LIPC,-0.006036486006831857,-0.01947390628367289,0.011437972481025538,-0.0016938759159315856,-0.034825298081951034,0.005597129644634875,0.0856712619857955,0.029002440783121624,0.11908957966788176,,-0.01991143431366189,,0.03180056922275961,0.03747733254235098
COL8A1,0.022131928734712362,0.040333972758187606,0.08088316702968684,0.010992313402186132,-0.026921508130149877,-0.052870958853597126,0.0713060717377981,0.07607337710061612,0.13139980263419468,0.06358992695330633,0.06272058432515447,-0.0015084957756011895,0.01360772947600805,0.07679749479199025
GSTM2,0.007559805267016914,0.017277911292920396,0.030869935677166043,-0.015380519916664394,-0.006262795413649991,0.029480736587367044,-0.020502717755762876,-0.057338755349148465,-0.010578901431812683,0.03880508250256338,0.09574137818016447,-0.015119131772682612,0.12650026977854606,-0.012858534848906027
SPX,0.024925916812871693,0.015565295360622245,-0.007916904528963707,-0.024750501746375355,-0.03846214720958864,0.033130444486384025,-0.05167167429215587,,0.044762139344102246,0.0021234469986823076,-0.038466470117919115,-0.0032127684746929247,-0.01484255179613574,0.04577352649684746
MFGE8,0.044312141307601846,0.0002184293356997259,0.07920650081221985,0.07768127746917834,0.021797282739656528,0.0032349309673017405,0.14786634673856378,0.08636132739078956,0.10792332006502565,0.029377290526506856,-0.004852585450284014,0.1146445053168097,0.13645932951819262,0.06148952700021811
TGFA,0.006558079740610789,0.0023079598366716847,-0.0037138949568920163,0.07551531494942114,0.08052997725524007,0.06372369690197481,-0.000419494166635857,-0.01694177455066558,0.02083656531192581,0.029160354617213457,-0.036290927152151216,0.057939918786317976,0.0486159685278406,-0.000687136033292011
SLIT2,0.1402389175021209,4.148889587285053e-05,0.022147414257848587,0.09207918076613898,-0.017478871573890945,-0.001790277423025303,0.06891255707940563,0.02838196810321634,-0.027323546784034636,-0.021438388626080992,-0.05366939287955978,0.03743183875933251,0.009567064694575682,0.015503593795975691
PLTP,-0.03535234437965975,-0.027945184799374252,-0.059407018317922604,-0.026535452597623486,0.06787366936575571,-0.023253575652481366,-0.02077749644134578,0.11359393546082279,0.11134906412242798,0.034010927641531824,0.08751209595889547,0.07778790838693467,0.01462898553199269,0.06350061120039197
APOD,0.025474998678009342,0.0038211054322685113,0.017049364677287092,-0.061053639099602056,0.037365103605637905,-0.04411862898681493,-0.03247835550533937,0.006999532597120366,-0.10330818388543815,0.11596763032281712,-0.08683613168865523,0.09712164918488074,-0.09865283799293324,0.102432251760818
B2M,0.09484969434534254,0.08741986287582114,0.008269405445568282,0.05819031197074055,0.055910957900285586,0.021111561576979965,0.12855857926492567,0.07958976937934416,0.05590770280042565,0.04627941863213105,0.03797157851425548,0.07172893103706475,0.09533809892724872,0.007405538147663344
OMG,-0.007580066997580524,-0.009203054733843783,-0.0269108853387805,-0.009625647225480833,-0.02947379590130997,0.04633620530036169,0.04888901547005975,-0.0007491316988394936,-0.03495066387297315,0.09771561944804553,-0.05512925358472932,0.022834243073963277,0.009578733175856204,-0.0758109581974826
CXCL3,-0.015609444504081567,-0.039280964440195666,0.032557005193790414,,-0.017482009760009683,-0.011092883019683529,0.09767565264915808,,,-0.05187505997884996,-0.008148582145965935,0.023245274399956977,0.03284139955684199,-0.0029274564242474624
CXCL10,-0.02536381365429052,0.06847489436289829,-0.04070580439110878,0.05201926489864792,0.01639513351885331,-0.017627933554145114,0.07638589165174932,-0.055204289387841304,0.03260042751178019,0.0010917299791371148,-0.03609835323784785,0.008944514050225814,0.109541902920052,0.08021444854541611
RSPO3,,-0.020829388596258484,-0.019344503379917326,0.03322970939944656,-0.021864000117489058,-0.011591848961191689,,,,0.03888822147344459,,0.017748988953305025,0.014722039225289267,-0.03433651985357213
CORT,-0.019383318382672144,-0.015953093764596877,-0.014943652727199962,-0.041845369247940814,-0.0277047289022964,0.013478188000252416,,,,0.1231041736212791,,-0.014578789601134247,,
NCAN,0.07528177136429014,0.08576844920651762,-0.038433093762049474,0.036314956082267105,0.09812173845658197,-0.00508568391714666,-0.04090654439680713,-0.0383407240886237,0.01440815078201935,0.09413445314707997,0.03916626620889743,-0.025568563273802452,0.001130620989890605,-0.048415022382715084
PRG4,,-0.023060615461021658,0.012107897412930444,,-0.018940164263771302,-0.013552787638953342,,,,0.037132670219996486,,0.03619974068928723,-0.03368486630966449,0.09544073295934177
ZG16B,,0.04274414062942745,-0.022158822166730503,,-0.02044895099284696,,,,-0.022430795568003193,,,,0.04512460127864228,0.11538165135823535
TGM2,0.03788446220346445,-0.00912760713928048,-0.023198812557064064,0.030279293010305776,0.028218854829961646,-0.022465209334566232,0.15681432524985153,0.13373865409643224,0.05746408394392143,0.009291415817049824,0.000999296434632866,0.12630173448304977,0.07839334836827043,0.04764998209896637
VEGFC,0.14545248867635738,-0.02928003906262091,0.024636418569744953,0.07304825722247468,0.007258759789753315,0.01028975838299124,0.07591333385461269,0.02230614728556812,0.06931934573507788,0.023513373749723662,-0.021419252789578576,0.12229493380575682,0.07701267410477561,-0.035511025777913735
WNT6,,0.04457851716041298,-0.02640695797145481,-0.01865542561592162,0.06669121394472108,-0.01207113801502443,,,-0.021331689218629254,0.009570657929630355,,-0.005699451373774017,-0.01025203261061759,0.06834388907105719
NRG4,,-0.014123220155468505,-0.023236069354857756,0.07314753122310878,0.041785940200246424,-0.016135661392959785,,0.04127871916152879,,,-0.028379777192996617,-0.022225301797058148,-0.022839004166280662,-0.03385302129282703
PMCH,,-0.016277771283361456,-0.013204897119331495,,,,,,,-0.029104213164545045,,0.10061773300692216,0.09644191351283563,0.013845088742256801
COL9A1,0.11514940937140482,-0.04265614352432468,-0.01168174047777425,0.09687475278183938,0.14309845560156062,-0.018386202557216166,0.0838116025212757,0.055714241245112324,-0.006573917688653834,0.08004102209157837,0.01023961724306152,0.013083977267257815,0.07542916163216071,0.15089328399716576
GDF11,-0.00842551197574887,0.015679488870355265,-0.002536957057033606,0.04424175472818227,0.06598147865537439,0.03289642240843177,0.03653874448585302,0.0008873410941176489,0.05595277473394505,0.026835344396179232,0.017590567945352423,0.016497125408643027,0.0657346789979174,0.011275062648468547
RAET1E,,,,,,,,,,,,,-0.02505422529490798,
IL24,,,,,,,,,,-0.021699400013288555,,,,-0.012011933160867207
SORBS1,-0.0015731939987553769,0.0463303352822635,-0.030079321811723233,-0.024887243211833467,-0.05001422959234462,0.008617961817384582,-0.013975216936155839,-0.023510991747252245,0.0654800802687356,0.0876473118806903,0.024650230264429467,-0.0070037858204256695,-0.06358921443230216,-0.03699850243930588
DLL1,0.056486559235280204,0.05350227322675077,-0.025742973949728333,0.04465686514053023,0.07168340132254067,-0.012084712912141556,0.03171217781773547,-0.005321329814873065,-0.055571069210411814,0.057155040377371784,-0.02208079460009247,-0.0250003282174286,0.1085170224254967,0.029508691371143484
TLN1,0.004468422766308951,0.01982791929346109,0.03547114420574571,0.08075121594005748,0.056599012836457005,-0.04155618218863655,0.09459485120119217,0.13145213202549874,0.08652593930818091,-0.007780285836433742,0.050831160568146565,0.0793890672329628,0.051626780909915765,0.0797920805581229
COL2A1,-0.018205893069331014,0.018549545305601402,,0.051826486284456234,0.004957241925710229,-0.0112615536673228,,,,-0.047437733056377086,,-0.026957701620385598,-0.02011588316803628,0.036000325959745685
SHH,,,-0.01983992070995671,0.04414758864420618,-0.013742988523527044,0.05147496901597171,-0.01606509274955722,,,0.03323341092504224,0.009452877087740745,0.10018127265302375,-0.03420142754891021,0.002590319952666747
PON2,-0.06160047911454574,0.106905690067067,-0.007183136357562488,-0.05980530053524621,0.10617661766070466,0.02499546140930099,0.12858488061129114,-0.05214460689785001,-0.000993177071888602,0.05667813180591317,0.12251297911545024,0.0017029424033500977,-0.02933467732471784,0.09888641382306872
ICAM5,,-0.0323235288575858,-0.03092192458824805,0.022046680165281267,-0.034161567088818914,-0.004050545374134924,,,,0.020718995963019068,,0.00572116099028042,-0.011138468239677502,-0.05976718963126198
HPX,0.11607598727234777,0.02440916417638801,-0.022384804139586125,0.1379695074891053,0.006554574126428348,-0.027319130006110654,-0.020000801919246164,-0.05997180696483323,-0.036760674173835814,0.005284748354559245,0.028622053551225993,-0.035421049144265505,0.05230969411427684,0.03062013830572386
SFRP2,,-0.020386689717849217,0.027394102429483962,0.02448745673443314,-0.013952273541720987,-0.021084716703260113,0.054413359010176986,,-0.04237591569973782,0.018578908668514967,-0.009038091259768798,0.05629041058917047,0.03729270551001045,0.0732555084405012
CFC1,,,,0.10869311775302579,,,,,,,,,,-0.029954597324049488
CD70,,0.04089338328480773,0.007538946873308211,,,,,-0.013335135243461653,,-0.012121963900693455,,0.037705255118336126,0.028177328331988567,0.07715805184165955
HP,0.08105608160659016,0.048176101851983476,-0.004079350332966796,,0.03396372412864506,0.003008184390878371,-0.05474792359621332,0.015686132806536822,0.08622770019158683,-0.01231756447708219,-0.03634718751997464,-0.004557376691788383,-0.034164652232933634,0.00037450630851607964
CXCL2,0.0734770094968459,-0.002713086991222586,-0.01922620548865899,-0.0034356187583112394,-0.014054410007890915,-0.021272765514545645,0.007474873472125936,-0.04541592873281045,,-0.013988960175905193,0.06416205168718116,0.00844168470844114,0.04800511832938428,0.020510452481113554
NPPB,,-0.019782437107829443,0.04033579354230526,,,-0.013831161003794817,,,,0.016091722142176607,,-0.01912555902418441,-0.023167626141763743,
CCK,0.05318976511421607,0.03900201006057396,-0.004783790287579732,-0.07041338967780636,-0.10921204858952983,-0.004636534445860779,-0.021099592643157243,,0.19630450455577256,0.04046014685775925,0.06370588050684556,-0.016677441684831523,-0.00127990909002212,-0.12456129036248742
SEMA6A,0.05042153772654046,0.07902331926273903,-0.01808517643776584,0.059404135251346135,0.0937914843615783,0.008547721511666889,-0.08876240753000976,0.07029873598314296,0.010227964705028013,0.09185905111629397,-0.025169836442966997,0.05488013798705606,-0.016286522914917653,0.07014953855807933
IRAK4,-0.013056485442516686,-0.03504417242574362,0.03172874850340093,0.09546564373853218,0.056267958876792284,0.014763466785492115,0.012337311782455888,-0.008855824864197028,0.1106249230822541,0.09486606877552327,0.0007508818503709108,-0.04339593536588081,0.0765117579236893,0.11093939327040347
GSTP1,0.015397898282450983,0.029000975154484784,-0.02866914484766971,0.08099477165264325,0.1039528784946105,0.011505991588880198,-0.07314964968884366,0.049730732085256475,-0.007606336204535473,0.05442216811712646,-0.03535203518276871,0.09087791897368036,-0.046468778958734434,0.11346540112294069
VCAM1,0.018075541430925927,0.06437968939687214,-0.00431845616886175,0.022853429912379562,0.07476022014770928,0.03201690405243893,0.05891621897618099,0.05940938493440802,0.04748686672423161,-0.015040976101405973,0.07345657947738679,-0.010099542594019018,0.06600019199245027,0.012310604515950724
NXPH3,0.018891813402710775,0.03854157930667129,-0.025889754282802355,0.11572215056800227,0.02329333787381719,-0.03344641499392737,-0.004848480417027507,-0.0458695880264381,-0.0360926878189899,0.038689301039569426,0.022590408200185066,0.03101845186200219,0.029884599963407418,0.12726220827822157
MTMR4,0.003862682649976404,0.017219321211868602,-0.027354207167900622,0.0390644769731765,0.0382339382356173,0.0064320755573946484,-0.005217115218704544,-0.0542573267061239,0.09377182931061516,0.042654493262523435,0.061033404994826165,-0.018784852357739062,0.043880435568677524,0.052381420075947566
LAMC2,,0.006869381599653061,0.009904560079873937,-0.02556095125443714,,,,0.032972413653358915,,-0.02667743284230233,-0.027438857626775098,0.10604556088053618,-0.014602011730392939,0.07842190181946301
IL10,-0.020133367033216592,0.10707462130012178,0.0028669139492778777,,0.011316490990422355,0.14959945876847336,-0.03979701933703145,-0.05649090507525524,0.04043610153788925,0.08946013807364367,0.04777091652567927,-0.01862247352669589,-0.028214815138212678,0.1517433014253219
SEMA4D,-0.02515378728506421,0.021531730122296363,-0.02263948389851885,0.041794791553066625,0.008543355164477597,0.030484980979393873,0.013397916340249094,-0.052808971783244056,-0.017384430271317503,0.10874447978099497,-0.03658072670751244,-0.012333747193139148,0.030838770903480212,0.009579649453234562
TRH,-0.0177976069743448,-0.024329824337927252,0.03862015756656234,-0.03496787301562225,0.09097611249562676,0.0047680316067710725,-0.033704811424844494,,,0.05808163821032741,0.1215215349936016,0.03548090208848265,-0.025949294933935194,-0.043970363682130274
