,UKF259,ZH1007nec,ZH8811Abulk,ZH916T1
BDNF,-0.02719204294407597,0.14341302704150824,0.10541872633804514,-0.005484507196342922
CCL5,-0.03938596464106345,0.06674018345470349,-0.025719907489229275,0.06801358406859476
GAD1,0.02094407015285876,0.017574623576727726,-0.01733129309711547,0.037596201503305976
COL14A1,0.0001224117723479628,0.0488705797926753,-0.00963141627765789,0.024631205496173026
HLA-A,-0.06806527174767435,0.016059010075319895,-0.06978694164476452,0.003610225417928782
FGF18,-0.01045830381569091,,-0.0290450373695193,-0.01960712773142291
ADM,-0.00597301516075684,0.007255700497319836,0.0177201034408306,-0.04675936965504993
CCL15,,,,-0.017005260359298092
GNAI2,-0.0439523333314987,-0.05994777050317434,-0.04816398682505183,0.06547967436226705
HDC,,,,0.0812708171506208
COL11A1,-0.02630148514941029,0.03026153394467168,0.05740396644896243,0.01613788788261836
NUCB2,0.011516751264654162,0.05394264051052351,-0.028563900671648133,0.023924639663270904
CXCL1,0.044952074793508226,-0.037264547698499004,-0.04366410195866909,-0.010562484341742857
VCAN,-0.0022212890670328437,-0.06242452358261054,0.11227815235504654,-0.03417604428240914
MMP7,-0.020791819389186828,-0.005385915738622772,-0.04773060733112652,0.01572920698194643
PTPN6,-0.0211127008104118,0.10125613307404392,0.028981662811346037,-0.023495543063082658
PTGS2,0.03262515911577146,0.04197022803217786,-0.03364886142127008,0.05967440062635281
XCL1,-0.011379008836394354,,,
CD58,0.016610668264735513,0.0448170692163189,-0.03987207434331739,-0.00989167959171279
TNFSF14,-0.027637390002012444,-0.04810921077445707,-0.003982212284120379,-0.018663707313095024
CNTN4,0.008082646025888608,,0.02600651269247745,-0.02893550802048854
NTF4,-0.01439394786462209,,,
INSL3,-0.010458301764355657,,-0.02583966422915038,-0.023284058662088682
BTLA,0.01884305777318708,,,0.014344059754658979
MFNG,-0.00670609163653171,0.07194011941569517,0.08808809328902902,0.06297945690236793
ICAM1,-0.03878346580921578,0.08537256956969656,-0.05372507477559683,0.02112541777701891
PROS1,-0.0329020689495505,-0.0017408087763011429,0.03370161366785609,-0.021895062722546644
CLCF1,-0.03193450626890985,-0.0014063630344604127,0.022554868898739706,-0.010067146867649127
PSAP,-0.07121725445256055,0.012906261224527966,-0.07618833299129463,0.035098966324968325
EFEMP1,-0.07180940976441333,0.1429824896783829,0.04251617505030349,0.0073001814078792245
C1QTNF1,-0.02171674490490915,0.1142298136238041,-0.05782917726076256,0.028076398729881102
ALB,-0.003049741740198122,-0.055425541390318675,-0.025581830736323034,-0.02632869471475549
CCL13,,,-0.0172476911059902,
EFNA3,-0.021169443813174746,-0.030286197492396222,-0.04549553504636165,0.06308889757638346
DRAXIN,0.027102916008395928,0.05388213885870511,-0.016595270996268653,0.007467071791905233
NPTX2,-0.04988000681001033,-0.0198875471555671,-0.015459188815903127,0.001921710955746703
FGF11,0.00943091291921011,0.09449272862352341,-0.012343265169102882,-0.039499429486811836
CD59,-0.026437884715976256,0.06406591972208424,-0.06512977133541181,0.04049669570527579
COL9A2,0.0009083930334857704,-0.025691445393976626,0.018262692241705552,-0.016828796210923095
DLL3,0.024485255837055533,-0.08255170974408799,0.02433218361845036,-6.383327777176804e-05
FGF5,,,,-0.011883559950717245
LIN7C,0.02919312744896673,-0.12171880559580336,-0.027026682459701686,0.02916467299512104
GDF7,-0.002475932472411269,,,-0.007733635004194393
PSPN,0.0008091719304955195,-0.04411465129869905,-0.06205074586584172,0.032149972962969224
ANGPT1,0.024802051721569126,-0.03634359344118579,0.03634773533664777,-0.013134277655601618
PNOC,-0.013659383981851249,,,0.04592949285998424
L1CAM,-0.010055632484737797,-0.04269202288070099,0.03974856629534224,0.06780919714581603
APOA1,0.0020280862531806463,-0.0409489296853563,-0.05520428788201797,0.02780505664520911
PSEN1,-0.005342194962956238,0.024868912925883325,-0.03992198295373939,0.00626705703352881
CALM2,0.00841369042348813,0.014403002370827905,0.10473337908832299,0.013411422812903159
CLEC2B,0.0043930248193947445,-0.017468944776231763,-0.04112607910071007,0.012678123500914632
NTNG1,0.011328801098571479,0.10992403955824072,0.015417959939511831,0.08818030691044013
LRIG1,-0.04982386256756404,0.07077910172531952,0.03135976927462808,-0.01629679013168542
CPAMD8,0.08052624157075937,,,0.06383452617827093
GHRL,0.00267338689284262,0.029698332864703324,,0.005352455467149224
NPY,-0.046672926554239595,-0.054493997832963346,-0.035251797309885785,0.08764518108078116
MMP2,0.061816879881151705,0.001858873172292083,-0.0883563637779097,-0.01619540344333745
LHB,-0.010773601315931832,,,
PPY,-0.0035771461552873123,,-0.01107094364980928,0.05897401752047301
ALKAL2,-0.010617077692744663,-0.050639480868605403,-0.01208589004745365,0.03374306306483683
CSF1,0.0002765301015590046,0.09582539025202966,-0.004054626041942404,0.037965977176555005
SEMA4C,-0.00400337940151982,0.030250428625130745,-0.03161699989956804,0.0546456676122644
BMP8A,,,,-0.02089869601161582
ICAM2,0.01670696068199884,0.11595506755445781,0.042873420927249314,0.052646385401303154
SYTL3,-0.011696824582417787,0.041456427420490743,-0.0346484373836423,-0.003045082226512666
IL1A,0.06510409549099132,-0.051774527379347804,-0.009912391756625978,0.07021353105865256
HLA-G,0.08990008582178553,0.033503613945557946,0.04273217626825334,
PGF,0.004812501294773493,0.1097848119851887,0.04768014767447919,0.04793441008254864
LGALS8,-0.03851969890954982,0.07354725381195244,0.0064975647122296224,0.021051510017570437
DKK3,-0.03559577733053825,0.052248743308132735,-0.004622755699283751,0.020154106864867925
COL16A1,-0.007083547142319801,0.004018673099695152,-0.03773737615445762,0.0230464256257412
TPH1,0.03593846950833892,-0.05770474673930219,-0.01908912952311725,0.020620139061845254
TNC,-0.03584962467400463,0.09639476303068176,0.015534663074354685,-0.005358599148578678
TNFSF9,-0.018660664912233997,,-0.011705460224584484,-0.03307372405202456
C4A,0.07568657438378461,-0.006041828290167323,-0.019202127743174802,-0.028143288047758782
CNTN2,0.0037181313328159982,-0.011738936320303825,0.02148522974416718,0.007406860255776328
F7,,,-0.0060106670503132145,
LUM,0.044804523615790556,0.03421017211354209,0.01954826081221329,0.048898574055547574
BTC,0.024209412529473808,,-0.01750319900075407,-0.012127333711679502
APOC1,0.0020832833012944625,0.009479023092579869,0.07551628005594752,0.027415854025995078
PKM,-0.06691902707016989,0.05347543272874313,0.002321790743059292,0.011797215810593238
TNF,0.1148138920556174,-0.04895223564320437,0.035270497069006965,0.008589549297072924
GNAS,-0.0025363773649081556,0.040608497080312944,0.05807531443819454,0.03382202573976683
BMP8B,-0.01649663023612942,-0.014693774191566571,-0.023176028712049847,-0.014744134883638736
LIPH,-0.016181372104111337,-0.04437457564591894,0.08134628756024406,-0.03831252307516096
CCL28,,-0.04035754879248275,,-0.016227882642672307
PTPN11,-0.03364184463062193,-0.09448305906696437,-0.047187673794703254,0.04310736755604628
ADAM12,-0.0510661395850305,0.10627425681052331,0.01708239801498702,0.03566905179028609
EPO,-0.016496630698052437,,-0.0187314399141738,-0.01725700452488091
EDN3,-0.02053601225558543,,0.055537547061082,-0.03135585157793467
CCL22,,,-0.021199955560109462,-0.026666594203583863
CCL2,0.03010865562129616,0.10736736098900178,-0.04138022812314672,-0.03540182203307336
DSCAM,-0.03071924698334553,-0.055447497264880165,-0.01450504259519204,0.024168124227205764
ANG,0.013219337171534503,-0.017339376381482238,0.01822320940922378,0.00029212383659740424
FBLN2,0.04970689185992658,-0.07518108506409112,-0.023325530880395587,-0.018405049540165887
VTN,0.034801595250618995,-0.010087266577057564,-0.021411317676926528,-0.01330352114633376
VEGFA,-0.015225660812833393,0.06518538760133892,-0.03737394694064105,-0.06607864646882093
F10,,,,-0.030467150608288484
SERPINA1,0.010004186682648642,0.012475708176291846,-0.0554045580342144,0.019685193155924836
VWF,-0.05942316094202976,-0.04895516661826461,-0.03755156035239481,0.004772970290561113
GDNF,-0.013418051153240679,,0.033657714737844874,
VASP,-0.019474325561871682,-0.036803547526546625,-0.0133227096534576,0.0550823108800193
ADAM15,-0.006509930193418865,-0.03025166851897666,-0.0729745799366504,-0.011219571014429152
WNT2,,-0.001482371957193857,-0.02323449167991563,0.00011040498670353319
CALCB,,,-0.020334429923826555,
OLFM2,-0.051733925059524864,0.013602225932268022,-0.02978587963182837,-0.00016117803889820624
MFAP2,-0.01218906874609067,-0.0584589137468545,-0.07870150927483949,0.015175834450754905
HLA-C,0.0008020695957102526,0.03053047782863316,-0.05971518118078681,0.03241250017154735
THBS1,-0.023906704023373398,0.08203424778124883,0.005224406985144428,-0.015129856202535595
HSPA4,0.002136941291663348,0.03718870092799704,0.032153937594329024,0.0393733623883019
LMAN1,0.0030639793618773468,-0.0313639180220345,-0.0720169009737799,-0.03566722125060104
LYPD3,-0.012094978251131469,-0.049133803884483795,0.046340799443315484,-0.035787230469040816
APOE,0.027629660196276308,0.04326358096808798,-0.009998860894867985,0.04993064996340634
SOSTDC1,,,-0.015974972342445527,-0.028778549025259507
ANXA1,-0.05105019251599461,0.09574725753555426,0.0026881130232742426,0.03736274962165841
WNT2B,-0.03883114753540443,0.02245187821213018,0.012411468573086386,0.022269930694191534
AMH,0.08942806661490461,,0.014919073403988998,0.021071310740539133
GDF10,,0.06096182928862805,-0.028883990602436623,-0.007847305047464018
EFNB3,-0.05112818377067176,-0.004887440433400364,-0.007700818308318621,0.03139696410992507
LTB,0.0031960766774184225,0.08497265872771248,-0.015857989804646738,-0.008872122965820468
ANGPT2,0.0008875643435137118,0.0349166821703594,0.007196226197759544,0.03344595063300733
ADAM17,-0.008543665571294004,0.004672061365608827,-0.004163473443192539,-0.058958847992615436
LRPAP1,-0.004468399961079693,-0.05255563691077885,0.0073807068549635434,-0.03809231966712811
NID1,-0.03334099517222512,0.035742742133199536,0.011445848497004361,-0.00809268896862511
MST1,-0.019754211629348706,0.011306013484884072,-0.061018541856924194,0.013032113726940834
IL13,,-0.03975569192148642,,
DCN,0.000653612117908836,-0.005950808206784474,-0.056392654225674556,0.0008675281427818417
IGFL2,,,,-0.03615088442429531
COL7A1,-0.04403546491305002,-0.055037820608447516,-0.03778822940214049,0.05420019864499673
CALR,-0.05777048879920951,0.07699141848383818,-0.05776781882148533,0.025507152963479295
PIGA,0.0554851127570863,0.028456181800438456,-0.012233084600063945,0.006468560953652268
CD200,-0.007716235036570709,0.018406705473582984,0.06552633701646116,0.03410179343898153
GRP,,,,0.01891605745337133
CDH1,-0.0059840924329892945,-0.013533437436253763,-0.013489794282367924,-0.009591289207753791
LPL,-0.05138485325741502,0.058970726772613134,0.01154076973331823,0.01757538873730388
SEMA5A,-0.003161288569444251,0.1516961961206554,-0.10287274831280187,-0.04029247694505037
SEMA7A,-0.00044590865977831484,-0.05834702962225045,-0.016789687028686447,0.012387358037995767
SEMA4G,0.00789454643594098,0.03513256417021092,-0.03846762262453297,0.11309479340358089
SEMA3B,-0.02507009209617644,0.0797537894004882,-0.053338615136921126,0.034645952639431446
RPH3A,-0.03675225436852803,0.042615823603693974,-0.082232092829584,-0.0086108238809288
JAG2,0.02503068418009445,0.02208600623424922,-0.04687910487776906,0.01205251677443202
CGN,-0.01269147901382581,0.10292027825738906,-0.05907699013636366,-0.039605761992492786
GDF15,0.017122514925114896,-0.10307294925483364,-0.028623159914095458,0.06897565799587593
SEMA4F,0.028940616735624564,-0.029590647832643972,0.016442976403606303,0.027878139011068937
NXPH1,0.02445330210118579,0.09110637094678585,0.014188568013988243,0.03535115708705592
ARF1,0.011010493001389617,-0.06969423586327389,0.01997754380212868,0.01245936156549912
DSC3,,,,-0.017257009763063807
EBI3,0.040506306633079386,0.0435444757681894,-0.01197643289795347,0.03473696770877865
TIMP1,-0.007404330412566247,0.025411693173422945,-0.06327401093944797,0.013492949577974086
SEMA3C,-0.013893672935285666,-0.051014348162310076,0.02028525305726338,0.030948524832336635
GNRH2,,,,-0.018700322006166763
GAS6,-0.007643390974687567,0.03705353923825132,-0.02039906477084417,0.025958194576340344
MEPE,0.01982631716069512,,-0.01808822145412922,-0.02384645849169432
SERPINE1,-0.022104779775870092,0.0727504532831836,-0.06841911147707223,-0.0649096956997363
RSPO2,-0.013668138385788531,,0.04014481426690565,0.009548079483782789
SHBG,0.004085291393895868,-0.0379006585176224,0.032941041329792885,0.0480628373399183
LGALS3BP,-0.007500632481859269,0.0905839940364329,-0.002897370051815387,0.03336696974475523
LAMB1,-0.006158231324464325,0.0717956840025252,-0.01902767165418384,0.02461081286767984
SPTBN2,0.02592544887801199,0.023931763423464956,-0.01562731477795825,-0.006573665355768576
COL1A2,0.014668445700692461,0.01845686810366149,-0.05015748213924297,0.029232514089709415
DEFB1,,,,0.03431918908488927
CEACAM16,,-0.020953608028136308,,
WNT11,-0.01847335678248571,,0.016841170074726897,-0.02290221232728085
LGALS1,-0.03641322892296297,0.016821849301467733,-0.013662467317729538,0.00984697006772683
BCAN,0.05238334371347582,0.06408722365464496,-0.008583567497022434,0.02547889508430583
ANOS1,-0.0001576830823780475,0.0013249189965001402,0.020660879507245003,0.0539429172444424
EDA,0.020589511000345742,0.03613017323262187,0.04841812923387206,-0.049356238177828374
FGF22,,,-0.02855958472215739,-0.020815656817505655
SHANK1,-0.02227350287231081,,0.0768817879036366,-0.002489518858480367
NPVF,,,-0.021199956981124805,
RAET1G,,,,-0.021517627824674278
TGFB1,0.011814758445705231,0.009397525646623602,0.010168663647367815,0.012769422185879951
MSTN,0.05486971767065568,-0.04305826331382637,-0.024004509196184614,0.0027575756121488307
WNT4,,,-0.006539888220582986,0.035427139846914486
TNFSF4,-0.0032862194537595143,-0.05872675681701683,-0.026713238170962543,-0.016879445662872868
NTN1,0.03290789954273576,0.07379412388563325,-0.05030674605340049,-0.007514454310243954
CXCL12,0.045732135599792126,-0.05415268520182086,-0.05433959753637156,0.021597075573997006
GNRH1,0.038242045338595154,0.04732546751697582,0.05686718359883663,0.009647764210557295
FGF8,,,-0.03197448420034686,
RIMS1,0.008494449663291872,,0.11058911756386992,0.00037691248898122316
FGF14,-0.03164750175315833,-0.05954427909317632,0.007409896221631576,0.005337806890371726
IGF1,0.05089691386533594,-0.032902773337251674,-0.024012913014331685,0.030554963444490237
TNFSF10,0.04816641713417202,2.8225371745631645e-05,0.006508374714591093,0.047798090639852055
GDF5,,,0.0021602802312219176,0.0032199057608602467
CHAD,,,0.060620277299764345,
RGMA,0.022687336093872666,0.009048995557299929,0.07385957392289055,0.04826829828165681
WNT16,0.07878266895355078,,,0.00490447706148431
CX3CL1,-0.011941942761772337,0.016948869929966352,-0.00022856812952098222,0.011086047502339203
FGF1,-0.056224963195039196,-0.05768842407108852,0.02069232709387602,0.014755755951974802
ALOX5AP,0.013996440744980698,-0.02654573614477826,0.004800812553499702,0.055573311189929704
IL1RN,-0.016741809380720684,0.0330364323441448,-0.030751409048386465,0.030674453594052863
PCSK9,,,-0.018491917176067615,
NPW,-0.015311752719595367,-0.035962857950471466,-0.0027298954014346026,-0.034159744034200475
CXCL9,0.0033394047087950763,,,0.033672651235601085
ANGPTL4,0.006400984608835063,0.03604719074333039,-0.05723512763084413,0.014202424223460791
UCN2,0.01609412285921707,-0.04381970987029696,-0.00562433633542234,
OBP2A,,-0.04516448447896218,,-0.019384132808965383
COL4A3,0.01140234055988349,,,-0.031355853513512354
NRG3,-0.03816595528812317,,-0.024975679456566226,-0.040225383230439546
IL23A,0.000799944073619488,0.024617390565768293,-0.018491910725311943,0.0020107717561476785
COLQ,0.03350390348655742,-0.005727857068604866,-0.03767487031016635,0.04261234747605405
TNFSF12,-0.04205763873487609,0.048811815562310075,0.005424704517918738,0.01635266212879228
DKK2,-0.010773602201954915,,0.11623009517279284,0.012286333368992264
FYN,-0.015175288237711323,0.03083570752701084,0.009628626044085892,0.04060240702880033
ACE,0.011906475246389417,-0.025587939312116934,-0.022466029257228678,0.031776900593823446
IL18,0.04701847286448259,-0.04041033111201966,-0.03747206198910614,0.046537897917813896
PPBP,,,-0.022641566343674507,
CCL27,-0.025013646889739418,-0.050679572994361335,-0.030087353307968842,0.09235237456159198
SERPING1,-0.01265419675508064,-0.034126733722808465,0.008330066034355574,0.004762818470616887
AZGP1,-0.020182601775324552,0.015222940492394865,-0.03831149404706959,0.03854673626558027
INHA,-0.02225850682524027,-0.020719694766380917,-0.044389676186805706,-0.004300306638805163
SEMA3G,-0.020015917702317653,-0.009275531875263813,,0.02099867947855505
COL6A1,-0.06259812305674245,0.057772390195413796,-0.04428488831550591,0.04300554069606486
FGF17,-0.01992809031851595,,0.04775948138352073,0.003631018450330112
TNFSF8,-0.01354363831494767,-0.026410812481861893,-0.00741304642519992,-0.0022410405891110986
FGF20,-0.025097492508491547,,-0.009816950718825754,0.021570947953030516
