,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
PROS1,0.001941454745310996,0.00012358278290077197,-0.03465485696709952,0.010032386381131223,-0.07361643219735547,-0.003115533090951659,-0.16467655936290657,-0.033410140348508116,0.033912536189346504,-0.14094612710196572,0.06656859255954913,0.039187637219248166,0.011520867246753575,0.010006826090980404,-0.08527974467955177,-0.030360747708029677,0.023394106667653087,-0.11126893295360368,0.08728719897532351
CLCF1,0.008461255722005064,-0.03815123271765897,0.022508133597173737,0.041561099265185884,-0.07054703715655836,-0.003460078484618232,-0.0704719713481982,-0.011944815831866833,-0.016600971498970645,-0.13459419804784592,-0.02781101756210223,-0.017008959130300656,-0.051526266166022225,0.035530042955396954,0.031639139151594706,-0.03378780721184218,0.05461509408655421,-0.13662164161172213,
PSAP,-0.06752342994839992,-0.04913283852938365,0.09837523703677221,0.021270703101514837,-0.0746343424957145,0.0018593206945127557,0.08173586063438641,0.10606748615876149,0.06590684367681839,-0.16569238840006303,0.2684701546796302,-0.023168471929711294,-0.06376251605590524,-0.03763089330917119,-0.006631336513672959,0.039379043369965394,0.010234971743790332,0.07442081702055127,0.009390711573621717
EFEMP1,-0.05971472347915281,0.000799983545483063,0.048058113917554546,0.02167868475867064,-0.17276976402095628,-0.06498133740690451,-0.1922953733354929,0.10115841534146192,0.0036990182356768874,-0.3423329059321153,-0.05386287453199983,-0.009665404711400422,-0.09868626443201563,-0.028486429420293353,-0.0679837275830533,-0.089779279518878,-0.11892021589954013,-0.11318913297083553,-0.06664791851286539
C1QTNF1,-0.04904977053217427,0.00695999698022723,-0.040179406289864675,-0.005322007612443868,-0.03541892067000866,0.03700925214619054,-0.16909007700460227,-0.07997887599383068,0.005522887504043584,0.02239475767803332,-0.08790555947611953,0.08490644429298813,0.04105438015040108,-0.08344762602985378,0.005025739637686,-1.8112876597549413e-05,-0.03499460775623078,-0.12132074084377266,-0.03994177999524209
ALB,-0.03374937363127505,0.03490650276518209,-0.007164588662225919,-0.02893832120228378,-0.040576612202614354,-0.01692177140172236,0.02768162595466948,0.010333409168296923,0.00942059678504686,-0.09212501717702364,-0.06472437981849262,0.15014603684885855,0.052123297347007935,-0.0378940306725502,-0.015108554050065835,0.027248645746635096,-0.04587964753977775,0.007219944099992782,0.07490646973826588
CCL13,,,,,,,,,,,,,,-0.01706347491783649,,-0.02794881750659018,,,
EFNA3,0.055860659136631234,0.006876182063445156,-0.034804315275977014,0.05154221765962352,0.021403533046882507,0.0686658221124466,0.24618901887801042,0.10081491875046586,0.0067202782918611755,0.2050153488520146,0.062569793312815,-0.046135066766852265,0.03220451051752813,0.0338755739922433,0.032892967547457616,-0.02938669653592664,0.14028120797511803,0.08767116714591797,0.09413653746686128
DRAXIN,0.015091666543135424,0.001452495574601234,0.002852520854652107,0.04631136589524046,-0.0003863046322592584,-0.016382940177185577,-0.113543949111625,-0.06622783607107925,-0.024221489139479867,-0.03188202169512105,-0.0744035074407612,-0.032174071396446444,-0.035093289792251195,0.02973877451941015,-0.008529513204686534,-0.06964644141421075,-0.040762488095028186,0.04662694925937222,0.11647390447721073
RAET1L,,-0.013774958086622558,,,,,,,-0.050305479947977544,,,,,,,-0.017146697760196363,,,
NPTX2,-0.0006722655752301396,0.00441705441272529,0.17987350693483697,0.049972625769036653,0.1307808429224507,0.06662692578986001,0.23190565117661086,0.10929346004589278,0.016963419312979396,-0.19212331107660402,-0.03812011034108776,-0.08094817823763611,-0.022000227619768727,0.004264920921921724,0.003200804294102014,-0.0164031675457182,-0.0492692213017983,0.08365009786671627,0.011719107770234298
FGF11,0.10469303142654844,-0.0522964060215507,0.020523342837616053,0.024093455205784316,-0.053602257304964644,-0.07762437515556427,-0.14205369131201454,-0.0640732723147645,-0.017522671817787067,-0.017674390421678517,-0.08857744330604364,0.05351665278403548,0.006842706262403794,0.015892139287738725,0.03767610194118497,-0.022139690147338832,-0.034010464945164576,-0.07696934515711726,-0.008878499463658523
CD59,-0.06493027533244536,-0.04172745226984086,0.011011841573355075,-0.009059183407364797,0.1275767078482219,-0.015420929468076659,0.04397343430952065,0.05888796019377556,-0.007044748524495553,-0.09791602072387459,0.22685287648554534,0.111507591778903,0.0116719088114335,-0.07626177311479367,-0.0789900412623449,0.01700706918189452,-0.09538071439071505,0.0033542561264886662,0.05350250557568543
COL9A2,0.013180287501773675,0.03351530745163418,0.024736750120348233,0.01979864697307759,-0.011092055385642579,-0.06420925342953021,-0.08132479465837948,0.0288318153991407,0.017070371008968206,-0.10708743548548945,-0.04858037198139123,0.03542891639725404,0.02005691342528768,0.03887341452491644,0.06555330922732495,-0.045548905994624724,0.025285279992803784,0.01020189576142132,-0.05678453883499456
DLL3,-0.008500987442498524,0.01799703090202948,-0.07393568349118593,-0.04205536897739334,0.05396553413412469,-0.08681566610403907,-0.06593725928488302,0.1002960566603756,0.004143259745944366,0.22778323886592583,0.1343899673328234,-0.053684299559145256,-0.03570595293193108,0.0779790026812487,-0.028454182022443764,0.08297335837032034,0.05900823024538705,0.009686235899958368,0.017778299182094833
FGF5,,,,,,,0.036192481917988184,,,0.023579294497780155,,,,,,,,0.025615445008571974,
LIN7C,-0.029118363358902614,-0.04466036500784344,0.010772013294239735,-0.055715737204634797,0.07944781701507746,-0.0011935208554327925,-0.0449835215393451,0.00946800193505652,0.012933029045034643,0.1691590985539749,0.025253788448171385,0.035189099803717566,0.05386048683639502,0.052099785602421726,0.026592752336269548,-0.03458258963346269,0.03808628071483414,0.035801789880964774,0.010031355736096884
GDF7,-0.0232203921013476,-0.0218829931805696,0.09144778537375116,0.05368500716831673,,0.09271439706024209,-0.011110502145557161,0.07352143005195708,-0.05104826702375082,0.13784150672768364,,,0.11226158845587395,,0.07085307328966099,-0.020255504467318997,,0.012955976200210105,
PSPN,-0.040095153635936846,-0.03822987562751323,0.00558267019069585,-0.009286577923136242,0.022046876367441973,0.05213665135568898,-0.06978525975632976,-0.003186741246253268,0.04682559219286391,0.10216789881525377,0.024762674400105572,-0.0016705409306574403,0.007137996532874921,0.010125798116305627,0.03150322238007159,-0.027336384323329223,-0.08041343174793793,0.014746043510353605,0.02772663216224695
ANGPT1,-0.0014861368066783742,0.05756810998119271,0.04420622227566734,0.05280909996900456,-0.03808391776438232,-0.025676057853004548,-0.11873305833201672,0.06208098289984076,0.04706409473149018,-0.01121895923847376,0.04855126091552654,-0.07198996699450891,-0.04595961698962955,0.053555841565655765,-0.0021242506302661768,0.003565002264761639,0.00026563039447904827,0.16131430863259016,-0.03532761233233393
PNOC,-0.03279202109820081,-0.021696194558627476,0.018531998209555152,0.04382353908550206,0.22691250483126318,0.0921545987878185,0.19041042929129615,0.0732884984716316,-0.01072345289954758,0.14179119336716728,0.10384330374365329,,,,,-0.02401372784584719,-0.0785070276582181,0.021089884540174658,0.17023253821124076
L1CAM,0.05990412129425134,0.0011028859564381015,-0.036647752290500824,0.036294086891224236,0.010434773643925444,0.13991308369195443,0.18813862863689734,-0.026346173711673086,-0.022146954536174428,0.20549989511373393,0.28315132374211754,0.0754837523162929,0.058800734196913014,0.038107201688481786,0.03969897807532751,-0.09870871166482208,0.08578781414064991,0.19308541203713206,0.1841097943018796
APOA1,-0.018869650972664468,-0.006824696757151063,0.009275382470441181,-0.025384555395757017,0.009853492643044926,0.019463524733779814,-0.002985466068911317,0.009709728263278138,-0.03209297376682361,-0.006291114645411756,0.06617159614711335,-0.12057257409342459,0.06116017030990933,-0.016005849552649193,0.07457811602271969,-0.05623377304786884,,-0.0733910152692162,-0.03549806956705959
PSEN1,0.051799693181394275,-0.015358881787016589,-0.010389216457922755,0.012160797475364412,0.04018834892296287,-0.05007658625277726,-0.008638461976450993,-0.038085978099888694,0.02062605260710418,-0.15916023427708242,-0.034780072813708415,0.004051193716978327,0.06961202558107968,0.03579264120560732,-0.007996979059419835,0.019294167989242578,-0.002217836550909996,0.06927436231578728,-0.06584488708508263
CALM2,-0.08317054496750348,0.02895002898809885,-0.01129885977638368,-0.007547454039446444,0.13441430522490802,0.19550422685493046,0.2807051015351763,0.09593151412985917,0.01574030658881626,0.4819243645293718,0.21398569361232492,-0.05198477556436516,0.01999144228330346,0.03840406166690908,0.016049011409783237,0.0006028107837148409,-0.04048671909936634,0.18548734047894966,-0.0193651052133377
CLEC2B,0.05053703400895775,-0.003061633967513582,-0.005518805100320396,0.037916203025946206,-0.04990863902003956,-0.045321122676711366,-0.177280127182184,-0.021529882924720366,0.07292135045213727,-0.07658350855317464,-0.0006251734691837263,0.015150499923383035,0.028945689790019883,0.0055859282256922336,-0.013646257090030017,-0.0966485907029759,0.035482303181840195,-0.008001846817340097,-0.08244449303367453
NTNG1,0.04359622609092514,-0.0006538213955721642,0.043200840710333914,0.05952237268067565,-0.020496400314844686,0.04895025367814121,-0.054903641665771816,-0.010920444983679424,-0.03988084528957754,-0.07584885014277558,0.08788660706893633,-0.017174248869669298,0.05252835254425678,0.04005848747647606,0.020960644444402925,-0.06579681580202083,-0.024279720566780034,-0.01924325352493634,0.07524898218172807
LRIG1,0.007420367172025213,-0.03484843517231985,-0.019777163383843027,-0.03248442739829576,-0.08523368140327874,-0.08349651986172549,-0.13463454235662267,-0.023569346603722285,-0.03775321357322691,-0.1539800280002293,-0.11632377139700258,0.025788767470856896,-0.01916312950122383,0.03941496790177376,-0.015736676656960224,0.12599627623991355,0.009826651226477936,0.0647975496285631,-0.011444847323445438
CPAMD8,0.06861884582415521,0.08731374451760691,,-0.019279990372690594,-0.024980544744297777,-0.02101840346229279,0.01765781916712725,0.027911713470855765,-0.018309224135535932,-0.0243292321661571,-0.014797466439133085,-0.03573071732459167,0.07431741564914168,,0.019974450606930965,,-0.000746910146507955,0.06869016998368013,-0.08540249960903346
GHRL,0.043623051108565944,0.10846374222765584,-0.004547687179486293,-0.015303182410405533,0.002049487804282906,0.011427492812089138,0.0010176622044166875,-0.005245206819949432,-0.03212292968670312,-0.007974771445315729,-0.026634987927823647,-0.04732882389940531,-0.03208670222017386,,-0.011601664403422458,-0.021910260713721475,,0.028972564377197887,
NPY,0.06790008479909138,0.021962785466798744,0.051392756348169324,-0.01033332165734201,0.07849668462551435,0.15257865506989612,0.08677574613338837,0.07024399703036038,0.12301473078471611,0.09766715436411,0.18780006841600302,-0.05926555305904915,-0.038913400049721145,-0.03172878549755116,0.023013714712741825,0.042547221769286506,0.007964579524768324,0.09562082681858496,-0.09359627633230455
MMP2,-0.01600927295626122,-0.02506988311265473,0.03519886960065337,-0.0022635839740446765,0.09460678684075109,-0.021853435886164313,-0.1703579224556573,0.006832222505396468,-0.04530460172104686,-0.04602744558270302,-0.07655887550664224,0.04058787847739965,0.0003461643721190265,0.02042838586710917,0.009218847063116526,0.011905550586356412,-0.09081926055904102,-0.1609593948769104,0.08334345563244311
LHB,,,,-0.016791415584684055,,,,,,,,,,,,,,,
PPY,,-0.008704661476753308,,0.010084893244008216,,,,-0.03707291540983302,,,,,,-0.05914555117653734,,-0.04442338561997102,,-0.05412220882396306,
ALKAL2,-0.030597016641703872,-0.02583277011024352,-0.02767117402058991,0.036990541645724226,,-0.0557072657946546,0.07455062152718704,-0.006422899051846016,0.05763543215403815,-0.20053588664340086,-0.03417302237944504,0.045041582750869134,0.014274491348355194,0.004722042289979205,0.04898230161266071,-0.0698462286649551,,-0.020564587632049006,0.12897217691702492
CSF1,-0.0011165449365734804,-0.004480177176706455,-0.031236482640279197,-0.020110740091692093,-0.10889213215480395,-0.0268264333677251,-0.13020996837763715,0.05082435065812237,0.0800463838531437,-0.10200089584773243,-0.08862762232213459,-0.03674864427049583,0.00912858878944606,-0.013765746664288323,0.007691596135320465,-0.011699211192644493,0.047355398879276304,-0.0867131247603644,-0.14783415699935323
SEMA4C,0.0036870596359002655,0.05833772063908684,0.022755416934373596,-0.007952485435094907,0.05442221356921185,0.03336161536175397,0.01947665229234849,0.02723340445352205,0.04648615260773659,0.01524828786881437,-0.02464237319517615,0.07520570052023054,0.09102980355201784,0.004793519282390917,0.0504843689958612,0.024264771355459052,0.06530033435365572,0.04489837026920385,0.03585616908074496
ICAM2,0.15520298599076107,-0.03352166422124761,-0.0029289271613240435,-0.02377192311020057,0.0948413643384017,0.01995515480240267,-0.06845771007822123,0.01952266860932214,0.016008226918293355,0.0198005196261769,0.04074987975878471,0.012385431818835444,0.1041574780120441,-0.006428222520783279,0.005592147529785335,-0.00629404906173936,-0.10728728142444963,0.0062061843877495495,0.038944988813250196
SYTL3,-0.022190355284611538,-0.027190169344520242,0.1227086892073733,-0.021098567042719778,0.015917353171701603,0.012069120799703433,-0.08601096124706571,-0.015221896898028577,0.0012106301658691202,-0.05511251787852901,-0.01986198691754423,-0.0454917534625081,0.05576314611193395,-0.03549412827245424,-0.01563778307274767,-0.035857943378782446,-0.056281789482665046,-0.10257901644927961,
IL1A,-0.023741600151755325,-0.0030598785588172098,-0.002064070828998344,0.012087439646168237,-0.07575861450223259,0.0032003571422219027,-0.06284723743197201,-0.0025050879403651326,0.0028600175039295056,-0.1069774210736563,-0.017669091095779684,0.026658283846279152,0.0012652435025887563,-0.0013971770550069438,-0.040506000145473155,0.04004865317096211,-0.07600839743092694,-0.05809753348848531,-0.03530342709107637
HLA-G,,-0.021196371283651785,,0.01488646386258693,,0.005423953846670033,,,,,,,,-0.03763879787417444,,-0.036736271584912744,,,
PGF,-0.017950600841700214,0.020593766170901272,-0.014566623940843088,-0.037712180819114705,-0.017541187440355047,0.016731394906502866,-0.1754420756470366,-0.02759309273437161,-0.023194349687059697,-0.0928678146791712,-0.005365153989781123,0.09339754582886797,0.03363665656835624,0.08927192969303802,-0.050916890995664564,-0.10714810392090598,0.03734613695076152,-0.00583183462387301,0.05933188167742038
LGALS8,0.013296032448407862,0.0016629952021270657,0.0634308705135393,-0.010977704775907426,-0.005813438481003543,0.010853838647717447,-0.0044870482711270926,-0.005128759373962314,0.013885606847346599,0.11081555204654726,0.02001698430730501,0.03097027455212145,-0.001772578649269417,0.030158461957068745,-0.023863189865957212,0.04138555050000769,-0.03151102924610473,0.005646492628094453,0.037679446036774124
DKK3,0.022733847287299002,0.02365212460624148,0.04060347333047805,0.018480179667131075,0.15521868587268012,0.132925374851059,0.21951331586993134,0.07763843841178715,0.03501481306408796,0.510541184403384,0.2898950675400654,0.048604113919933876,0.044228940329907006,0.04441881512458939,-0.01836176194414247,0.09481558487287595,0.12085605105578485,0.21726729071792633,0.1705605579246296
COL16A1,-0.011947307670736595,-0.022402930464297286,0.004797454537551277,-0.015417876976383606,-0.07208901579819539,0.03955040952750348,-0.11027025111904139,0.019144362914811662,0.019566199752763795,-0.033514488304353315,-0.16124773511978494,-0.0013447490838978161,-0.009367343086425823,-0.018478884224764548,0.0589545807486535,-0.03932105195008731,0.009926679022624188,-0.02866406680323061,0.02316390777648083
TPH1,-0.013499961950763948,-0.015563519691196227,,-0.014205309085317065,0.115328016778959,0.04696672345246117,-0.04882821398579476,-0.015113827344565345,,,-0.028548149893050413,,,-0.041343396848266586,0.016465562269295866,-0.004814256284569366,,-0.04941840503213969,0.018018731824341102
TNC,0.009774188908871318,0.030677101567264334,0.009601672859324421,0.06147560721017307,-0.12795478451948133,-0.11985885979905993,-0.2564033021168057,-0.10643523996134426,0.0015474265714672034,-0.278565317924449,-0.1490124534668337,-0.02656294751771466,-0.021953890496138505,-0.03449181784862434,-0.026411257220420096,-0.14205920022714605,-0.04653224648073646,-0.06299196418704368,-0.11194866633518417
TNFSF9,0.024052661190401566,0.046822726278713075,0.0582953773933812,-0.029083959062462434,0.1630739394577775,-0.007825700898731988,0.07616810855164484,0.0008196003193408559,-0.0026415703081781594,0.06211569242687457,0.07694844261454695,,0.09024836689683498,0.08365508247700854,-0.05067437135502605,0.06706947295201056,-0.06368230390660856,0.04523270294866167,0.045870230306977275
C4A,,,0.052424200160645286,0.00894099555516523,,,,-0.0023105270197546733,,-0.008520681179258078,-0.0030736594943069,,,0.1455329652188376,-0.03894882758068707,-0.020469132106306465,-0.07991963104757056,,
CNTN2,-0.011197966342882499,-0.006440343845742307,0.020743371885114773,0.005530216063668303,0.02770955827095204,0.016329412102040638,-0.04628741173936332,0.08178000509216772,0.16740983281086358,-0.24385985149054662,0.03953466100963534,0.00255953930873663,0.058257263987277964,0.03196339707609285,0.0355378401350001,0.07299117100377804,-0.14191503131715547,0.28405196912512204,-0.11748922398142052
F7,,-0.015183386428292384,,,,0.10444371433256965,0.010140339025731686,,,,,,,0.050015684742770905,,-0.020255506425976785,,0.10371975202121392,
LUM,0.0028812621328725145,-0.06852456359334196,0.010335014186813712,-0.012837667415991252,-0.035053197853536014,-0.059576086929551804,-0.15451635112275458,0.00813259426771061,-0.010064473749783058,-0.1085430493149544,0.06715602407315356,0.016533971994373415,0.033894687257805985,-0.013889491623853945,-0.045711508243770065,-0.11380415818586673,0.021490079853309568,-0.17628758976791586,
IZUMO1,0.07739689989527541,,,,,,,,,,,,,,,,,,
BTC,,-0.013774952348909799,0.020277833404424107,-0.018853934414625004,-0.019467135549054212,,,,0.04816019910522021,-0.06288294629184904,,,,-0.01731625382759435,-0.03399168373658314,-0.01960164451808505,,-0.036648391605356684,
APOC1,-0.05520498564849789,-0.009375826788787055,0.02297712335202368,0.10277474559094085,0.15427502294831238,-0.18201808247467177,-0.26014458897418785,-1.1959480186919483e-05,0.03755740880170881,-0.3625581892796301,-0.07982969582505685,-0.016403536743942036,0.06941577461941996,0.0855922293543525,0.03657744863967665,0.1259832572205101,-0.01451972222198531,0.0532109489514081,-0.07954837637599516
PKM,0.022449408997321642,-0.047852310319124,0.09855575958262427,0.03050870923107724,-0.10234044961085656,0.059092811041687766,-0.0736365128543588,-0.06399660579855403,0.06088476336813668,0.2367732058269743,-0.18477324405278703,0.013730161640236221,-0.047161063999764094,-0.019335734067327394,-0.03462495579904029,-0.020051370487631663,-0.007090351098142921,-0.0758585931049672,0.029317381135734552
TNF,,0.0339688201341517,-0.04420485182058735,-0.03007821539427314,-0.04587177715114144,-0.032329086661696566,-0.05338643420032535,0.009393559400755709,-0.04398442631889965,-0.10666167530171554,-0.07702471750451007,-0.06675728021017294,-0.03382860418266081,-0.016807133417149032,,,,0.049856812518821327,-0.04809735728150165
GNAS,0.009151209423932693,0.03347518932550511,0.011065861792104517,-0.03140072037441267,0.19609809890719107,0.13276002318350608,0.23913505362324342,-0.023026444316663997,-0.021487993307625058,0.428383346674097,-0.266524361531027,0.012100881169434363,0.016325488376833456,0.012773799368839515,-0.062108150129106345,-0.07009717005147255,0.0470275116727618,0.08491146732121631,0.06084644291707908
BMP8B,0.002220774724456297,-0.03326088715793424,-0.05644828011929833,-0.025711158777714176,-0.0485076393023393,-0.042833312819985855,0.030919714858763544,-0.0215998692766988,0.020034198820798647,-0.1831830325096745,-0.024730772873858435,0.031067616023822076,-0.005931878858679247,0.008716810824836546,0.11011889167765809,-0.06418982643043072,-0.0043831625076594626,0.008005732014859587,0.0168811912642197
LIPH,,-0.01556351585957936,,0.05593115368123769,,,,-0.017634308334729537,,,,,,-0.017063481193367477,,0.048964405731591776,,-0.023652619671604473,
CCL28,,-0.021892021046854556,,,,0.0645088277473885,,0.04221768258796685,0.024585161977084505,-0.0017100435165956771,0.01968860004268522,,,,-0.06150435382520937,,,0.0035121439164003654,
PTPN11,0.04191538937526638,0.04354875468196015,-0.024293745167030954,-0.011463354759661128,0.014779104632095075,-0.01894277143033762,-0.049921269976676265,0.0020548142940767624,-0.05692953153300508,-0.0533400615384875,-0.014241726179318407,0.053171357417749046,-0.02161640713813272,-0.07644828604019889,0.06419096602276658,0.06659867234610027,0.0025389872652781566,0.07190120944003064,0.07672775162691976
ADAM12,0.018891268353016053,-0.009159129364368943,0.008927665100041338,-0.016077629692494544,0.09234127997160499,-0.01667130347646901,-0.12967524035708658,-0.03264179733053832,-0.032434935185466245,-0.04201531847790111,-0.030954351593708563,0.0024084852448776847,0.053084350687936654,-0.019616670870018255,-0.03997106269794596,-0.05315762847864408,-0.0975570143782673,-0.03705796401086638,
EPO,,-0.004401615234056924,,0.020495021593474987,-0.012127783726213955,,,0.01761113880587651,,,0.016761113201561286,,-0.03927276441236485,0.004594830287975598,,-0.019379092632699903,,,
EDN3,-0.012073410840610008,-0.027110906938132104,0.08495775559464136,0.012618799880017089,-0.013515592976966626,-0.014982579663351947,-0.04469238917891248,0.0007418718585758307,-0.007968606802957223,0.051496020118342624,0.006036984712876211,,-0.005122888286010584,0.02352646507965865,-0.0024971930491377815,0.027611785648208705,,-0.012661451065341722,0.08196767929944199
CCL22,,,-0.02510691499437354,,,,,-0.04143954291585748,,,,,,-0.02097352670199087,0.07815548856253135,0.06921652463407374,0.0012297538993796563,,
CCL2,-0.05477830111829116,-0.0382792790446506,-0.005526871422835188,0.01060746701365417,-0.17705724284227153,-0.0645715281272739,-0.04252971799988929,0.0729353845638307,-0.034634236154439405,-0.2575752122373934,-0.022608039557763082,-0.009039989127894388,0.05255965971491521,-0.03597173576785772,0.02848102778037295,-0.13374741940323337,0.10405395791962421,-0.10042204342331258,-0.10526956632701016
DSCAM,0.009499918510785865,-0.009395487103440684,-0.01373714730550376,-0.022963316380151328,-0.01877787486928911,0.049050098754379386,0.007227462210723141,0.009537201750100205,-0.030080375834414804,0.13360942621223604,-0.01963645126594107,0.02019795181451107,-0.03870468675066807,0.04010276478409852,0.07457360723140292,0.00017070106502590671,0.05706060169306315,-0.0751156568692228,0.03579342311030542
GPHA2,,0.021185174676321875,,,,,,,,,,,,,,,,,
ANG,-0.001793982684563418,-0.012491124984424054,-0.02030307055285205,0.133545647676546,-0.086767388681383,-0.013267466050643942,-0.10525382972144248,-0.017891020244052962,-0.021183778395580607,-0.0934228977675598,-0.10735266432776636,-0.027780351456825024,-0.028369526695970242,0.0190407706893474,0.05845751796487947,-0.010819548982074392,0.060950382891607674,0.05261972994535103,
FBLN2,0.04652896950799471,-0.03222160256423535,-0.0346057042265606,0.05294667356610911,0.003417012261653011,0.07250362518713396,0.07363864303427023,0.015759029885598293,-0.03497536873582071,-0.0027124440840568488,0.03596064181548932,0.015356565336717632,0.0433129667728179,-0.04041570093748196,-0.02360882218292441,-0.050802873278291735,-0.026798527843863135,-0.1347975627267211,-0.0018159554493238001
VTN,,-0.029420468816441687,,0.010737316423396794,-0.026529069656526773,-0.039203190120112454,-0.0375022630791279,0.026435368206101664,0.00969897852446046,,0.017369794650282808,-0.003975652576359275,,-0.02118263133847386,,0.03416599508540791,,0.043450401144006015,
VEGFA,0.012715165064799161,-0.0058190718476924495,-0.04966637297778233,0.018752238145132955,-0.12049267426202306,-0.05659857699454049,-0.06348583890857801,-0.09081719464919873,0.009132634095048489,-0.022171409957016896,-0.25673936011105486,-0.06227071527889102,0.04027069474067655,0.004359367114979923,-0.006731324746540177,-0.05321515515478638,0.03871175473381894,-0.20686824376715546,0.08382629946030445
F10,,,0.0028990546805599264,,0.09384872742474394,0.049866554821061095,-0.04859950866814683,0.14445956179659739,-0.0094311907931175,0.08401630903048124,,0.20909380308351552,,,-0.006769166159824675,-0.03356333902322647,0.021343211996733925,0.0196968364382379,
SERPINA1,0.01629781745588046,-0.031504795825086473,0.04130763165676114,0.013803443060042228,-0.0864235272774627,-0.045351676340108664,-0.13161244424727478,-0.019986505766877095,-0.02055623783349439,-0.3088859301936853,0.012127585059642754,-0.0700554023044249,0.0777541020276497,-0.023398991908775334,0.000809939341578914,-0.11305781526976753,0.010777610968429467,-0.1422411552877165,0.011499141120033292
VWF,0.01024919491056167,-0.04679301627440062,-0.010746921437329842,-0.09203080608026908,0.07253527786342473,-0.009283258648806345,-0.15043006013739077,0.02814094155639463,0.01342134849437586,-0.06688016685570485,0.2018297100113158,0.09556719504749937,-0.002661292351230584,-0.004910047988831056,0.008185364653173648,0.03581887088028846,-0.021690812252171874,0.13894533736330789,0.06944177351805166
GDNF,,-0.024373593206072842,,-0.007316010566933613,,-0.02283514715324543,,,,,-0.016890026539483557,,0.05252888688180271,0.02259133896563288,,-0.02713661117494206,,,-0.07654817856678595
VASP,0.04055653900950393,0.037393262142226415,-0.06376512204558547,0.010677793658832507,-0.08172626843331564,-0.055684942475150476,-0.15724957118836647,0.00355384127952703,0.01816946254010007,-0.11101512841402007,0.042209018872135545,0.029928033903903705,0.04471118045947319,-0.03652651218585831,-0.04681434599914717,-0.004197175475300172,-0.09667693908340419,-0.12644712573739328,0.025123038137355024
ADAM15,0.020811676810668648,-0.039396589034940914,-0.04198289103475158,-0.018470788707187866,-0.03697406908431061,0.021983041720308426,-0.1008218722444237,-0.06810218088418522,-0.0034692814040765186,-0.09839429683441683,-0.05514490892707738,0.032638609269380385,-0.07137279356620742,0.015417971373821844,0.007866849147051911,-0.002541791892791906,-0.026467036010561853,0.04506003978974333,-0.03776282745877024
WNT2,,-0.014839725873250588,,,0.13450506674397128,0.05544419744257531,0.01100969061017549,,-0.016839184135320866,-0.07513147347713973,0.007132157495699043,,,-0.022986332696509633,,-0.0073677303783179085,,0.03396696065076602,
CALCB,,,-0.049875170728754026,,-0.032044380161514126,-0.020907152160358603,0.04133668138682834,,,0.05005197415941271,,,,-0.020117245423835996,,-0.03027098567007211,,-0.04947904225158583,
OLFM2,-0.0035660149919433124,-0.01894080747117641,-0.050137169608126024,-0.06508767182879062,0.03187496475796522,-0.02685189262088181,0.06716935151582328,-0.04195728041563014,0.005295233000899965,0.09191276861043662,-0.04371848376611776,-0.02041061885612122,-0.0068541946779488196,0.042833777987368454,-0.05607677050301388,0.048129085577749725,-0.04858136403672477,0.04607542334518861,0.06734308827330197
MFAP2,0.027996408814177417,-0.00428695159028246,-0.0027670741472562727,0.0164173553665527,-0.016054691532486565,0.059280310389926316,-0.13852927014638425,0.010202142361036047,0.007548742897888604,-0.09690102612768171,0.11866335860826276,0.017945245622061356,-0.04763347546830514,-0.004417975062214906,-0.000437593548531657,-0.030678127025286984,,-0.04271100173953422,
HLA-C,0.001482042709123623,0.003390773048671246,0.08865945789315746,0.052118940854547484,-0.0578038876502441,-0.02886661356328428,-0.237696083452256,0.09107989846956596,0.06162286955080634,-0.366807682848228,-0.1042341245230265,0.06494734760999217,-0.027617499202612278,-0.027586217720343146,0.014325597945011937,-0.05045352213337864,0.027302244057315503,0.06890000993369999,0.007561002841177874
THBS1,-0.010833632250569537,-0.07070762959025388,0.01569957250475325,-0.019424840260820416,-0.06163202587512938,-0.008614094961587158,-0.043681188729752594,-0.04303012679463138,-0.014650977116496962,-0.16909048947468658,0.07260519788728147,0.08324596461846942,0.00508856641210682,0.02067401191512044,0.00966956185116279,-0.10293401956230627,0.10757053187083086,-0.18051883947792624,-0.04771633124820461
HSPA4,-0.005588032327555132,-0.08557370689203846,0.08162161738281899,-0.01706749980015057,-0.007318109018564042,-0.023518149713333814,0.014185569795339767,-0.02377666885791659,0.05564771809130127,0.15718216380911676,-0.03772104310893353,-0.022978108388316,0.007952128084304217,0.014319401866124832,0.040172354886221014,0.009884046783182155,-0.03353789836669708,0.002915453555057471,0.020502790572770564
LMAN1,-0.08794039404202315,-0.003576824240850932,0.03963684726200406,0.02359845691711712,-0.0709351131130394,-0.09718158920031396,-0.21531648494779662,-0.056913383234294394,0.016237956145878522,-0.1295931157741129,-0.06619886699432723,0.09612065593027404,-0.11009443028777742,-0.03653774850100495,0.04278919878083156,-0.06999120530426114,-0.03214282240060484,-0.1858151472349601,-0.03740818277977332
