,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
POMC,0.0039062121122137913,0.024175446288398406,0.07033517288901943,-0.005824723255797447,-0.02075573307024226,-0.015749109012010338,-0.003351673254751564,0.031214302483519567,-0.05786785986710698,-0.027257577543364345,0.08301032276292646,0.09410502686352544,0.01701349906808291,0.027559625786010115,0.012556105748803855,-0.013136118299235831,0.035538501950065214,0.0020508705219677895
CCL18,-0.012011332925576833,0.007278736068560803,,,,,,,-0.05486788563583356,,-0.014979611091619712,-0.022974119539722827,-0.034568773309360416,-0.010701443837465067,,-0.029346995608196827,,
CCL17,,,0.06712139338908073,,,,0.04578878377147073,0.05796416575198628,,-0.011622145325798451,,,-0.020186641571321714,0.03180233247570443,-0.021890179357170622,,-0.021911683440830276,
VEGFD,0.006451296608266749,0.07490271220617144,0.032974079163024764,-0.03276912560519085,,-0.004191616792413469,0.024519275821978968,-0.04109740862070301,-0.017903234878266103,-0.012455813122279252,0.08265805288192278,,,-0.022566775466336092,-0.023087382832867934,,,
TNFSF13,,0.07994863477195,-0.01150584775716251,,-0.012202295633768987,,,,,,,,0.01774997346397185,0.024545612498280262,0.018685233267217525,-0.018740347974349054,0.012933796680755534,-0.030734311609000135
WNT5A,0.035845537860876985,-0.022731136675917023,0.024035662347511914,0.03539342589408522,-0.018488254377829978,0.1075874298043488,-0.012386624380356101,0.05083129477687177,0.04460266682072979,-0.022626925772737283,0.019891364147503685,0.13736199589018516,-0.07425798196885472,0.021431575481849548,0.1252662187346571,-0.042832501218534866,0.014233683427978863,0.052198974848966795
CXCL8,-0.13417468672636862,-0.03791945266850712,-0.0028408495856538604,-0.01424411635586109,-0.017356974108445274,0.11017507586727429,0.012821863213344858,0.0229634865352593,-0.026308314201662564,-0.008587092351899417,0.05192679170693267,-0.04044955456934284,0.026087329174674566,-0.013385105379036998,-0.03107928296480942,-0.05598550024613997,-0.0029480052721379884,0.03021123252798115
GRN,0.06030141472359997,-0.04944279116050418,-0.011619567838244606,-0.006944624846999879,-0.03078138763055383,0.04844688608471614,0.049287682540754385,0.02079496240777935,-0.028654876481130687,-0.0171183110913513,0.0903286980425929,0.036782217980323904,0.009401166971307877,-0.025321032554629495,0.07369821298275447,-0.0655037185028776,-0.05226776703074753,-0.01837711981600711
MIA,-0.021932474213478496,-0.032661395073839736,0.05843417306100994,0.05287835147481877,-0.02206410385538694,0.06092933406675743,0.006534429561145399,0.05409194082045161,,0.022185742282673566,-0.05378400619516156,-0.0060239395006839004,0.10104274710549073,0.10064287179842642,0.032056086061799646,0.010784597762468488,0.07138768244593649,0.03327919301087828
COL4A4,0.07500121494397662,0.0346483821500353,0.0017204201253865116,0.011619406050168344,-0.011609945193035693,-0.031018053579501277,-0.011400157952186808,-0.025944200156201226,,-0.01654767555012869,,0.017873757139926824,0.007845213051241418,0.009366448839959747,-0.03372005180650596,-0.0336335998586029,-0.02887080997095814,0.1469203498957233
TAC1,-0.028090939700272904,0.08302096727534956,0.03389764154465416,-0.029547335804240092,-0.009225320238356207,-0.07503811499477495,0.05103105569598942,0.019256491123550098,0.028126309824863527,0.009990210202437946,,,,,,-0.028792848461702606,0.05693732658773325,-0.11926099481465544
RARRES2,-0.0027771540586202987,0.04338071066811466,-0.00459068387146963,0.058822831889065355,-0.037365845583903365,0.12206000962222914,0.056242184697230656,-0.06029282042708333,-0.05623872820493716,0.002745424306817161,0.002668786798761373,0.008969499090086682,0.029275735301934006,0.08641809561763301,-0.006844094229774836,0.031837347359660616,0.05669629908539777,0.07390642766281068
FGF7,-0.006309726544510894,,-0.03481455998892861,-0.044919676328763494,-0.03327605536985092,0.047109915456536505,0.021542643759743883,0.03655168596736334,-0.04156383450832903,-0.03617801562747087,-0.015694616591063006,0.06415786815865833,0.11642185681061049,0.033457229386423766,0.020481484348615124,0.022825551817628128,0.0526632250522659,-0.05559885030561499
EFNA2,,,,,,,,,,,,,,-0.02144820984269628,,,,
HBEGF,0.08413293425221458,-0.053977416043475,-0.0047553830194606425,-0.027072382316786627,-0.01541214314871318,0.09474968901263037,-0.02398831927305391,0.0028507197328545373,-0.07816835628616672,0.008012567429329329,0.030835569733031875,0.05326923492120618,0.026786227193399723,-0.03460914471625904,0.03664984205286143,-0.0007723146768473492,0.0009706960076830561,0.07284466117256201
CSF3,-0.047182601782744034,,0.00462037142055541,-0.07567970861441209,,0.038530402636521174,,,,,,,0.015930133489065582,0.016744069945299894,,-0.023925603100924456,0.0474685522775865,-0.008965434883076096
PI3,-0.05589482772763378,-0.04589287498416763,-0.013508841399844634,-0.055577291513545506,,-0.014796095135697716,,,,,-0.04693498503211619,,0.012318151348623251,-0.054060930752106016,0.14533397430061398,-0.030717059766242547,-0.02455850315417759,-0.012870429677956362
PCSK1N,0.11991457064828448,0.028814782607957112,0.0076723367622488214,0.03992124497122378,-0.008696949877323761,0.0027776980675440935,0.04020726900770044,-0.06244037606837455,0.09891770373212042,-0.025545506100303778,0.06055712413908678,-0.0024661865906768212,-0.012839849178065837,-0.0052412959932014065,0.06468788026516621,0.0209289275894562,0.07858193802217446,-0.10462716440902524
NTS,,,,0.009542428153556666,-0.01417310520620539,-0.00954263993293878,-0.0006877723025589758,0.03487029131813007,-0.016118662394607228,,,,-0.04709333343394958,0.005468132581311603,,0.030455248724655323,-0.021399836570130868,
SFRP1,0.0025590072001593954,0.01716084991575675,-0.03003558833271671,-0.03196514251182842,0.02970388389833736,0.009554652211018207,-0.0040975949032432835,-0.04895508950899059,-0.0016949308217296358,-0.022250971078485587,-0.04796082190939533,0.05320482785627566,0.004866995127678361,-0.00643073407405219,-0.0010266644994379205,0.001153100864080579,0.05994500352480423,-0.022600600575908417
CXCL13,,,,-0.046979443932889976,,,,,,,,,-0.00687588244375361,0.0497282809983181,,-0.018460129225343437,,0.038399671281642046
MICA,0.04892805885026338,-0.0014417435178395316,0.022268029822995944,-0.010307361963147578,-0.030082880686205606,0.0920830154402687,0.04222042986058369,0.014700057083079292,0.01907655960932742,0.06385798913156362,0.051169248783858666,0.007872297930328816,0.0017056531541039235,0.018138005160026036,0.049590807296728004,-0.010114841500745032,0.11706860413382257,0.01899496032663552
TG,0.07938593819399375,0.05782984967256036,-0.032413158476718544,0.052734975171036966,0.07677183167873423,-0.0004557405365412476,0.016748189063433748,0.04270229648538864,,-0.017458102198209795,-0.047339526120276164,-0.01886460831057123,-0.010573589957862855,-0.0070720898224878054,,0.11393284673723868,0.04390016949883732,0.033020097542042895
ADA,-0.013486085913259262,-0.005197832335810195,-0.01275278554577527,0.0016210154661960177,0.019016169056888632,0.039579114576461835,0.012716953097213962,0.0022238328459971727,-0.036496576353986336,0.004184338792083284,-0.031211485260785935,0.0168799102601139,0.0024548985373332006,-0.032198906928936094,0.02187459997067395,0.005732005200852367,0.014845204781755507,0.017226958084782983
LAMC3,-0.034328699413376476,-0.03399873677344815,-0.03463160207900378,-0.004317599591602975,-0.051642436943526014,0.031471811186580725,0.015386842164184318,0.008065807943919548,-0.00796479395266619,-0.030044976986375708,0.013947288127439134,0.055524512970912064,0.0338826377088397,0.08678462643621493,-0.012906945953830925,-0.04305671959468912,-0.03342320654744786,0.009130115405287602
CCL7,,-0.027747695366860507,-0.011358706765517828,0.047319734781965994,,,,,,,,,0.05694913611395864,,,,-0.02417472801493146,-0.026351564540958817
NGF,-0.004888967818730213,-0.047641415019702475,-0.03690631524343874,-0.004613133100381363,-0.015611350540114081,,,,-0.01611867300767696,,,-0.03414099211071904,0.08029821505512796,-0.02115990981825358,,0.009651382566563694,-0.05446532585631962,-0.014690430179836133
TNFSF15,0.03353859985787769,,-0.02609564207914303,-0.009088005370863796,0.04094218649040389,,,,,,,0.088594053851098,-0.029495347257661696,,,-0.014857388773749685,0.012639697129079282,0.011723622542467773
HMGB1,0.08158267932647631,-0.0017721303281400642,0.04701666304544406,0.07856161338827597,0.02035220889241052,0.08320185826359361,-0.032370588295140584,0.049100726060441253,-0.09051796845122326,-0.005620187154999125,-0.004138443282205746,-0.09527647050064136,0.025744260938241163,-0.054486596892382305,-0.046131499277669484,-0.006603727282443724,0.055929016005424007,0.016589595009786372
ITGB3BP,0.019239402127478985,0.0203752967765964,-0.00014219581699271823,0.011457029490205824,0.0322262896812035,0.08591013595959089,0.038862058274964716,0.058403289060300644,-0.049604558398698595,0.06248959768025699,-0.027159340435409803,0.06322335444011332,0.04172035671325446,-0.008408637686116863,0.0477661755684486,-0.025151190924613435,0.10033685351129051,0.07619710350859515
AANAT,0.05157153001872263,-0.03109136054423557,-0.023744367933176667,-0.022344512026329613,,0.02367660289000919,0.07322963617618575,-0.029382724766074723,-0.015153923139148942,-0.015589996284350786,0.02302565803718685,0.0352521298706494,0.03770668216017397,-0.0005922632390295675,0.009146675395771582,,0.04245457681138512,0.0003501220335231285
RELN,0.10752208239195292,-0.0036436402984935485,0.0028088820518765295,0.036140298172970174,0.0829517190107407,0.023146610212484424,0.010745752059687903,0.03984665374363564,-0.041289413074597915,0.0027221825704373584,,,,,-0.033862020317000474,0.00242545630877512,,-0.0458375562633099
IL15,-0.04780312563120343,-0.019518088295124886,0.028022076636795377,0.004003918168803008,-0.013488037777307426,-0.013468214500787678,-0.016840935600961282,0.03463402599854561,-0.03105377337922086,-0.014459000995828489,0.015402787897109652,-0.022446007549515545,0.040131858222391514,-0.02831668281846245,-0.0046011509367404335,0.02829278511149131,0.03669473137124245,0.03645174176497448
UTS2,,,,,,0.09661447153770193,,,,,0.05702598543893078,,0.01627952608053957,,,,,
BSG,0.015864768129077254,0.0782424086257773,-0.04961243790788788,0.022834455998647925,-0.025614529502650498,0.07783568562432568,-0.07745234352262484,-0.016317918232749435,0.04214898507003624,0.05161946331975217,-0.044943131444848065,0.12237652702201479,0.05142364934515689,0.08819235502181023,0.08349529189923577,-0.039324540211007175,0.052883950795536185,-0.010290726000114062
ADAMTS3,0.07592400522215814,0.003838931108052079,-0.00890185139538996,-0.025516247941950596,0.0500799973018503,0.1063345708764072,-0.008617530872643466,0.07840854001101989,0.13085494045438165,-0.024026193123213142,-0.04334310676139909,-0.02865195294510698,-0.03847384816405741,-0.021124120781672272,0.09692779301563863,0.06085752770749731,0.1082536056506276,0.037753951115622034
CD34,0.06108175202802463,-0.019808574599954987,0.010942803516834746,0.009701204363313318,-0.03738769721467947,0.05451972308454377,0.0049674850415818254,0.0199405238880648,0.015625041267479413,-0.01180707637500825,-0.0017469831220541729,0.07590524089078252,0.02619456001912535,0.05723955898291028,0.0013966766384419945,-0.022623276705412337,-0.0005150380989900181,0.02441223388262942
CCL23,,,,,,-0.02218988369980155,,,,,,,,,,,,
PLAT,0.026664425886032034,-0.00983986676274476,0.025531384079616075,0.03566066398804623,0.003753441782369059,0.10189399662746534,0.006477500826637825,0.002049122486779548,0.0066780324799803606,0.01961267238494314,0.017661096570523897,0.01157688836927763,0.05487785933163702,0.01983686945546097,0.0556039252931673,-0.033590489450167245,0.006451920734480733,-0.008483887764863803
NTF3,,,,,,,,0.014145504815400518,,,,,-0.019813528990853115,0.01225332292479861,,0.04822287766748706,,
LTA,,,0.008551317832949525,,,,0.06491548646211487,,,-0.01445900278065432,,,,,,,-0.021406823110911938,
CKLF,0.08354963975115431,0.010678691128253115,-0.016962588966854007,0.02500873601981799,-0.01495907631485549,0.06224668675860968,0.003339941061666984,-0.019048692772895837,-0.04132736404825962,0.05148332886227317,0.05555914328293774,0.028560431568393458,0.036134851549917454,0.030318263140092755,0.011974484268777454,-0.015719495206830577,0.05982741345065831,0.08467630655797828
CD24,-0.048223922180559334,-0.013120165832867813,-0.03954788722992111,-0.023980518524332303,0.04446005759887016,-0.010034551711400696,0.05800566327758033,0.10692580636929978,-0.021099193719434264,-0.018176596591004894,-0.07447324557065993,0.05047887929182088,-0.0568411747491853,-0.04266214527865874,-0.0050567857268201235,0.09241090407671991,0.0065460154821725325,-0.01937522030402144
HSP90AA1,-0.043752202903031875,0.012244023851996582,-0.021330913670210744,0.0016727584402655461,-0.011919866771563809,-0.1211494477821185,0.05929557343909528,0.03752943314778466,0.07915350426632099,0.017433232511065728,-0.02075241906723441,-0.09828216652912815,-0.030270898816679107,-0.08857866223060329,-0.04644891014977811,-0.024800068816457094,-0.10460957941101719,-0.03214259675950833
BMP4,-0.04905702714426771,-0.04545847535963043,0.017612084088177108,0.0005225557006762398,-0.03875706934216371,-0.01063038870773709,-0.008518138485351432,-0.0243286434689712,0.02010512734176041,-0.012320563758912554,-0.042635713234163826,0.0658227049746949,0.03245779221916319,0.0027720618003392638,0.023671503154715712,-0.04340399880605141,-0.021943131009123575,-0.04362376523266874
SCGB3A1,,-0.02774769259212804,,0.005915434579316785,-0.017217718776398935,,,0.03426352035138274,-0.02667514551997918,-0.010089300928025825,-0.04666794985710627,,0.011684064959511329,0.030276653424886408,,-0.006326609863845798,-0.007421567121637128,-0.021641515917914415
IGFBP4,-0.007742912578421249,-0.013282719157467648,-0.046833570168094966,0.012645117689989886,0.02470773727174762,0.09749188841697601,-0.046305733602789625,0.027123878569916392,-0.04124582683108862,-0.019317609074842666,-0.04397642159678371,-0.01809608648275035,-0.010754944708750587,-0.06240814146854643,0.013973643998524323,-0.02834202051543511,-0.03303409904745988,-0.05491544901994175
RSPO4,0.10642996108167958,,0.06587698512421956,-0.05045519475325308,,,-0.023435175809654814,0.04140666915366788,,0.0313982119445703,,,,,,-0.02077892887673895,0.03295887738927622,-0.008904423498987913
LEFTY2,0.011318610686360201,0.02184976823871194,-0.04920792241364948,0.08366520979950318,0.04552524979642779,0.09084215881689488,0.022115390430502348,-0.0014969740525175791,-0.01611867300767696,-0.017849477459861828,0.046855709055254276,-0.030578605968058507,0.07734452695768068,0.009468466700298873,0.0469078816720898,-0.028257970494794893,-0.0027030832903088354,-0.012572161021391987
PF4,,0.006506993244635519,-0.006363992173805194,,,,,,,,,,,0.0013098032536308889,,,0.015898611919661427,-0.02179291039899367
ANGPTL2,0.0033846129133501893,-0.015558986537866961,0.01457754007420167,0.08622152649462067,0.01013132208653871,0.09404165570314657,0.03345440118719771,0.08136667793814878,-0.07367617010807166,0.004381677524876953,0.01318677982159157,-0.010119278758862486,0.05502508302292316,0.04256977570569522,0.01472075420564086,-0.06200362342647931,-0.03623013031796707,0.0026188863770701632
LRIG2,0.07149967565185747,0.03656565442235837,0.0281323510970061,0.023939413469101573,-0.046611448071534146,0.05590697766958026,-0.006606757102795663,0.015638210906999052,-0.02193651067708827,0.04282853637912021,0.043482664673962015,-0.008145982993330558,0.0636476954858324,0.025358900414781255,-0.027521427676694642,-0.016801768751039607,0.07494695720833257,0.06625068075137731
ICOSLG,-0.005193415802600669,0.01528455394290822,0.00912050491197506,0.016561767326335637,-0.045107826463059955,0.04113011294875429,0.019921885857864505,0.0463657842839304,-0.051810203424,0.0018644561983700402,-0.0010939866712024362,0.019741240722751695,-0.054212912098209096,0.011604775306122646,0.008676073531188388,-0.0038272624566783736,0.03294750509319934,0.005973557308622585
WIF1,0.019192289645679254,-0.03808501484064444,,-0.0066439731043408945,0.017055975817958924,-0.053442782983350215,-0.03006044497810565,-0.032277852400743635,0.022424036019568664,-0.01153579045714604,,,,,,-0.019316027077586086,,0.023012636371327392
NPPC,-0.051144204567666766,-0.0009835849567359804,0.022802839200414465,-0.03693515078925875,0.015032411248936622,-0.06549977864541398,0.01681660316374921,0.026306776569594285,-0.011815300395195901,0.05673129552007113,-0.05830138972303092,0.07182070728052888,-0.026283514149027236,0.09949310641144106,0.07317659615505047,0.01891509185679614,,0.018448933096330198
LYZ,0.005564423530823344,0.0059973885217955375,-0.03939546971785682,-0.016799748189415275,0.004461661997102084,0.12100353167910124,0.04652261593845638,-0.011992700468625158,-0.049632930612468526,-0.033006535651680165,0.09094507652797755,-0.021125326649460364,0.025472164153973437,0.003861856269791054,0.04650158294454167,-0.03922670442179079,-0.00982832096076901,0.007221532320868338
EREG,,,,0.0007257179067169979,,,,,-0.016581404030291864,,,,-0.004356761225604146,0.1250057070266031,,-0.025880506250183722,0.01290129769154105,-0.025090095643891464
SPTAN1,0.0558294725377872,0.025001481080074835,0.040773041035310216,-0.01298521742427568,0.003723687433786328,0.012594887474548134,0.04358015144110814,0.025362721713917985,0.05535184602781439,0.045767227932055676,-0.03567300991750962,0.13827844840118153,0.04479497920712203,-0.03430297724977329,-0.01746620240672766,0.04022363568970858,0.052414822411750654,-0.11874639607695416
PTH2,,,,,,,,,,,,,,,,0.001134626660740535,,
LIPC,0.07162914766651729,0.02649967501009306,-0.03674348924313519,0.014387186219722225,0.052106293370134345,0.1128116789416335,0.0565508218274092,,-0.029696992402860917,-0.007620632311745333,0.1211822549775654,0.06286503085509768,,,-0.03153146413664961,,-0.03355285692891451,-0.00416980732648835
COL8A1,0.0048819619010339625,0.0017527346909550522,-0.03903824154437451,0.06933856799214992,-0.024204902270848396,0.14892273391224675,-0.007594909896737815,-0.03129336745141957,-0.02117739691282678,-0.0019589023714577858,-0.04427626429043755,0.006483497987613477,0.07134344425248944,0.001296549748651464,0.035870399352351326,0.020577537468451344,-0.005837388732768579,0.020913771716742528
GSTM2,0.04337615546327454,0.002926521336165443,0.033712879521311453,0.027041817930940074,-0.011405952140221618,0.01500081164548557,-0.022379146721415024,-0.013820916316492812,-0.02637292739452501,0.04717899918135986,0.03747896039741063,-0.016699783297587846,0.0458758378385871,-0.026210754230220703,0.03456778408712225,-0.03531699580816851,0.03141569557131029,0.08523352458744098
IL4,,,,,,,,,,,-0.04017975983745551,,,,,,,
SPX,0.07646237997784144,0.05878143872732763,-0.0031143437627755405,-0.027734349210165626,0.06955513926568119,-0.060785896851087325,0.016813447249569378,0.022760437675334366,0.025052786088133223,-0.010231733926561116,,-0.023663101668186425,-0.01659527109031164,-0.024408874779456368,-0.039766472444470534,-0.035216825932936846,0.10126995562084003,0.006471855097793104
MFGE8,-0.0029910527565239512,-0.048155353198630776,-0.002748347532802991,0.04902916922925805,-0.05747928116309039,0.027391005710365453,0.0011898704720469837,-0.00290529894754001,-0.04765929276737715,0.030477195763590467,-0.026456550755183546,0.010578501246037422,-0.022041716031560805,0.036979588091389466,0.028221293805323525,0.0011015552964567207,0.024134791223877947,-0.016503335918575092
TGFA,-0.010580030512592485,0.0612428225811906,0.012246673627200893,0.019616890014645713,-0.0060983993012573845,0.07436333977255118,-0.026018741198224168,0.018184263268862393,-0.02139999161688477,0.020732934931572362,-0.026703266665680826,0.07100963773056071,0.0766306641428179,0.026360475244682845,0.04762633918965706,0.016251746413132075,0.006785756525245131,0.016564737175353495
SLIT2,0.04177747346578111,-0.016425494219382192,-0.007375188216122749,-0.01760896631936634,-0.025201276359388396,-0.033459285288638084,-0.012387998508874228,0.030889358129514773,0.0714033005340192,0.0026504995903035896,-0.006353303039650825,0.035678881166873705,0.03932044236792578,0.012899406019253804,-0.03819264437162813,0.050807379720259636,-0.014633687803315986,0.032368222311370064
PLTP,0.042124299523454624,-0.0221477201779879,0.07448781704314625,0.017566392726368053,-0.012164993413100494,0.155701818981023,0.0447513045849682,0.08829183769751744,-0.07913514463682579,0.029070164886182654,0.07115002979024054,0.11794382492032357,0.017723502181150947,-0.041201255001007145,0.05193976403148609,-0.057018105586857076,-0.008913468422045153,0.013983255283802483
APOD,0.00867592178513113,0.03880636528227463,0.03722351785348019,0.018165383676876257,-0.0016381998799854388,0.003407805243251357,0.03327246759899753,-0.00855902257202776,-0.09791376583311419,-0.04512279621414171,-0.10097014601004499,-0.14820403367018112,0.049912992455461797,0.07275040327350796,-0.04908651112823855,-0.07629213093858145,-0.03908747056312212,-0.11550175033895126
B2M,0.07167297979177169,0.02318520580212578,0.039288792382803694,0.023920640852853867,-0.023377651216093902,0.15373270589015117,0.05187601898412078,0.0391956215583791,-0.08619568804719181,-0.005814452543328363,0.053782858474567694,-0.002439343498403874,0.05895897135011003,0.06595287054403652,0.047497857795014954,-0.10037326985293385,-0.09233417884497627,-0.03227813695371993
OMG,0.08410246175530099,0.029137740490874947,0.025024367157956633,0.009718386696446918,0.01343959286100759,-0.09805988333138231,0.08179105143382326,0.019010547172091153,0.008146123011598241,-0.03924034654945484,-0.08440695625149416,-0.14463121045511396,0.011021213435427427,0.05851578910038218,-0.0139254629792012,0.055638887263333665,0.08209421408930445,-0.07735204131906726
CXCL3,-0.061185124025819465,-0.020551644428800545,-0.03896108811416404,-0.043674267419359314,,0.09779040684153927,-0.013276641277866234,0.019616752172810645,0.02155265071507624,-0.010413100330676805,0.013788705876307431,,0.015426879449343693,-0.030657821575089762,0.03239034336999406,-0.014743645135281978,0.047186746318227994,0.016047668100339578
CXCL10,0.092500931379237,0.008389060036393215,0.05129124373652045,0.025034509958502902,0.06453049049777351,0.1460719669951023,0.07317227434177445,0.031246248729030385,-0.018173312514824094,-0.016547676595534324,0.108443777017829,-0.03864796618559247,0.03741763260066551,-0.026368108571853954,-0.025688600031464382,-0.002688903222353924,0.03161482606461367,0.10690899039601164
RSPO3,,0.027526969402873504,-0.023744366178736712,-0.015374542995876404,0.002455836760729317,0.003867526603399447,0.01019239371372596,0.0037956390240309794,0.0429622316336055,-0.01088148915270761,,,-0.018649186427337785,0.03634346026956105,,0.047583855963718315,-0.007892481915611134,-0.06646381710326614
CORT,-0.03723102359277665,0.03910035570451989,0.015948851735129988,0.01776781978003969,-0.03103186898219137,0.04393062890710335,0.08804200828829706,0.027503791736423772,0.0009063866468814844,0.018096100997659327,,,-0.02143760386165976,-0.0005649518977942333,,0.009002278035372232,,
NCAN,0.18469932099922323,0.025404287682366022,0.010592809757675644,-0.026983198775926257,0.034518484107676134,-0.041124190490523266,-0.06460434733923387,-0.023714381121966548,0.02503871800448865,0.005911773708286957,-0.06940534965602133,0.06866397357557992,0.017263800598186867,0.026412100529294935,0.020360802712128867,-0.006467209402024572,0.026165668490968897,-0.0740380708665239
PRG4,-0.03970481086734163,-0.033522114587557945,0.06899442524672936,0.05565074565413023,,0.10115271757369056,0.0318350600591965,,,-0.012722259596027347,,,-0.020417259815771926,0.024659772762046155,,-0.03432287039108369,-0.0555730000005468,0.05254690316066965
ZG16B,,0.0455818482929043,-0.027198795300301254,,,0.0010164112568141076,0.06685586964052186,,,,,0.08306169180360397,,,,,-0.030589539183952918,0.035229949546576274
TGM2,-0.0198683236650493,-0.04686827114403842,0.012369212659191376,-0.04745416016889725,-0.002687906512016768,0.12743268068099337,0.011460981198799177,0.002560340166984057,-0.021566338144894576,-0.027500096982843003,-0.08335762285171762,0.04056780593898185,0.026584950752078573,-0.010462579891948785,0.05752108706597885,-0.022294538240667346,-0.030134751841710068,-0.022136793305206737
VEGFC,-0.03645834159445246,-0.027152329428459247,-0.013356520850843887,0.09444347073134156,-0.02765064014301513,0.07648695477486114,0.03273800997653445,-0.0041540411832447915,-0.01873691435662328,-0.012983573025274626,0.06216794411927838,0.006175220369813263,0.018520497825502885,-0.04121859569253596,-0.004949594461203038,-0.014295840268280185,-0.051601127343556846,-0.00914853163835643
WNT6,-0.04623888995903233,-0.04477029305622299,0.04967046987222492,-0.012391563001892175,-0.013834570800179623,0.038136810625895086,0.0108875142189841,,,0.04797463793913639,0.10505126006412853,-0.025297069523144193,-0.045165448241266316,0.043297201763055154,,0.015242280839267312,-0.025713237747755035,-0.01921068791827021
NRG4,-0.03445886105701163,0.08272317068973953,-0.00850975695901538,-0.02941310553667928,-0.01693607213980167,0.06120419543434335,0.030322271138178737,0.03820072457233617,0.10942077287799297,-0.015146852327620782,,,,,-0.02019584495972508,0.1369013930639428,0.09520609414759454,-0.028889928114341715
PMCH,,-0.029455358680155037,-0.0004848156172114494,,,,-0.010074634447313803,,,,,,0.042212100533748256,0.029735976342959995,,-0.015798309351109815,0.0057123544162317255,-0.03699771071248337
