,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,-0.0203039605086065,,,,,,,,,,,-0.0224292943760007,,-0.04569362204636308,
BMP1,0.06869465989937418,0.0684649735289607,0.05362831965282674,-0.0037047641480976914,-0.01843304379125135,-0.012551856463952267,0.03550970829686493,0.1418532755602296,0.0004732157358967759,-0.016084656855911695,0.019912174016754082,0.019842908511872967,0.04075481372842659,0.04533217866269207,0.07014563055647878,0.045485091186493076,0.08099841417448254,0.023045704921010754,0.017501193669909938,0.044037079837663196,0.1580022593708067,0.021847307682134925
NDP,-0.0478279610550023,-0.0988935038666315,0.017680055194095663,-0.005281698157026757,-0.019017895485840382,0.10555167076448534,0.0069702220157548365,-0.006200769595957329,0.008052218756327374,-0.008912635555622949,0.016751129119857593,0.03879104721317314,0.01826344979263027,0.04742338881825261,0.010013108931780446,-0.017476443869577977,-0.03234240973571324,0.08557804413267539,0.013869485980447975,0.015616475501379646,-0.0045401059073681945,-0.018125558325733027
TNFSF18,-0.019279976696101778,0.08933632065984047,-0.026743530005288126,0.05464195167752789,,,0.04001075237774483,0.1282145394062166,-0.01777978128589986,,,,,0.13267478081662884,,,,,-0.023130935389674527,,0.0036541989406659293,-0.03241806476229864
IL36G,,,,,,,,,,,,,-0.01745644020080346,,,,,,,,,
RTN4,-0.018248328868866334,0.07953373415387902,-0.005139400517666117,0.059661051278012196,0.03852938536947712,0.14008508473715764,-0.07189538256336786,-0.1279274724550815,-0.07713459399888138,-0.03641194002772496,-0.049458537935964275,-0.009514647472555622,-0.044175603716343395,-0.030149498836821897,0.0032077492142342586,-0.03928466334692655,-0.04001569160376954,-0.06706705598755165,-0.07643774270971364,-0.040014559995653946,-0.05235331973337098,0.004626406808308658
HEBP1,-0.020119965747875345,0.009732128214973901,0.08097492674847032,0.004004719461114703,-0.04911236909057106,-0.022955067859954683,0.08510230047356382,0.07760670560607129,-0.021933592977242577,0.06555241545499998,0.00701445773974948,-0.034157875908283196,0.06523226884768253,0.0257941763441218,0.03491862211711175,0.022948306602194733,0.06574274065955699,0.03836864554838192,0.013412670711964286,-0.07123821365454122,0.02109418041444883,0.002204564408108644
WNT7B,-0.01698505560360329,0.022755720872091958,0.02727103353143954,-0.030858097773637818,-0.04001641598220586,-0.016175542376317995,0.012809412466093321,-0.04968028165541667,-0.007980764774214421,-0.02579963434447529,,-0.025604116114701345,-0.01918663948528177,0.03633839292608357,-0.05430214204970866,-0.02410312790878058,0.02334514576011913,0.05966775039914661,-0.0020604968905867478,-0.024159455749945154,0.004715366931812271,0.0008884550499876637
PTMA,-0.016524677738260315,0.08840239740467225,-0.049094571567519,0.04236284758496469,0.03194042644209683,-0.07409233896348684,0.06970026113594907,-0.1592895811393131,-0.041136103566326084,0.08820289596437597,0.08219999572496449,0.019930887223886255,0.03878921162074453,0.04946256540154034,0.01743170796965202,-0.16443393643718712,-0.08163184846570586,-0.036670629265285144,-0.042076441592312226,0.07682697055172727,0.08730862476050671,0.009755695290527697
FASLG,-0.016985060405234998,,,,,,,,,,,,,,,,,,,,0.04937879334339347,
CEACAM1,0.0977629899765893,,-0.023289242096146436,0.060295020590567946,0.07490232165682058,0.05388245181055323,,0.012684501069194394,0.05248810819281789,,,,,,0.011709719296621682,0.038573166335567434,-0.027317230987533008,-0.029381216391457243,-0.0013204127016414008,0.07835044749778661,-0.00020071230625352766,
PDAP1,0.03798782466166194,0.021428134870579554,-0.021857692610290996,-0.04663373661624752,0.056475723910014326,-0.028500367850464524,0.03920269410910869,0.10055931881107219,0.04494869368831082,-0.04511221607817225,0.0866817083240793,0.07463246804467638,0.003876913967900059,0.007102175478306347,0.039351976635317545,0.057065914675594506,0.02040370018200033,-0.04436641188873506,0.025070137638374554,0.006410784821158467,-0.004690494546321735,-0.10271096195942857
QDPR,-0.09156852735594713,-0.06420139048080599,-0.02197124811581521,-0.02842236645191677,0.03369219527194965,0.09740829695788855,0.0010306077786467831,-0.1858105020460633,-0.02290393702971868,0.005665088757346389,0.03879226708979866,0.07272930722269697,-0.03414371680423271,-0.05783294128063969,0.12111450612214297,-0.19773284059635737,-0.04695888782833038,0.049980544093365775,-0.037322332371413726,-0.0075018600327971885,-0.019337394085482854,0.07016876420894262
POMC,-0.0038239387184360583,-0.049047139456571354,0.028340754300633528,-0.010538955456561125,0.07460588350168533,0.04920005468468696,0.0706531344616369,-0.005477715727735123,0.03397631930843527,0.0904700710074152,-0.029226072772615054,0.03863978142685444,-0.002266283127154075,0.13521315563909495,-0.06385005450751202,0.004129701994465282,0.0015217221044872868,0.030041984384083814,0.011727422656162764,-0.026231124350413554,0.17442904702972706,0.12767750810324477
CCL18,,0.12138936187573356,0.03438304241929008,,,,,,,,0.020780550916922078,0.06805823322916356,,,-0.06028088002480859,-0.02636409119982589,0.02064143464749464,0.04525927579303358,,0.061072867713729016,,
CCL17,,,,,-0.021012060004705124,,,,0.027544713670561553,0.08954666427222639,,,-0.015946953711603228,,,,-0.019380253194509017,-0.023443211966901214,0.00639320573013799,,-0.023367381337417708,
VEGFD,,0.1781298076689097,0.05427050250758551,-0.013036849044694494,0.06235631553246063,-0.019522465139785578,,0.05943490209919693,-0.023625425907762947,-0.023423032598812017,0.007250129067502798,0.01987912727209486,0.0607336080365729,,0.03260255221261441,,,0.05540215692769912,0.0014877276570764565,,,
TNFSF13,,,0.03959119505781218,,-0.0214034630339414,,-0.01338389061793858,,,,,,,,,,0.09023107230864212,0.11044409896276489,-0.03171185505111041,-0.018006210248312143,-0.006497517518827361,-0.00428594714856179
WNT5A,0.08620401814196167,-0.04012846478210214,0.0464337160005016,-0.013340521610240182,0.05105209725224172,-0.04413587145763422,0.07131619519721437,0.06844159264259718,-0.024710979904123912,0.05918096546793531,-0.06082730523624228,0.05980027603288428,0.0564209572752838,-0.052569169910479586,0.10665129212516662,0.09056805777915103,0.052185646464794615,0.0075585577436798395,-0.008820442117572944,-0.03469516535817068,0.16067051567328308,-0.026051946024525777
