,MGH258,UKF248,UKF251,UKF259,UKF260,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
MIA,0.05056409662552029,-0.04219170714994439,-0.022622468615934133,-0.010556625589339216,-0.026246358526516248,0.011042918026404227,-0.03286898985584531,,0.04853049698941621,0.06063864155759001,0.006032191214564184,0.14456498787498367,-0.0029923012840059986,-0.008780595334331388,-0.03345631568163956,0.043878341794753105
COL4A4,-0.021582569082834475,-0.013316152283052524,-0.038044254188121844,0.01399947748732489,-0.015137337778091764,-0.027280061050645222,-0.04984829099310686,,,,-0.024493355663621326,0.03760747806777465,-0.038328977167975335,0.04876653565991961,0.05630901731230471,-0.02436445016253906
TAC1,-0.01863582605987632,-0.04566501645846919,0.032720102431114735,0.006079724072592432,0.014181716255142843,-0.048955772594507875,-0.013467682671166777,0.0060212050894457355,,,,,,-0.029068487628026985,0.021625983507725332,-0.021769147143532314
RARRES2,-0.024028121237134492,0.027198641954374998,0.012478954853562471,0.001415273435720666,0.030560676081880928,0.04440049516908875,-0.012450253372663903,-0.015663351132383464,0.031541574759685866,-0.06687809530678035,0.011261204362049427,0.01398807758053772,-0.035683276346511555,0.03187481591939509,0.0014074271345276702,-0.007737258547187275
FGF7,0.03869962090116922,,-0.028711093720285775,0.051719325671334034,-0.008526041504693615,-0.001959596131718316,-0.007043178703420611,0.08613927007415637,-0.013128483734886323,-0.025809938335851487,0.09248949107650234,0.030076169251938085,-0.0073218417752170155,-0.03111069523916507,-0.030204040814621663,0.016987552542280692
HBEGF,0.004742465008508707,0.07232900576271051,0.016721761257766626,-0.004861866795176743,-0.032912934909466285,0.10052779489969152,0.006735979682293286,-0.014056174288284677,-0.02049575810889553,0.014737357376752198,0.04221510713965533,0.0032763061984285775,-0.005308640377893005,-0.025870276655438226,-0.0024196583472105644,0.00995918840986351
CSF3,,,,-0.013946281318476814,-0.03448742632468251,,,,0.00786171367475483,,,-0.020147146732535443,,0.006539114397142692,-0.015381428219243985,0.024654277584067037
PI3,,-0.039804247054289844,,0.04396868684125055,-0.021115675176455333,,,,,,,-0.030228734001813945,0.07676985059007439,-0.01956129843482378,-0.02837033058674081,-0.11608040820827192
PCSK1N,-0.038727330831053265,0.007308715634658767,-0.027404254259091702,-0.01009666346523281,-0.0018180903637663873,0.05711986094214795,-0.04627015387371071,-0.08404590442396039,0.02759019156312625,0.0326669975563671,0.017371485560479086,0.060331052233322593,-0.02163635896926943,0.06623546259348391,-0.07322003856552069,0.0024842085197539407
NTS,,,,,0.004269280934236645,0.02315812039409506,-0.010481811399706015,-0.02114308794448171,,,,0.0315288459282514,,-0.05584889341235716,-0.03493505909747085,
SFRP1,0.1157781953118623,0.014980445760699571,0.0063980850160225014,-0.018608031916281808,-0.018730782502839494,-0.022419395330606336,-0.039401076822891096,-0.010915199244554747,-0.005538251158603813,0.001976981169490907,-0.06811875243104214,0.010711881923368685,0.03179733639376924,0.05832606408743676,0.09524450803729415,-0.026811881247166623
CXCL13,,,-0.011845785829237678,,-0.01856244466333345,,,,0.00224486137008905,,,0.057330393030498125,,0.0010024094269583598,,-0.002514531633215567
MICA,0.022783036907233236,0.026000014031684934,0.0476677423484589,0.03686741278548166,0.059887627451565936,0.025824939169942676,0.03508710015842721,0.02846087961260789,0.044284870863983916,0.03842135533546809,0.07507956838046483,0.08693170542632138,0.08401923399548382,0.06999416736105017,0.022416499916006482,-0.040382649435392146
TG,-0.021582564219119433,-0.0219336517215185,-0.024150035892117495,-0.02008101458712876,0.048651989311605436,-0.02632453514326751,-0.017296987571150526,,-0.03493161294031933,-0.032839886445054894,0.03909433094229375,-0.02032541737971956,,-0.019879645855863246,-0.021179863582205017,-0.030680639088051617
ADA,-0.016906903795259026,0.09899353123213855,0.02039073279494341,-0.011540004274326986,0.07129095792601615,-0.05092186359109654,-0.0009789258326801575,-0.014989017229901001,0.045248649592183464,0.03510942202541417,0.06145086735926141,0.009879961091752201,0.11512034857035724,0.0036034742010320514,0.2416794532497702,-0.007666067158540569
LAMC3,-0.017290628578845637,0.14029693418474382,0.054560762797850076,-0.00649905127464852,-0.005890206911185615,0.11028803040565635,0.07502862277014397,0.006379374552254575,-0.006809627533756711,0.08691819142798539,0.026912760365785493,-0.01797633831994152,-0.011189283175799774,-0.0035422684782842125,0.19980549525177296,0.09608145850741905
CCL7,,-0.02406639640577578,,-0.014518541462468594,-0.024610374493120646,,,,,,,-0.022926145595001036,,,-0.017315686815316825,-0.0835944638051984
NGF,,0.02109819539227956,,-0.033265686700110875,-0.0262690132909813,,,-0.0211431018658023,0.07879983466160245,,-0.028789301895953696,-0.026477862785499587,,-0.022173101133144222,0.20086666854468532,0.028459939535358716
TNFSF15,,,,-0.01616710601122554,-0.01822143776130579,,,,-0.01565729431813955,-0.030270062123983296,-0.029074760822933823,-0.022350417571009078,,-0.014999621254179701,0.06335711531356611,0.009619915809181243
HMGB1,-0.04364088682091996,0.0031333215615820162,-0.0012526533254798996,-0.02172711552566006,0.06633324593352039,-0.006693645809402593,0.012476474795502233,0.025662081630424216,0.07454503638681394,-0.05067142843587669,0.02069129688794312,-0.001589607762199752,-0.02463563910139991,0.04956810567835947,-0.12767106497396913,-0.004261475875624996
ITGB3BP,0.021362538217333624,-0.04723607319168734,0.03348482258999222,-0.03694896261839043,-0.02380830817082178,0.020626769365166022,0.024766646507486886,-0.019597786004969135,-0.016988920234627464,-0.005672821082486299,-0.011668937274310698,0.005238185356308749,0.03511033791889553,-0.0012297073492661518,0.03773852853622751,0.011942438417224687
AANAT,,-0.015217442915932198,,0.005231363721256222,-0.0164186051697866,-0.0236738082954027,0.003057684653559281,0.03510363859853559,,,0.1162358756914251,0.001086934871548462,0.051690884682306475,,0.020561601834222364,0.043152848717138856
RELN,-0.01789251793788002,0.0036040484361688436,-0.024944843744985158,0.04319684074509769,-0.000800363619122016,-0.02443654191235936,-0.04003313186302791,0.0192628644556291,,,,,0.01915371725112399,-0.018117916931175173,,-0.07733961337168269
IL15,0.033103800509042824,0.023653285939364405,0.054908414218479994,0.005874387740898763,-0.02854568868327814,0.018632046998451845,-0.004549936287492955,0.07427355807811062,0.05857124816850358,0.0671673758662056,-0.03410906976103622,0.0630888553783361,0.016506502276690337,-0.036588692685951024,0.11844711947553313,0.03703432116901685
UTS2,,,,,,,,,,0.04437215955833627,,-0.017127434892735823,,,,
BSG,-0.08033824391792724,0.12908919444822858,0.016249483056072878,-0.01482830989307194,-0.028508210473443596,-0.030696402724933722,-0.0027771296173461813,-0.03874149452770617,0.02477615899231975,-9.513325591684265e-05,0.0347605896693463,0.07970251670700013,0.03323112774185295,-0.0062300883098089215,0.0018311562664694656,0.004833000102025454
ADAMTS3,-0.08008796872130322,-0.01867312346513339,-0.01244259567829338,0.06412930251951743,-0.011306657141640666,0.006629835651665403,-0.05374660844109818,-0.03191879532530159,0.032552679919076004,0.029987465858701514,0.004318511118711669,0.002324591520887733,-0.04768918355082117,-0.01530869862981728,0.040504352145528624,0.010060016900759042
CD34,0.0028476507877068374,0.10339515843517728,-0.014077387018587862,0.007445679970816267,-0.005279463787567025,0.01602207117711359,0.01205828158429417,0.008836378093197267,0.07419333980414965,0.05760655524953571,0.02666226195852355,0.026852674266490715,0.0012530731090784823,-0.00972961179099139,0.12935534686884193,0.009235348396029124
CCL23,,,,,,,,,,0.07244490974600452,,,,,,
PLAT,-0.03597463158879556,0.053420087131934,0.008652204127580488,-0.029750362880725634,-0.03708182520972119,0.04193060576600682,0.04719742209676392,0.030184167068993167,-0.020743314457520253,0.05832073695680885,0.12001016220534658,0.10072366428250731,0.04275803310084758,0.10029971719394046,0.10060631322553337,0.06744420043743911
NTF3,,,,,,,-0.0352153532278615,,-0.01057704504440176,,,0.017221027056786707,,0.08662642663965016,,
LTA,,,-0.017760012304472845,0.043494736850905304,,0.0019605849410859163,,,,,,,,,0.04297118584495637,
CKLF,0.012238139405790344,0.07499374896395382,0.01610824349377137,-0.07458943087613495,-0.09071173215176583,0.07576335883734751,-0.01680124526066711,0.07666800153250045,0.04453050690277032,0.026162755205102042,0.03621785529767635,0.048034128692533776,-0.0008113571249350978,0.043556280210035284,-0.005378534273823247,-0.011592183730684404
APELA,,,,,,,,,-0.015448752221399504,,,,,,,
CD24,0.019223139623918476,0.045726351933031914,0.01408425929390541,-0.03010934796955519,-0.018996336647999577,0.03385287349008127,0.014615804549149172,-0.07542998503238339,-0.0040806828317472765,0.12947716029990003,-0.09768373410767633,0.021422813347871446,-0.034816614270834975,-0.03184867587846148,-0.046481955500372145,0.0659975521049717
HSP90AA1,-0.020608905054846905,-0.06581564456977353,-0.0005665647736395741,-0.1048137048646133,-0.02897486269672019,0.09009670327630612,0.013724426974542892,-0.04449810992430072,-0.032260859967714904,-0.055888254091594994,0.02658782034949057,-0.0547754178419366,0.06008235065670305,-0.048967011038038286,-0.16969914036829606,-0.03893344717886977
BMP4,-0.0010119651526921268,0.10206163289637653,-0.018826654134763615,0.05223123270620008,0.0030774049992029866,-0.024884669167380476,-0.0014867465864251775,-0.03170524349925398,0.016975242970098853,0.1124867153282611,0.04687655851796591,0.008800374940789689,-0.05443614815310192,0.04565713307748684,0.06140992566263754,0.0047947473000658995
SCGB3A1,,0.020078975025728613,,,0.0181020007992365,,0.10230648637573993,-0.03499018304704124,0.004892970144108296,-0.035249183010580845,,0.003594339424981576,,-0.01910057587327981,0.015712988084399478,-0.006518996621413093
IGFBP4,-0.022197320050057756,0.13895500967198718,0.03343552253097722,-0.03204934539508252,0.02487288119762135,0.031754248271773707,-0.03611750223792002,0.05670287314034722,0.0017676716201176284,0.047506074586278764,0.07433926882353517,-0.010607079525770448,0.06185762568359753,0.015639939164649837,0.23699092914474898,0.10083125617365253
RSPO4,,,-0.028711088269486457,-0.028482851650073037,0.011164596357121293,-0.026518188802173735,-0.027725311911486496,,,,,,,-0.020977849335765988,0.03651856552852648,-0.00822902610343552
LEFTY2,-0.021369171399001557,0.030387308043177873,-0.017978132276957222,-0.020392788511168738,-0.0009694508905827384,-0.016474516723740618,0.02020203154161572,-0.0211431018658023,-0.01770354392767448,-0.02199329512642158,0.16126686055422326,0.024616643075055004,0.009343749536946578,0.012415394565775019,0.09463218299307405,-0.0654265781570587
PF4,,-0.024965020552817185,-0.016155145029055146,-0.01266714139368158,,,,,,,,,,,0.02381970633181161,0.056302426214777816
ANGPTL2,0.0069431935533636295,0.11218662626006412,-0.016055099399953865,0.06412731613788797,0.011474895742666339,0.07451769618326368,0.0069743448075561204,0.028775048461661186,-0.048253215999988976,0.014764929117137953,0.10261924368898928,0.06458562793384237,0.009831390042584185,0.009711687289693157,0.10944812122330054,0.023972650754508173
LRIG2,-0.0602837589340928,-0.05529796891063423,0.010959950281895108,-0.021380376883103822,-0.001592797566016328,0.032916551157672655,-0.003771653817361277,-0.0028105006852994032,0.07413174502842948,-0.04750284295504621,0.057196146689749566,-0.046729297866067526,0.0495834399688056,-0.01777858401478228,-0.008445862563867633,-0.037406296077819465
ICOSLG,0.020201272217171818,0.035850429376296386,0.006396618004653271,-0.02598373230911194,0.08001185215011249,0.004054423255719013,0.09099147043790627,-0.05066353210652411,0.04422849178431833,0.006261295819717598,-0.0006927700565765526,0.05820738659540127,0.007266040184365201,0.061565066409769324,0.10141156333434151,0.021562752450887894
WIF1,,-0.03726801082319707,,,0.020122589974222997,-0.020463458197235097,0.03369312208857655,0.004070094454840673,,,,,,-0.019500942912066537,,-0.04428237927784339
NPPC,-0.011632018708811462,-0.024169842187776524,,-0.0196498601000604,-0.0393660441031167,-0.0029046980498206258,-0.03853139858429828,-0.02940175026242031,,-0.025236495588132013,-0.024160637639310648,-0.021764011988254204,-0.0291997733809608,-0.05767564334532485,,0.0927566433115564
LYZ,0.023454817285515253,0.049068150605369426,-0.017658758650981397,0.06543910660724837,-0.042879666206440466,0.014756209249082455,-0.007967086922504814,0.0466546455873695,0.026795434032308635,0.1143729154043506,0.11173396731671355,0.047906441246170224,0.016851262922586173,0.010170608715568196,0.14019360357137492,0.000772818619209942
EREG,,,,,-0.03175684224192924,,,-0.02175007299444013,0.0362803912847033,,,-0.04653596465606552,,-0.02612826503571486,-0.02595446153391119,0.1318065280049129
SPTAN1,-0.046046461642665716,0.02802598577251265,0.008509444384197257,0.038217064081167394,-0.02872432712133405,-0.017730538145775798,-0.02127399006656985,-0.05519279613076781,0.028623141940727324,0.017353992776816547,0.04694685555809744,0.025911517155601995,0.035676118745777474,-0.01369150014018407,0.015318027028840305,0.07510475660000293
PTH2,,,,,,,,,,,,,,-0.011646700439971038,,
LIPC,0.09048311817660688,-0.03056374708227895,-0.024314356673562756,-0.009524398090657207,0.012285441345838193,-0.003828303339101335,,-0.03895398431264144,-0.025884605785077314,0.027697804683031402,0.0013076002664117639,,-0.008446498020650383,,0.10746098212190484,0.034877456018891966
COL8A1,-0.011801903971746195,0.10521661768444286,0.014405270731296644,0.05200854143686321,0.018073899622615002,-0.06017101424243594,0.007037717160594616,0.023371905214187503,-0.04991579106282657,0.07865757053178819,0.04748567401330959,0.11246419076444289,0.0563463657170584,-0.019267263413822348,0.020261944211764693,0.017098543260737988
GSTM2,-0.0521700089021462,0.016914753553497475,0.011947678942834189,0.020000100000735037,0.056199813988430034,-0.00173275787527753,0.03500969022996583,-0.03459375906045588,-0.006891950377435782,0.033816141728811484,-0.002516173629528435,0.07328322176494251,0.0024513099970041893,0.08366784159742617,0.03652719167019549,-0.00577033058245712
SPX,-0.01422706381959195,-0.04943203217607169,-0.008448424875734587,0.02076321714992973,-0.007216079941233332,-0.00685940744839031,-0.039213004572955255,-0.027877855349683112,,0.013498760259805908,-0.057037212982129666,0.20342809404440948,0.0052869983839860255,-0.051625344851288335,-0.026731033157091723,0.03129817423724705
MFGE8,0.018294964359223145,0.05636042039233606,-0.0031385811607811055,-0.05607723513177964,-0.0007703735972760073,0.00504540366817285,0.02149150071496919,0.009527754938158708,-0.009544519522735955,-0.04053394459842148,0.08366190603238263,-0.0136645314461681,0.022776303000591067,0.03528666564757797,0.1342654559009535,0.011898760178620285
TGFA,-0.021266673829921163,-0.004787216941216614,0.000985268938617297,-0.030226972056493766,-0.03372667894459668,0.002989484990612068,0.03655898079991666,-0.0017907126278735384,-0.027899281125788284,-0.06463297996553699,0.021560903747770036,0.012615105460128834,0.08973420362431914,-0.04264712846159802,0.024072803737077753,0.049387963224270866
SLIT2,0.03938522101296882,0.018063943135688328,-0.03402564935811448,-0.04311238255444122,-0.040480220867829764,0.029888046901557868,-0.016165711266840185,-0.05188162226666595,-0.022619272284590285,0.10918656666979437,0.15449125445872997,0.0511823787073441,-0.04341289279461586,0.004102064013186674,0.051243416905314816,-0.04676823490082941
PLTP,-0.07584488296886698,0.05876039220129458,0.03013502498713825,0.06595334991518258,0.04863295157500515,0.08680047982049778,0.0834890177944298,0.10842475898623566,0.05195064287152481,0.004801589045077487,0.10675354095765051,-0.05919737866892028,0.09683291866124535,-0.02320004900822794,0.12233898604904322,0.054642577100818025
APOD,0.15020808130081162,0.13463388222003297,-0.030059707450499313,-0.05330293625086065,-0.023682252789539563,0.01952870266429946,0.04568735233537939,0.022655301075270064,0.03153160675865458,-0.055134313074978555,-0.00955185483897601,0.06517486377611005,-0.019681716101806322,-0.04916942231746142,0.021546863293917928,0.15663283080513093
B2M,0.05708774946981978,0.09353588684719996,-0.030822999688618836,0.15413540472255946,0.06402452294762576,0.1673299409622937,0.09782048632565607,0.08209820809592551,0.050813353741685996,0.12726408838882283,0.09232816213818841,0.007904609526040737,0.07254047814871568,-0.02503751929754936,0.18148372863241813,0.01747804366182387
OMG,0.07398435151189806,-0.0007398699901168389,-0.057230913238741535,-0.029497962076075152,0.013780724049896607,-0.002921701301478832,-0.005655821091410911,-0.001980209076454766,-0.013110393616076847,-0.05185876916122414,0.03720484226541512,0.008035615514477531,-0.04876308832862919,-0.011093728020696027,-0.006294050495484721,-0.02554754559713002
CXCL3,0.008997208448634901,-0.01666934192460281,0.006340628825373176,-0.01002504438456147,-0.05309053165635053,-0.012678281122898587,0.010725334077461972,-0.03061855210097249,0.050747885795070675,-0.026008739486926676,,-0.009128367069931176,-0.021674199694050586,-0.0428637225925146,0.047023331002920506,-0.02875002938270446
CXCL10,-0.01362245113306003,0.05129749527315685,0.021709663027908187,0.11317990042769767,0.0509467824046733,0.1610367305512621,0.0850016857513062,0.010813114187830458,-0.017864254348569607,0.11367780094889646,0.009571198657857972,-0.02367418646687318,0.02264856269086673,0.024185876946761966,0.10143825758829961,0.021683974320771512
RSPO3,,-0.032691138370543646,,-0.014710413486541852,-0.02184836336955202,-0.040051715591010624,-0.01768832422084691,-0.046712661502811295,,,,0.09177786345537003,,-0.023944594847418177,-0.0318716604760225,-0.04502232789366277
CORT,-0.02158256873542615,-0.04445291376099954,0.06358150590359829,0.039261792229069815,-0.012001559540111555,0.022031899081448526,-7.600502632673277e-05,-0.05322194169244356,,,,0.04173234360847383,,-0.03488897692660717,,
NCAN,0.014182553401313894,-0.012642454362909863,0.024816424830196467,0.02034200857889385,0.01455107082468473,-0.03782097584027355,-0.012704613551623679,0.009397483087162962,,-0.0777400435819319,-0.04247809671518623,0.02547918435443743,0.0407914393519078,0.03590377597028327,-0.048057832541452655,0.04077454000725804
PRG4,,0.0027557192535414793,,0.005454891208337733,-0.015643349732945778,-0.0338891925571318,,,,,,-0.025110473735892185,,0.010822833987256678,0.07028321880735708,0.016681324939645303
ZG16B,,0.054595328737139584,-0.01944009136888668,0.10707172959188313,,0.05888023514529139,,,0.04561959583255986,,0.008540888529750474,,,,-0.02820758625497422,0.022960334077865116
TGM2,-0.004023642633919638,0.05049413750248075,0.021910158865042103,0.0029526768262422786,-0.030506562115992297,0.07703002796979727,0.04893185343001557,0.017112497405860183,-0.005939757141205819,0.05142272062067006,0.10260913568455046,0.012026131195145817,-0.011085060801328978,-0.05574807482589885,0.11446496140295281,0.040529101095063316
VEGFC,-0.021582570125059555,0.05099982050895409,-0.012075314700059663,0.007674838757895255,-0.024080298944024598,-0.024954171000889216,0.05107901358865527,0.10749389806877016,-0.027283653055586,0.06801047941565821,-0.029074763415723463,0.043382494696915824,0.005843573212082861,0.08600214149393919,0.08657471861000292,0.015445143557181136
WNT6,,-0.03883059856497631,-0.01797813274878437,0.05138622366005888,-0.021555029875587453,0.002016450599650656,,,-0.026114757898474984,,0.012329320602140656,0.05615342454868695,,-0.02784102963286845,0.06267027005237723,-0.013397982997832476
NRG4,,-0.0221659960015824,,-0.01766973187674473,0.01097328082355575,0.007175273840070662,-0.01038195196431451,-0.027380775695789682,,,,,-0.02295625418345057,0.05583241723291741,-0.03187166404807524,-0.02113110520746544
PMCH,,0.08663294839639231,,-0.02448313496278469,,-0.016081938990161523,,,,,,-0.023302848864631607,,-0.01594954943507256,0.0767551564654024,0.012126845483936556
COL9A1,-0.05083162130621999,0.049120083253464786,-0.036599220725918716,-0.01845474530704087,0.029277463460089255,-0.04242228289509712,-0.021318987728327896,0.08051570767997927,,-0.007670039946913478,0.04249178659018801,0.029847483464232636,0.023207995595960335,-0.01110995722766636,0.05369031550255186,0.03873531825780848
GDF11,0.020362787826179122,-0.06189792915071216,0.026437790952158122,-0.045124599129201345,0.022023073765896958,0.0059365551360069475,-0.006125976041556347,-0.04569620372899813,0.0011921615400753813,0.050097145328072495,0.035727203091439265,-0.025531854538631868,0.03513393106967203,0.04489735128078394,0.1226085624003436,0.01323049169191186
RAET1E,,,,,,,,,,,,,,,0.015949206921784535,
IL24,,,,,,,,,-0.014727072067046201,,,0.007332882114294625,,,,-0.03133502265221188
SORBS1,0.010222461905734533,-0.015551928599562701,-0.03778425185837941,-0.016796371379013127,0.03733737578937428,-0.0040008274009547115,0.03464671461676694,-0.03611638143822564,-0.03140594976195507,-0.0373773303130365,-0.02127688205490614,0.04113857312503923,-0.02288259389429798,0.07341105086224593,-0.028558751229017187,-0.022289357095139746
DLL1,0.009662933589598778,0.08380949654152504,0.04849523539168215,-0.011372333387427026,0.004118847238884286,-0.007064844806397437,-0.00873011513344648,0.05236950039310442,-0.001175485126650273,-0.04830832226566023,0.08529105800688701,0.020517207689528423,-0.0653950158940784,0.023197246015726643,0.11208770965509118,0.04256485406916579
TLN1,8.91065378791136e-06,0.07422235543406097,0.06772843340146437,0.003437954158662432,0.04626501364230352,-0.017225327389847663,-0.02774340334806396,0.07423017332749023,0.02420675796147214,0.09522476111713617,0.033033278309586765,0.017511940003263067,0.013189063339508741,0.00790579592952642,0.11656785573344561,-0.011234406645773128
COL2A1,-0.020271551588912536,0.03995075690801079,,,-0.013971884435743771,,,,,,,0.021537319005947405,,0.010162864369274377,0.06633600757823965,-0.04082745005496259
SHH,,,,-0.01508715067281895,-0.013721490465177625,-0.02359487299919168,0.03469644368351952,,,0.052644139640635,,-0.003864715643416838,0.02120632561940063,0.0029544894832049355,-0.047984314916706954,-0.04508655266992905
PON2,-0.0007471024835547052,0.016003298000822428,-0.02332980448718762,0.024097235219862134,0.058374989475044235,-0.048464056667065276,0.01913309489611961,0.014486469455768161,0.020385022965377295,-0.07296379391249631,-0.06602067699174106,0.06749716073751105,0.05927929273189297,0.009266428739050148,-0.05551277124816466,0.04166081453526313
ICAM5,,0.0024434129700175015,-0.023141894444347735,-0.023514395151907914,-0.02605016512402448,-0.018928909749126997,-0.03086763676426166,-0.06141474104647568,-0.013940983208023321,,,0.029062614029775998,,-0.02138087203534318,0.01935940846417714,-0.08500054182646503
HPX,0.01639037206748791,-0.041950394811996417,,0.04730096190357665,-0.029816669230454868,0.04535840910953694,0.013565942749422952,,-0.013639199972974069,0.02945921684642176,0.03734230479035552,0.09156795775659528,0.0012651067437931065,0.036979064874834204,0.10070306386525205,0.05019819309794204
SFRP2,,0.022153405052779497,,-0.017182629623929885,,0.05567953424818801,0.02264177556801639,0.03948397368731999,-0.014534319279891086,-0.05366611020629883,0.0057415408863304,-0.03095936413528378,-0.060724650777968535,0.06056981979339863,0.10604135302119672,0.0353035782564554
CFC1,,,,,,0.040537631856441436,,-0.0223417685147683,,,,,,,,-0.02768452366398669
CD70,,0.020937989099056756,,-0.01879078109607802,,-0.014156407443315866,,,0.02560584528758969,,,-0.03198334522765074,,-0.011044863920875123,0.015151351056595826,-0.015291483517431932
HP,-0.004304633043700145,0.03514676176520059,,0.043285674242417096,-0.04449083263225394,0.08556489847614838,0.017391086161012332,-0.0118995363922956,,-0.06586495485312588,-0.053864134257112596,-0.0060972847828596605,0.004010916279135742,-0.010356446381941421,-0.028593696662014993,0.03841971157340215
