,UKF248,UKF251,UKF260,UKF269,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
PI3,-0.007427628984848451,,0.01026157302793552,-0.02201130671757111,,,,,,-0.11593901344367588,-0.15988640161763423,-0.03040732704594066,0.011440041350276117,,-0.04825771766094392,-0.08896808188835607
PCSK1N,-0.013512034687179781,-0.05160157831330337,-0.01580567913573024,-0.07515410290394743,-0.04799493136449056,-0.027038020562697128,-0.0777702404779795,0.10407308825051556,0.04240645764905264,0.009051727822936994,-0.027755815916347983,-0.048850480251961176,0.04456312362346483,0.017873978207295468,0.06834458023067845,-0.16507617804345806
NTS,,,0.005763927448477783,0.017973692550832088,0.029255060395176124,-0.026631673663667078,,,,-0.0032450128392902755,-0.00977322751177538,,0.03845977846343363,,0.0055753359345399175,
SFRP1,-0.05962439882740848,0.020764701617403146,-0.0052576388722432735,-0.027598179048707004,0.033312143945132544,0.02327512200160171,0.0016084519971213491,0.0116312150916432,0.09032915038704743,0.07468262371715645,0.006477200599391394,0.03505451877463793,0.05468132176507959,-0.054200805508853686,-0.038177436366486184,0.07661635578464945
CXCL13,,-0.03754334897529817,0.0599410032533788,,,,,,,-0.024146594012255995,-0.0007618629289875423,,-0.005900610783078256,,,0.18546275801542203
MICA,0.022561569055885914,0.012457500295348027,0.018935012672661133,0.10153007963569713,0.03375869931598271,0.020754808967962075,0.009216968174397247,-0.02517053409826552,-0.04401404632459676,0.049287734368211905,0.03075577863984808,0.03593446054603501,-0.021473281715792596,0.008884378390655465,0.09306601423908585,0.0929743992734832
TG,0.007140907046062427,0.016315196953335137,-0.020387685965555725,0.011181950353453566,0.06293897480494053,,-0.03738795569014171,0.03918582636427904,0.049420239057727335,0.039219812278468505,0.014268862261164967,,-0.040753364391404735,,0.03513177805438996,-0.03199549733062694
ADA,0.061931498874609706,-0.02014536609325021,-0.02120264659383909,0.08309033731890128,-0.014889403893243254,0.015886403048264126,0.05274939394745574,0.061521411798016,0.06586600592882014,0.0026440227239837772,0.002701268075619566,0.05080433050113297,-0.038779433866848415,0.037561117012819764,0.10643422425416882,0.10220897622554384
LAMC3,0.016032505732794577,0.025076908262569957,0.05499086836365503,0.10686397190442888,-0.029036116080333192,-0.07310259632968902,0.020305271376132007,0.0737086275786586,0.027444956549578153,0.008667308280851802,0.013465114608193008,-0.014358293993876696,0.011724327857603167,-0.040261359464661445,0.07549267685587054,0.08755752341186236
CCL7,0.014691760859427064,,0.04306292639999409,,,,,,,-0.04652522139888279,,,,,0.02163334106477988,-0.05040018719717649
NGF,0.02155975788832407,,-0.04093205567310433,,,-0.026631691198857204,,-0.07348790257707936,-0.041500441367548185,-0.00987848391053302,-0.020156094278636797,,-0.059349925942095726,,0.020754571573395997,0.1331078754028007
TNFSF15,,,-0.011131995115953544,,,,,-0.09437327728687173,-0.007536955530031241,0.02007502560757349,,,-0.018204997095641627,,0.0633744893939903,0.07964823615792967
HMGB1,-0.0053657645835154975,0.02934099878029522,0.024838688854479075,0.10361299188052286,0.01260940834641814,-0.013458558951899638,0.03808970558305354,-0.017397428680074493,-0.041920385372739816,0.011012067301323522,-0.019264907741900594,0.028150903311413983,-0.006750250426966476,0.04187517259849782,-0.03197772822717942,-0.01803077361683623
ITGB3BP,-0.013673161203696105,0.04062474393401465,-0.01424393984264784,0.11431609220576314,0.01851010118468031,-0.04566114388036334,0.055547585126779445,-0.011137749352795915,0.0448844932965387,-0.032899494141031764,-0.02671518582611145,0.038742696409560455,0.01290858140510558,0.05550331080712934,-0.0016046205944181496,0.059846444928100075
AANAT,-0.04961775093147896,,0.018699366350606022,-0.032943229156336754,0.08795466132586277,-0.02503770634845796,0.032346186458954915,,-0.005664200652619771,-0.04081574695253074,0.01835039600025128,0.07528830752566981,,,-0.027999240349076627,-0.040138499992269656
RELN,-0.030281398230957345,-0.004190630731541839,-0.05324523744832528,-0.06306577574392429,-0.02424656554040707,0.006692841277264517,-0.02299287613393994,0.012975950876541341,,,,-0.013846568035455007,0.06021096944954154,0.06698461907091893,,-0.06396363430955258
IL15,0.07932524282612527,0.03450525884281131,0.0026380221525447865,0.0937684636422227,0.010971515289018293,-0.05130785287354697,0.10474786176918763,0.031221741056925448,0.038467790525254564,-0.029517931856584426,-0.04592379826870313,-0.04544393541356229,-0.0055774919288002775,0.07044014026618406,0.062412913883375026,0.09218343717145816
UTS2,,,,0.10281496954009892,,,,,,-0.008183283400965519,,,,,,
BSG,0.01479272924845349,0.006007313277859579,0.008060887982245598,0.04403135463687775,0.031235986726754063,0.02288614672524518,-0.025293393444432124,0.05308118564199817,0.03315119882398616,0.0196152186586099,-0.03288280857121702,0.06435987751571444,-0.08905587375855233,0.04823487058644375,0.11623599347404029,0.11546167146110684
ADAMTS3,0.04873188393008907,0.08237949572458457,0.06024264430989491,0.12079820122661268,0.001423600177344214,-0.013929569207393097,0.022533949488373166,,0.007858863725381877,0.02998651738933623,0.04782379891026999,-0.015424353957662642,-0.0013416814874632832,-0.04268374149630124,0.1300232161853969,0.06172456904546947
CD34,0.003586526729596697,-0.03211766682200624,0.022057254081769805,0.02175392069468454,-0.004523571450886712,0.008633940104823282,-0.03613318432559919,0.12546265949707108,0.06183862766906578,0.031187410446096995,0.007463674966079854,-0.04051772528780939,-0.06652405718330635,0.01816917922949,0.05551116551585695,0.09901366962595047
CCL23,,,,0.08028591364636015,,,,,,,,,,,,
PLAT,0.10788140604276547,0.04537592905907126,0.008162297056244206,0.12443197803693443,-0.004919681964294395,-0.05867651010270938,0.04237118832471736,-0.03773312123660966,0.01767831869050861,0.12531351920983486,0.05872195472258098,-0.005853488078188076,0.07271214210373421,-0.01920782836870423,0.0585079797998058,0.04654721519059379
NTF3,,,,,0.02107636890754907,,,,,0.07064561656325934,0.0692940667511436,,0.015282760543601755,,,
LTA,,-0.01630285454300173,,,,,-0.01602692561976863,,,,,,,,0.07304998245354735,
CKLF,0.029480330824755725,0.03731230880185581,0.0070924296897222185,0.1496004272840404,0.049276354932135544,-0.06977850395916475,0.04067592313856841,0.003563361444985711,0.06796174530814889,0.04243850978289145,0.07569347173760019,-0.10222419834017313,0.049029704052549944,0.05930958458800993,0.09033934520864262,0.06734976634779606
CD24,0.004598713979754093,0.07850328011463188,-0.009540999090781615,0.02461830305168263,0.059071782833686005,0.0099300855157735,-0.0003857789041683334,-0.015850663581013766,0.011451507647736628,0.07092425372490808,0.059960861046512715,0.03887521162447877,0.06313874466038195,0.07419586623605158,0.048450420140862864,-0.03224395814678808
HSP90AA1,-0.05965198920362135,0.05193466284322904,-0.011491847639127431,-0.16628036146188588,0.010729621682264236,0.04160523155146695,-0.006883217277829318,-0.030687612738767207,-0.011084034315308649,-0.13363077399808856,-0.21539600450626636,0.09860658193951954,0.008016514518731088,0.0006325015940508049,-0.12424671602856104,-0.1936688997809251
BMP4,0.03802229043905161,0.01591093814475296,-0.012116356666956268,-0.03084754634748847,0.02395477779827916,0.19975994424315574,0.0060355308898578765,0.0789385483544613,0.13825832317618292,-0.020532334661373698,0.030863359239518644,-0.04540424670415974,0.010287533211150824,,0.06837716613428466,0.06477851489777316
SCGB3A1,-0.04839303722998734,,-0.033290090557679244,,-0.02010060659307189,-0.04407336992532296,-0.006001826988201466,0.010742113069757394,,-0.011815487643517237,0.003005612661084573,,-0.007636753033883386,,0.09113187841457356,0.06953201788303284
IGFBP4,0.03403170109578856,0.013399149065271633,-0.00602522630116105,0.0990143278493397,0.030051135704884876,-0.06389641234953454,0.030619746259235612,0.11416176694779383,0.05024133579447041,0.05525861858409387,-0.07793815876336437,0.035832334738640906,0.007544868285383705,0.04883616482492954,0.04618360729662613,0.05587377920097504
RSPO4,,-0.022392681478304612,0.03621141795405467,,-0.02010060365290347,,-0.008441751016743574,-0.043223511606727764,,,,,-0.007660069225378102,,0.06776849088237506,0.09503410103091432
LEFTY2,0.08505143177432929,0.01788520967586082,0.04580916476567748,0.1488144347121138,-0.02204055774119275,-0.026631691198857204,-0.009971768964162681,,0.0003813398380814155,0.03635641408298939,-0.03834631837649754,0.054867241887226074,-0.051596067525312914,0.07884173268434824,-0.025752837946710898,0.020509581739421818
PF4,-0.01636564155735481,-0.025524355066558545,,,,,,,,,-0.03056743269131563,,,,-0.018103672443938953,-0.013339972639921434
ANGPTL2,0.038799365494491145,0.02916301733280357,0.029816412708707576,0.07890344828605068,-0.052985455117982895,0.03302041229000287,0.047746648906993185,0.01148520632798684,-0.04810697268835498,0.12885443173005504,0.06870965041536867,0.009210441459651093,0.0001752872934507889,0.05771236694814855,0.05431460909588007,0.02230735792915436
LRIG2,0.020129050636176135,0.07560551769992419,-0.02428163949227471,0.05904948160884048,0.07439346165087668,0.05635913967258259,0.022642569193170384,0.07728064675166801,0.06744812057633652,0.07707777699870622,0.03959522625975467,0.01795110763109042,-0.03081393506386009,0.08227839400173076,0.0964254099300037,0.0065484933986485845
ICOSLG,0.04870068902324022,0.02950128278066576,-0.004429419452465223,0.08607254291083336,0.05315979677401399,-0.024866727873383794,-0.0007659357913752011,0.13198650243891327,0.1196234458007725,0.05494035859688233,0.053778068434048795,0.04580338335270801,-0.0006924119882186481,0.0362284822342791,0.052069115113033845,0.037478016335270356
WIF1,-0.007949855236392585,,-0.03238615201845635,-0.11839171033855929,-0.005500012301729111,0.07478291237298434,-0.03961535817437834,,,,,,-0.020668260875175284,-0.011609280477397376,,-0.007678155059326857
NPPC,-0.008189070292333954,,0.028246130040369143,0.01566504465866991,0.024121557663618898,0.019848777666238045,-0.014933919353704377,-0.03579046293367397,0.04640007612550179,0.05334655042767444,-0.011463888659009177,-0.01827360080579387,-0.0675355389493517,0.09594345672444289,,0.01965438436906258
LYZ,0.05504248018852641,0.03509855992707125,0.014601584825381549,0.1579671554009067,0.018677234943789277,-0.04182695071886925,-0.019434320892659056,-0.04404596069924171,-0.034772984413336226,0.07183367775952643,0.07888276287524243,-0.05048879725983993,0.04704738623605723,-0.006603101908767155,-0.03022677087146129,-0.059719814110775045
EREG,,,0.008551022800359865,,,-0.02739622744179372,,,,0.0005086644068819142,-0.022781301035045397,,-0.021546663538296946,,0.010679614921627681,0.0017772566498234475
SPTAN1,0.024521167943052036,0.016462790324447883,-0.007433663234017328,-0.03719851544473787,-0.004701896705882436,0.058373605529784704,-0.026704238799401814,0.06796364736593448,0.04694848536392494,0.0014247629393666973,0.034209393604091386,0.03697213917631813,0.05187096335935313,0.026292278898507104,0.006435612490334864,-0.10812188188554614
PTH2,,,,,,,,,,,,,0.03403221880927072,,,
LIPC,-0.037507849427151886,0.06460361781244388,-0.054300376074674576,0.05719431597424776,,0.01223515386600049,0.039099585893574,0.11251036498390798,-0.021671298723337805,,,-0.011792722924794424,,,-0.016409376804775173,-0.001174290258814993
COL8A1,0.026056482842805862,-0.0029528125028704133,0.035308257295096235,0.08292601497948346,-0.002421329710963857,-0.06964808047420018,0.010627205039440382,0.00775048346808602,0.0355816043925539,0.027590666285420992,-0.008896312916393357,0.05994435149454349,-0.04379143899749738,0.13860837493226594,0.07751862399511511,0.15302629797662382
GSTM2,0.004865905514264921,0.04188476604347803,-0.014743064742211555,-0.018532667183368913,0.05074194092179196,-0.031087875315015646,-0.01787748619979951,0.09684845993907888,0.11739443413401089,0.004964734970967303,0.08375377148914341,-0.04074923647741659,0.10572786728607929,0.050230004226482036,0.05148255593998675,0.162105520717914
SPX,0.020635900711413108,-0.03900606664605859,-0.027313909759786842,-0.08798449140973531,-0.02790770238158206,0.00263595104976904,-0.01992644198201613,,0.04380708946893825,0.05380532140604459,-0.005057151150418384,-0.010126812805144044,-0.04732901619741991,0.03393932719633356,0.019099655474017894,-0.014887536669298611
MFGE8,0.005124623934697809,0.02848763439929511,-0.019776958006105298,0.03703407054915013,0.009608275948476325,-0.02220051142598381,0.05197941580671682,-0.021960048410907106,0.052133239289210216,0.007815413985595899,0.012307074181823622,0.07094737994976233,-0.03373159421325921,0.04907140321423889,0.0790967285156265,0.08595521912040308
TGFA,0.0698959518920909,-0.028825306820426787,0.009216912778268109,0.05196891758832202,0.038768574777162605,0.005751976214722052,0.01848121877566977,0.029112303699891966,-0.019752462522969808,-0.003416196631256604,0.0028941991354429243,0.00034257238348279004,0.03878985277992804,-0.03198649890546981,0.09047689787571954,0.04642185966960962
SLIT2,0.04716386824930569,-0.0235580888323867,-0.05407126329014416,-0.05994213130106571,0.016579965507682266,0.01643116764023682,-0.0685422836232454,-0.053088274585372214,0.05047096783855164,0.06236378282796717,0.020893616043093637,0.1144346205706136,0.009145124550989413,0.03550395826812583,0.0018113817709980145,0.045878637816607504
PLTP,0.011861142416007768,0.0691019682654296,0.08479299791249549,0.14956647285690597,0.05135965827907329,-0.1470726026623422,0.06671185342109529,0.10340489749914794,0.03831692075596358,0.04936799162387936,-0.07829198479160446,0.051481684064833354,-0.07026593496707348,-0.0778080734250259,0.03864330563157943,0.07198734687470917
APOD,0.049554825969320586,-0.04209364914295075,-0.0002304202483153217,0.0279787444794871,-0.046975673632510005,0.010119875484596108,-0.0576715316189455,0.1022580798982644,-0.018718779449219104,0.12287054159687119,0.2048541003723764,-0.010984828744446522,0.04532026204135577,0.01192515461908783,-0.04582325937711478,0.016398645536897093
B2M,0.10408824175948551,0.004483534187506438,0.059040725035507946,0.1701028251525355,0.01821635092278674,-0.07502565691876714,0.05569446766578653,0.0377073019284303,0.03562636324238536,0.10997841953976467,0.044142586020465814,-0.030950682438717684,-0.11473535390301481,0.07347947166138352,0.019601206846845222,-0.054329465117450806
OMG,0.04112914293403905,-0.001169849112488957,0.016471587994244433,-0.037287560965396,-0.0200514785084842,0.11653055391066744,-0.04959505997851532,0.04370387297805277,0.03835453115404357,0.12891674712744783,0.16339236669457735,-0.055842312009107054,-0.006935519853990086,0.02486016899778537,0.08065677938676373,-0.07943579677520532
CXCL3,-0.01298052800191506,0.028366298925105924,0.016204000625926564,0.010349834141688653,0.017504758595250688,-0.03856689664954597,0.026436314124889854,,,-0.08346726311589409,-0.053119995702018794,-0.031173548640582163,-0.010160740186242887,-0.05177781071800062,0.005098148476236844,0.042027864920913566
CXCL10,0.014561584346189262,0.008733830047167579,0.032176773611213565,0.16760599747459834,0.0014487340272097509,-0.028515586682100566,-0.010284417203101505,-0.09185544950499344,-0.014591430897727197,0.05387581841817627,-0.020941519616219505,0.020594423293216018,-0.004451957015090478,,0.05336517784563081,-0.012498357540555852
RSPO3,0.021508700150732068,,-0.040764942048472246,-0.02137903382906914,-0.039467213220055315,0.02457107725697709,0.03975495272971699,,,0.06220522504280815,0.05029297510085959,,0.039763391973790044,0.02935508261526674,0.04372879843693462,-0.08562347349760911
CORT,0.06640065106608183,0.043028386617489506,0.0033568854453670236,-0.03421209193966231,-0.0332184031213124,-0.02326998669698402,0.03320399958234429,,,0.012396510793287895,-0.03198726468795043,,-0.04269142010990326,0.08992442422825593,,
NCAN,0.03795973842525808,0.01796817775524237,0.014453862720067798,0.12645740367722952,0.03021788433737563,0.07085743707835568,0.03391206871660474,0.05594756686646513,0.15950241050740993,0.08881267276696894,0.1785742789279441,0.07564458087059277,0.003947079100792172,0.08114082803517945,0.07575675199988179,-0.10311977834626038
PRG4,0.024915531162009133,,-0.02033676122408796,-0.002846797312150314,,,0.0006630669919512569,,,0.09948292631782582,0.03123240772306112,,0.023315020548965584,,0.034089300692023095,0.030505988294651416
ZG16B,0.07058291501708262,-0.03071441288415498,,0.07915759188554952,,,,,0.09727209938025404,,,,,,0.061669560695627255,-0.0032789224995625225
TGM2,0.03598061046775112,0.04143946053723728,0.013227556892304423,0.09423855093826719,-0.000360415839254564,-0.04830515009627247,0.004536850694796108,0.04923431318519941,0.03132045418656747,-0.059627551774047015,-0.04057430684271996,-0.011684882961277735,0.009528507366446897,-0.029858577878987082,0.048054219882822366,0.05219525766298775
VEGFC,-0.00953495411348739,0.08265962508668558,0.04223869119140807,0.01812043674502827,-0.011063348741476232,-0.013063972952086687,0.12105543722689364,0.03156010210084961,0.04544028529721326,0.02059948171284856,0.04443674150507832,-0.016076327589594534,-0.003310790124347192,,-0.05062007322371388,0.018667571626942717
WNT6,0.0051128081089506115,-0.02840458831464508,-0.0013114587602054007,-0.019988129176111195,,,-0.03303863491012723,,-0.03075011842395827,0.0029705440902175017,0.052912944667405495,,0.02150984014095987,,-0.016084227341668415,-0.019837432868839724
NRG4,0.019463081217648694,,-0.0030815621254140003,0.0012888047352155607,0.012383789190381857,0.04507361501648212,-0.00231257593120246,-0.03694022511583595,,,,-0.016310121482324153,0.001563082300548924,,0.05226092657864963,-0.052559752195507285
PMCH,0.028344846339618774,,,,,,,,,0.012533033272042467,0.002323202046382341,,-0.009918128999927075,,0.0935745039813288,0.1145562187165056
COL9A1,0.060078024240870144,-0.000610452111935659,0.05043085780485625,0.11658225213232526,0.02739006055717939,0.055451839419467595,0.029068050421322926,0.07342879718723931,0.05734950953473154,0.16868817093710528,0.13351465268575416,0.009749755436920415,-0.021163621436094703,,0.10388625943000379,0.10063416004147088
GDF11,-0.06412677033914715,0.00663545216350618,-0.07616137272818028,0.10562708349179828,0.011993698387987988,0.07058324858067308,0.04917641193792532,-0.0463625153335804,-0.00902513187377139,0.04883611627785497,0.016023767426131482,0.03247775830426548,-0.07994722113210836,0.12129764862405061,0.017749983075682322,-0.007447064397768329
RAET1E,,,,,,,,,,,,,,,0.0394633396468313,
IL24,,,,,,,,,,-0.03525804957373824,0.0759737640099901,,,,,0.012745475138708386
SORBS1,0.09415541164237219,0.03645582440960298,0.08027081981364075,-0.013350921226543784,0.05116326332462758,-0.038956816105900564,-0.019019814031584394,-0.03552322601662999,0.07755277323671361,-0.011694993666249544,0.023046943521104996,-0.03996561815056994,-0.02911735913435999,0.004319801976013374,0.04392934244729738,-0.010378587400699555
DLL1,-0.008744045981677117,0.01635974263069234,0.026454823612234255,0.05357293490592178,0.006713866133324721,-0.01917191519661201,0.05060184256879586,0.07375501792818566,-0.02105465489956671,0.0038872219425217513,0.14279093658629494,0.036523230965563806,-0.003258846855559969,0.07913482995436968,0.03653052642089815,-0.004936682808234723
TLN1,0.06596832540735577,0.07719642429279844,0.03893677645981936,0.09661188374175446,0.03302835298273491,0.009079602426166726,0.061631528205179545,0.08108768679756168,0.005279240842660222,-0.07290813017702287,-0.04759925981585996,0.010502639215454105,-0.02943100610553581,-0.003742165686148804,0.03145750115806653,0.045724169984874
COL2A1,-0.05484714647619858,,0.007856234651414152,0.06081079018107977,,,0.03082214348946061,,,0.1870826157382349,-0.056257830243340544,,-0.06888075836211895,,0.015952849842418987,0.00853834622689725
SHH,,,-0.019643907805759107,-0.022997269754153116,0.03747677868764389,,-0.029417062108091432,,,-0.021593563012909357,-0.029582287185770183,0.011945090959660907,0.04764066262546599,,0.1217645608570368,0.06597648647659836
PON2,0.018746561869290267,-0.046498328692219114,-0.019529781013397998,0.12389408615318137,0.08684688406152169,-0.04617444968071327,0.04441677214724336,0.06108082078739667,0.06612568234579462,0.07258950689942881,0.15761037634690483,0.004405068686337531,-0.09018381977923903,0.020806916364379428,0.011531277590596299,0.14555908688440156
ICAM5,0.0248358926789594,0.008418190451960723,0.054990086258937546,-0.04689562610466774,-0.021317333114523513,0.02767489727555263,-0.03409383753093274,,,-0.04411131980165961,-0.013304333590597319,,0.0006897023623061168,0.04343201911382915,0.06926177651928238,-0.060299044754102735
HPX,0.021256594637375562,,-0.0005425507108995726,-0.0015117612372433462,0.009361540298051094,,-0.039058813533526526,-0.029793241503035365,-0.05299135350250679,0.009750878426295718,0.06801472130496432,-0.033031369493838995,0.06330071538762674,,0.08025847883633175,0.11680500407082167
SFRP2,-0.04578487121994171,,,-0.022692367770320108,-0.04371304081923475,-0.05500919748150041,-0.0004975672558542413,,0.003702633380383789,0.07372617255715566,-0.00839574670855607,0.04856576604350066,0.0007020574149698011,0.0653966908419872,-0.02234174755519231,-0.0169689829387585
CFC1,,,,,,0.01179031660604085,,,,,,,,,,-0.0465071108085068
CD70,-0.0116833033548244,,,,,,,-0.06091000895645983,,-0.003145144449380978,-0.040836836653717144,,-0.00028401351206911704,,-0.019157989605770184,0.02698821668774031
HP,-0.013972933747766078,,-0.0072975969543263965,-0.010644747291023843,-0.009771075023681321,-0.06350120723225268,0.008465050493273762,0.007674327212342301,0.041684827031337475,0.04456398534429799,-0.011802856710703849,0.0786700004582859,0.04341445111703902,,0.04656851814259643,0.03808774096636869
