,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CEACAM1,,0.011981594912272958,-0.02275188035805134,,0.040856497219999406,0.0032542748872076564,,0.051350979669136335,0.006633645000535677,,,,,0.11561221419816854,0.04539630364487616,0.060225457328703116,0.03876054785800367,0.0675393688247873,,-0.04359099018889768,
PDAP1,0.03370419147329558,-0.07514610866358204,-0.03224115105080639,0.010065369330330556,-0.0014614294563292727,0.030512253007027992,0.03178883242648506,0.24460299690451878,0.017642252588738683,0.007543322467389181,0.049607885060682776,0.032805641282025046,0.010222295533482282,0.00735334534090334,0.017403781964714,-0.013005712662502722,0.051365937402327914,-0.04197497430486052,0.0776382346593758,-0.022673612114252808,-0.004808785171051295
QDPR,-0.031711145507253444,-0.08522338491301688,0.013637472841637422,0.028090541552000137,0.0015805331287592056,0.01287646584952019,-0.03384693909983848,-0.15062770494943176,0.14552559014332317,-0.025395312502154016,-0.06358886348911005,0.024031831121016124,0.126288723740952,-0.05018434468544174,0.025402037363153537,0.013103585144136272,0.03556831073774663,0.06549420088660639,-0.058899030489882286,0.048375040104153756,-0.06846996112949413
POMC,-0.08649274940375352,-0.015401741208627924,0.008204729120603544,,0.056634902530219466,-0.03706290651134919,-0.018215508528922536,-0.0007303627890816392,-0.04290973303534295,-0.024106569225718032,0.0577398734108094,-0.0032656235226199595,0.048952086201512326,0.038772895937743544,0.011953397650708726,0.021251565545764396,-0.052428228710441734,0.032125034659086234,,0.05640066245988831,-0.039853803538698454
CCL18,0.09578933619696366,-0.006982501507712058,,,,,,,,0.04722276565533568,-0.023415478561966005,,,0.1349172715788155,0.0003466191069697029,0.013969308351776127,,0.019288009212984267,,,
CCL17,,,,,0.009554299372320408,,,,-0.008299738410498064,,,0.058855698205932644,,,-0.02922904890399383,-0.01165474529480874,-0.024690274472249193,,,0.03263120101053773,
VEGFD,-0.02760577218284001,-0.007015239246706359,-0.015814274238447647,,-0.007824018850004175,0.03503570929961101,,0.1662649930968567,0.0028153112553766556,-0.0020374185861980797,0.06664931856057807,0.012998723284914296,,,,0.010810968761524814,-0.03395098434847468,,,,
TNFSF13,,-0.03085461441596301,,,0.022449239538381766,,-0.01604907545080786,,,,,,,,0.1070568482137323,0.03161230360714712,-0.019090827264455622,-0.04233568171987253,,0.01850326472245047,0.027995098764737558
WNT5A,0.05666459779080207,0.007393750366938189,0.011663125443030421,0.1452315924375113,-0.004055578004426309,-0.02489338977467038,0.09856724070174118,0.14074697023804064,0.07487436851731796,-3.810470299229359e-05,-0.009370605955047392,-0.003417550206165665,0.009537180110190323,0.08737594290687814,-0.051431442656321776,0.04072370303061662,0.04635312654658608,-0.014078311091803223,0.049280362211876295,0.1501044747187653,0.08948874047410751
CXCL8,0.046726488872920156,-0.06741573202371301,0.04478534270009574,-0.10631879947443894,-0.09831024260322481,-0.07461443585772859,0.04528064758437436,0.11529953192098769,-0.15691565481144717,0.04027528180388905,0.13631390641001181,0.008295419240348233,,-0.04800612577532324,-0.06402427558104827,-0.1023252119545594,0.016105750241795835,-0.03527887468391153,-0.0301938311590275,-0.030719466217126446,0.03835413954443556
GRN,0.15654836978675657,0.16494010448942995,-0.013020573577502808,0.08988467177620654,0.018856558822418098,-0.008936479027091535,0.08309272225982552,0.1817886951952434,0.10831342874564942,0.08684796987086682,0.04516201535847665,0.061870951110947925,0.07745696692701845,-0.0033026928568225004,-0.024251327701505006,0.039658269693365285,0.11395336802828927,0.13247795762687692,0.16447282625326606,0.04135782581455299,0.06215017060955225
MIA,-0.0939552045437405,0.028873919686702176,-0.008194556129512727,-0.07035299731181947,0.004953990309877588,-0.005867784348820276,0.03516579251446257,0.02937707258429848,-0.03860543463739643,,0.08760990829627636,0.03757742841179128,0.08997190076542047,-0.002555462671622673,0.14079163605452258,0.07953482647178543,0.02947907734468199,0.2345858713247973,,0.025073888245752237,0.03913237296627979
COL4A4,-0.047868589462907694,0.01857004626402321,-0.02169343330080475,0.008633849079013045,0.02041092523735774,-0.032692640317410926,0.0563393714219363,0.03811843619905322,0.09827998123564528,,,0.005605519694366961,,0.04846190719594378,0.0365929880451558,0.015345765236019753,-0.003547452184842172,-0.01988104401639753,,0.08599465924323951,-0.013282448636692278
TAC1,-0.05948875237276109,-0.009944345415707139,-0.008108945733859362,-0.008654827467915875,0.02803804714218383,0.03757670208547439,-0.09695936963612568,-0.17819931309548254,0.23759999250727834,-0.036065241149821736,,-0.06947630506199531,,,,,,-0.03136693127577819,-0.029357020590851216,0.0030635574669627685,-0.03239064688865698
RARRES2,0.04616095662630265,-0.03645574496211168,0.08787966153726867,0.1439852839502361,0.08867176341085345,0.08360641548906275,0.08029482582567785,0.24245890406511844,0.25179861643353374,0.067220788527521,0.3729703437409044,0.006983887373284169,-0.05701665001607636,-0.013732138701990455,-0.039166373331361595,-0.009843641773508428,0.04237809460427014,0.04717331035683833,-0.026868850803068684,0.08179683540863998,-0.040080454895218075
FGF7,-0.03264892213108472,,0.09974803391806232,0.05654620898935823,0.012837615255045865,-0.006410739121014634,0.12407310709153234,0.04049581139577775,0.003548106387125379,-0.024898565640592455,0.03309488577936436,0.03791144295311576,0.09064225071689984,0.01942777780974586,0.029315374165103006,-0.02570076333937436,0.011841735670366551,-0.024396985621726423,0.11897983550300173,-0.005479663720665781,0.04786526132198229
EFNA2,,,,,,,,,,,,,,,,-0.0228972229506448,,,,,
HBEGF,0.11543434156305578,0.0889260872903807,0.033981178192391756,0.018970647443684166,0.008263180911833104,-0.002827695932020548,0.09131406014627273,0.05947505029179452,-0.22478488418946452,0.0006900021325265569,0.034395333931342406,0.01886732934611716,0.0014324508753527426,0.07799962055597409,0.015121256904868638,0.027571458734269083,-0.024059000541746003,0.05432527193927859,-0.07676930213618711,0.0030423712794693655,0.13578542515486783
CSF3,-0.018016955060231696,,,-0.041053145086481044,-0.08562397759003522,0.020586551480108933,,-0.03546749138399236,,,0.15233362023872102,,,,-0.11727120453258183,-0.05905639699039038,,-0.01112350174467655,0.03616520737352816,-0.044469868289533455,0.026968922846989353
PI3,0.07572872540741851,-0.010972752047792751,,-0.1058452654229141,-0.09630061507021653,0.016123102301627983,,-0.03369398754740849,,,,,,,-0.12756251674528282,-0.15089677448915095,0.05131285917653998,0.08793576418258373,,-0.04710540845137469,-0.008436081321812136
PCSK1N,-0.05966779659811534,0.010275433423555557,0.027997713361401787,0.04278775917784522,0.04585629493026872,-0.015540846119757581,-0.024251805883212445,-0.07608570231894952,-0.1071785579786605,-0.07955884021363022,-0.0767762183357211,-0.0039003832909995295,0.003328944376296564,0.0953406089927284,-0.012869852766494346,-0.003975714798077923,0.041174860150750225,-0.04262552713191893,-0.036534469841275875,0.05818448326065,-0.015386838487297102
NTS,,,,,,0.042495989981280353,-0.018641183729161105,0.004038581722111757,-0.013587380849906345,-0.030089283350206743,,,,,0.0828286150306383,-0.027895921109937428,,-0.05668104969568825,,0.005561931625555896,
SFRP1,0.005296021864476143,-0.004107029126695061,0.013302611879876084,,0.07672365484090449,0.02600189640985295,0.08598494117781591,0.07501261851019933,0.01334890507221435,0.025948768939894312,-0.0472480872222906,0.03661895371304941,0.03392516090977171,0.04852524319016742,0.0750426190616367,0.03962832095783377,-0.015440989746410894,-0.08372369107239323,0.14212017586965905,0.13922114896275492,-0.011726729282331191
CXCL13,,,0.01025021321385837,-0.03249396003864342,,0.026082170226827,,,,,-0.02292153201477695,,,,0.030346300565214958,-0.030278898526554878,,0.15297791886564566,,,0.14265232294757565
MICA,0.056803594161279586,0.09287651573291633,0.030349374800171303,-0.023527933659969594,-0.04455677028008285,0.03462889459565372,-0.03043309689666553,0.14292070392429612,-0.05020907611757811,-0.003844083653908639,0.08096405477041445,0.07145757684473104,0.010880513087709473,-0.04293789167262564,0.074098474651809,0.07997962489902109,0.05125823267187504,0.01343591139279893,-0.008302220060982407,0.0848293537952334,0.014509103194332696
TG,0.04395126132446544,-0.03470402914301745,-0.031954755201719136,,0.02007743179370574,0.015599186265378711,-0.004172634094670009,0.02233047021235893,-0.045954415325347525,,-0.0030474417287895375,0.02914098051172805,-0.06008563325160751,0.05799145434743178,0.006570397538854588,-0.034356876329286114,,0.02591938488169401,,0.05484677638153626,-0.0097863038595363
ADA,-0.0036334642300319617,0.06631734206244377,0.030879634055352035,0.046698466650579314,0.011432146870015052,0.04273222725596921,0.22350878131697866,0.169072141467706,-0.02501268715038615,0.017005149806129483,0.06084228987541831,0.0555346345037484,0.025294208014340867,-0.0066095668238305575,0.017210660207779154,0.039580067778520765,0.03395413915272284,0.03232704354618411,0.06784274700712063,0.13005118821392084,0.08724664381079944
LAMC3,0.027164471263627997,0.1366911963385944,-0.049087411223678365,-0.0011552207989901895,-0.04026394992566047,0.019302559132000872,0.11674702476836792,0.1837129120596836,-0.07467039244549492,-0.004903625569534551,0.033625057385412514,0.08462677115556927,0.018041015796057457,0.02621376402875452,0.036350020982324455,0.08103778284203862,0.034687718079747125,0.08422243152089025,0.12879790667804591,0.07738647782541587,0.13163208867273068
CCL7,,0.0004912689816048789,,,-0.004131098468112528,-0.026020248901580608,,,,,,,,,0.001647151316233807,,,,,0.018167906215408088,-0.02586349467870579
NGF,0.061334294160646896,0.07159901819242581,,,-0.06200039851592906,-0.02041950569093284,0.05508474558716795,,,-0.03008930316200344,-0.05143874535174499,,,-0.006236130492841707,0.10339549090572835,0.013225799768808473,,0.11696860628144701,,0.13935573468988424,0.10505798823622185
TNFSF15,-0.04482627038050718,,,,-0.052358854451146186,0.0017374147687523559,0.00643799894763163,,,,0.038863925891779345,,0.011000385327122789,0.09769489362541904,0.03230280391111017,,,0.008801664876651169,,0.019758789842520413,0.04336557101252812
HMGB1,0.04608386985347924,-0.019295969311604155,0.024215759692470352,0.026816013717138144,0.015281054253954665,0.04627922428499186,0.09296461166763703,0.30575157538208664,0.15771055569178757,0.057750832010671584,0.10187048051813713,0.02715064780347256,-0.024539454657408623,-0.04200526430778086,-0.036894003755960164,-0.020014580775404047,-0.03761899866898579,-0.026103032243936158,0.0770294182178027,-0.09293987588872403,0.0014339448193833033
ITGB3BP,0.1029447692488661,0.02220157493495075,-0.03162380376655427,0.055516124279867976,-0.012872181660765706,-0.014810062946628184,0.1173434324398364,0.22748307065836149,-0.06918694746573605,-0.014117597400699983,0.00422535295799301,0.04625963890236321,-0.05062697922575813,0.09027716683010982,0.021126392038054807,0.016647076678923987,-0.025469693506602657,-0.012685225863740417,-0.0736795587479341,0.0680110985719483,-0.005242166875419386
AANAT,0.0035966589940915365,-0.03773300454097962,,,-0.020307661794382783,-0.02430244539957547,,0.034394718327489596,0.02054354512198491,-0.009313076485980168,,0.0873149419191433,,-0.0029873917495776233,-0.013678963453634755,0.05132859431041844,0.04870038698333072,,,-0.022717637582843397,0.010815433220920325
RELN,0.014656650704340222,0.006987822250017368,0.007764286055697519,-0.06294461838962075,0.023594868981081207,0.045190055093653356,-0.019896444668866097,-0.10239705249316149,0.06916677556803141,0.012613488836430091,,-0.019186739145405727,,,,,-0.0196701552606664,0.05473245217090099,-0.05786609583422042,,0.008868026546492247
IL15,0.0988627032327283,0.024685445536986754,0.009140057123818036,,0.06368029671875317,-0.047450252800603575,-0.017740148449795528,0.056702140149686775,0.032914506295587745,-0.008122629273678413,0.13666079223518598,-0.021252581582203285,-0.00634123157521451,-0.048006251243593666,0.015425489137533242,0.013748727066751945,0.0030900855363980555,0.07383770607659344,0.033688328591676475,0.10886180004244253,0.06838419822428703
UTS2,,,,,,,,0.07917685609597294,,,,,0.0861207163715788,,-0.03272734762467583,,,,,,
BSG,-0.1159068953889127,-0.020882398725680353,0.010280225600938534,-0.04562084003629331,0.003922645295650229,0.015208695163258837,0.09876040995916942,-0.009014638139729792,-0.32004595554347126,-0.007853886736737929,0.20340301740197844,-0.004923444454094221,-0.039790173048927895,-0.019145961325237153,0.025831582828780373,0.006075311510126205,0.08906573528289081,0.02728320132998299,0.08181394471997892,0.0012986234945778893,0.0927663359243971
ADAMTS3,0.10816878933172026,0.06817627317948105,0.013568067244489296,,0.013901104852919692,-0.0023487898687739955,-0.0032539080249177335,0.21102495842223548,-0.01816736070614297,-0.045424475330289656,0.0527793418728148,0.04590916826156098,0.015688023605427544,0.07300896897050177,0.054107272787515856,0.08342521278546597,0.06470931900787806,-0.008590019362810225,0.08992850838184435,0.09672599822184615,0.0142037402975271
CD34,0.06410417219443675,0.06998056101149665,0.08895255137195202,-0.03940457903929384,-0.011829987913108917,0.00976351393234822,0.0676844590665959,0.07426370764073577,0.05644773197971293,-0.007495339325309526,-0.005132486867404342,0.02057271492122948,0.05608022858178424,0.03133279932979154,-0.031288421175523565,0.0708373818552262,0.053622426497184156,0.07487858746707884,0.11542619843991914,0.09852305171066364,0.09058929931367476
CCL23,,,,,,,,-0.026757135405027173,,,,,0.026166269204856037,,,,,,,,
PLAT,0.03948160406476694,0.0968553089292109,0.00019873612935323844,0.044483754095618895,0.11279765233458729,0.058300317621049765,0.08268817692984369,0.2218988004713642,-0.2629656986685758,0.05789190471315212,0.07146413880121004,0.08619080359050042,-0.0021211923343478407,0.015482767106603212,0.0884251904687482,0.13994385955370997,0.06093077251664106,-0.05047956195237582,-0.007559151364891325,0.06048598524323365,0.09548860314692298
NTF3,,,,,,,,,,,-0.07942816889201666,,,,-0.017329355385503065,0.029805625448331305,,-0.03033912913775418,,,
LTA,,,0.004146257392254156,,0.012883882158018497,,,,-0.056456561194279865,,,0.02101247221544493,,,,,,,,-0.0006629709081169133,
CKLF,0.0020185971505723853,0.017819327689347065,-0.015368560644972619,0.053704218055066894,0.06877772314088809,-0.05536814972693706,0.09283296536529725,0.24580778820617663,0.0743093789210858,0.03121690763567612,0.08528966801440933,0.14427966581115348,0.0455279644587442,0.0688661039183471,0.03695204826928349,0.07785575671402457,0.020958779048854563,0.0003998396225566606,0.11662313086448772,0.02648295967717508,0.004033620062855215
APELA,,,,,,,,,,,0.19383671658734816,,,,,,,,,,
CD24,0.08939264362365808,0.0730941439082082,0.0033075076306322625,0.001506053976267051,0.0006021141310639217,-0.02489813094982325,0.06249372954781635,0.08845078523921919,0.2667757510041771,0.05809928478759916,-0.22534786682243627,-0.025717021238363683,0.056116674243246845,0.062127643140214926,0.05444113573393036,0.00016859730249700643,-0.029312608433972646,-0.07429182752400043,-0.019407314201114342,-0.03481853746013384,-0.08096126211537542
HSP90AA1,-0.2765256585999002,-0.09618570668298373,-0.001877287639366211,-0.14673153512202852,0.021213504164591848,-0.05655424748101521,-0.15668245956815288,-0.2223992638188266,-0.010577972728580794,-0.06350443977978656,-0.18087855575737774,-0.07828029152111665,-0.05914195302471338,-0.08848697773708081,-0.11938581954355587,-0.11741849208830443,0.06705242177608173,-0.034984285071229484,-0.08047203773780105,-0.08825079560415307,-0.0886239109036261
BMP4,-0.005423744808856809,0.0613527383446483,-0.02462495265114445,-0.012394447235165957,-0.012631694564603847,-0.04716282107707528,0.16966379064047307,0.004745890814199794,0.0747285089822032,-0.01986688704658711,-0.03552788048291993,-0.019699291835994708,0.005384910921840757,0.06312373293504514,0.06173209486187714,0.009766988872272647,0.11736636672823061,0.03904323744456574,,-0.012048083441485282,-0.03072413971545088
SCGB3A1,,-0.02600755171638178,,-0.02100761976240595,,-0.028941212343673427,-0.02264561325399282,,,0.028095137916821247,0.023764641361429195,0.013590650728245557,0.05281917515029547,,-0.023489576303829616,0.0037389298921384558,,0.06757617170290202,,0.022964915092816285,0.04578619091877316
IGFBP4,0.07309031372381046,0.12692373769228843,-0.06397679714305841,0.1461438809936724,-0.0535797990179091,-0.027465902038119015,0.11095937574006089,0.11408157880645393,-0.0656604866636542,0.12278509763750584,-0.0494840199404242,0.0002418781771548409,-0.08469742495958499,0.10711226273347821,-0.015114284550160928,-0.027868689610879106,0.08596674628799546,0.19264079187409552,-0.025347598846216544,0.14837844689228175,0.16815015000934783
RSPO4,0.03048417632298459,,-0.006160875443664264,,0.030740722443039784,0.0013950031010288811,,,-0.04902972518623875,,,0.06528369450923094,,,,,,-0.005672580828747013,,-0.06659900501019891,0.09758584996856297
LEFTY2,-0.04089147820993387,0.0933425108917631,0.026912533012973826,0.1329778398127713,0.03195540575017536,0.02061616798327755,0.11882293934988654,0.20041058232049774,0.008636864509714886,-0.012250549801940845,0.15969198833602177,0.03206223539060807,0.07977565800469723,0.046412803027032816,0.06235485804631739,0.0713078544323859,0.06186054911058957,0.003560872888275171,0.15891081203451918,0.08259414113834657,0.03652183366289005
PF4,,-0.026978660083033852,0.013861003390840634,,-0.0471404182029491,,,,,,,,,,,-0.020986890082860397,,,,0.05740664225828307,-0.03450485807099181
ANGPTL2,0.11631005227552559,0.10479482718132464,0.043374388424962676,0.14315760725020843,0.043328553306705236,0.025316980487356228,0.13333168374255136,0.19007757516313248,0.11168281717197609,0.047204947980949596,-0.21494681164293614,0.09927711711148621,0.0221874344024001,-0.03578628137138102,0.055284573327436845,0.05300837322854176,-0.02255345991968804,-0.1516635336227485,0.1619345342207488,0.0116248932341483,0.08644023556442551
LRIG2,0.06871937864209056,0.049908196424783925,-0.024109796708809497,0.0789330729973995,-0.01359771170175063,-0.059707447327617166,0.0936976689889363,0.1052275098048171,-0.0018376830123548755,0.029592761914270117,-0.0672363601566323,0.04736707333689475,-0.033576506820317355,0.08707821335535541,0.0843998885101082,0.03709286453413285,0.017794140634661313,0.00016953991297081217,0.2559140332629384,0.09920309604007868,-0.016560619450060664
ICOSLG,0.07134056564094293,0.017979845409172017,-0.01596659561604743,0.06290728105907345,0.013690227112636026,-0.05254476565397137,0.1121569543656657,0.09018443034476023,-0.024098025216707092,0.02236086994620322,0.017718570791177907,0.04822780826774515,0.03869468177070588,0.09311121284882294,0.03303766124238228,0.08689349691782115,0.0398980818103846,-0.011322039288963198,0.023816294127612568,0.10732471952247621,-0.0224461148518169
WIF1,-0.15288360903876272,-0.024567737934552115,,-0.035458327206351795,,-0.021137060596083387,-0.12656420785383668,-0.16086596570534759,0.04260830499005687,0.03448500972228176,,-0.10664889844560323,,,,,,0.0021297363527789962,0.07622728242386896,,0.003992442256432645
NPPC,-0.03946602743869591,-0.06694553521101641,,0.08359616011012873,-0.022698251879300673,-0.012644833003617505,-0.0434455289723627,0.03213396352779991,0.11183361294502407,-0.02233647606447766,,0.033880298758367663,-0.07936460253336534,-0.034004493492317885,-0.04527544325368414,0.0496980177788858,0.05639143701348097,0.05303230932000035,-0.02655777212472039,,0.07907085564532375
LYZ,-0.057426985008037924,0.07568535916691572,0.03825359986654036,0.0715548658795553,-0.03286177184807005,0.008642449005739856,0.06733449884782142,0.15305421733084654,0.029025221900090967,0.11660126004322344,0.16835402532408847,0.056649913133727595,0.0944976036307328,-0.0019297653319154773,-0.02555608619235965,0.04880412807536713,-0.0017922315699672132,0.022291833290559754,0.10905849659805435,0.052153388393312926,-0.019007471314039424
EREG,,,,-0.0395757310718781,,0.02370907184231054,,,,0.16562360731412112,0.07651346191023031,,,,0.03938422785511653,0.003305139571690057,,0.0015838880702524637,,-0.04717797102631975,0.0006818780732021574
SPTAN1,-0.013599338319830756,0.03009015829752621,-0.01043122979940801,0.1379436478486772,0.1449110497470131,0.0022507448066081013,-0.031153939827861014,-0.0805382648143523,0.20467147719726247,-0.03442930799254115,0.0764800737297402,-0.005988462113910837,-0.02154200846839599,0.06063911797657905,-0.040153512272065046,0.03542094358772396,-0.005834839099739284,-0.0877885917241463,0.003332881570792029,0.0549807937976247,0.002306624242594862
PTH2,,,,,,,,,,,,,,,,,,0.015229669431351314,,,
LIPC,0.006007952316752938,0.009185055925506601,0.02048574692067962,,-0.026371174754237413,0.14297083793679466,-0.027510421434240703,0.07234226115999347,0.02318847777882291,0.017093690971901263,-0.023984304079945482,0.04497288154142769,0.05202250613734053,0.046409526274269704,,,0.01817309406080414,,,-0.017332186656450078,0.004316352696011875
COL8A1,0.27677384135929783,0.12275991136373991,0.029830791455445604,0.01586492349113894,0.007169437454973464,0.02999482037937226,0.1570471430863767,0.06860977017184099,-0.1537495751332396,0.12705930357504058,0.07827479642110109,0.14416337357563472,-0.009749514451478104,0.09099800381843437,0.12240305580660037,0.03143265031221914,0.030607702105860803,0.12859111938667184,0.16561909641433498,-0.031029508872710932,0.0394839650074317
GSTM2,0.0500554001569707,-0.008452603325592726,0.008151121541228332,0.02348062144136211,0.03945682320499859,-0.05989385484268264,0.03457345116081071,0.07433526846976966,-0.02534667037252217,-0.037399674773539685,0.030488239359190747,-0.001969594235103999,-0.0030213833579057396,0.017745869249282342,0.000444588570960386,0.06663805404906895,-0.00886921265563659,-0.009694199880857034,0.003522872521231808,0.005591871187301018,-0.029279394072170156
SPX,-0.013377144947848049,-0.03346884761245265,0.008220220667116805,,0.012182833829343966,0.09301176313514463,-0.01371196663126986,-0.06228305924031787,0.15736550090080412,-0.11809316962119243,,-0.08335192708382834,-0.05595049046695579,-0.02450462375596632,0.007865828165446993,-0.026057906552509006,0.01457142734280983,-0.017076799417456386,0.029006759161820557,0.1341692240668832,0.00569265064454082
MFGE8,0.16113583135490228,0.14074486967421115,-0.002015821959566325,0.06244663312835964,-0.05936514441913022,0.02015405535189131,0.10822345929205202,0.09489623373463679,-0.0638240377167382,0.025114666915320032,0.17126875733942543,0.030077643941746238,-0.06359381852931828,0.0025240275618621483,0.0928329938873245,0.00958119292322578,0.03942948028033907,0.05032759744218164,0.12518597028718942,0.0635369957169416,0.09534079470135391
TGFA,-0.07089211251716779,0.006194053532254424,0.02956412449570487,0.08345757950123962,-0.016704100204626413,-0.036991041601151596,0.0798126707890605,0.039783898922178706,-0.2457983040507403,0.020111977737550153,0.08704772983046782,0.04927359460176065,-0.018496478799516772,0.001812246855422597,-0.016660014280728608,0.09426197432734604,0.026676633834956137,0.14146032180604237,-0.016177805863005566,0.009291420306174929,0.013618311586352627
SLIT2,-0.06368653607546723,0.02459750532405897,-0.011118744846015539,-0.03839220160376259,0.04120037424695065,-0.016174427623793255,0.004953726312522703,-0.06062910890465221,0.08885401195154706,-0.06253777060364686,0.030648017738192014,0.003565657737385195,0.035426456776721404,0.03488232615075357,-0.002722435929777183,-0.0007495008446140117,-0.02039172260921967,0.021630872735336124,0.04451361718641563,-0.06171880352778128,0.08631994125648759
PLTP,0.0416585774033326,0.08203551278065509,-0.002568708854200155,0.09827112696041847,0.0217442719946939,0.019999948136015272,0.04080775586746125,0.16406323458214403,0.13134491453208363,0.1489295015491584,0.051238147453333945,0.0016902167282965396,-0.015975255376302032,0.08861208689153684,-0.028813942197277703,0.010230913238955782,0.09928276602229603,0.18669563019709182,0.16675203163085925,0.10689276268381953,0.06999828620683406
APOD,-0.16517480439302631,0.0250054423658522,0.00411684060864312,0.05877557639146203,0.08613105378800291,-0.07164435492277031,0.010672604117031033,0.18399990003416888,0.13920172741477782,-0.05072394043898377,0.018808179907622093,-0.05260450408367679,0.028131365480099996,-0.003428361015433406,0.1267015922465779,0.10258135052016665,0.01688906687903064,-0.029394560814269614,0.024187320238226694,0.07585419178439494,0.08356882014190829
B2M,0.16284210965335266,0.08236064155181907,0.01371869741010938,0.1405762546816575,-0.02073785900247833,0.05254652751630987,0.1601155463815614,0.20034607443827301,0.16299182949300484,0.13679017428608906,0.21987857904599323,0.21838833716384884,0.14432905237274185,0.04778964203971845,0.030483569847424143,0.061417527617347055,0.11605171521125406,0.18419627377594533,0.3089816348337023,0.003549578540619388,0.06539697631835967
OMG,-0.05324103700459728,0.022028582889669635,-0.052982132294989964,0.07874364029960337,0.0988227922314372,0.017879355696542275,-0.07030697520414624,0.02077936705149954,0.2507289655947017,-0.10407446389732056,-0.001384239425787692,-0.0189876776080443,0.03705507464684393,0.002965209342007085,0.1201941913090131,0.07163145655672297,0.025844860073370127,0.0016019346838689003,0.021523295343499775,0.08556691709708827,-0.03202995983126759
CXCL3,0.09923493475247724,-0.022853914206386727,0.10789731659296901,-0.05025931750637071,-0.05842558049021048,-0.057090755063881775,,0.011037072097289548,-0.20781860470871694,0.006244968925718054,0.0875048362330366,-0.03685860335054257,0.025669069193829067,,-0.09891726128005991,-0.03720941843506593,-0.061610331859329466,0.1101118780714768,-0.039408842591114636,0.11605585617255561,0.024064183793829748
