,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
WNT5A,0.0014141130734713092,-0.12346476474534482,-0.011851346215387708,0.013596479370009714,0.09660896177782964,0.032598065784594434,0.02125143793756987,-0.021339752931062224,0.14482862315954764,-0.0009075090272957711,-0.007429251755809491,-0.026704764154427723,-0.059881941849306904,-0.005020170408803893,0.029537324306369708,0.03220985005851431,-0.02691068536243461,0.0025686790410898,-0.0015213428909621976,-0.016920768803307784,-0.03687882958083914,0.0042130595460369725
CXCL8,,0.020522603660107525,0.04552400807785593,-0.02033230603003673,-0.053265567261970286,-0.03306570789015153,-0.020144997397691065,-0.01735697195780154,0.06618618773362428,-0.04879521844315099,0.02857824210790595,0.0776063387469093,,0.009027754197775222,-0.06633162919037304,-0.009521176608569345,-0.014508317979726857,-0.04053080298369965,0.07062046406373831,-0.04414976502927989,-0.025357333553770973,0.020266481409052666
GRN,-0.07214823171348309,-0.002812285157065553,0.09066566793912978,-0.040377802456768565,-0.09220000852953662,0.00818168114210481,0.06440988378120534,-0.019775333096778886,0.05584424063824675,0.005036474630754036,0.06255065683700825,0.0369386081455853,-0.02480042451837816,-0.0590697179574629,-0.013788902136793438,-0.0030229755553549723,0.07113206249566924,0.02674660045918214,0.008406897449066825,-0.05083188486258562,0.002932387380078704,-0.09739079305519625
MIA,0.06296557389458242,0.11709646529680258,-0.04089215711153819,-0.002410514605278721,0.008408450900400448,0.0007014694962316693,0.05748500506543916,0.046496336326266915,-0.019125497744020562,0.005237740963891619,0.006011565813518119,,0.07090739226998075,-0.05868739966367111,0.035189046613625305,0.0651402848370445,0.04622395415845699,0.04019624903473615,-0.023222731487693233,0.0903613152648425,0.032153167763431266,
COL4A4,0.030874069161888795,-0.015435896116002535,0.05631187500667535,-0.03247616799769137,-0.0370980726270563,0.007913081556452558,0.024987719187401808,-0.0116099437544868,0.06035317902634498,-0.0037728458923033253,0.00817667793026614,,,0.04980777183253892,0.0011312599857225161,0.09244718369890767,0.02816772136756546,0.019627545910972422,0.02537935217733799,-0.029474110941107832,-0.018137246651979837,
TAC1,0.04313695655090811,0.002848215794701936,-0.05761569256918724,0.01837899454389766,0.04103531543265136,0.03276998056293995,-0.07245008631170612,0.014371733320094898,-0.08809143302474548,0.04105048070030143,-0.03233924944383083,0.08542655593362466,,,,,,,0.11840369017339368,-0.0066435114553933,0.0034864073114812665,0.010771777775709292
RARRES2,0.03170018186205727,-0.03166721091656998,0.020894843712726045,0.012428356754022967,0.030992548654656442,-0.01615678665408443,0.0667690751840586,-0.03776347387317446,0.17037916795765992,0.042487892651436696,-0.03494771094804706,0.018924540360870882,-0.03798740067275741,0.123160338173462,-0.034300523793499994,0.04415490943287827,0.028539447066253366,-0.020912676996214314,-0.0023594875043852197,0.014384204666553635,0.05631068590746456,0.06080406222936488
FGF7,0.01610279807268285,-0.0026638938511988047,,0.029503917178305087,-0.008018939089870893,-0.04150016713763109,-0.03892729810403068,0.13743368683839344,0.1158539578110511,0.050388402873907036,0.03796044499450473,0.05085497748074795,-0.010265099080607966,-0.12057619484129774,-0.03853219406595823,0.014202042680501882,0.0389819468151305,0.012141008283918463,0.0722226366608976,0.10421626292018123,0.0724319188532172,-0.04270251109562093
EFNA2,,,,,,,,,,,,,,,,,-0.022183115298010925,,,,,
HBEGF,-0.012799993946257658,-0.056657665935016074,0.024727933391861526,-0.0238177376260565,0.04353425901177218,0.021835026317478804,0.06558749710573462,-0.060854228516902656,0.0678655094771857,-0.029244975120548737,0.028688640846499025,-0.06542922332441589,0.002524953871247408,-0.029655023102518257,0.007068712895883535,-0.0259245245908681,0.02113169463801387,-0.01367433569411955,0.0015583975274689637,-0.04633830503182305,-0.008565219681880598,0.16726102317662886
CSF3,,-0.052039492770157555,,,-0.02596724064594744,0.01295815223957608,-0.05187187206082429,,0.08527392333381235,,,,,,,0.010425314599119625,0.02788509132966135,,-0.02047169137178221,-0.011116598416855382,0.006168337172016584,
PI3,,-0.05161505410118459,0.07218079470464081,,-0.027451255796230967,0.007460737705385359,0.01131653575837608,,-0.00021441915266070621,,,,,,,-0.02225897156014389,0.005023569347236374,0.05374251645455847,0.06581862264779173,-0.01918945204119124,-0.014134499395372119,
PCSK1N,0.014089670691642235,-0.035951683592976055,-0.08366940825492952,0.013975277724776507,0.14244234157179272,-0.013803008417667772,0.0017759482114347138,0.011553604752447339,-0.045966517445770814,0.05753518011049135,-0.02200191224758583,0.016948414504282965,-0.002803009391763015,0.05583823740465776,0.030638046270573677,0.03252719838771637,-0.00458115655559798,0.057626832205018796,0.02142890621717098,0.0740570737387501,0.012580371732593536,-0.07876865557295316
NTS,,,,,,,0.10614478210928736,-0.014173103450064041,0.022573764458289174,0.04396008871277944,0.05327508854297297,0.057344679405064575,,,,-0.03568548157690586,0.021414874221772406,,-0.012345312045525369,0.01593385199577899,,
SFRP1,0.01128998958625305,-0.05631353634306851,0.015897704409603874,-0.016573137086686746,,0.030754440467774653,-0.043329619850476904,-0.04313521508436811,0.019012428820627852,-0.03732465426062697,-0.012966093281643056,-0.010977353541339926,-0.0670810791137709,0.051497335746109284,0.04544362421505878,0.05296700922974887,-0.0110672658065247,0.010465622498677378,-0.022582039893936937,-0.03338262854172241,-0.026903416253909414,-0.07906112284087843
CXCL13,,,,-0.009333138412073375,-0.01885528922537789,,0.030343036409167884,,,,,,,,,0.06754417751623158,0.01700146807905459,,-0.033393588701790634,,0.01246181186927963,
MICA,-0.015845570211461064,-0.08032765960117563,0.04069128117374755,-0.014439944990848767,0.034257074665026914,0.04928477719432547,0.06668868949990059,-0.002765151944396457,0.11468327889974085,0.04028523343774807,0.028727206950273206,0.07915210327580774,0.06599022136522897,-0.07086084951073202,0.007793507707272873,-0.026499634884136224,0.08363744612002967,0.04142365171036661,0.001164668503515745,0.06505962950518387,0.051929133692121286,0.08963590670128302
TG,-0.03081628256752354,0.018280291608977827,-0.03869868617395731,0.04232394915352239,,0.004010053662656165,0.023285660598697727,-0.016359497599589524,-0.017239011369453043,-0.040334166914603786,-0.04555657860169978,,-0.04386903057353075,-0.009791329575083092,0.2327018732862149,-0.02032541745905095,0.015911684424547188,,0.07112280446607663,0.016315301232680768,0.1188642885114518,
ADA,0.01738564949246647,0.1618630140847298,0.08557635685494637,0.00478029297522188,0.013208593103132498,0.048700018347575764,0.013907527816645298,0.0212148722979366,0.07862345135133338,-0.015419100456852153,0.02071310244174878,0.02110223308898611,0.03990475883323742,0.04919900055881463,0.02390165812253092,0.0057955409448803945,0.0010576937828241947,0.023564385909975394,-0.00836535787573703,0.017529163034311828,-0.01034604710835514,-0.0367292815056096
LAMC3,-0.0076507841011446785,-0.06262527770363596,0.09368579031863804,0.01932950852774964,-0.0017907313589163932,0.020651495301139675,0.07146869077798425,0.016775378285731824,0.09089038288831935,-0.02095815346841668,-0.006476812880211216,0.04451008485429891,-0.0672252278824885,-0.006965222312670424,-0.035086353664362475,-0.0070478337546515,0.02264067565833777,0.015751768643350178,-0.07250608189269445,-0.04055357426205191,0.02049691914378258,-0.03588422044006244
CCL7,,,-0.015631381434688552,,,0.010069066215348128,-0.037538152776756206,,,,,,,,,-0.02292614568448323,,,,0.08558800487570709,-0.06120831325147903,
NGF,,0.008341591886817585,-0.013288133963794859,,,0.03970473129922411,-0.015879670079634752,-0.015611348605764635,,,,0.0780737619432646,,-0.031166514787502403,-0.015374674202263,0.03825829429920662,-0.02188493690785453,,-0.012361637474583836,0.004728852915442161,-0.006252302739980246,
TNFSF15,,0.09009070281619107,,,,-0.032424747371538526,-0.0037487180602295126,-0.01895559973108619,,,,,-0.04043614106283425,-0.06106676755369261,0.016242719331472207,-0.022350417658244172,,,-0.012712568886300426,0.058339984127059825,0.03232645692902563,
HMGB1,-0.025339131295028742,-0.05580406131487334,-0.05367230624830727,0.08764045269777686,0.038630906410996806,-0.011506863312429543,0.033368926814892126,-0.016181831134177958,0.09904795469718607,0.06721340192664851,0.03047659978246421,0.02626924265105035,-0.04697026350429152,0.09179643867440306,-0.0041295580450139025,-0.04400137823292256,-0.0667669353645994,-0.045128353841031664,0.045786833047095125,0.018550491086565396,0.019053746603181484,-0.0025506660251377418
ITGB3BP,0.005717875744396578,0.09775163391158131,0.023059956969734844,-0.008026245082915107,-0.018502058627364332,0.04196734750664789,-0.027735373725316117,-0.013215322011933763,0.057649198625797676,0.043190255997912805,0.06051126876395187,-0.06132250660156257,0.06149912886945953,-0.09925603005734955,0.02095024312015203,-0.0038905602216136323,-0.030012829304247604,0.023809352264591018,0.019150274387911198,0.03381665418513186,0.05741328154406069,-0.05352232603363881
AANAT,,-0.05373697456772343,-0.022678756313084972,,,0.011132607588766373,-0.03798089697395619,,-0.022584493024666488,0.0027015935285639755,0.027033104988907854,0.17630724754541272,,,0.023025844220904382,0.08844220038170235,0.1545602541673593,-0.030271859393972728,,0.07280339169740946,-0.04944875688349227,
RELN,-0.02554751525445435,-0.027355419028498966,-0.012141797315454941,-0.04037298408738536,-0.011997461368119926,0.02106223127358513,0.08670081364239592,-0.027350424741732958,-0.05498752401236209,0.07278049204925405,0.027846953202257496,-0.042169459692775246,,-0.04724604563102981,,,,-0.031223305317168274,-0.015355405523966291,,0.019729343034376626,0.02384980824387617
IL15,0.04938867758465787,0.004061141553655635,-0.015699625233337153,0.13628850929489972,,0.024704576564980953,0.032541637372822514,-0.013488036106050457,0.1211690065519069,-0.05557849290638199,-0.022456372152394835,0.06706888212630835,0.017347644182351667,0.04487652198734752,0.08769957688906199,-0.013291596626066321,-0.005032386451027913,0.049254944555623056,-0.031009868072516624,0.017331395313603764,-0.0025399968837891205,
UTS2,,,,,,,,,0.027342095965297738,,,,0.0800040057603146,,,0.08194848825057995,,,,,,
BSG,0.07942873056096875,0.0876852243555427,-0.0370844719807604,-0.01732127545532362,-0.021203325735304177,-0.02066565010998313,0.032159495142204904,-0.02414923034277365,0.011421300443948961,-0.11235623698271274,-0.003749818345470529,0.05141709719049349,0.012029301706644843,0.04682371071898096,0.04727650448667605,0.07395267635665877,0.040868208743195834,0.04804119019839222,-0.01621830885317093,0.004239256027693723,-0.0036586575761780424,-0.05043606987685251
ADAMTS3,-0.011568276901879384,0.0021572405569817675,0.0004494590371595505,-0.016151245621072462,,0.010553202396576752,0.04441355893057242,0.012997493629220366,0.2060698602192677,-0.05358381861911451,-0.05144848732546288,0.014973604980771346,0.11116916602544012,,-0.02751554945888398,0.06000341818872243,-0.05333835025958622,0.05793234437614391,0.04647668969219636,0.06315311418851854,0.08077950363665844,
CD34,-0.033909462352259175,-0.04814694590377125,0.029209754886145904,-0.02521893848547681,-0.04305654245816928,0.02801037000640016,0.035705204729703253,-0.008962282029840942,0.17653648000340427,0.04075242706558334,-0.013508548840402698,-0.01795731950349531,-0.08877045304054394,0.003145333801073671,0.006940859079923774,0.09025121257363002,0.08207209762154268,0.026644792306072904,-0.0705503325882066,-0.016548516975672452,0.021487004981186046,-0.010768416458752908
CCL23,,,,,,,,,0.048722354795238884,,,,0.09507401549624392,,,,,,,,,
PLAT,0.035302312564122196,0.0026977669050765236,-0.007576813159029247,0.011704391772342535,0.017723916736547853,0.00963277029838632,0.05887715297565866,-0.05666659873530249,0.09853169360047254,-0.054208174291139645,-0.023178547267697972,0.005437320981937786,0.06620011258021215,-0.13232724048414526,-0.050487787384739045,0.01397891397398188,-0.03569068468596201,0.0826009144677804,0.029680386812819575,0.03040423641481798,-0.009581201561116305,0.13491185549676132
NTF3,,,,,,,,,,,-0.02745186120654605,,,,,0.027591259223148413,0.0025490411069782437,,-0.029323840083590708,,,
LTA,,,,-0.015160689979334825,,-0.013676933159823684,,,,0.03806603064419304,,,,,,,,,,-0.002472566994805944,,
CKLF,-0.06596528247273808,-0.027061827315572776,-0.033434434994063775,0.06599045685608264,0.02086873126941539,-0.009380879077869112,0.07647182877457653,-0.033692454324188055,0.09544181083797126,-0.011824463023017958,-0.022526001341233108,0.05229543742701173,0.06297541462076152,-0.06221161938378137,0.06587626504165787,-0.04019659035747439,0.041669652145086084,0.03270454132809827,-0.03228784956072213,0.06938983781273828,0.08491050122085557,0.07901138331508982
CD24,-0.03473307172593913,-0.02613045223904982,-0.026629600479995914,0.005726397417858638,0.0024706422757166963,0.02291837100985846,-0.03960964111330447,-0.025150895396734395,0.043127045486808416,0.12854326060519045,0.0584401959244045,0.03124573645079806,0.03207437415357243,0.09605230370718804,0.050341780684409546,0.022938493182967593,-0.03952380514937611,-0.04975985360101395,0.0151712009360783,0.02836617801408384,0.020617807276838047,-0.06058996386187269
HSP90AA1,-0.041511282264362584,0.10369063992222935,-0.08523823470861845,0.04145863156637411,-0.038726788974552985,-0.039685972382501856,-0.0973658369494159,0.032371433737711244,-0.20426329838680707,0.037474070419010935,-0.03237782906640882,0.04830043902454761,0.07536978093599943,0.051990719314165705,-0.023623804330831184,-0.03243723946963952,-0.06040953628855156,-0.0033893963261083966,0.028223348360306308,-0.054319431114352716,-0.05423946572384576,-0.005258879431175775
BMP4,-0.0017290213969979357,-0.02837780466032426,0.005035852870236859,-0.016071220097827816,0.012717814321475182,0.04478074426172455,0.00722428355175297,-0.02726055757539727,-0.015636392761631923,0.02499244236547193,0.0342506981506736,-0.011780341720853257,0.033609524056180416,0.059180856360837086,0.10353262840787386,0.08827134381970553,-0.043171862421229217,0.061394876587039245,-0.044052063784290905,0.06518839742308023,0.03300603400112895,
SCGB3A1,,,-0.0156313798715713,,-0.027756412339757376,,-0.026226012718617037,-0.017217716643009855,,,0.00827710757738127,-0.016998488406337525,-0.031028620427105132,-0.0034197069941288355,,0.0700409170492783,0.07547046878521174,,-0.026399994201678656,-0.011552240391101013,0.018973811469994335,
IGFBP4,-0.051697449215491166,-0.03346186215564359,0.08411648262569765,0.056381081827410466,0.017238233691926598,0.012991083637292398,0.019296333233481653,-0.03990454659102561,0.1270676711055485,0.010391154801643335,-0.035221750801992975,-0.022148733897018043,0.0023557165846460233,0.03756224217263743,0.0063609576657849545,-0.013025624493743122,0.055797845090468166,0.06351518169283225,-0.03005772486105775,-0.02653288350286076,-0.019895395575001123,-0.04732659599870422
RSPO4,,0.027151936536258345,,-0.024508986861083205,,0.014343933540261693,0.05218619864643537,,,-0.04510803137127807,0.03557137453830337,,,-0.09238594788298138,,,,,-0.017779272572835448,-0.003938073997433791,0.012715854543047562,
LEFTY2,0.03196452642304312,0.13253783861939294,-0.006712965361772425,-0.015346886318866857,0.10243979191812665,0.030202592332869788,0.09054249018676024,-0.038662567320017306,0.09385123755564223,-0.05743198835052481,-0.017255452135858367,-0.005915192528338614,-0.014342650373886446,,-0.003064549994788107,-0.01946170150514746,0.007413465244401339,0.09489120951510752,-0.024178636096325475,0.05909307011402595,-0.040909693228317556,
PF4,,,0.06583952446386139,-0.01379070808948784,,0.030608909103075885,,,,,,,,,,,0.020027228451405775,,,0.04668225668787161,-0.027960061299022357,
ANGPTL2,-0.024291476648308368,-0.0006792203003455788,-0.008966975745318564,-0.005588172179713728,-0.014550877032138592,-0.04113426061076456,0.0910743605579431,-0.033962021997851255,0.12079970312105859,0.0548941689741869,0.02650112365745067,0.006576415601663198,0.06559835048773947,-0.11162495497986559,-0.06311542317394005,0.05088741916986522,0.01772035547563444,-0.03828913746881729,0.027622117812445838,0.04202376400082495,-0.017245813310828285,0.10126255503672615
LRIG2,0.034951931251097926,0.03692805845711976,-0.10434814435417082,-0.0356813560764233,-0.027286781051174297,0.04044802579214039,-0.03228771815132831,0.003929564000514269,0.007945634597845502,0.02103868740901459,-0.020221859425805427,-0.03677039477677657,0.12127521995364018,-0.045951954475151276,0.01510342449650784,0.07614245315806423,-0.02061207983044551,-0.012986646996486514,-0.023527815684462175,0.10815824130341353,0.004891601081872211,0.026188143123878828
ICOSLG,-0.047440282843809675,0.03242041704622355,-0.013685439889584351,-0.007723423915784864,-0.014136990584863729,0.04406498508276351,0.009079326583858065,-0.014464219398817504,0.008916231306024347,0.009851479258124372,0.059557378666589576,-0.03613046876685837,0.0403674363381797,-0.014344271044682503,-0.033264058884678524,-0.016842950342084256,0.04546147655070812,-0.0044001284649119185,-0.010832065898952827,0.0245173189076816,-0.049202575898740775,0.07360684493585547
WIF1,,-0.06853498730910251,-0.029176345902123747,,-0.021855016350820034,,-0.051121543468938706,-0.04151877070955329,-0.1030599039479497,-0.0006274304404588685,-0.01151412086127292,-0.010425647672954277,,,,,,,-0.016527555990680606,,0.029489015613182793,-0.04147823390625669
NPPC,0.026525129797017436,0.008863801900258915,-0.04849272725228763,,-0.03482271685473756,-0.031947421544911786,-0.01586095056528428,-0.020686059146240908,-0.02058004002581511,-0.039347199516322276,0.045954909067841256,-0.054942437313346505,-0.011495600911779515,0.052244058237008256,-0.05362956679254324,0.018243914717791757,-0.027936127334804023,-0.005371960361857019,-0.02131469697239816,,0.07695129394311233,-0.05640683056007951
LYZ,0.03540593263343604,0.040777735469282476,0.00255025992899753,-0.008633227967683944,0.032130785157991455,-0.05963226071045753,-0.016054978743674245,-0.01674482839856433,0.12339144802222404,-0.023719431054604913,-0.004713641907385746,0.020636864044283523,0.031189606362964133,0.009150462339871879,-0.02677476546700258,0.04254397463022469,0.0765058675956516,0.03068797819722998,0.08057210002863034,-0.05583703306372569,-0.04520449388048525,-0.08274197395362966
EREG,,,,,0.024056934224447782,,0.05012170220209315,,,,,-0.026798400204810138,,,,0.07036244942455358,0.09852349358837047,,-0.02214438374925521,-0.0329805701330531,-0.008982470081534627,
SPTAN1,-0.032611221365486893,-0.05391825754627338,-0.07329771930039992,0.04266084010630922,0.10470423399434786,-0.038166250402274025,0.05577302910985742,-0.033416431341885496,0.00033747363019613326,0.03683691872597826,0.04010744990893263,0.03444141609988677,0.07923950088328771,-0.00017263954962422332,0.051207729273790914,0.04244384427789613,-0.010077575903090885,-0.01667811917331888,-0.02670968394943366,0.11486646173338577,0.07157138336321872,-0.06993307509531263
PTH2,,,,,,,,,,,,,,,,,,,-0.02827496641219325,,,
LIPC,0.033829368984463114,-0.05326260664992284,-0.019851480074590387,-0.020755752713190325,,-0.045655069633627754,-0.010255456433393813,0.013766862190668973,0.05535703355435018,0.047858755700836315,,0.03210668657363396,0.0090208504527565,0.015511971965901747,0.07631719494996982,,,0.05093042752187974,,0.011520265485279756,0.04417918338858227,
COL8A1,-0.013077772033517213,-0.0738490378201857,0.11863151071740433,-0.039310160187407926,0.030243544612200746,0.016405697808840956,0.07655866129535845,-0.013124758985843367,0.12789788422930815,-0.03825976494787444,0.002159738560491135,0.05569699273155235,0.06683070887968588,-0.030148852852574015,0.08082782147106153,0.05160998214018396,0.03645335177694406,0.09173159545932683,-0.015771782918859594,-0.019116585165949943,0.004863151605950598,
GSTM2,0.00860403376249124,0.029376138818851583,0.0003794709744768768,-0.00863929844132236,-0.0311590892472185,0.0004820128229709911,0.05933305183946509,-0.01140595072694881,0.026756294418226065,-0.023029696561020004,-0.00900458988199267,-0.02994070330006167,-0.04842846304804624,-0.018392788415931487,0.04985519509902373,-0.004787741542796357,-0.013443712406176653,-0.003211029837527868,0.006984517071935034,0.03434509828915874,-0.010003337971209584,
SPX,-0.0154108688664654,-0.0026009174352109718,-0.032106632709271485,-0.01797321796715638,,-0.029335615341318046,-0.014355867916873977,0.043317559485101104,-0.007497529092606209,0.08352015371560964,-0.002663304856573624,-0.044319788025425494,0.09409673099032673,,0.03566862883639173,-0.02311519615834068,0.03775882725072845,-0.07743769641024907,-0.024297360835963337,0.1657908746381049,0.05904458881034242,0.0030900387817089795
MFGE8,0.02949882246284231,-0.019979684951110077,0.06538299858876243,0.03529576051789553,-0.06108603545067882,-0.025334521860517357,0.00910294571426214,-0.00626919028733449,0.05603933161241077,-0.03268489822542731,0.01289045027083844,-0.0018141534650454275,-0.006358128098513988,-0.07296665952689761,0.012931531896674741,0.04162817295460981,0.028577775349533742,0.033846746610223695,-0.043449023841097174,0.050106656464165476,-0.08166563660264607,-0.030523700367970048
TGFA,-0.05269791321940113,-0.0027122690229988995,-0.029983657912027336,0.0024291023596306844,0.011478027310174183,0.010922757434147456,0.0036066744103626937,0.04649045734810838,0.06028702032156569,-0.03923284622659508,0.0036768430931093305,-0.06093110644723748,0.14291237029987341,-0.00954383548814798,-0.03407665910322043,0.011332143840621372,-0.02730973384904118,-0.017510242042590433,0.007171193262406945,0.11168296111979951,0.0586934159129943,0.04246343863377016
SLIT2,-0.03171442345288997,-0.04187759710202546,-0.04811308342707599,-0.02599769695357352,-0.02063051370514057,0.008536541617405344,0.018786885403133956,0.010156203967009614,0.024895816707327136,0.026153972897515143,-0.009510872091609699,0.01099476922659159,0.038756204717002134,0.08815131579082869,-0.014251584010045776,0.05594811313136808,0.11161327531216848,-0.005534428174996117,-0.0030209276861061832,-0.005676659920540232,-0.07422232634850684,-0.0023595645831290544
PLTP,-0.004674038465335162,-0.031721016709754,0.054415036966958076,0.0047675557696220654,0.052067481927717325,-0.0052104046835339335,0.07944385281497297,-0.07411426585198796,0.21213797558155467,0.04887150946586043,0.05406675089416751,0.009360201743317623,0.05162578009457546,0.001135182101939063,-0.011099405749672057,0.01985530843601039,0.0902540148393312,0.07779525352584094,-0.013831910839799977,0.02049706804705695,0.022817259531240325,0.010239705762125394
APOD,-0.041448023184261336,0.11201268050082186,0.009404117963033603,0.0017151124484581564,0.04371354043959778,-0.009916114083180107,-0.008536274771406971,-0.00251614324084449,-0.0007841228512094548,0.09580159663843407,-0.021439836629631004,-0.05662497352298771,-0.07454431488521289,-0.05691334294174897,-0.061312279687918476,0.06472089738983881,0.04340575067493471,-0.06824329881332665,0.03365481547434202,-0.094175317122631,0.010475222518905859,0.11283367797793353
