,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.09099592137626629,,,,,,,,,-0.008490631997140015,,0.072638358225268,
BMP1,-0.01279654602001748,0.11904865331573457,0.03689202797414292,0.07018819539415937,-0.08224206829437482,0.09278893675301997,0.4403052619237451,0.09561954521649219,0.20492104492950153,0.0678522817533736,0.03867043336340068,0.03451010455392242,0.09770442321912762,-0.033941202451356414,-0.11269005317326598,0.06093919542259913,0.10967422216915049,0.02555437722513704,0.17290594557424557
NDP,0.02560469178909133,0.017348635575183343,-0.021601728283276885,0.08403006966194498,-0.08101420961393029,-0.007097659669254917,-0.0011096130357723252,-0.11106856515729648,-0.048269995530915516,0.07266684223496302,-0.038481228325487206,0.10699326236224041,-0.08179591377772498,0.07039857511872667,0.05330237000065448,-0.011277586784072043,-0.15298621446889174,-0.00471421673645878,-0.1446549897783462
TNFSF18,-0.01008677230230402,-0.06574270406570784,-0.03227662093630533,,,,0.13043821988116155,-0.0019839805451973137,,-0.051445816860871026,,-0.012528556589544661,,,,0.007214179680735216,,0.03741551483114194,0.07434092507216901
RTN4,0.08265082907873403,0.13847105921469532,0.10225738521578519,0.06105119184440784,0.022281183323520335,0.029871706264123048,-0.3668620406797172,-0.14836456383178143,-0.23994459725260522,0.09228978680034407,0.08849685692105341,0.025773079216492925,0.1109955620333843,0.28774089910132417,0.20016441156454123,-0.14768698659363302,-0.09784232924697887,0.17637040125529413,-0.0709759384346102
HEBP1,0.015954535228067456,0.2003897163401741,0.07169651066868908,-0.01602952630249458,0.012793721401709523,-0.03994419950156795,0.22905289487758873,0.028899124546139483,0.18558103463586031,0.12032291965656845,0.012546081757209943,-0.028653217233932715,0.05485671594807431,0.043331624008575785,0.04586681959567501,-0.0262448067044271,-0.029463832403168702,-0.037241488130902826,-0.027633034801855198
WNT7B,0.07684768108754457,-0.09216673153220939,-0.0355672465413799,0.07159995199024868,0.016160704356956913,-0.010827951934590564,-0.13641460022728222,0.04028067343410426,,0.13172545363973442,0.014510005732438502,,-0.04413990013308774,-0.08132517516647007,-0.06561476716709784,0.05247785999512763,0.018596348529973303,0.15059814826263196,-0.034200562678743544
PTMA,0.09037670120672449,-0.17203095192340315,-0.15518640747182136,0.0938759971794509,0.028406409163008677,0.04568983403408365,-0.3880242067631353,-0.08260327812841387,0.3275683283174326,-0.056008295503008364,-0.04497734587212401,-0.038175826736092815,0.017940037378789565,-0.0059730953951497275,0.00915029897540199,-0.10571953619846738,0.1729271395678061,0.009789604737968553,0.19238075423427942
FASLG,0.014940726185676512,,,,,,,,,,,,,,,,,0.01382496895835722,
CEACAM1,0.01014574433675399,,0.05559622660058242,,0.0314017328863751,0.028436404139189825,0.14075676136698786,-0.032139571726847754,,,0.19793195342082556,-0.049108631141304725,0.10151267187196233,-0.033622678078829835,0.054563711126564586,0.023530660909555124,-0.01010957828149256,-0.05262104776845675,
PDAP1,0.020692189902137104,-0.04192629334466101,-0.05891110834300742,0.05809349142449992,0.02549877005698593,-0.00015052493118911158,0.3186736632243738,-0.03314173778251331,0.07693454648112599,0.001845823163416105,-0.12737630454439403,-0.06209095226464581,-0.01774811300238117,0.16470373888422685,-0.007512584580432037,0.02562767998651275,0.04561383571485803,0.013709324140826764,0.1034609861674768
QDPR,0.13366459487891577,-0.053954346086903526,-0.11267241593249318,0.012483660665690177,0.019458394271842115,-0.07539667236263813,-0.4039258971091138,-0.16874311990906857,0.05984517864798493,0.0645437223783161,0.04017388024796938,0.02990194593123344,-0.0379072959216086,-0.04959855438673143,-0.018064921880386428,-0.06755737148532476,-0.0029898206618270465,0.13646250353161005,-0.28265322275345106
