,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,0.03459124302198461,-0.01987731465359246,-0.015847350441047924,-0.014293047470580782,0.16250208109735603,,-0.026114891532524973,,,,,,-0.02033423642353853,0.07763575101486231,-0.02350782536101022,0.022544370371594697,-0.017750509846584342,
PDAP1,-0.062102769636802314,-0.013459199955474005,0.0004153991303354495,-0.05093803245591759,-0.0009800979581313487,-0.01527850157272258,0.015467674818145597,0.0001865049880335989,0.07126207996322706,0.10347259078226662,-0.029816069904984914,0.015300857057949438,0.05814521652651197,-0.006222090915669095,-0.034477793209165414,-0.05738393258759379,0.053256782411933476,-0.04311470534450082
QDPR,0.0347796436885545,-0.030921440398229028,-0.01704960451388671,-0.04454157727016923,0.01821629846653456,-0.0015398548601609115,-0.001294520132175064,0.001155445252512977,-0.0941560705421117,0.05430564526741781,-0.020775187946397673,-0.0047658345754420075,0.03521899690907639,0.07800431045993889,0.005594606403454928,-0.013032940914840486,0.014883084856313025,-0.006331056554361241
POMC,-0.06934169911694867,-0.03181102665538646,-0.028158213406288116,0.034421247879779834,0.011342192869143801,-0.04363181852379001,0.009703050282569792,0.028681672052998552,-0.09514898896057039,0.04310003937675359,-0.003752194325485246,-0.04504517892435366,0.004657206412816311,0.07663111586903378,0.05442738709265071,-0.029819064335139735,0.002712402085505208,0.01689960007282355
CCL18,,0.06106149096434852,,,,,,,-0.018739552409068928,0.04174413559104877,,,0.03355598561218762,0.03930627360419557,,-0.056276285506960434,,
CCL17,,,,0.004336573983133504,,,-0.02070901954711043,-0.019926259161194712,,,-0.016657371197544752,,-0.01442615653779239,-0.02525718110816421,0.05141082304739648,,0.019963975515731047,
VEGFD,,-0.024805018475698295,-0.022698150062927545,-0.016966711762092374,-0.015506865859094922,,0.029021654821347095,-0.01461615207146784,0.06670471739538869,0.13748290244713013,-0.017852220646776357,,,0.07343038778894645,-0.022059524550633293,,,
TNFSF13,,-0.01871866293013569,,-0.010504576328403726,,-0.018955177623564076,,,,,,,0.15205042342394542,-0.012100100880416494,0.07049877093434236,-0.020469131808984284,-0.02056813316915025,0.05578027060258707
WNT5A,-0.04171208296681512,0.01483948776568039,-0.023923527412496225,-0.04589483820096569,-0.06280966384629764,-0.0876345991737965,0.04260939279145847,0.0209192170340198,0.027526455905631513,0.014617057798368433,0.025888639279848708,0.046210500948550295,-0.04688414661459933,0.016479811091105526,0.029586524115009085,-0.05465059082369932,0.04441761038733092,0.0668991617177852
CXCL8,,0.02221693158594954,-0.021253202356665078,-0.03223403839394914,-0.0480739764554319,-0.012349825888112674,-0.010082312386918549,-0.013611196340371336,-0.0023809386272411995,0.0832061233070538,0.09784421782113445,,-0.08522560085935972,-0.0591374965111878,0.03793011510215536,-0.030974537984871583,-0.020761447273044485,0.0013141457877895732
GRN,0.04602244424096463,0.02640227583757536,0.04701070817952313,-0.0031634116444315364,-0.06078034329399186,-0.07387870396511402,-0.006861490713848472,0.001484328272605404,-0.10438505407671739,0.050223923738992586,0.007090086831435438,-0.013420026751765369,0.04637720306322548,-0.02756351685619308,-0.08526017054117024,-0.03902841073760803,0.008394621317540304,0.10997965802124438
MIA,-0.010591190619960932,-0.035472287941158365,-0.02018614732024614,0.041422189349947736,0.014127416571695804,0.05478107805169599,0.010304291060766899,0.018431181655610432,,0.0416071029995808,-0.02444943429947754,0.06866030610278033,0.051556414934642296,0.08719306383684526,-0.04068149862876805,-0.021399467431886268,0.12082586628686198,-0.016247787518002724
COL4A4,-0.0247711093642623,-0.029790616194426828,-0.033947087418629514,0.062224334705224184,-0.02132484076567305,-0.018035014061191183,-0.008357465161821941,-0.017091485371101042,,,-0.02371685832246229,,0.022515405962033407,-0.0134132738845614,0.016732871911939003,-0.01578038142072854,0.03944294827389351,0.08549894190973929
TAC1,-0.021389023876203856,0.09160203761490023,0.03988390595983908,-0.003891229877024975,0.11687845785864451,0.028486519092504433,0.0006401752127385756,-0.004892188761208269,0.10270713954298417,,-0.007305901993602633,,,,,0.005208636953633496,0.06916254260958893,0.009129510640235672
RARRES2,-0.04356187732154424,0.005467662984304328,-0.08397840382733428,0.03180299227334208,-0.07357099437919662,-0.04998230797635271,0.05555073623147434,-0.007314243805570258,-0.016968863422759942,-0.05794019315237109,0.04045387704081176,-0.026151533175114816,-0.028520570733790416,-0.0044992536783868605,0.02930798385015288,-0.056930933903832935,0.0537235810804707,-0.10827652362857128
FGF7,-0.003930420362071102,,-0.025619059414005104,-0.02699469461551077,0.047777071177881776,0.004788655020442223,-0.023775325019663864,-0.0340803878434401,0.039939858920964195,0.02603145276185531,0.0547069300975932,-0.03275722211325274,0.01222862414844505,0.048134243186767296,-0.00466653545793089,0.010812536896234804,0.04403007253640559,-0.03045269360584908
EFNA2,,,,,,,,,,,,,,-0.016629176574117124,,,,
HBEGF,0.0016134879718208376,-0.00023600826153276827,0.03887127504925884,-0.05169125278327936,-0.010635500008719092,-0.029074506520442633,-0.006240497320663457,-8.89737790453024e-05,-0.059507879369167405,0.09387655210087466,0.05133025200180898,0.16074496781523392,-0.0185730791405604,0.01482101273126812,0.012968356766347151,-0.020559418371699893,0.024923781824683536,0.039263823291655654
CSF3,,,,0.045250982732038196,0.002549755656841389,,,,,0.06785970376848517,,,-0.052427286696089107,-0.0120553167110257,,-0.02613272305042547,-0.021476993455422776,-0.03613253347384099
PI3,,0.05244679798643985,,-0.03132411046569389,-0.01651193535686541,,,,,,,,-0.05126937172161217,-0.05011631523092151,-0.01777123129039554,-0.05037703126189756,-0.04666237174703497,-0.05226551081976493
PCSK1N,-0.020575883740219573,0.03305276294672618,0.03904069737084522,-0.022975130033671423,0.031972664446212294,-0.0016084058813548043,-0.0031257269745313464,0.04951528088944878,0.12278888751844175,0.03290292468860162,0.05085795506869253,0.01732530815152253,0.003398242666962927,0.029812174592779322,-0.005500571009643465,0.00871596360582601,0.05073730916620533,-0.004738076588666666
NTS,,,,,-0.01734207530857227,-0.022016654466033733,-0.0021554771004397813,-0.007202796442241132,-0.029741206421672092,,,,-0.03365472149511826,-0.020259496046079576,,-0.040496239468914376,-0.03180449867850561,
SFRP1,0.06139766071395137,0.07062639456576045,0.04356547055983896,0.11784063272802849,-0.017690648515386768,0.022871711623132594,-0.032765364701153,0.036537464640929614,-0.11309039693345244,0.04595856443037014,-0.040496013009515844,-0.000621897765102572,0.02727435313319625,0.042391002034114424,-0.009895360344355522,0.011483262074775248,-0.031065442704066,-0.020004163634731974
CXCL13,,,-0.038320252961600174,,-0.01753165859865,,,,,0.10035188678748357,,,-0.03240410536039453,-0.022956521354757786,,0.013336428078366908,,0.05578543061271163
MICA,-0.05927794100657935,-0.007653179646085492,-0.03188543572739602,0.034275403006333006,-0.05208304869802961,-0.0020674377227076785,-0.06845790852355307,0.022887731575692277,0.09288321292250779,0.03248854710297354,-0.04616549066039764,0.09070919035959799,-0.023839798083955303,0.022434636646707317,-0.003726639038072591,0.007853585976761192,0.08745092722739621,-0.03877487219960467
TG,-0.02477110378199743,0.039348496106959424,-0.02154920360743247,0.06625840585012391,0.014670273287269248,-0.025413023136188526,-0.020863553492070468,0.004909787749390503,,-0.02622941760745258,0.031188369344270224,0.09090250560249637,-0.01916875529288246,-0.024951784076449098,,-0.021507632641100935,-0.04188423381091053,-0.03229800059172566
ADA,-0.014413629257678142,-0.00963803676190355,0.004577567150830736,-0.037584617859369,-0.03644735370551063,0.051323659713956485,-0.01752642865294321,0.02651156924777211,-0.09166649712705117,0.14046975895957936,-0.06681089739259201,0.02919292275247336,-0.02473884388491195,-0.0020275412016405613,-0.019821970054735693,0.03517563451457849,-0.0005058183707623696,0.06133587210474721
LAMC3,-0.019432654495553345,0.008873243629824858,0.007823017180112928,0.009836419770177691,0.02212645323596741,-0.007951549785631984,-0.004710210380415323,0.004545559312054616,-0.005100107450577257,0.08354789672193166,0.02603723147837922,0.061867862188464684,0.037583485070880114,0.012437803830071625,-0.024070193816802875,0.03579512290582204,0.05637376324351188,0.08830308115688228
CCL7,,0.0702431860864609,,-0.010367562551351756,-0.02324374248239958,,,,,,,,-0.021621483412097766,,,,-0.02250580727557453,-0.004318038097242195
NGF,,0.022949801175003465,,0.05180523834517287,-0.0248102758604092,-0.024250840277353962,,,-0.011902215107499066,0.06636887555686491,,,-0.024971082410351154,0.08056804887077235,,-0.018096052727830637,0.0030368507775843856,-0.015129424371099874
TNFSF15,,,,-0.011544787971919072,-0.01720958805812785,-0.029445836682570812,,,,-0.027024655360715685,,-0.03316594566514808,-0.021078518443606236,,,-0.016227972370815552,0.02255373078013842,-0.039989532560181056
HMGB1,-0.0873693895367655,-0.10441850315360035,0.014473665265791715,-0.03688122402782447,0.015781606833629835,0.00884400555891059,0.003536132597874594,-0.05782659432954901,0.033393608866971417,0.10446306985852587,-0.044659379917899436,-0.015885133163367794,0.021594946348949772,-0.025620202721967935,0.014907677892976031,0.021028748102792618,-0.01575450963377294,0.015223516733915117
ITGB3BP,-0.058048310746819584,0.006815936805680209,-0.027334883807096956,-0.01763299904712117,-0.0380231427415586,-0.042590032544179965,-0.032849548339741234,-0.001434287526574997,-0.0009007762957978433,0.028728056463277706,0.04513208123946834,-0.03066047516039437,0.013436118886604235,-0.027578459131004335,0.047059183163436616,-0.03269315018188844,0.005026163324329463,-0.04845230618412234
AANAT,,-0.022891596823146752,,-0.010504577449537162,-0.015506868072787413,,-0.018762715582405092,-0.01662279577293204,0.07280885406468554,,-0.022344270166741672,,-0.018968141776703393,-0.004160477281936184,-0.02587195214611502,,0.11458087145961501,0.06864962440571172
RELN,-0.020535901770552447,-0.03527788272958312,-0.01577796143811146,-0.018233594004362155,0.0059152851651242625,0.04317200964297441,0.016125610449927445,-0.03012383128510839,0.055113333816015055,,0.02870485350343057,,,,-0.015801515017999656,-0.000534546621452247,,0.0433560609798269
IL15,-0.05723846602611217,-0.027566744354803992,-0.01534346779684028,0.03531637426401345,0.010087888004873771,0.04850627170926447,0.009309228000772083,0.054659467424871946,-0.014241239277200798,0.025547525751264632,0.043371170838015345,0.10525261246177146,0.005577226361200064,0.022378846531039255,-0.000694593262938655,0.0007432911478995805,-0.02286498751359008,-0.03416653562124267
UTS2,,,,,,,,,,,,0.06272630466279261,-0.016152760955414118,,,,,
BSG,-0.04811810393548704,-0.027165120302086457,0.060725937631353935,0.04902337903982216,-0.0005897764731280425,0.03883502094791923,-0.038440241546003485,0.0011159936690229963,0.062535806186566,0.014858031372025425,-0.005427796987811597,1.9766363812660472e-05,-0.0305555347711399,0.012434244100181596,-0.06065374524391542,-0.050818424234696194,0.06236767269854398,-0.005659018335408721
ADAMTS3,-0.020963708111993898,0.003698371968692356,0.01428580503809298,-0.0035068901726976673,0.01673369170111068,0.02211863197137244,0.027831744563428462,0.03973733853814381,-0.005358299426008847,0.0654345462458954,0.04858886138016244,0.019206762439523302,0.09240123861436965,0.048725275590141746,-0.02621420982282368,-0.017264412183196895,0.11944015289189437,0.017247131062818687
CD34,-0.04275998022948063,-0.02945246688666369,0.02635918741846939,-0.04383808711599155,0.04011373418665339,-0.0011200225348644993,0.025394100164890927,0.007195427792281582,-0.05593000705548856,0.11326420487063735,0.016462970196114122,0.06092997849589283,0.07019777185223312,0.011138891152749257,-0.03889045370582769,0.027409382009508848,0.029656280429318622,-0.004388056628496035
CCL23,,,,,,,,,,,,0.13595261848286283,,,,,,
PLAT,-0.11120123232128228,-0.050368206093726456,-0.002919891308198521,-0.06499375740306347,0.03659105718323096,-0.0742386516070537,0.008672001508164039,0.039226269991305455,-0.03916821966050311,0.03735329648183333,-0.008839878743268801,0.009253358501249368,0.053915046966746975,-0.003084607093500381,0.03906374891977988,0.027146263898315037,3.4149863979824534e-05,0.0797562786337878
NTF3,,,,,,,,0.04009170257937635,,-0.012675217471881321,,,0.12590125671303012,0.0921665607073502,,0.00017377409073021188,,
LTA,,,-0.015847352067269935,0.03002927345367952,,,-0.018070450486625794,,,,-0.02072328040237651,,,,,,0.033397428706673296,
CKLF,0.06644653489941563,-0.05441153953515442,0.028116907691316733,-0.029467526700128324,-0.019453817704084518,-0.059474667919504856,-0.049968444302048595,-0.015260530913015635,-0.0923289362114284,0.06338145142947114,0.009626906912159264,0.04281433200231715,0.08647443878929675,0.060847256744125076,-0.03007075112291743,-0.022169141170947308,0.07027821638197006,-0.02847220027281761
APELA,,,,,,,,,,0.004844953722747684,,,,,,,,
CD24,0.07860190209699218,-0.013376372340205816,0.0008344155188400109,0.004012118307072091,-0.05912702334301366,0.04563212055781218,0.06490843172572641,0.04495703441770486,0.008190634335687208,0.09974132739799203,0.03551464967564767,0.09380613207285292,0.09724677652214356,0.06977901931811671,0.007675324942277177,0.0016353766602289666,0.05192427397636953,-0.06190327989334132
HSP90AA1,0.05587880126364108,0.05457571400030198,0.05427869668772223,0.017380444341622704,0.095987910715032,0.08034443187452128,0.03942352637956264,0.045833146366140894,0.11468667084399357,-0.07856215910016859,0.0478852439283536,0.012113671577266486,-0.05328980069492147,-0.08720386470619292,-0.009285603324940363,0.00769586116184968,-0.05132992178810199,-0.05349312168255311
BMP4,-0.02549306194620892,-0.02724193339317636,-0.016799122163174536,-0.03100210494231375,0.019940893827850414,-0.037626387880295833,-0.016228017139360576,0.024356319009262075,0.053127894584196624,-0.05520402949131022,-0.017658375294935004,0.14394346883323783,0.017133230471040466,0.0760809667893525,-0.03442479832429777,0.015226905393259159,0.026819716792591396,0.03699626730430324
SCGB3A1,,0.00637847195525079,,,-0.018466765557992374,-0.02674619001821463,,-0.014021490816871691,-0.0036438466597580655,-0.03586117340623069,-0.014460431010856681,0.09704324346974783,0.00717822513375801,0.07863179556155521,,0.013669573871254951,0.05272183270917523,-0.022158271505986017
IGFBP4,-0.06797107720828781,-0.024165339462153528,-0.015886060327230226,0.005444672206399807,0.009467825706563786,-0.002728276686911346,-0.007848661471430863,-0.029657060269528555,0.016520276444480068,0.1284574920854625,-0.03543234780003829,0.015128633624125932,0.016670314829131255,0.00760685798562334,-0.0757782796781067,-0.008117032955894207,0.027850522939133936,0.06199801208919788
RSPO4,,,-0.025619054550228303,-0.006258508837976025,-0.021313649322008094,,-0.021017034016970013,-0.01402148876591147,,,-0.028746452422033084,,,,,-0.00632205502965297,-0.031790102094134916,-0.02781991391570896
LEFTY2,-0.024526184983665277,0.009751920461615904,-0.016041981661979874,0.020509142953874786,-0.033082078416135,-0.029415056079471265,-0.051757612975777176,-0.01537473391839738,0.08109782764472036,-0.016923899978235304,0.0010197746419967901,0.11410727740223864,-0.01835419097722744,0.024236983907566914,0.04805862747954206,-0.004585164112157075,0.0629287002610707,0.06949092241381696
PF4,,-0.016367225906402737,-0.014415320585603715,-0.009045494072892993,,,,,,,,,,-0.015241791621706038,,,0.02131172748266874,-0.021792912751350316
ANGPTL2,-0.00048045151309620063,-0.0075402324030738035,0.028727289566627158,0.013820754713627278,0.014778383820029443,-0.081881810894657,0.007868250180379033,-0.006450923180415153,-0.0340389260154409,-0.05039773092102884,-0.024938156425594882,0.064668367435952,0.05943035482513119,0.04229851027796213,0.0024635186491028687,0.04603185704410019,0.048162272914563285,0.10862322491531702
LRIG2,-0.020841304633687822,0.04286368938653607,-0.030454128281644652,0.017990376147052446,-0.02068960110148933,-0.012043497780416749,0.008521741920001671,0.0034976452710491967,0.02264139270332897,0.022609477961554228,0.04220085188781177,0.13371842390386987,0.05719321365707237,0.022840285912096563,-0.07692223324173147,-0.0009423473155747166,0.01426459866026971,-0.033223095562175384
ICOSLG,0.016871174097018406,-0.002493335459433537,0.05818368068402183,0.019982350349924762,-0.03371722806379135,-0.0040893215806531765,-0.011882870268424323,0.016903353068567748,-0.0797270136840886,0.07029032610330688,-0.007417722666256397,0.0032057080164955257,-0.00535581815380658,0.03349829869884603,0.056623293157313535,0.0696953247277294,0.018069158329582554,0.041846729500787355
WIF1,,0.019655718881302003,,,0.07938374601859492,0.054819695890369634,0.0008855436335282999,-0.026385538774620996,0.203454266819494,,0.07320320658707298,,,,,0.08921912633175584,,-0.039989529278439295
NPPC,-0.04268038606721403,0.006627042929630584,,-0.014031791984017137,0.11025633190473906,0.06532913547624229,-0.02225528045386709,-0.019486438028520958,0.04177503185631492,,-0.007755406879144038,-0.027650826682366715,-0.03227697565334898,0.02803440771886288,-0.024544937327226582,-0.04565754794484284,,0.05732633354354136
LYZ,0.020789306424890488,0.031024708630629595,-0.03693921531043809,0.003975371283925884,-0.029728634934472916,0.01721722829302509,-0.007830089854653846,-5.276238180545759e-05,-0.056310614971181304,0.06307442330251614,0.00872350159453471,0.11522697040957537,0.05369169785252146,0.09490015704915727,0.029333792334184993,0.01700697337528666,0.05503863409656297,0.027225318632590083
EREG,,,,,-0.0038739093346521797,,,,-0.03059503003121698,0.007178928453098096,,,-0.04388773436457987,0.003470044310292718,,-0.028267964631358618,-0.048399098906635456,0.0140327863429634
SPTAN1,-0.008589029215292978,-0.03900402318462962,-0.02899581576031734,0.06692760036730082,0.01855826259280979,0.05570391150798052,0.015114321956057542,0.021893780179743118,0.16280463661831518,0.06997917391969649,0.03735215832195243,0.001178196343056716,0.06762020975621616,0.032519726666240784,-0.026330875230954953,-0.005157876245970916,0.02460266844437184,0.06655156880809454
PTH2,,,,,,,,,,,,,,,,-0.025392049497502324,,
LIPC,-0.03171442804666179,-0.020037786549523467,-0.02169582790199313,-0.01625542653344115,0.0139592741505655,0.013988637006317101,-0.0007969055822886713,,-0.004014348972442123,0.15251699202757013,-0.03255433558226484,-0.029320871244084952,,,-0.030127672429358293,,0.0776167607074029,-0.03398474293451482
COL8A1,0.03690562361135536,0.03526189983862779,0.011158553848553621,0.025724229914427667,0.06376506911891439,-0.04289806714793194,-0.06292892700962062,0.008361493157376287,-0.004533149671567655,-0.10665116229757253,-0.0372220171738998,0.05482561517492485,0.051227024992233285,0.04391059029430944,0.05482654415543013,-0.020873150295609093,-0.020544220944706447,-0.14998628285593646
GSTM2,-0.04774982353048744,-0.03022309415332676,-0.031587690598013425,0.00507140473100126,0.06390466262235396,0.003170463308313409,-0.04996890051497203,-0.04144297285927162,-0.048661772198092625,0.004195689646303733,-0.006372359344628755,-0.04493819696661671,-0.04281894175321112,0.09407698629703153,-0.004229815044850535,0.03405018778929259,0.009635607544659995,-0.011167504229822905
SPX,0.03860982332160512,0.009697609498300905,-0.023135254960985993,-0.015629163606361594,0.07985565684585061,0.07188028919265446,0.004967311604808562,0.022463007756869605,-0.0036897459631255055,,0.0318548561455286,-0.036656474951865844,0.03798996899572478,-0.01892463248261787,-0.04673472003850026,0.0526107641876255,0.08534719027083719,-0.013619880920340227
MFGE8,0.049757261755154644,-0.0028420720454663036,0.0345498879499648,0.014734845654375259,0.036864812241212866,0.013461944079510412,-0.020048782303040306,0.04043157638790643,0.1019586447345887,0.03153022005146222,0.004504558521318707,0.0030765223519076948,0.003912991265581625,0.022059651383912894,-0.011004445647880313,-0.009476269955116138,0.017408160024678297,0.029598745700063236
TGFA,0.028221768092624035,0.012236527800444076,0.010639341252541519,-0.0208354440355887,-0.06164584306474828,0.012730328223055087,-0.025912480606696344,0.012124942177274195,-0.029295627105349796,0.12169274570995008,-0.0009435403554664016,-0.03387784756082918,-0.03742696471961554,-0.04127279180774765,-0.046300517519704334,0.02302859732778316,0.05793340708150188,0.035020916137875474
SLIT2,0.06931842574582456,-0.0074739904907391835,-0.028319646587842456,0.023272434823756724,0.07098803707382119,0.027836372902530354,-0.030778338417784375,0.033223861948762465,0.09224364262274465,-0.02295797213150738,0.010568005412984572,0.10744698220583132,0.04579041865023691,-0.009006511310453422,-0.03649229461254096,0.010496204145330413,0.04883357931676364,0.031005034065374814
PLTP,-0.03858726447960484,0.006023042242671535,0.056202977134606154,-0.021225801779059736,-0.03234763238438727,0.0034139851016768952,0.05806674791823717,-0.01786904828275113,-0.08218905291138967,0.08691818455754159,0.038880923343396885,0.0010739147649926908,0.0625171236756428,-0.02087725795562528,-0.018296914880335285,0.04391868409466869,0.054659228337561684,0.08561661266474654
APOD,0.10414307269504469,-0.03768317947376188,0.06194401442523518,-0.0076019065257598075,-0.0492013463185287,0.05102978841867484,-0.013161532269435882,0.02718843053368655,-0.05473571216960063,-0.025433258506835393,-0.008088312299271861,-0.09525726230160078,0.04255162053715952,0.06930754174831437,-0.07151776350492295,0.020070376801550438,0.03683923010198895,0.11653955050982011
B2M,0.03929471003198771,-0.038923545771892464,0.0076065880799542985,0.018671918314667343,0.01462078363534195,-0.021537139886320136,0.03713925444373733,-0.028092520109890048,-0.1370860563706211,0.14921641398008814,0.008156556207840157,0.12520845477831866,0.057554825457119964,0.04919598127849008,-0.006148067672333168,0.03296402061111121,-0.012064630402475318,0.09779924890817027
OMG,0.08080859057584659,-0.04542191339413909,0.030642321563292815,0.03946020692276205,0.029499138634253182,-0.018332587389193362,0.040355409822643705,0.002559089124993989,-0.0661160442260446,0.09653363384215735,-0.0068906688726479365,0.06946530733405462,-0.004796734246935869,0.09148660813420893,-0.024487592027158382,0.06138314673640697,0.032901949459618864,0.023888938719848155
CXCL3,0.11901770741786435,0.021877128828954796,0.0678215608740195,-0.006354081185249403,-0.0008015897821644281,,-0.050817382219710425,0.07954064565208208,-0.04306999435271314,0.12131420564270201,0.0979835951266418,0.1494565608789791,-0.049656938389674145,-0.05872589791831791,0.09072620130907944,-0.020475061777200942,0.030985863551678653,0.06556430708409064
CXCL10,-0.12436305033250454,0.01477702469610549,0.0017950056716899076,0.025988429185369845,-0.01446182680808132,0.034758997026864774,0.00306074370817673,0.06394796617365188,-0.06260311428765052,0.09757986296268863,-0.023716859820783746,-0.01603278457533125,-0.02232695539105446,-0.02044366110657788,0.060133652435131774,0.016358683486000697,0.025493134463955378,0.03536454333819479
RSPO3,,0.1035402878194091,,-0.010504576673367821,0.03316610825347468,0.034843029673867904,0.04352439182103261,0.03078544315725053,0.08177176422382929,,-0.01559583010860819,,0.03222410529310578,0.0035289107022596195,,0.03453458148901213,-0.022838993588831062,0.008507568901611542
CORT,0.03195373287990085,-0.0055838444873321106,0.03761084021819224,-0.02355731978540206,0.032367576092491974,-0.031401700768095085,0.017917297226211458,0.043879061834930205,0.004050773541077658,,-0.03206908208502363,,0.04837132959923566,-0.015949760251230058,,0.03360279794415113,,
NCAN,0.10523118002096861,-0.060138211963415754,-0.011641044015085096,0.01727694660086479,0.07361226386454973,0.01349913381291079,-0.02109249691500612,0.042146857041858096,0.14117637562413918,,-0.05584714952450703,-0.01912959559325205,0.0482815138741633,0.044107126253781506,-0.027531251780521918,0.04416381690447824,0.050547238761900024,-0.011872817682909756
PRG4,,-0.02372835134243241,,-0.010367564166982481,-0.014774663134701427,,-0.026858935129178273,,,,0.0003172209371377461,,0.1060134935381454,0.047543679545452466,,0.003823653514008796,0.008618684627842243,0.003864476318328485
ZG16B,,0.00924533203624685,-0.017346495422475273,-0.012032826166196355,,,-0.014358613319690667,,,0.02678581868145149,,,,,,,0.0015941655595587301,0.08760327342263105
TGM2,-0.05087715370787508,0.03293239046178833,0.03770630240120548,0.0032120710447307798,0.054166908426691564,0.0007301494795131293,0.018166469078269697,-0.0002853117639790591,0.021414962369576372,0.11736114467734914,-0.016533251183081514,0.07074731343890424,-0.018396968257457985,0.009248612966743971,-0.05895582976982929,-0.07340130599092926,0.01691647070606138,0.1074415944335521
VEGFC,0.013042774858967734,0.016576557091672196,-0.022273568127751612,0.047298120792924975,-0.022743102414413244,-0.014514391374270979,-0.016456472049151766,-0.003772334721124863,0.08816410234704257,0.02263857198541931,-0.018608629413052923,0.03311209909056226,0.002942754435655726,-0.018945738972873497,-0.024031215506927543,0.02111870819882498,0.03132856482930243,0.003349532895546579
WNT6,,-0.025457586844329135,-0.016041982082993712,0.06476198485203218,-0.02035806337561562,-0.0046484555376550855,-0.022587044654019044,,,-0.01092667391299334,-0.01624067207312276,,-0.03227698000809189,-0.0012731702743463788,,-0.017011851552787463,-0.009475106456626749,0.10922678126764314
NRG4,,-0.014532167647559944,,-0.012617799864492508,-0.003998293575932442,-0.026308677095727633,-0.027585221053625875,0.026398640758998723,0.09159208058098245,,0.02542630824606404,,,,-0.019296718945362473,0.07182393385110505,-0.022838996148537342,-0.01013515520990353
PMCH,,0.024076628756003544,,-0.017483190982787503,,,-0.021017033002671118,,,,,,-0.021976749562783657,0.014595936092612257,,-0.017255692205374235,-0.00528929523803742,0.056400077803492064
COL9A1,-0.05933860366499322,-0.011514177191708238,0.020645907715379674,-0.013178371039171827,-0.0030664934691062564,-0.03810583281787319,0.03166489486872236,0.07707394412463023,0.08308863006137185,,-0.024737045175864846,0.073847074215364,0.07652551614947567,0.051033157534851124,-0.0620134293185753,0.01955505601929995,0.04319501001735511,-0.001714406250024313
