,UKF251,UKF296,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CD58,0.059068263274500106,0.012907049997783263,-0.06934149224560657,0.05564081126247246,0.06946460862154079,0.03775378255261988,-0.03418900145439712,0.05811190826491025,0.0049779482887826135,0.08580273134905265
TNFSF14,-0.02224216518953052,-0.018786071682920496,0.07286760590986922,-0.02298634460702495,-0.0030664000911250545,-0.0038193247103934245,0.059728749758670166,0.0966223904239304,0.0021080014195837857,-0.04012143316867637
CNTN4,0.05607187316231532,-0.04212784548207097,,0.051286123334624435,0.10147425690510137,-0.02514469849351302,-0.0029342649988681525,0.032828210992546056,-0.01423396339632827,-0.03261361536170408
INSL3,,,,0.05994472270159974,0.11193800647944754,,0.031563899039761534,-0.03637797096569233,,
BTLA,,0.024755859899277324,,,,,,-0.010059852122481958,,
MFNG,0.0684498390234969,0.004975974350275397,-0.013850232105703224,0.012422064608543419,0.05089497821931716,0.010037826619760985,-0.007321833729546088,0.03203970472387402,-0.07249675069597497,0.024792428787449045
ICAM1,-0.0346491470226231,-0.04405578923048514,0.035528561473028804,-0.04002431638177527,-0.041046073822868234,-0.03132236084509958,-0.039898179318373396,0.008486175047421983,0.05802995299584871,0.006416391146942276
PROS1,-0.012027723494254409,-0.007879889614390631,0.005474777846892592,0.03444276005633932,-0.055406450211536416,-0.002086458676845824,-0.011445675408298231,0.0062053928915735005,0.07703077813777558,0.026285222933565132
CLCF1,-0.00568595241487825,0.02547719341116184,-0.04960878528318894,-0.000360894786884273,-0.03743739469794095,-0.022269848653741254,-0.0728285548390898,0.025227909875188314,0.076788797279711,
PSAP,0.026510906372516786,0.040009261468488024,-0.00658472961656017,-0.048272557084666774,-0.08806138970212299,0.011294927949320814,-0.07017087977889076,0.007494602247379632,-0.09480372254876382,0.08071809109428364
EFEMP1,-0.05073470797040944,0.043127408039864715,-0.0015005068638667487,0.035266387880931775,-0.008104072888079772,0.06784646141080825,-0.05773081271180666,-0.008717723623422796,0.001356546120692262,0.03986102714970022
C1QTNF1,-0.011707354947512232,-0.01834099501044372,-0.034966242802391835,-0.10341066479941663,-0.07268056017115554,0.03509327160872786,-0.05379737049896296,-0.0373457589438592,0.012684196783283481,0.04578595293236885
ALB,-0.02934060893155306,-0.021337009675955535,0.036903725766813805,0.12357824590868509,0.04570022770804713,-0.04724631941529272,0.019522621272344377,0.04686203809561205,-0.025879855513083444,0.1540258383619085
CCL13,,,,-0.017063476026411395,,,-0.02971354420677499,,,
EFNA3,0.00796126976242927,0.0113915133536832,0.04055629065743275,0.03262767311420809,-0.01394550345204352,-0.002838637292107985,0.008019534919075914,0.040951568493638665,0.0021273334835195945,-0.02014288893452565
DRAXIN,0.023065357890316968,-0.017132571723531984,-0.055365269850759645,-0.09381078552844789,-0.06649345151429165,0.008798364738318007,0.01978544591835094,0.08092100106531705,0.00977025900611769,0.14108421781498962
RAET1L,,-0.020520110346889546,,,0.07455854554214718,,0.013361025449824855,,,
NPTX2,0.013464404684234793,-0.015320209692405445,-0.002173419775585019,-0.027808757547932748,-0.0036750535731745184,-0.057546878900218784,-0.04632368716465028,-0.0077007817864776125,-0.04764691717404316,0.07312416782993017
FGF11,-0.00563920938205275,-0.01645152218574025,-0.026691502652297753,-0.009091794049368277,-0.059428025817158156,-0.02494487092819275,-0.012986025590189396,0.07576884289721521,0.021863640407535256,-0.014875961926969338
CD59,0.0343868478806783,-0.01256338485997333,0.12588685356801166,-0.002467268449655845,-0.029998355416977138,0.018032652124968934,-0.060892745408248995,-0.08076461733768724,-0.03183469840094526,-0.03178995604234876
COL9A2,-0.046398711635271934,0.0202671824188071,0.09337986747205719,0.060292283464819636,0.12318735102851147,0.026978983230545477,0.04923773731707184,0.12740676693560257,0.05700300594951054,0.042362374600276205
DLL3,0.03869966655598346,-0.016450865400309708,0.08399697493701605,0.179658362917366,0.15011612259807133,0.03349228025887844,0.09627150254089811,0.1252064623768968,0.0072887308994252255,-0.10969445514956926
FGF5,,,,,,,,-0.0011927310707508154,0.05304691374794061,
LIN7C,0.057730811408128614,-0.01813078942295219,0.0024410614532798893,0.03023771211416991,0.03363949781409908,-0.00165286605724789,0.016252735940084178,0.0341044976281656,0.005660649687423048,0.06616556703068381
GDF7,-0.018683344915455327,-0.01878607095289372,,,0.1411371442992592,0.016648629652162236,0.06815825917989728,0.03886359473764616,0.0450972798903451,
PSPN,0.04469812256185119,0.015471227809511608,0.043460230276138406,0.027911446063199452,0.025083130224099175,0.03562892524959309,-0.02934963216540876,0.04620131102950481,0.0031659584849414698,-0.004492858107795957
ANGPT1,-0.05138084607273714,-0.0006041677375088714,0.11349647672629705,0.017476060305982883,0.005069854920635632,0.011587109927244495,-0.02572326743013359,0.038465927747701904,-0.009736924814620572,-0.06562805719264934
PNOC,0.023300272263862803,0.018417206587279373,,,-0.01969667131280821,,0.12452227617671913,0.053033443189664124,-0.029916670382393967,-0.04079119651439352
L1CAM,-0.019050689737540434,0.019461603450771376,0.03411304751678691,-0.13198020681732617,-0.10901238692156004,0.04804052443898431,-0.016719301660249878,-0.01729990936209093,-0.05919564117087414,0.0597799440748992
APOA1,-0.02587392451795659,-0.030403452181851087,-2.864317680385208e-05,-0.010819023580737849,0.07843667291082856,-0.02764008508196126,-0.010744939550066094,0.08249458559620423,0.03886218573110451,-0.03351595054174773
PSEN1,0.04619532714283733,0.022626262840221432,0.003473483029691436,0.027372725377429956,-0.022794591759676238,-0.035438090576567945,-0.017236086392821707,0.027607735302289788,-0.003476475273697234,0.06508971547366019
CALM2,-0.0008857346127277383,-0.030842420274247852,0.0037297559715197305,0.06815384158292756,0.1375187108361648,0.016910243015678842,-0.021452209414594067,0.06470390033762913,0.01073292406846321,-0.015898856994530836
CLEC2B,-0.0024483383921319515,0.027038649655500364,0.14565560459802326,-0.02673374208902142,-0.038838641017935556,-0.07616560794825154,-0.002609006423982228,0.02908838543478125,-0.016693944026961307,0.07281351624363588
NTNG1,-0.02852739901588133,-0.041068841819068475,-0.04765838051700555,0.04372572669638749,0.0803624248704993,-0.020036625472109965,-0.02256272780901972,0.10755200981384079,0.02135016597724927,-0.021470839759199105
LRIG1,-0.0017711833239157015,0.04359618020422679,0.11056460464067008,0.130145111127597,0.13748077298302716,0.00736786713180803,0.03789808413988993,0.13414586345142954,0.019188394000544125,0.06313754219739363
CPAMD8,,0.024457126790334065,,,0.01771376177704012,0.0415142987867909,,0.017847838967785003,-0.01981294891966245,0.012039458980366943
GHRL,-0.023697805284178843,-0.000196506310455842,0.04889114135610627,,,0.01725610253993438,-0.007076484971582629,0.03791913022098283,-0.017465320627288547,
NPY,0.059118940179068824,0.04557156663434566,0.013492240445104697,-0.07128540894954521,-0.015907286102704386,0.02124617293823189,0.05152252927831198,0.02050536556304185,-0.04105229784280026,0.010106736172238406
MMP2,-0.044556904425190925,0.0037541218077093387,0.11896218426087196,-0.038082767273244125,0.021340721514587963,-0.04963918244918629,0.018198301340526597,-0.04342861001769953,0.048138115302667546,0.05015465869011791
PPY,,,,-0.04094331303407024,-0.023762191316701743,,-0.012921045132215956,-0.04970913147460684,-0.006106144794216702,
ALKAL2,-0.014996445378576863,0.0068085846625188075,0.03869630315138899,-0.02065850064403344,0.028939140119177694,-0.019959271582612324,0.01994086958613634,0.028926493127467572,0.028853578511426642,0.028442863829693906
CSF1,0.001245672752814302,-0.04884004816909641,-0.08699236398187568,-0.053354380989043354,-0.014138146356401288,0.04801522875335125,-0.02482980747949949,0.05337105319461138,0.08871554767483394,-0.02659553245593925
SEMA4C,-0.013777965720508052,-0.0377149502590815,-0.11628384745275046,0.057741608028871926,0.07193781032303348,0.001969017556059629,0.013389453573437076,0.06604149582510231,-0.0044203066063093245,0.0993028199766441
BMP8A,,,,,,,,-0.01947143998945453,,
ICAM2,-0.029853950971670307,0.09298612309418623,0.06261219274263256,-0.02451083069509602,-0.012767017903570946,-0.050160208061388184,0.015390446470209698,-0.015518883278396338,-0.05185513666259005,-0.007278366333226546
SYTL3,0.04440611396777555,-0.03859664311423099,-0.016699682604744758,0.054694674263010244,-0.009312544754483997,0.003953454927414893,-0.004005450240549416,0.04198540645788739,-0.03767516073305692,
IL1A,-0.007995112829387238,0.015906974432458275,0.03657234019516931,0.041754033543484045,-0.03231706493440656,-0.02429094781474439,-0.001853420805194015,0.07922900485647874,0.06323525850669089,-0.024946875851973995
HLA-G,,,0.02546828695809806,0.009349292635059776,0.08242994363329764,,0.026797078978694773,,,
PGF,-0.04754448264939921,0.007888715532213647,-0.0034765372184261357,0.0489518501935432,0.10429612419377784,0.02526755464263372,0.004141934059765007,-0.014598803318361057,-0.023003902098662227,-0.011318959257757182
LGALS8,0.04038075523150512,-0.011368988842485644,0.03415742058495998,0.0067220036582961665,0.015566611125543814,0.038324670820734034,0.03380542360491639,0.014206539760756245,-0.05209263714566432,0.04667262504130115
DKK3,-0.07862869296413022,-0.05565297289182387,0.08768670815357457,0.08874393654215489,0.030606612639109063,-0.06457433239646786,0.01992037301792021,0.04669189595221602,-0.08991485527523058,0.1188171689454076
COL16A1,-0.0029848830950184144,0.037544906983484255,0.08640444416714463,0.04584030056709301,0.046753132454046366,-0.02625394425292397,0.027047851530920448,0.026867593657092907,0.022664677441022633,-0.03467974241322751
TPH1,,,0.07077011737177841,-0.04134339953425244,0.06758567731194748,-0.011069184866320575,0.0034254836345485964,0.02071751804945697,0.1512188571740135,-0.03205227973971957
TNC,-0.030127207958117675,0.018147623865412733,-0.07382220800017993,-0.11625473575519421,-0.14097535497689875,0.03189127825162605,-0.0887839712503485,0.0006616963042387606,-0.01728059027258552,-0.0029188153886744125
TNFSF9,-0.025077475486890908,0.02317584182638126,,0.011093282944699277,-0.018469845344284683,0.034976294266618246,0.04403501398943293,-0.009787569828325684,-0.04953836466840753,0.04118152835726367
C4A,-0.014778324727736812,,0.006723775670103851,0.1400246097118272,,-0.027295556580861077,0.046690816613019014,0.03563268126439479,,
CNTN2,0.01748585668152483,-0.015984068531261057,0.0994869183236238,0.12629090829439799,0.07183012913462776,0.014262616272446958,0.05579855794710504,-0.010665518620540512,-0.1191091202344972,0.008799497931392094
F7,,,,0.04731730646502411,,,-0.004601728084836266,,-0.024489924509557774,
LUM,0.08192921356743367,0.055354006744912,-0.012334812226614403,0.037772431607244375,0.02719516968870573,-0.0825026888457257,-0.05097599364657983,-0.07918263641996051,-0.06844927735683924,
BTC,0.03292235982009751,0.044994807219564927,,-0.017316254952591724,-0.031563814572151835,-0.023420617673936307,-0.0022076164874183916,0.05992911998577663,-0.04989399656081368,
APOC1,0.05962764734638913,-0.006109422138656158,-0.10991902473401204,0.0017620454157899134,0.04016274100293499,0.038458066045217947,0.030961333343970495,0.05676874701104023,0.13274958577598414,-0.015203364429999826
PKM,0.003921677661156319,-0.03314757174570397,-0.08055373131737227,-0.09408001271350182,-0.13044612333360497,-0.0018018345313124406,-0.10481087882866608,-0.006885945373215397,-0.013792147056085837,-0.03754806944938838
TNF,-0.0328140266391852,-0.025047441220835236,-0.05096348960528142,-0.016807134509070017,-0.0216066614722221,,,0.06743028733851442,-0.0190603051747292,-0.061666088966182746
GNAS,-0.02489672494647194,0.019882957134669303,-0.026571396436326666,-0.0669062580387364,0.0393800402192588,0.025965042267572805,0.02158689624533311,0.042525644313102406,-0.040284519875182195,-0.1315941553426891
BMP8B,-0.024200306156732094,-0.016631243515326275,-0.006460120394682736,0.07089728481928063,-0.05404445716078642,0.007417786197913841,-0.046013570438068876,-0.06529864074227568,-0.02342695053325235,-0.05692530728512358
LIPH,,,0.062095262339254616,-0.01706348230194279,-0.02408956869296886,,-0.034197685913824015,-0.02624280085311243,0.07031167643762005,
CCL28,,-0.019671249266854103,0.044531309838022136,,,-0.018867738208016665,,0.02651118577134464,0.05856618931518567,
PTPN11,0.03277910777764005,0.0012367762751619184,-0.05043880756011211,-0.00193870650612877,-0.011428127981422103,0.03392629192637908,-0.04413236308455524,0.05403849122137329,-0.06680870423536399,0.04944950291007235
ADAM12,-0.017598128638105275,-0.019011039544563506,0.02685543391115747,-0.06923467502250807,0.007396155020860877,0.021029557855309706,-0.009395913718130982,-0.06892020153054342,0.015247936574214851,
EPO,,,,0.027135965347581704,0.03984655069308015,,-0.020602715141459577,-0.026961571376861695,,
EDN3,0.04762078348632528,0.037703351021651725,,0.03276075606035439,-0.001237661231639114,-0.04639530205966695,0.023100960610466972,0.07740219982212328,-0.012821698621252443,0.04314105413189559
CCL22,-0.018683344463030684,,,-0.020973528064592892,0.032428567548785994,-0.023420618710442136,-0.018077985645076407,0.04005912193203206,,
CCL2,-0.0045770690165057165,-0.04784666955700596,0.03501006268651389,-0.056783722571294756,-0.03919863811617352,0.017926658365936328,-0.028624387182792373,0.00707570781665406,-0.012325174883279714,-0.09095413713310259
DSCAM,0.00974038620215176,-0.005558315908988983,-0.025575906083992468,0.09114655975587863,0.08723086874970135,0.008175294999422102,0.05919239022120847,0.0621519133805445,0.0487042677061902,-0.04544591916505298
ANG,0.00968772336705215,0.016781894693295336,-0.030415113198018786,-0.009793284255775353,-0.01101562408959608,0.07276707652060381,-0.05887913883255227,0.042631661592003905,0.013197567013181926,
FBLN2,-0.0339762139631887,0.002511516150742567,-0.03598089051788697,0.028124175509791904,0.0029221948392337623,-0.02344863546665054,0.015486921472693212,0.02179513306100335,-0.022461334144546718,-0.032791501883110814
VTN,,-0.003722671193714626,-0.027105318330435266,-0.021182632714660928,-0.017592753432977743,,-0.026677735360038028,-0.0015605612191385918,-0.030897081504521782,
VEGFA,0.015721066580653448,0.01732572877615308,-0.09334962770762432,-0.10809264519774536,-0.14021604100623672,-0.028855959750588515,-0.07762845590199516,-0.059460253393964276,0.043463833035471085,0.005790293686501958
F10,-0.021325855999065908,-0.009840677769577044,,,0.06607506994333884,-0.020263245870656935,0.018668184201958486,-0.02948140603087481,-0.025093858505696617,
SERPINA1,0.034862411043314556,-0.00488829358056767,-0.045283225560566014,-0.07472609400035858,-0.04292286464718751,-0.03376907558985998,-0.07754168232615671,0.009326517256354565,-0.009871664764927934,-0.010393175447392343
VWF,0.021080040721232346,0.03940603489013764,0.13309182374980055,0.09443325506185037,0.03339604724993246,-0.033706716720947626,0.032137643694485726,-0.09764212979837453,-0.0681108733251924,-0.09962153139301587
GDNF,,,,-0.027731662784008727,-0.024045687482010872,,-0.028850054052504296,,,0.05845259537794151
VASP,0.08540641189584912,-0.010940266307027215,-0.009313581416278702,-0.011077403948010385,-0.014493375046071639,-0.014981078693348013,-0.03630576938167416,-0.010411001292886952,-0.038860624115842124,-0.06867091840569871
ADAM15,0.05013371985356856,-0.020269318883756864,-0.05445959500943957,-0.007479956308400036,-0.011273944308409854,0.04334092022324379,-0.048470380323430824,0.035999270001523816,0.014621545101525175,0.04383013195294055
WNT2,,-0.02231850759985519,0.03267152815352952,-0.02298633418987905,-0.025695615791998756,,-0.024738165497586482,0.014460020115915814,0.07918222306853366,
CALCB,-0.003259359710467136,,,-0.02011724673080738,0.05163970786286985,,0.054466546520957906,,-0.029363583209408538,
OLFM2,0.05691235173259885,0.04703658009810639,0.08354206639086698,0.022153171533311453,0.04284080714810402,-0.011266084144364247,0.08668228001709276,0.10969717894187711,0.04026000431280836,0.029032810114656544
MFAP2,-0.008781556764880589,0.01062317946032368,0.07572605303403515,0.0683214247826938,0.037727753223098896,-0.015110383384206102,0.02121663999981166,-0.019177275120791745,0.004790337073557422,
HLA-C,-0.018775434486597502,-0.013299011194449926,0.04580140398559132,-0.03514418662487335,-0.08092826644082257,-0.013327911371845075,-0.04612425257079919,-0.025075271649564197,-0.032828001607029415,0.043091099993778956
THBS1,-0.030610388615236725,0.005005710705893615,-0.003621966321677006,-0.019925547681572318,-0.021828470574457692,0.0026827867804293747,-0.007036576312685106,-0.10119388522387211,-0.02169910363668122,-0.03998709035593185
HSPA4,0.0399519690739678,0.003500493063808405,0.014946437127960212,0.016756703555721775,0.03380427880882306,0.04624157923186891,0.03876779863340267,0.0268997023213876,-0.0109265128062152,-0.059850458478842815
LMAN1,0.007434882242415741,0.007508275036488054,-0.10195047680190501,-0.0691965230925071,-0.11504701052479001,0.0003986034298670874,0.05588097291889802,-0.03527309583840438,-0.030445495293731972,0.07240448359204599
LYPD3,-0.01722215541195461,-0.02606490599032904,0.14841503540367482,0.030369970508089258,0.12856317047259494,,-0.021389777275727533,0.021807098728791812,-0.027759952819678326,
APOE,0.0067870106125763816,-0.027898671387258114,-0.08803726106901962,0.01184214368488704,0.02963394972825633,0.016787869059751732,-0.00573534760923823,0.07616097299787593,-0.01385703686483371,0.06105021441445845
SOSTDC1,,-0.04022478870044524,,-0.0156385817634778,0.18012160661290133,,-0.013273933948109511,0.09912628891334505,-0.03808628258134003,0.10129436642308727
ANXA1,0.006861763402041812,0.05757391654102,-0.025322484617521037,-0.0664544459473418,-0.04467770645468299,0.0042887781696948745,-0.039778808068688706,0.012706143863468014,0.11205813678395754,0.04496515383566896
WNT2B,0.0685077683136274,0.054036853176350166,0.20548283320866378,-0.014312365214333564,-0.042801670773011044,0.02131605627118736,0.010286133497908623,0.10969403077204369,-0.013308523231267494,0.13054901503435476
AMH,0.0049247107539623705,-0.02212547903294375,,0.00602557838874283,0.0015232204410293014,0.08756403026348102,0.046663326084588716,0.029747753931958432,-0.035616897232009274,
GDF10,-0.01937520654281131,-0.02582917128679359,0.08499437712675846,0.032950099964063215,-0.005442552661595363,-0.02381320152669195,-0.009720611074321699,-0.03999465548919358,0.03608127901536313,-0.056943629378803026
EFNB3,-0.029015098751263277,0.02493683374047975,0.010053182521499409,-0.013893587501854833,0.030513798214351986,-0.025774286024391763,0.017460710918613,0.07686118531927395,0.004189795330306977,-0.01450834819217924
LTB,-0.0046719360742810195,-0.0314006983850893,-0.0006990300791802808,0.08847324033843965,0.08457173552567802,-0.0454558739033947,-0.04397251258932361,0.039958589448200535,-0.007820220646196092,-0.00764216808964613
ANGPT2,0.022379053590646764,0.036201297296101866,0.0586625927880205,-0.004580018216355746,0.010578586475113564,0.012699410266445997,0.0015918786413365283,-0.07071463953705491,-0.04860985338382392,-0.0428096006106599
NRTN,,,,,,0.062183293042690276,-0.018345239520003186,,,0.0030375466080561253
ADAM17,0.0548403671787055,-0.04742422017011996,-0.10071337668682508,0.0006536038520632818,-0.0035034909188200506,-0.02862622607673439,0.008653620897278239,0.060594976062539226,0.009531449538176329,-0.07220784349607912
LRPAP1,0.031067360259475766,-0.023656059238384358,0.016969655354785017,0.04500296136032607,0.07401279325204535,-0.07539239483164212,0.0072286062451416945,0.03147894476945786,0.02828537518793019,0.08244912218775664
NID1,-0.020861484894132303,-0.001752968501087459,0.015461685047760456,-0.005555012205352816,-0.04408097745374885,-0.02073693562737411,-0.01612131486892256,-0.10277933063826966,-0.03054707378920776,0.05041937643957656
MST1,-0.010935056426252324,-0.0033727891003631594,0.04517970066464138,0.03319206075873924,-0.002369826908602777,-0.02589554871094614,-0.014445671324693944,0.1783803222579702,0.062104762028168725,-0.05264301126167444
IL13,,,0.015866444626131057,,,,,,,
DCN,0.023540027696982362,0.04726265586071996,0.08132707352000239,0.03947946449647918,-0.0015865665168848472,-0.018502003607394683,-0.03255801840345063,-0.07667854412258689,-0.025143590943704497,-0.04508621000194484
IGFL2,,,,,0.007788129852264818,,,-0.02339590638681829,,-0.039504412065050995
COL7A1,-0.015126527891393501,-0.024896528606668418,0.023011834829262962,-0.027194146860600028,-0.01879189604834082,0.03338923432178793,-0.06897823999173049,0.007746769028906051,0.035146021363182706,0.040384335675704396
CALR,0.012661632942691856,0.025701017762028235,-0.0319698003099766,-0.08003011188913528,-0.11467324031914736,-0.031996039178650536,-0.07193638286478322,-0.041991119600343164,0.05251284210609996,0.08400311754926511
PIGA,-0.03864051764525014,0.0007979747173561586,-0.014140455844174872,0.008881928364368461,0.060940301582323074,0.06017602346682038,0.047603501468009,0.042258362846755305,-0.044363414097249684,0.1733732247979318
CD200,0.014602408261159014,-0.02819824428246805,0.0452478143510837,0.013871925904343642,0.027091398270033668,-0.05588875742646755,-0.07992679489990114,0.006829858895085222,-0.0492309816668141,0.10497304793598394
GRP,-0.016445947740525303,-0.02736766477571754,,,-0.023370398350078685,-0.026059391303043813,0.05407630380544339,-0.005260896053470972,-0.02848208203994717,
CDH1,0.07541482721183136,,0.09161862151841503,0.048739412108768976,0.04937918655008341,0.06879605907489011,-0.03979546214494791,0.011798368057131222,0.08418698235274248,0.07363051081199837
LPL,-0.0524483495621915,-0.037001404529133364,-0.08983763072904616,0.14828985898998412,0.09655672939600343,-0.02638558408329008,-0.10800140282045143,0.07657634333688455,0.15527060538894552,-0.052084725804814096
SEMA5A,0.05249473727153548,0.05240837020103165,0.0021799855344724387,0.1074026241473502,0.07566541971788536,-0.0012393435863452405,0.0344009551904341,0.09585471667794866,0.049403526265832096,0.02084752953414737
SEMA7A,-0.021494667597675692,-0.041977603930161256,-0.08866984149647833,-0.018762113489431617,-0.04474373799057625,0.05653070878273492,0.03557839309855799,-0.0414647443989954,-0.06577104767370316,0.01600251070964808
SEMA4G,0.022106213805214332,-0.0056434371071304775,-0.04483763771601249,0.06551225535359131,0.05457794952663622,-0.06084894522341794,0.05926809754232303,0.08029387807722362,-0.04111694370996166,0.07897731754070021
SEMA3B,-0.004532171973815219,0.03255353444702791,0.03125653404885018,0.026944537186788506,0.0043195417561453925,-0.018279958493850352,-0.08806935272377073,0.07390052684764552,-0.017912611747970115,0.07666140042444758
RPH3A,-0.029180956259076594,-0.02822773341235445,0.01776108791994909,0.08434251288202924,0.046437640013967656,-0.029290615827616145,-0.006069318844113334,-0.03934783596500981,-0.08744074080992925,0.040892140890928096
JAG2,0.08536735027696689,0.0060613242120681554,0.14167563871416203,0.01756241053285762,0.04659870474814851,-0.0694477593697961,0.0041857476708069994,-0.0469673953844508,-0.005647545564677753,-0.03804282703624068
CGN,-0.022391564275265306,-0.020727184937184954,0.09225794418691151,0.13050108175166916,-0.006422213227156434,-0.015161590946627045,0.007187777573552489,0.14243500830618464,0.147498080655991,0.031635908134053405
GDF15,-0.025742689282828427,,0.03372731691258218,0.0035207815615125124,-0.0800017051579365,-0.040321213583800544,-0.02681871870394711,0.07116682256697429,0.08184381307814732,
SEMA4F,-0.027011540303594546,0.0014556064788243904,-0.018408185968933597,-0.005780208430430317,0.03231898176469631,0.02757142976656589,0.02243079921116617,0.0719058224100966,0.039466194411197114,-0.06336415653538546
NXPH1,-0.006473112482840534,0.021307909733345252,0.07089562179043213,0.06970899971131804,0.1142826784093077,-0.0029677843663607696,-0.011264989869362224,0.137983579592731,0.045627334407455714,0.09008547620274805
ARF1,0.03113038477714873,0.015976622235882306,0.022847145228580643,-0.02222317229771138,0.02843575187349759,-0.009522768196823107,-0.04698098974239363,-0.04120265346350965,-0.014121193033553135,-0.01636894748538477
DSC3,,,,,,,,-0.02696157956076417,,
EBI3,-0.005512445990539554,-0.024359826964868925,0.06941109957235314,0.03654132962630131,0.006235637370882269,0.043941821759653825,-0.02428091231764685,0.037471200477525266,0.05422440754918243,-0.073876368223653
TIMP1,-0.021841252459276435,0.008256302732895867,-0.04126559331863604,-0.07968760958716326,-0.17038084640994203,-0.000814261286169701,-0.08765766995829326,-0.14702421731961943,-0.03405896089637724,0.007775354659623653
SEMA3C,0.0013046940336483358,0.04406229663729234,0.07270493074259532,-0.03810119256534382,-0.03328734582176457,-0.006976733587471,0.04099002808882632,0.0267870076948393,-0.006773289206415885,0.013780587656409847
GNRH2,,,,,,,,0.041642969458959005,,
GAS6,0.020881852834075322,0.018550521307503932,-0.02755824268067915,-0.009143684108671389,0.04205951209977368,0.01664885749898845,0.02763983630362935,0.005050070854306455,-0.03413859267147277,-0.00571917954402996
MEPE,,0.08701645410405973,,-0.03207064862205333,-0.0008287830889340525,,-0.01878475363623162,-0.0024273746308030443,-0.0541926819801834,-0.03628425309475911
SERPINE1,-0.009950516620202368,0.007931288032416942,-0.04389703453998709,-0.10620687786053594,-0.15855029207653204,-0.10810717451880021,-0.04673877073706365,-0.09837072491244038,0.0633129538285713,-0.03100341282024118
RSPO2,-0.012845534592727846,-0.005822893722606615,,0.05719454594803442,-0.007490496914970479,0.01810650248960153,0.010517531153138547,0.10016224053109345,-0.0256039308479793,-0.047780046917430194
SHBG,-0.011509435004225098,0.02601404910068241,-0.04796070134241594,0.05074063302789211,0.05189865529499256,0.0010174230919690397,-0.029198145376134542,0.031420692985099793,0.157871311555772,
LGALS3BP,-0.026965295764676364,0.0339358732342375,0.0099913100815319,-0.03766749769417665,-0.07075742857265561,0.0036968659699778647,-0.04499570600093175,0.047868966817880804,0.07125656511420128,0.02061308574004526
LAMB1,-0.018440419853847007,0.031365582719026966,-0.0033227039882944456,-0.042708639270021616,-0.07287996254815719,-0.019826463805307507,-0.07922992759133125,-0.10414628645813515,-0.03860793275823269,-0.029165750077182865
SPTBN2,0.0681341923936111,-0.003437916471152731,-0.025301776167836895,0.040978778873342225,0.062098797553461,0.03778379536297891,0.028515926114810197,-0.018244366851400646,-0.07096600737727558,0.012925517729930414
COL1A2,0.0356917682004902,-0.001244932322028112,0.004261634495216038,-0.03217686056219548,-0.056278526393414983,0.014823678465732393,-0.04007899095248533,-0.1408752585161331,-0.030998423791931188,0.1787977474353688
DEFB1,0.1392543802702635,,,,,,,0.016737734091333598,-0.02366347448746719,
CEACAM16,,,0.1083669901744249,,,,,,,
WNT11,,-0.033450595056001405,,-0.022158138744374046,0.09268694863642092,,0.03930118367453122,-0.03578139134516369,0.002120957202220327,
LGALS1,-0.052165619939205723,-0.025968613862881105,-0.05759049455277828,-0.15333980752657023,-0.1351398349785237,0.0658765871827438,-0.081278660502069,-0.13645983421511826,0.0019909768052966286,-0.07796076495150472
BCAN,0.06184810556455059,-0.005069811477125689,0.05061291227548081,0.18672969089480085,0.16749300307183673,0.003920864244986334,0.12280186284017836,0.11687187116067069,0.08403674629517982,-0.006997249604096797
ANOS1,0.030227775609363253,-0.021545117538724245,-0.018332490878231238,0.11151906018744095,0.09662886562065019,-0.0224757014805912,0.06499890725504961,0.09682774127596401,0.04876855152900578,0.016149906135777273
EDA,0.05879125963372473,0.08017949890481661,0.11932875152623339,0.08983190171123451,0.0298968550381859,-0.03463745906383061,-0.022599154737728507,-0.025792573612587376,-0.03765937273426932,-0.04752698649683518
FGF22,0.047227650745960845,0.10491648548657397,,-0.02825455223172146,0.01047014778643658,-0.025513971881149115,-0.03088688580350831,0.024153891793388647,-0.029537227304091255,0.12121241280675263
SHANK1,-0.016246415882418867,-0.011448920250494203,,0.03483421367450333,-0.0021143138879068865,,0.047592986071579774,0.023267843303627717,-0.03204784504978894,
NPVF,,,,-0.020973529470430994,-0.02134364090608638,,,,,
RAET1G,,,,,,,,0.12177990847571658,-0.019565033958311277,
TGFB1,-0.030268502881598523,-0.04052044520526165,-0.07518481969747934,-0.0743970786126894,-0.008379619432579935,-0.023162510536513813,-0.020012002828131845,-0.08276860393740833,0.015235053478217356,-0.019718217453154333
MSTN,0.03026860052921824,-0.003375317670476467,0.11079490090822858,0.014112084583099737,0.041723961781028704,-0.045548057268787245,0.07680113787228984,0.05412202534593334,0.18327093057675148,-0.041332165269432765
WNT4,-0.019032206993846744,-0.0030161621987328494,,0.017393815501051086,0.006532584641390944,-0.018380961982434475,-0.03220213325434853,0.07404162581924391,0.013085466336270292,-0.036947805649277
TNFSF4,0.03378726695576314,-0.022509989425974927,0.06540007305507262,-0.03712955883036285,-0.027197419948173474,-0.028318539527249154,-0.04149200721014096,0.029338084902270915,0.04869125909800484,-0.04309415338887081
NTN1,0.02665912592544875,0.0450761735453549,0.09002550173815194,0.10547882509864794,0.06143968482987128,0.004697205897514494,0.07564815342944102,0.09142651181912025,0.09994303760733286,-0.04422105097674961
