,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CCL18,,0.04941326863595622,-0.03154938762153533,,,,,,0.12004970578520953,,,0.02238913460931616,0.04626503667819334,0.06469024797321038,,0.008999385390663021,,
CCL17,,,,-0.023611494001970455,,,,-0.013279517579130084,,-0.01377866979936349,,,-0.02476586834044668,-0.01861493048658355,-0.002742954876267352,,0.26023576692691075,
VEGFD,,-0.03491385026206632,-0.02028734094708711,0.04220097062984123,-0.01937053853220476,,0.010038183915005603,-0.014148202783512946,0.11245200548469038,-0.01476702719535766,,-0.04298081359882418,,0.0025715800142364323,0.05530215976067416,,,
TNFSF13,,,-0.02380818787333305,0.01882561208005121,,-0.011661301095423416,,,,,,,-0.047521981454822226,-0.0027803923822747,0.0729824746267575,0.0013595559114752732,0.09244482382029443,0.06818094705587158
WNT5A,0.00952312125241338,-0.01699812083464638,0.06978404923255328,0.046831270112492475,-0.04835317916098389,0.10425204583141831,0.051869339274580255,0.005666054935701399,0.03269722276455579,0.03004135252953115,-0.011842670987902188,0.04677912433952917,0.0659154142037578,0.01062701088637099,0.08495318959270269,0.01381041656920948,-0.0003708454147809437,-0.029058011745671575
CXCL8,,0.06518334647959095,0.03198517647617236,-0.028614665595197954,0.01855372664291847,-0.016587444466097636,-0.01944877296331251,-0.00010325109459243559,0.1035501132067219,0.012582468411970731,,-0.05593137190339236,0.02922404962602788,-0.16481730855298216,0.017645917070710077,0.01730011234549717,0.003064093963055378,0.06584211427957985
GRN,0.06957638080345717,0.04295017301336035,0.031075381785008606,-0.028991582601742852,0.03931345591700709,0.032200565597596015,-0.0005666766304863114,-0.06883210113599768,0.02529092374933357,0.0066902371477799965,0.01998426952095018,0.02395936534957235,0.026803800751348625,-0.04130535801414764,0.07986423029989191,-0.005225004408776374,-0.02565315572331001,-0.021932790233679764
MIA,-0.027203561664692056,0.037183633370627904,-0.003762228410291707,-0.025564275116636063,0.05717492290117503,-0.021085881393195463,-0.03940654354572292,0.01859620586302667,0.07431091817096433,-0.02022412048087085,-0.022063309528795948,0.060144201317611425,0.05271056388562272,0.1598380166514676,0.016742377881975922,0.0026598661021146946,-0.013125788010549483,-0.017618353098834742
COL4A4,-0.02406960672227391,-0.035146883487566,-0.029034766559671254,-0.039943402553812735,0.07162011394190322,-0.011095212791163562,-0.01359389780525128,-0.013864227203243833,,-0.019618147163080645,,,0.03755686142743545,-0.043523280875237796,-0.05053485107828023,-0.003332947897753921,0.05983539604567353,0.025864910824655564
TAC1,-0.020783299823313558,-0.04401873148321754,0.028435058296244053,0.0035125760137439074,-0.008282571118905301,-0.02811250747000778,-0.016469898194007945,-0.057873037807121074,,-0.034767462503046694,,,,,,0.05784262164506592,0.02972099897061895,-0.02693994025594097
RARRES2,-0.06231141071901234,-0.04643365727022695,0.04366754668234908,0.030967378177550724,0.03195926039243824,0.06237085176885458,0.027187427414537706,-0.04184894969831777,0.0034165153189911366,-0.009490799458847031,-0.02266939457532139,0.041546457342302695,0.07095010090302785,-0.055030733469196444,-0.03940885655663327,0.01743770145555864,0.06205079535904044,0.02133231517772905
FGF7,-0.03324913178251242,0.03627018533124416,,-0.02152802344374111,-0.015517995225806304,-0.03180074574344305,-0.006338944979562901,-0.013501808211007077,0.10446018076387743,-0.0023122009343408633,0.004735131121101875,0.08086361079140834,-0.044866550656201445,0.0420572443863348,-0.04016287597347031,-0.02572385478696482,0.03067198564053486,-0.009288364514579423
EFNA2,,,,,,,,,,,,,,0.040101872325146476,,,,
HBEGF,-0.030041385084138613,0.02385569474337847,0.07537620746324489,-0.0050468999548969416,-0.015648525296484177,0.011862379766198333,-0.03518825185690496,0.062382425580829945,0.09858266142821516,-0.058097963015170645,-0.08708538389072933,-0.040315875895823736,0.015740499351559873,0.011743608236152253,-0.01451957494179379,-0.06200076495209385,0.027682336146285267,-0.0494088481943848
CSF3,,0.0803569028347209,,-0.007235095017655291,-0.0493658343890982,,-0.01438208222791407,,0.0494078691330965,,,,0.026130267212633968,-0.09019399687166912,,0.06725201683447829,-0.02318826295974126,-0.03652384610207278
PI3,,0.05949056229384165,0.021109743634546353,0.09430936962632806,-0.03195335207054695,,-0.01619441441157011,,,,,0.11566383509587316,0.02284024687486181,-0.1600768264950498,-0.027873970290241062,0.0360136299221639,-0.02470542557764656,-0.006333661942722012
PCSK1N,-0.024219732556564934,-0.03307375627021369,0.005801176978163492,0.023470675714767627,-0.03138400394562454,0.04114984905183784,-0.03404313433408824,0.04365923531946828,0.056458422453849036,-0.005435003353958015,-0.06319694818595827,0.011793157658484677,0.04347973755725336,0.019510208693369786,0.08638165053039382,0.03482494432829451,0.04801736512222767,-0.04005810238308166
NTS,,,,,0.07076342576719155,-0.013544733894930579,-0.0176773090984062,0.019100196964410305,,,,,-0.015985975797644995,-0.004695448943234764,,0.01049222840949719,0.07320488951044103,
SFRP1,-0.030240226224646786,-0.012559505548012845,0.030177196207748277,-0.020601941185739204,0.04330408718165426,-0.023321475057331925,0.035276181712671724,-0.029408340856306232,0.01256520680607877,-0.030413401528766214,-0.019232896215299305,-0.08403790493775419,0.11179805995212064,0.03464018098435494,-0.033339087913133676,0.08905999115181916,0.015978872497866878,-0.0455664387551716
CXCL13,,,,,-0.0218998262772378,,,,-0.005755361653619029,,,,-0.004441557244496829,-0.02167849610076711,,0.02298651702069819,,-0.029625800548687443
MICA,-0.0025361701124967857,-0.02206067239414326,0.04054894241755068,0.006190296804912419,0.044425452199056976,0.039195500238670224,0.034182855119279945,-0.00799243062597834,0.035074982561143636,0.002591598439325513,-0.052240368325383806,0.03435452950947345,0.04023660339663168,0.094765997238252,0.09699600424289621,-0.06384491545569113,0.07739541921489704,0.01251259087789406
TG,0.11424742240088707,-0.028017653814611923,-0.011616744371531797,-0.02223275859238012,0.017569974792201945,-0.01563419348640925,0.07056419680189761,-0.013378611417638507,0.01647987334386513,-0.02069750624944528,0.04763918103949103,0.0968340024874771,0.0637278084356293,0.09167180875512691,,-0.0016034613618564812,-0.04522153575594879,-0.017520241970615004
ADA,0.028762484148305806,-0.04143353285686623,-0.005336993473580504,0.0006002416703438905,-0.02048513486862892,-0.030542932699470778,0.027491303004891037,-0.011038644957366376,0.08240245922993839,0.10681068046879141,0.062120455547472184,0.11272981977176395,0.011798501013475383,0.07301337136489894,0.11307519360610462,-0.043307984976525535,0.0736553630071228,-0.04629261299576846
LAMC3,-0.03522125700053734,-0.0005958631058502285,-0.03182697450011753,-0.045873522155278026,0.007204112266871703,0.005404522721583268,0.015915201934009717,-0.0008961051521702058,-0.02160441470177772,-0.03938793271255465,0.034864442982387965,0.10020359938577914,-0.01191611090892522,0.10475721221118753,0.0561824948499551,-0.005505314020804015,-0.013977926435239688,0.0317095237148551
CCL7,,,-0.020068075749056922,0.07273760993365812,-0.029035126342045033,,,,,,,,0.07219059487716793,,,,0.009300990592319475,-0.04219808636385979
NGF,,0.00736516370449603,-0.03445588949882656,-0.03683020987830792,-0.030991975355665842,-0.014919213942880101,,,0.008268396902968591,,,,0.1081098839658181,0.14228867359498104,,-0.025407990785450224,-0.04992690213916584,-0.027677781221329523
TNFSF15,,-0.02505066713346292,,-0.01789946237653665,0.04763734338254163,-0.018115196511545962,,,0.04017766618776366,,0.01297820531377519,,-0.012205062391558656,,,-0.021627839953992922,0.06007689980751279,-0.04042261619931237
HMGB1,-0.05920100391939798,-0.03292401644237928,-0.038682570264364016,-0.03366993362699734,0.024073067303478336,0.012745028635875585,0.04207903132666174,-0.035145420264953695,0.11501447335516207,0.007065144603782401,-0.007309405531105753,-0.11526782139266566,-0.04332406505409933,-0.06831947786869026,-0.08522998279553755,-0.021733172092517673,-0.047718003065804274,-0.026948899197610662
ITGB3BP,-0.03472552406548554,0.061297832820629235,0.0008227945765341734,0.011581435907038588,-0.031417640730278557,0.06488932284210133,0.08344778067081181,-0.01974528271296275,0.06365585783635004,0.05765111680295817,0.020317284025808575,-0.055439350820772046,-0.000992346003517011,-0.024524142487757354,0.09639413962950401,-0.02556499060614768,0.06837570434403206,0.02027597580327912
AANAT,,0.06246255862889195,-0.02911572476732029,-0.0162866818599658,-0.0193705412974583,,0.016860941410331363,-0.012031463432730795,,0.053718786881745556,,-0.006489543411886982,-0.03256324722902594,0.024123221383191066,-0.02819688506938742,,0.10521312966329156,-0.02230141544537953
RELN,-0.019954337613056927,-0.034913832140333056,-0.022050590618113576,0.012438232398039291,-0.025446849945264263,-0.03974720970314312,0.002222503852377087,0.045234848389826485,,-0.004233530083340362,,,,,-0.007714414792467116,-0.012293221902042607,,0.043610069986247696
IL15,-0.055617507733521136,-0.03560909092027252,0.054821476225774164,0.038181599168616534,0.012542044345761255,-0.01289003925395349,0.001225388590454864,0.05929219711912033,0.04935150935270644,-0.017141912681813906,-0.015498951837251064,0.13091149754075115,-0.014286311881794288,-0.0043566125323543925,-0.029902784903640057,-0.0381349583958408,0.01109973933349646,-0.019698143208763133
UTS2,,,,,,,-0.02410350079408755,,,,-0.022770964227064962,-0.0652612305568485,0.0684132546206952,,,,,
BSG,-0.04835158860059097,-0.02352222585099964,-0.013873271630526526,0.02352139734479057,0.021693094563073338,0.012310734006751317,0.00748101314123223,0.06440251342443203,0.01947525214782042,0.035353835921506184,0.01851065587504185,0.06848299514081836,0.12849003909825266,-0.007801143118972099,0.13491057698849943,0.00045415024383495663,0.08087781130912523,-0.020481214667350037
ADAMTS3,0.012437954427483395,-0.026905345038986044,0.010546462055349709,0.057406847109157985,-0.011132848834090207,0.10635098805046138,0.05787646349495959,0.05013335277115917,0.05501642594954476,-0.003964656012281624,0.05960381718278499,0.13250891703431722,0.07734495811108043,0.11297162457986744,0.026885301473077532,0.015922070778629012,0.030103420447548466,-0.038033631704753136
CD34,-0.040032559211806915,0.022674708076748807,-0.02614248165702563,0.02874316276252163,-0.056785278430699665,-0.03502115442846216,-0.0003090531135278211,0.024340994604975758,0.06261421701436072,-0.03969792329716663,0.05505485059752482,0.06471482846241874,0.08291005086435807,0.06603124797961342,0.02461817309125778,0.02569488615112011,0.03575923405868544,0.042245170162839685
CCL23,,,,,,,0.08887758574572421,,,,-0.0312956976520478,,,,,,,
PLAT,-0.03219097731427817,0.0073191319423578935,0.033561743041807805,-0.03588448745593546,-0.020741380355287983,0.07667849774980995,0.06075676733295951,0.05503202458920439,0.04363188973628315,0.08087677342585167,0.03463005671002348,0.05280770409986404,0.03582958760784056,0.1307340081875326,0.0739608734024148,-0.010016507639984532,0.04136316267028497,-0.06688273047277334
NTF3,,,,,,,,,0.02098885578270919,,,,0.0698293725274668,0.05340286980953842,,0.03430556777529434,,
LTA,,,,0.00795855216201854,,,,-0.011587553160305459,,0.02250563549179657,,,,,,,-0.010753518319094206,
CKLF,-0.016097366011094846,-0.014538883347063467,-0.02825865390144484,-0.01686081236045198,0.022740037542575427,-0.02560322517195345,0.07681248102165873,0.061953434452328995,0.051894579855665986,0.0036789586228079918,-0.02401979545923852,0.030622245815345863,0.04392844961950031,0.09213916057310806,-0.001545971917249325,0.004268109011630144,-0.007765492328583474,-0.0011010679913478869
APELA,,,,,,,,,-0.02611089233576226,,,,,,,,,
CD24,-0.005109841564098001,-0.05239481370904188,0.030456587112496332,0.048722438358699126,0.028789522383986934,-0.0021460957693530637,0.013662030141455159,-0.00982437484914199,0.056880133682291265,0.02441428787397698,0.0057042118194693,0.07922804923549503,0.06824453542987077,0.018461006123796628,-0.02422137699399253,0.0797437415891518,0.05234590506954202,-0.0290008602594247
HSP90AA1,0.017666899751166948,-0.03097826039892209,0.04985885473529465,0.0037806956740665497,-0.007967359519156192,-0.013274771951117386,-0.04962899542760108,0.06057403078437004,-0.0063325988944662156,-0.06799437412299986,0.05511995216041552,-0.08222764310063956,-0.022667153402483726,-0.21283113935158798,-0.01864643602771045,-0.010117618044306982,-0.025173086763120422,-0.0049689792502679115
BMP4,0.05391575703005032,-0.043824011323532516,-0.021954034609006648,-0.011664066945260317,-0.007369980780550672,-0.005444559151814088,-0.030074995748478155,-0.03323646746246828,-0.027167067491922416,-0.014606681900563662,-0.0035213275451188883,0.12995025735807617,0.004432309759544035,0.02383268650434498,0.06408903146330606,-0.024635275746113284,0.13910861649204767,0.060195965667289
SCGB3A1,,,-0.020068073742276163,,0.042927714767617885,-0.01645436308494821,,,0.07259003049848813,-0.011961401453576204,-0.03862140508044718,0.13732897197484117,0.007686714941812998,0.04313008035774516,,-3.679631605538697e-05,0.015051016465431458,-0.044814823629733214
IGFBP4,-0.0002599048615742122,-0.0890802976816288,0.019512492181407756,0.0031648850441886723,-0.03421946716374474,-0.022164056343754568,0.049401733881486186,0.05707666758245737,0.07064724201210314,-0.009766964904305533,-0.008397161507069728,-0.04368217067903899,0.0257777502194202,-0.012649174100486361,0.07375697076017233,-0.05365588882200246,0.00566383084073595,-0.007968471791219602
RSPO4,,-0.024736354899865903,,0.06481019500326109,-0.012707707156068102,,,0.06741004649812249,,0.0770301338178843,,,,,,0.03318845807825921,0.04788849073844438,0.04206877818199369
LEFTY2,-0.023831618450090516,-0.02647468263515868,0.07468881134591551,0.028853950270159818,-0.021585815230893455,0.04164327071068619,-0.058038665709306096,-0.03318921640892202,-0.01601528589066909,-0.02116150238327201,0.07196632524012689,0.10749463824565156,0.025940317454450065,0.05405679261008796,0.08925371985464235,-0.031107589922015094,0.06485893035810454,-0.08545829564163904
PF4,,,0.128115669077413,-0.01402446551887773,,,,,,,,,,-0.02367961836284326,,,-0.034600983573423554,0.07105898888608238
ANGPTL2,-0.0006759526977457557,0.032084810662163094,0.028226804359663984,0.04411599551807667,0.017094558904386062,0.10672361454294019,0.01779847760282136,0.028229083535780075,-0.02615759123821279,0.0005284080462945293,0.07888386741754161,0.10122186178429386,0.04973988092674697,0.13134234911146772,0.03460633758508003,-0.011149075425739617,0.07985879468303217,-0.07846195602145048
LRIG2,-0.06253346887563736,-0.005599516862385932,0.01899435238415964,-0.049440583886185836,-0.04657957116319433,-0.030807750149288257,-0.010171098602547652,0.011651115838394196,0.08169463096235806,-0.044749411504475096,-0.02594723921745861,-0.0037581873287514536,-0.01801842032062901,0.0403754181123112,0.05229295665088727,-0.010863603393616977,0.06403614764300522,0.02304466869237292
ICOSLG,-0.028956145005476677,0.03591798763501927,0.0037870718881772374,0.057372632114660906,-0.037448511921668405,-0.034465269994373916,0.01016583713060678,-0.026511459710420897,0.059719982269639336,0.10912824238164667,0.038688044294824225,-0.0544775468248133,0.02481760121957767,0.09427355787070056,0.02139190645230803,0.08541472343978673,-0.0035943368837153583,0.00838118337120169
WIF1,,-0.0261229235472305,-0.03745754155452683,,-0.04035676149920821,-0.05851325999881674,0.008147537345835204,-0.01039990465138052,,-0.031028434976880293,,,,,,-0.028118261461875366,,-0.04042261288202959
NPPC,-0.06109093181384616,-0.025923588100384,0.010170445690958931,0.00447639284462442,-0.02897867280575962,-0.01864374727462503,-0.034929362847998774,-0.02028690954289496,,-0.002482089175486446,-0.027650822960282383,-0.05369506772864285,0.18839331840414855,0.03865227317158537,0.04043210860913172,0.03219175507387505,,-0.052940603254765364
LYZ,0.04162715790688004,0.08201390737081979,0.08731451424239821,-0.003161371870274158,-0.03348119751119631,0.0067032850203576876,0.047326976588990426,0.03133631710035629,-0.009240748006300823,-0.010388445356904535,0.05943898663422098,0.11462668495914831,0.021891025145607538,0.08273701314390039,0.006140484357053151,-0.03628055419609256,0.006632216571033417,-0.06051133424554264
EREG,,,,,-0.03746647280709009,,,,0.0629150969579252,,,,0.04487196974302558,-0.036414001927682765,,-0.03767414689290795,-0.03547035166789787,0.0565213512841665
SPTAN1,-0.020026251707681925,-0.07045822305747614,-0.06495725851690211,-0.0036350634714811315,0.02668953691424034,-0.0015901968527256077,0.012141227576685261,-0.04539845572588409,0.05222545632970721,-0.0003593792915931681,0.021699596155388932,0.05978868983839095,0.059180002705797555,0.0867485110170449,-0.0011572911569320068,0.051397631297454206,-0.009684239799435746,0.001562738065085323
PTH2,,,,,,,,,,,,,,,,0.015495603829168796,,
LIPC,-0.030816294873184255,0.07925934683544236,0.028132563410553826,0.020573029423007344,-0.025776543225688703,-0.0199891457043728,0.1594392936240822,0.019518724688926195,-0.006908094713337083,0.02565593694624389,-0.029320867297195522,-0.03871223894779537,,,0.06139573483215835,,0.034439454399348715,0.0303034447533673
COL8A1,0.0071807522279946304,0.010487806527159672,0.06922388611973863,0.018088491847625426,-0.00972655639754847,0.10416215363189886,0.09328308574537561,-0.04194749861051607,-0.06980745444196293,0.05910352927947184,0.10851006709543455,0.14356074587258388,0.08268882732021304,0.07727075660815351,0.14984923785780813,-0.028814247068840632,0.01169647771347185,0.005967154424673476
GSTM2,-0.026720172050916452,-0.023601262165011475,0.08044350157407472,0.029677577198702728,0.0198170711238522,-0.010900263866663132,-0.008992857838015247,0.019645950304943784,0.0008793476363188189,0.001932691247020192,0.08287590463545863,0.08326811301396034,-0.024669033183824275,0.03938070145484412,0.02212774917291925,0.000867960847369543,0.028393444430613698,-0.030513729286800607
IL4,,,,,,,,,,,,-0.00789791705682423,,,,,,
SPX,0.03576580594022032,-0.014195483836980417,-0.04121953903747513,-0.01028324094646399,-0.004954591046964377,-0.0514164307273024,6.414831145889526e-05,-0.012887315117940513,,-0.0009310818157838536,-0.036656470017529065,,0.059638072769523334,0.02745144821001718,-0.08989104775543458,0.024224180873126836,-0.02468350689499153,0.026199891221374953
MFGE8,0.023595233604360517,0.048222516256395745,-0.020985421967460796,-0.0012309338138312919,-0.024645956235576073,-0.0030996385156744997,0.011439622189872949,0.029720034319092193,-0.037714508681893265,0.022645880540331294,-0.007975904495739913,0.11901095421754196,0.03528348314582405,0.011766530501754911,0.10216150428552896,-0.08592972533760249,0.04175844734330587,0.041538272335468744
TGFA,0.050066934284704497,0.024567281922322028,-0.026976536940803774,-0.0488276589767264,0.016447884927523394,0.05511688710922199,0.054725740982025345,0.06785679861515219,0.0644333652324908,0.03114586456785977,-0.06775507518727067,-0.03883863280800798,0.04736293598297169,0.05520073396346486,0.024232960510850467,-0.026154251436765086,0.09720256682980409,-0.018217300946969057
SLIT2,-0.024771110085630647,2.781170374913933e-05,0.0022687988287494053,0.008562991645595798,0.0032284411654676763,-0.043895143493633874,-0.02352029718811529,-0.034681348720948,0.11775854290146798,-0.03855875395416258,0.09545240640153482,-0.03330912890677212,0.07784053098301247,0.009927775589560836,-0.012350828198933798,0.015842090657494947,0.0882013709393369,-0.07567020355857526
PLTP,0.005315612734365684,-0.030833262724564388,-0.02077564659002977,-0.013003360811402366,0.028124211084216203,0.03431378467828775,0.037765018666012895,-0.03218890587475193,0.07055978982586984,0.00803979533076562,0.08724520037075571,0.05596518832155206,0.007381392061740354,-0.020858935255437965,0.06976790234829093,-0.04843049834637138,-0.05011377938355334,0.02867821081522595
APOD,0.05141394315675691,-0.02923743106825886,-0.05820151328900782,0.013297260302182881,0.029741529008037195,-0.015216436848955782,0.01927997572016582,-0.036050489375313285,0.02240511707232277,0.029210122814146193,-0.027720691001634257,0.0735827544741673,0.04890242757169382,0.1990065064876173,-0.07879591442423352,-0.01480532948943286,-0.057096215741095545,-0.009018208201559722
B2M,0.10485406892398418,-0.023561322801619454,0.07182689928927512,-0.026016975444146145,-0.00878327998201554,0.012802706390800805,0.02287036311853131,0.01946965461766343,0.06955081820345006,0.024084909801176262,0.1385161511207543,0.1283316232859076,0.07618258463489457,0.07563760779461373,0.16299164458836268,-0.05032133342146886,-0.04769998245310052,-0.07520677670688528
OMG,0.03596584756037952,-0.08116938438639593,-0.04866927772617288,-0.004352667245210021,-0.023579151177358364,-0.06981655346400321,-0.04475365323082529,-0.031586884264117654,-0.011860150869140395,0.026220626308122906,-0.017397387958835445,0.020116807206283165,0.03505605645233791,0.1495299168867399,-0.10159432667024959,0.027825294490608065,0.09416531536957443,-0.001199324080574304
CXCL3,-0.019383326265461798,0.05447737995862736,0.004213411045431555,-0.01988609347281203,-0.02229859742643642,,-0.017032964800930174,0.0343550182772386,0.14496473928344633,-0.012345282821885673,0.07617489275324048,0.006476296064451925,0.03531159503263144,0.007603864548861624,0.04277039568061263,0.045704258148132434,-0.012498654445911948,-0.006451657406339087
CXCL10,-0.06227451908089653,-0.02094019538088906,0.02592613569857669,-0.010230037464241887,-0.03663962281874857,0.023682856063399562,0.06779455621978205,0.05163883519512597,-0.01616067052929061,-0.019618148402464477,-0.0018683518004121765,0.10136111973831391,0.0694263356961162,0.10953709980094122,0.015574939684402824,-0.04133083742772867,0.03484966521574072,0.034281739329754916
RSPO3,,,0.026491296055643626,-0.01628668065656441,-0.025776527333185337,-0.0427860755903448,-0.021302398838640046,0.03277701550800882,,-0.012900582616851187,,,0.06672195425705811,0.0995091285544668,,0.06752813657489481,0.010196458697791228,-0.03240341820657873
CORT,-0.024069606334832464,-0.007263806451604074,0.005387942407238203,-0.020571651600718513,-0.031283707793020324,0.02539045081990246,-0.03686857386754794,0.051629013446232,,-0.03422484506739294,,,-0.019598925670166578,0.060578998118504396,,0.026727727481826065,,
NCAN,-0.0492919686621848,-0.0050466232144819245,-0.02205451216834636,0.0391642462745874,-0.08103778659739469,0.03971081107875735,0.008576547214380047,0.004463701287402574,,0.0588786828717567,-0.015992101328607712,0.09714885680544924,0.028387013551760737,0.19235145201492085,0.10513919279314689,0.0064248531196741164,-0.0013551119700735287,0.023132184190671243
PRG4,,0.02233763324113205,0.05166798129458198,-0.01607425144529396,-0.01845590102807423,,-0.01845366497658753,-0.01722310901263333,,-0.015082913624073224,,,0.05853156160813658,0.1384649105877935,,0.002045751339360529,4.3529418321683076e-06,-0.030661267119495936
ZG16B,,,-0.027828361349223563,-0.01865613467905335,,,-0.019923696832263724,-0.009207362886350112,0.05213622246352345,,,,,,,,0.024331412652907055,0.08603924096819994
TGM2,0.03468759505984232,0.03992580597289713,0.02122107017738934,0.015183215210460968,0.03212038574306132,0.032464784326643056,0.013500196737565898,0.031716094471358626,0.04332326453572958,0.04395611735398966,-0.05419222824929368,-0.08331802271788374,0.01369112613175415,-0.026164597168569767,-0.0010668189348498574,-0.0008301233755693031,-0.004370108345272125,0.045015741986681596
VEGFC,-0.004254775696511749,-0.027158232510883784,0.018132585034997643,-0.02864862011283454,-0.015404748068388398,-0.02642473595677886,-0.024329998643814903,-0.024793156636533472,0.07802788711622444,0.07039227146892363,-0.03147767490009653,-0.041947993095088516,0.09679628664184094,0.02529873471969653,0.05803848214070858,-0.021494272638198777,0.030499448850067154,-0.04796640949924634
WNT6,,0.0009752913968895054,0.03224426622289993,0.005164830260101747,-0.02543045478317212,-0.013221208571637999,-0.018146763101606428,-0.020490657698756486,-0.02362438364986871,0.0878703933826631,,-0.04692511708534791,0.02923167924302246,0.0330193788855903,,0.03427713748956303,-0.014178221959282918,-0.01941874032405437
NRG4,,-0.0031873380867119515,0.1074723549843382,-0.004851887841676842,0.03068920414216596,-0.016185203384966453,-0.022985210396765494,-0.017688834909469545,,-0.01795739692384796,,,,,-0.030266679994923065,-0.010562692393232856,-0.024658788928162697,-0.02920280702178593
PMCH,,,-0.02130311585858648,-0.00552937929477206,,,,-0.013477029107303687,,,,,0.008561266304534729,0.11958344710102901,,-0.02299753418266643,0.031144933700367916,0.04418812662643209
COL9A1,-0.05967767955999354,-0.03998878249749534,-0.019158925816814963,0.007403245445804078,-9.648852201602912e-05,0.02880256442522,-0.0100933387378428,0.01964016394907068,,-0.020462026885756057,0.015879834246365365,0.024970361167789678,0.0161511480039614,0.1470787495834056,0.16234823261635675,-0.0693721193950647,0.02079253206970944,-0.000806321873262023
