,UKF251,UKF296,ZH916bulk
DCN,-0.006708308733702715,-0.011601735914912497,0.03329859996354369
RARRES2,-0.0029203130872990264,-0.026879611794195787,-0.009957602779774593
SEMA4A,-0.0030239715183188057,-0.02874008987717658,0.002725237356324604
GDF11,-0.04745193242174144,0.00488376601168835,0.10128415500315614
GPC3,-0.02151292124332211,0.029733802925871227,0.02412954831696422
OSTN,,0.022117889696155853,-0.039087510986035294
GRN,-0.011020238732859343,0.010608598599504896,0.04705188193020769
CALM1,0.03793303285905172,-0.08403505293565512,0.018426769804099706
ANGPTL4,-0.04727108463573284,0.008752978372867072,-0.04516411456098704
BMP8B,-0.037847530390265775,-0.013012490423927823,0.02559816792844039
TNFSF4,0.037876708307878586,-0.0011060102562496109,0.03698707898396558
RBP4,0.06861380485125856,-0.021718445076131368,0.0482295358663056
DKK3,0.05947959781971712,-0.0042549885922236715,0.08099038403188115
COL11A1,-0.028978969365418147,0.020919425180584338,-0.02538264209974693
COL5A1,-0.011235972929652957,-0.0281019663616071,-0.036179295225206964
KISS1,0.034164125539759706,,
MEGF10,-0.013850547311879218,-0.048779796228947285,0.0870832237555222
CEACAM1,-0.015019856219610205,,
EFEMP2,0.02829971416022854,0.044508074657479406,-0.03212302151686102
IGF1,0.03536901722708916,-0.007744937941371154,0.04649774870186492
COL6A3,-0.005855941323122825,-0.02716192086183066,0.020503556250538273
RLN2,-0.014453062041131271,-0.04514599691497379,-0.024129574756345935
WIF1,,-0.025224933714826047,-0.04085152488006147
PLAU,0.05257069848757718,0.02126771858078112,0.026097626253455335
CXCL12,0.03313321532997135,-0.00963572471218928,0.018264507750860966
MMP9,-0.013662603451526097,,0.009015775179892065
TNFSF14,-0.02056294638039306,0.024163446156553404,0.02598996126533991
HBEGF,-0.02338112408344926,0.08990311390167721,0.006157819194648546
NUCB2,-0.07306352432303227,-0.03710905156612143,-0.04946306388536072
VCAN,-0.057989447277841645,-0.06059420943343612,-0.062327183195504086
VEGFC,-0.02111051888585607,-0.02480802887554613,-0.008434657189495737
LMAN1,0.020936415346738835,-0.08101173919071684,-0.1299927066232335
IRAK4,-0.03385629340109051,0.013338200496743897,0.09946518372403064
MICB,0.05250038618250481,-0.0040941707450797395,0.08944720704966373
COL1A2,-0.0012596167920232945,-0.042205744567713456,0.010801884040307304
ICOSLG,0.018924741893884822,-0.02543968161753561,-0.004971326194613542
GNAS,-0.018954285628504614,0.03334270800671412,0.000555800604859978
C4B,0.1482574368898461,,
COL2A1,,,-0.02658933077007219
GSTM2,-0.02993828986470762,0.0306498741367323,0.02253108468235669
NLGN1,-0.05623060983134305,-0.013475923836221324,-0.024747215458990817
SCGB3A2,,,-0.022538048952608084
LEFTY2,0.006301099469217435,-0.014698454607555478,-0.05481948463525408
ACE,-0.032550878539481715,-0.01973214847813379,0.058643278809120604
RPH3A,-0.03139003767573669,0.00020814876524633132,-0.019411689981670224
NCAM1,-0.057945273656103746,-0.057798691258528136,-0.020205889680804272
EFNB2,0.048341847479642194,3.799233754756177e-05,0.007631868206841079
ICAM5,-0.019571380746437137,0.05641813857231006,-0.03410652009415107
CCL5,0.0525243802100657,0.0357478890948333,0.03259213684458715
PSPN,0.04610631884631728,-0.018343620664882394,0.01053657308882298
