,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,-0.043138343468226155,,-0.014660332200722806,-0.013221174095439842,,0.027156511352912187,-0.014122259619172054,,0.10264921887188933,0.06249076602183218,,,0.05905422668201731,0.005120979769514137,-0.007494968127278625,-0.03411803380016488,0.015352627641334703,-0.02112884471525517,0.028363774468483975,
PDAP1,0.03913769058129522,-0.0052060918114104305,-0.0043049056662657036,-0.016551173625042655,-0.03642204963321682,0.025126422057403282,-0.03711409344129385,0.06512930494267803,0.055156533950775306,-0.008522634148356814,0.01039577076468637,0.06573644076138503,0.04344734306570761,-0.057964447497537035,0.021488168134665066,-0.011745037248174498,-0.06412789303934273,0.05176125634426633,0.07386990948984191,-0.025150464280267047
QDPR,0.0025156354231966175,0.00373391804154508,-0.0019004822093122609,0.02612346434018151,0.022544504297350183,0.014044329689618582,0.0716636201424973,-0.012308952517796581,-0.09257035858760354,-0.03169449550309965,-0.0827743602542167,0.0479833226588083,0.08408212912198353,-0.05386148886318748,0.004404440601874961,-0.00299749797549212,0.1009475770265277,-0.005460524612822327,0.07966323563189148,0.08415595362505689
POMC,0.03274536729096361,0.027949291907798643,0.00022557806128841828,-0.023491917027138425,,0.09144987320851487,-0.015339571830326727,0.03182122951037601,-0.0347209580267406,-0.014796356209120096,0.042844456185480696,0.003979766661208367,0.1558437030591668,0.012658686672972218,0.09861219345622742,-0.0054819101012707205,0.031125844952302285,-0.034564014350127965,-0.029856841184747532,0.05374674420012404
CCL18,,-0.0031284548409928263,-0.023285403129217796,,,,,,,,-0.007706137456243745,,-0.0574654308452758,,-0.02983496532256601,0.047382638874987684,-0.0065201744121457005,-0.03878364058565929,,
CCL17,,,,,,-0.02690021405871009,,,,-0.015904166344958906,,0.04007869969706077,,,,-0.024205093621962517,0.009492071919342973,,-0.030256817285143855,
VEGFD,,-0.05086990045747249,-0.0338730972384306,0.015833624100864356,,0.03954193488708027,-0.013511378427289758,,0.05382702905753653,-0.01694454404765665,0.06187361956118526,0.03323040995301913,-0.013362652734910108,-0.020590497097389953,,,-0.02874894609228857,,,
TNFSF13,,,0.029730109407944766,,,-0.002609764116520421,,0.035139401323961324,,,,,,,,0.1193268106889264,-0.026892776367464184,-0.0237262765064918,0.04207146157340192,0.012905451044459424
WNT5A,0.05588943951665002,0.02796513221750566,0.008408239173779558,0.009875250723313514,0.06278677237374736,-0.002728492611693338,0.03568875300427985,-0.003658353842242381,0.0032949392340604917,-0.02729020850670815,-0.018705572622496218,-0.01850904413722001,-0.05269235438601017,0.10094805111267018,0.07484576482529544,0.013024143649448358,0.03214534306398993,0.0207627097483769,-0.023219602978412364,-0.04306664708912217
CXCL8,,-0.0883194935034366,0.008523350855518516,-0.017731184117393724,-0.007718194368332317,0.055806547075196125,-0.037011093011174265,-0.0031253205415373974,0.021394074879851076,-0.07020979899363188,-0.057544212979452336,-0.025402318754882306,0.05072466469425162,-0.030019827843945593,-0.022754082435592814,-0.057842737547252804,-0.0989609503924587,-0.012621924893834405,-0.01387876564785188,-0.08821822206646883
GRN,-0.1607115917887633,0.09385340375470778,-0.02248745612886677,-0.034237287597785285,0.07740644694057108,0.0011789406782154288,-0.01840765817478129,0.02409668744122349,0.01188181735557817,-0.04560731050535147,-0.04545441544970702,0.02867928332716206,0.019520938902065514,0.09168224748825786,0.015807931260777355,0.02907648251261111,0.03811708413937773,-0.018344817152456092,-0.09501043292923177,-0.00690751160684293
MIA,-0.0406654770855998,-0.02332570138089119,-0.02200953855207132,0.05884228875743054,-0.01357706864907097,0.03922905036680601,-0.04099819072799048,0.07149971942775205,-0.04040345601479008,-0.013643980814434917,,0.06390063449405282,0.14451780712734366,0.07572591654180356,0.03677732505718137,0.14690276749910378,0.08589670503094096,0.009043460824897159,0.087027991003801,-0.03175658815626316
COL4A4,0.044901085455223755,-0.014394433997119987,0.04052627826894001,-0.02832147584950722,0.023081994588966197,-0.019253598953953087,0.022066000109908203,-0.013914274899911967,-0.024746059192689303,-0.016604441717915083,,-0.010034126175032484,,-0.02232627774449425,-0.0016079815960649071,0.12188573457155558,-0.028135773339967775,-0.04258192490588663,-0.06793799205546382,-0.02140913205791903
TAC1,0.12157656635372217,0.03195747877508271,0.005219283039676852,0.03761843992575888,0.017596407121392432,0.03454939217743655,0.06229812103613458,0.03907891774936002,0.00927591152514991,0.04260533232478206,-0.05645256158540366,-0.032254067164473335,,,,,,-0.014493504937016918,-0.016681577933267654,0.013352956710013483
RARRES2,0.08726907936774908,0.022570487214157702,0.01896747558230841,-0.01402201202014972,0.0608788863784884,0.02607937721627849,-0.10863539080633255,0.031003896096876718,0.03937962947774744,0.04019216653497005,-0.009723361408752948,0.022159524510599576,-0.002693075546644193,-0.03513387374018316,0.08435037954745968,0.006334745656157431,-0.025984175460470993,-0.026707703739525905,0.06010308747761364,0.019188208764003765
FGF7,0.0037703097382002383,-0.01785603687405276,,-0.006015921578306811,0.020159043039197678,-0.02734325359285107,0.01825010834431476,0.006865087627666191,0.053773929186030626,0.0482525881560807,-0.027821289571777215,-0.02108818237651454,0.09620183581988773,0.05731938969058842,0.060779516344709156,0.0189080577290443,0.02296082341318611,0.020662902865425426,0.08459337082100385,0.0464507706598706
EFNA2,,,,,,,,,,,,,,,,,-0.011968307340596292,,,
HBEGF,0.03462797374906491,0.013592376378181167,-0.041983074281688085,-0.033208231242132194,0.03186728759746551,0.008103661294290191,-0.056732552588704854,0.06246684722275627,0.03955741990421186,-0.06386428521356458,-0.024046656128920246,-0.02183930818021578,0.09826679233258849,0.0990771476770698,0.09597686580727176,0.03301188300034122,0.028871820815821722,-0.009330724571931475,-0.07778519377744313,-0.019875695201974766
CSF3,,-0.03890197558308722,,,-0.03247800863132383,0.050311424568243994,-0.045016352495881214,,-0.026180854323371732,,,,,,,0.0257493096289986,-0.004897254127989452,-0.03029108507131812,-0.031855760936271384,-0.0239451681794884
PI3,,-0.04127033621701907,-0.005675270021977714,,-0.05639936095399753,0.08463872985150273,-0.041447464751640954,,0.025191942885488282,,,,0.014756453562603869,,,-0.05379488715112259,-0.10268331410762327,-0.005172792101429941,0.007685906350049216,-0.03828836575464867
PCSK1N,0.07634971944627644,0.07741960030985483,0.056453518054163286,0.028661287204941824,0.024145452778512426,-0.04768309119958407,0.07319777309280184,-0.023418257018384344,0.020609736341013655,-0.03331451617108688,0.05846562519656231,-0.002386972644444981,0.0631724327924062,-0.11410884225410879,0.02586875087590116,-0.05101921168773797,0.004997199436658057,0.05427285113742722,0.0941210121029646,-0.01830828266020968
NTS,,,,,,,-0.04526146856431166,-0.016986168215747666,-0.03217941929412194,0.05626417381776776,-0.022736234648045223,,,,,-0.04155683025121754,-0.03328904712708479,-0.05869717003253153,0.028006048221768807,
SFRP1,-0.04520486110455965,0.011003671278041373,0.050756733449097945,-0.022254978939674014,,-0.010505029692083183,-0.01541414292788068,-0.00648200433127977,0.01693261992807598,0.01446030129969367,-0.028203609076273936,-0.0065062752346339335,-0.07040052527205502,-0.03295197651024598,0.018454462104599296,0.02535125212425578,0.036058886329420635,-0.008881896685700675,-0.046077832924528495,-0.05812467535397975
CXCL13,,,,-0.031969933249807535,-0.0014651469888501477,,-0.015275612489127073,,,,,,,,,0.027312863182497624,0.058690169482044335,-0.009546107559894655,,0.059088867170343576
MICA,0.002800329929078002,-0.013736190465251258,-0.015835013953290886,-0.04732305268836562,0.02632968033165513,-0.007267884509181267,-0.035320097645420226,-0.03605369919405013,0.04296594216067402,0.05336433657812857,-0.004987322473707075,0.05901020580952014,0.09873423062716633,0.05919723764748484,0.07782917697042151,0.01612205808698373,0.10799006173882157,-0.015379980475181698,0.01482646186742128,0.08392124529225552
TG,-0.023164688279086167,-0.04082205915140112,0.01954877076623796,-0.017978132910721777,,-0.0019268903729228932,0.01564473661971854,-0.01960651590040375,-0.007102464316916649,0.01793881213816243,,0.02971773290185434,0.04451454066127304,0.07628486590781992,0.046289579041030225,0.023249514846387646,0.009819715117726583,0.006670178256012428,0.0004762173768016703,-0.04164560553790722
ADA,0.004683302830187061,-0.0017310016825587483,-0.03372689476545287,-0.03714042893653411,-0.026649453717621067,0.017400309907911957,0.009087411504887215,-0.018659874596550826,-0.006388082168431169,0.011387197721641209,-0.00504948189125209,0.04876285894085529,-0.052319125109777286,0.013341412317011445,0.03875724923669703,0.05478482695109012,0.017362539691133178,-0.04078178977119109,0.020828235687974338,0.041952131900387615
LAMC3,0.06654408411379867,-0.0015775707627171752,-0.031219636924103185,0.050993352621043285,0.038866382411992806,-0.020688465439582384,0.04419649366777286,-0.023084923766796148,0.07615535268093813,-0.01147258620674731,0.09055181608815457,-0.03334609490579301,-0.013728027307187167,0.023279745678753107,-0.0026813195972911663,0.011816586841945727,0.07214943540228369,0.02365571281267905,-0.03821328003731194,-0.032613580732862836
CCL7,,,0.0446542891667314,,,0.01333221033615549,-0.020252641868438944,,,,,,,,,-0.02366165986406762,,,0.06047940604033155,-0.0653650899256606
NGF,,-0.009091127488418177,-0.02728133867518352,,,-0.02820517460790518,-0.02161758727272606,0.0012345650444043424,,,-0.022736249618347214,,,0.07486256270221164,0.11334340210523147,0.03433771219794435,0.004196871309528988,0.033653846202631975,-0.0579012238581468,0.02509474301957343
TNFSF15,,0.012649630282939518,,,,-0.02039258377400773,-0.01499498731361978,-0.02271789003707275,,,,,,-0.019254910272413134,0.018940981210861293,0.002506545924113037,,-0.018810243795522513,0.015849138543830285,-0.012469701649764324
HMGB1,-0.10473795680723877,0.10836452899446063,0.038310989525656924,0.0702944320143069,0.018265622527665445,-0.03799062911540413,0.06735593316474119,0.024751698188578416,0.06796349757456142,0.03093552567083513,-0.0658492783772794,-0.00904961168616768,-0.11018452796796795,0.025356831545111383,-0.0817797157553146,0.004267584669738144,-0.02838524785119515,-0.033247694210051096,0.06516995975348597,-0.04932255917354153
ITGB3BP,0.07707773222775953,0.018135851331488286,0.046554158655635086,-0.037579720582782576,0.02084458870785346,0.013902333024993505,0.03533022341954997,0.027484068425738566,0.058822652313713905,-0.0037828528007675757,-0.0183394319226842,0.04058109291426458,-0.028221747567793977,0.07130394642051412,0.07127450255391016,0.079420610805344,-0.00822658015560265,0.02844401915316319,0.06334016329820223,0.01228256620271464
AANAT,,-0.028135427454295914,-0.0082895938008446,,,0.09496230582460517,0.04124647203657926,,0.04170437854899453,-0.014409438796795194,-0.021375418375001464,0.013740920056026213,0.03714894655963909,,-0.031074367009715675,-0.03182591609462899,0.00827995644762197,,-0.011079145728354226,-0.009894699495354322
RELN,-0.029828912440362034,-0.017367393571023026,-0.014101580716057521,-0.016552211642726446,-0.021431338263071083,0.043529411853955875,-0.040675614981933395,0.0012454638319695822,0.033872791131946835,-0.02272754869128318,-0.048671210585209485,0.0221632330572923,,-0.037501020166600264,,,,-0.006064995226247668,,0.12655013493148878
IL15,0.07454500388773024,-0.006069615663553314,0.024816291590246047,-0.008706500226970594,,0.008510458874828148,-0.051212293410679115,0.14140210664658714,-0.0027125210148638457,-0.018747457076312108,-0.017638896330514044,0.06876735990237554,-0.03916530457225094,-0.029882802188376432,0.08265842814749073,0.0032094596188194787,0.005055682825945741,0.07222337388223901,0.08833100942047752,-0.029344629040640176
UTS2,,,,,,,,,0.02104791942718822,,,,0.013159419327750773,,,0.006587131127056148,,,,
BSG,0.10097365452062292,0.004327647605180025,0.022271070865299156,-0.02001625915350814,-0.0050055222195411544,-0.0068937229606652875,-0.010576126576950626,0.023033003878251853,0.02164500942316826,-0.012436505479511795,0.12263860324704855,0.0222150150716546,0.010267547179336452,-0.0230435282441705,0.013670012558792325,0.07279939464107023,0.04317575320836769,0.006238779379967027,0.0059860918176776,-0.08655910606663028
ADAMTS3,0.08057862037131854,0.020232214347220497,-0.02586265357102185,0.05559495115174669,,0.009157614271212703,0.024504842306781446,-0.011791570758140387,0.05537852880669583,-0.02932158461461579,0.028684966692376006,-0.010200985672418363,0.029735663645196024,,-0.03720839099243988,0.08077402070446948,-0.0075329357749120305,0.0036120775895315984,0.12968010160430787,-0.005989076108229572
CD34,0.05726349533862954,0.08242289975044356,-0.01909755706402181,-0.004414109051705581,-0.014773127628584078,-0.031637669264768915,0.06767948807665886,-0.020025184699615308,0.06777305096302236,-0.02047219117906906,-0.020197031299300856,-0.012807718343110869,0.042850768954295224,0.014862331424651414,-0.017593764233637673,0.0949035508829692,0.06615076064459958,0.046218144211663675,-0.05590150129443305,0.04396269293820245
CCL23,,,,,,,,,0.030638352352994426,,,,,,,,,,,
PLAT,0.04935881460453996,0.058374176168404686,-0.04057128014804027,0.008965815457541545,0.03638507208596298,-0.015505510060868477,-0.001207388435733129,0.01364210098119211,0.050165523541994016,-0.08774837408170945,0.03874823012582239,0.018733043495438573,-0.09606361094506811,-0.058590935933432425,0.05468813606632551,0.07257985402879757,0.07598339392356364,0.021701520737006597,0.006984260175074961,-0.018975313870367428
NTF3,,,,,,,,,,,,,,,,0.046486783797528256,0.06633544888628072,0.07954133945753827,,
LTA,,,,-0.013221175452169122,,0.027949712887751565,,,,0.06723040880137456,,-0.02199400894568129,,,,,,,0.016828641235026517,
CKLF,-0.04830116183291384,-0.015488536961902999,-0.03282755840697671,0.013120927233271571,0.09627473665235554,-0.024643743154659548,-0.04233553722459498,-0.020525064273845563,0.058795435680676335,-0.012138277317608026,0.0006726788307945345,0.05354312033504831,0.0930887138255616,-0.0257282598079339,0.03807812871879726,0.08720654531455833,0.055433597567375946,-0.007828463896767914,0.03536031117026938,0.09936772019588538
CD24,-0.04559181283313184,-0.045510110555744866,0.03557832234752116,0.004867362471987682,-0.013792934942798889,-0.0017218103718526826,0.031150455909460743,0.05132453556525454,-0.029422153155028625,0.04909901123662817,-0.02388078627859282,0.030558708325999648,-0.07048336693527145,0.02418473445839776,0.046031501250517186,0.0371219455444331,0.044311223814834176,0.03208191813918918,0.03227282505746685,-0.03684462562830322
HSP90AA1,-0.07716586133634011,0.07116468124962423,0.05151744186078622,0.0205609879007769,-0.1291082380908541,-0.024679144074061354,0.003912408887788568,-0.021321987634418855,-0.020081674617821437,0.0518736541220542,0.08449069569550197,-0.020444261048692094,0.09697119506884537,-0.05122290046806649,-0.05197236962556188,-0.15660529368513593,-0.11810334240472405,-0.04684795630649234,-0.034286942840741914,-0.06856308526926293
BMP4,0.01361838184218701,0.14340563136615,-0.018420613771212076,-0.014015221004679545,-0.04747501859751439,0.02592616728266306,-0.012211547017727899,0.05111293851997777,0.03135145082822487,0.06664211255824123,-0.034094256130670395,-0.015148807786263908,-0.04118291694507794,0.03609568936229202,-0.010197898462896478,0.049803949703719395,-0.058397061674885745,-0.01341593804120328,0.037638546130215056,0.012258107984022213
SCGB3A1,,,-0.021546142370702077,,-0.03471577946368788,,0.073310599794542,0.015223286886641072,,,0.05971848623354178,-0.022769906730787735,0.028454862544172677,0.11890700990083719,,-0.0050075141530802605,0.0450483106663474,-0.00020890331045827088,0.0038730612081672193,0.04351588328923189
IGFBP4,0.0011616291327272463,0.0472651500255302,-0.053772151883694864,0.04513261465518453,0.047022195952165766,-0.002541617881647601,-0.002011577494101536,0.029754965734864837,0.006926950857276599,-0.0438767279426084,-0.0033868596474827583,-0.030569896928587633,-0.002513168836716862,0.07546041775746623,0.026341553047759928,0.03346306341919496,-0.012452643035359562,-0.004862526276256035,-0.05704986477673442,-0.0398079334647037
RSPO4,,-0.036041167101070616,,-0.02137354011505919,,0.014912227633000078,-0.01857092105348277,,,-0.01614071609344686,,0.05553838366692711,,0.03226516662345572,,,,0.04647715286939994,0.061867102251314074,0.034310407179684255
LEFTY2,0.06081161441284648,0.08475595927953457,0.002053849043696703,-0.013383551602387888,-0.0047868706065999295,-0.002678491497944545,-0.028824940171873224,-0.011153765696338818,0.030843865830023957,0.011214705626244886,-0.022736249618347214,0.0032966557268189023,-0.06056441608296529,,-0.020910899444032585,-0.030795791643832726,-0.005193055420717966,-0.035776092439130866,0.0025307190510557988,-0.04448028494354791
PF4,,,-0.022350664047845793,-0.012026456019435494,,-0.015977859109013854,,,,,,,,,,,0.09631110670933242,,-0.04753442130566268,0.08753398025525638
ANGPTL2,-0.010113507517670258,-0.005931994723676634,0.019197297900186292,-0.02066882926834535,0.047851732239126116,-0.01464793739503651,0.0028414445564223755,0.004625457905669737,0.046592550856238715,-0.007393919857563756,-0.09457499427501022,0.029778548580299748,-0.11851802619630188,0.06122778336106262,0.033304106371093205,0.07952168108701513,0.1384808370197068,-0.007137142496754551,-0.05118855329316037,-0.037338075732939444
LRIG2,-0.0015691245487903013,0.06520188547587592,0.019768763546283173,-0.046946775761690714,0.005298083087650183,-0.01615888452624922,0.05002006791722158,0.059142104350079557,0.05500190458336566,0.03216040192468151,0.053652187376276445,-0.002987925191614456,-0.0852448875320971,-0.051178320370540605,0.0664033376694851,0.12370873960666667,0.10301548399427027,-0.0020847934891574413,-0.0027539806815060227,-0.020576417309256217
ICOSLG,-0.024561502250551252,0.028098879819185765,-0.05398402904994528,-0.03807910943756157,-2.6439147734909327e-05,0.0026229722587768887,-0.02219883465629313,-0.004703770290600961,0.0011722318145694318,-0.06198362733052613,0.003957784743470738,0.04157655769815971,-0.03740808680478657,-0.05145818806492786,-0.0034463550036286186,0.08339610170586884,0.04966344853563113,0.04212169701186091,0.07261984600465164,-0.005000941002074455
WIF1,,0.02799710197795447,-0.023608418902231584,,-0.0008680837999562374,,0.03918289411648666,-0.04082317425386155,0.012881254283063193,0.07469017389193693,-0.05208229897737877,-0.02272098044088269,,,,,,-0.008543762086128856,,-0.0006428787476874614
NPPC,0.09071195911194589,-0.01563925284817316,-0.005614569094105667,,-0.04355381898271957,0.03338684122981423,-0.021391277810446398,-0.02115650676460948,-0.050832181359099164,0.02424574045741209,0.13775446081450762,0.06794162659083375,0.04263269850818008,-0.07449621282621012,0.09890231882591533,0.028660637954808287,0.02495378749398542,0.025046340631870743,,0.07636945948232443
LYZ,-0.012341677816392931,-0.026444052770243604,-0.03358669702406805,0.03649945444173895,0.04750190382452855,0.06598792864803821,-0.06128628354255496,-0.010085136397173297,0.009131835555695512,-0.03604428306980343,-0.03689105141008715,0.0018747560058837245,-0.004943035751219327,0.06205940963610347,0.060272189294193604,0.04483202933065227,0.05553341140839376,0.02884338356062307,0.010955320898387848,-0.029792562135035332
EREG,,,,,0.028043694746851616,,-0.02613369223528433,,,,-0.023388956452918195,,,,,0.01942060697685516,0.0030916313245665855,-0.03276609635319097,0.02480473275617856,-0.03235161061792342
SPTAN1,0.11406550212082363,0.01548991741599992,0.011426721583741525,0.013931370570453903,-0.012908088127309168,-0.008623309710511782,0.06321982234920656,-0.020483990448817015,0.10908076214780373,-0.017561862495448752,0.09217365681334468,0.05208324712850009,-0.056507827811927064,0.00045643636721750256,-0.0262776187973388,-0.023789446871874318,0.05811897197342113,0.007071636357102514,0.09308002567930454,0.0626946933456133
PTH2,,,,,,,,,,,,,,,,,,-0.024444954151590904,,
LIPC,0.007811968689166814,0.049026627731086986,-0.014668193135280913,0.01899193327198709,,-0.007682045338723537,-0.017979708178512445,0.05127585900381881,0.00706499892169401,0.006238478004249808,0.013213753407385124,0.010615995273808352,-0.058311553698638,-0.007062195849408197,0.05384093259611024,,,,-0.0009962814795276254,0.04941606321191288
COL8A1,-0.006855800318907334,0.07672163721786095,-0.018540586868795835,0.009719505798943625,-0.04054938651339919,-0.011301743576521465,-0.014971443259086432,-0.002899019941933321,-0.030222998731946324,0.039988990804363585,-0.06405953983768005,0.06037503147098322,-0.03768566790466229,0.019947053800819865,0.017678358451973637,0.08246635247497915,0.026186135501500705,0.04272134102308819,-0.03272948964319034,0.065491771739762
GSTM2,0.022118136704352236,0.05384020481837113,0.015432829878253096,0.024417120503266932,-0.0028941258395566954,0.013995896832342132,-0.036406188244903166,0.039916894490501106,-0.009017259730799575,0.030040348375744517,0.005907294021238702,0.05792484884124027,0.10096130838738161,0.030562875241845408,0.07530695642772314,0.1399276193351775,0.017110462793273933,0.024875170763191137,0.07764213378049667,0.05435954517843254
IL4,,,,,,,,,,,,,0.0974228793498079,,,,,,,
SPX,0.017164192738395458,0.0018224144025069846,0.028592313127010553,0.04611641174308618,,-0.026008681878337138,0.12986812331116848,-0.0341634903268378,-0.004569972141876403,-0.011894128980053011,0.054550381262750726,-0.005283383798020806,,,0.10640146645457856,-0.03657700558763084,0.09839310093323496,-0.039800148994687506,0.19392556127056038,0.10434841607580292
MFGE8,0.019284521145248715,0.012861035738065602,-0.03163522450732537,0.008447929619065249,-0.002672997101344759,0.05604082543829127,0.03444193297881189,-0.010380573677497151,0.02669122047205339,-0.017655208921793668,0.04912190255858649,0.05265618081000953,0.00335583322337585,-0.01781687339971527,0.0585532518091798,0.07468393385174883,0.05609570271981957,-0.007899256002883184,-0.0006663852770471103,-0.004036709793547776
TGFA,0.0029567820886594225,-0.024311057549264704,0.10636691493245405,0.025348332928644995,0.01230091974729259,-0.025181932173360694,0.003811695024967929,-0.052440771034764584,0.018764034640467865,-0.02802119201057241,-0.08026334375012824,0.02656433893448436,0.051067343203222024,-0.02147807248211793,-0.0018501282030545267,0.0638234031667734,0.06851339925424935,0.04720653620314698,0.043317226766391694,-0.047318636979161124
SLIT2,-0.03702930601471614,0.024521301872448577,0.00916990606672469,0.03294942664963334,-0.02580320378741394,-0.047870288882372665,0.030165185349286357,0.028278664771958714,0.020547821097059358,-0.04153599224058693,0.10492751531554152,-0.0004025384185743133,0.008157610833745277,-0.04619236640753331,-0.042079318785748464,0.12605480817798526,0.012428808318871167,-0.0261257527912259,-0.015583027025542293,-0.04449115982054421
PLTP,-0.004196710308166039,0.05073485638645057,0.004783380148905576,0.018433564939765803,0.06533082670670722,-0.02678015682518437,-0.11632638782141079,0.008930042993898877,0.007109351998373294,-0.01573991992160088,-0.02031474806581027,0.04883571735324557,-0.02956677459377715,-0.008454660637428701,-0.062204417649548455,0.06438773851221467,0.01463462358165924,-0.0050666603196966135,0.014150193586705495,0.00037893288262767083
APOD,-0.10397323842753035,0.07385180461303689,0.05135107760009988,0.02101605457925962,0.043763061329466876,-0.023511487690665918,0.0746788328235436,-0.05744375214828145,-0.07816548764403251,0.015304737364655025,-0.014189874854832125,-0.0017064581308248623,0.034829642618239204,-0.06438086579066153,-0.041138686986647466,0.13377209182811822,0.11223580326327541,-0.010734657973649949,-0.04672070843581775,-0.042071665831176476
B2M,0.04038575341317978,0.03853102014300392,0.062001960012830384,0.030967776766861622,0.06700322821097056,0.025844003930554048,-0.08248518681829604,0.025788965240408343,-0.010364831862687976,0.05439302980771446,-0.08347811884098445,0.034687323886153046,0.061234614731351784,0.029241557539741118,0.05430349977420915,0.13055292140891245,0.06685666985559326,-0.007153002288919746,-0.13350392560201252,-0.04276320887402186
OMG,-0.04920106689009235,0.07604097964245526,0.014804419188924538,0.058071478828707425,-0.008038358433742518,-0.056447746041166445,0.044483434892937324,0.012191560203455526,-0.025096801540772484,0.05208606158806162,0.033592230791864575,0.02715412328018242,-0.03734261982760728,0.01893164444717946,-0.051026888518964586,0.13474745154987133,0.10290536709996982,0.005900282030018725,0.14347744833115705,0.02224339789227584
CXCL3,0.05672004423944295,-0.054563331968300426,-0.009157484611723436,-0.010784603307426623,-0.02706583589828862,-0.017160296458491302,-0.03510203588292209,,-0.031006467845299514,-0.05315382447397829,0.05202277913668664,-0.023500669174136745,0.010955572060414935,,,0.018017862058546205,-0.011079973538144624,-0.03333348630499085,-0.03238867663613039,-0.01331427682107798
CXCL10,0.027545493872516008,0.014948158769205053,0.07141351698995525,-0.03127508256902651,,-0.02297810950505963,-0.02583441876658567,0.011272628151022293,0.003621299394847764,0.03539515363640487,-0.014391589361346317,-0.0001907229928961271,0.17000887969948572,-0.026610024412365093,-0.03652811053168131,0.18043899058761106,0.018171962236295223,0.025853562652205505,-0.0018143212221047253,-0.008533971808076407
RSPO3,,,-0.02926769675658085,,-0.03247800964434914,-0.018555166222470866,0.043385379558503294,0.005895039714514555,-0.038778460023704615,-0.024378111764442607,-0.014685304296231508,-0.02455774635594223,,,,0.02602774611989004,0.033561587084635316,0.00978195175647559,-0.03387594829327173,-0.006975513222958509
CORT,0.04504407488820812,0.06361310150208074,-0.01047396930346965,-0.021478488880282563,0.050331125979265874,0.06627226742561176,0.011295184948057393,-0.015951588996894868,0.0024032588964643274,0.008389958257160143,-0.02008882091056282,0.024647607288421563,,,,-0.009210654087134423,0.06904219199393595,0.010348605645746247,,
