,UKF243,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
ANGPTL2,0.015861217271527284,-0.05931276931712432,0.06702801352506954,0.09908640438289908,0.03463802939089629,-0.010839522034619844,-0.07397303399412418,0.00025294012077020124,0.09729091449774852,0.15226271730637686,0.012704249023649371,-0.09504294218592155
LRIG2,0.0024610637981673186,0.035458703822923536,0.05052888769281504,-0.0019875325843278996,-0.006295634899408415,0.04256997086076749,0.03514545578224032,-0.04194741385601631,0.010605609908974342,0.032526478801071054,0.10271674153205988,0.02538986014589558
ICOSLG,-0.004341702622879942,-0.016165201817565127,-0.001693465372542431,0.05751430009253166,-0.03058904496508813,-0.035193332197104,-0.006178931589042412,-0.06500966639819965,0.05167602825650229,0.0705779381464084,0.11285219264700838,-0.03737049301644815
WIF1,-0.07380170531608987,0.08205218868361408,,-0.08540790789948025,0.019837102828585314,-0.05013316776906656,,,,,,-0.023517045202591843
NPPC,0.004887597076078723,0.002651762763962252,0.010543956753264833,0.01968974326182278,0.01950868000304857,0.06125112984664288,-0.02185033133761833,-0.038478838584148155,0.06434454284938386,0.01135493444605883,0.05805260789987644,0.043877874691221015
LYZ,-0.006105722195616815,-0.07074357707294684,-0.03118013810603168,0.06659284512545983,-0.006651625152098924,0.02815032281144016,-0.002399941586807558,0.03388596526295174,0.04265549956459244,0.05227258202290874,-0.02192264461395287,0.026412521837238054
EREG,,,,,,,,,-0.03410902229120848,-0.09464244410491139,,-0.027512303025181883
SPTAN1,0.06147372430286913,-0.11240730891739151,0.004778882077816068,-0.09001105951257835,0.11581775353689595,-0.0322679427335149,0.05908282196424908,0.024483964126741815,0.03903479266163252,0.1328268759893612,0.010217716019819564,0.13858573856576475
PTH2,,,,,,,,,,,,-0.03667314716861805
LIPC,0.09823008354474086,-0.02282737504193181,-0.03274767321135326,0.04673713121506341,-0.014596876083155443,,0.010465186276150371,-0.042524461306622637,,,0.02884335377513596,
COL8A1,0.047884600381099526,-0.03136480007613512,0.05260424598693507,0.07282901750646475,-0.06427713952991308,-0.010332232723535235,-0.04516547009179762,0.03568852595362115,0.11808494007415411,0.03309253064545466,0.05576528369112068,-0.0019443503305074804
GSTM2,0.0188014322163618,-0.035196755128901254,-0.001198155833145826,0.027580177381373066,-0.021215609989102047,-0.01835155539997194,0.001426105712387443,0.11093102236629873,0.11367119982376683,0.05497545489282031,-0.05866810733346603,-0.008154691057492192
SPX,-0.010701290563470125,0.03171746124269689,-0.003725426362406661,-0.01535691518738315,0.03999756396611052,0.006288148992824288,,0.01546102330157873,0.06197703734214499,0.09094004897083464,-0.105306987182952,0.1184266086989147
MFGE8,0.06868299334547565,-0.020078733638029804,-0.020440956833996455,0.010960600943058492,-0.04055512724317395,0.006629405807941686,-0.004267004411358237,0.05855049345049743,0.03324353423893632,0.012560277948621837,0.1252332928882337,-0.05080799091466294
TGFA,0.07173063116059102,0.053687108792672175,0.09166710345966106,0.061136737105281655,-0.12094289778591176,0.009574213280533527,0.09245645587770761,0.02689802915070637,-0.0023094606149294057,0.09323511097925828,0.08792464054247796,-0.016684641675925586
SLIT2,-0.027299512263133756,0.01589767548816146,-0.015452361217652564,-0.06139987515035887,-0.04054925880380479,0.02360976891281134,0.1165752418571256,-0.01043240174156279,0.10083886752632315,0.06266202108156675,-0.052301963813811,0.014189844706609148
PLTP,-0.04394694567049423,-0.06963812857033926,-0.03918642542664131,0.18348666431243293,0.047990538004744523,0.08029908167393776,-0.021520054795169784,-0.08298106414218044,-0.04066799879353651,0.010493641059085599,0.12978243129906342,-0.04985095149560351
APOD,-0.07603613272849029,-0.05958119982822726,0.05761928057358386,0.04237329038945851,0.1731026174070323,-0.016079947685133274,-0.007771062748017542,-0.0837421369218497,0.21330990393385682,0.20988680118123162,-0.10179183899814374,-0.055341090081765756
B2M,0.026449139786318986,-0.008025904896603011,0.07332053601892252,0.18507301929850664,0.17516719132397493,0.02541175784100586,0.03250015678143383,-0.011437329204821415,0.03325276186404822,0.0814804298122685,0.1166216080523942,-0.10646970123167426
OMG,0.00765238450375387,-0.009493661036806279,0.0807405362267515,-0.027425630917583824,0.12409464886978372,0.014847625348782183,0.017165449967649137,-3.686350981213563e-05,0.15297148312469075,0.211966613239276,-0.09623947677967255,0.025976092485199293
CXCL3,0.014358599376364078,0.0003473092608220822,-0.04192242434592061,0.04177355208789843,-0.07348222483384284,0.00371893838952658,,,-0.08076670075783811,-0.09346711899500493,-0.01932592753498299,0.009304009162213038
CXCL10,0.01389998146903563,0.021911572678657634,0.04663953897798018,0.12413281126188945,0.09715496628832943,-0.049180439975497335,0.03929533452139152,0.016489620142274116,-0.04417000111996282,0.010179804286873886,-0.013988934742990162,-0.008079823328928832
RSPO3,,0.04854171490266115,-0.0020191155219539546,-0.03034200982795306,-0.012164581306024456,0.004357955377642259,,,0.04096513873192183,0.035078955318784015,,0.09564186465555699
CORT,-0.0012746699424681085,0.035768747293128234,0.00947340262761141,-0.04505695151879496,0.013693697700965016,-0.024047372911808994,,,0.05153872126960599,0.07111036885440268,,0.12873387315413698
NCAN,0.03649241757694231,-0.060550502146627896,-0.02005594951479313,0.08218521912885504,-0.10851364419578909,0.00549375414438778,0.031113818391421945,0.020780161735073435,0.2013878450905308,0.21668632277014394,0.1287475436809942,0.04896958306691413
PRG4,-0.02433961935294639,-0.027031726976516398,-0.027068449644560556,-0.011535021444627475,-0.06066638476994585,,,,-0.0468497472801922,-0.01952844091944595,,-0.012925874636227512
ZG16B,,-0.0249254119695096,-0.017649903578709592,-0.0014672403318560904,-0.006300960976827412,,,0.04548051947369018,,,,
TGM2,0.030070697055767988,0.01715248227221578,-0.02668761489440162,0.13040165604948115,-0.01940841465397327,-0.005830437846574408,-0.05057996384425427,0.06561236749935857,-0.007046044816555863,-0.07593933829969511,0.09890268791648649,0.009381394215485667
VEGFC,-0.03481817352595431,-0.03432215515411218,0.006940357346447458,0.012115755966824928,0.08066850090071741,0.0377048112498237,0.09960765873356894,0.034366845489385886,0.02262742933142273,0.00015452403567582963,0.11390516192207713,-0.0033542307745511634
WNT6,-0.044158719893229226,-0.02900170041844621,0.019208354738710253,-0.0258472892440516,-0.043526608147846965,,,-0.03397338136699032,0.01939438884520222,0.04740502312905699,,0.05950700839792
NRG4,0.11279194731844074,0.0045415212500816765,0.05794856760700405,-0.03273891757632451,-0.012724771306721089,-0.00503588713585587,-0.05161676884260168,,,,-0.0360829521896716,0.05203636411243265
PMCH,,-0.019080855403089562,-0.013210218555816226,,0.022862410951067457,,,,0.009933470223969593,0.038872827022243005,,0.014023918219814467
COL9A1,-0.0280941010650948,-0.022609161473878432,-0.012293680955883679,0.02792715724553756,0.03813488503390387,-0.01195197707346474,-0.05039623237552903,0.008892111498418719,0.12916637506309792,0.1487182414398907,0.07481500071994644,-0.005578986494489408
GDF11,0.08625454030431812,-0.024581314809034298,0.025355556045250797,0.10184599068425562,-0.035337225178838395,-0.015413608283211545,0.015594569572427386,-0.007528613862322785,-0.023744105377146288,0.004952467983676889,0.05215597335598788,0.03736627270265556
IL24,,,,,,,,,-0.032415537554835665,-0.03643675888950945,,
SORBS1,-0.014512945176518875,0.03455509333294209,0.04061180634295116,0.003194865924767685,0.04587692305496398,0.027663226133494888,-0.07889249834765899,-0.03073240791656967,0.09092205518317256,0.09652386402127418,0.012476356510427061,-0.09198863007523937
DLL1,0.005463222515352075,-0.0583819601627155,0.05853098270706842,0.03309293541778745,0.07293307485011315,-0.022765751757024055,-0.020536798060479308,0.0022260784990148718,0.17518730092645635,0.1876734635097313,-0.017164817098476955,0.10660382839959766
TLN1,0.021922491992302878,0.009128578563925434,-0.02975706888504737,0.05054780963759262,-0.023176816148854727,-0.024257003127596207,-0.0010021985443963394,0.014636159626338196,-0.09267783438408446,-0.04814943626712054,0.11470803218109205,-0.014476363298787166
COL2A1,-0.033684164774335335,-0.020196569619563277,,-0.024260862130194655,,,,,-0.06437297195984085,-0.05957409268100195,,-0.004025038097011001
SHH,,,0.019411747634626195,-0.01907198548323976,-0.01846574544720499,-0.0024665837360995646,,,0.0541813044447743,-0.008064671404455182,0.09469994493103678,-0.05470279786503877
PON2,0.095959474833271,-0.051055542731814306,0.051158120654664456,0.10291852587808945,-0.04978518064334731,0.05432640243321354,-0.08592539097573659,0.09118527982072179,0.1739756852437192,0.1410458120021693,0.09018273868810364,-0.015687670268691438
ICAM5,-0.049923234312712776,0.007398058674838156,0.03386929773381797,-0.04740809544352766,-0.02318042468270298,-0.062067772439840276,,,-0.04925859027245968,0.02564885493825833,,0.031917760337039656
HPX,-0.04185976399282529,0.0502948927057604,0.02772191024405322,0.06442679077803262,-0.0015432707393225782,-0.015421140488062689,0.004186986418810123,0.05604781238698663,0.014733677344252596,0.10999416332846568,0.008033142514289842,0.01393085400157792
SFRP2,-0.03004557305712142,-0.00903284335290868,-0.03489508342391746,-0.019362423099630204,-0.035971901820206334,0.013741022549782062,,-0.039504427573018135,0.03021289790113304,0.02307496075400241,-0.04182127546924465,-0.06010432820669931
CFC1,,,,,0.04017450592531373,,,,,,,
CD70,,-0.012496335293158786,-0.03207436863644259,,-0.024722403599765276,,0.030981819007445847,,-0.06459279545566443,-0.04274844203341816,,-0.011959428472663736
HP,0.050681277920653384,-0.007306538494190145,0.00029864894313226173,0.02660946642919094,0.012656140531246333,-0.002487377239219724,-0.01414114503821686,0.08108003382899114,-0.023620670375684445,0.01460729985533731,0.02994955696624824,0.049880447069896645
CXCL2,0.04740674269450206,0.008054223612971634,-0.04932232392552475,0.011022743879794659,-0.07143766034881452,0.009378831614084693,0.02266504952148426,,-0.08933763287977242,-0.04376017429898968,0.01078589340525564,0.0813982908474219
NPPB,,-0.023189035857816648,-0.03288119640169642,,-0.03590278076400893,,,,-0.03381781124872462,-0.04664726861274283,,-0.005694951445770015
CCK,-0.09373973632488102,-0.057480083993670834,0.050748000189768126,-0.0981224383994079,0.09476528692463618,-0.06204020609318272,,-0.0444627413570976,0.19931748543072655,0.18574750209916693,0.01550832440823248,0.19416430193678993
SEMA6A,0.06582782207001539,0.019614652648285744,0.008798105609863844,0.04977603732054932,-0.07074206839279056,0.027793969781532014,-0.12192885852808881,-0.006792896328240727,0.07201777386350598,0.07173513493460802,-0.02822231604984513,0.07300657479215131
IRAK4,0.039436410066593715,0.023596814431916278,0.05270617710322481,0.07998036347520358,-0.002175631502197733,0.008109394808759239,0.006298663724224955,0.0026372902482077933,0.0009179720340925676,0.07352249326987723,0.0018195697639820736,0.0045423356199000425
GSTP1,0.05051455691000575,-0.059449174757147435,0.049138379937578094,0.11954384659925105,0.08995541838500878,0.025969768761086615,-0.014213145421768153,0.03619197202315287,0.13775002839796868,0.13239918887661978,-0.008511943908429083,0.04055137874679227
VCAM1,-0.0026274957676320804,-0.09968039476669388,0.0673327350022798,0.14963587591154254,0.1226115257416041,0.04548505828421535,-0.03472846588251095,0.14400131506216254,-0.0059573482278193046,-0.042699491928662014,0.016032134691469066,0.015143071742634458
NXPH3,0.07919598334323916,-0.019860459479921266,0.01576762935940931,0.03262331841532374,0.08632081932688823,0.03273086665979485,0.026780464964136018,0.042450028472659856,0.042717569463672854,0.10084583555376611,0.09906503840055497,-0.0007183462918722166
MTMR4,0.04284493104576936,-0.03249311766786147,-0.016163808598374452,-0.01212488402488959,0.04259194095293669,-0.03714118468666862,0.11203769475463606,0.005037077195758044,0.004472078539258702,0.07043569189757787,0.08145662534342754,0.04944551650007757
LAMC2,-0.030052066516859623,-0.01820096842941697,-0.022148327104696216,,0.04260888572669887,,-0.05161679978710197,,-0.017084610527028487,0.0007823336937140363,0.09648771405772573,-0.03361883102768385
IL10,-0.04767865150219238,-0.038456645690928944,0.013392002968820402,-0.007481204832265187,0.12101817582320756,,0.09889514743945149,0.011695845402327269,0.08902434603842804,0.07159689728658075,0.06645686976905352,-0.022715361453077947
SEMA4D,-0.019812974186501783,-0.01183764249023072,0.04675969105222401,-0.10101531164598446,0.0987843911471115,0.05379806994191239,0.0005188719991781575,-0.11341829537702415,0.061599130359014084,0.2364020699996362,-0.03794706700919155,0.12059491161734608
TRH,0.014608280034921099,-0.008930561276080884,0.05074511954471932,0.014318218094368205,0.014115450120835706,,,,0.021475225653961278,0.12980925821080266,0.1153811746506262,0.028368159100845135
SEMA6D,0.040704818856123204,-0.018451064777988142,0.005196882788872798,0.055111711340613975,-0.04270613321619096,-0.007129644197253134,-0.0441818969032717,0.11768673072536041,-0.03586729167335191,0.08990225040854352,-0.015014278141322343,0.10367564901024096
CEL,,,,,,,0.05498870617759411,0.008428464148223435,0.10611197658231332,0.06738187122736952,0.016084619517502674,0.006871928371341396
PDCD1LG2,0.029908476577638603,0.01975726281183073,0.024094421815912467,0.03430007524539399,0.01955646124900557,0.000937478874819956,-0.10696153981280888,0.03214701122011004,0.02131654259516112,0.08952948232315629,0.0804663600652974,0.0832600591979294
SPINT1,-0.021755213920691664,0.00048783744613863436,0.013573088904863391,0.12637734700212844,0.020375229872313667,-0.06924880202631868,0.05418600658041506,0.03169200844296731,0.06401568381046266,0.11498152152190684,0.005370105158705686,0.06060004970201637
CTHRC1,-0.07139416432210444,-0.05944806208883906,-0.03261910510462308,0.07084373720163095,-0.018876627118216076,-0.06205099926971891,-0.04009582760279773,0.004671789183387077,0.009426991654792553,0.009209476745739145,0.10810441699523947,-0.04046962488305205
PODXL,0.045944178435624025,-0.05990682165579198,-0.029561225713481677,0.11669033631210357,-0.02217339344412146,0.02466679254997668,0.043424601489594435,0.04166816080657779,-0.002488312967632289,0.05059540800727868,0.0550627965163253,0.0333439283570859
JAM3,0.029763522599766147,0.03845755671038336,0.01859115089016594,0.07604806538971287,-0.08377927951830756,0.050528917619587936,0.06291106935480026,-0.04498644511079066,-0.08557118655379989,-0.04858996308793231,-0.031839209820766746,-0.12718510078412157
TGFB2,0.04997093643829206,-0.01621242702623322,0.04134550466752368,0.14621891837406256,-0.0044524114628609595,0.043561915994414765,0.0061422549894339,-0.03808312277045573,-0.03706421534908365,0.14414006194502635,0.08818147347274058,0.09166036482584912
COL18A1,0.06295970018001228,-0.07379688960927773,-0.011534210872759841,0.0893008387724892,-0.0803411155072399,-0.02487901234684843,-0.024536565178886367,-0.005170764806933429,-0.029819083093840435,-0.1379449989409753,0.08106676170701416,-0.06464260753815601
NODAL,,-0.0091249433797541,0.03510060714819414,0.024728933530796207,,,0.016737893812403936,-0.005489307761713994,0.10863010084382166,-0.03461881737842476,0.09806971426345834,-0.015748296938598
INHBB,0.12950580006217874,-0.006456149630026615,0.009026974878702878,0.030626007981757183,0.05684662876194915,-0.015653498635758743,-0.0031088630265661775,-0.011351742214904708,-0.06056389722795899,-0.03857235491913536,-0.003170444483190501,0.0013379540785201497
LCN1,,-0.01820097252470897,,-0.021290313773117152,,,,,0.0204522431952564,0.09995202582932197,,
ARF4,0.032921049602892515,-0.0038617858915973324,0.052167442517235214,0.05709386620686613,-0.015900334078182036,0.03666432281175147,-0.026657134380478655,0.036461212640228065,0.12832314285616273,0.1672237165140682,0.010396943210843761,-0.03853023140068616
CXCL14,-0.00702865165427378,0.007220248952535151,0.01872361132813837,-0.04118368016328176,-0.05166314888875923,-0.020363609896458964,0.016037805050522293,-0.03268808260164146,-0.11184728600896551,-0.02298516518745599,0.15809430113689474,0.08837784661453389
LIF,0.07126069859811637,-0.014676209621294857,-0.007827108757852886,0.04149490245648756,-0.09245590509316239,0.02814322308346576,0.018388440415469526,-0.06376804638077803,-0.04004527661510016,-0.07748368883370343,0.10835811994723606,-0.10497192557562594
IL17B,-0.035920010016793,,,0.010525226259185512,,,-0.04928764185293516,,0.05644387695557518,-0.06208067070794903,,0.10467406046068442
MMP1,,-0.02509304618356088,,,,,,,-0.009973087204452055,-0.04441569679622001,,-0.034635163367532494
