,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1,ZH916bulk
CXCL8,-0.11157271048833341,-0.049085520894553675,-0.03818974097409649,-0.008590877324245658,-0.06559946900585899,-0.04326452372045041,-0.011842268288356033,-0.008907153181761135,-0.04770020121264814,-0.0112377880649764,-0.03843332989258344,-0.08865504992950379
GRN,-0.0753798994288424,-0.059086544297768585,-0.08871189650119005,-0.034604841218462024,-0.1953317184333139,-0.009844746443354948,0.028636199260728523,-0.11545571223775737,0.023602890584099933,0.0463221308964305,0.004796794981030291,0.05210278011551193
MIA,-0.030424422197968152,-0.01094026267328573,-0.013595708227373837,-0.030232204653332935,-0.06698991284179891,-0.0075104403799727375,-0.014462475698212799,,-0.02505581285484023,0.07528859101003733,-0.007468496529687571,0.048400042732176234
COL4A4,-0.04053826367774528,0.04546449744956796,-0.08434392056372171,-0.015907930881323286,-0.023109208451573132,0.0029983424431996686,-0.00022257524247797455,,-0.02430506801726181,0.01678397053660324,-0.017059361027657254,-0.029555660714268704
TAC1,0.3585209762599054,0.060753438447600276,0.11276137864007853,0.03744471708199577,0.18136117270412372,0.008199221556077456,0.023326432235202667,0.1801853218832132,0.1883648952070041,,0.024960101775930218,0.048821205040401085
RARRES2,0.018523680908672353,-0.006740450761493884,-0.07329098382346118,-0.020510985604289694,-0.19376536753990825,0.015261698491291269,0.042313273455734844,0.04508571356861592,-0.08951023393391294,-0.0005324012588291765,-0.004964712199763265,-0.1009716380044346
FGF7,-0.03475008367960104,,0.061892158932458585,0.057577640900537734,-0.024362298836511573,-0.03506934867341156,-0.04319256760728285,0.012148424445945322,0.0007144092697007445,-0.035808945533066044,0.014640762843299723,0.0427567096190153
HBEGF,-0.0007551702739405306,-0.005004488432874748,-0.062206263231104904,-0.0019746069315147237,-0.08564183049987018,-0.09011386026903351,-0.01381794369791641,-0.07596311624064381,-0.07901335376066362,0.0433696329789597,-0.0043260323191714805,-0.002505907268461763
CSF3,-0.04053823158348084,,0.008917581997850527,,-0.024449097744735332,,,,,-0.006062486002958794,-0.03482839710691052,-0.03108917343431642
PI3,-0.04802358041158887,0.004580990594759099,0.007267150679852694,,-0.027530006753733717,,,,,0.02418274072398627,-0.05068312436154233,-0.07613656520018035
PCSK1N,0.29076099041630027,-0.0035162500618746086,0.08203870135875325,0.03365947644167424,0.04370954520633532,-0.06084102150449812,0.008452889317921517,0.15815028189864758,0.19822435512748143,0.01970779370022935,0.10056383318359183,0.11655616382400286
NTS,,,-0.05131480379767432,0.07508058008205713,-0.030050882143615468,-0.017574208101905103,-0.0171118126198901,-0.021143084560586174,,-0.031055511145936448,-0.032114331656787475,
SFRP1,0.12358524422228989,-0.015437592103807775,0.06550485745869335,0.0690421350297334,-0.02355952508459237,-0.03263161749961231,-0.001140131417988169,-0.06831398854842494,0.02985966000177128,0.025885576136341324,-0.005316625067004119,-0.03878624702570115
CXCL13,,,-0.017318595322532934,,,,,,,-0.014770606018052282,0.004658697836002199,-0.02521754277505676
MICA,-0.10217100623420225,0.002465922735932907,-0.011574300816317344,0.013859734143293528,-0.06245782985815509,-0.008649538444137073,0.009491160321251465,0.005930498926672273,-0.09733694617840316,-0.024617597590619017,-0.007994470603191578,0.040427227490908345
TG,-0.032315440951409945,0.01853100934449199,-0.03706518943660771,-0.005238788058429294,-0.015716863200041148,0.06099037831895195,0.07694830131028951,,-0.011618176597382074,-0.01768832030709835,-0.001930287655083329,-0.0277898626373589
ADA,0.016022505640403046,-0.0023720490571165387,0.020820126710101423,8.908691963699937e-05,-0.14275598162900324,-0.04806921638539543,-0.02037641929612775,-0.025573755357734484,-0.07169092048315548,-0.036905598512584875,0.018273320620371635,0.04472604460100861
LAMC3,0.01852390986145111,-0.038187782304379136,-0.012791801213676032,-0.0009611364223791405,-0.08910409538014671,-0.04388883745241104,0.03207440925483853,-0.02420007601380037,-0.05817568724620635,-0.02068399767464179,0.07775627176986333,0.050065567004417055
CCL7,,-0.020875388712972703,-0.02296125991552466,,,,,,,0.0021148498966527336,,-0.03319576021742707
NGF,-0.023355227575221453,0.011542056846522836,-0.024508755121430505,-0.02139065096579567,,,,-0.021143098481904536,,-0.0045553324161342204,0.060291700910797136,0.010302102756552892
TNFSF15,-0.028893331322505655,,-0.01700043892419638,-0.025972939810290988,,,,,,-0.01945058926011892,-0.021627836673588988,-0.004721765035844828
HMGB1,0.12441885768357909,0.03341327271793424,-0.0036573090268674185,-0.012056435713437726,-0.1190310758478737,0.03951060077359446,-0.02171030260465555,0.021117981747218486,-0.0495398469885568,0.0253258878585164,-0.011692620187006043,0.05963101511418906
ITGB3BP,-0.16158959777358656,0.02437845880135369,-0.03126208560387003,-0.012781598813861487,-0.11786477002456945,0.023299278376411877,-0.015668376489922222,0.007763096913372343,-0.10334607508167326,0.05958026800860046,0.012426888838474535,-0.009659373322835578
AANAT,-0.013869734351479139,-0.030287013053869938,-0.015318412194793208,,-0.022053747805292324,-0.01335016193588679,-0.014462476502652623,0.06169925291931675,-0.022898437845976373,-0.01750320050782655,,-0.018983011008054804
RELN,0.1259863628624302,0.10296325237629118,0.07183668996937725,0.060636873267692834,0.09118094175379685,0.03139424984216463,-0.00019494346965570364,0.06381380369430929,0.09857017017499159,,0.030328862719390552,0.03600710479384993
IL15,-0.00961639387721827,-0.027155970283037695,0.037529928490575286,0.08076678809950241,-0.057525161085969036,0.011616006609553801,-0.03108460164113544,-0.0407336874740806,0.0115275460567895,-0.005120933315625013,0.0736160720847763,-0.07001116384494342
UTS2,,,,,-0.07274746915976348,,,,,0.013388600759435458,,
BSG,-0.15536824860012233,0.059991337495372464,0.007832152865023891,0.06493016556944424,0.1023415394058056,-0.06212839318150395,0.006375422390148062,0.1607735275409724,-0.13479538595332782,0.08410065624813004,-0.040339937143058203,0.01922915789825918
ADAMTS3,-0.05238102107416443,0.009955539857078853,-0.024613418632426887,0.037423653319073547,-0.18840618515271126,0.01574643042444847,0.012318115335178428,-0.03191879021678247,-0.015432704793147851,0.04518251350573678,0.09598174356670236,0.042900911142503405
CD34,0.09495298386576306,-0.019939127111715662,0.09393131881833423,0.07633434071532735,-0.06215991001273556,0.024046730581450324,0.06127482021415773,-0.04779223163622651,0.01476788276082773,0.01690746536723975,-0.005684377968507966,-0.004646148735391051
CCL23,,,,,-0.025093664200378375,,,,,,,
PLAT,-0.01013227481607609,0.03166285643940538,-0.018485028896729188,0.04042620566733825,-0.13132603708588753,-0.07508671970201132,-0.011878344100195002,-0.03484370102473146,-0.10656609892851823,0.07324820364406623,-0.04858043567377633,0.1149133859616893
NTF3,,,,,,,-0.02334588716446032,,,0.01690163303596965,0.05794183510985306,
LTA,,,,,,-0.012857597248721651,,,-0.021237245375097278,,,
CKLF,-0.055911549608653265,0.013666093736259127,-0.07972787378871801,-0.019788098808765447,-0.1774939930128393,0.0013414474269358796,0.0325388020137731,-0.07544334219846542,-0.1423857288419365,0.01978471105755879,0.022079696720599416,-0.0030556105386921307
CD24,-0.04411055323969162,0.010877448544371055,-0.0852623707071716,0.01510885201819814,-0.04336337975104265,-0.0006122847234301433,-0.07694527837789733,0.05927229150244897,-0.03184603258172517,0.06358475597311611,0.08191528364518336,0.017038237234139986
HSP90AA1,0.07783621176432369,-0.010523576097003988,0.14467351071855938,-0.005143205101122641,0.1918606633026165,-0.019964830045446018,0.018098788726483905,0.15937906482949438,0.19339211477108284,-0.08023466822201293,0.04769261213792824,0.052476562517197935
BMP4,0.05981283511104478,-0.012302770358179109,-0.029727853376456528,0.0032062624205995882,0.06898137050250959,-0.0074638318982546,0.028525006605941792,-0.03170523842491327,-0.01809632653627002,0.03150184758654556,0.032502010665450956,0.003997063336094651
SCGB3A1,,-0.020875386625461723,-0.018242337872104476,-0.008175615883334422,,,-0.01219924038297907,-0.0349901774469546,0.12275200955046774,0.025175158960116968,-0.036110910917092225,0.055547739529250885
IGFBP4,-0.02465146902872588,-0.015530690575314945,-0.035085702482887476,-0.016861937786598804,-0.09626903205344443,-0.0349393077227893,0.024017177093215384,-0.024369014870476834,-0.016917133460934958,-0.027552502581630632,-0.01128836274312575,0.10329689131079431
RSPO4,-0.02853080494922979,,-0.021054623290614402,,,-0.014954168350860048,-0.0121992385985642,,-0.004948034483843943,,0.006359433046686769,-0.0029320971630841476
LEFTY2,0.00807001993584393,-0.019941498435813897,-0.03268002997511379,0.0010815699496019469,-0.10689505652292408,-0.03682689276010485,0.02938986515590936,-0.021143098481904536,-0.02621714224576692,-0.01693666615397823,-0.04113500561204452,-0.005123635089300674
PF4,,0.02609812652522303,,,,,,,,,,-0.018751069438741823
ANGPTL2,-0.03860893714906095,0.0171697072880642,-0.03462798226691095,-0.027170893479573438,-0.1586464403406223,0.003057976522321575,-0.013118630232671484,-0.12582686627429027,-0.17466789155782378,0.08227420889853083,0.0023167428250116954,0.10221703860102879
LRIG2,-0.028376952486642203,-0.021934920876439168,-0.018529172900055402,0.08790783990888776,-0.11376744979234761,-0.08300832367456974,-0.014670887937848162,-0.028577479475792707,-0.03045190603286018,0.04965688426800531,-0.002692350654457431,0.06057696017957238
ICOSLG,-0.031591486301908646,0.00236556157732198,0.022423619608843245,0.017035851422078824,-0.045105363235326885,-0.050124890835996125,-0.023151876751055754,-0.10084193786061683,-0.08676222057820222,-0.01698339527361594,-0.05116306593193194,-0.015335043288982601
WIF1,0.49255561864944963,0.03660139949901185,0.11036613070438067,0.042508834278517184,0.26529796943808737,-0.011539777516673998,0.0026954187538991954,0.18435863491708324,0.2671949019438645,,0.028930684658585826,-0.0026602547067074824
NPPC,0.0549453159883472,-0.0018132386276673114,0.10610526702095485,0.08107227181676636,0.0045515082976853635,-0.022510439323578057,-5.154862261239995e-05,0.09695163655031813,-0.09885460302606988,0.0137717122855469,0.051067501407994834,0.1274889627670107
LYZ,-0.07422094041675055,-0.04750844694377403,-0.03457307978374013,-0.04588095001519685,-0.08405452746484357,0.04265907906098529,-0.024817998764320538,-0.12958302554639525,-0.03172865709084658,-0.0004999696549729505,0.04682595360997569,0.009258588775930875
EREG,,,-0.029628850589700592,,,,,-0.021750069513398234,,0.04091021902962171,-0.037674141178679434,-0.021588035605607195
SPTAN1,0.20500460865678727,0.08264879393525652,0.08457825274643238,0.0667361845990303,0.07029076674708983,0.057953910709048165,-0.03789759282450183,0.12902226279501627,0.14512564460363964,0.03321428977754966,0.03944633014032038,0.04245886131838752
PTH2,,,,,,,,,,,0.0470309204980106,
LIPC,-0.03769748764825871,0.04126279388602078,0.08573365224197464,-0.028659743100656245,-0.027162346332993477,-0.02795834063006679,,-0.009473498342434307,-0.033361726491165665,,,0.0990812008485412
COL8A1,-0.19282651979027443,-0.006930206678219464,-0.06572963185250075,-0.024115914204900273,-0.07122489873318613,-0.06074076547137253,0.042353842710920034,-0.06650930939291011,-0.10757273327860997,0.05371457056616428,-0.05435614659002821,-0.06266692117158744
GSTM2,-0.059267400665962,0.045954213471173726,-0.04127520529197867,-0.015628419881875754,0.007070176509967935,-0.03555417715006381,-0.0015982758038640844,-0.01831238280093601,-0.05901537134750351,0.04786465178709586,0.07650583225280845,0.0026960971845768258
SPX,0.17655252020928758,0.007279810959876372,0.10728164040321972,0.012944762605811653,0.07383892996071365,-0.0002794121856660124,0.05313471300727666,0.046498850372101615,0.17425487298882025,0.022600590965725385,-0.010014953605309322,0.006478915325482436
MFGE8,-0.15455670238041638,-0.049256158881819403,0.09882482113437481,0.011938421554618736,-0.04383319047689175,-0.05971979610560925,-0.03967346154347938,0.06026975980316207,-0.08101330741673511,0.05086320809529159,0.00511890895350758,0.02128630736670628
TGFA,-0.21283917977752773,0.016566971194206408,-0.07935748283002345,-0.023028421087866572,-0.03896622574211123,0.005535728428551693,-0.04070908907506147,-0.0379940036891028,-0.0899855167748132,0.035076349751621404,0.03588399506405269,0.012304445983305603
SLIT2,0.3493726281863183,-0.023913507124125568,0.11916383033291544,0.06637140390733398,0.14906628034738612,0.0653937770628785,0.03501152755052251,0.0677342791009375,0.23274819243242384,0.006065918346336885,-0.0137961556424822,0.055547890077907315
PLTP,-0.04230796716626606,-0.03432763628809366,-0.09061470724037195,0.014890832745446555,-0.16879846149714428,0.001268696618939518,-0.07323463030040327,-0.15785203659697686,-0.0013736960503019588,0.056736814328988805,-0.027168856242964654,-0.04420160696464665
APOD,0.17874325466382154,0.04513892266645293,-0.143664390110091,-0.03091495179321301,-0.15126981107458723,-0.014188359815180067,-0.02201185481270111,-0.09463825522880713,0.08512196052695245,0.07881033077295573,0.003521098610700915,0.0159867688997344
B2M,0.10493928934577071,-0.06407493574479577,-0.11679491995062867,-0.0038174148875606993,-0.24060032145582308,0.0060007037062030704,-0.0814115657093164,-0.20922349684378969,-0.222864853166854,0.0917954030432177,-0.04653092298832396,0.09165020683854111
OMG,0.24008090529684603,0.04073935554287612,0.021078398577071986,-0.011925012396388102,-0.04831968366420744,0.03379144756932563,0.030287348954493795,-0.08090950573835233,0.10232732967328637,0.05773266814470898,0.006002837139202133,0.020115293913332617
CXCL3,-0.08699281847434621,0.007960844607129503,-0.03109244647627821,,-0.0289555166422503,-0.0004521541307268686,-0.013050606665814089,0.022741626629100755,-0.015294662446152617,0.0017698393774057072,-0.03571101470445304,-0.057686469319116876
CXCL10,0.019950964021764994,0.013958108814641044,-0.005031043345735109,0.033648576239572604,-0.1704273743175632,-0.013740120126872849,-0.019824826721469135,-0.060757199822789064,-0.02430506955274363,-0.02060260733705059,-0.02169672444796282,-0.030680711148108396
RSPO3,,0.008012678977875425,0.14227168120494962,0.09142346059362572,0.006737927474167557,-0.022586010762531528,-0.013483760760778497,0.0855310264576381,-0.015982627480486112,-0.016759400571882913,0.04202225970383812,0.0685825754766932
CORT,0.15557885175848793,0.0394179153869688,0.034823366722379165,0.09507521744501624,0.008629636223284758,0.0007261847268658933,0.016119702972145537,-0.004183927245240104,-0.01594778021400673,-0.02275012689847601,0.03540624718892032,
NCAN,0.020352806857220018,0.08525814902608043,0.10300343227792767,0.006067744222176087,-0.11310437211186886,-0.027579779403010242,0.02617645761991714,0.16558939712695403,-0.18283351759143976,0.07335682064856931,-0.014703797193964325,0.06953105373020636
PRG4,-0.043656190250999614,-0.009849414421147732,-0.014595105786302687,,-0.03137066327471724,-0.01911083349450021,,,-0.018686333550472688,-0.02185254522480905,-0.02464897795975827,-0.0260989340643349
ZG16B,,0.051460933329772675,,,-0.009780296999998436,-0.010216528207271352,,,,,,-0.015996585337397357
TGM2,-0.04664607625207199,-0.047884097030115674,-0.023250404621510127,0.05168439188740975,-0.059148636781180146,0.013736837118292612,0.07276370120039094,0.041243463146008866,0.03922162476230324,0.010835980098580274,-0.04740671999958677,0.007199928056905249
VEGFC,-0.03132418813000038,0.010850724888571996,0.043858852745768825,-0.007376086745409357,-0.012079196556258704,-0.02751058986715486,-0.021265938837293472,0.03978683580092908,0.016908734165822652,-0.025676588945081635,-0.020282837763074435,0.027298328762147776
WNT6,0.01993744719034618,-0.03368197819623468,-0.020110650636324567,-0.018956109818162363,-0.03084893952007955,-0.022736519125931106,,,-0.016643462385127233,0.01679851909232816,0.03654720174108124,-0.016529271975445615
NRG4,0.06899564124107566,-0.019226965888095346,0.013774846734989377,-0.023205782673520466,-0.0390741512090028,-0.019627604889373526,0.05490847270217207,0.03277261185761919,-0.022247552229012632,,0.00661298917689837,0.10151419267860874
PMCH,,-0.022160112903021344,,,,-0.014954167629159906,,,,-0.020279448489790085,-0.022997530694514042,-3.191337656609918e-05
COL9A1,0.02255071378029063,-0.009945305504242047,-0.02268310712776707,0.0011290881105883387,-0.07429828081145576,-0.02738162993885582,-0.02584181130114775,-0.02144855325413145,-0.025350556864272428,0.018548228148991593,0.011056778488975997,0.05361922243714602
GDF11,0.08604818415253951,0.008258425874956687,-0.03211949541458181,-0.006670491582008459,-0.08923159675054543,0.021148277023724456,-0.049805887237803825,-0.042641693920703265,-0.06783254861466179,-0.020979103970572403,0.027940966632494377,-0.010758300136645142
IL24,,,,,,,,,,-0.01511986812153059,,-0.027789846679644056
SORBS1,-0.013677243160316498,0.028384271776598958,0.047585369507506116,0.01174428466195732,-0.0226599755121757,0.04191160310561265,-0.014211675032060079,-0.01557845149649861,0.010645610515447495,0.016010510854851983,0.02218877138185015,0.010188266725702905
DLL1,0.08401200255757958,0.049317145517465355,-0.010227030412787615,0.0005000298172522844,-0.06314417813892584,-0.01889827399421042,0.019765866290266217,-0.045353239693420457,-0.10349955190275287,0.028624888196282613,0.04964139919616414,0.08413747498527957
TLN1,-0.134010013897689,-0.059524752432967065,-0.09735283220262773,-0.042290937612541483,-0.1805946250060816,-0.004331874890657553,0.0035426245059621193,-0.11841337626996197,-0.18535903629336256,-0.005026162250831971,-0.03599607438649809,-0.033909884532783104
COL2A1,0.18090461140226521,0.011292482411482134,-0.013035643570903931,-0.0023073688077064726,-0.028955526496133522,,,,0.005831489515788521,-0.03305401381409412,-0.007373114186645396,-0.022395264105000628
SHH,,,0.060947192876017985,-0.02241576620800558,0.0289920042559191,-0.046767119638777575,0.13063697618403333,,0.07583888014905943,-0.013018495530555157,0.054257519367280176,0.02840993439425363
PON2,0.006814615728582377,0.06286326720895057,-0.07290622784119342,0.00470072751467647,-0.22554460158745132,0.00833078391310647,-0.02859944638057619,-0.016308456453736686,-0.11918476688108784,0.09129630139181955,-0.0546825909602177,-0.017803949447226634
ICAM5,0.2967771930736757,0.049717091753746445,0.19784404367232192,-0.013532665174160739,0.12491758200016921,0.043809777377609826,0.03927326837422647,0.13801689349652665,0.16200204153321554,0.07168461507226369,0.04903239882072079,0.033349328046044575
HPX,0.02919272779887528,0.03064233939742609,-0.027222537491496304,0.06138360431881534,-0.04216527913230436,-0.020049303408110553,-0.012199239139295895,,-0.037667112420152644,0.007856003076665837,-0.06365821289472925,-0.039669673518459195
SFRP2,0.08204236441872509,-0.02775388215020487,,-0.008770374468203038,0.062423737347862024,-0.01670978331213117,-0.05698151135094451,-0.02645382822176541,-0.01746597956722272,0.001425683843141596,-0.050162213267821505,0.13665789545898777
CFC1,,,,0.05107476261411818,,-0.012857598025772672,,0.0012727865669486574,,,,-0.021994967340601614
CD70,,-0.01604774238904892,,,,-0.02398392217766526,,,,-0.029933322035050763,-0.058167102447164346,-0.043667576938221715
HP,0.06240332018698594,0.06937009606994375,-0.04150955005633285,,-0.09045178009034972,-0.04260970204756322,0.015800659104242516,-0.05041408253821147,-0.04419536056983468,0.08724259657472817,0.027057125843884474,-0.02805833421332889
CXCL2,0.04145545793286614,0.003272082944281094,-0.044386463241121624,-0.0025550602611997173,-0.027131077567627733,-0.06437107875194537,-0.01695395491235704,-0.05789419354750052,0.04439172258187443,-0.0011550209603095392,0.00030725060270365284,-0.03095841454997789
NPPB,,0.023234502534990674,,,,-0.01125863573300831,,,-0.0006081880343507952,0.015212947808514145,-0.012230086883012942,
CCK,0.3381906464842146,0.14623638474047415,0.18555485537227973,0.04858478513010311,0.20711266705924694,0.1035611469938935,0.08232612527632585,0.19639604419269696,0.23408800998903706,-0.06650107002336383,0.11402932907066568,0.06262929652344987
SEMA6A,-0.13807641759368267,0.05210425609248511,0.024913015110730973,-0.022938482142726223,-0.16839756129535638,-0.04826657509516315,0.02440046355484781,-0.06240005226651426,-0.184035097188745,0.040763921406222495,0.014365565862006276,0.10332895512917163
IRAK4,-0.08456163749814255,-0.03059394928419079,-0.0058903063989822965,-0.042608211561973704,-0.11436092755680878,-0.0172660907301775,-0.008511804268647349,0.06621917706782995,-0.06028202075385168,0.01931071219561851,-2.110070016500981e-05,-0.011926395151018997
GSTP1,0.011083795238233475,0.051049887057953464,-0.05448960879669472,0.039182314466855946,-0.1990528713514716,-0.032585582155337606,-0.042242636816931224,-0.10830331182371938,-0.1664392405892514,0.03553483259941751,-0.030156681181177848,0.007861033516405286
VCAM1,-0.06450875808051464,-0.004794813063324024,-0.07396803915592266,-0.021629918899027947,-0.19189310755912173,0.02272152726595321,-0.05537804235077389,-0.03377974206733605,-0.051592701700227304,0.011132010667866135,-0.02258077856350176,-0.012212862845844236
NXPH3,-0.18219963189169489,0.027112775389828304,0.09336024603667617,0.012302157744432746,-0.06463743716032211,-0.00662959541207093,-0.012870271211984335,0.03999223570309274,-0.07246655084108614,0.0285494722139564,-0.008803527108798063,-0.01095618724456937
MTMR4,0.027581789437836825,0.033502243661751335,-0.008663485981290305,0.020277252702477433,0.001233787980855828,-0.008607416791746791,0.0003172317429657097,0.03751230759185213,-0.013674736076723476,0.0595139479852616,0.03741537275473983,0.05690668295749754
LAMC2,-0.027036357451883177,-0.02113823027425171,,-0.025972937257581208,,-0.01417336632733506,,,,0.07441300543817653,0.010506336824794946,-0.0239368381241101
IL10,-0.0428941239070485,-0.044662757113315056,-0.04040859378831027,,0.05806105186791407,-0.0075932348744452375,,-0.08000873094262134,-0.017070495116595977,0.0010392061150617336,0.0014213570400129904,-0.041639983785715
SEMA4D,0.149740013529377,0.03271589419261244,-0.004327296578412137,0.02094978918266966,-0.006319477541534075,0.03948056497735409,0.008680752146459149,-0.07513300512970154,-0.005943737004753093,0.003231543895611047,-0.02745763282292816,0.05940463808563584
TRH,-0.031222650259679463,-0.057562591659929996,-0.012828061589647425,-0.03553147779303266,-0.05257730130424921,-0.03734909849778812,,0.02680568714579046,-0.0704845673042944,0.032883301647415555,0.09163777507728263,0.14286010129862717
SEMA6D,0.09780405181291411,0.03653160872659882,0.055523906769999604,0.07091409170894197,-0.1272334941589997,-0.020247986308984906,-0.0019180489096978287,0.05451300348017029,-0.09895087699377332,0.0795050876361781,-0.031368919549719675,-0.010906150643640864
CEL,,,0.003386210373763098,,,,,,,0.014057848538564257,0.017473132782297368,-0.02557324584604565
PDCD1LG2,0.037085231556725134,-0.001273709023466446,-0.02852208306447139,-0.018239512530392552,-0.06935607598193932,0.023926112711190717,0.000948534631276112,-0.0064431801928609535,-0.029201109524553976,0.00010448393917426411,0.006013416479864999,0.08260838021366257
SPINT1,-0.041860527406020406,-0.01792614454641515,0.07583196337525419,-0.0077830646279214944,-0.0010054477995288305,0.07094518166135878,-0.01993624065016374,-0.033789473204017734,0.0032335300938817714,0.009878210197604499,0.03806564055321951,-0.0015093713944683274
CTHRC1,0.10280001101952906,-0.016797174103174328,0.032275629806285636,-0.01475133109343464,-0.09711603535841898,-0.01754840204704178,0.04002469383725054,-0.048729734285287096,-0.06553738992861008,-0.03117800334113707,0.04815127535498008,0.024602242536954564
PODXL,0.06887764036328438,0.0028544304150293475,-0.06867681199551348,-0.004467666524939033,-0.15013692835251505,-0.04369919883748582,0.0348865015218598,0.09660413820493331,0.012372403718255515,0.06528008511419839,0.006550367856252129,0.091294834568691
JAM3,-0.09602299868012051,0.02410855257265432,0.004605568498480477,-0.01371421947380614,-0.20996155459701113,-0.035722881922284226,0.0040091260546814755,-0.12919683665381831,-0.156892652160992,0.0026048013923344517,-0.02120298244533178,0.052100096656394056
TGFB2,-0.02783928324106438,-0.05174656319831063,0.12610963884941084,0.015366240256613959,-0.1380559909604094,0.012889786837184518,-0.010992909122307484,-0.01820316033225236,-0.038331110238484685,0.01879608985123934,-0.04006738957491319,-0.02592995145500718
COL18A1,0.06326185844201304,-0.0005523189822649243,0.002265520291499311,0.009630471030602314,-0.12733367048572977,-0.03075771795340177,-0.03467223113649651,-0.09375904578817375,-0.0420997096000495,0.004881719264821351,0.01784991907153164,0.09322697401164891
NODAL,,-0.0031672814841051146,-0.03089631999742982,0.0015536875878734346,-0.0763077466934102,,,,-0.026217139313091737,0.10965079982868066,-0.025527670983701577,0.04545762731063262
INHBB,-0.1412818762839572,0.05752685243256596,0.06851540858069102,0.06849878063143616,-0.06963318443248405,-0.06685048389532866,-0.04295123397865546,-0.026948712697626,-0.10257849356939715,0.03334668703181555,0.00022664817081448978,0.03059479284256569
LCN1,,-0.005405360224378401,,,-0.02541015406873111,,,,,-0.02404161893985934,,0.10044370727634289
ARF4,-0.16397875653272395,-0.045557697312153415,-0.07618225560599712,-0.032022756873890244,-0.05424371579025381,-0.04094858374564217,-0.0040914492784736144,-0.057067682158531946,-0.12937131698343496,0.01542811970892836,0.003005708787847248,-0.05666202205968885
