,UKF243,UKF248,ZH916bulk
BMP1,0.07302170946084002,-0.1052980595994179,0.03608875705593819
NDP,-0.0068938731124454705,-0.02743006317240013,-0.021533927993114568
TNFSF18,-0.01987259320188411,-0.035833874943524205,-0.03811429201316845
RTN4,0.06823346520724964,0.056265757922514335,-0.1429517524912932
HEBP1,0.04950393279477966,-0.018407124456096168,0.0026100615716071985
WNT7B,0.04694005005628264,-0.03984098447940034,-0.011590507391412635
PTMA,-0.009064433970685034,-0.09143203777218803,0.11936255859588597
CEACAM1,,0.06861733300935655,
PDAP1,-0.01199898022556334,-0.004546405217209551,0.029439428068875086
QDPR,-0.03619503767450411,-0.011055896303909518,-0.1548593023834604
POMC,-0.00667572013814246,0.01630102637958128,0.00013406169015343236
CCL18,-0.026650781492332506,-0.01615494549451189,
VEGFD,0.09345135363866801,-0.0034305042757218846,
TNFSF13,,-0.021477839533750365,-0.041462913099675036
WNT5A,-0.11393573675368626,-0.03396762918334403,0.05070744722348968
CXCL8,-0.03639141288272687,0.07530547963464317,0.07535840626078526
GRN,0.022169181846852744,-0.04834599925999784,-0.07614130580867057
MIA,-0.05673531296655303,-0.022900854514478503,-0.0057133791121801595
COL4A4,0.007481821643858336,0.006454963175182302,0.054793552598354056
TAC1,0.07209973341671473,-0.011424473333786617,-0.12907124458888286
RARRES2,-0.02705306893251243,-0.0048326874308470625,0.14751422349308044
FGF7,0.015879446682818935,,0.005749589630214284
HBEGF,0.021862007339282254,-0.033822450143420404,0.07979644755302755
CSF3,0.06536801351382572,,0.04581406560051761
PI3,0.11237846147200735,-0.029942518828447978,0.008072447270007223
PCSK1N,0.06460708794287856,-0.002670873682094774,-0.14321532815318463
SFRP1,0.18296127233610812,-0.025181300401525917,-0.02708161593621864
CXCL13,,,0.010731538944990144
MICA,-0.017546821353548608,0.017124082182448635,0.08671161455542835
TG,-0.024096570489583233,0.02671173539620868,-0.04357244321307891
ADA,-0.019420072977244667,-0.06532347993313073,0.07744299723450034
LAMC3,-0.06290163237489936,-0.04862894495197388,-0.03982635986366092
CCL7,,-0.018103810041425503,0.06366813823244662
NGF,0.047350812260253256,-0.008175852945425631,0.02118910601184255
TNFSF15,0.031904342676098894,,0.1105148851028248
HMGB1,0.05130234566626037,-0.12222726378741959,0.030596936080921937
ITGB3BP,-0.007212441672125322,-0.006035132737953981,0.0672098016429057
AANAT,-0.031214048905325947,-0.02626587406771001,-0.02976395313483023
RELN,-0.01059216241546228,0.027336938157007374,-0.05751816342094637
IL15,-0.030625582538350394,-0.029408874049186087,0.09104938577393257
BSG,-0.08087398253806634,-0.08215690872526045,0.08497784857967461
ADAMTS3,-0.0004423276400501283,-0.01471424027895882,0.01198945278926635
