,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
FGF16,,,,,,,,,,,,,,,,,-0.040189219636077675
CXCL1,,-0.06414208442148829,-0.00022542525970389765,-0.018581406879497026,-0.041703639436430864,0.03717595696668803,,0.03224770381812075,0.06258519058556078,-0.01875685407450722,0.12035155391795128,-0.047566151281906215,-0.01075162801179098,-0.0447518649467771,-0.04800978724539968,0.053388126531299644,0.034703715482942515
VCAN,-0.041853511740052515,-0.003128721589131959,-0.049073361692218015,0.0670062744869581,0.008404256446562878,0.00973087363167273,0.08086623775706017,0.09950568661032445,0.02611728376315025,0.0121173197646691,0.05123230531242345,-0.08108182136338592,-0.010184461672880969,0.07625665588059387,0.00013411886415588044,-0.052052186646652315,0.17613600616262265
MMP7,,0.06633813521071041,0.0334635713138425,,0.03622767695616488,,-0.015793459127731804,-0.019081894437162513,-0.01014653335551743,-0.003462677932215729,0.0165919452447493,0.05171451291776535,-0.04106940323060678,-0.0022432582959540006,-0.013729122369168834,0.07241174127022991,0.12238013862846012
PTPN6,0.00647271983144391,-0.042188289939032085,-0.05256554146502294,0.10753101438439415,-0.00733851875391324,0.027982160442593593,-0.02585118411123336,0.12254733498952225,-0.03994699582838254,0.002520005103206946,0.03210748728534178,-0.01300595665649576,0.0238623797252013,0.0796786353894923,0.010063186784419892,0.06989308760869288,0.0632465143867614
PTGS2,0.006455851333571946,0.036885342041623664,0.025592862902526232,-0.05054343475282912,0.01949998337672184,0.07099186458577376,0.1185586787659791,-0.08314296129425387,-0.030200949426424005,0.13397401457338623,-0.028929204307098708,-0.059593495670754275,-0.03937228461957894,-0.06318261571132508,0.006034345725373078,0.057315798605941465,-0.018694175841051586
XCL1,-0.02071699358786157,,-0.0011900903777132628,,0.04516416984421089,-0.017915674240773047,,,-0.016665301388947333,,,,,,,,0.016375814429916803
CD58,0.023148825579243634,0.05618311780524398,0.04736646394488153,-0.030012492761283205,0.060183898373699196,0.005658638484725389,0.018511723622612743,0.08092641235201863,-0.04022235428406121,-0.02226559456723478,0.032955601563572336,0.07747675734553158,0.04962620440279041,0.04012973947808995,0.020543042833733753,0.08165890884726175,0.027593579563181724
TNFSF14,0.06327894382492738,0.05728334771880495,0.07199367003202443,-0.0019854713869493167,0.029735529672631465,0.07661575141351329,,0.14976991849391258,0.025707894745462465,-0.002143366533115422,,-0.0245444745477116,0.021540288927340605,0.011538919428541697,-0.008517225034453743,0.06583061359138088,0.03462527089514905
CNTN4,,-0.050248835328502564,0.024585475868816917,0.0756702567259992,-0.030934209169122852,-0.042193973186049394,-0.02058099587533703,-0.06775586600368362,0.038980913547547465,0.017743227240354674,0.027472650230715382,,0.054369281425983546,0.02347581464434041,0.0023219551287122562,0.029335277367124487,-0.023732052801059816
NTF4,,,,,-0.01575251016865239,,,,,,,,,,,,
INSL3,,,-0.02431158974527917,,-0.01967165304502794,,,,-0.011700020127453891,,,,-0.013150197090609918,0.10689055597094228,0.03548961721422864,0.10106232965614471,
BTLA,,,,,0.016862889920720506,-0.018677686807015044,,,,0.02567871076445428,,,,,,0.014877150681767938,
MFNG,-0.08687471388583444,-0.0023378908893908605,0.08731660040388832,0.004625710377866547,0.06232801886773935,0.03888566754527656,0.04246170522096729,0.06730608564208537,-0.00632953746870826,0.07748874691640092,0.09888228873979488,-0.006043170194129298,0.12803027731391553,0.0268857755806726,-0.05068356130299746,0.06266211690721915,0.018257298546137134
ICAM1,0.02390205329150526,0.048971633686416154,0.010719063655347739,-0.03496324952519922,-0.009790155387206447,0.06688680074511785,0.032591633207969706,0.0963738769459682,0.010482480066816272,0.05338108822177959,-0.006336452802016784,0.013771360220005649,-0.0031598764257440883,-0.04126001366088286,0.0235784231961704,0.06997289477544694,0.14530141921222992
PROS1,0.03349515643675559,0.01721770101819887,0.053465478769069555,-0.04757161933522587,-0.0013169811780271749,0.058952251398795556,-0.0032373550299763646,0.12659226124235337,6.4460217307679536e-06,-0.037991098002108176,-0.028530400789922358,0.1254463650933409,0.03308395361923345,-0.032498575899184645,-0.02507298737904747,0.07058689763134599,0.16292060972878256
CLCF1,-0.025183794093091058,-0.03159367388758015,0.04856827169998394,-0.013208783370437885,0.030361768453146944,0.058802943480831545,-0.014681597400599475,0.08932686792971689,-0.022604614114277097,0.02752970600788705,0.016972670124223526,0.07772290817459437,0.005651029330163482,0.025266227644080538,-0.0515265914851065,0.05301716037865235,0.15024943313029443
PSAP,-0.007684243604950368,0.011135416811446492,0.009124475913298439,0.022891725324641503,0.008582438395425487,0.009102881087842008,-0.10243546459691581,-0.11653810430771801,-0.01669103951759436,0.049831347442653724,0.054973371429702725,0.16447587618451062,0.02014380796717737,-0.05690008075057734,-0.030384621394881996,0.07302486270183517,0.04718739538719291
EFEMP1,-0.04468434400801688,0.011667268384395045,0.08185925997970153,-0.03258261751272741,0.013328609424733306,0.10952085779021661,0.049023843241344636,0.08010147194072115,0.027376890820756547,0.02954149603463876,0.018229443702694765,0.038783374355854265,0.1334473137372121,0.06926144089742949,-0.0735685227419423,0.08196392324420258,0.16885610631206074
C1QTNF1,0.08063672629211216,0.024271200535830748,0.04426462196750016,0.04697812062626138,-0.03970584251417593,0.06496941796678582,-0.032572680799322254,0.15313379247441952,0.029689551437380078,0.0042201952788111525,-0.06487130891896598,0.038988925560823576,0.003204509977457501,-0.08683657185593795,-0.007872901800471148,-0.018470170403812578,0.15263440768062095
ALB,-0.0019486649741834478,-0.04299230207439313,0.02855513655676253,,-0.018427441924788297,-0.0441183155027592,-0.015107380984298376,0.031189821717862765,-0.012773353247693884,-0.020808230842067375,0.009724978435597498,0.03599531907783137,0.012122063282660637,0.0021433175549445548,-0.03127196655304925,0.07521055796482692,-0.013857673288888634
CCL13,,,,,,,,,,,,,-0.024372921345701043,,-0.02726037704409251,,
EFNA3,0.09801872154820443,-0.0586411445086597,0.04145682782396185,0.006170033368075376,0.03608916404014294,0.030617720781349927,0.04546073268367694,-0.0837490787737778,-0.046578552547096495,-0.028672359203969756,-0.02667958418106226,0.010428667098800177,0.05499594598518799,0.04420366451343733,0.05020196628409133,0.0955153789329657,-0.0242464157240639
DRAXIN,0.0558661809002487,0.0006147514702353952,0.02678249775961037,-0.028096954712820654,-0.03155521434096932,0.04233941653962636,0.08405402329866746,0.061873632030342296,-0.022127473372206385,0.01807404757239718,-0.03385579480154308,-0.07872317362338122,-0.007260377513788359,-0.04091104472822525,0.03676228842707648,0.06831039296415375,0.09783414668619102
RAET1L,,,-0.01893896452298443,,,,,,,-0.020011576105902994,,,,-0.028876284026806285,0.05658151564105576,,
NPTX2,0.06334246018678492,-0.01521623904278657,0.012893467797558383,0.1295460855438733,0.0126393328863342,-0.006494394961281715,-0.06267572003113203,-0.12529690624855977,-0.009159672325855545,0.012135772472283585,0.0016335548434789461,0.010160953846083572,0.054033971090344406,0.02011488672361168,-0.021484436573537512,0.06160247019031853,0.045281230779851994
FGF11,-0.022521508508879687,0.028352403110448378,-0.03798038994728581,-0.06598112445575414,0.020657002315201907,-0.010349203447115233,0.08341605334714883,0.15554032623813327,-0.04802147258430429,-0.037870272439390354,-0.005434327654162561,-0.06822778011203628,-0.01759790940067827,0.02488666394814268,0.03176958892032916,0.11781950230709452,0.1253307366887257
CD59,-0.034490191054247596,0.013428625437025624,-0.033673655824084055,-0.03923958755461055,-0.061457008915725114,0.010072130392023182,-0.0501523484543433,-0.10357177415321887,0.027103480377944356,0.04553101867372846,0.002669285569803128,0.07476841489819416,0.0037589545333212336,-0.023347942821060504,-0.024623231859375042,0.014424330341004406,0.04880521808473478
COL9A2,0.060432250710150244,-0.019439308897135646,-0.016326733751169536,0.01571039834463753,0.06962491507145312,-0.036261868559680506,0.010885349485206749,-0.011319831503198654,-0.005162774558797273,0.06746618464123456,0.00587928722108525,-0.005648931304097249,0.08611337158542046,0.07119407966958911,-0.038763359357089605,0.08693902294209611,0.01462953474755674
DLL3,-0.011371856697545325,0.027519523884248845,-0.025821961289803713,0.08095631272929259,-0.03519338467325669,-0.04170665866351052,0.07475974268282158,0.09454159987393031,-0.015082418388950457,-0.03388455399298645,-0.02708375445437638,-0.005811131758981785,0.054364460140371704,0.14975758491438482,0.02823291634729748,0.051143380259364664,0.02672626186104463
FGF5,,,,,,,,0.03839560668398489,,,,,,,,0.021447707981163848,0.03500522137620656
LIN7C,-0.02597771501446974,-0.023355814362145576,-0.03198798673618585,0.02810390599700563,-0.004526856833361496,-0.03546778965154347,-0.008646748982828854,0.04375775795061251,-0.02581465310140425,-0.006811368640625659,0.020974042618999395,0.0364494809965401,-0.010279241935946995,0.0787258593504303,0.032823628628501765,0.013353060178057515,-0.024445568926975643
GDF7,-0.021458757639017362,-0.03037486436885119,0.001749526309075357,,-0.0006926075513999221,,-0.021579881220355788,-0.03731096516543292,-0.03333083355390388,-0.018320510087398795,,,,-0.02475415699934504,0.0181916883097753,0.03545494964478436,-0.05411550015003636
PSPN,-0.021002099935482323,0.04006937356020433,-0.007359403244389841,-0.004553257089001185,-0.0166383644138061,-0.050190768126766636,0.01569310892303114,0.06207419904762611,-0.03527658128668429,0.008572881014071734,0.0012437610539273467,0.07665498576667373,-0.004805412516641046,0.06188919089599585,-0.0730211155339004,0.09328140870593644,-0.037339783163854265
ANGPT1,0.07246388190196287,6.406850477053544e-05,0.10974775542751344,-0.022156097430495993,0.006676893412857939,0.006601303350242105,0.04425902219595046,0.10649212361314943,0.04152780613854936,0.040714294161887155,-0.019862510177164738,-0.01653589963335811,-0.038293215098530696,0.0578745857898564,-0.016989281222045457,0.02167527974107546,-0.024319122774856126
PNOC,-0.01499402924561201,-0.014723379796311737,-0.06289711755854475,0.08074662455036993,0.0445249695969898,-0.0286726088249069,0.022450731291791714,-0.07896843674669685,0.027411656148347084,0.00606409226458026,-0.01103579653056164,,,-0.026323679439035613,-0.023422217242559946,0.00569275621440353,0.07589596329825417
L1CAM,-0.01777293248463443,-0.033761432373466564,-0.008512283654372725,-0.021677927659934083,-0.020886595189569826,0.036960927890629845,0.016697363197043458,-0.023107536620048504,0.05572921213936386,0.0412634541002846,0.007455133022066752,0.09245691664450673,-0.00958620810278963,-0.08206555798091068,0.04773031618459914,0.0003617998282292319,-0.05732558718192208
APOA1,0.04045976022190217,-0.004122439679460886,0.06453473006434492,0.004747426902810628,-0.011572865973613934,-0.020676476859102406,0.07108530779298214,0.10350356757408005,-0.015235461516399809,-0.029649986619663598,0.023151231699851955,0.0012988939176722246,0.007767919491318777,0.026291805067022955,-0.05484861230838728,0.09469791925370061,-0.02481489973942706
PSEN1,-0.014117716893071765,0.037862823924600636,0.0018247056734767985,0.08025376085773792,-0.058038122773611554,-0.028804399938082658,0.01180817706578515,-0.017534981762254313,0.0010538566916082333,-0.01795538315788917,0.028101151731278595,0.03656306005722219,-0.005321568670260097,0.007611652169338401,0.02730179666784861,0.03088685163973302,0.06865168443891166
CALM2,0.005605850260884621,-0.0729445368618249,0.014791954556484783,0.11091716901309796,-0.008817937563395007,-0.008176498293893091,-0.05120720447983728,-0.17090099117280813,0.03770893261981215,-0.04585634414125966,0.04329703467680551,0.009747527697978061,0.0935359419912884,0.10391360580208607,0.07878555403789657,0.03753648767721785,-0.1348860174563673
CLEC2B,-0.03766680243551659,0.012849881075782698,0.03803630247258513,-0.022714176616845567,-0.06276195708427273,0.06563233209945442,0.005156755713831384,0.12038433412828642,-0.00807064846730735,-0.013379064142240734,0.0013141498020147386,-0.009807329538676659,0.03877490176715215,-0.04456636103060838,-0.04655457308616242,0.06101777741245051,0.02737384787344984
NTNG1,0.033180647447841244,-0.03914160116042191,-0.025743037847344365,,0.047895705370732594,0.1157712281469376,0.03412874587030793,0.03572171083510223,0.03634728693796908,-0.03601685868065216,0.07449813011334858,0.05534166194388355,0.042034606323468664,0.11112574944106421,0.03197881916199467,0.0727802713692354,0.09892645629547561
LRIG1,-0.017614119702500798,-0.013853481872463339,-0.012836877570450276,-0.023814563313972147,-0.020500371376525713,-0.006561734815060908,-0.07650821364193384,0.0703698623574184,0.02494977563938337,0.012823396095538491,0.04830139553229636,8.932844783617779e-05,0.05073907531251167,0.11586173235311464,0.034641125133564925,0.04524289552316116,0.04585209250503114
CPAMD8,-0.018881865119501767,,-0.028351957129910104,,-0.023268055422287794,-0.02274686940702564,0.055079122720068555,0.07781071806935072,-0.012978023690282304,0.034547791265999085,0.08001311484966256,,,0.01601337127097517,,0.12555372101877835,-0.04420849173962307
GHRL,0.11520869123744483,,0.03420844881931902,,-0.018357754080062686,0.022859517851781495,0.07406797098416738,-0.04903345119675214,-0.010612873520362349,0.10368977519163325,0.005054471224016692,0.02113157246318762,,,0.04685578621188706,0.00582873028525045,-0.03897024545978128
NPY,-0.027700433054642145,0.08199312071432437,0.04064444545557457,0.04192874587858788,0.0031492264267194503,-0.06682980945593213,0.023895858261647338,-0.0854479512386759,0.09109657032169016,0.010938582487983966,0.019484409087719538,0.05209673913656467,-0.04441698714574907,-0.027417498030028666,-0.022936632142265618,0.05797674198662249,-0.12208276684737403
MMP2,0.0028429142716697086,-0.018732771964928754,0.007670872940597046,0.09456872637566474,4.291290371984226e-05,-0.029754834920504954,0.06504578788390149,0.12823539378801047,-0.006074037941840229,0.05838722062570179,0.03839824923597801,0.027288991915868404,0.03429608218128312,-0.0015274218552962294,-0.014474069315587645,0.0584307750334237,0.0994264590783286
LHB,,,,,0.039359135201709014,,,,,,,,,,,,
PPY,,,-0.021013131832433894,,0.005825679782271419,,,,0.047979965457770425,,,,0.005750206004704847,0.013157195958140773,0.001849001457005978,0.03473315821262541,0.008493948788985442
ALKAL2,-0.028275748390708694,0.10632717594581748,0.05034328771734984,,-0.019970304302712624,,-0.012139518649709278,-0.026142530553531662,-0.010816036390601108,-0.015958306932004493,-0.00277421820459906,0.11883707323227691,0.02990559469091226,-0.01672403640188301,-0.022956997891705872,0.03466265490354523,0.018441276076413694
CSF1,-0.04881213362682832,0.038873326447933114,0.01988731610928427,0.007453252642617644,0.004861269253600334,0.09662617724880747,0.011259253176676521,0.08092215101752383,0.058820008777023466,-0.040882766739588114,-0.03940560417771007,0.024454643734026903,0.06705940733312601,-0.01524837669544975,-0.0351610478688904,0.028786288045308587,0.15627913432444943
SEMA4C,0.01308017773821767,-0.06576468736425264,0.022731713166858535,-0.012995658642248296,0.031780431427950374,0.029062441772653068,0.028395262029470358,0.02402832686677466,-0.033956981609544794,-0.026628497948657927,0.03624339883246775,0.10355305629419197,0.06075800760313595,0.027426233075808392,-0.038210486114694985,0.0280694418055769,0.012974887308284815
BMP8A,,,,,,,,,,,,,,,,-0.013123983497421578,
ICAM2,0.07360426978866383,0.0016019890624992229,0.009478235977713884,0.1149306892521778,-0.06917388201051333,0.01103553895708467,-0.015984396253135406,0.11427112656898075,-0.027422355219442487,-0.012963290665944652,0.05161144763350642,-0.0041332769077429,0.03616530396736275,0.03192702065105593,-0.03884772249225665,0.03802338065181077,-0.028247549622442036
SYTL3,-0.0037117761619429347,-0.04791577925656961,-0.01524043862474272,-0.03573690251648361,0.037937700571248026,-0.01881974641985254,-0.020750042758120424,0.05555130144448624,0.0467054654059201,0.010191604672617165,0.08305804102696619,0.040623342770751955,0.00948875142321023,0.052263626338328296,0.018149961700740715,0.09158340249929214,0.07347421144185237
IL1A,-0.021940423804876596,0.06615438672845987,0.0793812753854617,-0.030369119512990584,0.05279635806901394,0.05263552399504857,-0.021579878385542803,0.0269944457028861,-0.01646362782676406,-0.014345934053296129,0.031045944401451198,0.011159321069070702,0.017038794286846223,0.013747915710575948,-0.0315127367284704,0.05305635803027619,0.020742309250970092
HLA-G,,0.05068013950118522,-0.017309884706862236,,-0.021403464793278756,,-0.011655604498295988,,,,,-0.016092171329591398,0.07177015729057366,0.03417902733072251,0.027281248214135922,,
PGF,0.05243049582560367,-0.016001913900945297,0.04110395604515251,-0.061767650968121285,-0.02180321426467773,-0.015629295681638358,0.03516665252175558,0.1121801765578641,-0.039852661794739806,-0.020691104383538474,0.037467699832892144,0.07545136454659078,0.027738542795708136,0.04108306680233401,-0.04298559011917758,0.11928534507806193,-0.07890371222002011
LGALS8,-0.010284884386518235,-0.00848460202643758,-0.011562546089473385,-0.03996838526145544,0.035678759605877,-0.02138856162437727,-0.008173258547735634,0.06064989204950851,0.0038032929162204643,-0.012465419768185652,0.00697490534044753,-0.01172289372503021,-0.042321178106987524,-0.005677739569226627,0.07193469801520491,0.10522078481773757,0.032231276749121296
DKK3,-0.00781377323282963,-0.014310996486262793,-0.025491943440531142,-0.03991364799595921,0.002254261849712835,-0.019524506050934236,-0.059218735215534904,-0.13574776331755842,-0.037809072114797226,-0.055740219245702875,0.03474486584333147,0.06253722356490302,0.019926472088551854,0.052636942834299226,0.036306787081245996,0.045922703465925405,-0.11208536682848802
COL16A1,0.07250711535418093,-0.003410774246996228,-0.00826209129345252,0.07393882564180235,0.018322820509114303,0.006354724015693795,-0.012981740751550537,0.04777265590737542,0.0070760876177402175,0.03610753525225403,0.018416018242274436,-0.011517220092292198,0.001857666617737689,0.04740350124514144,-0.0001715356172568576,0.05809706539072604,0.06448286311397393
TPH1,0.0574927685189225,0.01993852050872463,0.04491799554509451,-0.02589382801059054,-0.02294302879596051,-0.0054632701237631405,-0.01235073834681059,-0.02740867016937971,-0.02193640748658313,,0.0756822785553394,-0.03874302718728863,-0.025780412373623357,0.07760917670560963,0.005634443971160198,-0.01156707470432601,0.013157303514467289
TNC,0.015828168830279325,-0.018799552760332027,0.05081372846068446,-0.06923489791705802,0.026186322886840547,0.08928927414169224,0.07215678795949301,0.12786432506343445,-0.03619130065989253,0.023268187285846283,0.013343254568318887,0.07685955165461088,0.0062413149562058024,-0.08570413573186178,-0.1013591464224982,0.07521000536922988,0.1593375251738102
TNFSF9,-0.018881856157861372,0.05785091368092522,-0.019024231460335612,0.061571728989422654,-0.017761462022475628,-0.04243808951645072,-0.020882372265506332,-0.03015515163404188,-0.029815886441630548,-0.027907386199482846,0.014582610365802497,,-0.012040396447241137,-0.040778588056975755,0.0822733362610572,0.0757824944382318,0.00129867406336672
C4A,,,,,0.0016157107170235944,,,,-0.011243783034103408,,-0.01325844894010747,-0.029196734152788083,-0.027134759445683755,,-0.019964932643453743,-0.015412051118766838,
CNTN2,-0.05228461295225174,-0.041562646635619385,-0.026014312721313472,0.01616891909020608,0.035120351430799626,-0.039090185323492774,0.02635672019110571,-0.05824783158549654,0.07380871355095411,-0.02588093919941134,-0.038295259725462,0.04179368086937119,0.042326532157372664,0.09946941685487666,0.025428158147872408,0.09003949903934268,-0.08820042189306163
F7,,,0.06037579600584107,,,,-0.010726651497903012,-0.02305674624871711,,,,,-0.03418823024200007,,-0.01975656903054902,,-0.04520589028230864
LUM,0.08476599546848287,-0.02146514409735131,-0.0003868549148018033,-0.011770329808212573,-0.027047832360018988,0.023856105925112954,0.025348878644577362,0.16024585750601272,0.002146921492338115,-0.011393837693959928,0.03363917160075329,0.02765227756633195,0.04817032820250123,-0.008704949966835279,-0.016920648554632465,-0.0025206515255514817,0.04590844785514495
IZUMO1,-0.018042211711524207,,,,,,,,,,,,,,,,
BTC,,,-0.01893895663429702,,-0.0340154194281924,-0.011571920659280794,,,,0.07082820785878388,,,0.0465357967633048,0.051793816622961876,-0.019118813170584805,0.04031138503195178,0.06626518362666169
APOC1,-0.07945425653855254,-0.03276208499381857,0.004069585982723164,0.04981397218923822,0.023494501867819054,-0.041778939418175155,0.029902411620233427,0.1748481074061915,0.05324708497238804,0.021094752458169875,0.037713738351006956,0.11826183841588611,0.08903763767512099,0.027415325277800245,-0.0713586982534089,0.01171592146589933,0.05534642632499858
PKM,-0.05000167635138749,0.0337057842092735,-0.03237449167917883,-0.03168961414872453,0.017345678453651592,0.06004328111570589,-0.011671115778251386,0.04663294116863562,-0.028683722489439203,-0.016591862282743102,-0.03717136612485112,0.04934949093974504,-0.029554611384072775,-0.09916002015289198,-0.017269691968931147,0.04153801225567552,0.12038061120864592
TNF,,-0.03233543319549281,-0.019197738660208408,,0.006907681454741617,0.03911120601287072,0.059421396621011896,0.05757718913085271,-0.025651887218493402,-0.024426709592468364,0.010576276639596418,0.0241620979750981,-0.0052148854016412696,0.03231036214506496,,0.0933047370159391,0.03942235023494819
GNAS,0.03211253551863556,-0.030288995778933434,-0.04854127829665129,0.02514085443927706,-0.047024577617559835,-0.1065979079736437,-0.06722760749009814,-0.08178099305312096,0.01985858917965107,-0.0072841246072692075,-0.019715821220624253,-0.06626049366235968,-0.08536491612851546,0.0037543797464138795,0.06910294305069767,-0.042983551611484205,-0.05986420459814621
BMP8B,-0.012186274333708664,0.02418111347043608,0.06976174184845978,0.03150699407938446,-0.02133301650465727,0.03267442509560247,0.10567094075264108,-0.018293763352129577,-0.01894137930359125,-0.016219084094409177,-0.05470167174392873,-0.04512113954389632,0.004541953427009397,-0.010773257146736128,0.019167272207795644,0.11116908334955325,0.03350417237499062
LIPH,,0.12611847370542936,-0.02139802334525648,-0.018581404925937003,-0.001742219492646387,,,,-0.009065562799080747,,,-0.012936888712419574,-0.02437293030946862,0.019596103160150383,0.02907206565111137,-0.013147691109233969,0.10949537801236606
CCL28,,-0.010681332907464007,-0.006741502493927009,,,,0.05595580202122287,,-0.013959475332400205,-0.019183751702461463,-0.011961401103376863,-0.05151419753599931,,,,0.09822415910164235,-0.023456992925010196
PTPN11,0.022683014769014916,-0.024067373768990256,-0.06787825465499028,0.015567702569361686,-0.033571655485723,-0.018726270710787026,0.0631507510115413,-0.013005963479617818,-0.0008847496611316957,0.018572110296332395,-0.01088818759593558,-0.07476808236315217,-0.048499481891324386,-0.034454944576052124,0.012775241611315373,0.01971227279078294,-0.0698252828471336
ADAM12,0.05489888083815705,0.04361422999864536,0.05571258869566403,-0.03962464625296737,-0.01799828875217785,0.06348818383990903,0.10167280550070451,0.09365218635022576,-0.015649692502464983,-0.018539903454078237,0.00532022456653357,0.020036750226458965,-0.07330943504827321,-0.005579011608159378,-0.012320871681588607,0.057149276937642046,0.07739638773139218
EPO,,0.022387152876198725,0.03111019013864629,,-0.010897075069116973,-0.023960151459004847,,,-0.009484824353784277,,-0.01508291003293457,,-0.026469624769736563,0.01655303572602409,0.0006879176854969168,0.13708055904512703,
EDN3,0.043523469507797286,0.016698764993930405,0.009204305396548942,-0.021918552152789872,0.008497108792961873,-0.009528834982539109,0.0326882250658218,0.10623200336746028,-0.01470100995837188,0.011768612734660889,0.0285112589802699,,-0.017122191071965328,0.041904103236872,0.028460011769006175,0.046347965492725775,0.00210026100028254
CCL22,,,,,,,,,-0.019097899243024262,,,,-0.02995791414767693,0.02469973611882263,-0.016585456835879864,0.08665319846154686,
CCL2,0.04034187377612101,0.03764541356371823,0.04946232273543531,-0.037627185768349336,0.008437496509378388,0.15388255341755064,-0.014625491867726586,0.013672784032121322,0.06604398986943649,-0.01706530323012123,0.009872879173709338,0.014686707120173172,0.008903411010069886,-0.05550751124098796,-0.08230835176492349,0.06424177318737906,0.11867399353879647
DSCAM,-0.04525002854366283,0.034749656843001436,0.007074035476006989,0.04231777860030709,0.03447930519302414,0.03136250164717136,0.044025855824761734,0.04750318746710249,0.02830833194546731,0.020571919114163662,-0.036060273935829924,0.009950299747031767,-0.022030255441666067,0.07787736297062202,0.02444353983695875,-0.024099001086966543,0.11773961536624468
GPHA2,,,0.10384089720048822,,,,,,,,,,,,,,
ANG,0.02171077920585657,0.011479420494721377,0.04127932684934466,-0.07587032535755019,0.06029821447006612,-0.01862007645924678,-0.0251159845074866,0.05731812894871115,-0.03237984885292094,0.022983788038525205,0.015140283576707263,0.0653983211085892,0.01510371769411608,0.03583758212947522,0.03658736723552576,0.015140184275596158,0.0026230961534999928
FBLN2,-0.02486326818318869,0.02742546362432654,0.003936720004836983,0.0566256190908407,0.11419396529338532,-0.0054510259174972075,-0.05439449068954259,0.015437809468120406,0.0708133727427195,0.003006215706956842,0.004245644168972709,0.09245381230666605,-0.014415995150524696,0.02125686329594339,0.07999811775833307,0.004950092177916973,0.14470739423308207
VTN,,-0.023700406678043746,-0.04044972127394512,-0.021678652947566632,-0.01750478279721067,0.006081623494958237,-0.012350734308108013,0.053117652918561874,-0.015582501247763775,0.020182004607552036,-0.012532990148488236,0.04980176146397062,-0.015936374884630795,0.04994635137279004,0.03786455587120653,-0.02596953776174476,0.027968573621878084
VEGFA,-0.028930094372694764,0.012119303257613689,0.00964441954887381,-0.08570087670847017,0.045922215273645844,0.06750197417879879,0.11895717352388684,0.0910536137499009,-0.0592542284845476,0.03417076723600769,-0.027806601364398133,0.048796078195272756,-0.04926509608839997,-0.13095342586996608,-0.05949383400506615,-0.07535630992145287,0.1290324194302899
F10,,,,,,0.04242157171980246,-0.004063525638147934,0.037726530736756664,-0.010399904904055344,0.02610751919962836,,,,0.07713750684120857,0.047679391682047344,0.031917208523543926,-0.027699868127169812
SERPINA1,-0.006891007465182798,0.045201724628026865,0.017859416867794693,0.02598291435863156,-0.014074670699318692,0.10809944295371315,0.0039715817819435855,0.11325756153177287,0.01680999923489069,-0.015868692906941057,-0.004614548613315937,0.00944615475586782,-0.02298535392076522,-0.09108555570738533,-0.07217111801966186,0.02627738245449993,0.02448876813997419
VWF,0.06978231267816136,0.019534135399992384,-0.02615972653637587,0.008811917348401766,-0.09802926505955073,-0.06883438489137797,0.00543657967363417,0.1205892652564355,-0.03739953787600621,0.023137618683480927,0.07095663801992283,0.03680586367076541,0.08878832623886694,0.02746623390442671,-0.04634408323113712,0.02356272813111898,-0.08854072986126998
GDNF,,,-0.022889205786880903,0.06331592422299229,-0.025238824885184415,,0.0005410958858240848,,,,-0.015082908858325911,,0.07686622880049467,-0.05507175057489412,-0.026468177129620053,,
VASP,-0.03691386083315669,-0.005892941071654456,0.06363414774831816,-0.07628006769450184,0.012435261443702625,0.047846857038412474,0.10272511076174021,0.13508899563117074,0.045205279222392675,-0.0007614644838321923,0.02691241088635697,0.06392607258374745,0.02176788975031731,-0.019345598292054237,0.016995844569270432,0.0702545303211997,0.1064995504353332
ADAM15,0.04430263759644408,0.00772176270629034,-0.0009225854196961737,0.023241288948631644,-0.002325355268474972,0.05196950328679747,0.032235352795028524,0.070584486224974,0.006649970061877659,0.006370376103562007,0.05815581571903444,0.0387777078515437,-0.012851747099680785,0.006421485134972218,0.05313103413818031,0.06339033177536858,0.07492120705808186
WNT2,,-0.035319307561939337,-0.03743061558840077,-0.0403415401272643,,-0.019411355443267837,-0.020324285457633994,-0.016868851406167944,,-0.02176540505165348,-0.014115366464325488,-0.025605255989475755,-0.032832941797366316,0.01630531202766355,-0.022695768439821608,0.08676395533177818,0.038869769044618536
CALCB,,-0.036967060582442784,,-0.015659977524715058,,0.04657800141843379,-0.012518790476873255,-0.025487373572117777,,,,,-0.01368826563791591,0.0017573495358100429,-0.02952534513017983,,0.12926435667299446
OLFM2,-0.046893151981770353,-0.02650671315479666,0.03528848791920954,0.019212619364176575,0.0052916752035359485,-0.013637435942443868,-0.01635235998150694,-0.00827813890025992,0.02574100083312718,0.01995575670798997,-0.007703367225806259,-0.000700872356878287,0.05855603087382012,0.10779171059262398,0.05757239819132604,0.04667650839049598,0.06700407192581763
MFAP2,-0.02046163701687322,0.017234656030853165,0.019662167480789586,,-0.05399097342692625,-0.03904564445772226,-0.03098811345957539,0.0500452732446195,-0.02490896293804374,0.03724960851765944,0.012139057182833828,0.04286389782309987,0.032692670975530046,0.023684225866016095,0.04416805659853778,0.10437098510707493,0.04792915705017458
