,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.04021127029118675,,,,,,,,,,,-0.0025838600005635612,,,0.13529499374387946,,
BMP1,0.013911406686936077,0.15582842802555927,0.07304540333668992,0.00329002072011036,0.06772243880618725,0.09069092703435615,-0.0012077924949701407,-0.013690188100923442,-0.10012948685862473,0.006291991797334549,0.029469380847870683,0.03501704701789508,-0.13058143648319767,-0.025499188892549766,-0.13928301072515112,0.09010475557672853,0.13799578978024954,0.01918836739923059,0.006061675427645515,0.05930727495442441,-0.02836756666230211,-0.06043059330929192,0.005247751492057422,0.06231737487828275,-0.08200816537745918
NDP,-0.01723981644399606,0.1930870048610868,0.07976476731395325,0.010844653481291332,0.01922159250158592,0.04459981712905532,0.05742605033316816,0.04500444363585229,-0.03706007871361346,0.0753032741546647,0.04422765979576514,-0.0811773515310718,-0.025125745996906975,0.06985492970589395,-0.10635750312112878,-0.22398603498252045,0.03925445188282145,0.10310853686724276,0.033719576230536584,0.0464662983503174,0.043036496069435215,-0.024621738781360498,0.10055412555718705,-0.01150597982805308,0.01321921347647214
TNFSF18,-0.06518021099843307,-0.0335371526562417,0.013092374871890133,-0.031075712468968935,,,,0.027364956642670978,-0.008700823343927385,-0.017630369005303202,,,,-0.04601395165008222,,0.07752294213989687,,,,-0.015239162842912329,,-0.04154592386205098,0.019273296276926994,0.0010504235577576736,
IL36G,,,,,,,,,,,,,-0.04091424104453131,,,,,,,,,,,,
RTN4,-0.07742032838593789,-0.0024988416343356815,0.07022498907477948,0.04909740516483051,0.04641920592018183,0.030720435443440802,0.09379626219594775,0.23055639364139643,0.1669469754396134,0.07013607596257834,0.0419833462228955,0.0416194786701725,0.21773312363744637,0.017330677868053507,0.03678169559813754,0.005342095473421268,-0.09908610501344835,-0.038157494024600544,-0.0010787264960428287,-0.06546379736777092,0.05142474471318194,-0.0738346692284006,0.13018226941572847,0.09443734266948099,-0.007299791266424659
HEBP1,-0.030550943745141952,0.10032636784012418,0.05277302391296908,-0.0007350313725437606,-0.016710093759340093,0.00349842355493076,-0.01211884714371551,-0.05614377885916582,-0.036708314463464085,0.04253185087280314,0.029484383079514464,0.012088027460654262,0.022230779482933494,0.04681711365955611,0.04168041693276558,0.025337479888067282,-0.018413264214560923,0.028558352564461528,0.07150406497026597,-0.007332364944031431,0.0005139670889793594,0.008617020540156449,-0.011414947516230872,0.05290717005385039,-0.07340722396058467
WNT7B,-0.029818191737120008,-0.16183325321385417,-0.07431099293998189,-0.01056952500760805,0.019583707597956437,-0.037257737518183585,-0.07627652678602664,0.08775914626628034,0.23043890346744456,-0.04248714271186106,0.011272614015926611,,0.04541936472863478,0.010779306883249034,-0.01400071303477181,,-0.002022650128742248,-0.03610534962726278,0.013023770745489688,-0.023741460041204934,0.037009018557804564,-0.04154588078204886,-0.002326979473511377,0.04484118639334914,0.24052506893928102
PTMA,-0.08874472857819192,-0.24857805981893333,0.011745701673648615,-0.0020456999354797074,0.015521615692123781,0.0039353365469686164,-0.004220932384686605,-0.17319380780739033,-0.05601585874045922,0.04077935702181673,-0.05328194080209886,-0.0441459395531876,-0.22234687831531177,0.06577500431696126,0.056657861310985144,0.04140884693537048,-0.19008319228540171,-0.08344412422482876,0.030229486306127464,-0.034616467407464754,0.03571835847940656,-0.044225669714320216,-0.06716345628855029,-0.1160736235940569,-0.10519576282292922
FASLG,-0.03424197999186184,,,,,,,,,,,,,,,,,,,,,,-0.026397441230119886,,
CEACAM1,0.06979566661693054,,0.042314397999697384,-0.005554388826960495,,0.020560387581937463,0.014351427579667906,,-0.03629385577009084,0.08158397721411244,,,,,0.13517241219725706,0.10419119912231237,0.11671382594595096,-0.04339606676094753,0.022999928783876727,0.0505936414912083,0.012352468308593613,,0.036160972263639506,,
PDAP1,0.030544749706844627,0.015573563029256932,0.0008960841725412845,-0.0012296394599157778,-0.018838520568550104,-0.01548790506128054,-0.052514471400900084,-0.013363203307931053,-0.0905632703752619,0.046877843541771144,-0.01581894795166354,0.0587539937569366,-0.10701231429433174,-0.0010591148254957628,-0.12606979786375566,-0.006777831868389981,0.05240692423828765,-0.0006673201081695439,0.006477693648519893,-0.018434860446899265,0.005641361227283951,0.0039343936500600436,0.04097865902525419,0.02564852118870617,0.11172717244912797
QDPR,-0.12841227508953101,0.025078667439902273,0.009142972693869827,-0.045966964302958775,-0.004479317791687875,-0.039519349875247196,-0.0037199181358023897,0.03182673498209862,-0.019037756597608296,0.068413873639136,-0.028960944781587932,-0.13492280120663544,0.024778408076181604,0.025095856165028955,0.0034196198226837606,-0.0746967898479217,-0.15986903722739074,0.05473003140974647,-0.010505387606725475,0.020107327829805864,-0.01732116538800675,-0.11052175768694698,0.15298833073787282,0.08198247142331448,-0.04475411892456942
