,MGH258,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CTHRC1,-0.027557636632266576,-0.021709457869010334,-0.06492178290998381,-0.05735273632417112,-0.08586204680967974,0.025233714529683312,-0.0023593122375870617,-0.08669204258811292,-0.039771823076540695,-0.0572798834649806,,0.14137296159345808,0.016298353780582732,-0.013883073987263803
PODXL,0.06846559202102323,0.016887716282975494,-0.012149886674506996,-0.0012613105108082786,-0.1586936663359649,-0.049758619523793096,-0.06284273485132734,0.04230851274435966,-0.011743802268698816,-0.04149940312464369,0.07021790126229806,0.08163334219520275,-0.01810350404494282,-0.0018482765499332411
JAM3,0.06435523811384845,0.010163987299032801,-0.0025759114629004946,0.05070401448309806,-0.1386907560148913,-0.018061851899513058,-0.056085000812981387,-0.2320518563056796,-0.08432541048200737,0.018082319424441513,0.09908166736286105,0.02072019057784547,-0.011126137764820925,-0.057801149655709545
TGFB2,0.06300224366838375,0.026779037548317782,-0.038513305434219346,-0.021347507538305104,-0.17475039328282416,-0.015855657660527517,-0.012174233301284898,-0.030600076583445747,0.035438180453488545,-0.06324949579834976,0.08494104700165102,-0.12432786380546115,-0.0937526714134125,0.11388885866810323
COL18A1,0.058066449982564085,-0.04312972774216082,0.01715358687953324,-0.037453925438116174,-0.13898618912230307,-0.03234089055134844,-0.03734972729917844,-0.14277092606148573,0.046764859458325744,-0.007200783785591407,0.08510346991670424,0.16363776900100735,0.0005747157244256145,0.15764838283082735
NODAL,0.029362453826169355,-0.013938849853448329,-0.02500706176186079,0.010889813980599673,-0.08552681470883237,,,,-0.0025192221683698196,-0.02226685139383448,,0.004937111458181502,0.008905935423163846,
INHBB,0.0711262378473295,-0.05385549278368992,-0.030369630768653566,-0.01644030193972774,-0.016626991506343395,0.008108728239290878,-0.027434495318848066,0.049968303656442954,-0.1061321667012318,0.0646306244042822,0.0805375242061606,-0.07861447173148409,0.04050276607778639,0.0674064242695263
LCN1,,,,,0.040066018268816186,,,,,,,0.017314704942411843,-0.028225888269297714,
ARF4,-0.044509553898231774,-0.05985518586013001,0.023082331950188103,-0.07087541212585904,-0.22737557631869318,-0.04165265812218116,-0.0028628253761112787,-0.05845661014190099,-0.10958781887176122,-0.002392053911619992,0.09254254186629197,0.08160168558304062,-0.027641730296512453,-0.030459055475430912
CXCL14,0.10975434083895848,-0.05442551171566559,-0.06398334898919367,-0.05021115166155242,-0.08634245810968096,0.030890304944595187,-0.011836122493740301,-0.022890296951956747,0.04473247836360548,0.08578750335565569,0.06355877530311296,-0.17761783256672606,-0.033184135895206524,0.2289328989296825
LIF,0.09137711406422536,-0.01763881488757565,0.015204846883380467,-0.030605923049450777,-0.06296133201061965,-0.02985868525130782,0.01997770231126324,-0.07564354058383882,-0.03354250328904455,-0.047785896140149865,0.09496537413428277,0.02778820734093101,-0.0224185438353389,
IL17B,,,,,-0.025804902905385372,,,,,,,0.05227632948118528,-0.03191324712767634,
MMP1,,,-0.014894869716167963,,,,,,,,,0.11764542889885862,0.02977876086958355,
MATN1,,,,0.04632332613024591,-0.004975909209695548,0.016200277326641584,,,-0.016490860082720025,-0.024882165058497704,,0.040770211313732985,-0.0111918601296987,
ADAM28,0.001546831635940778,0.02808310901485337,-0.0324051331916035,-0.006395501187564239,-0.12914141764181877,-0.0025694795108959587,0.006713126451233941,-0.17741719152299426,-0.008972477535440403,-0.06879176925310998,0.24447673777799434,0.09336061761843469,0.10829411796904725,0.002630053634348648
TCN2,0.03839274241068559,-0.03989828438238425,-0.03849296760379043,-0.05891977753056751,-0.13990156205830567,-0.0021864225584342515,0.029584377677091583,-0.09220967601810048,0.007268011116909538,0.01628968817849642,0.07940971471597846,0.048025549733432475,-0.0009395466279306439,-0.017392706473820185
THPO,,,,-0.0036587474385164276,-0.02622350888936777,0.06413910164774841,-0.01593296780407651,0.021984448926075144,-0.016490861977066666,,,0.018470477371883755,-0.020514783730440057,
CUBN,-0.014816721776519281,0.01759690018961017,-0.017457897370527043,-0.029183186616035976,-0.031808334956288126,0.048738021045387325,-0.014890693209394368,-0.039776767024746806,0.06537790766948892,-0.038301791948344564,0.08990729363388723,-0.007068561051349789,0.04657391058156171,
TIMP3,-0.006895444925423667,0.033382552500684066,-0.017907547274862275,0.009910146219155036,-0.11615111699952838,0.010800358621949294,0.03619523343273945,-0.02548641813431605,-0.001052265918572856,-0.002861122904986807,0.023555587420480577,0.1162946518777828,-0.016936513270308394,0.176493426597722
PIGF,0.01685895650618946,-0.05688431906015565,0.06251316627078504,0.029301843265291467,-0.06045028623190734,0.0403911549056714,-0.04158587180382759,-0.021861631485260515,-0.020385758520106927,0.019759423952745388,0.0014024256668664992,-0.022059674100429163,0.0006663247862163424,-0.004389694118590808
CRH,,-0.017493219811626184,-0.015135902589842811,-0.024899228635046077,0.024833382106529567,-0.006088822109684059,-0.010666231187145516,0.11472714385831628,-0.022555251709468645,0.06954250815018431,-0.03138357542076697,-0.02238192927920674,0.009744746522235967,0.19389170757181523
BDNF,,0.026424570047341805,-0.021631473098776756,-0.003968051891165901,0.03531170770721638,-0.01035380936948097,-0.003278230841270096,0.16949771317241236,0.1139055797057815,0.007201268969546276,0.08974191048441388,0.006773052761180464,0.04757128709937301,0.04460202683395356
CCL5,0.11488214031053696,-0.0018476492584891967,-0.022480755333275145,0.01608502934444471,-0.06787798998931929,0.009711077424201487,0.052568208443981405,-0.04534786485966967,0.05468822383450488,0.01774324661658702,0.06904937971870131,0.18372437561619645,0.12444202003392593,
GAD1,-0.016420188728174523,-0.010370424976105831,-0.008343723610234728,-0.011601141662598293,0.17398641414346658,0.031180670528635608,0.009461798025845788,0.24954203396404892,0.15134257774706722,0.0220518209112592,0.061883656101303315,-0.023831778043383895,-0.09090898285153688,0.1913657054925672
COL14A1,0.05667668460356328,0.037552574955142685,-0.05130276647367214,-0.03854586918158778,-0.053044572671900256,0.0006903251321099356,0.1227435738993661,-0.1382703976685486,-0.055244116595791384,0.010605591136171053,,0.1694729443183972,0.041254654342068174,
HLA-A,-0.04863459867544309,0.01597228302958219,-0.07794122081984704,-0.03561628178946633,-0.22339477328607055,0.03593754665168757,-0.02971061239662244,-0.3688939842015259,-0.15327052770007824,0.03794687865876047,0.07125268198656874,0.15403971141225709,-0.004711544712805123,0.0395356552587912
CD5L,0.0959386760594851,0.03307643324008585,,,,,,0.015457369437269367,,,,,,
FGF18,,,-0.0030281469584348933,-0.012733428963527188,,-0.018383349562509334,,,,,,0.07363101900675602,-0.02713475516050186,
ADM,0.0148935836341244,-0.034157648726328,-0.05323773703148437,-0.019226066375033445,-0.06410802696961536,0.0019253158560991741,-0.057800044629299455,-0.01290993778544591,-0.12037442422027037,-0.04944304305307202,0.02933937909888751,0.018212260999159794,-0.018855408592407568,0.07442075080938063
CCL15,,,,,,,0.058239555729511075,,,,,0.033083615187562386,,
GNAI2,0.019697322490073367,-0.006534478912575918,-0.07614254533453842,-0.02605191000954323,-0.19517385413969865,-0.0072744251739744635,-0.014268188874084065,-0.27545045056010503,-0.09108733485947443,0.037022042653897504,-0.031221786468083445,0.04756023657902886,0.03022700799017963,0.012797808327482505
HDC,,,,,-0.08938429109957617,,-0.032526750988605024,,,,,-0.028660343253560854,-0.0290828493945145,
COL11A1,0.036250285567157134,0.09685923654211953,0.0014460664696361268,-0.01552616101664656,0.026177626469149597,0.039076452457184316,-0.03938037400001342,0.007613460326540459,-0.01826965825019097,-0.005596873849002517,,0.07308397425940982,-0.022944618241696624,-0.04549598712356283
NUCB2,0.091430759160325,-0.015495251113845528,0.008890795629880092,-0.060022933294811426,-0.05213199323560085,0.022683504742616652,0.0019433629831772884,-0.005913314747025176,-0.019905539012902762,-0.049640516984415295,0.15112409891879608,0.017190925923472253,0.042716866613273445,0.037040789428717975
FGF16,,,,,,,,,,,,,0.11903365508928267,
CXCL1,,-0.018766041383373032,-0.04746959543943126,,-0.017876460796290797,-0.009156861904319523,-0.024314303857853048,-0.09503701465239359,-0.022371841183162947,-0.037401527562823694,-0.036260289278540754,0.06325760429018087,-0.018587429672946704,-0.05328975110295949
VCAN,-0.03009496143765139,0.07298996397337841,0.07191121348710641,-0.04702521312966531,-0.1644659399518171,-0.025060660665631687,-0.021726336980435176,-0.061776661760485754,-0.09414940942292066,-0.003173346009876436,-0.0613836676926567,0.04252146239173967,0.02141899410252709,-0.1540011563939282
MMP7,,,,0.020828266255290467,0.033229693785880296,0.01509993826049234,0.044832656284312225,-0.07563946042488573,0.05797033665680662,,,0.1008813587264242,0.03932222232400013,
PTPN6,-0.00773791082728532,-0.004061307925123972,-0.027843166339676637,-0.01742201830109432,-0.11981238922280711,0.02868531132612549,-0.023273240356902435,-0.11962340288559294,-0.0395337477681388,0.017573790241488554,-0.019667865365394686,0.07333241154569162,0.04044292434549797,0.09468097660622442
PTGS2,-0.03997303318476035,-0.01674770753986147,-0.03449898467254523,0.013143873211876855,0.06915838991092724,-0.011441520510399893,0.05913575760504964,0.051916603383142544,0.04027218447053609,-0.03076069319969062,-0.06154286693531291,0.03439799834501901,-0.013710207995715977,0.05566511704480718
XCL1,-0.022211602407657578,,0.07885219921216433,,,0.042351900947400725,,-0.01058296436268414,,,,,0.09070855122558458,
CD58,0.07240106051462929,-0.008216921080561735,0.011646401366915552,-0.008710220753032974,-0.19607054352572104,-0.0019377751308593454,-0.004954668665546434,-0.035304513019569606,-0.08122783515857507,-0.013688444932079885,0.02569168822282562,0.025323718431839833,0.027269272191192285,-0.018709241209732094
TNFSF14,-0.008894617778847749,0.047411071196726454,-0.044578624367027885,,-0.04547779762107123,-0.03875587737515047,-0.023748676864288342,-0.0558992771931115,,0.03860446242065579,0.09305557314220969,-0.003166264753428931,0.07027919585479317,0.0687985420734926
CNTN4,,-0.015321182918723647,0.0051249510494727245,0.007342021325134783,0.06567617293197021,0.02763857577772868,0.0032234569163859706,0.32392069524839356,0.013422147569502312,-0.031225192506128378,-0.04392438606831982,0.017623023745448083,0.0035689574174332514,0.11989763637488789
INSL3,,,,,,0.09189829696991272,,,,,,0.01550875511826913,,
BTLA,,,-0.016511621144698306,,,,-0.030327872620776027,,,,,0.10142871487363779,,
MFNG,0.01829799602702605,-0.010277217666661807,0.06988024438795805,0.009466579380513426,-0.12620295675928633,0.0472998209372674,0.002915901231297017,-0.07265737511823958,0.03731777629183979,-0.005418742309476856,-0.04082078555225506,0.14741448716978214,0.043531671550054794,0.03307466503951248
ICAM1,0.031189570695256786,0.010059097026151943,-0.016855520272286234,0.009105850626055066,-0.15267989444446287,-0.013946764373179099,-0.021942283413725845,-0.11728929184099873,-0.03012443036219518,-0.026848178113449955,-0.10039126582143884,-0.030237098570624173,-0.04897473904078486,-0.05016796313701639
PROS1,-0.02649673840998853,-0.022433942969810407,-0.07127063861013538,0.0033507894522308125,-0.1606249293857823,-0.004470469240007592,-0.042064235650574766,-0.1045788687307856,-0.013399584421144032,0.07377310788947307,0.04289383855316442,-0.015450934209095102,-0.04065143609528663,0.1085458289597727
CLCF1,-0.04985144850939204,-0.041073120601024256,-0.047597652591671515,0.0224088166187203,-0.07447840444639232,0.004977906419229678,0.05310424923469512,-0.1517707049938622,-0.049110695789471706,-0.045829448018380806,0.07008262574618658,-0.010583216800730124,-0.02429979521455495,
PSAP,0.05024702103029049,-0.011777440805017712,-0.03890166542400693,0.03015187677827283,0.07566205747924185,0.023815853243519165,0.016490586973142138,-0.08498463032776876,0.14766290059041545,0.042415480000086415,0.05745406104052306,0.03307937763357107,0.028829933575038647,-0.20938989422423004
EFEMP1,0.11733590132962489,-0.011361874228591138,-0.0850979968057303,-0.0238828206472966,-0.16600762327701607,0.052511428955361296,-0.04315662386224604,-0.29402931381851105,-0.10746356047025236,-0.0005502708155554654,0.1430695739117352,-0.08487448393067983,-0.03825926314623558,-0.10381159817219769
C1QTNF1,-0.02199533841334059,0.006106304120562711,0.00117383943248326,-0.022875864361442275,-0.13500898039108478,-0.0320529306716809,-0.05270358913911093,0.04039261872927124,-0.054000672529274305,-0.005997650519120282,-0.019280227189144246,-0.08070862848680378,-0.026900460434046432,0.08740459198560811
ALB,0.007755529723266216,0.03735167395195354,-0.018458574273066658,-0.02927637361506315,-0.025876017372981647,-0.02132962914348848,0.01469372761770301,-0.1313071797373397,0.022143441449221816,-0.00777522596813625,-0.0038909129880685548,0.12550603570163985,0.010694179810383396,0.10021173963253507
EFNA3,-0.023581182967133598,0.062052363506348115,-0.012910237140659116,0.01994289644307428,0.1727722682197385,0.04417611525970498,-0.00353462436604147,0.28848186014207655,-0.01833853170703898,0.11033978369878146,-0.015548661110280906,0.02172871099120422,0.04360912085201032,0.18268705691070763
DRAXIN,-0.0040735481754797355,0.007371291521620272,-0.049091445050323146,-0.07070377041819023,-0.12292527607446779,0.010083352261151422,0.07491412611661234,0.03433023184104435,-0.03717906308993007,0.04329273762809696,0.04101598451531226,0.09001329158542654,0.03410862390056075,0.19704982606361074
RAET1L,,,,,,,-0.0148784675395622,,,,,,,
NPTX2,0.05092060914846109,-0.04218688040971266,-0.03719450073864043,0.05657732404372721,0.21781374730101624,0.07809866055609208,-0.016483038727678374,-0.14488168764643772,-0.08069741062035973,-0.03240680094232306,0.07385394459989007,0.0742752361830148,0.09031791575131394,0.060790930706034606
FGF11,-0.038373656778284713,-0.009143082098810788,-0.006541343791874256,-0.07150904379183519,-0.09394898170943827,-0.025064759935197054,-0.023830112708672933,-0.007292229903664792,-0.06320485885641555,0.024039325074472515,0.002840953596940994,-0.013813900427740495,0.020052595392167322,0.01660158815874053
CD59,0.11854009961300967,-0.05749577123084875,-0.009338688891259142,0.006882825579107628,0.06235445289055747,0.03539326472249345,0.004109237550272856,-0.09018764782082032,0.09044172900032739,0.02727986353626683,0.022728629222969848,0.08108848573475101,-0.03353725667723731,0.030015051594262102
COL9A2,0.0006371811544396936,0.02768634498615348,0.0751124101411684,-0.0444138528053668,-0.1169793456554324,0.03509489407404813,-0.07436708403628702,-0.0958198406861858,-0.08735315277582706,0.039526060830048844,0.031683475548006795,0.0221579977709866,-0.016456930834845684,-0.012143800149708901
DLL3,0.025293839394511814,0.0022614973174355357,0.03607153267253157,-0.022601189904752114,-0.05642051496370724,0.05054811669362376,0.04494120139704106,0.2627916771123855,0.032933433514754404,-0.05750830870029851,0.015684729430231442,-0.08096675063147907,-0.004251415837090473,-0.03989002712435682
FGF5,,,,,0.01140179810993994,,,-0.024808812193423947,,,,-0.02328735263779608,-0.008095911887886628,
LIN7C,0.03671514016484918,-0.00019549129056235378,0.030709904426068666,0.02973547644051778,-0.08773135554864746,-0.049107306528605225,0.012389178346892963,0.10398081686876313,-0.005514268567136016,0.06935687878562416,-0.046704714045850394,-0.00792478094035978,-0.017704274924256122,0.11451713924032954
GDF7,-0.023006880357360624,-0.016440719509191053,,-0.041819337569659006,-0.004525434152165292,0.041128409654767856,0.013226599096664413,0.12792489526445866,,-0.0014773861060891535,,-0.0006436546990483008,0.05470453383927403,
PSPN,-0.04956308012129461,-0.029621825979059012,0.041280568367993924,0.020721028408050873,0.044239454728824054,-0.013457513473320559,-0.0028083650722911047,0.07442517823687378,0.023889970377653932,-0.045591589777994504,0.02127685194164689,-0.05780876917627743,0.0849909800898441,0.07982816425628118
ANGPT1,0.037743313470293985,-0.04422686412386835,-0.01731325122116579,-0.05039251713162965,-0.0724943669465526,0.005773073730908132,0.002127105607731006,-0.06811970588902341,-0.012722116339961816,-0.004246674787603403,-0.044855522471014195,0.03779144679486159,0.06435549902545708,-0.05834029662306932
PNOC,-0.0030725718257197314,0.01614135049861236,0.05528431677717885,0.04363792459471595,0.20809595748182091,0.011108040066006178,0.043612154583400974,0.0954627685171693,0.0768412776909748,,-0.05919854434224666,0.00288098990297298,0.024511635413677634,0.09045250251463963
L1CAM,-0.007646610217151432,0.04055863222977901,-0.02667745645621285,0.05706160295101759,0.15098734534741817,0.1227011487139176,0.04561780559131373,0.20780655899199071,0.20265435678531285,-0.026699792599836403,0.015301449828137728,0.006004358329390676,0.04559898573028085,0.15565618195019168
APOA1,-0.006400202440431767,0.006750456923695527,-0.04617855078246592,-0.030739415870502565,-0.04774501537326355,-0.0034676177841398786,0.08607954082145462,0.029799052429399574,0.003447635068719712,-0.004485655966352703,,0.04866421278735512,0.0013439567754529728,0.0804695810131245
PSEN1,-0.003934261767796395,0.0074382398492977685,0.01986317880101321,0.04962393170564436,-0.04773719817102816,0.03378637729997534,-0.012457241062974972,-0.13861017431760259,-0.054215416484722834,0.02428546646325643,0.14637369002132083,-0.014586461619105049,0.0631488403601736,-0.06315355923176465
CALM2,0.02432271910946182,-0.03581016321217092,0.037236860245298126,0.11148642966772544,0.2524219645132297,-0.0372735200776547,0.05065184490370449,0.44682657108963497,0.15591157718781998,0.02918603584774035,0.023786603278009605,-0.13740628299966184,-0.0076500349186424225,-0.028657393750219574
CLEC2B,0.019966962849075693,0.011340377057320614,-0.08132482065242908,0.0028380692082190925,-0.1640289788088178,-0.018055602176709564,-0.0003371754563842694,-0.09899481613607479,-0.013617807128007732,0.06355054255055746,0.024908464406492407,0.08494983538146918,0.04677089648453302,-0.03222835064613674
NTNG1,-0.038831082767193034,0.06059160436990949,-0.021003055325848657,-0.028475871761408443,0.026570244616670596,-0.015484901843369111,-0.0015926135870922495,-0.030740819573132343,0.01921198457872988,-0.004474829385464785,-0.004403542441466484,0.02832990990828405,-0.057796048703532596,0.12448109217476341
LRIG1,0.039729787113658266,0.02732673691901651,0.07982462192197974,-0.02039475326493122,-0.11177683418258076,0.019769524676791533,-0.006818952369787395,-0.16448478405201858,-0.06434525203167982,0.032189812149841776,0.10109407643491244,-0.14175550414089205,0.015213049669675667,-0.052746388489508106
CPAMD8,0.0249439815978164,,-0.020108897518062607,-0.0176597833848253,-0.02637254676396333,0.0038336297987095077,-0.029730744957188172,0.02287019305576351,0.01600273449328962,-0.04988670938645889,-0.029774560579419025,0.03077921866095822,-0.0315233537358067,-0.0340749303949609
GHRL,-0.03229797467831418,-0.020853277152653525,-0.0010784669679565861,0.01892796891566229,-0.018541314768929864,-0.03799765016977653,-0.021658381623568437,-0.005883933854463143,-0.021046804330955255,0.02545634430903302,,0.023680990771881745,0.08264294382388836,
NPY,-0.029698855817098115,-0.012705778462656187,0.040000871516013836,0.04833059201472544,0.06661497557646537,0.0662549446403528,0.028148444823909057,0.07704136035477165,-0.008706503908840906,-0.04299516381720972,-0.061167800808448886,0.10376318335113749,0.03819140180357766,-0.09547524097527942
MMP2,-0.04630647939774503,-0.024258093605489788,0.04314048355299495,-0.018576277603626463,-0.14409033951508157,-0.00844895840190029,-0.03475225694147177,-0.04309655963541884,-0.10953338501608681,0.030733297413902953,0.11358084886563792,0.16241592371302066,-0.022026543664270863,0.026780198242078574
PPY,,,,,,-0.015838266835930252,,,,,,0.005484621933280577,-0.029727660329667217,
ALKAL2,-0.013847359174901546,-0.013196371057739903,,0.0175147832451812,-0.01658192484958345,-0.022772061855531427,-0.00807286791244501,-0.08734778876717791,-0.01830338923435322,0.008049998740451744,,-0.038727715112055826,-0.030664254130322463,0.04783049652930978
CSF1,-0.026265116033622075,0.0795530260913461,-0.06134154617011738,-0.03598437862506247,-0.13099752708192514,0.04303002612619975,0.009427343475228115,-0.14719008028643696,-0.0803917564426078,0.08362525337072892,-0.02975674595443828,-0.09350368884184387,0.005995791002013333,-0.002944866412560931
SEMA4C,-0.032215496169674084,0.006312301355471794,0.02178788157670257,-0.05624068879630174,-0.02851619043738917,-0.012462236232207413,0.06167993924394291,-0.00029404781531920736,-0.02215525482218403,0.008446027375365402,-0.04259401313259623,0.08761671639552392,-0.06475918314865892,-0.0068726373625172775
BMP8A,,,,,,,,,,,,0.048477385994374664,,
ICAM2,0.06032712947658771,0.012923697685391287,-0.040841009998564805,0.02821754306048284,-0.14133634263444267,0.043092072486191874,0.0018208700219955552,0.02211993437683037,0.027480911642133798,0.010613812005903734,0.10324418585340432,0.17409368102346176,0.09075159750563354,0.09618739875242314
SYTL3,-0.02577547321010603,-0.00936743058959847,-0.017829739263078632,-0.040211205697840695,-0.08812361335836147,0.008293714167903272,0.042837524243198095,-0.05843298558012584,0.002017840712097552,-0.046023439694428125,0.17195273802615885,0.056544503771294524,0.00017296955069646359,
IL1A,0.015613275920010473,-0.013974045343491497,-0.003966009674840872,-0.004683515335878201,-0.0671029155999794,-0.04120740326228346,0.04083502039650682,-0.08136045338202955,-0.031695397147713654,-0.0365521560280216,-0.028923579866614924,0.00032366687081036735,0.14134969754600935,0.14294135110183154
HLA-G,,,,-0.022587226227774367,,,,,,,,,,
PGF,-0.09795458812917789,0.02584456985866316,0.032020164283354524,-0.05377868666778134,-0.1418193609733891,-0.0006327889790806897,-0.009925066513252144,-0.10485211992241456,-0.07687208984642598,-0.013666019174553684,-0.022513485217124027,0.17023743293663726,0.013238805524998613,-0.0380010803190649
LGALS8,-0.02737542826815009,0.02167167272240334,0.03688336388495618,0.012653995058269907,-0.030291605400070108,0.0020355329768163895,0.06577810806660456,0.03383449625482842,0.0013876349834948058,0.017605464935551957,0.12650425028839446,0.0006495150865814547,0.04578344125981823,-0.02371725976043845
DKK3,0.0013435906796822532,-0.09003646399347857,-0.0006338825672217866,0.02920177141328497,0.21986306212745632,-0.006082626957086134,0.048058034411143015,0.49425904543300875,0.18109410928700703,0.012142472068635017,0.032051907770212204,0.015442657380879014,0.012072640244477042,0.10481477102393764
COL16A1,-0.03987971284151092,0.041951890798510756,0.021583707916127872,0.075636888788223,-0.01672480354207084,-0.010007262443973316,0.024638614534331128,-0.036884813274104644,-0.10884513876780175,-0.060028232824092996,0.07038641506788924,0.10158135399920053,-0.005868512628081467,0.17248560098439153
TPH1,0.11747461603993901,,-0.01973948969803464,-0.023934315990238278,-0.03135030449855932,-0.02123389943742503,,,-0.019846030457626125,-0.014005373791408768,,0.011145451334552015,-0.009901431175625138,0.008074136583637353
TNC,0.03519885350024988,0.02967802675871096,-0.051314350448721444,-0.0603914072892693,-0.18193460453590887,-0.029698671678026433,0.010928195183717035,-0.2712637604601597,-0.12078261306258233,0.019962993655960444,0.11490367500563207,-0.06015638604046491,-0.006155411814446024,-0.08005856754639291
TNFSF9,-0.020244070642698314,-0.022067340850595214,-0.006371448815463834,-0.021158104989513996,0.009029594171641543,-0.019340037045083674,0.03036341643744155,0.05630506113691473,0.10104226787858274,0.0684270066994997,0.03265697512796519,-0.038039996145382504,0.047433502694315614,-0.0051249133314157525
C4A,,-0.013004432170145052,,,,-0.018775470907028417,,0.027089949548394356,-0.017445414681442305,0.0711215584968557,-0.02452694854791395,0.002017773432474639,,
CNTN2,0.09249356692486478,-0.04259744812560607,0.040803870570213,0.051214087304721885,0.04076567748627973,0.038253294815766455,0.008244938707484661,-0.2814068314760097,0.0160435713490967,0.019991000325408174,0.02542986527776468,0.007415168477277788,0.09202876625376084,-0.09200794435796389
F7,,,,0.014006308775298881,0.03283569475314261,,,,,,,,0.00033346965512893887,
LUM,0.0134241237212646,-0.019173059012947614,0.0029606103612461383,-0.029220622277806436,-0.17098804021999098,-0.0373717250152653,-0.00607985793415182,-0.06622434518657475,-0.05604778543105213,0.008810670807042602,0.049874532753692136,0.1426669344227994,0.026353497187810774,
IZUMO1,-0.01934385080497214,,,,,,,,,,,,,
BTC,,-0.020349626637710477,-0.021563577047157455,,,,-0.002766138678222603,-0.019922074989369983,,0.004694475153802182,,-0.013235077293630354,-0.011200468745414189,
APOC1,0.07885434122372008,0.02096695768053163,0.051099533240645166,-0.03695098624147565,-0.20038028271928013,0.020815499723865594,-0.05053731688434023,-0.39349869559022344,-0.11170853462475981,-0.003419887646478076,0.06393515797518394,-0.03371418329114292,0.02083621172255695,-0.09434554956273794
PKM,0.08289254103076683,-0.02719339124491821,-0.06108163032641309,-0.004982787934312214,-0.04407434665486802,-0.028289647898874577,0.0625683262664302,0.2387599686567643,-0.06450518431272578,0.0014285507070873997,-0.019867705874179097,-0.04270638230204734,-0.05112495191074781,0.10724845610469881
TNF,,0.015524187138003962,0.080304473394275,-0.026832988436314313,0.01576586888236075,-0.002521253332405772,-0.03166407527187701,-0.07730906825938824,-0.04144074191596031,,,0.023241921527851424,0.0034345254338506393,-0.010834601496980036
GNAS,-0.06452458950292093,0.01312766849009263,0.07991496156139426,0.022474543195612533,0.21759558137032434,-0.004590803109157444,0.08759722387875085,0.4309017146307629,-0.10265523101619264,0.05885538343712542,-0.0053183981179113025,-0.04765911680942881,-0.03298890985151634,0.1456208302795889
BMP8B,-0.006497478674739477,-6.594648724248272e-06,-0.05204887371862635,0.002080570500190557,-0.07783117441406029,0.03345754727064411,-0.02102462051477556,-0.13584832549387585,-0.044081816285099,0.05834602369571242,-0.00459094879655031,0.10086519134854133,-0.014349682400549967,-0.018159374881842386
LIPH,,,,,,-0.015138162135796888,,,,,,-0.01956016334277522,-0.04835675959526795,
CCL28,,,,-0.027257772655839858,,-0.02331027930598633,-0.02486768656270564,-0.053089726201819745,-0.015738764267381904,-0.02343033692977254,,0.15034560128697783,0.08178222318303581,
PTPN11,-0.009115172836833451,0.012039742239677914,-0.007908379952263093,0.06711312507847834,5.153228019616835e-05,0.009897397513303244,0.010198288483150466,-0.08671100882884433,-0.0036478243587263837,0.046528023096559595,0.039927883447092076,-0.04421820066573096,-0.004812825595059209,-0.053698045404550275
ADAM12,0.019839044751875128,-0.015485765430922038,-0.036898023760772905,-0.05268819892818102,-0.0586580239257625,-0.00816726445365646,-0.0002925417322645551,0.03585984097477827,-0.039980392519599825,-0.02914377157878794,0.006673789301374134,0.15800326268972412,0.03016217094304625,
EPO,,,-0.021181474320047456,,,0.05532080586312037,,,-0.019846033372082912,,,-0.013851908420681477,,
EDN3,0.08600500469419729,0.019470895739044838,-0.021699517881638805,-0.029814724360590253,-0.04672840428151935,-0.02454853352649705,-0.03205183037384874,0.00807473805404396,0.10056796458723624,0.03132927659264903,,0.07663545669789737,-0.04835674598674935,0.015336396425718404
CCL22,,0.06108419184482352,,,,-0.023048866962822247,,,,0.12749061142783125,0.049777298729557724,0.07252785282292655,,
CCL2,0.11377082093851153,0.0450245571970949,-0.08643061227437092,-0.010536214880329292,-0.04269748866657358,-0.03655968979094875,-0.018655963360669554,-0.2192717281977743,-0.07268556423860409,0.026869135283630476,-0.07589923796278263,-0.06481701481834354,-0.07064211577928231,-0.042075322041457974
DSCAM,-0.07097491106139309,0.038360638551731954,0.0337032926610822,-0.03278760945350871,-0.022227779773693647,0.045785664646652735,0.007615498180990906,0.09536483084384542,-0.018687602934554997,-0.01944469160801696,-0.024257317029537824,-0.029478136472179447,-0.045592023876077255,0.009649015859604102
ANG,-0.006610520624931866,-0.0018712447215818984,-0.00799545336352065,0.014361724359782401,-0.10978282668558952,-0.018348978173800923,-0.04344919889945625,-0.029438279156050122,-0.07591261133494295,0.11574705172557635,-0.030451042700490715,-0.024042815140094348,0.07076803494926226,
FBLN2,0.09432019786794674,-0.019112333391842627,-0.04536675143423796,-0.007950451038961448,-0.03690508397300765,0.0006939577816741305,0.01920551653291675,0.031039978124668695,0.026812626287564433,-0.04854551497537124,-0.03786432167951042,0.05100053350962257,-0.02540062971116323,0.1281949476554572
VTN,,,-0.021355432735085358,0.07084411739976186,-0.008046112562572778,0.02884001713986831,-0.033160249534445886,,0.004344733323477206,,,0.020976335073018694,0.023888673770247483,
VEGFA,0.10457236332529665,-0.018442055457333816,-0.06889426681769835,-0.01871970224499668,-0.006086058007644415,-0.044727536246461426,0.009002900173584849,0.052288290969714823,-0.14276324150180655,0.06838943517727449,0.014530947644854124,-0.09406131464726024,-0.029858804856186943,0.021471831006760932
