,MGH258,UKF243,UKF259,UKF304,ZH881T1,ZH916T1,ZH916bulk
PIGF,-0.026769607876236483,-0.046227022273019426,-0.0007450032495183277,0.0678870556983947,0.049865452782073605,-0.07349713721428101,0.018881221509494794
CRH,,,-0.012151938102665577,-0.02218513279520809,-0.042832060374868246,-0.022830772706174198,0.027386012557251323
BDNF,,0.1446616916326737,0.025553569177745657,-0.025669005946017443,0.04241254639119473,0.04009966017951798,0.07497492973724072
CCL5,0.047105190873180845,-0.025080277953708676,0.035594333727891045,-0.030302700897219925,-0.03369921410896715,-0.014621777557119634,0.09452365426641657
GAD1,0.021362828117014374,0.09219969027012975,-0.016917192673382903,-0.07741829898630631,0.0007695319740382676,0.08516388729574755,-0.024594657711699042
COL14A1,0.020007019466911913,0.0006820547888863655,0.039212721763999606,0.08092962775304283,-0.004061769869381353,-0.03338574783290146,0.028806089149664066
HLA-A,0.08436997444815829,-0.08292779462943987,0.05445566852390064,0.15890425554750098,-0.023635779523720216,-0.01388614039788637,0.0515098015025368
CD5L,0.021792123784599125,,,0.05168792068124213,,,
FGF18,,,0.10991262764931709,,0.0024796007189992445,0.03943187230545569,-0.01765349263968075
ADM,0.07542810375156106,-0.08200151458227678,0.10978213543998244,-0.0018361814973025254,-0.0647778495299983,-0.055950344939341035,-0.0681480910771191
CCL15,,,,,,-0.013204618173791054,
GNAI2,0.1041518736036368,0.015963694941805814,-0.06097135196595102,0.12639457188917,0.0796532802885077,-0.008834073344369357,0.015077061834376442
HDC,,,,,,-0.02506326590567885,0.045521321911672824
COL11A1,0.05436773044228575,,0.019159566288836926,0.03576260927096478,0.035602426462600964,0.032621549611509246,0.04620859011226096
NUCB2,0.02176634414610647,0.03289877342985846,0.01206025181182341,-0.007147279179095946,-0.02087516010597069,0.04041020907589401,-0.014842521962153165
FGF16,,,,,,,0.09274471935235037
CXCL1,,0.010097371225298508,0.021575596856766195,0.1698459622618641,-0.04698246896678203,-0.033217795855779005,-0.07079237363352409
VCAN,0.02766155109767868,-0.025548625255749427,-0.07612120098301701,0.0792246854669387,0.08684774390323524,0.0024435705067384953,-0.03473024971851654
MMP7,,0.004192516582150061,-0.019194049142789507,0.016804756143961694,-0.08039674279284295,-0.05123584731194856,-0.05854697331054579
PTPN6,-0.02649510540331771,0.01276693974964816,-0.038608350409865655,0.084599596119712,0.14922385015078862,-0.08207204554835772,0.04144015625440676
PTGS2,0.0013965130996993925,-0.08406026086194221,0.03649520329507775,0.11964894631174558,-0.007830420391768683,0.016165309539387166,0.02524012364767836
XCL1,-0.02241772807661486,,-0.010504576377552468,0.08221032864673647,,,0.0006350918719231717
CD58,-0.01821982546510752,-0.03236198222032963,-0.00838783033406956,0.0830749783328824,0.023753767849272023,-0.01383052373963816,0.018812425943386057
TNFSF14,0.0702479623811426,-0.02352854016803107,0.003946141910777342,0.03185262509653823,-0.03892550597958011,-0.031670990440041236,-0.01403542912470004
CNTN4,,0.034169100913225295,-0.01887861363078236,-0.057935035869248544,0.03571285656089207,0.05394144851695303,-0.010130181757512981
NTF4,,,-0.013287829097630103,,,,
INSL3,,,-0.009654622053881528,,-0.03892550221874947,0.004877461096861085,
BTLA,,,0.07934850004706313,,,-0.017482569533905583,
MFNG,-0.05157390600657274,0.11457741797264266,0.011665989401787532,0.03226316621730449,0.025592227270198154,-0.0320861126896324,0.01867491476422237
ICAM1,0.07569755522352725,-0.05303801803316156,0.026327048381551383,0.12445501783859321,-0.013543445548666029,-0.046706249812986135,-0.02769781644456328
PROS1,0.0023968462641868137,0.0034776865472397212,-0.06181050064867325,0.031214383987851146,-0.02858568978091392,-0.030762929291598552,-0.023290691002253394
CLCF1,0.05489999663201657,0.03280303056104702,0.024783841006051313,0.10319980682150497,0.02375391705291963,0.027971769367298765,-0.051681138342637864
PSAP,0.005169162889956127,0.020068139148584407,0.0014061400637125337,0.116056869510348,0.04016044196265502,-0.03437059402553052,0.06165027992208828
EFEMP1,-0.007783129386585891,-0.08796321451018145,-0.009020090359341003,0.14661609564467035,-0.07895376300402898,-0.0471187693761043,-0.059214973875374576
C1QTNF1,-0.061807924435782924,-0.02109035185282951,-0.002267043544574361,0.014113207395116581,0.0361738951394197,0.05160682384446235,0.008793713428461834
ALB,-0.03374936516631809,-0.02913367736775779,0.06655311350868205,0.04979912942465384,0.07976030550553194,-0.02044428332039997,0.047669415821131225
CCL13,,,,,-0.04366303930573227,,
EFNA3,0.013062914361014099,0.0397753525587331,0.035575318423276256,-0.05072811984890488,-0.023682254114782707,-0.06892804349178851,0.03094399393450173
DRAXIN,-0.05731971458953638,0.0525734191764098,-0.026078120699058665,-0.02174298758149399,-0.052227652163704764,0.00763968481694577,0.028747023740629287
RAET1L,,,,,0.02792656875119522,,
NPTX2,0.011248234781261891,0.07913702759318264,-0.03386382658280565,0.13033209621479663,-0.01646853782560768,-0.03835572935538133,0.0482187854815726
FGF11,-0.01680848585906555,-0.04831972701953942,-0.016121796398127167,-0.029726285928315915,0.012489710871763225,0.04320340294049576,0.01364656860809937
CD59,0.04529076195269401,0.04755152631701691,-0.07844279232389222,0.1467209935375835,0.008452646937149616,-0.011770004859033706,0.06520468737926668
COL9A2,0.010189026447712482,-0.02670704999708868,-0.0698331414311937,-0.00023786053806577306,0.01733850031845117,-0.04897031254517131,-0.010373667778455112
DLL3,0.06249013061019205,0.1869966667630825,-0.0923550198210907,-0.06568052704484782,0.04303353452920181,0.11591269095965702,0.057386329670708794
FGF5,,,,-0.015275137440419844,,-0.02803499860512627,-0.06598503464275232
LIN7C,0.006159153551973327,-0.00843182056548615,0.02332017047113308,-0.020675228400519132,-0.053921908033733965,0.030133127250760932,0.07366744981048012
GDF7,0.017782700883211038,-0.02058348718057112,0.05162314547969639,-0.028078078509710253,0.016549273510833407,-0.02579042269090549,0.007208317179583101
PSPN,-0.0666407649988176,-0.056381426936950696,0.030681891870227622,0.057962517541572396,-0.02613850162727233,0.021667776861483818,0.007215742160500761
ANGPT1,0.008205294138833828,0.08934386019770893,-0.00566751396235714,-0.027601235296471235,0.014275909831039582,0.021818475255355272,0.01146646141511324
PNOC,0.02684381100676135,0.11418632873857026,-0.055689888421883355,-0.03992939570199059,0.004761382569041361,-0.018660359632350833,-0.020719012350968628
L1CAM,0.13149778898647463,0.1657875980472373,-0.01607937437032729,-0.022434819394554453,0.01968513584053872,0.07069703354906212,0.06690482157616746
APOA1,-0.00814687860393092,0.02971695153908619,-0.015035478687537468,-0.026232603806551694,0.003988991023572088,-0.03237229528943179,0.025349650866200082
PSEN1,0.012260206752165523,0.019334270383859375,0.007051151147603199,0.034059907683670496,-0.009267700216335762,-0.0255295329413701,0.001368358297676948
CALM2,-0.08888628655701707,0.07052816652952495,-0.10365101791954959,-0.14549691544536025,0.04957782443489865,0.0026918953415881607,0.11365545723536603
CLEC2B,-0.025212953606794188,-0.029357836075311332,0.03487608088518838,0.0959666025619142,0.03306527605362012,-0.020200676475965525,0.03446146671253029
NTNG1,-0.05800315457152759,0.03155977252519555,-0.0046880852049791455,0.059880953725063774,0.008637156298075708,-0.015973762744538128,0.013450668514889757
LRIG1,0.006811159972771504,-0.04505516512866621,-0.06728053686560194,0.06969250000969379,0.00792238978906003,-0.012526765820426257,-0.053833775079069744
CPAMD8,0.23547357232300492,,-0.011419695158142125,-0.003329070360605197,,-0.018944489530104542,0.05689797226041778
GHRL,-0.002771018165979613,,0.007899994365589143,-0.017036145874856547,-0.023139449621088166,0.04342087875266431,-0.0014055449505311487
NPY,-0.029974463871402866,0.0724617495883401,-0.014887735899918743,-0.045196917900603956,0.008939990457155584,-0.022830766323582934,0.07798512045606103
MMP2,-0.04626780170189795,0.05303048897531447,-0.05007389915422251,0.013915732660058328,0.08057079521247786,-0.056231676213565375,0.14735092706679478
LHB,,,-0.00994569206436844,,,,
PPY,,,-0.017312549191295917,,0.0085781787526539,-0.024784952979461164,-0.0023077082292686834
ALKAL2,-0.030597008967415393,-0.004468104446796487,-0.009801196671289737,0.0911890579075375,0.04920105429397145,0.008083243869439519,-0.06546575018956123
CSF1,0.004562340436161719,-0.09343603517185042,0.033523315218116495,0.03886050399548087,-0.028247924202856666,-0.034722056088713864,-0.020207966257809042
SEMA4C,0.011398238549129842,0.017254223586435014,-0.02659733141432168,0.06787691246855959,0.02009815767536891,0.011358553272012323,0.1152568588494383
BMP8A,,,,,,-0.016227878628899,
ICAM2,-0.02617610633512582,0.19453458573440094,-0.015684444073992936,0.025014417680596597,0.048247699713158156,-0.048034937179638144,0.024430633517269134
SYTL3,-0.04540358089102804,-0.00472436615789943,0.04643088349693638,0.0068764205663420005,-0.022027317023062883,-0.06327168278673462,-0.004004055837034687
IL1A,-0.023741594196930036,-0.000883634764805017,0.017552486991762515,0.0819181273587237,-0.019890259958824996,0.006753540799527574,0.04675635052204385
HLA-G,,-0.03255438085080556,0.04416487107492478,,-0.0055289036125929685,,
PGF,0.0017523669804905566,0.018853798148801445,0.03943084421543092,0.08534979081388938,0.07173804648740653,-0.09894066802194841,0.0593197071408307
LGALS8,0.0051337511996558775,-0.007436630200893143,-0.0030281778789073618,-0.009341026150283148,-0.0004523517682971013,-0.04198486243475122,0.04623682299626552
DKK3,-0.0037947863888931573,0.05537608555201435,-0.06641938405203861,-0.12702242587555593,-0.05173542227987398,-0.08817559561923134,0.10410913643858784
COL16A1,-0.03902987753457807,-0.026425458232656705,-0.03701404371287165,-0.0546103186363872,0.07300457598719311,-0.041721530138700766,0.07816441304552131
TPH1,0.03950449441495361,-0.027413438285608663,-0.01911561449591696,,-0.033518139479682955,-0.016907536543527057,0.08218189605039407
TNC,0.0025535823171967914,-0.053754372168234386,0.03488831409064055,0.12241677537921555,-0.022769023914554307,-0.04498125637068439,-0.07637958175478084
TNFSF9,0.09454838144184044,-0.008899621975298587,-0.01722666557736751,-0.04155595260029648,0.07274248567127747,-0.02568181189025559,0.005267676754320046
C4A,,,-0.011791195068093091,-0.018382519552384888,-0.007173317405550113,-0.02185331861869895,
CNTN2,0.03971386157606282,0.055845428572963714,0.0004502374137560897,0.04989084611773364,-0.001037626997179838,0.044812771836493064,0.033874607335502196
