,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,0.043433735993587,-0.04835078026340591,0.048239081166016204,0.00677647867800269,-0.023135335318891833,-0.018969980050536343,-0.0007797304948485381,0.01939585838405015,0.13896891745237874,-0.017516972296665635,0.08044678418244894,0.035088954523685434,-0.0014678682948019303,-0.014999227709076614,0.005771141730956846,0.024082767439140573,0.0025278361881970975,0.03519959859841258,0.08734279787250455
QDPR,-0.027859618094071406,0.09090434323415786,-0.01164845438860482,0.019659404520839887,0.018933924108491852,-0.047666089164623206,-0.05386802246114539,-0.04777905275709468,0.08739667537646585,-0.01859519942662807,0.06166012755600673,0.1124044536505571,0.0636126027686716,-0.015831445690967005,0.043032842599228606,-0.0968949156245817,0.0035165032221942736,0.1013630405977618,-0.1221176851002337
POMC,0.014439286708041621,0.170520327736051,0.00880296876647585,-0.0038510213241383954,-0.03253370059097659,0.04769180022462062,-0.015309710266829552,0.002895527586967255,0.20471409189948722,-0.027257572818072756,0.00010099402770003605,0.08240385334318746,0.05069969007331105,-0.020907641464729277,0.02127104165926932,0.05353169986615218,-0.005824179630244003,0.016323823773346877,0.05420698526573834
CCL18,,-0.025461603569633312,-0.018073790853649352,,,,,,0.09036613186301305,,,-0.04449303838352692,-0.027266017403112096,0.15669838733366603,0.020142772389821324,,0.07415386065838746,,
CCL17,,,,,-0.028417006328828376,,,-0.012918029203118462,,-0.011622143311018324,,,,-0.023633437693676443,-0.03726797909088446,-0.022825850220473707,,0.07629616413683131,
VEGFD,,0.013378860650191837,0.016779680354309868,0.03509724389951114,-0.031659683132380344,0.021491269407043177,-0.009913454352781953,-0.02342303303673792,0.004329792223677817,-0.012455810962976988,,-0.027557166087603082,,,-0.025816666667936302,0.05856738821338183,,,
TNFSF13,,,-0.022523994966305718,,0.010911181648043337,,,,,,,,,-0.04534901713736286,0.07613191915677164,0.13840603746726102,0.06326348156392414,0.007693929791642336,-0.007839590621661131
WNT5A,0.01765308017023226,-0.05187525657345042,-0.020761775556352738,0.008145900640114143,0.021670763777959578,-0.018248490258305283,-0.0038466399999479714,-0.005444919615775265,0.02287019327991799,-0.023245570857309356,0.07330222413509499,0.03532037634611992,-0.015727364897715597,0.05763762454306437,0.007275943897189095,0.008635145334871005,-0.03710448244971325,0.03044902387765478,0.09165224239027898
CXCL8,,-0.05062756554830084,0.068655025774485,0.04764949915193325,0.04130636502679441,-0.05000419434248607,0.020947375586176355,0.031122328961911777,-0.001975230215889536,-0.03744985752354097,,-0.05007420440279451,-0.01935898240722512,-0.05111764872359219,-0.08690833858605243,0.06030266588673622,0.011182397881774764,0.0432297753901496,0.030810884947938835
GRN,-0.0686202714513965,0.007841245417955956,-0.007433565649566849,0.0071811392304201044,-0.014862264853495856,0.01464591241767622,0.019642963507326125,0.022391006736963537,0.05252932991792826,0.08021183673491178,0.03072987920647132,0.07436533231305323,-0.024068856208615128,0.04147020159094374,-0.02213006365620471,0.09177098091401405,0.10085640100848248,-0.0187341559379411,-0.04412772476393317
MIA,-0.026522336870805116,0.005835687923928586,-0.013304887735482811,-0.0060746706851906845,0.0369679551475796,-0.0019456698587171214,-0.04293910167222288,-0.0049419781483051786,0.1112433156654493,-0.01705880393322437,0.08114669331443523,0.1678784118001235,-0.03906823592711732,0.12187389828035874,0.06380448892653888,0.10042331262660717,0.045484096886977965,0.10944663959534616,0.1224166724926542
COL4A4,-0.0344467833742672,-0.028879262408061306,-0.03584677451112965,0.018686201691298036,-0.043499986582695445,-0.026529824718846694,-0.01481250846840249,0.016180770127317487,,-0.01654767268147347,,,-0.034472765353871546,0.035353813251499284,0.0008062962515698666,-0.03516137713644589,0.06016044135727602,0.051983361830697045,0.0541420959272015
TAC1,-0.014209294026355675,0.15048726591053202,0.00748872010542125,0.015104401044325725,-0.0013899794803951728,0.07583287918726957,-0.04447664280673274,-0.01996036493409597,,0.13286273037882276,,,,,,,0.03861396125530693,0.0699867612853322,-0.05947727598207045
RARRES2,0.028466650029166658,-0.0007142621893304774,-0.06719699937686534,0.006494755518955545,0.03206733377565016,-0.029388683690331915,0.013575642132467298,-0.01980989792482598,-0.00420715813826523,-0.024235207115623283,0.017045538049318673,0.02141749247511394,0.021008997276235983,0.015189200900686017,-0.006232325690487507,0.042807525193072286,0.05079731857124573,0.09532763574212898,0.11394814590920349
FGF7,-0.015324101176009186,0.010630060299391866,,-0.025925649061083463,0.009968261903598764,-0.034991117705429876,0.04372831284563841,0.03504550063748522,0.026857023589147287,-0.0353404907964961,0.08204021322546509,-0.006489645477454262,0.05945634364372648,-0.012959156384480176,-0.009023107293546053,0.07670665775920828,-0.0020236694843272104,0.12191478055380438,0.09143453913997483
EFNA2,,,,,,,,,,,,,,,-0.02453701393709757,,,,
HBEGF,-0.05166669960381192,0.02090118249540342,0.03837432235441229,0.03679215548087974,0.03982982767186415,-0.02511008272559539,-0.01870385764644391,0.04250649674336219,0.10702187471262131,-0.0009481027750942111,0.16516678440643318,0.07864131455519775,0.030344300268896618,0.02659452786390536,-0.03497944507647929,-0.009357815035632924,0.07129754672840968,0.08967056249198477,0.19532895660786076
CSF3,,-0.028879239544262993,,,0.008346395624335883,-0.013972160336926866,0.13553139747327975,,-0.017946108937662568,,,,,-0.058841749652441606,-0.026691291172733025,,0.04547833531570029,0.022848158294054077,0.1409495447520817
PI3,,-0.034211765740777916,-0.008681247578827364,,0.05342489681263921,-0.013869509136593006,0.04968888861820998,,,,,0.18389906388428348,,-0.05746224811606562,-0.0915551967472996,0.15829363255877477,0.08744655451381235,-0.087170415527923,0.05909381111658158
PCSK1N,0.011780216041382996,0.15833881676041606,-0.058283126317571106,-0.0028593706851731088,-0.08294742846860302,0.02666182448726698,0.011217230978943277,-0.05092092391504119,0.04014326034429222,0.06881822657687875,0.012882525771148045,0.014521990509164846,0.03595092655005656,0.015278327277383064,-0.02288767155254076,0.041086256357936446,0.050490228079751225,0.11655353452708633,-0.1579785002556488
NTS,,,,,,0.03835093951102494,0.0012245483599023054,0.04679105675635956,,,,,,0.04913785959490239,0.025006320957276597,,0.047678710490851976,0.027104518853397336,
SFRP1,-0.02068317477022285,-0.0020054107800593765,0.011747728085563076,0.014502804450174054,-0.0006175932885780827,-0.003435549635679213,-0.002382360428799011,-0.013741824473022895,0.046605642248972186,-0.03318636645427461,0.02065683528044146,0.0134955746441542,0.011920959530602654,0.02609575338799515,-0.0177830100440013,0.019176130015006346,-0.04594372209558093,0.016728795597469065,-0.002566748301450594
CXCL13,,,,-0.015306535801638252,,0.015152118616411863,,,0.140715580378343,,,,,-0.05308554659364615,-0.05661125901152846,,0.010987787849805543,,0.07656809008710282
MICA,0.03659286748571984,-0.030632960219775386,0.026277909097856763,0.0035669288125249553,0.018938968654404163,0.04426332102629032,0.03612436035569687,0.03932865846675079,0.01557475272466362,-0.03299070850705194,0.06573888595127435,-0.06132429707820476,0.09923497269314344,0.09513727309773924,0.015630134172790012,0.06579934152378418,-0.017865005013866914,0.08395305634019337,0.13484795137918024
TG,-0.03444677561155194,0.0021260346961348097,0.01943132535647446,0.004956360505674285,0.037698382027014185,-0.011778172151610339,-0.018913915983148483,-0.02310956757667928,0.022884453483972163,-0.017458099171725753,0.17481111015354783,-0.00045372364513626066,-0.0443954510686836,-0.0027081220505704826,-0.013970274787416867,,0.008577668689573664,0.0390404039291615,-0.025902902580033547
ADA,-0.01551665972792275,-0.03404483553398935,0.002175399214146482,0.03621098797094673,0.037323979811344735,-0.024884966780028436,0.057445417258902454,-0.014108264383131432,0.08595064591274024,0.01699796376458487,0.1180157171133672,-0.031680589291561076,0.030107009274845796,-0.06244035579758508,0.03287607366062294,0.07823525184890967,0.030251579255120797,0.08211809585426866,0.07209392600480484
LAMC3,0.029734619728379447,-0.041385481493815504,-0.003439894147552162,-0.047334292734650514,-0.004955469886354543,0.06388209406123407,0.0003643633040580962,0.10559584897323036,0.046938806575101924,0.017217974786487785,0.08801473707605936,0.04822210450760531,-0.036063176511382314,0.04457811886602845,0.02739397378536145,0.10141205818286306,0.09438028893847163,-0.044594550006326755,0.0442806093129541
CCL7,,,0.0551036607952082,,0.039639346530486286,-0.0007586515954373073,,,,,,,,-0.035421075580735886,,,,0.06420437196128272,0.07290436791386473
NGF,,-0.01663815083710867,-0.03259736884470859,,-0.0443260518422346,-0.016265030423068663,,,0.06043361092137168,,,,-0.040519023305369675,0.025859702779977494,0.010228731098237973,,0.01462406468009951,-0.028632485039017202,0.12632622371125934
TNFSF15,,-0.020583469083402733,,,-0.021542437576979205,-0.020281563998197766,,,-0.024424488389287038,,0.12611682575601096,,0.02742406478315343,-0.009651493410696555,,,0.019584162130003618,0.026928204940489704,0.06652865638468339
HMGB1,-0.07180876983528778,0.011951647353338823,-0.04439784857729811,-0.010523547048985999,-0.049620723328844686,0.04920777274487058,0.03702049773953394,-0.020528460103602184,0.1474068422176606,-0.011658076352302274,-0.04874790919940187,-0.18798019948363925,0.0418384660473006,-0.033491073772847664,0.022702800543830722,-0.06932516651861538,0.009769229111086861,-0.08957026899854689,0.01208414465666195
ITGB3BP,0.05951706799499893,-0.09083784891243145,-0.014232829489021274,-0.0482649862807683,-0.002739307350359225,0.01500163662371645,0.030261330611220688,-0.009263012072130719,0.043657090842296534,-0.059997833127436256,0.0037072637214547416,0.010348358106653773,0.08369785252809646,0.04586874243778646,-0.04748007852329448,0.04663994417413549,0.04139988240336321,0.1237270187825771,0.03783387242174281
AANAT,,-0.009185622286025513,0.049663260757123226,,-0.019601417066266065,0.12313197747222313,-0.014135980763273076,-0.015145367063239875,,-0.015589993581715962,,-0.06059340288931509,-0.028398700066085025,-0.03107427786951913,-0.005947971182650052,0.1317164182659175,,-0.00016205299429770394,0.04626283490694702
RELN,0.004316754459535931,-0.008695381377481881,0.05165835942613799,0.011438389041636014,0.04270015198403868,-0.019059168511759456,-0.04147940286542053,0.024466951569738188,,0.0814804503189789,,,,,,-0.03530941392973557,-0.007784480018548965,,-0.012769855658892923
IL15,0.007507608603375417,-0.029259046002268474,0.025140652126425234,-0.0047225284699719755,0.0200402984023864,0.03349773825103685,0.05132899158730257,-0.010868179716274766,-0.01328176792780163,-0.014458998489259604,-0.014206021050805555,0.008908612276566332,0.05424163519550099,0.015311685816897494,-0.029757609802226068,-0.03516137268057168,-0.006986339904501626,0.05989941137720279,0.11526662506412745
UTS2,,,,,,,0.07281765073821327,,,,-0.04207496303645246,0.014954081537818603,,-0.026462021857350998,,,,,
BSG,0.05634997250104246,0.008035606961344801,-0.03569019817646971,0.010145594543925524,-0.008236856732681788,-0.01995183730534544,0.012962711151694955,0.018922011292365693,-0.035083439739568546,-0.08327688035518774,0.030010582717215666,0.08803279360101933,0.07036836040726578,0.06445613736825012,-0.025528983604724557,0.07946198781492161,-0.018795986784844152,0.13410950146597078,0.1502964242444037
ADAMTS3,-0.04294763312754219,-0.008570727648188411,-0.02081743303056934,-0.01429786009796666,-0.0014456656438815558,-0.022519282504035926,0.03812629931781135,-0.054115738618826056,0.01163490211424151,0.03499965413054306,0.06009831923450511,-0.06306544562604356,-0.013576153182549391,-0.015315825303854702,0.10692531215494355,-0.009224399723476225,-0.027623158830566315,0.1708827998332209,0.08440358098053662
CD34,-0.014637017320680217,0.09540368742609362,-0.020544062760653493,-0.01606295993105489,-0.007539776603993783,0.013387698626781724,0.019278401219050882,-0.014118933550021312,0.0863423110009822,0.0007701306987821632,-0.015225279776625043,0.03074533064570457,-0.002693029938125544,0.1265307932654628,0.06454375805897061,0.09997397828540887,0.03184453175693339,0.04768494186520119,0.07967898646705675
CCL23,,,,,,,0.007409453960150511,,,,0.007735307434860582,,,,,,,,
PLAT,-0.015751356876428105,-0.00373540222769502,-0.03750723357640469,-0.007290628859344496,-0.004450941138519074,-0.05175787331034374,0.01345547700614184,0.03997387295153793,0.11992920448683833,-0.06010984213194547,-0.018392922573122427,0.05405408684769333,0.01213275415307184,0.0941712171406242,0.09386921582538699,0.06142633868970555,-0.03933857337719643,0.04941426529620769,0.10337508355291114
NTF3,,,,,,,,0.024445335966255907,-0.02236426308087813,,,,,0.06520885103825119,-0.004347424050100583,,-0.018176279593445553,,
LTA,,,,-0.024907928843044685,0.03569706137411647,,,,,-0.014459000274085126,,,,,,,,0.035644398911448376,
CKLF,0.009747872055331355,0.002817248423394196,-0.020595756177543063,0.06366848512265404,-0.012035724365695446,-0.0013978373491363015,0.01983080264819714,-0.01934479912410607,0.059823903203930065,0.00029079194079287567,0.10921664776747443,0.037382385720441495,0.07444514457228371,0.10021666428491137,0.14951841170455293,0.007462622871699033,0.0024142960943171867,0.07640218901988705,0.13812525536723572
APELA,,,,,,,,,-0.009521005077516903,,,,,,,,,,
CD24,0.03629703424713424,0.010603338976318918,-0.09855671781227159,0.0842488917339753,0.01735447910597337,-0.02184193632643878,0.02077048275579138,0.10628100895698162,0.009541093697647359,0.010761942741388354,0.05884509282642032,-0.064168541518316,0.020799185035464792,0.03096197528784855,0.023361761141287712,0.012034311381927494,-0.02629473777898139,0.11547917562278529,0.017365605880568843
HSP90AA1,-0.020057300697598198,-0.0369191424038577,0.029756400669374905,0.031401649535080255,-0.019433750811883078,0.015797796929713583,-0.059878556892213455,-0.0036951194916734677,-0.02407980074287558,0.0993586991803452,-0.028941922093195713,0.05825998076521923,-0.0031343360991763322,-0.09861817503209395,-0.15619369022645194,-0.03075369645544115,-0.016333545485094688,-0.14596358213452254,-0.19183070873214939
BMP4,-0.021461166932586945,-0.0026843816266972098,-0.021376923191145647,-0.0368536425425237,0.06686995045886233,0.026590308372177015,0.03391313223633582,-0.010272911744951511,0.021025200674484684,-0.01232056162305671,0.12760737618926243,-0.04579528230138647,0.1039693472079141,0.08368017972409306,0.0397680713978595,0.03519442902072617,0.030748635870215944,0.009488456259834245,0.10108629613014175
SCGB3A1,,,0.053470293598928825,,,-0.02176315239150939,,-0.022470061957621693,0.04105166129288726,-0.010089299178974989,-0.0042179252844406784,-0.027033453845051764,,-0.02860915245251796,-0.02006952038609417,,0.008015242225928788,0.048220806132212315,-0.0033115802038953452
IGFBP4,-0.02599015613206854,-0.04205125301138052,-0.009113833660998702,0.07219814022433285,-0.029051800830233343,-0.06888635686075101,0.06238299158415249,0.000927447843814109,0.0815142042101202,-0.0859103835499193,0.027610807902938624,0.06717072710442416,0.04091660359578905,0.021948368917231998,0.01028156757227031,0.12260003109093343,0.106043291485763,0.00954645655300092,-0.014667553402107637
RSPO4,,-0.020325207053560928,,-0.012580420373605504,-0.006437444683296726,0.01853930626185843,,0.002916404022161888,,0.015462322551085773,,,,,,,0.04038344874565107,0.10616739396920528,0.06558959604786456
LEFTY2,-0.03410619075253852,-0.034044853291829394,-0.007370847376029323,-0.03519263995474191,0.006866591481716819,-0.03898735334767968,0.10055350820959498,-0.024638694147461157,0.0010735750852072625,-0.01784947436553015,0.002179586496980105,-0.06022455737446538,-0.036291131899370686,0.08723263747306675,0.02892593594938805,0.13015816044319609,-0.04940163050468811,0.10019419954573959,0.05512701601596624
PF4,,,-0.019694532419550947,-0.031624097190167164,-0.016878784772159056,,,,,,,,,,0.10501890543580891,,,-0.025976862666610766,-0.011009413951273766
ANGPTL2,-0.03834520763332918,-0.028011327217454654,0.01204493631919166,-0.04247323560029365,9.337266335326583e-05,-0.07550466143075238,0.08775413300501028,0.02216358822529711,-0.10348911875205735,-0.03467199423658185,0.036393774412737244,0.04561475699663602,0.034360625959882506,0.08491671224032353,0.10826885545679978,-0.026911229738664576,-0.01872354636898885,0.11436362863040722,0.0813760690908124
LRIG2,0.0023575845206311873,0.052584065418396456,-0.03513384181676368,0.038293847372213675,-0.006706544369830887,-0.051265689305707664,-0.021952098795928566,0.05517794729608113,0.024040131503054642,-0.03078091675139519,-0.0034746772909835,0.09219858849841606,0.07883068188218889,0.010799943702364787,0.04482031046266504,0.0008289408184875526,0.023768859899699776,0.11434044672872459,0.10001176662222412
ICOSLG,0.0320676561955051,-0.05664324792518384,-2.3065591247592227e-05,-0.035468113950015,0.0022740934458730256,0.009051976564330651,-0.009567966450591919,0.03321765005085494,0.010209070843723784,-0.042211174331798454,0.022501509499870807,-0.02024786658124306,0.029374446282929595,0.0044346376267247675,0.09642154883128155,0.06492515530497077,0.0021064111076268405,0.16331235530321467,0.05750277704257251
WIF1,,0.11031640054272082,0.05208419298942037,,,0.024317489333424248,0.0314941495160979,0.02557679753431798,,0.07344921876586298,,,,,,,-0.033768993873117305,,0.03177540817679042
NPPC,0.06924112846846962,0.06578222472656169,-0.03346820518531618,,-0.0030305298096331705,0.01633434362753786,0.026597794302898378,0.02493930932193699,,-0.040303277740204715,-0.030506142702913224,-0.06262188194825248,-0.034004486913849497,0.006643835639675006,-0.0011606026105929752,0.06667940245866372,0.023552118118510674,,-0.03647395170842327
LYZ,-0.03475481045686308,-0.04186056734741944,-0.04229295751338152,0.06806468620363475,0.04030455535399219,0.01824066650492231,0.05115782002797848,0.013126812137129585,0.07152101547949612,-0.011794996447224126,0.10194279125985213,0.11644623255388017,-0.013880646818129257,0.050205173871981736,0.07718335198382953,0.05193890574680298,0.051579791999153066,-0.011147346915078023,-0.07113567206565147
EREG,,,,,,0.027674901098083973,,,-0.032293211363188835,,,,,-0.0017587808516546098,-0.04542192984197354,,-0.0364244401157067,0.011019945560463243,0.025092875191700257
SPTAN1,-0.04752732170567861,0.08249905113088923,-0.025397258271726852,0.004894357002817654,0.009272331075714084,-0.017219536863321713,-0.031027527789498785,-0.01559182655468397,0.06548662969566223,0.06674227918816887,0.01008428891743361,-0.04977255711446549,0.019777528218935986,-0.030757635014437196,0.08505977702222045,0.0470057128734224,-0.04986542777618424,-0.11742460739207067,-0.11130463251807775
PTH2,,,,,,,,,,,,,,,,,0.018708519232728513,,
LIPC,-0.03314864542020355,0.07628186007714624,-0.024111284286804733,-0.0338439346562432,0.061264625598325496,0.08538838301482396,0.014978977764761927,,0.0750096575493336,-0.02271373730254825,0.1511131556723344,0.2061880508713478,-0.02688359780583037,,,-0.03287924077148494,,0.10745480163733989,0.01857333139429231
COL8A1,0.0013919719617633511,-0.00266023462447448,0.0016118616409251136,-0.029965054323466918,0.04617524020313729,0.0510259239167307,0.061281255852155485,-0.01443157006719304,-0.053710008661293995,0.002965579943467169,0.0969604091548574,0.16229334289845967,0.0027416725136607317,0.16422313011391917,0.06307361324071911,0.1098362309235751,0.09210339116258374,0.06319106391023246,0.2528104083276982
GSTM2,-0.02690677307594847,0.045774279036668336,-0.05655706212820722,0.020672994519605206,0.035713982112800344,0.011888060518667346,-0.0017658883488160938,0.03016968696448424,0.02389945376345453,0.008102997696369452,0.1096545565200329,0.1505806852613226,0.11812753802590793,0.04492623995360222,0.010316926626730878,0.042431695311241274,-0.005297530407218698,0.07716724774025482,0.057238083402829286
IL4,,,,,,,,,,,,-0.016784379469067214,,,,,,,
SPX,-0.07587861698920889,0.06237794913368552,-0.0027833200872091845,0.025235602101037462,-0.022995514445593165,0.19102069812715958,0.01179964438442713,0.00412656738511529,,0.04020746571975219,-0.0404417440647626,,0.03829798045390027,0.03844281144187567,-0.027924050773698476,-0.08780279742575921,-0.03302521243327105,-0.0029885086296150476,-0.0369149836004539
MFGE8,-0.030609055236197495,0.00991109827670952,-0.032088400722734674,0.0009112450413209501,-0.001550750070843837,0.008279567809224373,-0.03954550743612453,0.008268497346111037,-0.017851812389556097,-0.012094607464049691,0.05283699082361497,0.05833866077286505,0.019277759089120824,0.015024321169314623,0.07260845996187272,0.13128265770236333,-0.021505443980368955,0.06417284570500523,0.09187629441876635
TGFA,-0.034054862072376596,-0.09295102030549263,0.006029458509401945,-0.02639003524149278,-0.03402951790662445,-0.023406088168703293,0.04375585121209437,-0.05379101653908995,0.08103571091819257,-0.005247810974286871,0.02348248158133019,0.09520366638214511,-0.015765705142736616,0.0631135602490119,0.062258903290954286,-0.04352438054838602,-0.027746121785045964,0.2616986841261316,0.0927674490446305
SLIT2,-0.03545072725555662,0.053323075419198215,0.030424138593398733,0.022200957286155946,0.03393307938668158,-0.04790752404803726,0.007809071454903611,-0.010293725357444484,0.00463848765726072,0.04391599012018316,-0.02341663377989777,0.0037223063441537015,-0.018747657452430518,0.08769266201050213,0.024493912689676607,0.07560152758171289,0.08684893817926068,0.0876741818479734,0.10842392973656069
PLTP,-0.0012742832100079244,-0.03585567278718593,-0.04475033480345251,-0.0010633012144744432,-0.04991137439075208,-0.01719712303221497,0.06511312381596808,0.06891781793523263,0.10655528364523034,-0.011574716475552187,0.0059072629748511615,0.010380915713887608,-0.06442357410265451,0.08322901493812525,0.06036588856965741,0.08295396582874166,0.06407247247306798,-0.04545306433294363,0.09776914281922965
APOD,-0.0011279010987037155,0.04764428839075676,-0.08373230481088768,-0.039844828138528715,0.03820884269134799,-0.007034930789454079,0.05432923700442398,0.018991067354225937,0.09474043938168739,0.07213270560739585,-0.03621970382000882,0.044726278202675156,0.05461361777772957,0.10185384289070212,0.1595209190883604,-0.07235399652158848,-0.0005815278515842585,-0.15919848747985454,-0.13673604822018193
B2M,0.08190333191980011,0.003096450850276433,0.015624902217045844,-0.036133491021701526,-0.026321731851084048,-0.01778973029911013,0.07493627604814271,0.038172220891674706,0.15078952468159657,-0.015171889217242752,0.06670273103218581,0.12225049213634735,-0.007248698473270426,0.11189296965144684,0.0784852787608967,0.07865793336193973,0.06152830492491564,-0.07227784288555576,-0.06110195188125811
OMG,-0.07726445228681611,0.10591848094902757,-0.04006659359293432,-0.05149326884690952,-0.017191740633563806,-0.014228154438598194,-0.014206446562787575,-0.06762054044287523,0.01709845661274561,0.06574779401310622,0.021494575983534644,0.00495144721949508,0.034619429640767196,0.07225981683897546,0.11020697460692301,-0.04289071494202655,-0.015113175798784255,0.08374016651418326,-0.1292277439630229
CXCL3,-0.027740097652747514,-0.04297837431563418,-0.004423299585256096,0.03575739530426454,0.04581870969424842,-0.030127155200845444,0.22967103977741127,-0.02403821313124922,0.16525366755725568,-0.01041309852549308,-0.031439639293032604,0.21498272537826882,,-0.009653932094075737,-0.008611975259208182,0.03227213071272236,0.13005635942082866,0.007963145843886663,0.034516528594721325
CXCL10,-0.02808363228959688,-0.049509915830744496,0.0264635759388361,0.01774775765169449,-0.01918123840614435,-0.018606728809162067,0.06248000031600273,0.014529669729732275,-0.027867220482303244,-0.016547673726878924,0.06001631517580105,0.15339624348636988,0.0152006322615944,-0.013432442514310772,0.01164058950927693,-0.026786630073900485,0.022680516091275308,0.042493149004524146,0.06556447951428872
RSPO3,,,-0.025789551549079078,,0.010469871555095225,0.12685038207802546,-0.006701481956090742,-0.0008167872732256462,,-0.010881487266325407,,,,0.05098333898416297,-0.02568836282405893,,0.07968016651860628,0.03355324860683245,-0.0050708895441102814
CORT,-0.03444678281978737,-0.022788138173574304,0.05342997085760256,-0.02616999307587321,0.003419137430114247,0.01930017729971246,-0.019482703023661223,0.1018808171711662,,-0.016191419603121225,,,,-0.04038939989826178,0.011287214418885146,,0.019412043940582525,,
NCAN,0.007186629767906997,0.03830359791150712,-0.048691484123207084,0.055398804150586754,-0.026713226245232258,0.03170996332901856,-0.002761596813520988,0.02729431170681439,,-0.09209614669090058,-0.06815102266600108,-0.04448037673743574,-0.014181627839037361,0.05738507939218843,0.1382536677563226,0.08031292870550397,-0.06404054146850535,0.03048418461471662,-0.0815090268440452
PRG4,,-0.03110045817495132,0.08273501183845512,,-0.01934575190430462,0.024139572148908637,-0.020107924353614966,,,-0.012722257390534722,,,,0.06586202554616587,0.11131673172511176,,0.03280791016971183,0.07650525245375953,0.1099645712315178
ZG16B,,,0.0283558604004208,0.00838668896243032,-0.022453111065394278,,-0.0217097356679985,,0.007401143668083341,,,,-0.03156984683467787,,,,,0.010873607312486754,0.010624454199497499
TGM2,-0.01775570544885158,0.026879577010448453,-0.041399941875204786,-0.02349322571142504,-0.00290536247481959,0.013044723889829515,0.08945050245688639,0.006574983696733457,0.04190935150937676,0.026136193023949567,0.10105523742584445,0.1282315085080818,-0.056887288076477825,-0.018717314593903227,-0.004962126417916956,0.10425855881170805,0.03515344902251367,0.038263034245935856,0.0005739750772659384
