,UKF243,UKF275,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk,ZH916inf
BMP4,-0.012462475736956512,0.031485129603976605,0.0681789418098759,0.06069344738682994,0.09956972645710083,-0.03127636260153644,0.07011056967265605,0.12446679966043987,-0.03877028749050095,
SCGB3A1,,,-0.06792132860170508,0.09457775750016077,0.03359431021826777,-0.05424282443558233,,0.09335672615362209,0.02280191861108526,
IGFBP4,0.012689054645455495,0.0007918086728318097,0.010100735344643707,-0.08608050637777298,0.017180218029666704,0.09452189051513722,0.09827583180955132,0.08395827108125513,-0.025913153143943154,0.050278181315187874
RSPO4,-0.01412243295211858,0.0630049144426513,,,,0.08305282957015948,,0.13822186322264682,0.05221136294262815,
LEFTY2,0.13423715986849646,0.00838217677256554,0.012448314618649111,-0.05654860455267784,-0.08156994088162438,,-0.012564347451823174,0.08280265795789396,0.01708803140023213,
PF4,,,,,,,,-0.002208593703988853,-0.03946974963790537,
ANGPTL2,0.028837766797069946,0.016849192688002352,0.04312206063366362,0.10593702794115586,-0.021872770048584924,0.07016962443178222,0.07524173438804801,0.1133229118730413,0.014308342936481951,0.0336229188625146
LRIG2,0.022796558974848877,0.04120544241439447,0.0003168497898565277,0.0047661726243391975,-0.0975669234382196,-0.06315770528027936,0.07461993155264325,0.1592113792797345,0.04323924290088165,-0.004182049464970503
ICOSLG,-0.014345171126230785,0.03815768033151427,0.028135733339116984,0.11400662102915957,-0.061309444769119086,0.06350808006004789,0.06894438409741634,0.16853166458028543,-0.011209649633115862,0.05414268168175481
WIF1,-0.01732920674807357,-0.011125454313117542,-0.03309045375424879,,,,,,-0.013138838102619557,-0.04189227614931908
NPPC,0.11744144600336232,-0.021702226399149316,-0.00047924861836153596,-0.07496596784469804,-0.07944796570590268,-0.010993714357411699,-0.019181575065073515,,-0.07603884915342302,-0.013226061070810013
LYZ,0.014770277870283517,0.005973536496710778,0.052808737324910454,0.04183341892271973,0.10634505358917691,0.01490897110205932,0.024031708461631728,0.014900316900881021,0.031234974358710147,-0.012761561135019852
EREG,,,0.03916774742014842,,,,,0.017308692577510266,-0.06949420792995147,
SPTAN1,0.06331645840561449,-0.006090277774531724,-0.060105978234472134,-0.052016554369727,-0.04368355456663054,0.08842313562965486,-0.004554020176363451,-0.007196449136315843,-0.10959350459047115,0.038042234759889236
LIPC,0.09828059899560043,-0.006125881208957807,-0.010983542817086571,-0.021343319412815982,-0.07760325893385535,-0.04185030904908454,0.11321750104346752,0.03452136597110744,-0.05174637582148869,
COL8A1,0.006121708634673098,-0.0010158239880652864,0.015702426786255313,0.10971048616725487,0.08849312930810928,-0.03538844561303399,0.053533509390154034,0.054156071550393516,0.10713247440284158,
GSTM2,0.04815876550464459,0.020627352090710434,0.014701404650820128,0.10436971708130689,0.027044184591742796,0.0990916296634869,0.06347194560157714,0.10099917906387336,0.04772305854337122,
IL4,,,,,0.066104952796848,,,,,
SPX,0.007685760417338144,-0.01968628299628374,0.030000202615478228,-0.016746775366720628,,,0.07816285937513852,0.11522455286941535,-0.034034869420897416,0.003165827211755015
MFGE8,0.009430320123186982,0.014941184261862259,0.029676871405859354,0.03793390440816709,-0.04471864876394872,0.08540838362620659,0.047021921250355744,0.085124511465236,-5.2104715149603275e-05,-0.025764456111808533
TGFA,-0.03801747743041694,0.04251224650792844,-0.04807528238297507,0.09869156404364318,0.032339517314302686,0.0015693298445114883,0.037750752349635985,0.16821092112674244,0.07418873345999132,-0.08833038408429951
SLIT2,-0.029878733075319068,-0.014947325589621707,0.03508866416397258,0.036804573417984945,0.038377657366680834,0.12318944863639163,-0.00796004110478907,0.07731097848951345,0.03425112096600564,-0.038706454373700586
PLTP,0.041478035788698214,-0.009877881036104012,0.012419037698276228,0.06596863762560946,0.03025202297973917,-0.058104260352861765,-0.0036968752243156503,-0.007498286280058392,0.0541418426384702,-0.03130576188362531
APOD,-0.00777771102274212,0.008708039571334222,0.038782210195138,-0.24290331091711026,0.031500525720715475,0.027206094224204398,0.009109170599333825,-0.12039587286847656,-0.09414771478922897,0.05500223931632073
B2M,0.041945226712663916,-0.011596654642115204,0.0620170967095016,0.12963359750180514,0.10751806970123311,0.12806683132143376,0.12799790189618232,-0.1110235737973477,0.019172739231452917,0.010176022028254976
OMG,0.05748295876940371,-0.0018706066714026391,-0.006378251383207885,-0.02100243818396205,0.01782337463707108,-0.10157995130991705,-0.008099693588515115,0.1749858956975062,-0.11403740956678031,-0.06230870249207125
CXCL3,-0.06152489590446324,0.052526828511885684,-0.020130545859933895,-0.003809586165714292,0.22587796882067976,,,-0.029686769362642612,0.059079474677899806,
CXCL10,0.0926635436603262,-0.023641777379739517,-0.06815120502819208,0.1037085653434376,-0.05563087062982549,-0.0038542871497985,-0.03269695609386511,0.05634264798434558,-0.007436587905986157,
RSPO3,,-0.009269669596394883,0.04377864340668274,,,,,0.035628166527026404,-0.02449462233409841,-0.04166071206354567
CORT,-0.036281786939847085,-0.04171563905966824,-0.019829602686500723,,,,,,,-0.04448689274311171
NCAN,0.1348342151796304,0.051282371099149966,0.01151934280413985,-0.21480278715473317,-0.04379456373548077,0.07994173239431747,0.029624554040078674,0.12063276887020274,-0.028163950420098297,-0.054696740786338946
PRG4,-0.002483107209262841,-0.0027285246863251035,,,,,,0.00811273150745969,0.16539828974432383,
ZG16B,,-0.009849714835874431,,,,,-0.006509127968515524,0.020667892519039353,0.04538286239577874,
TGM2,0.012394810733190794,0.027937249756365537,0.043873087905625274,0.09210321517758081,0.08307916193233453,0.07921609010077775,0.06641572069652278,0.09561694791478971,-0.029216679483861068,-0.09002408100456649
VEGFC,-0.03552880512709636,-0.006023083021900123,-0.04770868507708928,0.03998562323591883,0.04021928144160985,0.08054572706275834,0.0399593772043211,0.03504494217221746,0.052176351982911276,
WNT6,0.045419519458976085,-0.021920189051250986,,,0.03374000681888002,,0.07558890234691445,-0.049713912198032006,-0.01370105245808207,
NRG4,-0.015610181295137486,-0.018922897010546978,0.01007451705188466,,,0.10371980385512579,,0.01996247544469791,-0.08387651585169013,
PMCH,,-0.014417254449535663,,,,,,0.04527106476551687,-0.021843725929940258,
COL9A1,0.1773335992307104,0.01682597472538357,-0.04163494843127261,0.10915059088534423,-0.04140084784311704,0.03326745173327657,0.046412188829885494,0.22893810580375548,0.11338495063242496,0.14307280055873361
GDF11,0.03487878741272376,0.03732199570756389,0.01365772213656416,0.15255605911885634,-0.010877762939226765,-0.02239018853834416,0.03376590734688351,0.17830946577497897,0.02374539632410997,-0.10076732561249722
RAET1E,,,,,,,,0.03591295685263271,,
IL24,,,,,,,,,0.03106630446747328,
SORBS1,-0.0652252755663639,-0.018862616659290562,0.0407475935356302,0.014255930313027956,0.003382211241727283,-0.02900800987085895,0.04980986824026874,0.05529311510665618,-0.008900664015410148,0.027662814061922177
DLL1,0.001515212254338441,0.0675785734085647,-0.02551180058542683,0.12579327861358403,-0.03695812684338574,0.10574133903960863,0.12394752746697614,0.11327062453246461,-0.003197820776690034,0.004118945463454891
TLN1,0.004040306238475824,0.02371084820971465,0.00200414149105679,0.010563339719873829,0.04959191291585259,0.07447835755357587,0.04491467185496481,-0.022332943337844476,0.037586095010098935,-0.06976540626781172
COL2A1,-0.03437165149528224,,,,,,,0.07924436838002644,-0.016375793119349644,
SHH,,0.06418568351752148,,0.14675373621029247,-0.10050669274194955,,,0.1184766699248744,0.02908417606417741,
PON2,0.08841027535545622,0.024621853948111592,0.013629235814724971,0.05352637639473769,0.013538373974757146,0.03154914001926788,0.07964786351283383,0.10907344371167108,0.14792703159074208,0.05655697746987204
ICAM5,0.010837973107690463,0.005375567101355308,0.06946710383774105,,,,,0.1240956659700259,-0.09646566665562357,0.031712010772126764
HPX,0.0005036055742451803,-0.004902623929433916,,0.09673052832081107,0.0272277041880253,-0.046171592334936305,-0.028314161345869955,0.05617378327009739,0.004481808426712755,
SFRP2,0.10432143879233606,0.0545934439504998,0.03019859225411862,0.0386838758162143,-0.008368126271977947,,0.06662753475142763,0.1495245822832291,0.060067093129870436,0.06746574271980259
CFC1,,-0.012395959905247214,-0.04336881001150189,,,,,,-0.002219968682855015,
CD70,,-0.011365892420783359,,,,0.03208296108136362,,0.021931368001330897,0.040402670372331605,
HP,0.08914544758579773,0.001533569178333883,0.03743097766664736,0.03345416671427673,0.117457170592465,0.017550522603541743,0.15434976438602035,0.05484054181358153,0.08997018043385777,
CXCL2,-0.045656041300662774,0.04668917069724837,0.02310182582344643,0.07704348646207931,-0.005022299218308235,0.09420562451220942,,0.016279904433786917,0.02237296489286054,-0.006143353245611881
NPPB,,-0.010854406620459554,,,,,,0.03928097084245517,,
CCK,-0.010220952408798214,-0.060860777322225626,-0.005155186436583491,-0.023952002955220292,,,-0.07293838750900881,0.02553160626690767,-0.21344155734178416,-0.055270405891809066
SEMA6A,0.08403245449259249,-0.006067644580888094,-0.017172735936160796,0.04419510735149482,0.11893325056006032,-0.12447154336899748,-0.014105161911593892,0.06359729286423946,0.1350062621836062,-0.04838897136376329
IRAK4,0.04449542137061842,-0.007055348022327134,0.038530608048144156,0.05810637641275459,-0.02918816357750405,-0.004896881361165334,0.05202569626419006,0.23525185713067248,0.04689728642327813,0.10322686326998651
GSTP1,0.06852792113869617,-0.0025911852029397047,0.025434643303448853,0.10941743691117345,0.03938163507578831,0.03623455764779262,0.1382598845783022,0.11420554992306424,0.15631092034049485,0.09545461780684672
VCAM1,-0.004860165385766068,-0.017460480532496568,-0.036037865303304405,0.0025816309769544237,0.0832770718992785,0.013280809809858954,0.09088759935767478,0.2584153801758353,0.004166893928987091,-0.06281477344881359
NXPH3,0.05471976965211025,0.010128708219706782,0.005507306989688315,0.09041976249825304,-0.12010419865477434,0.08913857340483014,0.042287889857840016,0.18401310944635532,0.03348716348891712,-0.08328981985095724
MTMR4,0.025890843321000025,-0.018404959653917627,0.026056433777038892,0.07922431440212852,0.035976010605867685,0.05845771236836992,0.03526092465732046,0.15983282715288943,0.029069904933017927,-0.0013854632322736911
LAMC2,0.008417648445360791,-0.013664486972127769,,,,-0.0377226087460576,,0.04087478196030144,-0.04037166970261424,
IL10,-0.0010750714610339572,0.06532199597448562,0.04515938479189744,0.10575295920391474,-0.036127319279922125,-0.023166079799233172,0.006843730733178493,0.08730141131299152,0.05655197661688391,
SEMA4D,0.043240359860670534,-0.042922807242775994,-0.001318802669829426,-0.06288207419432386,0.08602701787210817,0.021019805760426107,-0.0554208930526058,0.10081204416705139,0.021637646738745537,-0.013027922350235454
TRH,-0.031209238321627437,-0.0050149351450842735,-0.014081219308477265,0.026502289796162898,0.08332522905007199,,,0.004064442043142805,0.009240303648072892,
SEMA6D,0.09292624096172539,0.03166520514816625,-0.01258618488257168,0.10980397060833876,0.030017556102181302,-0.022767527993533532,0.049249897997436884,0.08663954013132014,0.09808320472172855,-0.0884559695654865
CEL,,,,,-0.07288036177311163,-0.03664138490509444,0.006625560160018195,0.0571469178638363,0.10847234309624589,
PDCD1LG2,0.06035828952561491,-0.042404589247657255,-0.022968234256797497,-0.007573212650521103,0.02227033562782525,-0.09833865775274833,0.14433428605715504,0.19663162830374653,0.0400183490762219,
SPINT1,0.03321874321183821,0.09552549298302793,-0.007991387183261468,0.016491138402178022,0.07393170328358431,0.16847366584795997,-0.016186427135458446,0.13650938096925364,0.03787256709006965,
CTHRC1,-0.030560366338147613,0.047104568594119385,0.038177207575673604,0.11190194000034563,0.05879742054475304,0.11886287796330552,0.15236442206003575,0.10235685700905535,-0.055325847728797686,-0.04267365285324461
PODXL,1.729960116166803e-05,0.0633507367505761,-0.029393304475984608,0.1212141938127727,-0.03091785034100422,0.034390870991781106,0.13236969847332386,0.06512918530410874,0.08334364412317642,0.03632778995869489
JAM3,0.024285173625676976,0.025037723779004775,-0.006726414717325872,-0.01712084974515861,0.006336976852457619,-0.01806709085550927,0.0023546456774685216,-0.037472725575891014,0.07366905226869018,0.10036287846654919
TGFB2,-0.032269125486221586,-0.031274359065614946,0.027852781896051115,0.03904848507776283,-0.007844928314731093,-0.03316338354607203,0.07161906021441822,0.01814933209876128,0.11199917509047617,0.042385911460983625
COL18A1,-0.03554030691861119,0.06384528402100223,0.0008820258016979049,-0.0024913597902412087,-0.02504570286796861,0.01649465112771792,0.08130112178150858,-0.04336267724786027,-0.035712992438514626,-0.017524697317661285
NODAL,,,,0.07420253802762466,-0.03896124200338694,0.12770824404303138,0.022718921077182756,0.09550492977408279,-0.023183217169862578,
INHBB,-0.04884406970442553,-0.030838918202073514,0.03472877695453608,-0.07396760165907791,-0.027571375530891888,0.023857783805881765,-0.04191531634753745,0.20749735385921078,0.09679654386726441,-0.02665366372847396
LCN1,,,,0.05887159116945778,,,,0.03312769132620417,-0.019066097920344468,
ARF4,0.011330930170533346,0.038196632292654596,0.02577792139407805,0.16393979252255417,-0.04293966127458278,0.07749200586702598,0.060719646626028016,-0.06110824660718788,0.04865665924704135,0.017465399134293756
CXCL14,-0.05158584243978633,-0.02030768177238668,-0.009092410623222401,0.14765755619866344,0.11125246376650404,0.007927537735212343,0.05639844137334489,0.13357622251919013,0.11818270742604613,0.022296822512307257
LIF,-0.004131659626943563,0.006971626244970904,0.017300333845024864,0.05310695165814892,0.10506107993581805,0.03971519663013392,-0.03237729574283045,0.12095883210993252,0.08787217184941915,
IL17B,0.10663064428245576,,,0.03887766780628833,0.09932472772398417,0.006077062097996296,,0.14101149225690776,-0.0022051251114234833,
MMP1,,,,0.0975953315658402,-0.07540034803461136,,,0.06042556402412379,-0.05225413656613537,
MATN1,-0.028879250289097793,0.013926076411650867,,,,0.06250325357952632,,0.03659331586990783,0.062006432696256185,
ADAM28,-0.06526971332371705,0.01901022714497523,-0.0060285401546581,0.07396000108945171,0.11759236342881763,0.040184056601092234,0.08466308291014325,0.11530816891874608,-0.01961684003748107,0.018715494795373197
TCN2,0.08070503535375846,0.025124587694526773,-0.0003869119061046471,0.06517015025574097,0.055451936065849514,-0.005276603713706938,0.09672873828981905,0.13340319546651844,0.04205214645172716,0.07861372150719093
THPO,,-0.022563491008309188,0.04327642177655425,,-0.03356968096268159,0.06902250272710751,0.0430435911202654,0.07999165541108906,0.006368967022951387,
CUBN,0.04992530325274769,-0.040460410096176666,-0.045041053719042476,0.185140197747807,0.10613635097392637,-0.005973724674734069,0.10685457872248272,0.15634476736972944,0.004743109376487176,
TIMP3,0.010694379525477192,-0.04325244793502492,-0.03547273125563959,-0.07522049203099948,-0.07318470927906871,0.07450488417529842,-0.06758412209981719,0.024282289249211754,-0.044606748173990136,0.03023893017628228
PIGF,0.009279974104214928,0.03986472754862037,0.11026301630904704,0.07047016379302498,0.0304646940285846,0.024450145863488874,0.04608258338665975,0.24941065263214204,0.06354776123849912,0.0621466918040678
CRH,,-0.01730197369219675,0.004068531992753655,,,,,0.07799435313491317,0.04979065728697819,-0.0787376505041386
BDNF,0.06067545625863382,0.013483595953966055,0.06308067028305853,0.021695615321804463,0.10856146265136449,,,0.13600960810413362,0.06238527772735396,0.0037574206609393393
CCL5,0.019241435486769543,-0.017185640202349726,-0.004226191885430079,0.08553448910639957,0.1056441879417837,0.010828085950221713,0.02201064257714176,0.10372997881611988,0.006053113351978641,
GAD1,0.011729902539593105,-0.02944509061701885,-0.028515849805048423,0.08838692979887629,0.020123005070861066,0.08465048340241643,0.16394389311551494,0.09336050041361221,-0.12760648257845147,-0.06545287290461259
COL14A1,0.02622105657532569,-0.02387424282238014,0.0866177722935949,0.013571781239609037,0.11425750115220733,0.04785063831033096,0.02843995998405291,0.13426628860089349,0.08599153502937579,
HLA-A,0.12166059709964523,-0.00031021792258906857,0.05847119644263351,-0.09068652044220957,0.027671219924793673,0.1236829436346074,0.0019254130903775884,-0.0436302121062731,-0.027951053565214514,-0.0691059672482604
CD5L,,,0.11714310443960181,,,,-0.06594622642049967,,,
FGF18,,-0.011776999613123756,,,,,,-0.03133320923860844,0.02839838710192442,
ADM,-0.059920784082286224,0.04118406394146005,0.01907749795546929,0.15744583032185774,0.012204053960675032,0.10530336875758721,-0.01558321051615393,0.08271469526093427,0.13892080913651947,0.06105737282245185
CCL15,,,,-0.0588503616485523,,,,-0.019731450852114554,,
GNAI2,0.09390360779896906,0.005171608776773402,0.05691685143255,-0.06500059457341273,0.03874302900670115,0.016170913522420494,0.043640023762264675,-0.029844136231893033,0.07803622225352251,0.03954460052340974
HDC,,,,,,0.035941081932977854,,0.1504245046617011,0.06444220109075012,
COL11A1,,0.028797892953511532,-0.0741991258462071,0.11536292020937837,0.06207949302180785,,-0.008878288265991687,-0.010494074660930618,0.08998733198314879,-0.07156953922862536
NUCB2,-0.0018262959885442863,-0.03132427897017915,0.01269732496423685,0.015948344732957337,0.11841768601113299,-0.05324279825249339,0.06991785251147384,0.10523905892523006,-0.014854675806754562,-0.0754758944811369
FGF16,,,,,,,,,0.02320484618323386,
CXCL1,-0.027180449756848135,-0.024869133293945217,0.07035862527231121,0.09213285081876049,-0.002192357261294664,0.015105507446720137,,0.04018968007950734,0.031692921612456654,-0.04802401005894883
VCAN,0.00872788712495227,0.025734136544131724,-0.013089759375917493,-0.26971599903208826,-0.056629851327103777,-0.10615775790087116,-0.09929747573794004,-0.19962029036478907,0.0538805166036586,0.11691027327066479
MMP7,-0.0416153528792816,-0.010854406561155123,0.008373446564062801,0.2462484368228812,0.069474472079237,,,0.011077453838236625,0.00404094950203489,
PTPN6,0.04660978006784378,0.019894119319573706,-0.027990531101291873,0.0697495656248925,0.0709133564725434,0.0010732541478956396,0.02036010415214199,0.21283086735377618,0.037204758060965924,-0.01727972062134999
PTGS2,-0.008106349264913939,0.00107933953686507,0.04683986226782656,0.04663930782295074,0.053638570587960205,0.02322176624316106,0.005204653800000996,0.13045538028424372,0.0158770453354479,-0.027851364746386362
XCL1,,-0.002131859695732743,0.011797847100389097,,,,,,0.04763472938980616,
CD58,0.05292658016283379,0.01001051509002709,0.03616079243312465,0.09249045382927058,0.00778442977458084,0.035504859683075526,0.0697483294057676,0.0865452570811179,0.07580795643821152,-0.03036006655792864
TNFSF14,-0.045562153866235966,0.022754385780660958,0.030323929133631012,-0.04744997562251335,0.02482458994495118,,0.05270571210142444,0.048882586523424844,0.055507135147881,0.00021637744962840286
CNTN4,0.0025718329460680187,0.059278562286182834,0.02097891552489507,-0.01869416754875293,,,0.053044040188624464,0.03996389693626318,0.030728905338851753,-0.041567076385916044
INSL3,,0.03197676985473028,,,,,,0.0434595993972777,,
BTLA,,,,,,,0.004856326593557353,-0.016285038135273423,,
MFNG,-0.0106502475804314,0.013445571850252466,-0.016256717678164206,0.016969607364611297,-0.010228860376409387,-0.057827566258672906,0.11055875553278827,0.10259240033437092,-0.006809347709486993,0.04102898787951929
ICAM1,-0.03827407341659113,-0.026623935651292483,0.046401598201471043,0.16069283751676536,0.12029713428201992,0.04540957851661469,0.004613524827656896,0.1562347224874566,0.07666916862717808,-0.01053250789029384
PROS1,-0.011686534702164526,0.028061750277158595,0.008298884863819345,0.0999251657091113,0.033547425105160754,0.028830019337217308,0.025481770183514992,0.11727826360205842,0.07326574142273443,-0.05745400050177506
CLCF1,0.03428980619375672,-0.024605195225357094,0.003984335491019858,0.12390011605889098,-0.02088768630311029,0.07132673155171788,0.07583240148208384,0.16380363967485703,0.13087183748501202,
PSAP,-0.0270609636116809,-0.003069152319150387,0.09628421500303674,0.001909519160455357,0.06475523763974009,0.10729688612432219,0.005475506380372148,0.18428941278928632,-0.10931473531233263,0.09471927065998513
