,UKF243,UKF248,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CCL17,,,,,0.05898610684801944,0.0019978667949389875,,-0.02459642209629625,,,,,0.018008987957169736,-0.05805165751879706,,-0.010628701994122407,
VEGFD,-0.05163373424183575,0.12538745978729432,,-0.032242551131850775,0.0031101534538988465,-0.016779516476440035,0.10201257999883075,-0.026360747393865375,,0.053890718054792154,-0.001284892695159086,,,0.03842199480925246,,,
TNFSF13,,0.0857188116336168,-0.020433949944743977,,,,,,,,,,0.04482089089301496,0.09746581394731108,-0.003721866759438333,0.027305385821450034,0.03346301228375157
WNT5A,0.029264440127131475,0.04887869097154704,-0.059019990226484666,-0.09770723240020486,-0.006398694340531353,-0.009660596854058047,-0.009622925718686927,-0.05992158986236057,0.09940851363307798,-0.008267264254724927,-0.050583287384425614,-0.055677320352799306,-0.03629466639475056,0.036419630950389005,0.029454491883068264,-0.006392412627945395,0.008087633116452627
CXCL8,0.05539108685891786,0.05441438748624224,-0.016084534808091647,-0.02040421599326525,0.03183962399857206,-0.01562581534049303,-0.0748297023891692,-0.02411806797155995,,-0.003748682259068739,0.040001974792529434,-0.04641814516194557,-0.11349590417993478,-0.2446582991079722,-0.0709471561196255,0.034428502670314436,-0.06763198300107569
GRN,0.0798871389444063,0.05394693552838454,-0.06670656595315994,-0.08812088591138877,-0.03333644838485615,0.02235403233587954,-0.2243593221583364,0.11076763907868509,0.052986865986732336,-0.1211661178621803,0.07633985807884253,0.07615994195227191,0.07618727061259017,0.026893878376491796,0.0184163671716388,0.060414590485949354,0.07516457801000874
MIA,0.020544787952839053,0.017430679187865387,-0.014595204843497214,-0.05497855249385025,0.001979670477845073,0.04138419168327145,,-0.036102251604638105,0.16221790911493317,0.04330472570032992,-0.008014436013227383,0.05824699788027177,0.22880625052888146,0.2745586343436672,0.14806935041175648,0.08235897176759323,0.05420900421936622
COL4A4,0.01318667098495844,-0.010449899691817444,-0.019442000592017752,-0.01896570358206819,-0.00900675854737752,0.012646443523583887,,-0.025330951452104806,,,-0.03490648251466834,-0.03333245726564494,0.11508887450629551,0.04917780332494936,0.018750014996268938,-0.05493164101799496,-0.04882868385262544
TAC1,-0.0035243573609485815,-0.019389585082776765,0.044589409704548943,0.11910997433203752,0.028812527913542794,0.0515018877877719,0.20867506300904498,0.1678729920998502,,,,,,,-0.06807183212038673,0.025216362201550824,0.009464656489474439
RARRES2,0.003018263609981115,-0.011295894889258633,-0.03912885615119826,-0.07814845204151014,-0.007508585351219006,-0.051344742711704985,-0.008897747747825672,-0.11704271901608142,0.07697505268238287,-0.03222119087790668,-0.12703146452642392,-0.02340459289023633,-0.0022706914401331635,-0.03477635212868284,0.04338681017514957,-0.04092360022768351,-0.03597308272900234
FGF7,0.015201397387980032,,-0.03413503829257345,-0.05404936752288773,0.019044114989208095,-0.022066919538343336,0.09079291519065497,-0.06338793124511781,-0.04476185194910378,-0.021026734976113366,-0.03201999018417099,-0.025731640460000815,0.042285113110437415,0.062343483104110545,0.003023045410923388,0.03536606793739071,-0.0025868097790871123
EFNA2,,,,,,,,,,,,,,-0.017402794440719085,,,
HBEGF,0.06728569325615565,0.0078199706890563,-0.02104403943585072,-0.002584412944565516,-0.05003850706423946,0.06856748696689152,-0.1197914330325799,-0.0655690260785629,0.12932450994045136,0.045789274438876044,0.019951903275943598,0.1562202611600882,0.05127811985078758,0.013365759403673157,0.002709835685309639,0.025011827728854803,0.058515459506107564
CSF3,0.1138927946876537,,,0.09380014254557899,,,,,,,,,-0.10032948926870676,-0.15902393878677304,0.07076181830665676,0.00303810169942272,-0.02589904469614059
PI3,0.028070741714738265,0.019705590362609677,,0.06210265175513406,,,,,,0.011298812595455746,,,-0.1131522901455352,-0.18943040480922127,0.11260908503964186,-0.03225401958995713,0.08837034258709656
PCSK1N,-0.002847897480155882,-0.020437270463382777,0.057405411662189106,0.011714818676747646,-0.05689656371241711,0.056611985563481286,0.27473729568199345,0.20180161960992526,0.01995334189017701,-0.122014885202518,0.06456400698959239,0.02028808766425273,-0.023597908521273733,0.04927695119837618,0.07693365625527136,-0.01382542390451752,0.00035315873018152447
NTS,,,-0.023734265341327176,-0.0246627280337107,-0.02499838538157086,-0.001984095334639637,-0.029565886543118616,,,,,,-0.005077857764105216,0.02868674136363799,-0.0296142744479029,-0.041151532775610226,
SFRP1,-0.03574214165635243,0.08714909814898553,0.08948241679130149,0.09138982238082054,-0.0009437384782638577,0.05123714083553517,-0.05350231463636189,-0.012407845548403615,0.058824853995242135,0.008798745425870788,-0.03867795365030734,0.0502127208217818,0.08603119031667461,0.04089121806280375,-0.07805068850429533,0.011810242014929534,0.020228814159516762
CXCL13,,,,,,,,,,,,,-0.026677145338728184,-0.02282829615731202,-0.008680753481722675,,-0.022303104639722546
MICA,0.014502576180241904,0.005774125755415816,-0.012487803197878483,-0.026786695286035358,-0.038317084144357805,-0.05607529426991463,0.05034306377531978,-0.09238300989454802,0.04046863446388556,0.07836906194366866,0.002741893150232884,0.003361355327220124,0.08342525660991475,0.15900926053156486,0.022177171536370173,0.1061742622604177,-0.0008915747002577317
TG,-0.012527031911407556,0.015445307938002226,-0.027395598871304952,-0.024217081453673798,0.04676770632925594,-0.016554959782881216,,-0.036947296616078484,0.02699171682579681,-0.10610095589899453,0.028817626142205444,-0.0077475036261768285,-0.01775479338061388,0.015414195427451573,-0.019712189238680004,0.07290859094858326,-0.05818475494368113
ADA,-0.07227960305420215,-0.054383615313780775,0.07048562583969085,-0.04313554514267906,-0.04668079532183014,-0.02688658603815096,-0.11832678671278925,-0.07542249367132407,0.053642749007264116,0.02592571758657869,0.06636027251637985,0.026790736943159317,0.06797957402614764,0.12656279064161402,0.002267431747579138,0.09041386741410032,-0.02242089789797377
LAMC3,0.03451251182734952,-0.032288612566051665,-0.020659157806236096,-0.01501475923649887,-0.03260443934211557,-0.007914255853654045,-0.05813183430044496,0.03261422563761887,0.07236104977235067,0.07399616724296829,0.10117594592748536,0.08831660829810663,0.09028781422884503,0.10144389918945798,-0.011722761132565797,0.03696248497274162,0.021349890067228847
CCL7,,-0.025149410434421277,,,,,,,,,,,0.049776074726621974,,,-0.014893826072568523,0.0390531519722157
NGF,-0.035323975551637396,-0.034668306460523754,-0.026142749289218073,,,,-0.01197859434682841,,,,-0.09714031210031045,0.03358344090572672,-0.0020783044535552858,0.12027744449070486,-0.01733422553993107,-0.020189703047171156,0.06817703292282194
TNFSF15,0.025931783738016648,,-0.03174302899197119,,,,,,0.10727511244090705,,-0.03132127000201703,-0.039567188585706584,0.0071747247380898466,,-0.027399866253364415,0.03024772950452425,-0.07137350988916785
HMGB1,0.019121681092718147,-0.09135147426237919,0.0013170269780322307,-0.124658893098211,0.0265804043059515,-0.017650919223764532,-0.06463595914793645,-0.05187285260958948,-0.051734235050649995,-0.1071844446947687,-0.06539533190912769,0.03175843719705364,0.025723290924722163,-0.04362672834648792,0.029688732718286915,-0.017412851911040025,0.029472714526094745
ITGB3BP,0.06955231152734012,0.07896736387960684,-0.03564504470798699,-0.08439457739314181,-0.028772854412098287,-0.011941553240874344,0.009624412720538572,-0.11120627695403258,0.08788890997864739,-0.0556126579473576,0.08696488929483093,0.09292254992396189,0.04857693276119288,-0.023524863753104648,0.06592478864040309,0.008830176459473234,0.01868891473376165
AANAT,0.006676003845161695,-0.03648796832468573,,-0.018099488116408775,0.011339794541407823,-0.019083167320138584,-0.02779629979502,0.008085850874150277,,0.04654786224965287,,-0.027459313073250086,-0.05595586796606536,0.03917793876883523,,-0.03081022307784501,-0.016966072930380174
RELN,0.058950538926174294,-0.05618277884687468,-0.0388197057464904,0.13632528518394274,0.029808379197169547,0.03596375280034367,-0.009964293956152453,0.0587975969429369,,,-0.038484076448624886,,,,0.040356065373596296,,0.01761387065417798
IL15,-0.013625763088512193,-0.013466922922478253,-0.02258705222905548,-0.04721084047311641,0.0037294914912243287,0.02550534840238041,-0.02004144775301011,-0.030600175924037725,0.13614108812095155,0.03750491214304879,0.1001508616358194,-0.029811086025542718,0.04799053479136557,0.11402956417056273,0.024267903800207043,0.005644624237359238,0.11052058033854283
UTS2,,,,-0.029948561670409744,,,,,0.05210004213243318,-0.038902186211435104,,,0.098824255246746,,,,
BSG,-0.10990726379336585,-0.04682303549170427,-0.019411484122677264,0.059656617782680894,0.03468453777027863,-0.0021880958923454104,0.16475764714476523,-0.1187271482262806,0.17541258590738157,-0.0507811224088239,0.015898744374226982,0.10737640632616642,0.11737130884069501,0.04115072918956147,0.010972151717272748,0.09239583041881486,0.052945924739399915
ADAMTS3,0.035307043232628905,0.023192207518090903,0.08842391371736114,-0.0767270273731732,0.01447240814104751,0.057796336204573785,0.030138583084676533,0.0597536659347995,0.1428364100251302,0.09416702298497646,,0.09467769121952917,-0.008654344096779388,0.09737930969655485,0.007262056294832876,0.0582541319620494,-0.0004840351332841263
CD34,-0.017367819172594938,-0.03911034540810287,0.07257115458762928,-0.04849195094273164,-0.01717409202029174,-0.01936098790655153,-0.01582129595940059,0.04130489881713246,-0.013172064299778045,-0.021554053302052047,0.14595555750809566,0.07089106896941164,0.15131588084742476,0.14147121639400626,0.0070218094111965485,0.03581488872199965,-0.015568387239790258
CCL23,,,,-0.020594344371839997,,,,,0.06713909424412977,,,,,,,,
PLAT,0.04963059970733763,0.007044091917482466,-0.039055814920414295,-0.09103393185396763,-0.036227834238890796,0.03516725226387548,-0.055603760823879494,-0.06823983621985684,0.020320817605287124,-0.01720198807143984,0.003087840948294982,0.08822723306384479,0.114698916689833,0.16200222863235086,0.06201870547257862,0.12770286095213187,0.0767195464484765
NTF3,,,,,,-0.020815385462598174,,,,,,,0.05349025468098695,0.17065278232059627,-0.03368345935360139,,
LTA,,,,,-0.01828925486945418,,,-0.030600179701337726,,,,,,,,-0.041465917050724076,
CKLF,0.0589296532353514,0.00445262305183944,-0.051072628443670096,-0.13524927433562436,0.0005058156233497448,-0.08187507472345858,-0.11667775688279265,-0.13634033508653629,0.1234023483660555,0.015998791560765332,0.05722227053749876,0.11309228454369981,0.1894839721359473,0.2146122315909964,0.039853067988487846,0.01608750373145138,-0.0006543685370864094
CD24,-0.06589856638784808,-0.03871780770739269,0.05480516034322469,-0.019692450947004392,-0.012746078365149809,-0.041478501159976575,0.05902804834128852,0.012208520091326468,0.0774925812371574,-0.014702706443579164,-0.01839853893824856,0.12159294057255031,0.05373116913402347,0.0796023388546248,0.030119960952942122,0.00917487022205136,0.047660895778080636
HSP90AA1,-0.07442611658835964,-0.03446885647460863,0.08275843045154224,0.10581768851540801,-0.06572887621657328,-0.009966607742302257,0.2727477764739139,0.22584257384351752,-0.08820268162022965,-0.12078455396462884,0.026027187451032417,-0.09552428223145176,-0.2336557666690642,-0.3208581501795796,-0.026865186809375916,-0.09267083818911145,-0.0032457787627554243
BMP4,-0.023313178784151647,-0.04631932098016706,-0.05753800162215541,-0.023852414446653383,-0.016111545951538665,-0.019059118648770523,0.04242245701798532,-0.013205655565238401,0.04970045003520546,0.01646543907891391,0.07865449640696842,0.007935052309329924,0.0798805362699096,0.10291724102181556,0.005904821509808551,0.023684052742403802,-0.00042620223510451077
SCGB3A1,,-0.025149407919513835,-0.02883277165207838,,,-0.016096838281070485,-0.03830816185209843,-0.004894479034777546,0.06345543283602352,-0.04116385960233173,0.0523118182501387,,0.0231583482590361,0.08565830477633594,-0.03413414645333897,0.056262201788731404,-0.0007813539960829582
IGFBP4,0.035169681834082304,-0.009392888492939209,0.001899789941786866,-0.09849069842448774,-0.014333106120815496,-0.06170510631728692,-0.08053188349100149,-0.07390179455229204,-0.029171658789328918,-0.04362639506535693,0.11707643047866363,0.050618496830555706,0.07589232578854793,-0.03223560024439027,0.03480270009784953,0.06797983833755551,0.08603474590152323
RSPO4,-0.014233226574625836,,,,0.05810044121296002,0.001415875277967667,,0.03454409633080479,,,0.06698016730129258,,,,0.019419972633789563,0.07529699858761206,0.0055060769842102345
LEFTY2,-0.018088380376854438,0.0007382007873695551,0.019770776553442768,-0.09596453821202465,-0.006193381024482169,-0.017650377462084137,-0.01197859434682841,0.025660740356362215,0.009470048636083158,0.03447693968650281,,0.06608890456065362,-0.006067865066517356,0.13503634995583863,-0.049322239810486036,0.044704299981014196,0.17508981985086103
PF4,,0.026036086820529117,,,,,,,,,,,,0.006893655547686638,,-0.03168557310491249,-0.02417855929225947
ANGPTL2,0.027908588105095843,-0.04114587636054964,-0.04394502115939735,-0.12460851168370086,0.007747851183435505,-0.03148265380929251,-0.11119559219775534,-0.14393859733144107,0.12786801157735686,-0.004741383674610008,0.11548856208063608,0.0860338971548444,0.11461940418698066,0.1771154701621377,-0.009670304798208615,0.10827757406069884,0.1187569198325687
LRIG2,-0.024219788350137748,-0.007762223234518055,-0.025401364130583567,-0.013382142694133601,-0.015735179172473048,-0.03725164103856359,-0.0023171523343354945,-0.028515551934839477,0.024493885692731737,0.058750345123505,0.01901085451104576,0.08133513925247175,0.032832279013712114,0.12235020428159592,-0.028183140897109094,0.09442802226679324,0.0975002904952796
ICOSLG,0.041310338116307146,-0.044076158206546284,-0.035815599555898955,-0.050248090239977214,-0.052827970431158104,0.017764392365808596,-0.11518993287102325,-0.06002498573468461,0.13360477524766703,-0.022790369806948572,0.03398831170101663,0.09413218733975975,0.11906160935355187,0.13070727847497904,-0.028437486214981676,0.08364199660495834,0.0803010051094613
WIF1,0.05369691130219135,-0.0010529341283414741,0.07876960810383556,0.0916093725580921,0.08569688032493745,-0.030290912440132964,0.17593583889502726,0.1254424165009919,,,,,,,-0.014525804230691667,,0.0126565825072412
NPPC,0.013928216225145777,0.002068596349813282,0.03291225047142644,0.002686218269589673,0.02247758679820457,0.004332185896496259,0.012174998094867292,-0.1638680403510013,-0.037971012778384675,-0.08031422669995802,-0.07621808832867341,-0.032879668783774435,0.021825045163242855,-0.008000547256190298,0.03544280764262399,,0.0302484806637126
LYZ,0.00838006994594549,0.09013749952004395,0.01840136123324464,-0.0811065419080395,0.03425072132740938,-0.001304993259623619,-0.19660463013891336,-0.037477384959023224,0.06831417865590922,-0.10682805125708984,-0.040513289325099476,0.12155542953134431,0.0973584036213568,0.18264876836154645,-0.01988763984823318,0.008607473892481222,-0.008726787358940788
EREG,,,,,,,0.007432849234265557,,,,,,-0.0010364167476266618,-0.04301151426176494,0.05136280394398164,0.042210092586181545,0.028399002215103455
SPTAN1,-0.040391232320683056,-0.0046189317014774765,0.008522239253842451,0.11242611960372405,0.021681624726891474,0.08140591627458858,0.2382410721724694,0.12964549321891752,0.03153675466085836,0.013609840965960478,0.054157920355518516,0.054657808295337354,0.03959845675193778,0.08577621903009588,0.0007049262516315283,0.010397614001168305,0.035859050572215244
PTH2,,,,,,,,,,,,,,,0.07174225737128538,,
LIPC,0.001605455252797297,-0.03193914896214397,-0.03502672638490148,-0.047338957634052325,0.013075534040162592,,0.04360604062009056,-0.033095693122047846,0.03524554344388575,-0.018320352106556293,0.06889560286906758,0.008770347820361648,,,,0.06023722621229629,0.06217504976383451
COL8A1,0.052193426275921224,0.01927339543924665,-0.005079933941609414,-0.05668175237765061,0.03132000556023715,-0.035082299551714276,-0.09819238940524573,-0.1036078768233963,0.08208724882048611,-0.05675453225771339,0.11205886150004904,0.0715384715455095,0.11305866369612669,0.15305584505768563,0.05415376693999817,0.11716840154247589,0.03970640451642632
GSTM2,0.039946615101512616,0.02315984385049273,-0.019100394065230886,-0.052639027163753106,0.026428209261101152,-0.027119156115937737,-0.03751013807241804,-0.005111958560277574,-0.0198194475496874,0.0436758605852053,-0.08654359992678581,-0.02351985798220199,0.04119993907649921,0.10459002034854153,-0.029804847460081253,-0.012314534748837858,0.004977630439962989
IL4,,,,,,,,,,-0.02574139872506634,,,,,,,
SPX,-0.026535400544375243,-0.05165652741867033,-0.028560130646216122,0.005044725294685385,0.05553440133518099,-0.043634867422086616,0.02404856090212595,0.12147588663105559,-0.05033786131593157,,,-0.04237207941124612,0.07036706485096676,0.0335554361719059,-0.09017614995738142,-0.022296922521290265,-0.08219918880733117
MFGE8,0.05460415101536891,0.019822272134210537,0.053554345798105536,0.043304669566252445,-0.005485059151483213,-0.03627131076669556,0.08695706615324411,-0.046204572153912986,0.009404848880681294,-0.005063171853957115,0.14712149762645502,0.026760331498909096,0.04711990480879828,0.01874829412884908,0.022407873320044985,0.06505600493580539,0.06171627556857081
TGFA,-0.05275347474267342,-0.027672009670797543,0.020280700947754797,-0.0833332186255016,0.018056681510138336,-0.047912090136744,-0.06178277842848824,-0.0821954513829865,0.06746563842259526,-0.0737466823619221,-0.0013629435760192873,-0.02476238349179106,0.033186752072733736,0.07297013615636369,0.01211530195815919,0.08489486683769483,-0.014134745779917671
SLIT2,-0.0034876421004172565,0.006487974482381599,0.04492933928241609,0.054799752329214906,0.000295513482546941,0.03301850721970256,0.1600078610042849,0.1300484834256467,0.14564135876475479,-0.15115810102751678,0.07363489634611571,0.06262549742347372,0.14373279318062715,0.0808366900357626,0.026048493367309827,0.07789942440436359,0.008147739355532788
PLTP,-0.0467261740848408,-0.006536054500668982,-0.03979322510302278,-0.10710747323554172,0.03230493190836748,-0.04853982683990194,-0.21606179279536733,-0.06502832284426788,0.07603989524443916,-0.06849911120602702,-0.02918109006508522,0.06621857850116329,0.08438805377352547,0.05086716435232747,0.07955730691375021,-0.018009130951742648,0.015322713921203698
APOD,0.028447007847484055,-0.01958721156968222,-0.026505885419228256,-0.13205640340777425,-0.025572765205407435,-0.02275396429825712,-0.21978506094896139,0.06010447282238074,-0.15735745039567609,0.015499089978005066,-0.032979911810995875,-0.11425668485139658,0.1649124337404558,0.17663672546304401,-0.10333594945597162,-0.15358313750554287,-0.07338680499374828
B2M,0.1683845705610493,0.05922792117543462,-0.0814375688336526,-0.14315490179269474,0.01208325054874643,-0.0842003822272887,-0.29396326965735237,-0.15323737474442684,0.1496961329864907,0.0020991738864612405,0.21830514315261443,0.11391678237225977,0.23537894300277426,0.23120630752719185,0.03685134086085554,0.07259972961282565,0.17546871926954852
OMG,-0.010060474043283906,-0.055562006130669805,-0.06334998711493077,0.02055862103832403,0.009259286137040749,-0.014779348759172459,-0.039435420677022465,0.2210955784852038,0.04076653077006645,-0.02049975036817217,0.01749054146031075,-0.07983328891898055,0.08370740245678408,0.1911696133151347,-0.030217064772605072,0.03265543183433121,0.001374463723586994
CXCL3,0.021483577725005826,-0.02835153414523814,,-0.007690681235285097,0.03797414593259571,-0.0010204909325872116,-0.0171328564998803,-0.022037670661015658,0.09780262003981972,-0.03001985134673943,,,-0.02033937258584774,-0.017705479251548358,0.011610097083693647,-0.016993573071941645,0.002180564486186789
CXCL10,0.03166959602986423,0.020307683599120153,0.1284723299470554,-0.10315106205979878,0.00897574709374319,0.01700041673273936,-0.03637030989034567,-0.035020525629918725,0.02840751036301725,-0.0593610292247162,-0.08911662569133001,0.0658410331574411,0.03142093159691105,0.044637516630637676,-0.021368525376661014,0.009833555836342106,0.04844028671344918
RSPO3,,0.0476691543437242,0.05641796580232561,0.0098709635191301,0.012536871081275904,0.021282880301758896,0.10618363356914853,0.06795582309501871,,,,,0.07086747750064644,0.09110079508560465,0.047097496740142075,-0.0005640654136380345,-0.02319437025468087
CORT,0.017499737312299646,0.020250690134995936,0.056994310060980366,-0.019935368162497216,-0.011778597361260322,-0.002651321046798895,-0.028473041746269002,0.03377104734286542,,,,,-0.0191830446406708,0.040784549180926145,-0.015839346353215003,,
NCAN,-0.028739564953432394,-0.055509847699807116,-0.024943039106558214,-0.05944484730232496,0.014177877901437526,0.018995122748398784,0.19960325815339675,-0.12566225513965873,-0.12413198011730382,0.008081529113618735,0.028744687578924042,-0.07367033682592622,0.1069122327893709,0.21141093860736374,-0.05639508798470798,0.0018905350300036424,-0.03821107543969746
PRG4,0.027584001200016518,-0.0013523989083425551,,0.005261022063592918,0.014238319243363261,,,0.06185173796101087,,,,,0.08453604341445477,0.07046034510645885,-0.026094849454521354,0.0427834943686487,0.01678139834878945
ZG16B,,0.09524141990489575,,-0.013197390701257942,0.060513091928423836,,,,,,,0.18013764318722356,,,,0.011042477231784843,0.06190908945495136
TGM2,0.05889284281125878,-0.001078083879916187,0.004104866586067677,-0.04911270661236145,0.007309555822977121,0.03802348466914242,-0.03281857071757384,0.13078649451429908,0.10553322171823169,-0.09633796508992622,0.20863372691852078,-0.0019384562778081392,0.04157392505513239,0.03893118598132276,-0.018905723969560504,0.01130609107437482,0.09240729773854849
VEGFC,0.0030335086208245583,-0.03337243462510749,-0.0379073591440648,-0.03394431450356081,-0.00837065378255442,-0.039387085408084624,-0.03436845257218089,0.021107288151448363,0.05372978830295191,0.056546424299018655,0.1997695011037316,0.17578886888041861,-0.011889378882679012,0.02807195385433847,0.006976519998219658,0.09792103198066728,-0.04842449603207531
WNT6,0.03274324326884164,0.021107076487779774,0.07191648777491631,-0.02531769290086392,0.0032076316872056607,,,0.02058948912610684,,-0.02452877721831302,,-0.02902981399422153,0.0006812111097984196,0.02807049231086981,0.06553338519393727,0.089458950910136,-0.04272611068142986
NRG4,-0.019131253393078026,-0.023163489943918213,-0.02836112652504122,-0.03206811566496606,-0.0076877029657983955,0.0005737308894787061,0.17461035003007583,-0.010531620200137972,,,-0.0349064440097312,,,,0.0006635624415707146,-0.029551155893670925,-0.0009728897415727938
PMCH,,-0.013710177134401189,,,-0.008294177074358937,,,,,,,,0.004380215022532462,0.08956378963567159,-0.030312068654075656,0.10404048607176089,0.05008590417804044
COL9A1,0.05198975258606959,-0.04431729397350164,-0.03583117075646161,-0.03871312440829262,-0.0024186292386688723,-0.016186736693188746,-0.012274894355947431,0.0021202292887970544,-0.03258597988684967,0.09333713768263173,0.04659970978194184,0.008524318660028628,0.09491996416893912,0.18985741033038586,0.03050157759050744,0.05006242635512931,0.016482255739878125
GDF11,0.0004002464150246053,-0.01186736860893137,-0.014978432202203995,-0.06197138353181755,-0.01871678597175575,0.017240501235994403,0.07994640446964292,-0.08379896328897674,0.07467652820809388,0.00055671746325834,0.053167008289847086,0.024147285493272667,0.02640040166275222,-0.003596177425895114,0.014827203959614486,0.042361678983681324,-0.05460631479083028
RAET1E,,,,,,,,,,,,,,,,0.07640405277144684,
IL24,,,,,,,,,,,,,-0.054576231329308285,0.0014914515486602433,,,-0.034477090277716796
SORBS1,-0.03751389836608051,0.028132335479293905,-0.002775060520625392,-0.08673302068000617,-0.03728327142506524,0.004846586980474029,-0.03067165073867725,0.047036425588504814,-0.037403959405350067,0.031813796955309094,0.06022387449945557,-0.008877435177769245,0.04607224293871246,0.09263176262713611,0.016614984905793197,-0.02094761491487212,0.03389888155090376
DLL1,0.015780984952922857,0.003111565132664521,0.02046667657878591,-0.06928859393933541,-0.008247244582088998,0.0915515984856452,-0.029787564099442332,-0.05898967042013048,0.09026564434041345,-0.047203158618164195,0.04426001756846745,-0.032302933301485995,0.09497749187735292,0.12341535611191816,-0.009295939487135746,0.03739854702399606,0.1304547977606993
TLN1,-0.04484845916508923,0.04782200035120192,-0.01881790119961192,-0.06733306598245015,-0.06715635527077123,-0.012598402631095589,-0.17282104761899011,-0.13579686853323295,0.03355928169703812,-0.007921471391979205,0.020716140091360673,0.132929429650364,-0.038825366426067105,0.0002812091295624191,0.027253388676132598,-0.004448336701057191,0.06537645086191546
COL2A1,0.05718819216151532,-0.005057231088705831,-0.025098947009210216,-0.00774456012154536,,,,-0.022372760121191042,,,,,-0.016061451284722007,0.003616074646405876,-0.012852357166782414,0.01023758824907252,0.014880805185345646
