,MGH258,UKF243,UKF259,UKF266,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,,,,,,,0.15815282719144122,,0.022436714429420634,
BMP1,0.011865702436210653,0.0607929674904638,-0.03572663521860797,0.029744782097344647,0.0030401573150901193,0.011699506462332566,-0.026963545637389997,0.06780362400271782,0.015572442938356223,-0.03075770224632327,0.11175699964442741,0.07366963898475282,0.01006669200183647,-0.02222741309495477,-0.005786876612695641,0.004114621154585319,0.08181117589256846,-0.01023094157573836
NDP,0.0867253779970058,0.027125584534056876,-0.03569748360491113,0.004163965535347124,-0.02295381342232576,0.003742705233278178,-0.01760550951216878,0.05659591636965562,0.08123742460567292,-0.04383568600549003,-0.09341884571182948,0.05900761733418914,-0.022896201508774708,0.08621973882654849,-0.050165635684362594,-0.04099423662531348,0.059084138114902485,-0.020911041182440446
TNFSF18,-0.018128369828734885,0.0953597958961199,,-0.013117669440075936,,,,,-0.030665632632416374,,0.15230018258937983,,,,0.031685241678430204,,0.03310738214495793,0.019314201223489515
IL36G,,,,,,,,-0.0001685997684709965,,,,,,,,,,
RTN4,-0.03184987928623949,0.03727613322368514,-0.023943186305910896,0.003689318254134974,-0.020996564731627403,0.0589824284254499,0.0435023954334664,-0.033797311541234706,0.017281346879737317,0.07532196143329199,0.025562244159594922,-0.04429923411607861,-0.010624878239858141,-0.13016702118016132,0.0526613759446523,0.012946715631427906,0.027413353593401555,-0.0712104552352629
HEBP1,0.08052497502598446,0.010635700961294582,0.009210678662141909,0.05323946895342003,-0.002465851503161227,0.005567845105931981,-0.0002016837554020444,-0.036235684428280485,0.0397270384735637,-0.055559883512449525,0.05025492682840366,-0.011718493808858633,0.039238599725673916,-0.005209295229376987,0.04140229296069883,-0.001037380032107664,0.031195274271544386,0.01872212673057924
WNT7B,-0.015970526022783153,0.005638325117289565,0.01588185229853109,0.003333152584416065,-0.014651217730847649,,0.04271667715145345,-0.020208321727183596,0.11730222278766661,-0.06803441767842688,,0.03881661663496231,-0.02512311669293674,0.026659083503213846,-0.02017130269418626,0.0783104156449506,0.029299024889118307,-0.0036931169141941915
PTMA,0.030251900290300563,0.051223117571356294,0.06375030203955029,-0.006590275578110736,0.026516355334227415,0.017984065790563202,-0.027858217457105705,0.00812144843122545,0.014983555823732293,0.021572184839648165,0.06622373090453196,-0.08826294849274441,0.004174616203517289,-0.08004057525843726,0.014475011511074807,0.05707898812377625,-0.025661313739264092,0.09273030867127426
FASLG,-0.015970530537609946,,,,,,,,,,,,,,,,0.013354711375476643,
CEACAM1,0.061547303611650755,,-0.017871036138299257,,,,,,,0.07889053166104465,0.03944735511872133,-0.03312230515048836,-0.03347470755201748,-0.030855482683347674,-0.03509829018264826,0.006976002558876159,0.05836005434924206,
PDAP1,0.005719242568431806,-0.05345140229602127,-0.0013047624838602087,-0.048474294062794736,0.03510574589731315,0.012858814149079516,-0.027238340117952734,0.019665096182397496,0.0031594000363746235,-0.024355480162073322,-0.04470504263932118,0.04193528285496764,-0.06167842291571578,-0.02893546980905327,-0.007621647258670144,-0.004036021573330251,0.0450425430711178,-0.04193696242596295
QDPR,-0.009960269321870347,0.022736570157284385,-0.014373048283190405,0.027897531252876952,-0.04475487668348992,0.03464732892479678,-0.010022721390011018,-0.031936440143175315,0.05088315805282383,-0.05022485160718525,-0.07793940897943694,-0.06964260497881691,-0.01761026025190375,0.056784689466856705,-0.002703758571176914,0.015807076377480866,0.04116916915466512,-0.07452840952996885
POMC,-0.010886741941860494,0.028937074367895638,-0.014905652691089469,0.021029713285666995,0.016540088499344845,0.0508360707882778,0.011424516364299859,0.11857264853674149,0.04825478549209044,0.07709822123128687,0.052289422503220995,0.006755245860075195,0.06770774484748884,-0.03718751583306027,0.042589604038557785,-0.0013023095526872974,0.08479463370301768,0.0017601698505446876
CCL18,,-0.027036382042286405,,,,-0.023479727115570077,-0.03494781689562408,,,0.10144010453367473,,-0.023484258934632685,-0.02981837286584076,0.10282029630878053,,-0.03748053490794928,,
CCL17,,,-0.020512769351782728,,0.012851355778708832,,,0.0029753367736178597,,,,,-0.02374868478676761,0.03636918684290449,0.008215927007107104,,0.09846885609896903,
VEGFD,,0.06276793876771404,0.11402363060537092,,0.008180563932122496,0.04838997964506319,0.16011185426936347,-0.01800092605661237,,-0.0034540984477332832,-0.0382498855283958,,,0.048830792111583206,0.11868073562770573,,,
TNFSF13,,,-0.01414924920952545,0.10169266980664256,,,,,,,,,0.022443301536173136,-0.00543266040010629,0.05900879177678137,-0.02728024623655817,-0.00938594159620385,0.03873339243146651
WNT5A,-0.03512858451684809,0.010497125472739665,-0.03606040619226803,0.013908061652050318,0.007393568922927114,0.0052076316441143225,-0.014761203978286817,0.046666703609133255,0.028321413105236195,0.02525001069836902,0.017550557935136952,-0.02070906151850017,0.024365057328367242,-0.011816157584118615,0.02031876627945028,0.017592043948101637,0.005432170375601222,-0.012574066533495225
CXCL8,,0.012224847796891094,0.1721452805226069,0.023285408601190122,-0.012387011484171291,-0.019473285172804316,0.13473009282358017,0.01921489157538393,,0.07996631990073291,0.057330868591329014,-0.0049963414012133,-0.052908951895383895,-0.07979762463845004,0.056134147126075465,0.005883842172308363,-0.0344308256397023,0.053896622993910334
GRN,-0.060890775237088086,0.03656585602699268,-0.05285196507904012,-0.0587758540421341,-0.011448159116979039,0.012241614878740505,0.02794597497298039,-0.022970497705456373,0.034328355968604625,-0.06303536308123407,0.11496207268255107,-0.07062672751001293,0.0280984207619451,0.0224682928637653,0.03592846199942663,0.01568953638324007,0.03332003490769369,0.020422379196176274
MIA,0.0012588288435005132,0.07094397399669458,0.07283435106831936,0.1051722624196449,-0.01512774818144064,,0.053750432143057435,-0.011067485772840545,0.011976760458298133,-0.09313152865807335,-0.0341203963713,0.04180999349503679,0.0670019382026169,0.13446896307479994,-0.04261676769611624,-0.007151066369829101,0.009313768869033269,0.02562362386551263
COL4A4,-0.018495820361332727,0.008882663877513262,0.01386621708655786,-0.012103852781245842,0.020106113171850404,,,0.09389395193782778,,,-0.04653048220479615,-0.006518359361992294,0.01879654827702426,-0.04940445230576202,0.058323273612873434,-0.001868082080491147,-0.054366745444316494,0.04920705777922478
TAC1,-0.015970521848701406,0.037192989740064145,-0.034701263739796366,0.08639848358275413,-0.015737228058664683,-0.05661393130000203,,-0.02547798055338654,,,,,,,,0.019784558394479075,0.0029726379066726326,-0.08055175316687951
RARRES2,-0.01329148576516884,0.06085717535735504,-0.07969756507445577,-0.04783805162307535,0.024517441829077852,-0.01992361234320927,0.013503876886280054,0.06827374839563952,-0.006001909664425083,-0.000806336227888251,-0.03224139434015313,0.1161524628194028,-0.04634993346517062,0.025477526461631,-0.01036577803281398,-0.02307966563344455,0.03602692026632311,0.005969907305693089
FGF7,-0.019635618530129732,-0.050131851235027836,0.00320246896784333,0.01919922744118573,0.07148656790010999,-0.023441129862833657,0.041825029537210574,0.04575581680854712,0.09898563914889717,0.07033042899555664,-0.010626623371890563,0.03655798075965562,0.048202197464461874,0.11293191680520186,-0.018885889657441816,0.009254944406027785,0.03027763767508629,-0.05760221934951224
EFNA2,,,,,,,,,,,,,,-0.029326071346672995,,,,
HBEGF,-0.05843157298953571,-0.03506303944832124,0.05143847034270032,-0.008884240101058998,0.020258302330565726,0.021069821940202845,0.006831099931719725,0.013695125862813087,0.00019355726693015367,0.012948640457697207,0.03578773513884845,-0.0350182566586044,0.06988125551494943,-0.044429424236794385,0.027812741734419933,0.007554845489771049,0.04910384287109849,0.02032056933055421
CSF3,,0.044809018345331755,0.24305739938684012,,,,0.07815511287750256,,,,,,-0.07663634549742915,-0.06700564093801961,,-0.01132120731669059,-0.021977537734033558,-0.03627156850471515
PI3,,-0.036327734283477346,0.17887997404691325,,,,,,,0.13493250669215423,,,-0.130221538365176,-0.08141666882767076,-0.035479677683795605,-0.019070884030777165,-0.04774988817492168,-0.007518824554810049
PCSK1N,-0.04248262976270136,0.09906279391241841,-0.10472156321932818,0.03356343266389789,-0.03931483715630881,0.013989449197041186,0.021705454013452665,0.014517131154110584,-0.000544765531299131,-0.012367156917370526,0.04019929432973903,0.054545040461096525,-0.015589939074282069,-0.028401649892359708,0.028233200534826346,-0.0406998355099176,0.03257113969470561,-0.03989998578992744
NTS,,,,-0.014776054151566884,-0.0010201018151154353,0.057254460076643345,,,,,,,-0.04747550652629784,0.010807826045611132,,-0.0030466700809140238,0.0189203610548645,
SFRP1,-0.023237512701839855,0.032597113434525926,-0.017898184151616748,-0.028672998057440183,-0.018134100587465854,0.00294979807619671,-0.04888449229800903,-0.033754245779192116,-0.0034863967440655684,-0.020686457170101646,-0.012623925120148299,-0.0466472321255921,-0.011298171211919818,-0.018607393461817532,0.044760832582989005,0.023073237236494886,0.11680251690160263,-0.058515300906407844
CXCL13,,,,,,,0.06479741016041365,,,,,,0.01683194066789569,0.09171375203376574,,0.012139023656243236,,0.028157081825385684
MICA,-0.03684432568101416,-0.005514895227890321,0.12193745857000496,-0.03136265959980894,-0.04645592534538505,0.010733587668500948,0.07652801272706071,0.03660076320928544,0.006664781272183778,-0.09025932785874916,-0.014715366794856764,-0.0066242964350131895,0.006670851102510923,0.05379156819206624,0.0018046434921312653,0.027820562150917993,0.051403564297143364,-0.024527335072973337
TG,-0.018495816193228397,0.06928031713466594,0.03917540835154671,-0.017055461654932817,-0.013123569713455553,,-0.03209638379286608,0.01480676852407346,-0.039299440125233315,-0.0140539264684224,0.08768877748238008,-0.038237864114976365,-0.017907587628719305,0.17399763770718477,,-0.02866430876941939,0.019409123512007964,-0.041925483878222695
ADA,0.046417161960518996,-0.004370922639219438,0.0044248629745604956,0.03550888552262093,0.09945228959225638,-0.05119706631080511,0.009760552146317106,0.02789998886248651,0.019310097280165153,0.02778324180504305,0.03932084252620407,-0.023213672459445753,0.04099907410323237,0.0017367945732604697,0.030185964003768245,-0.030441836613649614,0.05224611255452766,0.011504384385409254
LAMC3,-0.016590617796587763,0.0752197882092735,-0.026728076437341174,0.017542543338283305,0.0016595042663171695,0.05336914470194669,-0.06381681362185912,-0.00048794449473566186,0.023248538836920237,-0.025286615330832877,0.20296843619935037,-0.020010437213235553,0.09932058687701278,0.039658247541619875,-0.00743021431593486,-0.0382188824870834,0.06741954627425031,0.04566382156617688
CCL7,,,0.007065076995448205,,,,,,,,,,-0.035593804408752906,,,,-0.004837811266376668,-0.027754357143759296
NGF,,-0.01766720628098035,0.044741794591743024,-0.016275484983969697,,0.014129818601548732,-0.006876460124590294,,,,-0.015032500406779151,-0.034899091459286914,0.06918149766729031,-0.014451596857127193,,0.016913730360831998,-0.006885011695644087,-0.03240661293864944
TNFSF15,,-0.021856539097096686,0.11261393282644547,-0.019762006894875988,,,-0.014386467880869473,,0.05002023309255646,,0.21052570275558694,0.08919663888610838,0.03193646126199903,,,0.05020247785982163,0.01431272480007188,0.0245803963872151
HMGB1,0.04177704156981885,0.008130584267054597,-0.09234717686158672,-0.0493050399090989,0.025790077088742706,0.03485763541853571,-0.04559456037681044,0.016389348152359953,0.0036152413234740023,-0.05140122548029947,-0.04078752204475601,-0.06912193468349696,0.02017621347325294,-0.05383849459118509,-0.04054340911542378,0.050884351186807314,-0.060839758740641944,-0.009060413221396987
ITGB3BP,0.04314145807651627,-0.002693723235060256,0.013774997161008579,0.02329789810385331,0.03260025617602071,0.03660125182416108,0.013883883698377526,0.061922337975519263,-0.04942481149255855,-0.047648919639942194,0.02023292889280664,0.04321349818408257,-0.009467603051463073,0.06569197657698884,0.013695385013089867,-0.016180896838737146,0.04012530421968718,0.05008204205241087
AANAT,,0.024981569228271876,-0.014149250719647887,,0.060597028252672144,0.0650371310548129,,-0.02253039344621346,,0.012068341829866314,,-0.024459840096881538,-0.00409219670422921,0.04209789124708904,0.020965941849304042,,0.08033743421442949,0.11798384807104012
RELN,-0.01533352198808252,-0.030462084428294928,-0.024559930594767132,0.003179097472431482,0.04248144295905441,-0.002901069791136668,,-0.024943090222973505,,,0.0770151936530728,,,,0.07045023300779323,-0.026124085355410116,,-0.038464683765937285
IL15,0.006438872798918146,-0.031068693051745436,0.017755596264475315,-0.014061842743438828,-0.023240290170055092,0.009453533099215976,0.024287091074912028,-0.020895898583517463,0.026047285756322664,0.014351457505177622,0.11550798540880079,0.029796088629899107,0.007901070913159837,0.05558866951201031,-0.006048538794921024,-0.022996090141457405,0.06090918104428654,-0.009249037473678282
UTS2,,,,,,,,,0.030576696453806097,0.022754584247530938,,,-0.026591062377646968,,,,,
BSG,0.01795904123746952,-0.013951445610369262,-0.027037641901213768,-0.013889946832664153,0.0018009078198336327,0.021970264945475104,-0.007095170359572605,-0.017550085108322924,-0.025932762622307284,-0.012270818308355797,0.021140277856653567,0.07870498753377536,0.04804104534083879,0.07246247740226414,0.006109304940952667,-0.06821616109075034,-0.030225714589751127,-0.014279180220575989
