,UKF248,UKF255,UKF259,UKF260,UKF266,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,0.010778625895529474,-0.014163232115383074,0.01565313518466984,-0.016909032767146365,0.016512002232686774,-0.03405147618481291,0.06535594308657021,-0.028649275560584667,-0.026648054180661185,-0.02997978652169346,0.06317375210030857,0.012934248571453229,0.02528996694523048,0.07394788369552001,0.04401014048098667,0.03704491666071572,0.047716218098289895,0.013142326468589085,0.007501005126006092
RARRES2,-0.031402848905907825,-0.07309595793483513,0.0879709177674539,-0.06243534240400128,0.0514432807945647,-0.013616627897561009,-0.009249230403067117,0.021901534795224,0.027579993613415437,0.02050489131965432,0.0025864375146912896,0.07429610106365149,0.042999056713829004,-0.06694554581427903,0.040799042577302276,0.04954069488824725,-0.02371486286858729,0.06664091547436783,0.039083613737529284
SEMA4A,0.052131592074236635,-0.0007641188607593552,0.009593712415881032,0.05033219327729431,-0.02898244484324528,0.00854061878679494,0.19239008748813846,-0.02082238407033444,0.01587019466421791,0.03592894276761949,0.010582021612927402,-0.013597020195777132,0.007977887597819984,0.0235571025908242,-0.0064745944178522434,-0.054255023230207866,-0.04133387332052027,0.010109961646512998,0.016660652418551573
GDF11,-0.017378007949862134,0.06592960108740291,-0.010530448804359561,0.06256694596034344,0.0606556615757737,-0.0002861211953240034,0.025258049460198394,0.0035858808475791298,0.05896597066877448,-0.01653940921927124,-0.07043225396871687,-0.04790095920417394,0.003616989771887441,-0.028638887976152008,-0.02255876298562995,-0.010471594095648483,-0.00646005132095566,0.029768454592519523,-0.021505671646192007
GPC3,0.01705101221569106,0.017813208531470684,-0.019563100354718706,-0.051089090416599835,0.1064818909366674,-0.01946770418534566,-0.03105596958240239,0.06309191403422046,,-0.031208266484947615,,-0.02973742027202956,0.23474074233317133,0.028610783819915383,0.025348658847357073,0.029103176058729138,0.11228750662314638,0.08817393344905729,-0.019397324587486667
OSTN,,-0.008862808814165906,0.06948399188641939,-0.012629731639842776,,-0.030225807712019177,,,,,,,,,,-0.01850606240701248,,,0.010087017384121755
GRN,0.018365973816447067,0.07421497104522061,-0.012929591918662161,0.028454012829647008,0.015001665603332692,0.019801356796969285,-0.06261398522127297,-0.04977951031436175,0.0024025755523282943,0.039264256611989005,0.020075667665237263,-0.04555783382966125,0.0552819382893383,-0.007370877116527637,0.02988497641761752,0.016803403557816222,-0.06663103188553429,0.018519172688340284,0.045168465193107146
CALM1,0.010333417696611242,0.00642310496497499,0.050500303845727214,0.0775533808762379,-0.07299937157989425,0.03307122105173388,0.1162712157485739,-0.022600645112057064,-0.03385130465749166,-0.048275292803108126,-0.15160919994752026,-0.1446781667084247,-0.0338060051073028,0.001544403214927564,-0.07506981001452553,0.006397735406999854,0.07044256679547586,0.013866685348007354,-0.011246890169685725
ANGPTL4,0.040559810427205134,-0.028667955363580987,-0.03411725015072536,-0.0366576223785751,0.05577785753927101,-0.03115943667479583,-0.0362546613346985,-0.02487144243561994,0.024353314064894317,0.035262183530699175,-0.039141452475683326,0.07281424063014962,0.06809812296011926,-0.11082091636657966,0.03874936708908929,0.03974177364115973,-0.0667835873162432,0.028717638358711123,0.04717462247665434
BMP8B,0.03816500732189273,0.0022533272435754986,-0.019320485032820033,0.03498662113662279,0.031530211075524076,0.07267892289609781,-0.0633726374348419,0.054197670734248124,0.019976917439605255,0.10671228574549958,0.11589524763634679,0.09828621186785141,-0.009161754027951689,0.08950507507581995,0.09491507028049867,0.027865772208732133,-0.018461228468110248,-0.010597813367575837,0.017197025979550137
