,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PDAP1,-0.12427441215078812,0.1036486985631078,-0.032437564724888436,0.0843126394562916,-0.0030425623992271565,-0.07480991222666813,-0.0878218432918622,-0.1680473959962765,-0.037011381778615425,0.035997174690735746,-0.008861721062143996,-0.10431977941924578,0.01263051767125012,-0.022520761311480012,0.04222152159085982,-0.033867629385283274,-0.09661977399021893,-0.05203398105772079,-0.029319887061849487,0.036033081745687125
QDPR,0.1626686970161802,0.028843152384531126,0.06561539404237725,0.04909316636999861,-0.021939866515602324,0.19845777505269155,0.10364872399394846,0.02693029315678084,0.12457243264559942,0.04142871629531294,-0.2801136818968982,0.02880826276443005,0.02103192213081218,0.08203188470367952,-0.022460168352978264,-0.03287219437644616,-0.0807691124742764,0.0320824459964348,0.15753591337720763,0.08671537005182514
POMC,0.2726786824544995,-0.030155267038552768,0.005373442931494152,,0.04233810312951163,0.10517053467904518,-0.055977403400236776,0.02780689213209037,0.05552096344267949,-0.00701511934864672,-0.054797375305386684,0.06374534761002924,0.026903760956466183,0.05316994153546643,-0.033645971120425944,-0.021933094940648844,,0.03556870320309158,0.06885899113389593,0.059900265455069754
CCL18,-0.0094091360384057,-0.05500431676623347,,,,,,,,,-0.08031750611206853,,-0.013378252681272733,0.039755990034852653,,0.061999766639166974,,,,
CCL17,,,,,-0.016969390162820005,,,,-0.009612397340115961,-0.023140493799422176,,0.05428147367380285,0.04792060620258841,0.009488584635199937,0.0011140989673525997,,,-0.015566878935307362,,
VEGFD,-0.033793092818619745,0.08822387416268675,-0.003504747570309306,,0.016744955662656585,0.03760577398722725,,-0.039800928940625764,0.06676926677658451,0.0021160477656060298,0.026348311177218923,-0.0158799563909557,,0.08225270527303058,-0.023087395779263734,,,,,
TNFSF13,,-0.006990698806212497,,,-0.019344504477346182,,-0.010288608897392068,,,,,,-0.028661354779797494,-0.03815083360709376,0.08469641130568968,0.023327407377305452,,0.007100248787003191,0.08532787196394799,
WNT5A,-0.05215765491095188,0.01805035377518898,-0.006580236618380663,-0.059483842442991756,0.02801144785715082,-0.06985403983619384,-0.12993150281594498,-0.19659925631667077,0.0021797578887857542,0.047233475938851105,0.1050700563540139,-0.01303727760995698,0.02734457408888119,-0.036293247061720255,-0.01065834833384014,0.017654892548973462,-0.0050503749522864145,0.003016045515654928,-0.1175723170642205,0.03387473651598626
CXCL8,-0.105632750422594,-0.03826726094934027,-0.026153793016549073,-0.018122707274179965,-0.03040958228977427,-0.05892674707653656,-0.054136640405658076,-0.09919731692893856,-0.08396100995934164,0.0037765736118429197,-0.1262387623423403,-0.05195100571041581,-0.004131345399926561,-0.11991326266022488,0.03605990472439692,-0.007305567448787453,0.03025940060532911,-0.04072571769865898,-0.12471911064490816,-0.01933467983122988
GRN,-0.07979277918825278,-0.03257241598259083,-0.097180589978062,0.061461852642912075,-0.059599302078718185,-0.08857063420073137,-0.11072906371323953,-0.23088341998909956,0.02057490653833423,-0.04700966469773978,-0.20906593804153994,0.03859041393677296,-0.04039872639722444,-0.005071519374282643,0.07176270581515067,-0.0361644253161188,-0.008314427924564799,0.025558752042535254,0.0792886533574426,-0.014561027553137445
MIA,0.016141780035499424,0.0020564002173975955,0.02847881298192277,0.030277356990737192,0.030138143514949686,-0.04896741658195825,-0.0024776138609340476,-0.08057888080410967,-0.06049378926767084,0.0041340538217779065,,-0.03619189154059349,0.04069349031840032,0.05246706921532535,0.09772787779311091,0.06218896728009399,,-0.032648137401923995,-0.013587062026869072,
COL4A4,-0.05552327554906627,0.0517438053106404,0.0016304950294568534,-0.011801463656628399,-0.004128231924716708,-0.08274101762814932,0.010341154571560332,0.015190726348084263,0.0157165430312063,0.028454929318948417,,-0.04890120867630087,-0.02604592370894309,-0.014112195651264843,0.05828105390002258,0.05543135960527387,,-0.045715029778261404,-0.0644066030856861,
TAC1,0.28869935690046644,0.07946559962823065,0.0401180662865705,0.08204703012053056,0.07311513890397074,0.2280123912233604,0.2087069921624166,0.35954236987471405,0.1834572893020486,0.01821885449671659,0.2658855388608568,0.23380749647582594,,,,-0.026554988301483725,-0.04857776988077078,0.021097923906042176,0.21215904727967463,0.11620306766023625
RARRES2,0.04709825999522051,0.020933778118332667,-0.1137471013857568,-0.05973261180821494,0.003067587499494554,-0.2630156349992686,-0.10002699021847482,-0.271618239280277,0.1390446343222576,0.0074009472346723715,-0.15427235269178224,-0.04558734978497779,0.057859063180475546,-0.06735541624559828,-0.00917836423948467,-0.010424507999483423,-0.0009153011527777885,-0.05335764611952976,-0.13708507569987263,-0.005685688271834295
FGF7,-0.0022054545750473773,,-0.010001537005771475,-0.023042548845972063,0.0875519443718294,0.1302587161293325,0.0035552499404676537,-0.03189330302885122,-0.0091831529118086,-0.03175135506820392,0.05746842720034461,0.006508947343371689,0.011070602408331994,0.054506349695930524,-0.012780026194480322,0.034218310370931,-0.021337153651629213,0.016119464712046505,0.013417544595048191,-0.02060650569201412
EFNA2,,,,,,,,,,,,,,0.03319639099321009,,,,,,
HBEGF,-0.029417169207787617,-0.02612298703410261,-0.03252050752269279,-0.029892879566403085,-0.03981660917654088,-0.12800262212067295,-0.10318180223469724,-0.10296870481482351,-0.14249853857760367,-0.020384948210131308,-0.11540823995969253,-0.016601898767941048,0.006834032032576275,0.057866848564639445,0.042360760497487215,0.03891841924014533,0.05557713275231696,0.011128372027542842,-0.1268906780017396,-0.026197048126877176
CSF3,-0.033761164230454645,,,-0.027149300578512555,-0.033426660976599534,-0.015040110920292985,,0.03322668330278455,,,,,0.0013398002031459351,-0.023521057346414735,,-0.02627721372912613,0.02598093927932273,-0.01638952204435974,-0.05061374188629422,
PI3,-0.0657755474985774,-0.05786686031656118,,-0.012690722105328062,-0.025988997318002558,-0.025931894463113683,,-0.04189583117840832,,,,,-0.028255876639858575,-0.136038529875365,0.06278424830443577,0.004358436091845201,,-0.03560898651747921,-0.0709501847014379,
PCSK1N,0.31048412442254564,0.06703771234387583,0.018339247817980173,0.08848000561115367,0.05933425854049939,0.055389308891254346,0.1448271267917734,0.24593048098913928,-0.0703407237899746,0.02828536796614058,0.35981160861257616,0.19208457355713854,0.10919805676909958,0.051014392567752656,0.001866764085598817,0.054722738090360795,0.051584172519387,0.054596155139309606,0.24493913093060757,0.15782490529371748
NTS,,,,,,-0.07850556202966401,0.008103010374520716,-0.060670069000442334,-0.007324019113202571,-0.03478087107387118,-0.071559564137546,,0.02621221792945148,0.03951739560417349,,-0.05083016031850796,,0.04624701879395313,,
SFRP1,0.11306712476403713,0.06739797958649445,-0.01587735378343802,,0.04801304791961937,0.14652178634874707,-0.04474714041643472,0.009933249560087811,-0.0038236442890465902,0.021612574776809463,-0.10832573570788052,0.036160004268894166,0.04535197301109666,0.011703932986527263,-0.05939758325439419,0.042536962572941525,0.02369366918777726,-0.02370665889864246,0.012870637439056672,0.09373573006732693
CXCL13,,,-0.032971452878152646,-0.01971360460105198,,0.032579124469016854,,,,,,,-0.021565277032341543,-0.0275748159384359,,0.022753898360949525,,,-0.08227508972713872,
MICA,-0.07548379483327045,-0.02735031133143711,0.013177623102911413,-0.0009103678142248991,-0.036991473119625896,-0.040651163202743916,-0.012577888231539849,-0.08670265080739509,-0.021073564625512454,-0.012819342125993841,-0.021000945343904287,-0.060229276914780645,-0.005763155855907913,-0.06990453771183258,-0.017515432069068464,-0.03450041263479713,-0.06411484306009192,0.0029984779881159877,-0.01012269709920072,0.02597532803411287
TG,0.03518263121675182,0.010439645775791553,0.03770485228680948,,-0.026406959240300284,-0.003240776713922266,-0.028010074907802215,-0.0009618215728973393,0.008059634873716434,0.044381584521579885,,0.028175687712504317,0.03559181307000455,-0.013050610062036254,,-0.03234318378481492,,0.032688310287165075,0.046375636403195204,
ADA,0.07544341236933959,-0.008565613198133206,0.015499249196386677,-0.03328807832311056,0.023479801340053588,-0.02526572992932858,0.03782563745964246,-0.195903282517243,-0.015961599035041366,-0.0160115641716331,-0.15124432945087044,-0.05590630351915399,-0.0708642281629749,-0.04057955250952212,0.04184837952632369,-0.02321832641286167,0.036019604123543054,-0.014502145966842581,-0.0071479846206745565,0.1792323528842813
LAMC3,0.044239444252473115,0.007885957588706612,-0.01729619784364126,-0.007573763648817445,-0.05899259113427655,0.04077483314529008,-0.03586412066479612,-0.092663817893255,-0.08788776167337461,0.009121120893622355,-0.03598856535714427,0.016723113794297955,-0.08301104055460594,0.09334692926322015,0.06701649315777819,0.005091076409523015,-0.005759365659572673,-0.01068268419150649,0.07022926550047945,0.03390945211560917
CCL7,,-0.03498739210508258,,,-0.01909218933956445,-0.06339445403813294,,,,,,,0.012521324687374042,,,,,-0.017174630389245965,-0.08838195753153331,
NGF,-0.031988512050704,0.0009140286678309905,,,0.0604329722522627,-0.03269422689433057,-0.01888932147874553,,,,0.16979025838833914,,0.04119832865537792,0.20807082586583364,,-0.0448842312669324,,-0.01022444139774899,-0.04236101293461406,
TNFSF15,0.018607591511473353,,,,-0.021260086616623958,0.036387860164474414,0.012967461341954756,,,,,,0.001007402798819484,,,-0.03665075427883324,,0.018905729465563355,-0.11262352918135658,
HMGB1,0.11997166846375305,-0.031212319247201723,-0.02978570946562437,0.09577639157301783,0.042831203048978646,-0.00845745100489395,-0.0602629772931297,-0.21385759315246416,0.06716234698799743,-0.021700532025500714,-0.16457989200480214,-0.00044979061651276466,-0.056798378420513634,-0.07015963886742077,0.018463021074481046,0.02657727628395787,0.09467616942886978,-0.012809424061959623,0.04593562515950011,-0.023971921911549933
ITGB3BP,-0.1853377092025514,0.02066993869489984,-0.0007956601450057951,-0.027023862716785512,0.016967623175750516,-0.020985467408783952,-0.07938834224063746,-0.1562369347744079,-0.00625925965916608,-0.002507306126008535,-0.07372945395776917,-0.07331051571215678,0.05910176171691042,-0.03810833462325346,0.013365497135627876,0.0025253156448754085,0.005026136781008292,0.0018468323685024172,-0.052439834710917316,0.06588112371890498
AANAT,0.07957844906831585,0.10554564105775542,,,-0.019344506541948324,0.006883318595071277,,-0.017174411343790528,-0.006912366892057188,-0.01654793567439929,-0.026412439696107157,-0.0060141193046091895,-0.03226995559988942,0.0036700499197265426,-0.007651192211067539,,,-0.018171475171319177,0.034653857121014514,
RELN,0.023738537904088926,-0.039473222108004996,0.019687180489197174,0.022539550400707157,-0.024539725656907006,0.09618604476949619,0.025841407820130696,0.1616055760539869,0.0929000317400185,0.01936171109529983,0.0024263211064274675,0.08010682053434405,,,-0.017908163772604527,0.038352803541703805,-0.09730599044784881,,0.13075962196677374,-0.018284278053637835
IL15,-0.03198767157653828,0.056379503717239175,0.026849264705094397,,0.027599078989887983,-0.014373543603530948,0.034221447765136546,-0.0646711876334588,0.0034391998482528412,0.016260977839228644,-0.004328505029981251,0.03055654439569819,-0.017902085178902745,-0.0021597935240244555,0.11690697019339054,0.02695003763929041,-0.017726801855168797,0.09638777012508841,-0.11669563601606665,
UTS2,,,,,,,,-0.09924200143721895,,,,,-0.027480228953530767,,,,,,,
BSG,-0.13378496141877189,0.07916055565521005,-0.017890751268330778,0.0708871826221219,-0.030415800750679456,-0.0313662401510725,0.021936835335340008,0.1957189791586673,-0.08941374762909476,0.040101499444814885,0.23559303368788406,-0.12310457797866009,0.006553357571170709,-0.0303611877734441,0.1025669326225352,-0.04488241372329377,0.08487175713369932,0.07482056968505953,0.008539703825509878,0.14989117956024253
ADAMTS3,-0.034958400277136585,0.0466783977941265,0.012037793126404713,,0.02493495208429007,0.004647125321868764,0.05185440415910685,-0.22443928000342764,-0.014200120900215317,0.006345987347016829,0.12459654541922856,-0.00863799399077941,0.04891942544929378,-0.004382830093444626,0.059322227244774935,-0.01571564226349024,0.023188652693543928,0.02709852748655901,-0.0030752163211681316,
CD34,0.15486109959044494,-0.0005146872185060575,-0.00992662700713838,0.06678396184797049,-0.014742794966883403,0.04180810253327357,0.06418661697101913,-0.09242568987763584,0.021365797857638532,0.0025908804380659687,0.04596003792647478,0.06169165733117056,0.025462624442980867,0.09895512656492701,0.025892352227943716,0.012060559809405279,0.015128316090716633,-0.018824708626664344,-0.0053835566860212765,-0.03902704289128849
CCL23,,,,,,,,-0.05066188510656876,,,,,,,,,,,,
PLAT,0.03700583772285835,0.01697360457602899,0.03245742186129883,0.057766647297361785,0.010940629243701589,0.021126878021761167,-0.13708497832754346,-0.22587907799557755,-0.21754228389054983,-0.021181502925309192,0.026020794006263486,-0.08562669921126942,-0.002036299131492263,0.0773950148423504,0.07330504507633234,0.013420503421985093,-0.019859487569181187,-0.0033138258029508714,0.023932484807905618,0.06830055405431669
NTF3,,,,,,,,,,-0.038643277855865195,,,0.038309351369179345,0.171296464057117,,0.016548944982456362,,,,
LTA,,,0.09751023240880984,,-0.024469954704520673,,,,-0.009500649631901822,,,-0.04272882376053673,,,,,,-0.024456067073562897,,
CKLF,-0.00788110527270188,0.03916319840250819,0.010935112193728542,-0.0043743455061828595,0.06301192191593837,-0.06898279172141715,-0.11182291641128089,-0.263480386581763,-0.03533271772831231,-0.041873474074502856,-0.1526458903545032,-0.1670991893370944,0.03952905402684546,0.0004345859401111707,-0.05046817428955921,0.004449612525233185,0.11113558943630449,0.03841885995147595,-0.06506435322343247,-0.001261250589591735
CD24,-0.07953073500384557,-0.06847920593425329,-0.03566478697879845,0.03472806572428415,-0.007293470158312712,0.04013140409923208,-0.0733799494277475,-0.03699415940800298,0.08486797473902796,-0.08799453505174047,0.010415285662655857,0.06648355587844669,0.03978681543258497,0.08816180053636875,-0.022900106132840048,0.052218259395590216,0.017001438090084253,0.08271485827514158,0.043842990192938046,0.14903274538848416
HSP90AA1,0.06308028631125026,-0.056191946619281105,0.06055050685368127,-0.06695650339185735,0.06572112000816922,0.25010135776123477,0.24210980576067603,0.28441495598718014,0.059697195376919546,-0.06743626085919595,0.3552454912545929,0.23457972488123743,-0.02015773958483706,-0.13467173713654962,-0.029973775402320876,0.046155933284442056,-0.002774154002841225,-0.016739017007862275,0.19367732932536977,0.16691293108000524
BMP4,0.13220827436156377,0.020924968038277574,-0.020672685299004075,0.04733586047504865,0.004066311827321144,-0.02787878691113672,-0.035106412388229,0.03832048746491384,-0.008897138534970442,-0.039371290485846686,0.024136371075645834,-0.03640937106599042,-0.024662211127458745,0.05881841995134469,0.15490685653655628,0.006117175454072458,,-0.02190334937982967,-0.0618847830824764,
SCGB3A1,,0.00427719291700714,,0.04236262291532359,,-0.0013889064197404521,0.02958094813122415,,,0.012241297748770651,0.03884605510440267,0.12715528190652295,0.01188122356396224,-0.02907689550202889,,-0.003998552552117487,,0.06789951847035496,0.027104250156546834,
IGFBP4,-0.03060740464928732,0.030152406115030072,0.007853018903277569,-0.007254801747019138,-0.04330676143120742,-0.06205900607827579,-0.12014411727296499,-0.11826672711970038,-0.12354531493415784,-0.010456220771732264,-0.05935634712406025,-0.05340934089604503,-0.023709789240107602,-0.028889660870162724,0.09811405006294317,0.0014354356061984962,-0.04020903493469278,0.02426849350269026,0.022210467085856805,0.1172899018619577
RSPO4,-0.009650605874003274,,0.01306456907087349,,0.0362126845318714,-0.050768275872983853,,,-0.051537363944729485,-0.024790968466927726,,0.032606535010215154,,,,-0.007550813983539896,,-0.032254992483770076,-0.07219525626773778,
LEFTY2,-0.020642012948704637,0.0023835757674867436,-0.019740962369895403,0.0037255896138968818,-0.003341826450135115,-0.03355795373384297,-0.051811673840339446,-0.1603415039972414,-0.06353944486054676,-0.02109086740956294,-0.018752251968496385,0.022875201353926365,-0.002201889192815331,-0.03278765090010103,0.1100232612026422,-0.03555163509040221,0.05482099696589722,-0.02272557055810666,0.1293273307589922,
PF4,,-0.036293799381748544,-0.017739223696086687,,-0.016657559060211703,,,,,,,,,-0.0261363894743403,,,,0.044990729490087616,-0.0574937163078524,
ANGPTL2,-0.012444470969753854,-0.03275490839822788,0.00515827228907253,0.02516885552679283,0.03512309455003956,-0.03662394341951207,-0.12171815626467546,-0.13495022153940536,-0.006872153843071679,-0.003758490674909218,-0.14298972708702137,-0.19300863518245856,-0.0405587997679788,0.05557588190554486,0.004503996449267109,-0.045634797646670965,0.02772948780489702,0.009482246139216135,-0.04873022713018984,-0.06870138751150068
LRIG2,-0.03780601128791881,0.054254169320569826,-0.02212886203644228,0.021090545788559175,0.06908061240007851,0.004860709231481712,-0.053235688385226,-0.02019147540861941,-0.01673691962182217,-0.05718284327350309,0.031474520958316356,-0.0445967474399769,-0.018129318801016578,0.051660678690234885,-0.04117517714642932,-0.06164984214195519,0.02851128815669951,0.032646395591375034,-0.0022870578615536343,-0.04831947868231304
ICOSLG,-0.012131987173276309,-0.008200748357103528,0.018544672966139136,0.004884635126594618,0.011298891172358752,-0.011413269903601161,-0.05900992850244689,-0.1350753745111606,0.013619437126019379,0.08939090345068851,-0.12256588554640555,-0.0740507639761342,0.013320968693144856,0.11391521702899851,0.039517209211748325,-0.03340426839737079,0.01749858276765205,0.028048407292808695,-0.016453637082024415,0.002809436928173637
WIF1,0.4332295347216096,0.010504169687123371,,-0.047059109157182505,,0.15916744229264798,0.16926399525428615,0.3490217931584937,0.1530181540950297,-0.02368206146603144,0.13150068345187638,0.20211979187309884,,,,-0.04764948759466476,0.036763861759231686,,0.002583899645535072,0.09656529081900761
NPPC,0.035300064874203195,0.026838607694778808,,-0.03640788868328412,0.02010289549243408,0.1251766880597324,0.10191374449737774,0.038993076184200975,0.0441112699975918,-0.019075831060745375,0.08957021320840543,-0.08999244382744899,-0.0019944999468920364,0.14719513336594087,-0.025688617229723355,0.04011832307958371,0.043182467048218286,,0.10488881822052457,0.004003973087859671
LYZ,-0.021847735050984793,-0.0627805201265129,-0.06762273737453202,-0.00283664650548132,-0.016277049518798735,-0.10569990990578942,-0.10578055619168496,-0.12457870199922055,0.00675573656392032,-0.05378280430699977,-0.2737669087625898,-0.01860242321307385,-0.016122317169371937,0.04026535844711178,0.03471430462045073,-0.02342185899463431,-0.09626952962536474,0.0469250742830427,-0.04500572017776481,-0.0555057602563525
EREG,,,,0.0350845955685531,,-0.050475870556963474,,,,,0.0018649703791064774,,0.041166923195267775,0.06829414231404234,,-0.03662366527269109,,0.007962725463238148,-0.02738542355271753,
SPTAN1,0.19441883309289412,0.013328637482066322,-0.0392315591805276,0.04953600308873815,0.09592029239888858,0.14915156524158518,0.16637321651199366,0.1743594010183666,0.10964158450757586,0.026191603975740597,0.3833119883601061,0.15859792592285013,0.08220503822268102,0.06770177893247506,0.026302715292479836,0.02034303107680334,0.04769209365952263,0.005275837768228976,0.26296058853952825,0.14459031354900775
PTH2,,,,,,,,,,,,,,,,-0.022354052978862025,,,,
LIPC,0.001045584592938919,0.05378393357086913,0.07256409082337123,,-0.01080786449891178,0.018678397789226392,0.06892586917866943,-0.04127177246532767,-0.01659220984903239,,0.014837495389426402,0.020396651414088265,,,8.946053564907894e-05,,,-0.0037874716597964173,0.03262818757493192,
COL8A1,-0.18741292152816952,-0.048166536178921374,0.03807379659991838,0.10696340159329401,-0.007636080245016489,-0.10381123019342192,-0.17694876613095395,-0.06653703157550726,-0.03071929153731226,-0.06917996516818277,-0.1346779418568793,-0.12307724745705509,0.028098509855603054,-0.018068533478571396,0.02458667377457998,-0.046899653107063725,0.038268985482802234,0.10521570957188281,-0.09299160271575548,
GSTM2,-0.024366181394498313,-0.026016159683639656,0.005323532094439804,0.04915916489407807,-0.036336027493071986,-0.04502372594894365,0.027065330859868064,-0.03963593657494334,-0.04576750285399927,0.004949083480172905,0.02353792567120817,-0.06884860296907827,-0.013472615829488433,0.07056227278936422,0.022718509321285718,0.006181561710843452,0.07024236105274216,-0.001058209380284907,-0.05023265535414595,
SPX,0.21745813029430341,0.013968440094822536,0.07546032516052292,,0.011709731537649478,0.22502007389554846,0.09203249327173939,0.15591418675928925,0.13913259182626636,-0.009135300666304753,0.1365278517901451,0.1794906487172857,-0.03708733293898652,0.045448405407586656,-0.1085432297635419,0.07766731623403117,0.06559500943196336,-0.05561963462147874,0.11711313780499587,-0.10088210943329141
MFGE8,-0.1276441281996938,-0.03824911873953174,-0.014279584083334391,0.03945962855143789,-0.024315337127919896,0.15280187261600128,-0.12481320891272528,-0.05598428373972702,-0.06637765480229628,0.0038146100057474407,0.1783652754768098,-0.06227495051652957,0.027289629519131362,0.0449389977926138,0.06430103486268701,-0.03651491480097742,0.005922226236072686,0.010521695837770172,-0.06538187151978085,0.09994153218998832
TGFA,-0.22173049091956118,-0.002471091354592772,0.08988818918332243,0.09060830000572612,-0.0038273298700646557,-0.10522693046392549,-0.042057380528068525,-0.18562635177141154,-0.12028592939305542,0.00500721740258577,-0.1549666516914495,-0.047077530825971506,-0.0013339460402391572,0.0561170249495346,-0.05032616347874526,-0.06072774691950407,-0.014388103085638888,0.04036245464037352,-0.012333365569274167,-0.018080111920130613
SLIT2,0.3800265534533855,0.039545179552927696,-0.01723582668717043,0.12316336423928252,0.05662497658120617,0.10396132189051958,0.08549300500689919,0.07721564715857131,0.03325644503815995,0.02513186455331252,0.17845984831851117,0.2354685946344568,0.045985358075147885,0.10164098891383147,0.018416022104477285,0.016759661513565415,0.00933393587453428,0.03982988165773112,-0.03355474777399786,0.21165898511177822
PLTP,-0.07597222139947203,-0.011457836963331176,-0.018034118623942268,0.07897810343079131,0.02761202360480564,-0.13868097583496525,-0.09033487416080133,-0.2794057986811511,0.08300038235628351,-0.06264782947944313,-0.3063045897507893,-0.07530321055990229,-0.008837246873873026,-0.07880492805824976,0.10037618525908207,-0.01783670286680753,0.010344908035405624,0.026555357436994317,-0.10895566926636789,-0.13309760513717642
APOD,0.14141872247543238,-0.05687052060046571,-0.01730919203766298,0.028784923450286323,0.016871128070539105,-0.04655285622130859,-0.07230660410651664,-0.3037875186970024,0.12628443202808629,-0.023582100665856504,-0.20377445051628768,0.0926888195097592,0.0032074170703646804,0.12388378109452544,-0.0903348054459828,-0.010946066297710983,-0.02097416960416642,-0.021431718378282973,0.08234707220907657,-0.08329859616216041
B2M,0.09863592880842051,0.0062714097269527804,0.04235756397718745,0.029041157543519044,0.01917922617229648,-0.13393671594253642,-0.206907969862191,-0.3420003392874658,0.05897475541064946,-0.048303292026296976,-0.3626398414271271,-0.22655808017652185,-0.014492640057686529,-0.024601178867082154,0.09284478870383253,-0.025161899234395296,-0.003788815865897634,0.019602221922141224,-0.011506412280274294,-0.15839497069289837
OMG,0.27179072559589973,0.0012316230308992721,0.003481921932076918,0.03826708107160475,0.017865058509041246,0.15418692305397605,-0.0052344267832357206,-0.09387116543494183,0.1351325499095414,-0.030174167496129167,0.009190881832149745,0.1810480441867294,0.03953967415965453,0.1375643512041107,-0.037027368228546895,0.05716531681710683,-0.10187823408617687,0.006346543392041571,0.276613732697851,-0.08427754321433581
CXCL3,-0.09839340541461124,-0.018411750279349087,0.010171057030434309,0.0003489447301976186,-0.034467611076149804,-0.06650506044272853,,-0.01689495262580985,-0.09981132073618157,-0.03651645091345651,0.03149130987648526,-0.030772490715998108,-0.01717824706102544,-0.04078744901918409,-0.0190679637282422,-0.033046696699817524,0.052099954069440374,0.0010624706920640127,-0.08589462721832766,
CXCL10,0.04812432188340013,0.10052025372124433,-0.05949241465833199,,0.010740378392895778,0.038965461012880044,0.02122414898807814,-0.2537480451781903,0.026322153609491892,0.031141515588990757,-0.0747126499979959,-0.008097262040722026,-0.015718902683331603,0.014312312356567372,-0.02568861443650916,0.02680223465641097,,0.0582056741221224,0.02534577325556315,
RSPO3,,-0.009925518715727338,,-0.007675637844554252,0.08367270374320636,0.19749662465632678,0.07001314392917686,0.13184538255780415,0.026787108675277654,-0.012800183587928378,0.15360662589146049,0.03368932582417686,-0.011690339375034768,0.05223900531300662,,0.029538903489225676,0.006708125043253193,-0.01742889150998109,0.12910476777466076,0.0023067582812230257
CORT,0.08339603507340622,-0.010566916111430227,0.011099851535424424,0.0083055993511315,0.05997671196406046,0.16178451814405645,0.08199484723985533,0.24210823319017719,0.0296871915711414,0.058849389502013676,0.11317506440224726,0.06565789554816871,-0.019710600742686057,-0.02735040317404889,,-0.013519196676699003,0.04163035291714677,,,0.06123335018279598
