,UKF255,UKF259,UKF260,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
RBP4,-0.020968006996774542,-0.01937340233107103,-0.03290917308387088,-0.028306993154663722,-0.009471498458549759,,-0.04122034298406675,-0.041193690658729326,-0.00384345858813625,0.017285763952498315,-0.06213937718337333,-0.019078733145654017,0.17495526028231104,-0.09816095332256122,0.03942808121663139
DKK3,-0.007549094686221536,-0.05182336286480417,0.05253819674572544,0.030020274710025514,-0.1504787612867512,-0.01583350186196025,0.015594955966595108,0.005085389563393636,0.03819006446987886,0.04984013880030667,-0.002451489306365973,-0.019196966768883213,0.10150744984343546,-0.2024471147247378,-0.019240368875804863
COL11A1,0.053401266523464774,0.04055061151016403,-0.045185295578384944,0.05857191038961689,-0.06359545148856327,,-0.0240796882743162,0.07797539132141663,0.06948926137946279,-0.02226469945584862,0.031545609379188336,,-0.00024737913097981146,0.09526999395486191,0.023506823499287278
COL5A1,0.044834484196943844,-0.005373429847018719,0.05582206868397958,0.052430259986899375,-0.03380450309671277,0.10212795736774948,0.009481463399020505,0.08618916241042952,-0.025714044791540727,0.07749168384808934,-0.031433330301844926,0.016209409433449038,-0.0569307903983844,0.08523803694034474,-0.03742255504473598
KISS1,,-0.015289576584754667,,,-0.05162398544332934,,,-0.02940986855332355,0.0037398416732542235,,-0.013970575539546792,,,,
MEGF10,-0.011194207132304092,0.014292271674271445,-0.03723504684354931,-0.014424987365409186,0.059425444548895215,0.038814078943678595,0.005946180785692661,0.03588982838024594,0.056984499179367175,0.015210904596469753,0.06506247056593742,0.02828605368679931,0.1306129633868615,-0.04713086669990422,0.11718381764298344
CEACAM1,,-0.025892616250575914,-0.017160924501555652,,0.01873774851811249,-0.041936648847007214,0.024477138025270708,-0.02490785812346634,0.03521347448935678,0.01324863540085944,0.025761839409193805,,-0.013391667869133235,,
EFEMP2,0.04182713204820092,-0.018100238630039553,0.00903479619249141,0.09750973675140515,-0.01720155505165975,-0.020622397918160926,0.012688943985338846,0.0602831398447565,0.06538399249858336,0.049633278611336394,0.03689258448822284,0.09820926376652461,0.007025548459226451,0.13987374459506152,-0.13174214790523353
IGF1,0.008130753939652088,-0.01667785137465138,-0.04614377743988481,0.09475925261119811,0.005310617777812987,-0.0284236290387072,-0.0540775017292059,-0.033419138786763884,0.11963462424082633,-0.020329357587402095,-0.017097069673827292,-0.047996810256742004,0.09646276336787249,0.013285126041564779,0.07885944880600429
COL6A3,0.0558433810455373,-0.023789141589227094,-0.009915285945018218,0.031181596468821193,-0.08817757023038388,0.007880400161528833,-0.03723860638737868,0.07296043598922086,-0.02843901598295588,0.03862463814671049,-0.020589304963883618,-0.05477307283613964,-0.026421082318631797,0.046382031699356376,-0.09265098975953073
RLN2,-0.01934467157924862,-0.012434484807926428,0.04165899060743434,,-0.04463025818933005,,,-0.019204142669833658,,0.010524496562953787,0.057495823846837935,,-0.03259726684885816,0.051534977295844484,
WIF1,0.028301532943177533,,0.013580558127299368,,,,,,,,-0.020531697989903792,-0.032056676999516226,,-0.056384472804227016,-0.02030741933507601
IL13,,,,,-0.048073288434861874,,,,,,,,,,
PLAU,0.042036484859445285,0.02763637839330951,0.015619153181462002,0.0018255578011402592,-0.008406975711935128,-0.08402681462476219,0.0025100615976900434,-0.04106386920972034,-0.0912347721130514,0.026086354465750135,-0.002806122519282722,-0.011355422575712067,0.03688236874799494,0.03535215779538476,0.0408741035204192
CXCL12,-0.061429683771858375,0.015489090531075297,0.0019945851787203294,0.04778040968211834,0.013058742774335151,-0.012837476924620833,0.07929047669665983,0.01822924556872358,-0.01111291820359147,-0.04345895077450635,-0.002683922724673776,0.05162930655785737,0.02995335012372774,-0.07144761486095212,0.03854391567788722
MMP9,-0.04154907278642165,0.047183206431082,0.06475144982221456,-0.053271654570207494,0.00036631339991512733,-0.04044560587207367,0.01178592224680287,0.133896594019964,0.04633231013346301,0.06836474920435827,-0.02938554227598971,,-0.06992434452783065,0.019916579021954997,
TNFSF14,0.06127240032063693,-0.021406824034819676,-0.022668810760503273,0.06534660686432947,0.10407297148857295,,0.059469079989530625,0.007571908479163355,-0.008431380986533805,0.12828366080539108,-0.038510417827157035,-0.040004555666128594,0.06934252501319117,-0.022646709316984988,-0.04479817250523298
HBEGF,-0.03401367739831334,-0.0031000211745243365,-0.0506637806133042,0.035897928259848125,-0.0765942316810975,0.04136495851980755,0.06489465831362777,0.05046378217605201,0.05515123408088401,-0.010296468458179045,0.004283212901460529,0.012999316488178387,-0.039369948783932136,0.09596181840341672,-0.05276599952916188
NUCB2,-0.00030885686824245134,0.01834526343119257,-0.008183167086132809,-0.019345053470334123,0.009954359448298743,-0.043398134474968215,-0.012605751429475084,0.0023645422422837177,0.004133583098114377,-7.339740872794675e-05,-0.058385097191677955,0.1290157783123142,0.049323377792779934,0.04086707738620371,-0.018004473889591505
VCAN,-0.08508723175301268,-0.010192155252821876,-0.057962328950857185,0.06975317621145476,0.049303899626796203,-0.07825575388866654,-0.031516024754008984,-0.0986260651183048,-0.022665242940278142,-0.0019177861674915533,-0.04534099589642055,-0.013800331377328988,-0.11334271977979576,0.056233372149095164,0.02975581772687023
VEGFC,-0.03435849545703118,-0.001988447487294908,0.03768756534113237,-0.041170860730998356,0.05104655596007522,0.08543207039811324,-0.02862112441219375,0.03394631143585301,0.049980352980495676,-0.001662438727435996,-0.005233944924779825,,-0.008366331160560816,0.08329910706627698,
LMAN1,-0.045145108769447204,-0.035877844905076,-0.023365405519811335,0.03647177308922468,-0.014735349334251469,0.11839192575654885,0.06491668207667035,0.07945963443425752,-0.02645789895410108,-0.030363206449985802,0.013275673673204274,0.05237736679583651,-0.07442630947553867,0.06889261971565143,0.008496900269956715
IRAK4,0.03366448572571833,0.00689468311040128,0.009614947328460277,0.047208587363590945,-0.009792116786406848,-0.07497380521892738,0.06797440506133492,-0.06900096985838351,0.021499099245527887,-0.0011165256222286396,0.038992667665096216,-0.06401269363947237,0.11264622827751362,0.1040312444214486,3.904984488058297e-05
MICB,0.0038965953187119467,0.06315619776895158,-0.01226261912541842,0.03518512196603869,0.12139432448946044,0.18732360885326496,-0.004147983602601399,0.022858796379258875,0.01162117148777065,-0.034315038181804314,-0.014894813747539095,,0.05180440059288465,0.03915840463701437,-0.04410912664283766
COL1A2,-0.03320817968075248,-0.00986777518041963,-0.027101198797659525,0.03509987129008317,-0.06256403914721963,-0.01660380914195107,-0.03477959262535997,0.055287300506320324,-0.02414448127447188,0.0815173632480665,-0.04562378081994679,0.051243426121978575,-0.08996040695983751,-0.052179823961597205,-0.08891682423734984
ICOSLG,0.0074896485274741015,-0.01092929433255022,0.034404060372743184,-0.09576478716350592,0.00823245079133663,0.09848661027523307,0.040437585361824714,0.025822209374808048,-0.025681550045924085,0.012130412585746975,0.028212893371678795,0.03540438257663648,0.12348344101180286,0.06908634464283929,-0.0755879651980086
GNAS,0.006354252079744708,-0.014377277098945169,-0.04268184693975434,0.06196316281799325,-0.05653129353842821,-0.06141744165394071,-0.02612070832112406,-0.030458019652644074,0.03144240843271137,0.03349325632010751,-0.04053791896425085,-0.04844050367426315,-0.005927232413774133,-0.11133650647215025,-0.057182706546779996
C4B,,-0.01672021276643711,,0.08917676293823576,-0.049519525837110515,,,,,-0.0037561659388498235,0.02404984036057683,0.19367005854667751,-0.035430530976491396,,
COL2A1,,,-0.013971882833525653,,,,,0.05078843103067705,0.07985250501218971,,0.012390860771825456,,0.046925621119783385,0.05666058897591118,
GSTM2,0.01706958617388059,0.02561099705823769,0.061177665859777734,0.030839423621741368,0.10824266798031534,-0.010185101116580546,-0.00942508826586224,0.034614051576840395,0.035229062982389925,0.01771164934154951,0.04556957248455561,0.01820216017493524,0.03143738494890329,0.02780137422086689,
NLGN1,-0.024100524794701268,-0.0047143532783028505,0.005971675219590633,-0.011499197909835087,-0.04808662038701061,-0.10104597482789313,0.07892750080974428,-0.08962045129302995,0.008952724335933523,-0.018998636909592723,0.028724815437903367,0.016041315624077786,0.06756488290203892,0.025240553273783075,0.07599613653551103
SCGB3A2,,,,-0.02094733638689832,,,,-0.02396475426248912,0.0393829865138808,,-0.04724730414913493,,0.03141827683025304,0.055048619949592086,
LEFTY2,0.03448487737158653,-0.006552606077129247,-0.03502715821622713,0.006839908849265304,0.053259031879646215,,-0.02538301353647568,-0.022482456449782546,-0.013978086933947902,0.09030968034864256,-0.030085782860214384,-0.008414453057601207,0.03170722341753866,-0.045971192056730156,
ACE,0.013463342665361732,-0.0020144463344000233,-0.0038028816429229832,-0.02597397994807459,-0.058939390322894046,-0.07299383362548521,-0.022398750520998306,-0.08902679764596268,0.013559269828375962,0.09471894108783409,0.003248366958663552,,0.027648961337932224,-0.08350963237954982,-0.047469344592562614
RPH3A,-0.018294776991551357,-0.0073388797207654,-0.0059598257482523925,0.018932273964559765,0.07693527784625191,,0.04798435876061464,-0.005534833697053747,0.04713204900019428,-0.07436326454957583,-0.01719890998569663,-0.05450307735650154,0.017465753616522285,-0.10203545329471964,-0.004210133999874459
NCAM1,-0.01993553539013667,-0.0021101035574125344,0.02373351231391378,0.05078554458259464,0.018930685481146393,-0.06121707199967245,-0.011653378999818527,-0.07029351625537074,-0.034275976640766946,-0.02491977665961641,-0.028565002700147297,-0.026319874192943758,0.05368514236958834,-0.17002676593576732,-0.004219418281554104
EFNB2,-0.0033017440983130002,-0.03449437225247441,0.03592997984256391,0.028433055058912485,-0.0616859946191516,-0.040492574466153404,0.01495895578260026,0.0055914061008389285,0.005523269414274898,0.03952241100231525,0.03638354809431815,0.043300196797957005,0.04888018293097273,0.07154203205513797,-0.09539679001853914
ICAM5,-0.004175023223721158,0.0011321727651110699,0.003134184629040728,,,,,0.06154943917981944,0.014072395924024386,,-0.02798713065487513,-0.051190507723210626,0.02817752707368004,-0.001960324614346031,-0.10047512943226204
CCL5,,0.013613675769592552,-0.018933217676670774,0.005306243888824638,0.11604798815591849,-0.06667189903885157,-0.028846615155885862,0.0985841854191727,0.04391735810596866,-0.02076091692252755,-0.02133777915950792,0.08644030774030294,0.06792286408750751,-0.01724529054351025,
PSPN,-0.029296432526989307,-0.03988646725476915,-0.047440920101169126,0.019061258974727137,-0.027238854034560615,0.004082426716385872,0.0024086047957829356,-0.0033045632773284067,0.06749473032643298,0.051038804912146137,0.009041019118505262,0.03923674019242257,0.08158577709964543,0.042915238201447777,-0.0729597717518395
PENK,,-0.003731511706004503,0.022412144489787237,0.09330122141401336,,,,,,-0.011179675247065177,-0.01693403779745537,-0.05541973478328752,-0.015416285060011047,0.039964976555204396,-0.03494560804754341
EGF,,-0.03427955166530754,0.07707808286584905,0.10193648159513978,-0.02473189406241902,-0.04905862607807319,0.059733115662582575,-0.02348023171328318,0.005372841992281596,0.04911816111582109,0.03637698956797594,,0.057230180418440274,0.02602604515200351,-0.04681362448241429
SERPINC1,,,,,,,,,-0.009984747621432337,,0.06038615792007266,,,,
UTS2B,,-0.012434484736488881,0.07677000384933545,,,-0.046578932261782766,,,,,,,-0.03708504559285542,,
F10,,,0.1394740452879475,0.09947735699378987,,-0.04193669183568749,,,-0.03686131953611969,-0.009358471002797008,-0.03659691434996388,-0.03367025982752577,0.11460483255786601,-0.0138974011596835,
FN1,0.0208181008389135,0.016400580136866395,0.0004099647645459053,0.012181080301690255,-0.05668478977224244,-0.034894202312943864,0.01026684708619211,0.09723041049533353,-0.028414962764292524,0.12664522512860213,-0.047849011158140414,-0.012396942501882982,-0.12700477864095586,-0.012185021731830099,-0.1370218504755332
FGF2,0.031603960158795644,0.05405057359486974,0.025019555896293358,-0.04829762807630638,-0.05392242210247571,0.07180842402780278,0.03023973287973424,-0.0039960110374118625,0.04209539332768827,-0.03490672010727205,-0.024138418056861632,-0.04309677689860881,0.014608075492371092,-0.014835688473531436,0.0714206993798236
GDF9,-0.027642833337281784,0.03857543559573506,0.0008837395777377211,0.06588508161120869,0.050504486805042687,0.0872180221202429,-0.008260277855536872,0.007092489758246815,0.004106202719663097,-0.025913164097913378,0.05402666243851127,,0.03999875452062783,0.12079400052847697,-0.048117516406678724
CSF1,0.0897336645329076,-0.04218770435022084,0.026313383363167017,0.09021051837410593,0.023514975115523692,-0.016768186571927187,-0.042032340512090906,0.007830869219997951,-0.05906455404888338,0.023983046643146887,0.02474846802091044,-0.005016785289395682,0.060451056113345704,0.08801585664183119,-0.043437311692453205
GZMB,-0.004080127572394924,-0.01209170197384485,0.04710709429982216,,,,,-0.014860383230290047,0.016063934056977258,,-0.008170183615760438,,-0.02122651942775113,0.00785848811333983,
WNT11,,-0.016805991860910276,,,,,,-0.03847019844871104,-0.0053514235264563595,,0.03954236781671272,,0.018450677462147468,-0.030956779932938515,
GDNF,0.10658332551993772,-0.012206967100014924,,,,0.010064998310926922,0.02987633741614932,-0.03472428808355744,0.00501806556972258,,0.06494261017210644,,,,-0.050641494608740886
FASLG,,,,,,,,,,,,,0.08801832785622335,,
SHBG,,-0.005292924107314802,0.023765678968353257,-0.02487459731287803,-0.045830149111406634,0.025029915717510263,0.00839619728135283,0.11137409975040563,0.05704050932869891,0.04176879055871658,-0.024367120876286095,,0.04054632707358878,0.0597638642811634,
EFNA5,-0.02583686751455248,-0.011371050274913697,0.11708325153471077,-0.02686920267946925,0.025519194888311402,0.030556440673182046,-0.022430815978693956,0.06379499180876645,0.0011682335361110328,0.09693066112167488,-0.00921002688694319,-0.028570346870655117,0.05029514150540004,-0.05922501543554246,0.06945697934787512
THBS1,0.10747618541256843,0.030024357386883024,0.04764233692122183,0.021751402071037367,-0.07152916153564871,0.04475481186103944,0.06269392037803943,0.03833823485813522,-0.019339275899356745,0.05693792804144009,-0.019807608109869625,0.04237610178503043,-0.13995038769475066,0.03427093708780578,-0.04909937751790426
PODXL,-0.05079871714225725,0.03870140213809697,-0.008265496474737464,-0.04433706456172102,-0.06520164502499626,0.025983327540874332,-0.013710056997875947,-0.0413769444181084,-0.019690710383028585,0.04708599236050157,0.05050313669736013,0.07055573431731639,0.01206231817912642,0.04678155803186145,0.013165604106441844
LCN2,,0.005104891335500235,,,,,,0.11030031413689817,-0.030597313629758,,,,,,
C5,0.015602816567661158,0.05843728574128654,0.034328462364640204,0.13201036255129153,0.005039804199084991,0.06836381480844829,0.04657045020130274,-0.03716040525517859,0.026181887783084373,0.01927045302288216,0.030353669565873233,-0.04222524644150221,0.06775831977744494,-0.03008677163891788,0.1118362170409316
DLK1,,-0.005766545935061092,-0.013060182922821595,0.11604550468304349,-0.001949392489291303,,,,,,,,,0.00424670505398988,
CXCL5,,-0.009514358125171561,-0.03413168906364322,-0.03170358771901679,-0.03310891936866329,,,0.12170942947371334,0.00744187655029277,0.027023287044911595,0.009120846920210354,,0.057960429114559536,0.06316784410595527,-0.04341071025302023
BCAN,-0.020357880187501547,0.009923766265719195,-0.04669861920534758,0.006262636293064016,-0.041676939525740135,-0.12364448316527195,-0.00975235830653311,-0.07473455819112508,-0.01256630286653973,-0.01608047586799431,0.07995095309847083,0.1063626309157108,0.11301861411464312,0.014285121981423959,-0.11505596594918774
RELN,-0.026022274772912638,0.014147128521542951,0.005701696954936225,,,0.09684651385909786,,,,0.041615787872220374,-0.030296098304025514,0.021901219864006765,,0.012451951383836602,-0.06802215980772036
COL4A3,-0.007419231533262714,-0.006000505049806413,-0.06361072112089226,,,,,,-0.021969103843084748,0.015002992045067831,0.05169625248936461,,0.0019175801637655214,0.06457389365522234,
GNB3,-0.03660834882842828,0.005347002711678655,0.016919642422104083,-0.0036675273608622726,-0.015471010906072924,-0.025968795876446304,0.09320306877100402,0.04520531774238641,0.05679476488391999,0.05157307536058076,0.06706027687461422,,0.14403878668778627,0.14377194584090458,
PYY,,,,,,,,-0.02798121177945134,0.05557050827111352,,,,0.03138709178813052,0.004326380802079146,
MSTN,,0.07491823971714713,-0.02749803558322091,-0.02413604140583709,0.08362276204710445,-0.1138913213590928,0.0591068939577217,0.08943002130345408,0.006307254919544554,-0.05491291812135774,0.055422826388128274,,-0.012221426631452403,-0.01348629395537463,0.005324220305340806
COL18A1,0.024881497789111758,-0.025057864116420595,-0.02965525570265499,-0.027000331199531175,-0.033305862275908524,0.027601898054370695,0.027007162405999412,0.074199554902225,0.022991584040059382,0.10594273844128946,-0.06369519428830396,0.03349975151480232,-0.032952074300418355,-0.053034367747844244,-0.03681931283772586
FABP5,0.004921390392994021,0.0030242688478617306,0.03817792605243345,-0.06386027179871617,0.03540317900847044,-0.01214799593882496,-0.005859387523665968,-0.13095349881497764,-0.06562122952579745,0.018494230805939368,0.08728891300013653,-0.0034629415931210663,0.08865465654273022,0.14950846269049237,-0.011760354190091195
TGFB3,0.030044881442091297,0.10767740772861863,-0.03223969940580302,-0.019440664361864424,-0.027981535921821333,-0.08109640369277989,0.025459766726427246,0.0115632322155105,0.009882006535382586,-0.015016310451060904,0.015970238641119502,0.06499610711316667,-0.026785117086732778,0.009933020286722442,-0.05840980916268927
BSG,0.021185855880323123,-0.030902903057002266,-0.03431389747415786,0.03820444552111573,0.05987098345443159,0.025370578918582,0.0679880755202071,0.07049598660628643,0.043029693395962805,0.012634098143529057,-0.0016658357626150911,0.029156965866489786,0.06574170189050745,0.08411041572032724,-0.038911676084953974
BMP8A,,,,,,,,,,,,,-0.03273560604859138,,
S100A10,0.03437655051263635,-0.018728024012624783,0.007103587704062198,-0.04974070007860689,0.03470623004949321,0.08027847982236838,0.08603915749800639,0.003761967304866209,0.030114657542725378,0.00928031654794259,-0.02586634889401806,-0.05613142819959051,-0.024647120649741356,0.14346265470188935,0.005235358846273465
PLAT,-0.041963797227522255,0.03279703897712126,0.020228914805178366,0.041257856419858414,-0.080919900374948,-0.027906951279985697,-0.010525768179218582,-0.05766173423266176,-0.0651239161306476,0.028490208320567253,0.008686197585373067,-0.010083045503922795,0.052455327786974745,0.006370098643668743,-0.0896294189704221
SFTPD,,,-0.01641859764262564,-0.030506153577922707,-0.058174663505345364,-0.05076712414427658,-0.012287706394147514,-0.04713868361327952,0.06971612352493245,0.008776000729648362,-0.02018376706514239,-0.03470923822505252,0.07552620101650738,-0.04900967825983504,0.009158367761161945
EPO,,-0.015007680764697879,-0.0195525261863668,,,-0.046982845391914524,-0.02972211715629767,0.061301076349583386,-0.03069303459450558,,-0.02995214487596925,,0.04435518371883653,,
FGF7,0.016669324333455204,0.018747864001064537,0.020329610730378665,0.009750691103189107,0.0453348956111208,-0.004135396038060702,0.0917520055079896,0.027156990720658074,0.0267198544788587,0.0036480162925592,-0.022381489342660772,0.041758844459874885,0.11380602584368368,-0.014666889023583264,0.0728501625675899
CGN,0.010442218518557632,-0.03427933348119182,-0.009793356059809832,0.036924845122887025,0.02468914374615722,0.02983761460985501,0.07112170440847974,0.07754769520870491,0.03359101013206423,-0.010958627555204822,-0.03788842202308614,0.04570782559783765,-0.0144782042099486,0.04134105690867869,-0.040514007506718505
FGF13,-0.054416565239879165,-0.026220690594527515,-0.05724330860953011,-0.024874566823307687,,,,0.011423122580204743,-0.03603784342110893,0.019407509522796764,-0.03500883680849414,0.014486521075663585,0.054932334111327995,-0.08515625692995696,0.014279974137509163
CXCL13,-0.016778585142153253,,-0.018562442534695377,,,,,0.10148493081897146,0.04627808781258514,,-0.016414525830154656,,,-0.05901812491051647,
ACTR2,-0.042249557786442744,0.01521648985737902,-0.06443823111177495,0.02395030167180871,-0.054314406525470135,-0.02204738592539399,-0.01941070903848107,0.0011823475702740257,-0.06032634696396746,-0.07653455542449428,0.0014699982943818034,0.10928956984313701,-0.09592943775292738,-0.05611879993638724,-0.02703205501145235
SLIT2,0.09482516503295403,-0.019320402958123685,-0.014637644377954328,0.004999417631961259,-0.047994411989955445,0.038374965530779785,-0.026897228858361384,0.020692757180327197,0.09783036727376647,0.013962605394481993,0.0377535104116032,-0.04422975843500266,0.01696301472149095,0.06056238332775878,-0.08028147775286802
LAMA5,0.06665253026593307,0.012615742071335556,0.015748159792745468,0.03929631724696222,-0.09579967950748365,0.03364624868586316,0.044254716700354295,0.07092001999283769,0.014107523128264621,0.06993911226964072,-0.008211089612563147,0.0535324249619154,-0.0005941464155871716,0.053963216809180294,0.07717820638318698
TIMP1,-0.015978799934704614,0.00011343757907921307,0.004222384275838443,0.05817662481589466,-0.008067138582738368,-0.0585662194397834,0.06956528220757388,0.09462401167703718,-0.03409281085738245,0.13201977437237233,-0.058232114000404935,0.03455064003795835,-0.07009933523750916,0.11954482925632012,-0.04012292020237323
PLTP,-0.06698106845371121,-0.03404940686066917,0.03794497092533174,0.0007525026251598199,0.03855681805113605,-0.06643166576662352,0.06399281042947852,0.021085402513135378,-0.02294597814942077,0.054313519514142226,-0.05749561415163743,-0.010203050222658284,0.004815350920956358,-0.049966736986412866,-0.03364409652136281
TNFSF15,,-0.011377061306099848,0.021426705380151297,0.07692483109853625,,-0.03421395175336647,-0.028621121859858108,-0.025819545711510385,,,0.02156586569131337,,0.0004848468094327071,0.024938237639095515,
PRND,,,,,,-0.0575450722743671,-0.03156985740823231,,,,,,-0.010445484067055946,,
NPW,0.02097724261251336,-0.01392974729020338,-0.011161204622194904,-0.007158968903537012,0.008875290764254506,0.005865789301986421,-0.03821677598437408,0.019789231745628827,0.04793619564222412,-0.03466222359482981,-0.025369748259289,,0.03185410921461516,-0.01746375882140603,-0.035788443477462545
SHANK1,,-0.020263145046866188,,,,,-0.032836110726750876,-0.03795177984471777,-0.03686131566579847,,-0.01492983412057511,,0.06863199043504904,0.006973930658265177,
PTHLH,0.06437443101920472,-0.0032580492408354486,-0.026190074500711952,-0.05370269111249388,0.025959601707340036,0.027101625569812094,0.16864691527527023,0.04651328803262155,0.03520302165145812,-0.0191579459132793,-0.006183797129912199,0.213581196804171,0.0501133546569446,0.09432776360555578,-0.05597973969334227
SYK,0.013443034406094402,0.027730240373483924,0.022270016527362334,0.05692447719693036,0.00973331241561516,0.05091497382710804,-0.023940598867710446,0.036294551376403604,0.04988171695193906,0.009795286289220145,0.07099582201520067,0.1080334452098963,0.030977532153417475,-0.006816113967606035,-0.06850890688331934
FARP2,0.030013952232723844,0.017743809287615726,0.10576331467190667,0.0320529131092234,-0.0376414819062776,0.02120411329060582,0.008632624120415457,-0.023923005253693255,-0.03135357462194083,-0.020862973759317515,-0.03519769636162038,0.01759181933610478,0.12079242367695285,0.050565229698051155,-0.13508918089690283
P4HB,-0.024174557128735664,0.0118004474601598,-0.008027349065309327,0.05823067556112363,-0.0534819180190978,0.007441432876734435,-0.014436211950789191,0.11632812566623124,-0.04206017428417873,0.018146600764698925,-0.04876150466504815,0.016815931393679498,-0.06695530920277558,0.13645636296502647,-0.034354609452092864
TAC3,-0.023311478435730806,0.00811697507058002,0.019544703801344137,,,,,0.005071020874293571,-0.0007989395426542512,,-0.03566252271341696,-0.0479968651975234,0.19079179184823927,-0.028636098369684004,-0.0536594498355531
C1QA,-0.09173531726318769,0.02317631935618557,0.016363365156720718,0.10944927990895158,-0.03776503601180765,-0.06402778401077161,0.03280104871036584,-0.07456045302288902,-0.05144129046556985,0.03665452469241107,-0.07454255709401526,0.11810083315976576,-0.047844624872119386,-0.09575540946487246,0.00972152775509747
EDN3,-0.02074320276012034,0.07561037379459358,-0.020030729929441788,,,,-0.022775835263713268,0.05741743138997702,0.05874826071548398,0.0014757235867279303,-0.06436191144053044,,-0.00730783701889284,0.011387936011230579,-0.05877939584397375
AANAT,,0.07295646166602003,-0.016418603286992132,,0.005118920501844597,,0.014451181273904323,-0.023234498429113223,0.014709292050860731,0.04916258583688297,,,0.04969875225635222,-0.0036669782106861087,
GDF15,-0.07818336746929778,-0.025314974233197837,0.08694774930185416,0.043145175259689826,-0.02282999728560634,0.04612863512722547,0.0768553324345474,0.0700005310542889,0.0050920573285703164,-0.02604886332506669,-0.05146182682077137,0.09478062950041477,0.05359990721110395,0.1763840865649818,
LRPAP1,-0.03598863564234978,0.01717202922214416,0.004461620148562672,-0.06575197956012459,-0.02998724062506898,0.04716577443855233,0.0404361706186923,0.0239964192238796,0.050080787783979244,0.0517941363287239,0.017506214969226913,0.09700163670210013,0.06393935936517485,-0.07437993773180149,-0.08137240892479439
LAMA3,-0.026571803455596617,-0.018209323735055405,0.07270090006641933,,,0.10103572799351501,-0.012480548423268494,,-0.024163796172392737,0.06288050333605033,-0.004368287353064172,,0.01608605398446116,-0.021443820834615386,
