,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
ICOSLG,-0.022149710483067842,0.005288270374144061,0.04080035612050988,-0.02735336536036495,-0.0017466748087400818
GNAS,-0.004274749153931781,0.07805047823273656,-0.03467051569677889,0.0531709159155751,-0.005446183906650424
C4B,-0.04203336675310442,,,-0.0008913406430499858,-0.016006358780966214
COL2A1,,-0.008528413300948048,0.006963967988769451,-0.008879593612994724,0.058843016813284854
GSTM2,-0.0543049250285314,-0.026225798294717717,-0.019926338184088857,0.07232320754734783,-0.044050936011038565
NLGN1,0.004329156882390751,0.08230451293767281,0.03789894149233461,0.0317440753705009,0.046022345622769904
SCGB3A2,,0.009950203594155011,-0.021818342747267228,-0.02771695986889814,-0.023371263194921953
LEFTY2,-0.049311294008651446,0.05055617520395076,0.028553854206251724,-0.027985029527531746,-0.01798792199121443
ACE,-0.004273768746318325,0.06093382590922828,0.006202646225059336,0.05770468102648989,-0.018211821694543724
RPH3A,0.06312859558060102,-0.03212843840781109,0.006714423676633894,-0.002467894919568044,-0.0342664449442816
NCAM1,-0.04660815814073511,0.08288215438316617,0.019925909390087607,0.0353848512930192,-0.02301744894287279
EFNB2,-0.05533860734523658,0.05959021956973054,0.005922337543245226,-0.006266975044226633,0.016955209766146888
ICAM5,,0.014507834919015626,0.039414865764875885,0.07302562212406587,-0.0013268076307768528
CCL5,0.019414598003770402,-0.04472467991190123,-0.049961781286159246,0.04787952021950621,0.04102231215634513
PSPN,0.019565447647577967,0.029600200039657264,0.010259882657209988,0.04093831194806043,0.058137918346360805
PENK,,,,0.0464455596964619,-0.017599227745313088
EGF,0.003327058327185119,0.14077373401579987,-0.011558700633558287,-0.004443532509096723,-0.05910872521364962
SERPINC1,,,0.005207742447801986,-0.01674113749894619,
UTS2B,,,,,-0.01875194030869009
F10,,,0.008816038979425827,0.06857942856084931,0.025220486276497284
FN1,0.08734584607968238,-0.04488014748911564,-0.04923645220466818,0.08354597297771685,-0.07686587045889995
FGF2,-0.07840860301895605,0.00708188980575961,-0.026259214796755904,-0.009608073726912155,0.0010844000680798468
GDF9,0.09777591333147642,0.046277799880233984,0.0018840722546501504,-0.038235882276737194,0.06365289651499474
CSF1,-0.003723556936756384,0.020474255052863804,-0.043913291157630964,-0.00029205131611553044,0.039303297118594434
GZMB,,-0.0312422901499257,-0.03416274841090059,0.006119502629235753,-0.045361768445633825
WNT11,,0.0796018913250458,0.00423137680444751,0.016805066833587148,-0.018911391523192236
GDNF,,0.023466926313368833,-0.002282410008466766,0.08077500357487545,
FASLG,,,,,-0.014042011770194558
SHBG,0.017054954837354717,0.02077398357473517,0.00027118294700111795,-0.02490160248107901,-0.02987571118732455
EFNA5,0.014959872314268848,-0.0005590501679360365,-0.023091957077845764,-0.004293228518577542,0.04882768983361007
THBS1,-0.012803083622833748,0.021304944623027035,0.029951219239111843,0.011092906172497358,-0.044439116126739245
PODXL,0.06273847475884703,0.041776899077800723,0.022934202190062505,0.014899339073878885,-0.01861027708622028
LCN2,,0.028233369316233405,-0.03067942072682534,,
C5,0.02012216267597505,0.026900388646915758,0.02798162441469663,-0.016831880370209877,0.0001444296236688272
DLK1,-0.026267160206678956,,,,
CXCL5,0.014948831357288387,-0.045254943855746146,-0.026276850515281648,0.01449938729098406,0.01790095099459738
BCAN,-0.028617804297868817,0.0690259840693445,0.02739727187144567,-0.0022163461408236194,7.52349071040078e-05
RELN,,,,-0.017772775738195058,
COL4A3,,,0.015648725338818895,-0.024001314250536716,0.007343871483980075
GNB3,-0.018241669893009016,-0.04017365857671327,0.03676077576107539,-0.010691698363633234,0.07655852403078055
PYY,,0.01661493190541967,-0.005958797152573148,,-0.024532614702589425
MSTN,0.022350663865566504,-0.028255146860379703,0.12438449165937959,-0.026621738472500708,-0.021117909132354135
COL18A1,0.05425990830357823,0.010546290849016881,-0.04856559258924327,0.009852105588704037,-0.037575523225125855
FABP5,0.05478248032459992,0.06993763406054755,0.03158174424840028,-0.04373168067877297,-0.03542163158214961
TGFB3,0.005604726628490281,0.040095416786750666,-0.047297316173402645,0.04201713236174369,-0.055698163222275374
BSG,-0.0791939229904061,-0.0023334739722437785,-0.10764456125333684,-0.015874542653572944,0.05611023805390593
BMP8A,,,,,-0.01725699757525422
S100A10,-0.07786568683943326,-0.0484116294700299,0.015083218202171352,0.03383028927206655,-0.010463061162238357
PLAT,-0.016936926799553033,-0.0534885264181064,-0.023322360054279373,0.05214268032027789,-0.020738574555013847
SFTPD,-0.04938005616011174,0.04381622221509541,-0.03555789001268888,-0.009718527351377937,-0.018076879497482302
EPO,,-0.022048340224572558,-0.031164275953914515,-0.017571000345209385,-0.01424988836990101
FGF7,-0.04294191882199069,-0.027413923680326583,0.018671915293568982,0.046413026287446174,0.02398686175611614
CGN,-0.09303678427875378,-0.046259318666544647,0.07334705319276114,0.008864978542389556,-0.017906362913080034
FGF13,,-0.03389213930390541,-0.04003086111951197,-0.011852552221662104,-0.02427862192158546
CXCL13,,-0.03020264165904445,0.00682284780657385,0.03946903267875952,
ACTR2,0.14948674108967086,0.05489033860386583,0.03004430905006783,0.04747061288660352,-0.009608375592368861
SLIT2,-0.05102050782785589,0.04724685042114452,-0.03587136405977729,0.012188852165822403,0.000705962610220509
LAMA5,0.04062284144281813,-0.03555643577998221,-0.006491306358033209,-0.018600024427430518,-0.030799593455632306
TIMP1,-0.14456571615626698,-0.05145084958650283,-0.055664023888166714,0.03288253403429534,-0.01761165077676185
PLTP,-0.054162263774444094,0.00574122644294067,0.004954286722847556,-0.014035748584203613,-0.007710935794898919
TNFSF15,,-0.009805706690321742,,-0.014713882711852602,0.0366230041055059
PRND,,,,,-0.018266039004105526
NPW,-0.03691275087458221,0.006888388080074907,-0.041477765273686976,-0.03568923364985024,0.015821817945650688
SHANK1,,0.0031656559902427063,0.010689265970112084,-0.00926595032631603,0.008937147766175678
PTHLH,0.027095101736521476,-0.01845358573828451,0.01948927017801582,0.07312046289898551,-0.01253851944306432
SYK,-0.09813711586377546,-0.03707751972787958,0.06322066259988549,-0.011113682831695518,0.0714568028997497
FARP2,0.029155019434593307,0.01830521811315342,-0.027369230662297135,-0.010213403783923014,0.050755533091744576
P4HB,-0.06149782213396314,-0.035609233633165024,-0.04172587744806221,-0.014313207163338811,-0.010103416328325733
TAC3,,0.001542140649732932,-0.010482700119967303,-0.0055376368476631075,-0.013255320238554007
C1QA,-0.055971251778575655,-0.043633275894828696,0.06406384198459479,-0.009191566572775556,-0.014557286837405505
EDN3,,0.017792688121626595,-0.01422948427489796,0.03874766274613686,-0.025891943418368955
AANAT,0.02635592826114952,-0.024193578495606837,-0.022696549203620492,,-0.014857028752358949
GDF15,-0.06012019760598688,-0.07118449408391232,-0.02398285490811356,0.009256471920115411,0.03141922214283451
LRPAP1,-0.07976932088221118,0.0039862693455774345,-0.022344707432181542,-0.031329121017314485,0.03713022011061453
LAMA3,,,-0.024534791751917386,-0.018170025925938887,0.09782998112614365
VCL,-0.008932995712929277,-0.05010509233147155,-0.016608378893814932,0.023223504404538256,-0.018764448398606564
COL5A2,-0.08263493013435938,0.027496245373353784,0.004869032071123146,-0.004285613784981213,-0.023384313151383944
DKK1,-0.023467959677187886,-0.049233036552881554,-0.02595454168357888,0.009014702086824948,0.027550995854835364
COMP,,,,,-0.02174079226332633
POMC,-0.06799727407475832,-0.05419510651722667,0.004167392035331766,0.002127273483595678,-0.021846536617806063
CCL13,,-0.020301854173284964,,0.034049271738279076,
CD34,0.049251339001795125,-0.009127838564909174,0.0720580157708277,-0.012055676629641536,0.01487948247009636
SPON2,0.06861891813949662,-0.0007451730287565929,-0.0216179922995679,0.0070194200826540105,0.018371710476193587
THPO,0.0817144548520391,,,-0.019316024786350628,0.01677033348344003
SFRP1,-0.04927544358038123,0.05769996746345748,0.040003486672382155,-0.005086530341669811,-0.01938260430476257
ARPC5,0.0074005852078921,0.04963092852242921,0.052217295155643925,0.037312837948753376,-0.062344325751457576
VEGFB,-0.050207924114969445,-0.015674680191075253,-0.000994270465380639,0.027955742541517704,0.050221901829755396
GDF6,,0.035849390975715996,-0.053649804206848783,0.008873796812222806,
LAMA4,0.09565820729967475,-0.0019995868853903225,0.018118453813737716,0.04413122407286014,-0.084381803935641
NPPC,0.07620327243995459,0.024665202940940285,0.04794113556227151,0.013531479606977988,
HAS2,0.029191203222969652,-0.03467136702586531,-0.010420714897788202,0.030355630776415617,-0.022496771266351794
JAM3,-0.04938235841941081,0.025812568543685247,-0.022000560598025853,-0.02893640430285746,0.06711279734007895
MEPE,,0.0302721218440908,0.08002642992095668,-0.012128956820261196,-0.019691098245595846
ALB,-0.015828369476650242,0.014469033792844631,-0.044716301520830136,-0.02790233904783519,-0.02174079285136292
SAA1,0.09531871308544049,-0.039110699345813855,0.05708593832433509,0.05710558599825173,-0.03693426396182627
SFRP2,-0.04017982752778984,-0.008656136345771072,0.09490404168195263,-0.02363622431737324,0.07326051296553576
CHAD,,-0.014039154319032819,-0.04935283401340497,-0.024455109290881485,
CXCL8,-0.08691317840951204,-0.02002787223280627,-0.019352404095131344,0.07215139551083942,-0.018356949468929087
VASP,0.03147862865909554,0.02768916873065842,-0.08368527428529464,0.056491647875996566,-0.017530998247248127
PDAP1,0.028560388889911983,-0.02320281747299695,0.05112066342794441,0.014718804678782617,0.0024691585147510377
VCAM1,-0.021473918411728157,-0.013629971027056783,0.0473655964640913,0.0076476762116299574,0.000701627092735862
CALM3,-0.1551297616481145,0.0427895399202709,0.014144557227946254,0.04409843618522237,0.0366382128001441
JAG1,-0.034700434002065066,0.0569814640167308,-0.0066471631252400225,0.002223361471726633,-0.038557877883664056
CFH,-0.044061187613981714,0.006678077179306638,0.0018648450563622787,0.02242434947251412,-0.028156819768559865
VIP,,,,,0.02174864173962679
IL7,,0.061856799503250154,0.02874293561978038,-0.030431847154800823,0.034121396800640226
FGF8,,-0.015115608351532257,0.07763742315302737,-0.031656236589399006,
IL27,-0.03954521651811806,,-0.03494013518104495,-0.015645715029581713,0.045246955069218914
PROS1,0.06497316468370418,0.029100569602016135,-0.024063472474013078,-0.0300967160259815,0.01745719306777796
TGM2,-0.09889370843767659,-0.004287920186342497,0.019878989483179635,0.03963406411326826,0.05076734909108261
C4A,0.010363327056441468,-0.022602375869505892,,-0.018559337845320937,-0.023239184556295388
GPI,-0.05298666036512794,-0.03266674422849719,-0.062450999441532026,0.027852058668245052,-0.012520808560279408
DLL1,0.07412100680832233,-0.01997587953346555,-0.03839379634722462,-0.05304735371215622,0.018122755403696553
DRAXIN,0.020893926463754257,0.021466225902617354,0.011047062971221508,-0.049413722114294324,0.02622967644017507
PCSK9,,-0.02176640360648639,0.030890484541698664,-0.015186608520181085,
NPTX2,-0.0881275106575471,0.035880616772098944,0.030238117480222083,-0.03175907673124656,-0.05040382335068554
PDYN,,-0.03048472780602386,0.017388305769974983,0.018310485529953333,
RIMS1,,0.06129129835635689,-0.0022270217091168235,0.09650668796401733,-0.030728180718222264
FGF9,,-0.018998877255488978,0.042108349603073095,-0.01928005722984492,0.05925323096757117
COL4A4,,-0.03983701919140363,-0.0038607104654444723,-0.03330873621421486,0.06510510079868698
WNT5A,0.015783828132989806,-0.05748101596773589,0.015066550398070947,0.014728990880398954,0.010781385330175726
F12,-0.016307245845317,-0.013666294847648874,0.02381273198694108,-0.030831596643964492,-0.00285288516733077
BMP1,0.03133940818763648,0.013174060910173391,-0.035314801874548135,0.012738045179768774,-0.0033893246464207142
CORT,,0.11114382963957126,-0.024534794643669866,-0.03422435178432135,
FAM3C,0.014734087689869288,-0.008245721148236332,0.05858909907821039,0.009159904619144638,0.0192960195521107
DSC2,-0.036577353069323804,-0.02926656767905584,0.009228169805836553,-0.07655121938416595,0.016458378733921718
BDNF,0.08147497723484252,0.030485031433911257,-0.019893679181286476,0.001823332569677163,0.02561426606468114
NXPH1,-0.09525403419491969,0.024737906255010416,0.055680797914008734,0.016773134204297345,-0.044487187222267216
RAET1L,,,0.06394392883999261,0.0818165552571181,
HSPA8,0.02985374898113108,-0.07054426212983782,0.04662136461896474,0.0052315314987417365,0.08401794589141352
LAMB3,0.01819062601050379,-0.04886216274410812,-0.04190259612943397,0.03659809306094468,0.09823179827648897
PON2,0.06318267060929032,0.01667818199306897,-0.016000327440357173,-0.04259114514285708,0.04653440221582367
TF,-0.0875336482134504,0.08305752525947174,-0.0003086552540184545,-0.01765835969834901,-0.010815964877277083
HLA-E,-0.11042509877668315,-0.03374068944271598,-0.0181190918548819,0.017367926045733815,-0.019861040912455767
OSM,-0.02676635208926516,-0.011982065855543598,0.04738788393244382,0.0021067800721665682,-0.012253880800311923
ULBP2,0.09441218066625687,0.02430109560919946,0.013456121872344538,0.0819302300659506,-0.01715003798450596
VEGFA,-0.08928250262859266,-0.0325946159004893,-0.0478630903846609,0.019028110528159097,-0.024622686288876972
TGFA,-0.12107101940334322,0.02031678839121419,0.05029028983943881,0.017963624630019603,0.04656687362288254
HLA-C,-0.11736843947708157,-0.03226763914694904,0.01873898813364039,-0.06963857610895786,0.02739160272148874
CD200,-0.015587137027750556,0.039792443798508714,0.017859978509695913,0.0344746354017004,-0.037089079888655715
BMP2,0.057160751133959395,0.03227530971422378,-0.045654346760773123,0.03850891645433956,-0.01671568322131955
TNFSF13,,0.04136561263379069,-0.02055501762762608,-0.018559336790127275,0.018786077693529715
CSF3,,-0.003276586059774649,-0.02822440661592615,0.008477254788332332,-0.013400100869895223
APOA1,0.03961303858832792,-0.01752992956661449,0.04430571901429579,0.019225211683794742,-0.027800284239864397
IL15,0.06174521908935363,0.005943888259989984,0.03114827274914298,0.01738973164689703,0.03066061993880174
IL12A,0.013468917312111368,0.0992595982324808,0.017369876858649252,-0.017972427219941783,-0.028015474282686508
ANGPTL1,,-0.03639773326366515,0.00556936720305657,-0.02736845154933712,-0.024784400116647815
PTH2,,,,-0.0208057974447652,
FBN1,-0.03212881652556955,0.05030210361573988,0.0010735405094420517,-0.028300697308060594,0.0005448106338030856
CD274,0.1750272841282175,0.1063222498495946,-0.05947487283411098,-0.006125748778289339,-0.010440262616624483
NPPB,,0.04223808636891917,-0.059943214639337244,-0.02338413816921527,0.07033858981945236
PMCH,,-0.028031012309204007,-0.034423629482205675,-0.015645715029581713,0.011453083171957017
MFAP5,,0.008861147166538113,0.04789039322576334,-0.017871443455001544,-0.03935582765150806
GDF10,-0.009127448438780925,-0.033998670404616814,-0.010438615849586868,-0.027889088172108327,0.05536123583246579
COL4A6,-0.07839457059103509,-0.002102677573272682,0.049006343168910275,0.037833560206159605,0.024255211401628854
TFPI,-0.09679550302353394,0.01602948821552697,-0.04122753640231412,0.03742758426127961,-0.027678068335371574
CNTF,,,,-0.017160792089619487,
FGF11,0.009680134961580567,-0.019833477382284904,-0.01931546976402188,-0.0063661454610570165,0.044156771388866665
JAG2,-0.11462900604616173,0.040086263754863474,-0.003420385519154455,0.01774305177957454,0.026180485056132748
CCL18,-0.04142336086608904,-0.029200547784713038,-0.04636103119684437,0.013669750629820874,
NLGN3,-0.07717581469617671,0.008685494637574074,0.029279056685420666,-0.02955959645554766,0.05772541983172818
CNTN2,-0.07437561539494587,0.0031783140085433047,0.0028832105543678565,0.017946327474013597,-0.030222531461145164
FBLN1,0.09711604654369291,0.014707675469404267,0.031746333625579895,-0.03254140309976454,0.057953972461833037
NTNG2,-0.08602915545344852,0.0210473883092081,-0.012721659052475374,-0.04263564021463242,0.054525134542425815
CLEC2B,-0.028674207390895146,0.02198637579993918,0.03455926270927823,-0.004507031227691425,0.029219713597084
EDA,-0.054475715146581345,-0.04493408422202256,0.03609333217079838,-0.035232063393275864,0.03936386421836194
C1QB,0.010164453630349303,-0.016274526903503436,0.0700727244960722,0.011063015876364017,-0.01232074394843278
PSAP,-0.12908778410478516,-0.07420085681681576,-0.06472645741984903,-0.05991090468596805,0.06368224890919427
APOE,-0.10859191067366686,-0.0007752105398320581,0.014454163617036494,-0.014127729184926113,0.060488765365175536
TIMP3,-0.019357017502636905,0.037176247399106174,-0.032201385729044074,0.019251741138380234,0.01020257659297038
COL8A2,-0.1072807398880192,0.07641284717740665,-0.017732965712943513,-0.07398498021208824,0.08365950733549604
PTMA,0.11927096412446424,0.0038883933289838996,0.041895246867959174,-0.023846956671237606,-0.06433291611112718
APOC1,-0.11501719201100792,-0.01265847903397067,0.02474388158655758,-0.08581180458032878,0.04327078789409816
PF4,,,-0.02344575852864785,,0.0010916752793765738
WNT16,,,,-0.015645712964507043,-0.021102239913439104
LAMC3,0.03796719165537143,0.056510769720126926,0.05615588346506065,0.023557544613834327,0.003272539798166344
C3,0.01445650241709544,0.0057022974780196285,0.036184962266934746,-0.017786869184078055,0.020425045692908008
S100B,0.1171382851621194,0.026730515437472097,0.028782647338721108,-0.06096105938385504,0.012054643002144486
F7,,0.03094398227546673,,0.021503479710949305,
COL6A2,-0.056138832411852274,-0.03401352137169167,-0.06107495107151254,0.046665257045941766,-0.036566248382000566
MICA,0.03807678539206357,-0.008291639605472445,0.01195921200733443,-0.021092103908745136,0.004804308914490662
NPPA,-0.08413803593187108,-0.014762184378399922,0.011015106036102706,-0.01995416750845311,0.0024587969633706
COLQ,-0.008282150186609877,-0.0053483654168324495,-0.05935382539370155,-0.005628783254979992,0.021535095904350026
SLPI,-0.090271816313452,-0.012495749476595253,0.02978123123184114,0.020565441940623593,0.012328028960485005
CD59,-0.06275419066747293,-0.018870933683798403,-0.03653380849885473,-0.015103773885612827,-0.02181323785215875
PDGFD,-0.04388497986059393,0.06773086459933966,0.05276900627691759,0.013458807752231784,0.030664722084027783
FGF12,0.07915438714522484,0.029257281637999618,0.047420439352199466,0.010799959722384992,0.05671080431059368
PDGFC,0.018947765823709748,0.028086255288591166,0.056643174525998125,0.04739775133075929,0.03154771697173184
CCL28,-0.04142351941376178,,,,-0.013400095932322902
GNAI2,-0.00902153114608384,-0.03288978161090552,0.009525028636006724,0.03379955214935271,0.0026800039133303196
IL1B,0.008448425839398234,0.05443369213656423,0.0028936150892786283,-0.04220014392857302,0.007373823388131961
TRH,-0.06244281594950473,0.017749624643241833,-0.009733035748179353,-0.025035711719601412,-0.01619048998963531
LIPC,-0.042033279764743706,,,,0.0075794634485947966
UTS2,0.07911401252352034,-0.02060260275867167,,,
RSPO4,,,,-0.0025201637539491654,-0.010437540854589695
CP,-0.10082683907832117,0.04595808951905837,-0.023334649101901275,-0.008831190485075531,0.04753048397820378
CCL25,-0.06239536069178824,0.016334128610171042,-0.02186365256273596,0.04988170272183456,-0.021740791494355476
MADCAM1,0.02256041131804193,-0.0110552112189057,-0.028806583753232837,-0.016741140321373953,0.07232955501511855
SEMA4D,0.05529711987218056,0.0019063770915888597,0.06958491616080115,0.006029950977197349,0.01749355459313767
SERPINE1,-0.040848743438707126,-0.022027752676074992,-0.03045560134129348,0.0024974734461780048,-0.010588734855595777
TNFSF10,-0.026900079423233893,-0.04657952067839223,0.05055731000131593,-0.016492683509875285,-0.005840501907453489
FGF14,0.15119901920739795,0.026497892192845866,-0.0063869175292315915,0.09457785407698784,-0.031060539265256662
BST2,-0.028821405749814982,0.04454008386784963,0.031224855198956486,-0.05272255132286747,-7.098858020204103e-05
PTPN6,-0.02759967345168921,-0.030979623445490677,-0.018867740278357224,0.03575836483102658,0.05402392096133488
FGF22,,-0.033616819823346966,-0.015670393531714503,-0.011674464831159291,0.034957872597619094
TNC,-0.04916124637845226,-0.01927894688148318,0.01095155293195594,-0.023422700235013104,-0.031549515721144346
CXCL3,-0.06607228622596278,-0.03016351969055983,-0.011076486514320114,-0.015080922771926302,-0.04107734179707129
CRH,,-0.03844603275580119,0.057157078634733724,0.0429902182153548,-0.02427862558264395
GREM1,0.07094621369329523,-0.008381468490968783,-0.0321160861349234,-0.012201575528255158,-0.03397043107851157
MST1,-0.023151631267488492,0.03182096893215381,0.00346453599374409,-0.030981660013668224,0.03954918912115544
ITGB3BP,0.03224146536943617,-0.0003008563609782257,-0.01767325934458473,0.037349437581549495,0.04697728092597431
NCAN,0.07975309415516019,0.03170109441412249,0.022677235957455223,0.00966637327162489,-0.003351581990914559
DLL4,0.023941910702293834,0.09812915758968908,-0.07082011672211828,0.03681600963519976,-0.05445437772310911
UCN2,-0.020204283382278695,-0.03763642453990778,-0.048966518099788525,-0.017160792089619487,
VTN,0.13292101921773405,-0.025202761718284217,-0.021914090599393567,-0.022752073889394382,0.013257085050925975
CD70,,-0.0400393980541333,-0.024919541004070053,0.02343569043076027,-0.021740786066328253
GNRH1,-0.013329077335724415,-0.052793291680978856,-0.02422651654673168,-0.009615946063563866,-0.0037418207359637664
CKLF,0.015476765561954889,-0.03567779451216685,0.009707926531242339,-0.036836223712575056,0.03277260003487695
NTN1,0.018490313169831005,-0.02560085838047844,0.07267761444800928,-0.01006740873688433,0.023890283096159967
WNT7A,-0.019082718404345254,0.004239607385644478,0.0070234619228464945,0.03677673171567981,-0.016635744220701357
DSC3,,,,,-0.014249892695305307
HCRT,-0.06263835721703861,0.018899358732829243,0.12154464321293093,0.03669748938462405,0.10873458534743927
CXCL1,-0.038248822369542704,-0.036519395889485246,-0.06606654633552732,0.006497867790828458,-0.00959250034626213
EFNB3,0.012947012464744246,-0.023564450287973895,-0.009536661884746379,0.05371951150767867,0.000528880547927254
CCL27,-0.015224920080997918,0.07607108322191489,0.0479561879826366,0.026581607090489637,0.06656251241703884
CCL7,,-0.02757787569705533,,,-0.014042006777022779
BMP7,0.13568018377334112,-0.028400636495182926,-0.01700734232476083,-0.0028365188351214218,0.01739338443277869
FGF5,,,,,0.04711677360781401
NRG3,,0.01022676176684122,0.010815406513456164,0.03639474379231019,0.006937825257191299
RETN,-0.03106385701041918,-0.036932809099073295,-0.01926222710616807,-0.0006676128412812955,-0.02402235685245898
OLFM2,0.08107823378903344,0.01657037118560194,-0.023724856532316072,0.03122334846523435,0.049689072649843846
NCR3LG1,,0.21417831123460965,-0.002181915603068008,-0.004202065673642867,
LRIG1,0.05445665799498125,0.0007261113876428787,-0.019996669506794764,-0.05390553140011265,-0.00614998618752141
SST,,-0.01373314230688453,-0.04505203537898577,0.030212497572827793,
TNFSF12,-0.02770076682532217,-0.054765577066108524,0.007388897890614833,-0.00910485652605335,-0.006006145124129221
SPP1,-0.08418499556890581,-0.032571189541713334,0.014638807832578234,0.0055365585997112455,-0.055985680001326824
HSPA1A,-0.08787095205080174,0.0020762973736531266,-0.040199850346166646,-0.033135143989561494,0.07646514084343323
VWF,0.1129208736364294,0.0034902128592238595,0.012869249309626645,-0.0028823453443733564,-0.03533623683446686
S100A9,0.025160390355874244,-0.06389243240689178,0.02514297090476937,-0.017758396030976856,-0.04155841767484387
DKK2,,0.05945468024304196,,-0.020224993441600236,-0.011596736976862513
NTF3,,0.02913182425451062,-0.009468443488222573,-0.023934092325226974,
NRTN,,,,0.07840293918433137,
CTHRC1,0.045989437283693015,-0.011768186299654992,0.006435157530406588,0.005415022208597537,-0.00013772454582026449
ALKAL2,-0.030396430081039635,0.005031765318674357,0.10611403029146266,0.00605118410486294,0.037003300488757995
RAET1G,,,,,0.07654166664308308
CEL,-0.029323208163365328,-0.004640130636376043,-0.037667981593879137,-0.017124810970042193,0.011503855371537688
CCL19,,,,,0.14386675504853902
AGTRAP,-0.1078826621093481,-0.006355691848046741,0.008608583626567124,0.03518084557423887,0.09859774209061441
HLA-G,-0.045546622392808066,-0.003608698239545073,0.020117232198332377,-0.033308733950268406,
TCN2,-0.045349771855073245,-0.01193806119726726,0.013559596692439566,-0.049603827139381516,0.04695887456197591
TSLP,0.1148251014000225,-0.02352352710835768,-0.01799737722408597,-0.024528063048729534,0.000614220526621925
LGALS1,-0.0918731896437127,-0.052678364797883015,-0.025434768042110888,0.012940487351766046,-0.06971909357240795
COL16A1,-0.03195180192244009,-0.05443378818265441,-0.059967350324046105,-0.001798383196403664,-0.019310245564406546
IGFL2,,,-0.01786758330867808,,-0.03765058904919557
PDGFA,0.11373485827036296,0.009456637836268253,-0.0027866979742161005,0.030266347514543854,-0.055700403044379725
LAMC1,0.022245074600368515,0.03222728281199356,-0.026634739809492745,0.015430867500056072,-0.04478708029747179
