,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,0.03908365921656659,,,,,,,,,,,,-0.023857856337741595,,0.06906224368533583,,
BMP1,0.03604312900012143,0.033060548910034036,-0.007141873203571469,-0.032794130197625726,0.038443663253926244,0.11764271226835135,0.15445221956247643,-0.023380669323799945,0.013718771228892158,0.08706497117907003,0.06109974099513539,-0.005505780187101828,0.07052426710363585,0.07037108515711674,0.1467791199626852,-0.038535569629582996,-0.000790278423869514,-0.04807212424776932,0.09046422938377914,-0.03040966677435729,0.10741183331260985,0.08864768789683258,-0.0014267523238955073
NDP,-0.005816922104906208,0.12600331527371608,0.03391663851330181,0.004631473108343374,0.06224925162265143,-0.018583405522987203,0.011223502087193908,0.06024124687119181,0.08915721541526807,-0.004095087502624629,0.032820913889988264,0.004322636539945945,-0.022354677733542754,0.11045785475655841,0.0058813245641456974,0.03178745232234118,0.007036246133324561,0.03387611331452971,0.04566767321794589,0.004682809739754184,0.11292641265103412,0.09490736416717244,-0.00815722815110931
TNFSF18,0.002204389033341769,-0.008945152085344117,0.013856623108160274,,,0.1367571502770376,-0.014764385239643473,0.002831923671394508,,,,,-0.024507785042900052,,0.04817616840860217,,,,-0.0246041861252185,,0.012986172304565058,0.03220071705750187,
IL36G,,,,,,,,,,,,-0.017297025660271064,,,,,,,,,,,
RTN4,0.0275340758833126,-0.029341405004400172,0.05012169973851099,-0.04347747903408678,0.03196962493310657,0.007625967106051056,-0.14409426741681655,-0.004590198633831321,-0.21486597378979005,0.028324834867426096,-0.0695054871541456,0.02111672656447389,0.004706088081420654,-0.030363800727258295,0.05417173858518538,-0.008532790102507019,0.059582050704419416,0.06942039663713917,-0.15194534370588092,0.012588207580788435,-0.05311440579755902,-0.08449718498913648,0.0031579812200890436
HEBP1,-0.0054539578986029826,0.03942038218987716,-0.02200402274577966,0.0271269082567667,-0.03841666476859292,0.026215581841252517,0.057563308639410414,0.06620475464435498,0.05545893057429153,-0.027055495859954388,-0.01266276948178787,0.025061228248166822,-0.019583553237028137,0.01192543381839346,0.012348806778111593,-0.03634251494273108,0.11187092335063481,-0.0007468841318454114,0.07942232212408075,0.03693907598617509,0.11013498695251661,0.14738563221969922,0.01238895926695848
WNT7B,-0.018408457655154684,-0.03271545896312034,-0.0026955505577211654,-0.016691331024068615,0.011819093823141513,-0.02980052817741689,-0.08702722556357505,-0.057000626567008154,-0.05049639743207571,,0.015143553514458915,-0.01901142453408192,0.07995545247671036,-0.044977651444822,,-0.0378425078378011,-0.026550534945966,0.07453556145602161,-0.020848275295069885,-0.002350818306790753,0.020115359395838354,0.05199768539112182,0.016323145518685606
PTMA,-0.07999000936279281,-0.1473423266081795,0.047041129835185276,-0.05074735522393453,-0.006111305735934866,0.007213192009781675,-0.10234707741596837,0.060306541116876215,0.0032685847075432837,-0.033723457346041825,0.07178596592111167,-0.006634488700935988,-0.05106217369054865,-0.09660982345828792,-0.13052878588572378,-0.06285520398086485,-0.08942650801426331,-0.0388126141881169,-0.08437674342966939,-0.01585800703772606,-0.078337223828955,-0.05717076085342027,0.018524324787410257
FASLG,-0.018408462859178507,,,,,,,,,,,,,,,,,,,,-0.016031678964216176,,
CEACAM1,-0.025560311785078272,,-0.033585548710141945,0.0041841741290197815,0.02382856661512392,,0.08288634141375549,0.07040652479426435,,,,,,0.01280620245723694,0.020034029675895855,-0.04655290333988118,0.0015234516902857046,0.058337695862640176,0.06463242814003524,-0.019238774092418993,-0.0021755642965968604,,
PDAP1,0.014809415267249345,-0.0068538572724446065,0.02313092017848398,0.03805433528101817,-0.023077661012695955,0.008473838708084755,0.1369628665772539,0.008639229880960895,0.0029310529969738914,-0.038644347119520014,0.059162360984764066,0.03133029086361181,0.07239915593856275,-0.0028967160110021386,-0.07236525269148118,0.06539247361654082,-0.02873577407244654,-0.040238639956597,0.023241780588987394,-0.010370774619037439,0.030749943409050358,0.04624641381519427,-0.08274331822808528
QDPR,0.022670757907955738,0.09264502896376459,0.04658990887502782,-0.020382908507341174,0.05884001300683192,0.04266910528315695,-0.12567416178912943,0.006473759011596676,-0.09479142118826471,-0.06467744377961242,0.095596482061394,0.055084433692938056,-0.07326556124505984,0.02613232054471937,0.02650995614956443,-0.03631484422501856,-0.028876160236014727,-0.014558398882709392,-0.042236078460546125,0.06652820852092552,0.07167023381491303,-0.02915978127278825,0.15584478078806854
POMC,0.017249252639841735,-0.04373798599177208,-0.01687866893958601,0.029559074829571628,-0.003862331487600809,-0.021012202069814665,-0.007248604869712484,-0.02070613275782128,0.06582572395326948,0.001008544072027918,0.008910403578711297,-0.037059062868959554,0.05556985388933421,-0.10732899670902173,0.023214698346783674,0.01334629643597407,0.06521693814893983,0.023614060306302236,0.08104339618155926,-0.03147210710148898,-0.04065231155889785,0.03153731441917804,-0.06277377087929893
CCL18,,0.034924039335534736,-0.04191159149236036,,,,,,,-0.011977232921930207,0.09335947063335193,,,-0.014806242169614592,,-0.03300677387112887,0.021449410853597303,-0.050320317836091144,,-0.04799789029873424,,,
CCL17,,,,0.034040201024301255,,,,0.05986664042637105,0.0018262227634388035,,,-0.015801324003049618,,,,,-0.020837755884873868,-0.01573264562330588,0.09497752162325607,,-0.03523023364954166,,
VEGFD,,-0.004707014319445274,0.09062741654105873,-0.0398105804796058,0.04207308232131946,,0.04468208407392522,-0.0035130175033598636,-0.0015951955505986233,-0.022416364556482143,0.07236084325707749,-0.01693476835379788,,-0.07207173824712786,-0.03110197371686738,,,-0.020606749552566153,-0.017587518383458157,,,,
TNFSF13,,,0.013674414504683612,-0.016142244148692385,,-0.011844248627120243,,,,,,,,,,,0.007078434424441754,-0.01933753016948314,-0.018538220046475318,-0.021603853874371724,-0.013901175966776052,-0.054688464884031486,
WNT5A,-0.030313008175993115,0.03640318200000958,0.010161766411127817,0.029994227471279514,-0.05949762201101311,0.058394495881163924,0.0880724939566864,0.07284678065436902,0.07059048574277291,-0.013553693249488189,0.0667215000846973,-0.036983531902802555,8.957793780397723e-05,0.05275677606483835,-0.034046002715230665,0.005746943323532221,-0.0074266950872921116,0.0060998256778658005,0.039225706301845874,0.004677422180628432,0.03259582950168795,0.07105848398099482,-0.09754429951355335
CXCL8,,-0.020281609902776925,-0.013040642060569369,-0.05192089588104459,0.0021834785187714715,0.0706960567734742,0.04620314647361339,-0.028393202358167124,-0.004591873403096435,-0.009235028860650092,0.11136222253074464,-0.030208875859321475,,-0.10221601770673486,-0.0804199462954047,-0.058113622093318926,-0.016688215854975957,-0.1387532826315451,-0.021349878730156768,-0.0497217591901043,0.0033656323561467192,0.031127682612477156,-0.005196073603716288
GRN,-0.04658060956474948,0.1169106363441426,-0.016131454087134397,0.036853256860227064,0.0692087622686109,-0.0021359245256354575,0.0929903301032536,0.03544181139380601,0.006258120203776311,-0.007097726652411645,-0.02502091635237801,0.005037868541806912,-0.0014474082056693779,-0.0554742224185399,0.015360027659219063,0.0346513651459894,-0.009770279194869726,0.0376023361605802,0.04187875708247031,-0.05259344013955923,-0.0048379088992060865,-0.01892366418059756,-0.0562390816344192
MIA,-0.024095090113102763,-0.017917847314569385,0.005252744507825371,0.03145964063529508,0.06500973769631663,-0.021416685813986133,0.09693178806475883,0.03333385367421834,-0.03471318910823267,,0.05297824146137762,-0.023192941339643273,0.002990577131623185,-0.04172376401730187,0.04185898223127277,0.002978725440830621,-0.0018714282379724385,0.05590190147023087,0.06603200466644112,-0.08424071117110504,0.05013683847700319,0.014801604167132602,
COL4A4,-0.021319243050180174,0.024486029290554667,0.007523522104402732,0.01788376933801114,0.011977703837030373,0.11723611651552376,0.04607607711072187,0.016156930072017257,-0.050628048819085995,,,-0.0224980135366671,,,-0.09368250165233986,0.0296519489544616,0.04355061433239524,0.015594082168008781,0.08487842421964475,0.0013696133574871126,-0.028687260849071538,0.07439014695632575,
TAC1,-0.0184084528438913,-0.05526228518223735,0.08918974842145518,0.0013530540592706717,0.013755276143215965,0.03266672602351021,-0.10877883463532674,-0.017333503456701725,-0.013123073730170853,0.10499077758936888,,0.06385038505701741,,,,,,,,-0.010679904770653422,-0.00948381081783456,-0.015204158230803151,-0.06534299016478524
RARRES2,0.041840915354352214,-0.007547206087008203,0.05827624691055949,0.05041650180642263,0.02113276402045675,0.019566652052772002,0.1467043693589758,0.10677461401947083,0.0028389482223493113,0.020391969793510913,-0.008958347939769021,-0.0035580787441988966,0.009678289407624625,0.03950531328626718,-0.09445089103630636,0.08283707619472351,0.015452674968864795,-0.02847330155881175,-0.022348217790754722,0.002827148089058594,0.04496203173006291,0.06791204357756286,0.009022219664234422
FGF7,-0.021229714153601035,0.047821653802845095,,-0.01826852009918441,0.027844335284291703,0.05198217430500576,0.09332993628821906,0.05796268577690888,0.03069580676125088,0.0010777426721413933,0.041006558740563276,0.023207325574842137,0.02247139181438612,0.025520090667479695,0.024014018211594886,0.03959703662774523,0.04304702565427618,0.00438041751919574,0.09645251846491593,0.01742924751444808,0.09505423733462508,0.10166185627678233,0.1004031174154564
