,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1
TAC1,-0.01648513604379923,-0.008885856637539843,-0.011506018815982332,-0.008561792299270692,-0.012905655458722184,-0.01805854349892943,-0.06732040256363084,-0.2390291390622574,-0.06988593613329723,-0.08844932792876582,0.020523193212794166,-0.05064294585343903,,-0.07901259702409126,,,,,,,,-0.02333842830970543,-0.03615704303630313,-0.0012241803574053135
RARRES2,-0.11412688822355148,-0.018478438096735984,0.05908098054200537,0.06860868122019124,0.05856847221711468,0.03914395598837815,0.10534495781175399,0.18328032237108854,0.11572309146679771,-0.03958517373301557,0.02619155383660423,0.07051165478713975,0.19180822943387654,0.13186274774091775,0.02446174355766601,0.11595324371497512,0.06912517960650655,0.15148203858500384,0.03968192133600442,-0.04191746710599172,-0.0831266759445914,-0.022398297962463756,0.044848572761506895,0.017789857923351644
FGF7,-0.046062881767227955,0.05245706597723596,,-0.023111611071260526,0.033831834034827576,0.027612123677895235,-0.01488650797429109,0.0313518922570488,-0.04646232985906664,0.03173931408308058,-0.00777593413653961,-0.03154634951849002,0.012312994880206351,0.04207461001893917,-0.044592499585210006,0.12643628100565812,-0.010947682813560972,0.12672920512678673,0.028548939759894396,0.0944296649206317,-0.045225081037201464,0.07541359054160715,-0.0017649167481683216,0.018261585433077043
EFNA2,,,,,,,,,,,,,,,,,,,,0.04208245963147788,,,,
HBEGF,0.07901207339351217,0.09530970718846475,0.07779323175846108,0.0984996600609188,0.08083125067897207,-0.01809987218954206,0.060777187109937174,0.23610451178426078,0.06644844890543099,0.14277522716443117,0.0538498721681379,0.13663249315171783,0.035975530017969215,0.033835273298182374,0.057429106670238164,0.07356901633229929,-0.021462970705831818,0.13058030800234144,0.10062638935744536,0.0006645099456896065,0.040728594112275654,-0.016537095129215737,0.08412971297907133,0.0833148015116591
CSF3,,0.021064932359539226,,,0.055944642434336174,0.014716215385279206,-0.02140921271337701,,-0.004389195163672545,,,,0.10735359675876621,,,,,,0.014250134214470416,-0.09256996048395802,,0.04554091360168801,-0.04726125720386944,-0.01702197129577752
PI3,,0.08954459941170655,0.03642844732215626,,-0.03742073307973029,0.0185323215484517,-0.044300486727752775,,0.0057191747347655475,,,,,,,0.09085514753018305,,,-0.04166505268561494,-0.15924583076560342,0.05319711565474884,0.032253706954715126,,-0.036983088630144274
PCSK1N,-0.023029045405265285,0.02349988891305764,0.0722951016647102,-0.005831220033610708,0.008868979499641386,0.007859513874248962,0.053151747219864515,-0.06875113944267468,-0.036371423766556145,0.045294878174477804,-0.026602481814114367,-0.1158578748183559,-0.04528809804132696,-0.0597151032873174,0.040360097091307674,-0.02438786939256827,0.027356317642028494,0.018419733499579902,0.004926618564060916,0.019599992422608185,0.010660444290036061,0.11062311189276895,-0.14937285921241913,0.0011603351816855461
NTS,,,,,,,0.036669983573925535,0.043126347969624786,-0.012540912242639047,0.04047496803575515,0.029684681717384004,0.1722701861772948,,,,,,,-0.030056213515941822,-0.009349614828810257,,0.011828102777594628,,0.006998403042993713
SFRP1,0.09046851121910648,0.028648212650476405,0.011881494962706301,-0.05270025381377146,,-0.035472797897354316,-0.048359612034396815,0.12738313915289856,0.03558568286318072,0.05418851931627416,-0.035276874730124336,0.07431426388790127,-0.0040241278256390525,0.0316249432125732,0.03338046380792261,-0.0883094283825365,-0.1074868580803344,0.06212760458183199,0.13400246718438963,0.045047866488234306,0.004745695952295965,0.04072186810415341,0.06553602206093927,0.059767124555828596
CXCL13,,,,0.006611638587941269,0.10473921243205865,,-0.024051867044369693,,,,,,-0.03559716758591017,,,,,,0.012131826587561218,-0.04393925335502582,,-0.014045446007446033,,
MICA,-0.0018002959427860716,0.060466032928829,0.009985156408578767,0.005914213225073422,0.03904926569092005,0.027772002802010018,-0.022589068568351304,-0.020436097188426244,0.10091317945965542,0.07614821055523634,0.018948886233925957,0.005046984029639981,0.081955079735771,0.16934284629219784,0.05229257001946583,0.0328384477397754,-0.011942895677356269,0.039062708303012575,0.027998560312998355,0.09990052472175798,0.04411942969822707,-0.01955594159827488,-0.0532569964054526,0.0622484035392205
TG,0.07622439520152817,0.023656222160257145,0.030586441534826522,-0.019440089685655006,,0.009388940792938344,0.014004632453260167,-0.000981776432950163,-0.026820391652592306,-0.045820834543233185,-0.0023876987799950847,,-0.02015303406528314,-0.01365099114368361,0.06408780048907627,0.08080560060647775,-0.05287694152508388,0.010599629733068758,0.01905436255540506,0.07091325255000695,,-0.05214593004849637,,-0.019924032977582332
ADA,-0.01871356020102551,0.07216735783333865,0.0024750408329598955,0.00296034548446251,0.05690094165456015,0.0277261608019507,-0.06615818052982998,0.060624563135518575,0.11322253077130154,-0.02150010421051419,0.044075940649326656,0.023378710581320357,0.005895116287175421,0.03616051204963674,0.12025334273606599,0.09247579258564996,-0.04620369961772929,0.10023405023522551,0.0098476159756876,0.12143394331620272,0.027877879968426167,-0.032453125819872385,0.15744023446479283,-0.010849988905390476
LAMC3,-0.03922870846415148,0.05652057070849811,0.037074306409000765,-0.03456968390681792,0.029107122358316685,-0.03270651283588895,0.0642298073566384,0.08458899831491273,0.06161632699405206,0.04564532742014686,0.018405907623670188,-0.026880207971147155,0.034793252104254484,-0.015233509996066758,0.033665028415622335,-0.09003654110978099,-0.0813898267317892,0.0938067987567683,0.036928886363044845,0.11146877676900521,0.05395520661779627,-0.04998506749619204,-0.004592115704714242,0.05018512875301359
CCL7,,,0.00863676082161243,,,0.04997852001067235,0.08042519519511489,,,,,,,,,,,,0.030619758105287696,,,,,0.005440890369575207
NGF,,-0.0494809775302903,0.048447050848243925,,,-0.00249167234038335,-0.02875997897193683,-0.018215893513197298,,,,-0.0170037922039301,-0.049502400185247916,,,,-0.017488114239717082,0.09073079020358372,0.007148612719620568,0.03095359351781311,,-0.03880626577559795,,0.05858319841530121
TNFSF15,,0.06444761704167015,,,,-0.019609643445252647,-0.028353600432779055,0.027419393767196387,,,,,0.042554364133883416,,-0.03648232980280975,,-0.09698545877327286,0.0271314286126987,0.008384555489502128,,,0.0411465952107907,,0.032956982029911465
HMGB1,0.07764690299460585,0.07842407981709025,-0.00899001165208397,0.020874223828728826,0.02546237526908504,0.01799437365558444,0.023534916421393947,0.14904319110401998,0.1048906398150972,-0.10997748340635492,-0.0022063508960705543,0.13488697984880046,0.057136601388453806,0.06830875168464097,0.10439057599420759,-0.20785817342008123,-0.022620421714316715,-0.03329662600733166,-0.1278717403578396,0.045523217791377156,-0.05707606957325881,0.036016803415163,-0.05800246317198372,-0.08513874622462318
ITGB3BP,-0.002978105887831918,0.03898554263839366,-0.012739130021673454,0.026043958385169565,0.07087099348105126,0.030571354114709966,0.017390026840814126,0.23369631155858034,0.11131111687674167,0.07933765793307651,0.02154320371533391,0.033844669752025484,-0.019249023829119527,0.07734118465310737,0.015662781159825005,0.025261285446334866,-0.07291052768129343,0.10873970853318092,0.08151441442497089,0.08501881866524284,0.032292209715507385,0.043277478378859466,0.012542200124110555,-0.02533031954686863
AANAT,,-0.0014202601132856528,0.03011294135679117,,,0.0037635390385524783,0.050251012182072494,,-0.02004516361404407,0.09690713119051785,0.009741947827256304,-0.015986065354740578,,0.005159451574691297,,-0.03272010995814576,,0.008787911515145389,-0.0005537913983029536,0.0460930762825255,0.049476649916087925,,,0.13799796521078256
RELN,-0.01582761029344077,0.029435259375739663,0.07946871389038394,-0.04561951168689829,0.014975203864190894,0.03562803212809121,-0.0343266701241588,-0.06335771581333209,-0.04377284259852441,-0.036574478191394075,0.0685387793230419,0.024704810433715522,,-0.027345772334776967,,,-0.0019439871732694655,,,,-0.05124229913771455,-0.0012195078623456197,0.10401140653687665,
IL15,-0.04411533246398468,0.0013044583035188135,0.04924860739130455,0.06679296759603572,,0.06467523111623141,0.0770699492503165,-0.005627418283696949,0.06704609323840481,-0.03566126970152622,0.0026687425893866766,-0.032759018651021585,0.1293413538100517,0.01759301941143061,0.07394775275627458,-0.024810305782380894,-0.007180996244967545,0.10403404343867644,-0.004295032864105141,0.012585746406713633,-0.0031158020204961365,-0.020181103863982662,-0.049985961873395574,0.021276331505024764
UTS2,,,,,,,,,0.00724496496214763,,,,,,0.109333947593577,0.07296450382211211,,,0.043163428864598855,,,,,
BSG,-0.05573110979589587,-0.01497115826942546,0.0662239911337168,-0.07956936650835206,0.06777711708630073,-0.03384189230124341,0.0938939400107627,0.12576344763825792,-0.030939324110984986,0.005292229446869237,-0.006641969060136202,-0.1394262198482279,0.09318065835472135,0.03314989214657795,0.053578932006348085,0.20888608287378072,0.038727211263184944,0.15527221358855148,0.18176965855467847,0.010355237507035991,0.05364352698378558,-0.01846234914274911,0.008731810782098054,0.027043378167670957
ADAMTS3,-0.03265401240599071,-0.020323361514140065,0.02383622435794876,0.018364948504213077,,0.021321866288450765,0.04349088088527039,-0.02674167088793614,0.08598453510158258,-0.033712503403313276,-0.007604017989283959,-0.025669864646920802,0.05127446881436693,-0.0212699682527154,0.10562569754955586,-0.003730535312948866,,-0.012073622961371667,0.014107059621231523,0.07222701328900306,0.0019486848975778478,0.06487768107661444,0.01961074431167896,-0.011290448666295286
CD34,0.0010758861188079742,0.08796670176571239,0.08947327022246926,-0.011732608466570482,-0.01779629762805794,0.0423043334219411,-0.013909920504807488,0.08988142632396005,0.07465330539116621,-0.004829594289594981,-0.014068572468017838,0.06281475977250653,-0.019755741838416437,-0.015471154323481158,0.027777359620887832,-0.1315115035364369,-0.1109289823920656,0.072754881674198,0.027153284743049615,0.05727550526644204,0.05352939048351717,-0.02499568056189247,-0.04385957826291492,0.10548015168952643
CCL23,,,,,,,,,-0.005990775600898849,,,,,,0.06822094702370274,,,,,,,,,
PLAT,-0.07969334967707505,0.08167013004346586,0.049017285942134926,0.06959383367734728,0.06952665602982214,0.024091923823436955,0.014607843003408385,0.2504545314404324,0.07406810264835229,0.11550733722203275,0.021417204956380793,0.007635765135402578,0.03710388524520092,0.0624714290151807,0.020516612186800186,-0.02523029943760602,-0.0649478261744403,0.0021081984746921627,0.05352020107265549,0.12924041550006643,0.09974304209925046,0.19612478428732003,0.06314179643263276,0.013350408177383396
NTF3,,,,,,,,,,,-0.029951714215836717,,0.03076003323512939,,,,,,0.03794143010434798,0.09654421884892272,,0.06046663288805094,,
LTA,,,,0.03126115447557685,,0.036824127345947956,,,,0.009479616079164714,,,,-0.0458668631968965,,,,,,,,,,0.12062720025742117
CKLF,0.0463443761061879,0.03319834847389149,0.015165198461219772,0.04395526168633963,0.013840051733336526,-0.058155719485457516,0.0651330555713183,0.22250298359929535,0.06257929494231428,0.03022640943344096,0.013137434309788885,0.04001720662684318,0.10416727529564647,0.012162361999243155,0.11902287384264303,0.0417562346887581,0.004296400673057755,0.0958464162607242,0.05542164562412772,0.1061044651245161,-0.007801842394597722,0.054177996996723016,0.034881737808805206,-0.023221919308508133
APELA,,,,,,,,,,,,,0.11037940088908324,,,,,,,,,,,
CD24,0.04326759228111535,-0.0009382000364520205,0.03482034176396637,0.0026957840712500524,0.05813098056545882,0.08538440612504102,0.037742307642555775,0.15424675453201273,-0.042945096409679716,0.04497030807926613,0.06802121436355194,0.04928231250481161,-0.10679279356524217,0.06015478582938734,0.0155110802504671,-0.04178380267018843,0.018752073646207335,0.2363745960766471,0.00020850716372013717,0.05908585990754235,-0.04187436362598486,0.1356624217765644,-0.0030392960525857902,0.011980199927143033
HSP90AA1,0.07928192436632045,-0.10373087941305309,-0.04822454306713789,-0.02944889262439877,-0.09775326874155907,-0.010726284429016015,-0.1285818975612342,-0.26576584353824795,-0.15450922883280765,0.13004732409111627,0.06255231185823998,-0.15727501075372655,-0.056737182518635285,-0.09124609678148396,-0.1030417662062991,-0.051258992445197264,-0.024957160526254445,-0.18228638914596657,-0.20414872284285926,-0.20551359822244877,-0.021393301411621195,-0.04056612340154354,-0.05547070943442866,-0.10974589997343195
BMP4,-0.019648236253726734,-0.026702724089701303,-0.002186400116840811,0.028187060582028745,0.027284935722805416,0.006031174444879942,0.04571920250197361,0.23379414187985925,0.020238096244412876,-0.009592606445318133,0.052550746513362986,-0.025498121120453823,-0.07926396556728907,-0.04453693051961769,0.11620293630897839,0.04787477386742559,-0.011205214815946002,0.01841222644142747,0.09567403749042867,0.05876240342370115,-0.023931508958563864,-0.031546460084516156,,0.04672778745213665
SCGB3A1,,,-0.022061105005526695,,0.002665351282587683,,0.06758269737445688,0.01681651871684138,,,-0.010357921954476157,0.04888026841237251,0.008034482049654682,0.03579981279439007,-0.019946023500148426,-0.0013737370247651581,-0.12011486801618387,,0.02090039572548289,0.0008283166905066692,,0.018025688745223478,,0.030437429813351083
IGFBP4,0.019247716272038896,0.08323238999391859,0.026147607625905005,0.043636113232733524,0.032982301320490376,-0.0038889015348943035,-0.02005562734424514,0.26767820632540873,0.05992679724485129,0.09425186266088718,0.004193911540558964,-0.014013776763358505,0.019607585559735744,0.03544925642875975,-0.046257311933156436,-0.15192946601449372,0.014160068209468971,-0.039276114577131614,-0.030948157139185275,-0.09767083158166498,0.0454995196956426,0.008294311784838412,0.06600363755949469,0.04888096796466039
RSPO4,,0.042263224996534655,,-0.02311160668352263,,0.075390714330916,0.015956380385842413,,,-0.0005827769633873605,-0.02830032061846882,,,0.059433570606836544,,,0.05194170358050425,,,,,0.0355327948724809,,-0.02134768900827886
LEFTY2,-0.01890303636253954,0.041767503497742275,-0.007917963480327628,-0.014471883412756839,0.1692792684619671,-0.009105457771831475,0.046712352845349615,0.09813909728234099,0.051653765221863594,0.008273114166802452,0.01380916247951478,0.10627543098363297,-0.04088164531152277,0.0049217680542537135,-0.0963129176898108,-0.04814106557957031,,-0.02937325415991741,0.028875816303265894,0.04454974637064102,0.08493295061848892,-0.014115466719161801,-0.06487584808256089,-0.03526858015517661
PF4,,,-0.013422434511333122,-0.01300443070364559,,0.029504626003053286,,,,,,,,,,,,,,-0.06889863142974849,,,,0.07158946044310895
ANGPTL2,0.05557669114947597,0.06888329098023274,0.02351287164292777,0.008383370624411466,0.13146707029678112,0.022123032247269928,0.047581730580670084,0.34989944956518443,0.03604105708368197,0.013350420724311956,0.07231487405363987,0.05489092667885869,-0.11195690633455034,0.12742471565156788,-0.028295350105428236,0.12384300530669444,-0.0692160176584518,0.07759681260737392,0.13461481254033308,0.09408663825825943,0.026827619271438955,0.09269783127520276,0.0602221981887067,0.05665488683676593
LRIG2,-0.000266048152689505,0.06886680787341116,0.051967296380837726,-0.003964829108190029,0.13344654983562776,0.024374562256531163,0.03976961010380201,0.17318713569651562,0.09407876559131408,-0.01329478076659758,0.07613408247098119,-0.05188086534360404,-0.033005252536617326,0.056255640075819034,-0.06551014404433222,0.13000165130104765,0.021908694672495715,0.11241595194666315,0.13854841630971654,0.10571169875077213,-0.00432909853822184,0.011241632991905594,0.004482363328460945,-0.03326754475097076
ICOSLG,0.06793403393349391,0.022878759725659475,0.027030920542458533,-0.02460528575643467,0.057164613528316345,0.0024071295694479905,0.020843290277839027,0.1453401663741388,0.051614955322380626,0.07397053510409325,-0.030820186410299735,-0.05285997745326863,-0.05950854203043745,0.02704783551434389,-0.030864643759246958,0.05371092416907328,-0.04355714592540353,-0.09875807702258997,0.12034027296451003,0.09706665935425224,0.07791881951701478,0.05805933500267671,0.04010933567179294,0.035453994227069824
WIF1,,-0.09031618621297355,-0.031015507430367115,,-0.04861159276226731,,-0.03915043752364765,-0.24726567277519676,-0.0744252166485771,-0.03460773630445428,-0.011839204227097605,-0.01131227391850275,,-0.06723380728432793,,,,,,,,-0.060773697102472275,0.03679384733385889,
NPPC,-0.06107322286869963,-0.037353792930409434,0.03586339710013909,,-0.0015495057905788607,0.04003369972016365,-0.03372727888197828,-0.0457308354123028,-0.024943209078578537,-0.053750855103528256,0.06974675343893225,-0.04221559340260109,,0.09816072416531861,-0.05672830755703283,-0.005712418489280162,0.028418605655765636,0.003736143189491524,0.03644328319572502,0.006327392198112396,0.007039680952955454,0.011631479371043587,-0.014568188529024523,
LYZ,0.03163406429500693,-0.0036427665023484983,0.02907992878343125,-0.011650029247713979,0.10009360599934951,0.08037970738940503,-0.011075505940153668,0.09008069535504733,0.1221719629430676,0.0495112756957815,0.026717702751812088,0.09337144012906835,0.13527677203841787,-0.0011181008057737825,0.005864522791759084,-0.06704783122644702,0.016246325198753846,0.11556684769962083,0.02435054985250461,0.031199891827534538,0.0027594074412767827,-0.02347866763945456,0.016454581824194188,0.07036048635012068
EREG,,,,,0.01177300388586975,,-0.008409414648446419,,,,,0.044394958259265066,0.009279289881515437,,,,,,0.07775747659590715,0.029435351073679176,,0.01362922754743682,,0.006028774539753669
SPTAN1,-0.05758434559147392,0.04185815598808271,0.0323439592215025,-0.01509361409522288,0.08640712076595912,-0.02851037149463866,0.050392789643788946,-0.06572562672942446,-0.011449000232823003,-0.02184894354786487,0.001396523843759789,-0.12053795050370478,0.06194176474744045,-0.05192639842818462,0.017261112306155145,0.029702659184611974,-0.025772620520730403,0.1260985455296952,0.011510221500926041,0.06067463183340412,0.0008185797898487281,0.06179423600034603,-0.02698697627036842,-0.03291390824908025
PTH2,,,,,,,,,,,,,,,,,,,,,,-0.025734560550190362,,
LIPC,0.03180547594903691,0.1217358206424605,-0.017898489821701908,-0.01957236322523825,,-0.0428920481442026,0.03978553001671957,-0.03293833110232243,-0.003348977099486931,-0.00457838903857191,,-0.031327733223413375,0.02695567681978106,0.03741494525021095,-0.06754246038192833,0.09624002067399164,-0.0009910052554277333,-0.01866412162494732,,,0.05260350679805291,,,0.1520851848852418
COL8A1,0.009185551610522013,0.10938336820784467,0.03346479291060265,-0.015437688350065247,-0.0036223138948715027,0.024357838978877767,0.16006978188641877,0.15182438718843053,-0.019437968559221204,-0.03308958563951681,0.0010578807792935396,0.12882245976227258,0.048904430414864294,0.14396350573169917,0.017342076025545317,0.04770628622419838,-0.02882225341786921,0.01941762754403594,0.14924992433794243,0.07296991723815201,0.03604122738326903,-0.06810531788109363,0.08627716359987185,0.09741786534253842
GSTM2,-0.038062367732388705,-0.004057800443946876,0.05986767268424344,0.06549990196822424,-0.03411812278278586,0.07452289332746559,0.029633397878563675,-0.022921979101344307,0.043951069150181966,0.05286166266429716,-0.019714610243178037,-0.027821134966399357,0.041409877127026005,0.11257400053387871,0.040680456082138716,0.03490607865099244,0.04960212256827453,0.04911788966416854,0.06516041926369456,0.028794567324112674,-0.01108840694896042,0.012703296131252534,0.04749803770499619,-0.026365011797016724
IL4,,,,,,,,,,,,,,,,0.037243693230794545,,,,,,,,
SPX,-0.039726189781448866,-0.005989116146237836,-0.013027716090823017,-0.033827545167772324,,0.009198040568582082,-0.04870924025685745,-0.11523652532641818,-0.006228568853807822,-0.03720632647637213,0.023410114044454117,-0.10210488852578296,,-0.06934046560825463,-0.06518099214438436,,,-0.01885157501049646,-0.0019945732462398787,0.09594254901300805,-0.05562333566675846,-0.09888923545513768,0.13429502086510686,-0.05112100578612585
