,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.014078136436540623,,,,,,,,,,-0.025709257104627996,,,0.03180211549426626,,
BMP1,0.07073357080430276,-0.04364116725401453,0.046010151107406416,0.013988872675714609,0.11969061311924034,-0.0077194222944643905,-0.003733867401874289,0.07159575914644324,-0.09287302676497758,-0.01718922019662043,0.022223112010134015,-0.10091545367553471,-0.060962081770702864,-0.019566787721378192,-0.13359308293823158,0.1090860296800375,-0.1671728594596437,-0.16877127066423986,-0.0004787187247424079,-0.15908300472839187,0.02932028937021368,0.030289381013567842,-0.04229265157129595,0.012855434270714297
NDP,0.07716043383508298,-0.024807174436703532,0.0011169052208142274,0.025778438590652153,0.07055673588024675,-0.033435829816781205,0.014089249586516606,-0.009958413427121237,-0.019478371589850316,0.030386721306119156,0.01898808107702974,-0.05892494709643785,0.11096218923329089,-0.00932705636513876,0.046662635043657946,0.10151587928341292,-0.0140394901602056,0.11686392216598268,-0.032517871595338504,-0.05030220916995835,0.020227316813414803,0.11374722896849128,0.043483918650854596,-0.01650221993802785
TNFSF18,0.06544031201834836,-0.024096578561853394,0.022892276243027004,0.036785164269384225,,,,-4.85954130132859e-05,-0.048198391806785194,0.02678441684246619,,,,-0.02634636528275312,0.1258811673433462,,,,0.04818626679426865,,-0.01927204409833624,-0.00215148402279093,-0.017190800197125586,
IL36G,,,,,,,,,,,,,-0.019249756139300304,,,,,,,,,,,
RTN4,-0.15438491565502807,0.08819413353503595,0.0037985829198190465,-0.010133306621990216,-0.013481367119582475,-0.011819748247514951,0.0048281059486768915,-0.032987974010088864,0.13969416093369544,0.1008956959153681,-0.07919958890301226,0.3482201294175815,0.07930878913854014,-0.06709056028589984,-0.11328616307610596,-0.11644615377854761,0.18889590463622521,0.04395778464857449,-0.01851039510721442,0.36713790081640457,-0.028985623882706014,-0.003469375034821286,0.107026738069651,-0.04078260941802824
HEBP1,0.03416323531176033,-0.06844560865467407,0.015167088570373112,0.01807748372058736,0.0345887746813034,0.04905407312758006,0.015280385360207106,0.015496865880836933,-0.10720165557504595,0.005385238670338135,0.05284574438215884,-0.056527548664966114,-0.07148815537262919,-0.01753468029007649,0.03964951079153435,0.07087008469584304,0.08301630301730825,0.08228319489026512,-0.005814449983505284,0.13893356721027975,0.0017628454705563676,0.09735827236796855,-0.027289518016816866,-0.08572428562197423
WNT7B,-0.010267601359162246,0.24176524148967088,0.012058244963758685,0.02396870197130487,-0.03365420313866819,0.02429532708476068,0.042601750877088077,0.04092380276499892,0.046424524791240124,-0.014909335096514648,-0.043617940897681104,,0.07239253942809476,0.023157651953633007,,0.07710610686442515,-0.0011575986457193212,0.0031669776642660177,-0.04488377639332483,0.10306252674961056,-0.05687030441469779,0.01039373086010069,0.10330321476199959,-0.03089485814920867
PTMA,-0.020609669196136788,-0.015656197819815077,0.09426685156476926,0.06627098448091202,0.31790103122131297,0.07817758308753713,-0.008276948096930798,0.11496600716312645,0.030565405217176364,0.06993573428216325,0.005703540295337419,-0.4069630579319912,-0.07250749510388263,-0.05859839911865456,0.07538620319711074,-0.2508003888321311,-0.04396650188106311,-0.0004683981133925464,0.037148852432227084,0.0034569823341224835,-0.057997062171685126,-0.08284589921819709,-0.09363477420145655,-0.1466918543189283
FASLG,-0.0012978262295128434,,,,,,,,,,,,,,,,,,,,,-0.020369966995852445,,
CEACAM1,0.09618187429054866,,-0.008787511634804368,0.01294416359812602,,0.027076957841870843,-0.021189633014694745,,-0.03780707919411301,0.03729356716423198,,,,,-0.09093249526084252,0.03681019180139915,0.08439593691440686,0.0070474271387465336,0.03253159994373744,-0.011337794830226199,,0.0108471467463975,,
PDAP1,0.16005712169799974,-0.05476774996051415,0.0819436509287438,0.013320281375784357,0.02450968801694103,-0.05606297508102702,0.03533941111240981,0.07496190744526907,-0.12212740577241202,-0.0008436857750650405,-0.0006744581428341654,-0.026786655600620966,-0.07251441698010888,0.07826816869401226,0.11688812081163322,0.04389270059214584,-0.03780704085324857,-0.05892789518635799,0.019854336747344496,0.0650676690493974,0.004406310997265857,0.021080741119111557,-0.00618003412409502,0.05400255434988313
QDPR,-0.14573835646024236,0.04400321328310416,-0.0007123629618651944,0.009769237765794785,0.2320282313581714,0.00022459113340664213,-0.003668448597872073,0.002453751032149831,0.08204224942595498,0.04604909458364752,-0.06607783015407505,-0.1847507223958744,0.024216178131291954,0.07262955612177438,0.06523344080782419,-0.2192558431174478,0.17938252656302647,0.1672830783037654,0.06180502579131862,0.05172965181618823,0.024463484227858236,0.056875506094553524,0.05812919545616993,-0.044389440122073714
POMC,-0.0757195275652479,0.0765363708660565,0.023382487963688824,-0.008658280485377104,,0.02450337185593126,0.05905765347839841,0.0137911587925175,-0.03054007359649577,0.04085842129852595,0.019973519825008307,-0.05783373805019903,0.004854583281472711,0.02578934283239131,0.042630517690321446,0.002683755206526329,0.05633655232397486,0.06677572028020956,-0.000985286733279368,-0.0009656733743093823,,0.05289338648733863,-0.029678223819686874,-0.04584111495020135
CCL18,,-0.03231549317398057,-0.026206470090837538,,,,,,,,,-0.16182176517311805,,,,-0.08334257225971826,-0.016829124105548286,-0.11099259902921275,,-0.16206630140364642,,,,
CCL17,,,,,,0.04529824027140037,,,,0.03495173238924826,0.029828942321372787,,-0.056665719695967676,,,,-0.08945311981189041,-0.06991358647972036,0.10971708881623803,,,-0.029816701641144885,,
VEGFD,,0.04158150722027176,-0.02740689790444296,0.0479080698092094,,0.043667460649133794,0.05644524865230207,,-0.0543749950010209,0.015705945921743483,-0.002170920522236976,0.07125486074639838,-0.031183941439833173,,-0.03367847270181453,,,-0.025053658365076607,0.007913904362059895,,,,,
TNFSF13,,,0.04136977202785504,,,0.0012522331662299332,,-0.0162080474702422,,,,,,,,,0.08931800145810603,0.05921865920253847,0.019154728517462218,0.0036085319211991906,,0.005358865151138899,-0.005930231272213239,
WNT5A,0.0666524735235202,-0.05453909212078193,-0.05738821787116577,0.032433218234161065,0.10477193559632125,0.034852270221381286,0.19996762906216417,0.08362948694722915,-0.03432814281487991,0.014092722924651597,0.05665835288444535,0.03189126797921249,-0.05841410386606833,0.039296253951914065,0.033566818862350155,0.10440409610423448,0.0669283263645534,-0.02504450223891868,0.02077090014350032,0.032400503671719406,-0.02891911509599306,0.04130705872291882,-0.025579675664503976,-0.022113165323966514
CXCL8,,-0.09617742113070751,-0.07857496207209111,-0.027037264628145378,-0.2836175890995408,0.20376369702244468,-0.16710398403378104,0.021338550475410795,0.00634282907697895,-0.04882346308455695,0.03199614001821278,-0.13437224885863636,-0.06474208406409694,,-0.10741703827548063,0.023751996131278375,-0.2724412834415529,-0.46618281890780927,-0.014504562454828122,-0.17449766316015125,-0.03741207177414114,-0.01376741182630369,-0.07004598600514861,0.040030434721917606
GRN,-0.11684152206660076,-0.09682858634649819,-0.0024363028256833975,-0.04596192634441582,0.019136737544247735,-0.040264945555836575,0.02742619126158531,0.03212188880470411,-0.07434881564191231,0.03330619329666283,0.0360778846522358,-0.190978206946471,0.035583310863538394,0.07190829884876221,0.0006247345020457054,0.09766583182273364,-0.05830336462391511,-0.06790061483372033,-0.003805468395482118,-0.16081211632843448,0.04979811590151614,-0.006686512486817214,-0.0555440935503925,-0.11802672402829638
MIA,-0.0005742579758907856,-0.002709355365928262,0.05727328083872257,-0.013049642871685375,-0.02720948229724655,0.07495273943566377,-0.047994898880377175,0.06601358226370209,-0.06419830883096635,-0.016212575636486405,0.02014416504756743,,-0.04178614662345258,-0.006177936465414021,-0.06886206843437426,0.07734847375601761,0.2236793740224795,0.3332693250603934,0.03356560317186653,-0.15017603625404877,,0.07546329824614699,-0.028372922388239595,
COL4A4,-0.027328218016300157,-0.0035691716131954214,0.040944022227765636,0.09406639067762798,-0.038830345431401146,0.014687225458642345,0.11820459546154133,0.05289613727192723,-0.03198444295702992,-0.040198602655869047,-0.00940932316119492,,0.015287557541372529,,-0.03385797952319242,0.02297068427965747,0.04221399913017994,0.12642798920489182,0.09024354374393644,0.05229949492738856,,-0.0318877291931981,0.04599359639095162,
TAC1,-0.009374981585225317,0.17514774135763428,0.01865394866000256,-0.0059287269550945395,0.18892597716361056,0.06290724977223712,-0.01068302255206451,0.028619519048005356,0.10319225330227925,0.12332166243043818,-0.0534136416705728,0.21049701476657745,0.03452943154486585,,,,,,,0.00103040128821966,-0.008702993481069708,0.038143053397256176,0.10940366901082162,0.20444686322614442
RARRES2,0.21913836941769785,0.009988166053518276,-0.022538147776684343,-0.018369348535452593,-0.18768620692962612,-0.005635263464021953,-0.07429305833954288,-0.024869249167277556,-0.17698859194475064,0.07495611791641774,-0.04183435830170438,-0.12143426627569888,-0.011395734169290305,0.06489315284262354,-0.0976212975341853,0.16321028344903454,-0.1046539691112682,-0.20868525355013157,0.030624657772948392,-0.07160276146142922,-0.004413911061584447,0.0787107360480035,0.009763748946422077,-0.046667446402038903
FGF7,-0.010308901633601564,-0.0005318734585510867,,0.018492897458054366,0.01921449162213218,-0.002521025127733896,-0.0010361887109881663,0.032747886568606874,-0.011524260933953033,-0.030170172828594206,-0.02323530358632153,0.06467454789440973,0.033612629817426826,0.09067344465390194,0.07304813271712464,0.16583993162938648,0.11309373070477297,0.08370291279061236,0.09251288812079846,0.07169647240450513,-0.07124038766437281,0.08545684929154938,0.11329609985682955,0.1290066241641508
EFNA2,,,,,,,,,,,,,,,,,,0.04263617040876593,,,,,,
HBEGF,-0.014469584265455953,0.028861641713574502,0.04733281436681993,-0.043304744040898235,-0.028271957540804526,0.08201720003823053,-0.10774068972314138,0.056185173378254405,-0.057113645034447595,-0.09521537568478915,0.08146225597692598,-0.1341885280427041,0.005750272976589877,0.03032018609538381,-0.018441780616031363,0.04197145788327475,0.06961797657269814,0.08211896813147992,-0.009891772109408562,-0.09540771695345372,-0.09283913399409659,-0.014428825551770288,0.029382502757966264,-0.0032676446600454646
CSF3,,-0.03665310654178176,,,-0.058414499044018874,0.16512644816040362,-0.15171560351961977,,0.03723571920945845,,,,,,,,-0.1976230361340933,-0.30339753049176643,,-0.11509095458847203,0.058366842197836215,0.023684055134355703,0.061565385263233026,
PI3,,-0.04342107044602977,-0.019367613532377467,,-0.20471651759259527,0.12640697913141713,-0.08845565840913872,,-0.01793992761088085,,,,,,,,-0.3232733435748129,-0.495694291488339,-0.028800325092512968,-0.15180913350157285,,0.0041438113654563595,0.005086494609043385,
PCSK1N,0.13521360214591524,0.16120627565728188,0.055416030282888794,0.061925139261296176,0.1616211661416686,-0.1192330548682312,0.07335872496616838,-0.01037760298171912,0.05478716151548565,-0.0009078925471939976,-0.06303465485288519,0.3664127513120042,0.12429752088515866,-0.09501594597214874,0.039505520701268254,0.06124022290925738,0.21859171835407845,0.23239181027276964,-0.06268704407341125,0.3564650691605929,0.033559916515483706,0.10040427681531859,0.06796181333622527,0.13310632756139235
NTS,,,,,,,-0.03720026647855412,0.03407752858812787,-0.023338883794546402,0.08587595506619042,-0.024371568273290786,-0.04083780931648686,,,,,0.13726146600474945,0.1297956101656168,,0.2023529076626101,,0.030461483415435156,,
SFRP1,0.03439379507395199,0.08070197487235173,0.027036846693045874,0.022416414296574327,,0.012243136310485276,0.006655115342599138,0.07924011108853081,-0.03374139798235142,-0.003262432510376045,0.029661790205625326,-0.05887664665230761,0.05446104288331543,0.0018422697159350316,0.0162624708056862,0.015843129229970273,0.18155457415823187,0.18178478962678296,0.05368692021861267,0.13042672958669324,-0.0008511686986790663,-0.003760000422681322,-0.022013571499173275,0.007074139663147594
CXCL13,,,,-0.015777269682179452,-0.023206014634948306,,0.009119755700934746,,,,,,,,,,-0.07878210061864269,-0.12675199886985442,,0.004149624716571172,,,-0.014600905465345744,
MICA,0.07749809666476136,0.024499309716918626,-0.010984454546419312,-0.0368047448588299,-0.033201334284779935,0.058136689676671516,-0.0074989833981815865,0.03236919208223291,-0.10820935385349785,0.014818888188729869,0.036663298906212,-0.03558346191905897,-0.055697195005789464,-0.004737319193781473,-0.06434509194840533,0.023962295544723632,0.03270249394341522,0.06992850619382612,0.10014748390013208,0.06918911220114661,-0.037796682760065294,0.06459245499583126,0.003631638273565655,-0.03116029295927096
TG,0.11189780454183655,0.05210928034816866,0.01913593536714213,-0.027413822664574664,,0.03632739423450287,0.059567305279824304,-0.01977020231958786,-0.004053639046088173,0.010797356551532664,0.007075876521889667,,0.011015920733029497,-0.03376409733196152,-0.030418012053667107,0.024205252004334103,0.06935234258098164,0.06752654148410754,,-0.025193681792061152,,0.09542085629332685,0.07791769817048236,
ADA,0.10626926794914433,-0.0017035988756334394,0.05687479257157656,0.06995766799159825,0.07603872108397577,-0.008281345550264212,0.04724644772185005,0.021927385779299657,-0.10655949484932824,-0.040794541770431375,-0.013061842448607466,-0.12457153051055883,0.009870051904596269,-0.02637627380573929,-0.037097832469064555,0.12955899053877362,0.046451390372737836,0.04201544699890671,0.041964521210996586,-0.0860558016845019,-0.038546094670803915,0.03165162236791661,0.026898491192227307,-0.05814340185765112
LAMC3,0.09148235282861181,-0.01976506091731075,0.04250236448043242,-0.02889529741701179,0.14458009300636493,-0.018454643542519248,0.03011930637110596,0.0024501479847094548,-0.04013231957041092,-0.03440081871203151,0.04066756312075616,-0.07932561464180968,-0.03640384649393777,0.0183077828066535,0.01983119500102264,0.09091254269996497,0.018496918142689285,0.0701791231081089,0.03524258176921752,-0.004138581270657131,-0.06205109591858356,-0.006698035230253303,-0.023819999368502792,-0.07246389341241864
CCL7,,,-0.002998091612817383,,,0.03352041616909697,-0.020072673858787516,,,,,,,,,,0.02082081811450228,,,,,0.045486727994571936,-0.006658194908334667,
NGF,,-0.02111689659819755,-0.022016377935448268,,,0.05936439129647846,0.01191934931383781,-0.01073272524603936,,,,0.1410367386706947,,,0.04444088113650026,-0.013259023329188569,0.06284059050669916,0.07490699657050161,,0.007364797598834684,,-0.05617368501324841,-0.010805074657468928,
TNFSF15,,-0.026124236552596693,,,,-0.009495589957689373,-0.04514655371197104,0.00847869801266622,,,,,,0.03966164258249579,0.01663941369363004,0.08819410737174899,-0.01559418744594932,,,0.007810718004661839,,-0.043768532053853705,0.008842335328109045,
HMGB1,-0.04152780995344469,0.025957468694805155,0.06202598182446405,-0.003761924110416921,0.25171416573687194,-0.08789737434928123,0.02116122695198289,0.0688122025458207,-0.09261957800422317,0.02193384474702456,0.03797678395261956,-0.1461256104521854,-0.02679613149943034,-0.06486376651752854,-0.01292572000819116,-0.13870923260910067,-0.13428321629379023,0.010054220999681469,-0.03399502935565215,-0.0018550548081246916,-0.06305719294196051,-0.0555227300877965,0.06700760600092413,-0.02576995158959396
ITGB3BP,0.028379625002220583,-0.09796642138214776,-0.013572570723791741,0.004422364488817427,0.09572885860457264,-0.0015276354303623476,0.07524337668741865,0.13389589201584218,-0.09004980843286597,-0.02185822311535448,0.032916800478332474,-0.019418506388540216,0.009207484651764141,0.1422641959354079,0.047869678326954504,0.10471268799410222,0.013176384475606052,-0.0031626174328539384,-0.05054694132312245,-0.05852525360555595,0.05772324043371372,0.026679504775927527,0.009523370641504778,0.017218864673774786
AANAT,,-0.03784869815628337,0.04384844819480645,,,0.013098096154092884,0.0192050297106914,,0.02335447139379179,-0.03220746580139578,0.04665301885056123,0.004609078352607735,-0.032562094097662135,,,0.05487485626337138,-0.003075339005472863,0.05795261657134576,0.13648510964271834,,,0.07352286956191946,-0.024465119428123336,
RELN,-0.024808664503226833,0.17547583124367816,0.07145909102280089,0.010970645521228018,0.02860758435682922,0.0507008129316031,0.008430955602270043,-0.08346790049214398,-0.03626497990412505,0.03659942679232688,-0.03344156470867722,0.06838480815611055,0.030260772728908113,,-0.01729328620959382,,,,0.03174394429839747,-0.014745208676648166,-0.023022211795165174,,-0.003645360294789711,0.15990357354945012
IL15,0.0791271920044202,0.030279233329957324,-0.01752349197705148,0.033974396788988635,,0.007874288574551547,-0.018239372763224352,-0.0077037748268271485,-0.05931947615331686,-8.47789546021765e-05,0.059177015803884236,-0.04208105056332868,0.049016814842160424,0.07809735625284392,0.039064146458744245,0.03858360985890046,-0.05392239058579163,0.09041280341643682,-0.013263291314756146,0.004996244548026762,-0.015041807514295452,0.1004959171293008,-0.008126083759979044,
UTS2,,,,,,,,,-0.056042427700121446,,,,,0.03830123146558857,,,0.028496002596132344,,,,,,,
BSG,0.1758529963694663,0.029149019005564162,0.09706642909324945,-0.016132653426941892,0.0201835711881809,0.00321541535638968,0.03528594453782344,0.1520905274647569,0.029408893499239436,-0.07176317775779004,0.017221045816107138,0.2886976868746727,-0.0724806257957599,0.1741304676406526,-0.09202273132557146,0.17254378596340086,-0.08271758942087874,-0.11587450373542725,-0.03244511387913123,-0.22856266264866867,-0.028968215789777492,0.08995046878064637,-0.00630663032472008,0.11799186980714291
ADAMTS3,0.16796173337073492,0.011476511171879136,0.06557674588791393,-0.04816807396781595,,-0.03256411127794703,-0.04009687859673012,0.03266243383612031,-0.09351918542905104,0.007222197991343763,-0.0012982901172865586,0.06501381268941309,0.05425456793090823,0.04872773387880566,,-0.01834853212104647,0.18379198248450718,0.21626205831964887,-0.03751356816403447,0.23314355200783213,0.19554274368918298,0.0707306015895658,0.017208949370229484,
CD34,0.0604386225386972,0.0009866870719653198,0.08192768827426106,-0.004499260277670749,0.09781858227002037,-0.026774274697943214,0.01190646928673049,0.05511517629844613,-0.05550006719743671,0.07655817754842795,-0.006329673927507721,-0.0005680959613269707,0.0828417177938196,-0.12321178503802739,-0.08410828942261266,0.13842122206466453,0.11325875082202293,0.11389259133496177,0.03488550090713669,-0.04999164880316946,0.043104088912274574,0.006038089209071851,-0.06434878679044162,-0.04819179770517109
CCL23,,,,,,,,,0.01968234855626729,,,,,-0.029366968679273957,,,,,,,,,,
PLAT,0.13126072169264205,-0.03084175323732936,0.04634566511003556,0.05200323524046033,0.22532305894706295,-0.08566082230462237,-0.010125135799447535,0.06739808653886566,-0.14461809929382702,-0.06645000074846281,0.04125722147024962,-0.020880859949981442,-0.003814688664505228,-0.03485849903375902,0.005548127276074694,0.08535229614485329,0.310625603790232,0.3335304233067738,-0.07765972551868251,0.10322092620750865,-0.09013740959873799,0.015013732891941672,-0.012979259067365051,0.12160640236479626
NTF3,,,,,,,,,,,0.027555550407222254,,,,,,0.19093196207241533,0.28274613845997504,,0.22653327259309525,,,,
LTA,,,,-0.020160211355809848,,0.018796037511085446,,,,-0.009935442774419868,,,0.06356809044724505,,,,,,,,,0.03673748696351385,,
CKLF,0.00904049279140033,-0.03691787395724733,0.0414270480946445,0.003942464403828604,0.09687676517900429,0.012288983785578569,0.08926898440496432,0.09908511863282564,-0.12015866385778069,0.04461342510149801,0.03002965027554916,-0.1978733969343757,-0.04920475390218636,-0.08824550487788224,0.07712989278363745,0.06285016282410091,0.11574357563535936,0.2275516087826141,0.007856289097410131,0.06082465929688594,0.03792949556151762,0.05010856816166661,0.0045559140288590465,0.0747559609119573
CD24,0.02157609351056618,-0.041778651826658034,0.03177583769446144,0.0040050618519065625,0.1764713320207333,0.07121437909450876,0.1780765624306275,0.2025345607856073,0.07296684165365548,0.06974446844475726,0.1589696412301508,-0.0117381695346439,0.06241128882832111,-0.0359753408560686,-0.07973271433708135,0.11874943425501855,0.27146399058999504,0.2616728908780416,0.029182919471951178,0.4525431442753396,-0.017618649803588293,0.041196120780873216,0.09107728827871306,0.04679517549200603
HSP90AA1,-0.18837356148401355,0.053613053248689035,-0.002751091957973964,0.03780647105502082,-0.057203652180032635,0.0011305876291875653,-0.11821132485303865,-0.07075945608948567,0.18551579748803596,0.05741806903241566,-0.03993969287599385,0.4199535274966404,0.09576366687294734,-0.043461582492975666,0.02042717816845762,-0.18446370936383763,-0.3240299482147843,-0.47830509258314746,-0.033048856450790906,-0.06319104929487072,-0.019665863215754024,-0.057490942925160715,0.12303275139017279,0.07746546088809364
BMP4,0.09732182261164127,0.08609683041037651,0.02676530389177083,-0.021371005828862893,0.005638390725249581,0.06574933497281325,0.038799629012297186,0.09610144537640232,-0.008217144533040427,-0.03332944710715047,-0.041578661556271226,0.0028711807565827458,0.022434869702593434,-0.02779392684499471,0.05009078854145346,0.11795864015837919,0.027478960763470724,0.06996259618389444,-0.0044068602365347435,-0.08012517549737917,,0.05042611968582603,0.07542158814266425,
SCGB3A1,,,0.04651497478151922,,0.03548649697651727,,-0.02577304757756823,0.015655520894499605,,,-0.013867785479673541,0.03187689453662145,-0.016092344104695865,-0.03624119858126345,0.0805873404802017,,0.05457316972857893,0.13153113228713603,,0.022097293725316627,,0.0891322608927217,0.050253762717650564,
IGFBP4,0.10877028535612648,0.004719451607313746,0.04153383511634791,0.011737495497949205,-0.0360221951862286,-0.019063215578227988,-0.04285430676742532,0.06359093826305934,-0.09499220633497757,-0.0174427418513068,0.06025678353035502,-0.11382862699659534,-0.06440196505721571,-0.06069175902238388,-0.06029164395708028,0.0805039940967094,-0.020098600226609125,-0.1626175650305011,0.018641765147033047,-0.2166814154561544,0.09936711917727474,-0.015270732786994002,-0.052312214124506595,0.0004185511222969594
RSPO4,,-0.02579645417865365,,0.05155340683000744,,-0.014884839326585254,-0.030133131753930363,,,-0.038343486235223746,0.024876310154529475,,-0.016112629149902732,,-0.010022319603511076,,,,,0.07572249067972756,,0.027677098067522287,-0.022193930218204004,
