,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HMGB1,-0.031910381726046835,0.03154178733791654,0.03288964020826098,-0.058222104980316845,-0.005220894757829146,0.14533812199250887,-0.04739309055912204,0.02841319528089624,0.039128139756411405,-0.013978573195745038,-0.020709651266627452,-0.029504904411303882,0.030671245286788173,0.0021057469126423605,0.05660458461541719
ITGB3BP,0.015495741329448294,0.0074854287366106585,0.012080807763214811,-0.021155419377813105,3.5625341744842588e-06,0.0199687202050402,0.014296531220088539,0.017033091949437352,0.024760729245857396,0.0479952845518433,0.019679692563113655,-0.01690585239576578,0.00907013507648567,0.027095729696585517,0.0019409407418169008
AANAT,0.006829482112185194,0.008622114888766626,,0.0313864988806056,0.0011190946609334128,-0.013813093983396602,-0.014262695369180681,0.02947897908114274,,0.05807335002858504,,0.01597958724766929,,-0.023102252978647236,-0.02253805128838767
RELN,0.15558993279745878,0.015277998769216646,-0.045619510658401884,0.021598550461982873,0.01944800105721747,-0.01253237772710849,0.0384799879742717,-0.04155885202572379,,-0.014655458374864901,0.07704725541065263,,-0.018457094601741653,,0.006145568479349
IL15,0.00390946240367136,-0.0489580522449639,-0.024766376285129465,0.05346469482770677,0.037941330713704736,0.0340229067363264,0.07369708817643025,0.05278992710316241,0.013645055544331203,-0.02271510441815505,-0.017437239416484188,0.08178882542746338,0.04191693272393252,0.05461738064220809,0.03163900983568951
UTS2,,,,,,-0.008675138743196224,,,,,,,,,
BSG,0.11868449211719122,0.03591005621381831,-0.0276710184717536,0.014338274569985182,0.027110307809814275,0.05751128158800108,0.040893707560915045,0.05913388738363608,0.019922948583112613,0.04402261276939166,0.06582559779365292,-0.025354556901852295,0.018097929719733098,0.023811885887190465,-0.05205589367922121
ADAMTS3,-0.017845991509404073,-0.025204972895521826,0.02301158827052666,0.006161883000765824,-0.022755675348709432,0.06697893244797694,-0.03749002091671298,-0.031664643443335125,-0.019896168428626685,-0.028039158837889436,,0.031579211030054746,0.015361452998797412,0.06752987933636086,0.06485290184363936
CD34,0.02552729273401858,-0.05020635883927614,0.03128205754466327,0.00570133059194235,-0.03318776971754686,0.026695939146591418,0.059265385582088805,0.023683721131966613,0.05632060510983152,-0.013599298835679775,-0.024765997256796127,0.010812332420793583,0.08103219563542273,-0.007502860507981462,-0.030734658317548673
CCL23,,,,,,-0.015717108268756077,,,,,,,,,
PLAT,0.030146960029213517,-0.01060719620842297,0.027424210708515907,-0.04729083622906543,-0.012759171192118451,0.11105659002469234,0.01871126710342543,-0.03239090314134151,0.047372096761037936,-0.01957495447966849,-0.03002684866874187,0.031221794215324266,0.018507567969121855,0.08802491614450553,-0.07508709258125915
NTF3,,,,,,,,-0.008482525452073385,0.010831210131081596,,,0.03278029825688236,0.010027335597982355,,
LTA,,,-0.01429630273742754,-0.018115957012662193,,,-0.013736462045840439,,,0.02100330595347771,,,,0.03638448721107905,
CKLF,0.08452079681418624,-0.03725528756805629,0.030634777211721614,0.0021533735074691415,-0.005147189457532302,0.06807702004214951,0.021537746307306215,0.04837740600755806,0.03676740357986405,0.008603390176046067,0.02456799420967269,0.016079983120017603,0.09703947496923654,0.05339305881189905,0.046015427072705686
APELA,,,,,,,,,-0.029969754139289106,,,,,,
CD24,-0.01844077347877807,0.006242634615960973,0.04351344784132431,0.07616194460895918,0.040416818211919094,-0.005033795739654219,0.05418833778383779,0.029682094200294676,0.03884920750294048,0.0028061663540324424,0.03940639553157634,0.00028523344920473745,0.017360761950640166,0.03133354862535801,0.044719189626625334
HSP90AA1,-0.028655237522592438,0.025776166478915254,0.04088147481230462,-0.008320247440965316,-0.001935298758666389,-0.04382844934729876,0.04417684583740564,-0.024351285300425487,-0.04135411607236033,0.0001923911111560219,-0.07240374131890237,-0.09592687911608248,-0.005845189219498681,-0.030776682404264746,0.0025318762437832663
BMP4,0.028476503805391663,-0.018123237247229463,0.027640379015377255,-0.03154745334987039,0.018551720468601582,-0.0423099780643672,-0.03940016218436671,-0.036296380780119264,-0.01274006089960561,-0.019355617470043586,-0.05120171254105155,-0.013322020961929524,0.013049514976397562,0.06854831937343915,-0.027259021643035408
SCGB3A1,,0.027483057516486574,,,-0.03287306716825838,,,0.08982063341846563,-0.022203691730165193,-0.015850301424864342,0.034075814700559974,0.0916444352937487,0.042905946313830184,0.03132078826943893,0.012577062081326579
IGFBP4,-0.05511772388366502,-0.03282055228381916,0.03336102875117051,-0.05493325703656631,-0.017913207418447846,0.024624271064009152,-0.008228373442881581,0.03488427756188384,0.014630790900300386,0.023836034120615742,-0.05055570269330926,-0.015716032916278988,0.07408356712293714,0.015040107448828277,-0.09646493602208404
RSPO4,-0.015296986172164097,,-0.023111606162469173,-0.036398501981091826,0.09361694670663105,,-0.015976341613836185,-0.01124685576815409,,-0.008459661899566593,-0.044856993275189785,,0.01353517434341726,0.011462277277268635,-0.028419589922096963
LEFTY2,-0.031697944428664346,-0.024713389326638358,-0.014471883086486797,-0.043886627744383906,0.020333042603885024,0.06689370173698324,-0.02319462082319694,-0.012332314901849252,-0.018382143913036296,-0.0030044738456736836,,-0.01846120464691281,-0.02906255865886727,0.06404597491117577,0.016829919053418532
PF4,,0.06816564486019236,-0.013004430410459414,-0.019362495450557803,,,,,,,,-0.01471618800283516,,0.02411596759194554,-0.022262672899634326
ANGPTL2,0.040111517962569586,-0.02804196149758917,0.01851842999828053,-0.010444566206102714,-0.010767339761325273,0.027031536113663032,0.013943274273736572,-0.013224613326129987,-0.0727955153354238,0.05439272293669144,0.08494158856578427,0.05589924071110087,-0.03995854238215759,0.0036992548519883526,-0.054911542015956785
LRIG2,0.05195896152482114,-0.0020129485992012104,0.045479606334203,-0.007023407892979375,0.025535552662782283,0.07234811354978646,-0.020823591553114352,0.024777167296641957,-0.03166994155369817,0.01120614579452539,0.027427170979305523,-0.0008238671602635119,0.012253934815179984,0.020518445242633524,0.08408706379632644
ICOSLG,-0.01334507424780579,0.030030855178803297,0.006858572443105585,-0.0212837498960413,-0.013947588127152384,0.0475911577915514,-0.03558451298036881,-0.021344431988718566,-0.037166406755930456,-0.03249736493961481,0.028360504516384714,0.00899604240470863,0.026923087059037676,0.06571771769326189,-0.011903764572601004
WIF1,-0.02015786536065644,0.01849747904565818,,,-0.017041141808331006,-0.06207609368364011,-0.012328564412841242,0.03294383354025218,,-0.02283006473690595,,,-0.019866011612618067,,-0.014643023250218995
NPPC,0.08098048989288943,-0.023380602466554334,,-0.030036005359606776,-0.012556739498377961,-0.01557848216950386,-0.024049111931412164,0.0024694432201093856,,0.03426576378284019,0.02539157647335367,-0.027844014274689834,0.09081546871021479,,-0.034135333666258046
LYZ,-0.011690985445635802,-0.002725033181976436,0.05099038727637434,0.04601420653001221,-0.060327534299176325,0.050230162767313034,0.04405282167374008,0.06313399954441058,0.013212624715011948,0.07083018271932898,0.09718142754426164,0.03534476533328295,-0.0006737309335997444,0.044934536335477324,-0.053380634299646006
EREG,,,,,-0.004317151635812928,,,,0.051198675345736654,,,-0.02055667959158181,-0.012729082134080562,-0.010437906969382276,-0.025630931441185063
SPTAN1,0.04842977091729747,0.009185758264006787,-0.007137806219917581,-0.043799348885836635,0.05458690970375601,0.03045318972425301,0.042865395443633596,0.006059335889806154,0.031697462403392024,0.02332696638879321,-0.00431593065637944,-0.04069524318651682,-0.004862645857420018,0.06593563921377389,-0.02122329203716982
PTH2,,,,,,,,,,,,,0.047209325508240925,,
LIPC,0.02021790331187922,-0.019663537588135376,0.047280784190766784,0.051423449340098695,0.016360096235703264,0.07989487502375346,0.0158250269314467,,-0.012524204954978399,0.0041331517383434505,-0.008458081087052958,,,0.04733849974158031,0.041048985156280776
COL8A1,-0.034773257583418794,-0.004647080951627384,0.006893515003114662,-0.045156039522499206,0.031456382269245166,0.015162262420007795,-0.009163323135650697,0.026548677825785457,-0.02313106781069624,0.07310617739578683,0.06766590434824424,0.06548811295934502,0.06313071336939902,0.05357860391481511,0.007473534492939968
GSTM2,0.023357895197731994,0.052221168155675776,0.019483283164244226,-0.009199868350978703,-0.07437876688062574,0.018756128386403607,-0.01378021213366956,-0.033242057682556884,0.0634044742859989,0.05831965676789489,-0.02945438825978509,-0.018994739562575642,0.0049915040928162424,0.026899732035002125,0.04126671329303595
SPX,0.06726650805882714,0.021399453565221972,-0.011178954520458872,-0.011502223897029186,-0.025339366688539873,-0.008065781148881844,-0.009547568764885814,-0.060752134869261676,,-0.027088281765482343,,-0.01827202840787774,-0.05259180055783381,0.06336533138965844,0.02142957921254567
MFGE8,-0.061248064737871956,0.010163577569143808,0.02362051687019646,0.022550544188755038,-0.0009008166815301852,-0.002893875830915242,-0.0010294258472794127,0.05370059913065869,0.08491818151356723,-0.025044005192330736,0.10410549799303197,0.002994571889445463,0.014174161318396045,0.0212393107627303,0.007549539206301029
TGFA,0.024743923770531497,0.007993426336728705,0.0034946867076949763,0.002978430494854137,0.03490832329801213,-0.00458599369140594,0.02343794636537294,-0.022301400106364118,-0.015276375844475661,0.02709887885335133,-0.06700854161704083,0.010882892398539096,0.04795767354439702,0.06820591365913893,-0.018364522613794947
SLIT2,-0.03753017807163117,-0.012698607804617153,-0.033908647257886275,-0.03825743286227992,-0.01666405515932168,-0.011729709670242823,-0.025997245799870564,0.019516428522210954,0.05721471153025417,0.020761713017303226,0.01196775371214789,0.05303870926649352,0.02554157840607409,-0.04392020982822439,-0.025247426922558904
PLTP,0.06328923702826676,-0.07526091746830507,-0.027338258297126737,0.024266057153610538,0.06480224653808432,0.06655656337351641,0.0014969599797905267,0.02638664904454982,0.032391177124019475,-0.006330958371234342,-0.027675335016556637,-0.0024644638477224643,0.04231236209247292,0.05690489437429641,0.018097436768237166
APOD,-0.037412356835283274,0.038505816254745584,-0.09095464372745801,0.006559520357595332,0.0127517634932236,0.05623054148438931,0.037496847775249934,-0.024988427953402368,-0.011611249546110109,-0.0313656522804568,0.06370302337927942,0.07549721597270126,-0.01718508188055696,-0.010516473423443005,-0.08787594034270763
B2M,0.02291612566513597,-0.02319232150377809,0.030450041645129513,0.03305741580418729,-0.011809118255863406,0.03370821730273246,0.05384821765003581,0.0848843718946905,0.1003688738044054,0.04254084586846817,0.057793362694851705,0.0672650587499879,0.0461865667275617,-0.012387697038337225,-0.14365833652746707
OMG,0.15593671677237125,-0.01213305905903623,-0.013486790849416569,-0.03881201946524679,-0.015916442292425684,0.02833497623967408,0.005737318399101835,-0.020758489020522224,-0.013612932144650772,-0.017206947676859385,-0.03433336387974549,0.08059501049115758,-0.01391052098279559,0.07349516306876709,-0.014283350866362154
CXCL3,-0.07372868277281461,0.01533739450215694,0.023496338381840873,0.01856393357999187,0.034785901312381594,-0.01813593209863525,-0.052612514399094146,-0.012031758348803556,0.044886170523838885,0.025686587143079205,,-0.045924076008803806,-0.01941565050846259,0.05241304458596455,0.028940269290666693
CXCL10,0.02791289952820048,-0.013828885753806879,-0.028461223729839506,0.03172625206841993,-0.012507018643685636,0.0037150080586194974,0.004886073841204193,0.060299159481061244,0.18544855327183268,0.029285397471322975,0.08938543599055579,0.0008004557600796837,-0.02920091263152102,0.007207168010363264,0.00034585200230690847
RSPO3,,-0.02103221919804567,,-0.022485761021903906,0.07646317467071144,-0.02268183275142589,0.022551642485265096,0.02880583463243531,,-0.01709482988486453,,0.12751621728650628,0.02545637228703514,-0.0034920679499264354,0.01229391600968129
CORT,0.025201410730690352,0.011679288992760462,-0.02322508921282128,-0.013245938049274477,-0.04458101449945132,-0.03925599330768608,-0.012420027169090419,0.008461377314462191,,-0.015514239282938084,,-0.015399742778465852,-0.03554211834277364,,
NCAN,0.13004233802048987,0.014235365002655797,0.020721652827307622,-0.012647142310507535,-0.007356068019823214,0.0897571051387801,-0.028916926128732236,-0.005143953058831726,,0.0036671826172494817,0.038614875597104886,0.060244012000160406,-0.0677873556711523,0.035155516779251876,0.024012104207473867
PRG4,0.029883363535012412,0.033844192137224005,,0.04216084542656437,-0.026300680110449882,-0.019648629519159126,-0.007222895716345958,,,-0.019986682015030698,,0.014671491294369808,0.033735020260446974,-0.05019422984755209,0.03564545836881934
ZG16B,,-0.02147078997308724,-0.015648718406735665,0.020055865286112935,,-0.02121385308587009,-0.010914866070594505,,0.0729496838565641,,,,,0.0021666553213229565,-0.01899234323892833
TGM2,-0.08601162771836046,0.019486292369643672,0.014284214140658126,-0.019590731138536936,-0.045590597092246665,-0.0010000326641453918,0.055422764082729954,0.06036403746384017,0.002631301089418323,-0.03070615993270591,0.037698831637983335,-0.035824364147388196,0.01049789338912329,-0.016006990911628327,-0.047476622822080435
VEGFC,-0.035763066790314955,-0.029565159670745255,-0.020093557058956088,-0.025281776034761717,-0.030773426412238687,0.03545301761884166,0.007424492729697101,0.02998059031436805,-0.03424822332629479,-0.020397205662752327,0.16923420512541676,0.0889328057192499,0.03657321969243377,-0.010178410155300412,0.06638015860356888
WNT6,0.017244583847190183,-0.024982111401350936,-0.014471883466294178,-0.030695052470462073,-0.02572031285651831,0.09924465438392492,0.045864302901993816,,0.030759957190003104,-0.01780165110625716,,0.04223797638169018,0.024545959972786396,-0.007224366390316914,-0.019624788679953268
NRG4,-0.03380171712713358,-0.01426074801568717,,-0.027009259030352492,-0.01634514922167364,0.03922256754642375,-0.020969224995785095,-0.009556179009871857,,-0.023795719519456773,0.017185705941624746,,0.024067737310577327,-0.003120606434346105,-0.02951267214558174
PMCH,,-0.016436279543452746,,-0.004656583877923196,,,0.0012844319064744755,,,,,0.05507285092098314,-0.0162481340375146,0.024071514376624928,0.0031426288190127957
COL9A1,0.06401071678175067,0.008598580594938187,0.04338923831614251,-0.02820919976680922,0.02200251197691074,0.01688564982769899,0.021701924385234442,0.013143020686551663,,-0.0019315022946014588,0.05188218567436368,0.0715222284563276,0.007266917331039506,0.107565488957482,0.057041102941216976
GDF11,0.020635500168957942,0.05020307983823623,0.03518291987464165,-0.03066647170812233,0.0029624483812671623,0.09109899317723431,-0.035649041238513285,0.050070111141925014,0.023682308120753375,-0.024983286026613795,-0.014079621603190064,-0.007792931682900476,-0.03153862632858014,0.0362632750651339,-0.0023120378870311337
RAET1E,,,,,,,,,,,,,,-0.007582845513392661,
IL24,,,,,,,,,-0.015291579994382576,,,-0.014481545867115036,,,0.07700777474032172
SORBS1,0.0584358599255108,0.010336142543758477,-0.014466443863994599,0.022800168653533563,-0.06138313165285539,0.0042547262629357005,0.005097277226817964,-0.010105363975157943,-0.00739485591293662,0.02117157714513843,-0.062187547851639303,0.032507687284675464,-0.0043844986198080145,0.044043628266003006,-0.02111764923845648
DLL1,0.01344804983327486,0.012683624003302895,0.04303923426194151,0.055918811611744716,0.03249662597891951,0.1043857331707354,-0.022426990130124915,0.023961184135771037,-0.040144198336740274,0.03082174496827824,-0.0031640287751080543,0.014219340399802272,-0.04199953054507504,0.05271684077570669,-0.05712055156252136
TLN1,0.05422983846275071,-0.05217146853327501,-0.005751742229910468,0.035652115321159986,0.05756932214426815,0.06531400950316855,-0.015401751167637406,0.053839713730947765,0.08226442202789237,0.00047555381230823715,0.010121974844323652,0.006189073098349173,0.02531543025095208,0.027639078117281855,-0.04626929586533623
COL2A1,0.0005317313510586548,-0.015430482722160683,,,0.008329597955001336,-0.01813593827049394,,,,-0.016607734005737455,,0.006653679126874934,0.055916866662133656,-0.005068532983277807,0.05234605980161724
SHH,,,,-0.023061626706878797,-0.017566489103809087,-0.014257051112347163,0.012657656733509303,0.0535268596122381,,0.06967768303151017,,-0.020857378261687508,-0.0031676559185558513,0.05349024788122535,-0.02237392089063354
PON2,0.09941278571128541,0.02766892781344741,-0.011497576187076594,-0.04100415762369441,0.08777312573756861,0.10383088920982189,-0.03185380004651871,0.013903714186276707,0.01665101979354203,0.04092694724063099,0.004159765525897545,0.11426557120871636,-0.06132762410537785,0.08240683637197087,0.04577371466998182
ICAM5,-0.04911578332048,0.002529045442582722,-0.018628564171133205,-0.019100399246668155,-0.019606320442613248,-0.03543939567652142,-0.0008250792690100985,-0.024415138891659437,-0.014475359321616336,0.047733236923803025,,0.05864826713891001,0.03443213527131919,-0.039049622385781385,-0.026611329752280106
HPX,0.04037620452000577,0.01500328710043642,,0.01864057254043375,0.009960784719061597,-0.02640970453787918,-0.021419748183388765,-0.011246856266671382,0.012344434740919393,0.046866337240257995,-0.046573993271135684,0.035286296522360684,-0.03635911680765287,-0.034166111297011324,-0.0247110997992841
SFRP2,0.10174498415181422,-0.02058520944514753,,-0.026264693633870188,,-0.014474164529587632,-0.01785195941521102,-0.029309032772388617,-0.015091438740879912,-0.031094232371341967,,0.050846942687843934,0.015147441449394661,0.012663033938485842,0.017805565585461387
CFC1,,,,,,,-0.013736462876005797,,,,,,,,0.01265733045293413
CD70,,-0.03760866811196627,,-0.011891164900011313,,,-0.004182518017437733,,0.04290165460484304,,0.06346576357537585,0.015525068892996678,0.03350478338957121,-0.02137209681175317,0.08380501882818275
HP,0.0593427204892452,-0.0005029667667440177,,-0.051829233173542266,-0.021384448525901913,-0.041429142237635025,0.023416939614317615,-0.019105231972061144,,0.01281308211415618,0.01933304567154331,0.0076540701833766895,0.07647476489093381,0.0071389077182585385,0.044143254958796604
CXCL2,0.03284275936306744,0.08402377910406442,-0.027330567837474295,-0.029854531463587738,0.1286158299430242,0.04464666084773443,-0.031404082449506224,-0.01563037594998013,0.02677721844737661,-0.031371553310369,0.022260124359069832,-0.05986624197005268,0.019772174768457357,0.04877539558586854,0.010387038388817153
NPPB,,0.04884132732639385,,0.035142774142847166,,,0.010373542255435162,,,0.11062932412823222,,0.03613327303900632,0.022344688640469894,-0.022476999608501396,
CCK,0.009058589004870023,0.003879555261045119,-0.07353626865229426,-0.005442988545140861,-0.012376865298164286,-0.06107587886273009,0.012556906101649726,-0.02706594619994466,,-0.06035407885855909,,-0.033058352277688795,-0.01708235526724024,0.02702396696898666,-0.08229547795677174
