,UKF259,UKF269,UKF275,UKF296,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
QDPR,-0.05251278190596233,-0.10769520452983265,-0.00809761653323393,-0.035836053818121556,-0.009758153468194867,-0.0699882516859651,-0.028493211109341374,-0.052945999123516406,0.012915834936267237,-0.038917830136930155
POMC,-0.03295707066381393,0.012389367833217094,-0.014945604808293973,-0.052179662215928076,-0.02633645905658391,-0.04069010019849756,0.016771040520672485,,-0.05893254597913107,0.004507669344437131
CCL18,,,,,0.024981694762071238,,-0.04377884938886208,,,
CCL17,-0.02051277223822818,,-0.016064589256820836,-0.028875673686667994,-0.0054501364193127,-0.031683764343028754,,,-0.017993613048978986,
VEGFD,-0.02285349349309056,-0.025181935842438687,0.09652837490473909,-0.021180655854980707,0.08534724061105499,-0.03341659220961374,,,,
TNFSF13,-0.014149251200530922,,,,0.11163135162758446,-0.03397673981494584,-0.014275361143635212,,-0.02931909059745392,0.05332600602736901
WNT5A,-0.02741678384436507,0.07983609915619574,0.012762995652253991,0.030328376235677933,0.01627919702057572,0.008586248924039393,0.012940975495834436,0.02696195420528047,-0.022461189909872302,-0.020474864583274698
CXCL8,0.026692436221634704,-0.012303865080832985,0.012764140251718984,0.025662916618419657,0.00933237120248432,-0.022938126677109257,0.027861636689914072,0.025420205502215534,0.02588187106211757,-0.0017433367930279721
GRN,-0.049340157204531665,0.10389221625876463,-0.028580732678468456,0.055258645404330585,0.05114501763367506,0.027307925042675218,-0.07267990871874751,0.06815731940020113,-0.029908800921262812,-0.012305793638346347
MIA,-0.0365480504150318,0.12479038053732222,0.0054334044652026466,0.07435491990435976,0.003700571421906766,-0.024756874245717188,-0.024206814332215824,,-0.0008261436127619206,0.060849298930857554
COL4A4,-0.035437087997353664,-0.014812510612367791,-0.01677192820117071,-0.003589613599625793,-0.025707743657354,-0.04880627781252439,-0.025620217148542672,,-0.05284158499407934,-0.028239908075025043
TAC1,-0.05354064683744996,-0.06161123908544423,0.04718185267688396,-0.05601427379002487,,,-0.02193280032512541,-0.06188850282350231,0.045375477013897436,-0.002118675360258768
RARRES2,-0.07078794637762371,0.10499694404998391,-0.00023472091358080687,0.04568105246871778,0.02820466278336099,0.0729283016491754,-0.011608013994257305,-0.034987438717791836,0.08619844068578808,-0.009522923142234917
FGF7,-0.003603028873991763,0.013076949886626383,0.06347167125299472,0.03099287278230689,0.031368716852700526,-0.03204368621156774,-0.026276808501503632,-0.027132731093315657,0.016660979035977526,-0.01706416244444245
EFNA2,,,,,0.0388493629406066,,,,,
HBEGF,-0.020093450005843196,0.05957802467309527,-0.0373866174027532,0.01740267238193633,-0.005270219121137389,-0.08061045684093598,0.02574977073955306,0.011514071860295773,0.012139546585025267,0.04182516146037203
CSF3,-0.0010888784123847764,-0.015671351122459428,,,-0.05988911885954907,,-0.018225201864579505,-0.02978539974144495,0.0035879694403804273,-0.01232303583916658
PI3,0.021026383285587872,-0.01764614820333571,,,0.00683810336062227,0.03006532251393238,-0.08625572066430681,,-0.041160101978346866,-0.010394006759136305
PCSK1N,-0.053624933273430944,-0.011075379952604386,-0.024393068251402625,-0.025285640336164462,-0.005901048401439835,0.009687243692015717,0.05053767704587003,-0.16081795722151737,0.009057465755393006,-0.025413485263401217
NTS,,0.019943438588670318,0.039950105526254165,0.03438931786055211,-0.018591295410249294,,0.03644734914093337,,0.07857876147787704,
SFRP1,-0.017898186670151976,-0.03397669595541671,0.0833414841101059,0.011358564690473806,0.0303536058554401,-0.0643839700511968,0.016129048338786783,-0.014583202579631773,-0.02740231029476329,-0.008884891724192464
CXCL13,,,,,0.004994495821811061,,-0.02972909683035595,,,-0.024094913550750417
MICA,-0.008530416808242382,0.0911566246680384,0.008118601403718475,-0.02474789808363224,0.022916047443658296,0.0058528210710559,0.03111933079466073,0.07411877290992326,0.017743217230802806,0.04434350432597633
TG,0.040115217084576986,0.0010125234046249128,-0.016184465736070457,-0.020897199650930974,0.048438800985197816,,-0.014999621193586325,,-0.025963871044967023,0.08690610433819226
ADA,-0.05579252025438509,0.05062672238203254,0.019979255840126536,-0.01598266675755154,0.00031839937760318285,0.05450492654573498,0.06372535589442024,-0.028111166437193625,-0.04449457287064648,0.06654684350646856
LAMC3,0.0012349151806882886,0.16511960019250776,-0.027941594756278495,0.004727616462160002,0.0617491614308688,0.07477321441993452,0.011683328417331822,0.0658295898619207,-0.018801818749300606,-0.003664306360249269
CCL7,-0.01396469903118737,,,,,,,,0.06723918728921568,-0.038795247435146576
NGF,0.12599251687588273,,,,-0.015054783725494287,,-0.03128868886876288,,-0.011802278544040104,0.11732288562798947
TNFSF15,-0.015550375375907576,,,,,,-0.011317537469793719,,-0.0191703561508135,0.030448662897968326
HMGB1,0.0012297225978377241,0.042532747457450656,-0.05429482323149994,0.04179520007357673,-0.0067743327917161675,0.0005180313319210142,0.02382699238734005,0.0336558751350032,0.10423578946290639,0.00857689393282934
ITGB3BP,0.004319773273160208,0.03335749369207631,0.03621464609033707,0.004824728771500966,0.006825425732815875,0.02878429514678201,-0.02024035121665712,-0.008601376845597013,0.022821303751815448,-0.017765778930220733
AANAT,-0.014149252710653572,-0.014135982809317629,-0.014554784618760324,-0.02408853677031724,0.020516742358282162,0.09345091766567663,,,0.05674583965183871,-0.018137929347519254
RELN,-0.024559934050707125,0.0045429499200278925,0.05248254274985496,0.01397443583456068,,-0.0490117625076128,-0.013670358755628382,-0.016133798858312943,,0.03229182292771763
IL15,0.012204952313165077,0.11307588499729379,-0.005372016431795411,0.03068754875932799,-0.03723102524671888,-0.037542420223046304,0.02681135645897993,-0.03150258676863586,0.047235251599339646,0.10532218740915657
UTS2,,0.12558487453303888,,,,,,,,
BSG,-0.029644468450155302,-0.01999434492963794,0.0012241890121736565,-0.01510340686650061,0.007400138332532305,0.029786501131912873,-0.0433248759556844,-0.06403843086643364,0.04465252165746733,0.019774035394530598
ADAMTS3,0.01915618116035995,0.11476766079016874,0.02709712537217226,0.07222026324583623,0.013664517918180238,0.00710217127894416,0.006659564141660322,-0.00800625216430367,-0.027718539209001632,0.06927457404692788
CD34,-0.016056118192917124,0.12289345323719722,0.020809111921432873,-0.025114766950101734,0.0323671273450339,0.12998830218600105,-0.02100822431000735,-0.03994680035806491,-0.028755670485666573,-0.011643777950876856
CCL23,,0.0074805949554729665,,,,,,,,
PLAT,-0.02069998953543428,0.10475094810417204,-0.06082313243291762,0.05101983447495627,-0.06316828553086085,0.04689596910773319,-0.03225921917396555,-0.0379292552753506,-0.009005342203620675,-0.013587863649211454
NTF3,,,,-0.0016591813246537247,0.03115258366813673,,-0.04278245296794402,,,
LTA,-0.01789818583284667,,0.02488524963559795,,,,,,0.0022353386012010775,
CKLF,-0.007782511685859373,0.07712106780938296,0.019259220423536807,-0.026951295090953065,0.0258540517621116,0.051680085859854535,0.07209915507973634,0.1322907071879503,0.01472283771381833,-0.016731666645614728
CD24,0.0029140309155891273,0.017858385000758297,0.035308902710375914,0.03681733881635345,-0.0013575914924899045,-0.03915333933846687,0.047498184710584104,-0.0373903207465292,0.020173748839065638,-0.008853697152007933
HSP90AA1,-0.018638937031563867,-0.09935481509121742,-0.005082024812152475,0.022660864859861882,-0.03345169885918009,-0.04875627338569828,-0.038821615685529304,-0.12276792537257585,0.054851808217770005,-0.0316902460766668
BMP4,-0.021367792901334174,-0.034332276127522016,-0.033067892422982595,0.0791324426781652,0.005304493784177705,0.043776075562221066,-0.03921794933498646,,-0.0238404860686514,0.02389296889474721
SCGB3A1,,,,0.009053587047551404,-0.001690239933659822,,-0.023502954143423807,,-0.04162433276229729,0.07356554985413223
IGFBP4,0.030936386829254273,0.16758481556535687,-0.03503527187451736,0.020540998386045953,0.030727844041163202,0.039596339511400416,-0.00033963695109726007,0.08845159882460336,-0.04290601904510468,0.047527086584302956
RSPO4,-0.006544148753762375,,-0.016303525046716404,0.03482569586962173,,,-0.015828239384848574,,0.11172336202546622,-0.022871210447464593
LEFTY2,-0.03287759536053984,0.1612979229644556,0.010871777439363574,-0.022279937044659567,-0.017546146157907318,0.04187806545085923,-0.003508950356652886,0.03577060118345705,-0.03647350299909487,-0.012608460592171217
PF4,-0.012183924783735228,,,,-0.01398675712249188,,,,0.04942086450261344,-0.01791631330382805
ANGPTL2,-0.0436192091818085,0.09003017858801207,-0.021309197971498956,0.019932180249226772,-0.010075938144046604,-0.027859790580879073,-0.0634004779316853,0.05589358585239601,0.04303628203815035,0.015208079980439373
LRIG2,-0.03237547675122504,0.026465407472094384,-0.035978067966655904,0.03564980336902649,0.021606393229591913,-0.009593077758380364,0.020294105033492535,-0.031425258675026484,0.017161781407494008,0.07383517271462185
ICOSLG,0.019797545203357535,0.09646150434468552,-0.01049921693255889,0.02420021718306386,-0.012178778321907573,-0.027022451328930108,-0.038229455935340315,-0.01843157905985125,0.016694277339357695,0.011935408559477991
WIF1,,-0.029009649849252465,-0.012581044118431974,-0.022545997404035394,,,0.08565595703227999,-0.0003968913827779523,,0.07493860746183201
NPPC,-0.01890027197371269,-0.007832317966418255,-0.0010764454073738398,-0.02823831715101072,-0.02646388214803006,-0.02374007083258774,-0.047995009189411054,-0.054717978309343475,,0.021163081341202858
LYZ,-0.03416665726876518,0.12242250253741704,0.02592874222502194,0.004373228785989501,0.047589698691562744,0.007033421908269449,-0.005578011341199529,0.06086545278224369,-0.019586356868500653,-0.007470704942249076
EREG,,,,,0.003967294591948041,,-0.019714339019060497,,-0.03210963156365545,0.0282159251463259
SPTAN1,-0.0485458883637072,-0.07056127076113121,0.013286797447045466,-0.028585875101143677,-0.0016945057429173086,0.027299481540861988,0.04041550230002338,0.009676912654613496,0.017848317979496105,0.033038179516271325
PTH2,,,,,,,0.03343126314585439,,,
LIPC,-0.021895420262835624,0.05981649828730398,-0.021454771515181843,,,-0.045638524143431114,,,0.043267308281224055,0.11855999895604218
COL8A1,4.489820493160777e-05,0.024497581878865936,-0.032275750982174875,0.002403978623366072,0.015139287464067884,0.03352910531407172,-0.07995402013287425,-0.019816381693036983,-0.04078828008138163,-0.014334090684780362
GSTM2,0.004522890792948482,0.009687916917956299,0.0015657928040370974,-0.017286314106264303,-0.002729273124700822,-0.006087959016502937,-0.033603980588226876,-0.056481029426414614,0.016241825512026374,-0.042946914745930105
SPX,-0.003101665303721563,-0.0495761856400213,0.03318080272581994,-0.023119270017333653,-0.01736634673510705,-0.039251920791635045,0.0388350452429743,0.04352192569661873,0.08054015541689787,0.07724361774096337
MFGE8,-0.043947575683472934,0.036203740652006385,-0.058121240337349354,-0.036078374535598624,0.012332217241981773,0.05575102284066019,-0.01584118218133923,-0.10329050139092835,-0.011400500779442208,0.042350624757652035
TGFA,-0.012671922491972121,0.037769017018302826,0.0053012773333356335,-0.0395579782375167,-0.004956840803857346,0.02260286320765178,-0.03605433322239419,-0.062318568255805055,0.006008723280052238,-0.0019470740053643893
SLIT2,-0.000760425329284502,-0.04697170544059883,0.0023676207738813197,0.051743472709441414,-0.002126877601562019,0.051560348862616706,-0.0547549088221084,-0.03052026326786856,0.009367175817080343,0.05858088919767021
PLTP,-0.06852110970027972,0.12477332049174893,0.045943820190175094,0.0639515505950099,0.019112470616951458,0.04712953322889983,-0.10839168513787154,0.15509232902853895,-0.023070649076948748,-0.004135449341275671
APOD,-0.01633262207514516,-0.0018418643050848783,0.03078890521854275,-0.04840300961641509,-0.006513426806507183,-0.07391642703888238,0.08055250933304074,0.04132308045388876,-0.03063289383463376,-0.06707290212789672
B2M,-0.06651357353481765,0.16457905794332386,-0.02114160595730692,0.04873628524697763,0.021782432312193102,0.035837611728044734,-0.04475372857763778,0.12366689911178627,-0.05893909969842029,-0.046292738551916846
OMG,-0.011177857193082081,-0.06267631401315386,0.01766116133251942,0.0040394976906704665,0.027025834631922135,-0.07076412224637063,0.053531202018319936,-0.08398367429523644,0.0018384641809246981,0.030431687297014717
CXCL3,0.04076690315523324,-0.01855986969214982,-0.04341636241314785,0.005031035799812693,0.02533525431288179,-0.027598884441816234,-0.04440134043406922,-0.04393541950993991,0.008341441795564357,0.01172639645812546
CXCL10,0.039949357333622385,0.09524527067579078,0.014989163034852393,0.07334608113055782,-0.018760296013037383,0.005323318404332459,-0.021627832564014956,,-0.014053683835546225,0.019274505006430236
RSPO3,0.005961863021378484,-0.023212033324566717,0.0987495215203966,0.028926983459160747,-0.037278321527889756,,-0.007847701139097522,0.0014842745705815179,0.0004004153314093535,-0.013365691645052743
CORT,0.01511065892227265,-0.04017362418782909,0.03807178655011826,-0.007756084361011025,0.013016952313463948,,0.09158150009061541,-0.060898898476566286,,
NCAN,-0.02650805799300081,-0.024682484623005083,-0.059903982546499535,0.03397822806298004,-0.018775606453247454,0.010796431030675905,0.023909348882022657,0.023625397716700455,0.048884588916219614,0.04436277949036653
PRG4,-0.013964701207378418,-0.020107927264039774,-0.007077440710197917,,0.03533865190607427,,0.006190913906990191,,0.01618614582496064,-0.02493706724942669
ZG16B,0.0021565932748457617,0.06512175333306328,-0.011138394299817658,,,,,,-0.02511976466385884,-0.015284452741883907
TGM2,-0.0072252653444047,0.06958325504428908,0.01083156620888612,-0.008092089850746071,0.00596634224282366,0.15373096458717114,0.04089383711955873,0.008083550659325148,-0.011820482725148107,-0.01573286020039371
VEGFC,0.02049293403550258,0.06126325557452399,-0.020546102873772343,0.024400478365999467,-0.015338565301752899,-0.03640338335729406,-0.027014320759102563,,0.0010014190307634193,0.05139855694383102
WNT6,-0.01931497990472824,0.01814434098971548,-0.013689133977637987,,-0.02720246015921669,,0.034059230655567575,,0.025519515142789,-0.01579342534908448
NRG4,0.10073289144288104,-0.025045699019310957,0.03174501785322364,0.0438037367952563,,-0.0292313910257052,-0.020901600782264565,,0.14600050885367552,-0.023750889346359074
PMCH,-0.023549170691771103,,-0.01630352425989523,,-0.02053569494260372,,-0.012034278752702592,,-0.02342819598263795,0.036877502634467
COL9A1,0.015879807711888193,0.09142511553833356,-0.02042019392570176,0.05738696052329146,0.026400969474325738,0.0022453101461786537,-0.03119703374366383,,0.03094829835736042,0.016877270255701748
GDF11,0.012878848736844306,0.06719270781033417,0.024458700672122625,0.015181558705392333,-0.019092854520332235,0.017518081370678024,-0.0011628232324502464,0.00783925701954265,0.010163886059774419,0.04355984912957371
RAET1E,,,,,,,,,-0.022099907645019116,
IL24,,,,,-0.013763745391302533,,,,,0.010676112070359975
SORBS1,-0.012655674612259912,-0.01267483919844491,0.03283133372661022,-0.033331950414291205,0.04152404923712517,-0.02114934332241674,-0.05650877049632968,-0.029074414541185385,-0.0038450549607324507,0.029478021546818216
DLL1,-0.06720750852621112,0.01262236437781452,-0.04902204878630871,-0.013472880330424855,0.006606156302985159,-0.04664118501728885,-0.021282982525708146,0.13139607719858282,-0.035676322980990265,0.11683557719523559
TLN1,-0.019956300474920908,0.07407950548415008,-0.019842517691666867,-0.03054553645359026,0.040233928620817705,-0.012248227045030083,-0.030156366164522087,0.09132593997703825,0.006102657704396826,0.03353816490474785
COL2A1,,-0.018559876008279172,,,0.015723630355559143,,0.037588273162287585,,-0.029319088330986984,0.026147462195527247
SHH,0.04495274421997386,-0.014590317685375274,0.03074392013449391,-0.023329739715398066,-0.024152589960620002,0.057452665981571636,-0.04900861606719665,,0.03899678908241455,-0.04327675316433381
PON2,-0.013976133005021525,0.06059109193846511,-0.04933083834775285,-0.021091530702070475,0.0118630858329038,-0.00558260559421865,0.043658376454505696,0.1098993427277047,0.01986326527651887,0.08411049178684515
ICAM5,-0.022617385640676627,-0.03626781144456711,0.021336642268215324,0.006503824725243431,-0.04392883500885708,,0.004467210833094155,-0.004282901402261942,-0.014515075866470063,-0.026561607552044838
HPX,0.01624541835989377,0.07372620044871335,-0.00847901814439142,-0.02031891429679585,0.06910551830887263,-0.03919178396165894,-0.03331143195546657,,0.06383340146847685,0.11362705501206923
SFRP2,-0.016527159555443816,0.0865754612937374,-0.018217554086775174,0.021099566649601983,-0.028482386498649422,0.03104927821995501,-0.027025227452415482,-0.01609982969206258,-0.04259877697794471,-0.01899115941559818
CFC1,,,0.08516516988616998,,,,,,,-0.021015800046449287
CD70,-0.017806232098637378,,0.06054174880603535,,-0.03277203862161827,,0.02213074260989217,,0.02786069404688206,0.008614688464252273
HP,-0.0490530232805296,0.04713511064486173,-0.03173851232257058,-0.053370304422026615,-0.02542586283023564,0.04304338028920696,-0.004902390549801148,,0.04251103450532382,0.023024739598802038
CXCL2,0.055819848930041396,0.03652230114867025,-0.019802123171131728,-0.028238314940992826,-0.01222754528177581,-0.06847459195363638,-0.019228067748654234,0.031161982549591082,0.040860206995178276,0.01271654372215029
NPPB,0.0822614691607043,,-0.012274534120408015,,-0.006418940172044746,,-0.017986473394662902,,0.14423428978474714,
CCK,-0.07703038916979008,-0.08283210514820656,0.05706004536626724,-0.018049792177593973,0.04749641357142427,-0.018593884554128033,0.05353238034016569,-0.07515266453059916,-0.011199678652617123,-0.03560577412783152
SEMA6A,-0.07414696525993911,0.04291285144647696,-0.028422881001622647,-0.01642814202668634,0.011018472590139177,0.0820282561194373,0.013711281385560497,0.06375153987941977,0.007074696141536434,0.06289437259484922
IRAK4,-0.011477978074568768,0.09432585981744221,0.05745407769141418,-0.010685211240917602,0.10243068938230189,0.051688239832283975,0.0010918276632343193,0.0473897759707714,0.04618614520668554,0.030684611089576357
GSTP1,-0.004956822312550247,0.0758834482149217,0.0040361630840340034,0.0016892211389329165,0.011574020597187196,0.007324745432809691,-0.042051266020992344,-0.008044790885439692,0.014368251668786736,0.019165891816082324
VCAM1,-0.04619987283697599,0.08417105426301623,-0.02673907704213237,0.030463542797168352,0.014311422803142402,0.04727919062196858,-0.028811135960046398,0.0680121752221441,0.056206344778887,-0.0026819378800430065
NXPH3,0.03481256231350409,0.07459578639447989,-0.0005683629539835622,0.019161571337856474,0.0794109323806704,-0.007628863347627504,0.05742632114577805,-0.01463675180170511,0.0317415580534133,0.008473421475141924
MTMR4,0.0060928566020371795,0.03351560615361559,0.029374247761446162,-0.017948624095242147,-0.0008102887263379048,0.01546183754018812,0.06260468638219088,-0.044379357199851865,0.030083167246003226,0.027350898996512073
LAMC2,0.0048764584882697885,,-0.015452269059195417,,0.07043189005540781,-0.028262236561351423,-0.01168114460999712,,-0.038936409676012855,-0.0228712230380044
IL10,0.019873729321973673,0.11773259166537751,-0.02126248043611305,,0.02373259508381023,-0.027261641320531417,0.025309754962847514,,-0.023582066902514444,-0.0397862638132947
SEMA4D,-0.01459886004072041,-0.036466223771157436,0.002364694552442024,-0.014282275926774588,0.006753541476271404,-0.1224452960892822,-0.027980990406334633,-0.027952408214364066,-0.009614994726261386,0.04224331630182813
TRH,0.025183505136343504,0.054057298365094264,-0.010935696976323232,,0.0023374093956827495,0.044635294744203184,-0.05154179700060107,-0.03314011842111946,0.014582390471832978,0.00941498482789267
SEMA6D,-0.10846190629468157,0.025538845475312055,-0.015463689131170204,0.011403895087012483,-0.010494603911870631,0.04443535202361979,0.006437026420570385,0.069735117602126,-0.0011269195789341577,0.03732728412310066
CEL,,,,,0.05079802526304347,-0.037176631864226886,-0.029569892039085426,,0.15484102321005602,-0.02443478150781764
PDCD1LG2,-0.03868762562850592,0.07522500363721149,-0.033564320191411486,-0.0181450348498438,-0.03167161720513901,-0.0492415722798396,-0.0004574619807029671,,-0.04552144818122014,0.01881497750890476
SPINT1,-0.01018784913592433,0.0590250669753612,-0.005860269149265059,0.00935245876025732,-0.010231863873007521,-0.05584089283206766,-0.021329100462264647,,-0.02150618109922056,0.007668426473063591
CTHRC1,-0.036986727254147284,0.13965313612118843,-0.03744818702101787,0.004141523401392908,-0.00042855281455038505,-0.02390865626095726,-0.0019075226669304482,,-0.06289298651466528,0.017991255649265573
PODXL,-0.03668753538900025,0.10643026803286347,-0.06491237708081368,0.05217426004009989,-0.014807057517841763,0.010462547125051368,0.00738289509722604,0.046988945681217684,-0.055518037936234846,-0.010767819864229648
JAM3,0.0071579854986793395,0.08204504964165844,-0.02287347972914614,0.018630257007075664,0.023674771708627574,0.039525096589354713,-0.09940802160731037,0.011777270768314458,-0.029026435721041067,0.006082110936827145
TGFB2,-0.06520950717544145,0.11677823029603823,-0.03388695831817303,0.03874975336501581,0.007727238518471057,0.03969826235556555,0.023485742123304277,0.003696220516872876,0.01912014080391399,0.04194903246461855
COL18A1,-0.02690416689350058,0.13544883132222604,-0.02387990384242171,0.06783463200735948,0.008683857753923753,0.023357532815980447,-0.043229431672467705,0.015236153198529835,-0.07835285721596294,0.05669288998388557
NODAL,0.041265842131815035,0.06615977702202037,,,0.0795179531290531,-0.029068417220925666,-0.013358264963569559,,-0.018145633678586237,0.014653178650330374
INHBB,-0.01496712096049313,0.059342000111397473,-0.050352289691515006,0.024282716965591002,0.04559339309826966,0.017316295700609996,-0.01362259241458672,-0.0016982011300554615,0.0920900908357875,0.07438113248480217
LCN1,,-0.016287367764833933,,,0.008875330159344334,,,,-0.023147040908815784,-0.016042211635057795
ARF4,0.021732794270122233,0.07351837289278143,-0.041458620562759126,-0.028458641050336755,-0.012181887966697598,0.059342357244629086,0.004423886343059266,0.041191906460658345,0.0012302047231778324,0.015559666879157422
CXCL14,-0.026723957990752653,-0.02964022541399778,0.046998049960424795,-0.018630988144245283,0.01566798000568204,0.024148606104097685,-0.0651523285098615,0.06623135858554192,-0.022803225248271435,-0.0375214464819687
LIF,0.014691327818425835,0.025107090196633652,0.020026006044394574,0.02546687763397923,-0.09857788996641785,-0.03418930799867542,-0.018228345688208452,-0.04996292392868823,0.005110793885812819,0.007058487701597115
IL17B,,0.0896404210036351,,,-0.025707745175341096,,-0.016618922891698314,,0.052348765298985356,-0.018137925704926703
MMP1,,,,,0.03645303790954742,,0.10950954550664237,,-0.044304620048881894,0.012309019429198943
MATN1,,-0.017076197805049393,-0.012428692643860567,,0.030963683769500237,-0.028588618095745966,0.09543507620273199,,-0.027838442206573475,-0.016529273827758904
ADAM28,-0.007777999174355801,0.07566924337186359,0.004170341974888782,-0.03841039977690578,0.049591247820268254,0.04423814157908507,-0.049868982672153686,0.06938590798499615,-0.021715248084032614,0.004091289623679452
TCN2,0.01554664104444235,0.1506762135571447,-0.03193221779688966,0.016812718302609646,0.016571524436603126,0.04770516844759603,0.013327657784861422,-0.014209613065737129,0.03208764748699531,-0.025334369172313565
THPO,0.009066259803969336,0.06046057230746672,-0.025515567081757697,-0.002545777302554297,,,-0.014857385950948812,,0.02435750701437702,0.054158219100370934
CUBN,0.05409533056651803,0.03444102327767038,0.07527833399497523,0.07370861266283608,0.01414435453501569,-0.0341025156770275,0.007916209313444687,0.20278398559558514,-0.06347601506813097,0.02329158306641339
TIMP3,0.021248278411133834,-0.007425922691635269,-0.017500176544964413,0.01977251136869509,0.0015115493336474736,0.0553415501565321,-0.010323363640827444,0.0331706327753533,-0.0007061703060700124,0.051352442512456686
PIGF,-0.023695658388294606,0.05195047338926014,-0.03302608102362411,-0.009988533527782515,0.04422885424162236,0.045516938493914035,0.005380810348133648,-0.0005757583060203682,0.024294902831022903,0.019183820211063282
CRH,-0.01636818594034587,-0.02504568863473703,-0.019565663408533645,-0.03911411045353936,0.020105270375543924,-0.0481857573601639,-0.03560610958356912,0.01713587038854642,0.01591876772450087,-0.006930795617685692
BDNF,-0.003192372877529001,-0.03032879904222326,-0.022087042366727677,0.0016389630798542404,-0.04828810315159826,0.09121686356102832,-0.029476835420768472,-0.0078063394073378135,-0.04250866144817076,0.02734686015572707
CCL5,0.04983992401153324,0.07906311809011617,-0.028631791924534578,0.07446039265068599,0.04307319102692653,-0.05151513132933817,0.02002726271484326,-0.026756616802436278,-0.008607660066151908,0.022061473009921315
GAD1,-0.014176206409099676,-0.05920974729410888,0.030585098624377725,-0.04963925331449692,0.03583113221644379,-0.0010504720595658384,-0.014697611298641772,-0.10912140541780971,0.030682692412755976,0.01932643180855001
COL14A1,0.006900500638671359,0.0909397959034173,-0.026997810047934636,-0.023758618758439484,0.023888954098625213,0.0470687284942053,-0.00019449242043797038,,-0.014928127069307698,0.050210842011036955
HLA-A,0.048098653886632016,0.1527690704674807,-0.0246515632360383,0.03094752588986056,0.0033784589910572523,0.06975043190604034,-0.11510617621681314,0.0790987475636058,-0.011479810719358286,0.01168913640035027
FGF18,0.0525898276378042,,0.007002284064098493,,-0.025063062090948218,,-0.0022703762894756836,,0.01492038166179222,-0.0003183255614578637
ADM,-0.0021515401260215187,0.07680280685842762,-0.013307565512976915,0.021739997244839323,0.010672448626058963,0.07577933133755574,-0.0465631480592728,-0.0047529887771202645,0.022422482388070618,0.044991366047359954
CCL15,,,,0.05973503631815996,,,,,-0.019852005411059387,
GNAI2,-0.040653642531746505,0.12829982888043454,-0.01618510690059658,0.03239339926346844,0.040935203010384176,0.010026637667541142,-0.044666510325414924,-0.021902778149534965,0.009145580580105065,-0.018219807965708695
HDC,,0.009572283194748657,,0.008175771669914761,,,,,0.033310947653108984,0.04525265298990927
COL11A1,0.012953099406447212,-0.029611805580112952,0.01954503717963727,-0.010491634675959293,0.020051331765587464,-0.022673935359702562,-0.0054392444888952795,,-0.07045401740586095,0.022135728389367563
NUCB2,0.032019876497763534,0.07949781899909032,0.03209124314749733,0.035020364385537656,-0.02065662271601216,0.037284938216935126,0.04590291763551842,-0.02196049382308336,0.09959946474212357,0.027351266156737553
FGF16,,,,,,,,,,-0.016287443188657
CXCL1,-0.043051006512673816,-0.021492419935587453,-0.007439099907672903,-0.022810582767762228,-0.00450328728947494,-0.04297286772181074,-0.03432804420444474,-0.05922568038039632,-0.03197463983735998,0.07297834451734746
VCAN,-0.059265076198227414,0.04837490390241856,-0.011395995843799115,0.0022049237892155654,0.035275413222471186,-0.03802961274813014,0.020044466252959022,0.06188299670497536,-0.0706841124256535,0.004438001189853266
