,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
CXCL8,-0.01403320349164353,-0.02421518452018784,-0.0011318384289431328,-0.040939133015695656,-0.02161957748284071,-0.02429724570179055,-0.0675778911269989,0.047560373254254204,-0.1404557826296304,-0.05838244196558498,0.0105649721292148,-0.022753143351935554,-0.18645876601376182,0.0029932388616700947
GRN,-0.004655347428215965,-0.014356757601613925,-0.02885084952997731,-0.010891915837073664,-0.058526142182400015,-0.20724751958904927,0.027571371910632397,-0.049855599415280484,-0.24275063326111312,0.042662703711534494,0.010884503883461724,0.0886927175311648,0.02015327940323297,-0.10811610443710311
MIA,0.09174749405198755,-0.0046075795722733915,-0.02441155082121845,-0.03000658428961062,0.027513502698093602,-0.07528071146780059,-0.024672504833010856,0.046064553965516036,,-0.037946265160909244,-0.06169880790082499,,-0.10436975444930667,
COL4A4,0.012339265347458649,-0.023664522939655173,0.01892844484395851,-0.03922823278069749,-0.009176821292242867,-0.01820680251014172,0.04039129251027189,-0.0034108374849851457,,-0.03680928497830736,-0.008167716047559361,,-0.06688890072884876,
TAC1,0.18817111623404495,0.03799996395910674,0.00980773475716684,0.09878361573116923,0.14188926026092413,0.19951834161400203,0.0921147415636721,0.077548585445237,0.26588481217431725,0.29088076694371406,,0.012660457256725375,0.09761649067297785,0.10417057519814242
RARRES2,-0.02831868694088529,0.02330925204454067,-0.05115145091107744,-0.1097729897178995,-0.09492428224781764,-0.20205580124384512,0.07724995055080668,0.004055648653335448,-0.15356456102073465,-0.10428300641573465,0.03522290480438769,-0.0020490945581289645,-0.15124557582816464,-0.07857619887925708
FGF7,-0.07073767616147726,,-0.030981690609655915,0.0743775211747135,0.015822041160603168,-0.04625306472696777,-0.01523349249828376,-0.012022560433440367,0.06805280500268243,-0.013263555234793944,0.054053901096468356,-0.004438584839248794,0.014159273896729174,0.08183076778864436
HBEGF,-0.04536274924008613,-0.041679341897801855,-0.007038598275140348,0.0013678788143361535,-0.03507353144647931,-0.09701249096478297,-0.0417211379279501,-0.05625102065228559,-0.13967472600248104,-0.08386101852954082,-0.04397645260674255,-0.009712945028343991,-0.13067974994023115,0.013327767110400525
CSF3,-0.028416449253877474,,,-0.03768009328519088,,0.018360778358401726,,,,,,-0.01584449469884217,-0.05672967352675362,
PI3,-0.03366352163007309,-0.04143531209316064,,0.01863228874693002,,-0.03663321607873869,,,,,0.052625852103433554,,-0.1445733135904793,
PCSK1N,0.1367786072730636,0.032230770473127286,-0.01566397611438651,0.05406879092525681,0.09845089768561704,0.10325222982358917,-0.016361796760723073,0.03834835557091266,0.3913721331941871,0.24691925219962832,0.023882847107569327,0.02150901938647531,0.21099086521714844,0.014831367063660535
NTS,,,,-0.038844140696822516,0.04241407015614334,-0.039987656696614256,-0.02953776441840808,-0.06878734954206911,-0.057202453725350585,,,,,
SFRP1,0.018004099212400426,0.0108174984935381,0.08455977770778483,0.16172290726775765,-0.10267926341260111,0.0018271451406230309,-0.02173340875953064,-0.04067422879689841,-0.11374360806467691,0.0037967095484711254,-0.023466044753710242,-0.07115990583926092,-0.005821550817816631,0.007561084146637978
CXCL13,,,0.029739454661116452,0.04462078773542485,,,,,,,,,-0.054556804500480685,
MICA,-0.08283534761268097,0.0390938417561084,0.009424806309854221,0.04301382995323215,-0.03979940571301512,-0.018949809745272106,0.05429574409586965,0.018319846840564653,0.006231791710340603,-0.06526874601090099,-0.025716658746004366,-0.0915901997486162,-0.09599721505464524,-0.04888999900442872
TG,-0.02265244565543935,0.018739781321120634,-0.02605992469360455,0.02018099733350643,0.020706508131034994,0.010252261216176799,-0.02495059896287188,0.0013755546805263913,,0.027705937489379013,,,0.05064635623724204,
ADA,0.0402320474028061,0.012185302728905799,0.009921345274812456,0.0668270376985623,0.0044932669881918895,-0.13726351957775457,-0.04023671284737538,0.022423100103935438,-0.1352564201123622,-0.017020467602532657,0.062054983198165735,-0.07244407374983143,-0.02053667274657859,-0.0048853918539206835
LAMC3,-0.02421773516615785,-0.01825947246480742,0.10464252834408445,0.018042740261591354,-0.04106843949436015,-0.04365592189769475,-0.03383820597464679,0.012119173028366704,-0.07037100314747548,0.06191003892127446,0.025438255614602938,-0.02108370721359746,0.037735663344137284,-0.060829431778322965
CCL7,,-0.011231496210351305,,-0.028574699647926693,,,,,,,,,-0.11219424638665342,
NGF,-0.01637152419531009,-0.04301401689439104,,-0.03050051778151563,-0.00938364632377747,,,,0.044232522528601846,,,,-0.04919705424005877,
TNFSF15,-0.020253618651584773,,,-0.00408952737632751,-0.019181437649351353,,,,,,,,-0.0487963208154637,
HMGB1,0.06185958248475093,0.03141980064613856,-0.03203297158644917,0.02001333992397736,-0.024774041585776098,-0.16010911413661547,0.07326341860189009,-0.04278093981083577,-0.1412417803726708,-0.010686935799896434,0.030800471229874723,0.05356575982003456,0.06940211173876083,0.05831437500473372
ITGB3BP,-0.08865324177426494,-0.01279274483471215,-0.025160788665695308,-0.019148897333504018,-0.01721023551581256,-0.0746982973819033,-0.035890735430620754,0.02852873420520511,-0.013535389816693902,-0.12565982951993707,0.010403683123782287,0.002367886796006541,-0.060399815908032194,0.007938670425867395
AANAT,-0.029343368460660622,0.1106189665951292,,-0.01906337148569975,,-0.016594141782407465,-0.010293872370584663,0.04587602620421303,-0.019562613984359354,-0.034678986441510094,0.014966857307250359,,-0.04165972698150682,
RELN,-0.02822804830180178,0.015057255619873769,-0.04898973565267825,0.03864439443843113,0.04509659431998776,-0.025372658776122468,-0.007745782924581968,-0.012303885388880957,0.05226865389196175,0.0253893280122853,0.015251963518837093,-0.07649922423565447,0.03801767051535892,-0.002271356147337808
IL15,-0.028790169307124226,-0.03301479333907458,0.017821933117038464,-0.04798505032413372,0.05355221777526941,-0.03871851677658132,-0.005705332341323757,-0.05131959557354897,0.0016352340058623527,0.010165178712402561,0.04947998939989378,0.07745620791011809,-0.029737734885659083,
UTS2,,,,,,-0.06389393162271707,,,,,,,,
BSG,-0.12010550268420596,0.0432458979593009,0.008529216536930355,-0.003933064336210066,-0.0030123414837063657,0.13028049991089474,-0.02890799373031258,-0.02062461271035176,0.2520167670495099,-0.18581494209608598,0.01427027753795838,0.13312851834277106,-0.09452519474050901,0.07358916810693347
ADAMTS3,-0.04263991966188809,0.03549642650407943,-0.013687024622714943,-0.03194687986790324,0.0739162373602822,-0.13200169326822747,0.037181757014073016,0.011365190654290576,0.02429565987230303,0.02353082853659114,-0.05244666474134379,-0.06695020935125794,-0.025675438147522003,
CD34,0.030579477322673184,0.004526374519957647,0.01060833406947117,0.041888075716165624,0.043356073933236164,-0.062365765605105414,0.06466444031812721,0.032280759419372924,-0.025591379155166155,0.012590092775872365,0.010971732847700501,0.0148528972113032,0.021453269694258863,0.004025245957818836
CCL23,,,,,,-0.033391260346679615,,,,,,,,
PLAT,0.013407211229976025,0.01222755789862703,0.011307994231481435,-0.0315635956707238,-0.10706751209483632,-0.15483018175731572,-0.06703824971741108,0.011208986009248556,-0.03287847086802303,-0.11731697479099384,-0.008485011249916224,-0.08589810520350735,-0.0582956342429094,0.04475319834941163
NTF3,,,,,,,,0.01872684539245049,,,,,,
LTA,,,-0.019164550532329322,,,,-0.02161034376725868,,,-0.032163161058055945,,,,
CKLF,-0.043929778321340325,0.037225916383536686,-0.008994175950192336,-0.07765023140093452,-0.08151671625727422,-0.18492947014934133,0.013065236468182969,-0.029920000256645755,-0.17118567929333484,-0.14758727769038119,0.04611075106148066,0.006403155401213843,0.025504472447191257,-0.07138722795666255
CD24,-0.07074609038048849,-0.07634970285105663,-0.029151756319832845,-0.021990958528718425,-0.03464696064224323,-0.021252250912324442,0.04927179111713542,-0.02736600398242453,-0.016034340346646227,-0.020545697093350433,-0.013378732998794943,0.14438469539066415,0.012754033465083135,0.09639011067386882
HSP90AA1,0.09298879236584941,-0.048393042821656844,0.020691502521381425,0.11879125227564438,0.15177797024326725,0.16726983074798324,0.010523094289794688,0.02059167297199654,0.42389608290729036,0.2510483680581464,0.045361167824450425,-0.05152813905143364,0.15376205995783013,0.07254884062320863
BMP4,0.15976273157447998,-0.009837616860986257,-0.020315546990330394,-0.015452380710282133,-0.06331166168580935,0.025584448021709384,0.015109362421557252,0.04656633790926942,0.04990671226924795,0.07402178681768534,-0.05078574557953389,,0.040341437354271835,
SCGB3A1,,-0.02505256650006234,,-0.02270212207383885,0.02104380278847269,,,0.03462736043234494,-0.024104192775434213,0.13084099746127018,,,-0.06002872851707137,
IGFBP4,-0.023922116178040246,0.01654489998791556,-0.029366139072444664,-0.0011390373313911774,-0.06761918322801985,-0.09513374395698487,-0.016824994135506338,0.015764536956318805,-0.11175527775315337,-0.07371027009182676,0.0447856591792737,-0.0007210992629997216,-0.04035283134445955,0.1111867101960866
RSPO4,-0.019999495275034133,,0.033226267487820774,-0.02620193922036362,,,-0.02513414540556368,0.01410175623563072,,0.004602597552537701,,,-0.06641636037934848,
LEFTY2,-0.03349928395587407,0.0029874456855381814,-0.019399920371219258,-0.040669459971259606,-0.02983524812171527,-0.10682466920086924,0.004245364490826845,0.1040663805447622,-0.0480895030348295,-0.021681446119428932,-0.009389680793239475,0.031899576823049496,-0.0028488967402964366,
PF4,,0.014820493758674969,-0.017432763444001794,,,,,,,,,,0.11672118010408553,
ANGPTL2,-0.03731795186303806,0.0184973418378654,-0.028302236514535322,-0.029082043964887533,-0.11794261504372883,-0.11717769906362281,-0.0165444793998024,-0.03918718837083886,-0.1692638873899642,-0.18270553019793723,-0.04757369537784732,-0.009797006858273043,0.0393812966990616,-0.06875109395291795
LRIG2,-0.007943264505224005,0.021182931716113997,-0.0262189394782409,-0.04181383320188465,-0.08762277618560213,-0.004609616013245865,4.8684805278679077e-05,-0.007243888469518743,0.08380912882037919,-0.045187598346559193,-0.004788738733506095,0.05567706805237747,-0.0040366885005665015,0.019567361191561775
ICOSLG,-0.05573553894221368,0.008070940995958202,-0.04274802958133077,-0.007452037816547658,-0.03950158229290486,-0.1044761897270428,0.018729185818625028,-0.027033900474161897,-0.10412100964948189,-0.10090668864534541,-0.08565429261225438,-0.004129215266193908,0.014171276031811232,-0.031546124551284145
WIF1,0.14915443904116465,0.09148091448398872,,0.02221731274695284,0.10682678365131452,0.2266592934845997,-0.019395424690083672,0.0014975697705947126,0.1474370918337963,0.24780016484937067,,0.03611623312690502,-0.030106509213611434,0.09342324264815338
NPPC,-0.012769845921285107,0.008214032851225416,,0.015207842238993852,0.03319009770195405,0.0022275876383868556,-0.03783431093106492,-0.0025949606814140293,0.09303025667021106,-0.15603202929603482,0.031755124948184915,0.10590751919596776,0.014486149421384575,-0.018232079551233533
LYZ,0.0021092782068789736,-0.04190561849824826,-0.0399224167969128,-0.08378998327025942,-0.03280524997463506,-0.0844121110577617,-0.030459695634636172,-0.040322517464475405,-0.2839624498172482,-0.05289314559451095,0.013430600338142872,0.03526047541740525,0.014317313135926272,0.008492473608144981
EREG,,,,-0.0368723454039018,,,,,-0.04908490008139678,,,,0.08358375140854447,
SPTAN1,0.07931607512376515,0.09582540957949692,0.013503264621620752,0.08871094005768672,0.0977127472875988,0.11339904300239036,0.035623211593702575,0.04317144696800616,0.3489074398320657,0.16637415158216903,-0.03341081224681481,0.036708698342811104,0.2130348876118602,0.10208168217138541
LIPC,-0.04194561044238384,0.0112509949125333,-0.02623724066982865,-0.0253677897577895,0.030872402594868606,0.024051313113987418,-0.0018376762224417212,,-0.045113638168588543,-0.013495320268593021,0.030255331042130018,,0.047227863753827176,
COL8A1,-0.10820890995176362,-0.053487987091915455,0.03581772683422927,-0.027380844022644294,-0.11603398089166815,-0.03211001659239919,0.0063310941801957635,0.01347943821738005,-0.16838095002777484,-0.13829980287554863,0.03622277493939317,0.04906618855997733,-0.15330473825188265,
GSTM2,-0.061425285986314866,-0.026679478406846986,0.013111145106262342,0.005905832664960837,0.016219338084594644,-0.04518445357189789,-0.04083932642885245,-0.05470774064761323,2.1312539731323977e-05,-0.07223902076859719,0.011152168313138106,0.08983262901386858,-0.05788766650570957,
SPX,0.0836941376538225,-0.0022835272701822703,-0.007148250204080944,0.20234311753777068,0.014838676423787217,0.09460567620718034,-0.0022854135419920186,-0.016474166005035203,0.12252243261267012,0.24663927689074494,-0.029899395477016748,-0.02679099139277498,0.09812448514225072,-0.12489934942809619
MFGE8,-0.1347604152743877,-0.05257702147098857,0.03907329475304526,0.09882041322108875,-0.09772212270125182,-0.03919290769296096,-0.006902036301116022,-0.02992214294070831,0.016405681662502343,-0.11480792167691233,0.0008527950289541279,0.041115881727114535,-0.11011688652435564,-0.0086142095197167
TGFA,-0.0779993347807268,0.005299871599583121,0.022147964644356345,-0.07748392894971595,-0.09203228887232358,-0.09842639162540272,-0.0029806143005418682,-0.04660450417473224,-0.14215896509780804,-0.0754173651213621,0.10649384526209363,0.0060265228415989575,-0.09395060936897572,-0.07187289735056993
SLIT2,0.1976403774801749,0.01381722182423658,-0.02996753841856868,0.045116435858867404,0.07963634597364294,0.09614669548649919,0.0832330892033217,0.04929030626524939,0.20964199690501295,0.23891832750072417,0.09515781514103344,-0.06416347591743515,-0.129351483111724,0.05535535130258485
PLTP,0.014581215386794124,-0.00906331531880852,-0.03083579018246956,-0.0948080358436992,-0.0900203915987058,-0.17802980663520462,0.0423264828920265,-0.0649657455448244,-0.3460904731022143,-0.02480358286084546,-0.024587969393097178,-0.037375949889718534,-0.04424119359530283,-0.05902658583098749
APOD,0.09465799270831061,-0.003965116218039243,0.03224333981475045,-0.055069631484359886,-0.04304592808850183,-0.2265950848465127,0.006800577552658695,-0.03842633740842037,-0.2379300755922958,0.09029333800169985,0.05541729153444703,-0.1253158951875001,0.11082536162393199,-0.14892630783933944
B2M,-0.0010108053796125346,-0.06777209148887368,0.04558342430276964,-0.0728977681811814,-0.1673378844788471,-0.23001862133915324,-0.0004038252528786857,-0.0741439946700611,-0.39118564535192213,-0.22761933276476523,0.057048799722126,0.05023081387004876,0.04697275862455654,-0.11433141279434018
OMG,0.10325057719881804,0.08026942999621478,-0.008892193542835838,0.05154897216575692,-0.009015842230433764,-0.051333150248187694,0.051680799011848244,-0.01054060928190123,0.00040828280625381766,0.16693297777430383,0.047059682403761065,-0.05470013202782057,0.32737089165966843,-0.08478525429980519
CXCL3,-0.04070453217306864,-0.04746538588532689,0.02987245030839049,0.0010110188114407163,,-0.016779640963395404,-0.006694502005670571,0.03884824601290507,-0.02428421957261962,-0.023163300272503122,0.049728507270499135,-0.08121441902229544,-0.12954613130955306,
CXCL10,0.0248841973800765,0.05231362748278068,-0.028701067149603975,0.02700238433032292,0.0007507334193189892,-0.1633697719317917,0.008264063006430834,0.006231633444779884,-0.019331088892624092,-0.03680928730374781,0.0064116813677012234,,0.08126305353671497,
RSPO3,,-0.03403072840987676,,0.22005663618931165,0.06519748509344567,0.09814982845884404,0.03179797893290521,-0.016716085771947855,0.11562649583122064,0.07509847991968738,,-0.06620743501636797,0.11842884583145023,0.2897513512446597
CORT,-0.02242295788319547,0.0396864131831704,0.012061573129983839,0.0059075504400923524,0.018452721649677917,0.04819991459341079,-0.020590264396283836,0.08007650512285668,-0.005830814967719294,0.02642287987036391,,-0.04672167249828667,,0.1318481134808471
NCAN,0.03572002323381897,0.03021230488321659,-0.012043080839562185,0.12405963955049928,-0.0622971155429832,-0.023316131014534648,-0.0642623112242033,0.02901279223445936,0.21883005565748478,-0.20215620651497543,0.00533791675803156,0.048548259336818764,0.20010065085016276,-0.002152533084692864
PRG4,-0.030602072819344975,-0.02875761663868766,,0.06113154324122995,,-0.021466266856345173,-0.03212044004069674,,,-0.0029403494288733653,,,-0.05689622657410144,
ZG16B,,-0.03474034838832086,-0.02097749748170494,,,-1.069206058506572e-05,-0.017171379877292392,,,,,,-0.04438495827922463,
TGM2,-0.08197481697128617,-0.08670723978004409,-0.017771478861327027,-0.024764124834767448,-0.005241348299507253,-0.08053700775598246,0.003131290330145411,-0.015667215299886773,-0.003955833255078179,0.13052678436364284,0.0286313511246337,0.11805757931504782,0.015751438828162673,-0.008700658247326826
VEGFC,-0.021957598238641178,-0.02558268192269685,-0.026935914599965874,0.01260994958046138,0.010935923499359495,-0.03011831121702275,0.011304541995552492,-0.006122523225937113,-0.033769404930465916,0.029379200993342985,-0.041588426469359646,,-0.08659029558137006,
WNT6,0.05765278493955099,0.01194543899447646,0.01532886458333956,-0.010709349970931334,-0.03181396740940062,0.028111332516525697,-0.038214293454484606,,,0.0016492811969639192,,,0.05763135310186212,
NRG4,0.007598815524058972,-0.023074295587820516,,0.07778273941546694,0.01917962677718752,0.035349342327392425,0.01731840214469574,0.05445401324065068,0.0799721139033836,-0.00213551444555848,0.02621349642886512,,0.02107142722345124,
PMCH,,0.011652343868916686,,,,,0.041603901255071934,,,,,,0.04563136776586652,
COL9A1,-0.03233117691957764,-0.02980735671630719,-0.005196011075722398,0.0037520164961399914,-0.09918620653974156,-0.050823397470235475,-0.026222571717945533,-0.026338549933701424,0.03932183243197756,0.0864967744449265,0.04058679571616668,,-0.05560258220702256,-0.03028816719414399
GDF11,0.07645967966993909,-0.018220663639887325,-0.02072011687023341,-0.025662772305572214,-0.06360478126315823,-0.10713265865364238,-0.01976082753829295,-0.034680611234747485,0.025862886268026717,-0.09490217998102894,0.052792281122479114,0.11975705510722276,-0.048649106468637994,0.03795734520705701
IL24,,,,,,,,,,,,,-0.07710715502379414,
SORBS1,0.020530546662465936,-0.0005454804335010883,0.06148669309205156,-0.012176923384369263,-0.02434462396124083,0.034724941937120404,-0.022211570658667357,-0.04138384079080656,-0.028412818086336104,-0.005059228847473883,0.0013551319712263588,-0.005655028072689446,0.09557638550362493,-0.08512565763643767
DLL1,0.024913661351172282,-0.0020932625286155023,0.008779657351086174,0.02967228129015993,-0.08277015795739998,-0.03543462343947974,0.053341288541168964,0.004151433958225322,-0.03083815449926711,-0.06097103646226708,0.051136429174079685,0.051834307093197876,-0.11051132384777528,0.018087160921235235
TLN1,-0.09724063102537223,-0.05270543035433459,0.00028429387126980074,-0.05168114865464283,-0.1143881918129791,-0.11967337120700161,-0.02009756312063496,0.00343900282926548,-0.26762511907625913,-0.18576779487668563,-0.008169569022010718,-0.045355090796710976,-0.13165012594002162,-0.04742798241280679
COL2A1,-0.02124245134707344,0.07193099867400561,,-0.016222524422719386,-0.0035040678669556167,-0.038530105288210374,,,,-0.02351550527200537,,,-0.022215409811622035,
SHH,,,,-0.004454401610752337,-0.017548078462984357,0.06371201407637131,-0.04623778289591046,0.060230753713676005,,0.023565682836905095,0.0376445705771508,,-0.05906254384158082,
PON2,-0.027582020548745728,0.05215920711276808,0.0019901947187725725,-0.07251232464377674,-0.085491612085484,-0.1864613379497816,0.03527890330285358,-0.08246029959418327,-0.10062255382023062,-0.13848186215065883,-0.036526962574357544,0.041257985064404014,0.051586067533004994,-0.08391394517579533
ICAM5,0.13633301440395743,0.08421231348527795,-0.024972055080211695,0.24453574478355866,0.07819244662906778,0.06758162051281212,0.10197878794274692,0.06264788123301473,0.20448923659331467,0.21234878804745386,,0.02030656395647045,0.03664046216743912,0.12338893000283212
HPX,-0.033827229503907305,0.03176405214454726,,0.060757406094449434,-0.005685132815526327,-0.0278135971934435,0.024584140834202496,0.026875895331491442,,-0.03139011871699354,-0.032581508856634696,,-0.056027984370606985,
SFRP2,-0.02765644250447479,-0.013062936240834683,,,-0.0487073831525745,0.05118945752007118,-0.028084886675654685,-0.0023012897713713186,-0.13568034726089356,-0.04402747448897281,0.04658998283679793,0.0008712960320615542,-0.07966551783847337,-0.02515999354051966
CFC1,,,,,0.0716217773930575,,-0.021610345073283386,,0.01831964409748896,,,,-0.0091922650481125,
CD70,,-0.0051460537515563,,,,,-0.03346381117661545,,,,,,-0.060017734597669216,
HP,0.03374642906584712,-0.03476666885282252,,-0.03575791932667986,,-0.04091020552617159,-0.04713514755344533,0.01761987294708782,-0.11114384531096755,-0.04197240747593986,0.06702138197215374,,-0.07606447776515621,
CXCL2,-0.0016873635006927833,-0.011207584591462497,-0.014628163816351625,-0.06759592827287608,-0.02975878004564764,-0.045577305737494356,-0.019561644167937996,-0.015873885640165026,-0.045809805286529656,-0.03692486451164424,-0.05271561775744111,-0.0020378914877549922,-0.11017728777980307,0.028680890178429487
NPPB,,-0.01115164754019901,,,,,-0.018922897010546978,,,-0.028881160549493932,,,,
CCK,0.148578048037865,0.12113004159800242,0.03751246004804452,0.17126259363381466,0.14829607783335524,0.21215906917935223,0.04709259554891509,0.09316780716807464,0.41614051278259245,0.2676222040334897,-0.022775777582554647,0.12293573791750531,0.2964251537953388,0.08891355477343706
SEMA6A,-0.13178116638263596,0.00328480620851538,0.027868909900169145,0.04230243287112267,-0.08768464562104922,-0.1573004229167268,-0.010802606635559101,0.012709949307531578,-0.12850988123538726,-0.18410006481779304,-0.0005090981660622988,-0.013984069553906246,-0.09445545182853154,-0.18419650374120525
IRAK4,-0.042487224554300464,-0.07352352564541317,-0.07239082261166256,-0.0019466865458483962,-0.05443670440483123,-0.05136432141287985,-0.05345881011841156,-0.06426887348859629,-0.04844041528224166,-0.04734780237756289,-0.010887094179857348,0.01572755568709245,-0.08794563892170969,0.0124125867629293
GSTP1,-0.02662816040101007,0.05297555600280089,-0.075329329856928,-0.07390240300334723,-0.0743070447973287,-0.20256056942509312,0.01951099112538617,-0.0839474492875799,-0.3064296058261386,-0.20117674596850108,0.05188595357974314,0.055829527906376186,-0.11082855849921495,0.04921119356315192
VCAM1,-0.10142253090353402,-0.03666543434359169,-0.02057880423148421,-0.02808481813941907,-0.12102865345076733,-0.12840711680815992,0.032201353588031924,-0.030237167035618635,-0.1301208202735356,-0.03657330783165208,0.01739550834558529,0.025828003925865085,-0.062317129574357887,-0.003481783352744509
NXPH3,-0.029095804545112538,0.03405883055081652,-0.03641594057435445,0.016423916716601483,-0.009693571087866476,-0.06122495780529598,-0.011262606048549085,0.04000344084253544,0.06010058228933031,0.02121751305076219,0.04206181844991615,-0.023588370541529464,0.026687009366481843,0.08666769099324073
MTMR4,0.08055810363553094,0.010432226303667249,0.038866450698124624,-0.0027925709933861037,0.07782359322453432,0.02961885282052548,0.02565777362003995,-0.0017439288674863807,0.051341276425333746,0.026114137109180407,-0.004881385887411934,0.09269170198659409,-0.05271938728327797,0.060572091000285565
LAMC2,-0.01895191895480217,-0.025368005351977946,,,0.07525829482408845,,0.00037425304555253896,,,,0.144204989130139,,-0.023556772040864794,
IL10,-0.0300678803115544,-0.004890861900402741,0.10125037807099482,-0.010486987302690999,,-0.020234521341117355,-0.0069252402331366324,,-0.1324451700558087,-0.025852744745306636,0.038704773894291465,,-0.051840461068123116,
SEMA4D,-0.029054458875551314,-0.032981807486904935,0.03380739075031466,0.0193258914954048,0.005190146885474688,0.0012496514061689093,-0.00689894538903736,0.0444589399929712,-0.15892567014613732,0.019139015237730688,-0.06791727797469248,-0.03383425057149735,0.11365917671379791,-0.14733343604768437
TRH,-0.03698396248014808,-0.01725692315139356,,0.07337980647642095,-0.05637743367351654,0.04580355323418698,0.06605895057143082,,0.12120340157880302,-0.04448805546539976,-0.04292491091905143,0.03257106778783343,-0.0771182348278225,
SEMA6D,0.05075512586507113,0.03149619121926119,-0.011435056552400551,0.060625961843114556,-0.09360178197007064,-0.08749158382337764,-0.02853820636472138,0.017476092060831006,0.033481805929884284,-0.07114444293845873,0.04303780693252264,0.06601590528898853,-0.04525534233431421,0.03471554313874211
CEL,,,,0.040251637554622584,,,,,,,-0.017636245389787444,,0.0061661422577910545,
PDCD1LG2,0.010667816126146385,-0.012229176877072187,0.023396739160000644,-0.012659969196207784,-0.028334313762506558,-0.060397925411754524,0.030819821318895834,-0.00989569782796072,-0.05358883478050852,-0.029025723039513184,0.016560316810469745,,-0.0028387856724112403,
