,UKF243,UKF248,UKF259,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
JAM3,0.12486796091289892,-0.02155666823362856,-0.022924585668108576,0.043268279851528015,0.0032776291981593936,-0.005130112312808136,0.002084418017233618,-0.010774319767415549,-0.05136331673905955,-0.0060434665731495035,0.004137864381498769,-0.004494754497023655,0.03054957760939356
TGFB2,0.10272743910766131,0.047755440139655575,-0.07952331563986902,0.1080130599676442,0.014785550841018458,0.04534032163681693,-0.004604488726693464,0.021082441855755134,0.037132357989167426,0.004315217227721005,-0.0049020073697375755,0.0774112191994326,0.030162096715801445
COL18A1,0.025289441398952384,-0.0130548624930063,-0.056619212846719086,0.14084367022580907,0.09779662002586237,-0.0066958758323040855,-0.12148480528489526,-0.05817461167558085,0.06008446532567863,-0.02339407457182213,-0.03546036883513421,-0.049297948779046065,-0.021004469280815112
NODAL,,-0.005408280254628625,-0.02409251281663229,0.09487092590292431,,0.00597903645817965,0.002963737691650595,-0.038574521546853334,0.0681519470019272,0.01612842968823326,-0.023561478753354834,0.021876885016936888,-0.053372328932061404
INHBB,0.07673378821020305,0.013803115825264563,0.009930353741615994,0.07507414013466865,0.020569986073125834,-0.082394098863037,0.17657063264315326,-0.0484441969758334,0.03720666289883902,-0.024320773290042792,0.010021723783852445,0.11179386130611471,0.08291606533220496
LCN1,,-0.014427472945541867,,-0.014337199720505239,,-0.03386945917801517,,,,0.01234110491646595,0.014569774346510678,-0.02804166464737253,0.00927667109134445
ARF4,0.10214031172014247,0.06343253330013753,0.03338829707759333,0.03528132631131361,-0.03847829640140452,0.05624097321295548,-0.028363243378662042,0.0910491596560556,0.18273237501890138,0.02546155582617679,0.051371465107630555,-0.046801466097966975,-0.0009370615686994922
CXCL14,0.014259675998664921,-0.022612434502201666,0.037721253524035436,0.009184929285457851,0.07810611116543366,-0.014077236415770264,0.008546611211795348,0.010575855032176179,0.17204994392293274,0.012131985799265799,-0.05018872433831778,0.04357280347229245,0.006363815584589077
LIF,0.022367529346517236,0.049957764579968165,0.014022333287319427,0.06609846969798147,0.07571251115968505,0.06767891046761702,0.1612189298463839,0.03953496140158726,0.10489600266080588,-0.004860558306641306,-0.0007539718890802138,-0.026954900115998603,0.0638418764548077
IL17B,0.092500832762069,,,0.097749429845374,,0.0202119450349058,-0.03010202259894416,-0.031107652195403273,,-0.02092129101958282,-0.0006868317761272293,-0.010439566986532818,-0.02031848983284393
MMP1,,-0.019890653889130347,,,,0.013437077279943692,0.01441796407626488,,,0.067343319263818,0.010442510212758507,0.01935673157000378,-0.021340422787642352
MATN1,-0.02136544112933781,-0.018942851086944674,,-0.015031579192707117,-0.017247474805267723,,,0.15713788571251616,,0.04797384112263389,0.12021424029578874,0.05302840418639405,-0.018516443813770146
ADAM28,-0.004721037617061818,-0.005980544319152728,0.040956098051169516,0.0768377756668757,-0.03174114995920265,-0.05614180266659962,0.05500419511709862,-0.04097932183836609,0.047057245335174726,0.05317601077233002,0.075525919832685,0.034456755188449296,0.004536108710982302
TCN2,0.02715251341394422,-0.01591390176259913,0.004808385596590375,0.112701706669962,-0.003743593043025949,0.03608163052246467,-0.10940872125885015,-0.08890235821123667,0.051031787159858934,0.07684680242441509,0.03526863534650419,0.04785751007641098,-0.02964262779915005
THPO,,0.031532981933502104,-0.024818388968358272,-0.029253421830936974,-0.004496676271148573,,-0.021057758220020425,-0.003457225852626324,-0.02774390084130374,,,0.05558028052778755,0.00881081069492804
CUBN,0.006770282582545924,-0.007084723457104527,-0.03383080958458453,0.08713868479299221,0.015213209245266653,-0.0035048231397599473,-0.04915759304380668,0.12464456466374677,0.09066667167739827,0.05334197886870917,0.1482307291737413,0.11334904755763557,-0.015520725944371198
TIMP3,0.07874789955776515,0.006479548357120205,-0.07438964126793263,0.032528624616000305,-0.005792785724670533,-0.05372002494157394,-0.062031055945934305,-0.01894640819461524,-0.02691258686649371,0.0250693855831109,0.006579830440129213,-0.04091588254405226,0.009908635873631408
PIGF,0.07245211525732989,0.03567320781935758,0.06688756775120175,0.049999885273904976,-0.009897636703312835,-0.021407250411403567,0.04918519749485361,0.014643713856095659,0.03852402008377636,-0.03886345708264976,0.061981470734252544,0.0747169389940133,-0.027427249933653405
CRH,,-0.016903502269097894,-0.013798474793108733,-0.022046843006094195,-0.027151551362381444,,,,,-0.01605441000476249,0.08737791347488988,0.021808454026422206,0.04228462063539973
BDNF,0.03604496704698971,0.0872251966813658,-0.037006704544336064,-0.043511377067829766,0.07638599350189683,0.06357364041646091,0.01682533078422459,,,0.006553635425410993,0.014803480830570238,0.04710481484020342,0.1094713045154099
CCL5,-0.016115633488502045,-0.03799450192825001,-0.021031609211763433,0.10870898342878665,0.002943287275726052,-0.03448833519596556,0.1138871629548844,0.04543083604903749,-0.011420907688546408,-0.03906857337515918,0.027090125880012635,0.020114085693068308,-0.022423102511132352
GAD1,-0.03715453884353487,0.025619386094778786,-0.02565241647100241,-0.039787050030333136,-0.11832880771555786,-0.052215748591716904,0.055744179597424025,-0.035801176779662505,0.09917016350289891,0.016765133320168803,0.06369631144467114,-0.012232711092970371,-0.09351252911041741
COL14A1,0.06077295030580947,-0.034187159284772804,0.0018034650009066005,0.15019942279664844,-0.015274039821602301,-0.04080045460619028,0.0020798675218968933,-0.019116251589927045,-0.03248873465343987,0.0735375458913376,0.014192027406993723,0.015275427775174117,0.014754917866196673
HLA-A,0.15156888330167773,0.01723597396201258,0.045835306589972896,0.1136757231572926,0.03988040355534878,-0.0014230787257747848,0.11455818964493816,-0.06006898178487687,0.019188665849830408,0.028990225557833302,-0.0529334331951227,-0.08109401222844076,0.030810952727119582
CD5L,,0.023407367713361268,,,,,,,0.1216894094825242,,,,
FGF18,,-0.015294612577050509,0.09210298571042487,,0.05505955945715099,,,,,-0.024733977312335825,0.06171619715829358,-0.012389359957643988,0.1340129813536548
ADM,-0.006931961851596399,0.0062525708807017475,0.06586778086486916,0.035497759796760356,0.11807863054619433,0.027531862059593747,0.07403522303234189,-0.019400456618328846,0.08492910867107178,-0.0006619320862604486,-0.03582318930998023,-0.0060196915635797954,0.06356566033236909
CCL15,,0.08696583525265422,,,,-0.025635727935568037,,,,,,-0.005949410422103759,
GNAI2,0.0929456109444595,0.03494390196258977,0.007270079833120902,0.081138550161578,0.020344925329094894,-0.02430218317392439,0.12079756540404113,-0.03893115585707186,-0.06391579470226653,-0.014956306590569348,-0.058832260657658474,-0.0017834957599019293,-0.058601046655456374
HDC,,,,-0.009937912122849394,,,,0.013841496930413212,,,,0.0369676933769294,0.11447775277978865
COL11A1,,0.0028693011562982,-0.013744983280844721,-0.0260662359207912,-0.02671446526303962,0.08205168535542876,-0.02690235446019294,,0.047136136478436536,-0.03162514072383856,0.051941237585682365,-0.017013205392500324,0.13016135912946938
NUCB2,-0.020331100473158926,0.05063158683018788,0.08303808563803614,0.014102987268147401,-0.025674541494208558,0.06855968239281496,0.010436998207962515,0.020923488997014558,0.10397456794588084,-0.01907881406790665,-0.03621071422299482,0.0003421750995050114,-0.007871100971583254
FGF16,,,,,,,,,,,,,-0.018245539992583604
CXCL1,0.007657425135504233,-0.008286500682076,-0.019930703086630808,0.07994278851033874,-0.024974220575407546,-0.027455140239909095,0.11007727452824533,-0.030553379216292743,,0.04007360395772823,-0.028748617274856742,-0.02594611920041148,-0.012790165638510246
VCAN,0.06016954146436807,-0.03637140008036486,-0.04183624789501232,0.025016613806438676,0.006165129191813842,-0.03877564868231946,-0.0467108612451645,0.029589325084044143,-0.11507458158760964,-0.006533554912627347,-0.012292264859365533,-0.10323865479035747,-0.008198181831651457
MMP7,0.011916378888954025,0.030229482702242842,0.030602313901002674,-0.010464973415308644,-0.01703354672110561,0.0255259243284606,-0.06381950239415848,,,0.017260091986449982,0.01938100248194009,-0.017327549632545014,-0.008942758718911202
PTPN6,-0.06424774433893918,0.023627534325880915,-0.003970127337307013,0.05992401468263327,0.017722026813605192,-0.0018150535673594535,0.08157189968839065,-0.04440465125679412,-0.011837040615298151,-0.037091064324414676,0.048422443860515856,0.10010022101483296,0.01487538483317176
PTGS2,0.012994519221470095,0.009356424010043204,0.04720721558272921,-0.046909764796148785,0.024442455324515305,0.005614881005163866,0.0753938516443519,-0.027962261177685174,0.09903152719682576,0.02908768453850035,-0.03111766263528404,0.01001369643063451,0.035871327226002926
XCL1,,-0.00039811898349458513,-0.011927902457481116,,-0.027976963154177154,,,,,,,,0.09044321052212811
CD58,0.059477301900446644,0.0103847155588624,-0.020317378930415797,0.08739350516548082,0.008645808935768993,0.04080537796831538,-0.03080169700297358,-0.05377862855119932,0.03220742462977139,0.019719061535822424,0.01888791443870331,0.04967771492340017,0.005398207799244232
TNFSF14,0.011682824356298372,-0.0005901798882183968,-0.0506529944832423,0.08811050513894257,0.0633925784115519,-0.03267362799102822,0.01695891048300661,,-0.01900286214050028,0.002185688819296737,-0.03786687265264436,0.0006723442883356035,0.00031750704183678075
CNTN4,0.007215585322915914,0.06032317618889244,-0.021436586667278074,-0.02683325345551406,-0.0031969104596633025,-0.03048615875447339,,,0.14912595330460976,-0.04040392330486063,-0.013541254023889443,0.021051050573971247,-0.05325685984933247
NTF4,,,-0.015088274257961104,,,,,,,,,,
INSL3,,-0.016593380204982487,-0.010962782884670369,,0.03704780146464218,,,,,-0.022004367240817863,-0.003458148515135885,-0.007589517436014847,
BTLA,,,-0.0010027039768180622,,,,,,0.007468299994737031,,,0.020199607343509954,
MFNG,-0.02710307925532726,0.03982178491924665,-0.005775585733645027,0.054452547184791436,-0.013222943346595756,-0.047105627902447204,0.06201863425972561,-0.04937609006509183,-0.028831428056220153,0.052072743876747124,0.02784060351242056,0.02132869681356644,-0.01902382193948491
ICAM1,0.09614373575213464,0.06627037754214232,0.001958963883042169,0.08923185873567822,0.01679756572021903,0.0710063163761855,0.13519686536495082,-0.0034298031015636277,0.06599603306501065,-0.01413492594756826,-0.005274969533037625,0.03397561288567568,0.015150296055828513
PROS1,0.13926117301324734,-0.025615386750739603,0.00613494725844555,0.12524139349644875,0.041015704328718226,-0.008020764975331947,0.09175668166631804,-0.020215362956376985,0.14434573384878346,-0.005649828149082346,0.06354483679118084,0.024566003679561903,0.02310181955644042
CLCF1,0.06842411663746212,0.10166046758117381,0.007838153617606137,0.03225212788277726,-0.014247148894397982,0.002767234677123887,0.12621634392916922,-0.05766254798591847,0.1786431244234777,0.05394297742244941,0.07222788776460759,0.038663681528562664,0.09151117041464424
PSAP,-0.04890377706059519,-0.019923197635368775,0.04380476736751324,-0.04747564433296438,-0.05146848057121182,-0.0179420900818155,0.11553236026289046,-0.026160452599155684,0.036516448992182586,-0.030456799552569285,0.03737627555917165,0.0300984866861444,-0.023501655004855848
EFEMP1,0.14941659106162802,-0.017854118184045913,-0.0594675100980021,0.07474035178840528,-0.021842631916236102,-0.05328309331035396,0.09679382079704156,0.024093847860655153,0.1493525073523544,0.004322895297505116,0.10116219449319754,0.01674905425854091,0.054550263544373465
C1QTNF1,0.05543791592732521,0.03561822065684691,0.042395545522444185,0.05783953190514468,0.06885278301006113,0.05604285563885247,0.062432863702979374,0.018407915047533575,0.11746997645256767,0.021110006497906012,-0.03342108490626232,-0.010611611060131804,0.04291759297956447
ALB,-0.028083952969279718,0.06683178792995068,-0.019462855879758042,-0.017553676250286903,-0.008168685881470631,0.05739162676558637,0.049131123055609474,0.04853743633321084,-0.05097001345197021,0.06270748570713541,-0.025335637811824935,-0.037235632914306795,-0.026215948399189372
CCL13,,,,,,,,,,0.1042489285274225,,,
EFNA3,-0.05333141680617143,0.04040039669294031,0.026726107379822544,-0.056806384496308045,-0.03115733046597085,-0.023444906519654234,0.018482229268129542,-0.06245018148188408,0.09819932883677432,-0.012858342932489369,0.039475938752886665,0.011348477291083924,-0.037455477521749166
DRAXIN,0.04292185911829522,0.11042005229895226,-0.0001380939847240954,0.08484731327462001,0.09707897938952932,0.030173367182677005,0.12787447820768605,0.07420996880041619,0.04968433241218583,-0.010764240627880084,-0.03823779896681381,0.02605219373257388,-0.002488443548628991
RAET1L,,-0.012926404332714555,,,,,,,,,0.08966061318765804,,
NPTX2,0.02311031042037814,0.08174568183671657,-0.006249530251008777,-0.086147995911951,-0.07884450267758143,0.035808300638320266,0.09825269861318085,,0.0804639567036848,0.002083447415952392,0.08565037004890612,-0.015029883505168843,-0.051179925743221104
FGF11,0.0960193470478919,0.003573917674290749,0.0965376179451717,0.0876849758232281,0.07037765509238768,-0.002793931624717399,0.09344838047557227,-0.09226864535483643,0.09862846501189618,0.02009040711029928,-0.0032134615284230067,0.10431464680296455,0.04688695621755697
CD59,0.15552509785605392,-0.0152324196459447,-0.014491138107403885,-0.016323695587029927,-0.002917026795080671,0.030445862348785217,0.003825317752284026,0.0035775449687269986,0.0072927324416065505,-0.011266237024720387,0.013696275750609553,-0.03874902916636136,-0.04910540235153422
COL9A2,0.1328807271950849,-0.04204270710811872,-0.07742259864084891,-0.02554370237460736,0.011641441977161625,-0.02894854781381445,-0.032325899040864275,0.0548175236714624,-0.021524095751266462,0.008808291850909306,0.06610192405296536,0.09292599645616122,0.09426839912718595
DLL3,-0.028278646654177838,-0.056345466536347186,-0.0902079933137482,0.028644004563252463,-0.07766755924150981,-0.07644663805636143,0.00432918969528176,0.03549618185826677,-0.018090524127364185,-0.001357911916621971,0.04183737214908231,0.08835069604353966,0.01536157422717707
FGF5,,,,-0.013977893580491828,,,,,,,,0.06141484526310431,0.14814237359326252
LIN7C,0.0015236508289379243,0.017265429466809566,-0.02971845326142289,0.06489752566426324,-0.004279913995610256,-0.014303482056190059,0.05716504599904104,0.03320750159208859,0.005021704340771466,-0.010800752856369878,-0.019289852023577806,0.08131852494308521,-0.02529805641088022
GDF7,-0.04663173211586279,-0.03048366378255323,-0.019560805259308787,0.005493611516673823,-0.011437576330235634,,,,-0.040301115739977106,,-0.019074488244150915,0.07509309089636956,-0.010738462403987206
PSPN,-0.011565921189959655,0.05516950131933491,-0.0019124969113119164,0.003994990830228502,0.045744232851823316,0.0864844291490773,0.08190902344005066,-0.03811963382415857,0.04977774412983427,0.060654082940292176,-0.03544635276663271,0.07408659520546701,0.013461580777360585
ANGPT1,0.0815239569498515,-0.05018399030391618,-0.04149418938495816,0.08784771819608081,-0.05451590036711078,-0.04339986698025753,0.029499672564032887,-0.056426998504319884,0.05656833040941558,-0.007741250821982741,0.08809789821139974,0.04781223266642713,-0.028252648333736075
PNOC,-0.053866589673127234,0.03048369415716936,-0.05862260673481061,-0.050117557272786745,-0.08887898091857305,,,,,,-0.02028389470164414,0.040871786185611984,-0.011299807413677743
L1CAM,-0.039367016873724216,0.057132658929921226,0.005917505527477493,-0.05537524898230786,-0.02350372913118365,0.03546889426609291,0.048022454274289396,-0.09525790849381291,0.10391668164121441,0.036713522435244214,-0.016283831747293396,-0.010402596033919506,-0.0872591566337554
APOA1,0.06856869299012673,-0.018820658653944364,-0.017072723043808184,0.02172746193534077,-0.0255766118795722,0.016426051956826507,0.09055528115848598,-0.0005972439688524006,0.005315488344358554,-0.019314341484018494,0.07811460934189006,0.05923535581915969,0.005576238774368796
PSEN1,0.0442768486235863,0.04417427248550227,0.00041224166286748983,-0.022500984916814598,0.011423721968095844,0.016855646256520782,0.05647002856662758,-0.07390233397210812,-0.036498786621113145,-0.05073325737598132,0.04628137457717805,-0.014563864333024838,-0.051154898095212474
CALM2,-0.004024131197580295,0.01306624760658777,-0.06077587104382239,-0.09371917996051732,-0.07412665285966824,-0.009096389618223517,-0.14363072851432254,0.002412390006867205,-0.029052164926967043,0.04119545483011808,0.09448521632591333,0.03942720573575814,-0.05262178456540623
CLEC2B,-0.04478835494294973,0.02871866360769863,0.027259443281579004,0.06997298918033944,0.040073732180360436,-0.031818079116273656,0.10810335983664413,0.03238529026691776,0.012047404683945988,0.0007977810456635549,-0.0014716149444647059,0.040181022900056276,0.008028218581882799
NTNG1,0.0032617423133402827,-0.03344553649381188,-0.04603797004797826,-0.03162711879381675,0.019632292851726338,-0.04942755683900429,0.002744482817530877,0.0002459184181068427,0.015663349053760045,-0.007834058012296294,0.05095045387352176,0.1465991640394979,0.03406138376803517
LRIG1,0.15174373302471292,-0.03300374771029695,-0.0359804246912315,0.039422484545706515,0.026160734877781165,-0.05451603791114572,0.013349243387228501,-0.016579494785720454,0.032213993737239426,0.01888757929875697,0.06648535002953834,0.060616384206748176,-0.04292685046069006
CPAMD8,,-0.012318397442176872,0.03074855739970315,-0.012644885840648093,-0.021786926148114543,0.02961473527139484,,-0.03879359023371287,0.02177728818680383,,0.01582235163838043,-0.022207431839647296,-0.020070252952187367
GHRL,,0.036358357641223756,-0.0020006621782773593,-0.012308863329571733,-0.03820021058337827,-0.0369908475691382,-0.03695757310912875,-0.02410066278947586,0.07350206274083979,,,0.05335891086979417,0.011055147517703971
NPY,-0.10299979245467743,0.11893068699375436,0.008177860634307534,-0.04133377447339462,-0.03353947839872179,-0.03206165414700075,0.010044270782048574,,-0.0358739918685686,-0.019179898327262225,0.042655769902028545,-0.020559001051214144,-0.06111725681786151
MMP2,0.03407109671028248,0.009930903910357537,-0.027686917243277247,0.09055136907917326,0.02121149905625581,0.02995905083615906,0.057716327081394604,-0.05950109318901127,0.023119690453464077,0.02176213546371837,0.017773887818305304,-0.008242338367148123,0.10005267758020148
LHB,,,-0.011293291661854854,,,,,,,,,,
PPY,,-0.021796472173764788,-0.01965832705880479,,0.05527611403112485,,,,,-0.028603070179547403,0.061547257032420304,0.08982987451863045,0.15247975376717984
ALKAL2,0.029068232121223926,0.03371889438494562,-0.011129217748519214,0.06559988807028187,0.007164684647789558,0.07806347510020126,-0.037560121942776525,,-0.0497012420092169,0.00797505304463658,0.059248880521399955,-0.020881450977503126,0.05343491329586816
CSF1,0.04992396552381658,0.04968554187168615,-0.053687397076958555,0.06690298243710976,0.02245624482830704,0.021735218968279103,0.10710300652888595,0.03857135573668778,0.049020229589192665,0.03566905906354743,-0.010868918584575607,0.04737491738501808,0.12392236966974764
SEMA4C,0.03313286150832579,0.022525868223168242,-0.04866947707281435,0.07475345370993926,-0.00370045882651184,0.038206177606554176,0.0032453080519469547,-0.00729723990697401,0.03612302939161987,0.014855288118864041,0.022369197786357216,0.060966978588479964,0.03293594571206009
BMP8A,,,,,,,,,,,,-0.02955620024110417,
ICAM2,-0.039228843459224214,0.019042237398086158,-0.05273267543484497,0.08637861835089576,-0.0030643172314819426,-0.05482395422546068,-0.0025978902490919704,-0.07746887214473787,0.04320190886802782,-0.04243081374259235,0.06349553115889489,0.016931592193664705,-0.07055601564546085
SYTL3,-0.040990082050337204,0.010760098885650857,0.08769130055495017,0.05817999161583195,0.03523451460773009,0.035729352189710545,0.05717053506767933,-0.0410664020508533,0.0017271040521896585,-0.007378547025905454,0.08785558906583112,0.012038287906315257,-0.055707219164266415
IL1A,0.034292782588977486,-0.011909622990362754,0.012240231786193862,-0.03477912304550728,0.01640733538139457,-0.010146952105935027,0.03477946250244419,0.012963700943403104,0.06783041865502448,-0.02548647150115562,0.017413099023121933,0.017520133404253017,0.031550787145872804
HLA-G,-0.021229203526785444,-0.01989064967572633,-0.011927901380291341,,,,0.008634037915212193,0.021008316265547465,,-0.03239822745068802,0.031029759943489475,,
PGF,-0.0065748559422254245,0.012079287329315186,-0.051709674499363645,0.1440308515624082,0.010860221562362049,0.02493061631890035,-0.10502400671648586,-0.04883242371787409,0.10891775564787189,-0.0023876064763908933,0.0752832936478203,0.03990494785613068,-0.059197127803167084
LGALS8,0.01994445930171518,-0.0008514811615446577,0.004460619136174992,-0.020537333034314487,-0.018703694521681104,0.006659794493249779,0.058303605408653855,-0.0448876460081206,0.05642620646308364,0.04745774548557975,0.009033178912520508,0.017420797541529063,0.06790140275026561
DKK3,0.01586097307371742,-0.035113148235945225,-0.07466030459607391,-0.06327696078705304,-0.014666031010160075,0.03215631045726233,-0.07935728691461272,-0.05786869874943733,0.021306278964946378,-0.05583130550491592,0.04481147218211541,0.03959981553934082,-0.10759783511102416
COL16A1,0.12611512948430986,-0.03203048415101225,-0.025576133368331096,-0.01986457204488861,0.07497048415630994,-0.020512827346750473,-0.056825720439451374,0.021871981804983422,-0.02867473946793802,0.051964257557078064,0.05095001244953902,0.07271211099846699,0.021707974289966927
TPH1,0.05901043220327194,-0.014604788421384882,0.004312600053423582,-0.015031579050815338,0.11701319229695024,,0.038548748958766,-0.03257764187106097,,0.08282699242478997,0.01566123596299632,0.039828030380983086,0.02577263424958326
TNC,0.12989410861339284,0.0506353850470208,0.01826016444916595,0.11262224543550306,0.14008303992397997,0.0015728930784532486,0.15356106594159247,0.027639995833239044,0.15036802604981295,0.02461427486194532,-0.05265371448401857,0.03694799476135205,0.03820827859831154
TNFSF9,-0.08752380402314129,-0.025970480205035378,-0.019560806575082752,-0.033932358149921425,-0.050053577605254314,,,-0.03305478875842111,0.10280661132716759,0.044272669886938516,-0.011413679725106214,-0.04677486146778405,0.0007053279757946807
C4A,,,-0.013388852589038576,,-0.018875560442447117,,0.05181007285431507,,,-0.01635201862217884,,0.04502554473323458,
CNTN2,-0.08023933920422867,0.02388673251546238,-0.05224559476135849,-0.057868430302884084,0.027541880949881744,-0.044173204773648424,-0.015295640211675857,-0.00999091690137535,-0.10978936134011585,-0.009559654630214597,0.08082039070582092,0.014117598436466924,-0.08879743892706235
F7,,0.03288237952047927,,0.04768681264989003,,,,,,-0.020602599359525506,,,-0.0248079668342057
LUM,0.06369107599857353,0.02466197533760248,0.033895900146335145,0.11453209282833238,0.06918007339872603,-0.03739708642524285,-0.0908636557569051,-0.005426435806173349,0.03701048500806228,0.0006595277516531959,0.03533340428488983,-0.0514088085275478,-0.03711208476477602
BTC,,-0.012926398948451703,-0.020158012929909982,,,,,-0.052728843433112293,,-0.014905256325552979,0.017053904025087826,0.04705896081291002,0.08240723807020969
APOC1,-0.16571732862002328,-0.07581787584217747,-0.010641593225268548,0.08221475164377579,-0.020137143160623146,0.0619450899395689,-0.049481780556327175,0.06708028619165185,-0.011247975356975823,-0.018148545450324845,0.049730515108843465,0.06245470609634093,0.07435322895897807
PKM,0.12790839205751747,0.005983014757972647,0.08505589990162374,0.013583982583188875,0.09951391995019984,-0.05829123230803337,0.1642268476597114,-0.04418227718894388,0.0724321216149827,0.048961856139796346,-0.029998110156490433,-0.02045500243989361,-0.0024307885995020384
TNF,0.028739459408550615,-0.023063118609854456,0.013162006681481495,-0.01855792821029114,-0.0095530964751514,0.08903943237306378,0.07880260059207617,0.08483160063328703,0.08156430361924402,-0.014467022381085997,-0.022250828030603895,0.019298459599858618,0.08371130507419101
GNAS,-0.0065475790975010615,0.06118234290852205,-0.05268458752502157,-0.06307809697027837,-0.051765401293351505,0.05157613531089108,0.02995295428485632,0.016051637331945968,-0.09357376017078024,0.007445068077333492,-0.07300525561212981,-0.039471916027140196,-0.03784552795523188
BMP8B,-0.04399563182078107,-0.00273138227125154,0.048713195030722585,0.008488109702422343,0.016606527404854046,0.06394330100819721,0.0807239828575614,0.011774676038758472,0.11758372915702171,0.057771938340259274,0.014614023480517279,-0.012209012437440587,0.011747941778747358
LIPH,-0.026650826624657727,-0.014604784825800158,-0.01696191916722376,,-0.015218861662470154,,-0.025134491020915316,,,-0.014687678035078118,0.007667445133711289,0.0488880667543767,0.08283231256089606
CCL28,0.04540687576743032,-0.004049937398006301,,,-0.011306635799848086,,0.010555585453358024,,,,,-0.022950453397158038,0.04048374213776275
PTPN11,0.010428806651891352,0.029211525432159074,-0.005409722730160819,0.010854658895166661,0.012587181311132319,0.005620611943733606,-0.03509430007099816,-0.01794298851176692,-0.10543248220068806,-0.004866495134862692,-0.031253171662868375,0.036426761618153315,-0.022091564366792674
ADAM12,0.06681851408091963,0.025228764000438855,0.0014130096461646966,0.07634813627600803,0.08750384394995478,0.003778344017990427,-0.00766563544478707,-0.06574338991985638,0.105653439781884,0.023778698307863187,0.018219456230352517,-0.05141108324251373,0.05442471448944619
EPO,-0.029528016712813458,-0.019624082266299293,-0.017292385011083992,,-0.0159226992225687,,,0.06682769518474425,-0.015892661471356935,-0.01595119345071871,-0.025764748892697656,-0.024405899823392155,
EDN3,0.08631408597920898,0.0009466778658806913,-0.0215266157687489,-0.02240494037014519,-0.0027286179615669554,,,,0.14862164311993475,0.01274490691002862,0.07439848489585989,-0.034327585265630456,0.04889232034240854
CCL22,,,,,0.0038844275001987377,,,,,0.15221755515506122,-0.02356146836387301,0.0180074342633963,
CCL2,0.13518943040987752,0.02299140934260401,0.006659679763041237,0.03372813901638706,0.008658977224016578,0.0202232007141055,0.08139755354491959,-0.005298018443705805,0.1181662919849252,0.026405916534995473,0.011606637452488501,0.013041335465834,0.10310143610360169
DSCAM,0.0604738235568027,0.018380587043565825,-0.04034163672607973,0.04548276608529565,-0.005702375649109463,0.017598740988300242,0.03719382422808065,-0.003965575282409471,-0.023456200068527756,0.036797411773705165,0.07132630475174867,0.02477213533644732,0.021495199251667298
GPHA2,,-0.016277774795852552,,,,,,,,,,,
ANG,0.06133611028270348,0.03396550886015072,0.06658051660259585,0.023547636258853307,-0.008501195623869848,-0.04527466395433722,0.061304704539637385,-0.04053937142102799,0.18778724272867295,0.016423787283045506,0.028043018383346077,-0.0019314807661697734,0.049377939787831115
FBLN2,-0.06010829028134218,0.00881200077566741,-0.014676108592387884,-0.00445012430865799,-0.005717192626682378,0.0073608639954427495,-0.0455466449605669,,-0.0499568303188239,0.030991678553589707,0.0796955469260936,0.024290731442434505,0.08169745996024733
VTN,-0.007373852841876815,-0.0276081330475097,-0.022235482353657875,-0.003249372815548934,0.03749346358890035,0.10887872019794374,-0.00339294858184954,-0.04925986643182415,,-0.018233305707641458,-0.018117252020876207,0.14988183677755199,-0.015125049642330014
VEGFA,0.0615584703599219,0.015868319601611426,0.1002546092802476,0.09065867045434561,0.0956607631576684,0.09791519131408104,0.10521068569410007,0.019400912278846633,0.13363677757255263,-0.006337901375416832,-0.07192300345801414,-0.08391757072977353,0.06068129205636183
F10,,,,-0.02056084208604895,-0.017458895552928316,0.09704497464766468,,0.0,,,-0.018062192223281735,-0.0330948357715571,0.05674548798798335
SERPINA1,-0.0861111172926641,-0.036190572264816305,0.07088374798187927,0.061564521419103985,0.08279813640357164,0.02272909576312489,0.10723640400824842,0.050545152025232735,0.06251239455092673,0.03882351750446257,0.018047440587717553,0.009823383992665333,0.016753394278920957
VWF,-0.02809003578341999,-0.01592735287863512,-0.057344190211335626,0.1350226581921131,0.05425916406055596,-0.09761176610400565,-0.07197717512350336,-0.1569307306866482,0.011336114467923408,-0.04270370916442764,0.05693423276397261,0.0012402854361598422,-0.069425782603711
GDNF,,-0.022872150959847407,0.08709014636927667,,,,,-0.04464148406805612,0.0852373219690334,-0.018247611923340793,0.060660639930413145,,
VASP,-0.0029669703345639193,0.01614918420425448,-0.013225749850829934,0.03195297670148446,0.03142102685297389,0.0054243517801245335,-0.0958363890460885,0.16670758783891196,0.07970897783929616,-0.0679485568668357,0.0384724990797979,0.013548422725145759,0.03810628362418665
ADAM15,-0.05009309405968876,0.010689383811046931,-0.0252359997212485,0.03375475022420237,0.011500155471459822,-0.08017432502909543,0.06203278862304608,-0.07447365711598283,0.02370032259205508,0.01494747587241793,0.04630766419875218,-0.06208775637506814,0.05545510488756154
WNT2,-0.05422248042809659,0.001138951716484686,,-0.03245747133106573,,,-0.06539220782509556,,,-0.019785871946502498,0.17299075913169487,0.03571751492126073,0.03898191931073983
CALCB,0.01681136192825171,,,0.0957134170090892,,,,,,-0.017316256887416514,0.15523612942487147,,0.0369603034451075
