,UKF259,UKF296,ZH8812bulk
IGFL3,,,-0.022059513681699745
BMP1,0.018840653752981096,0.053756989039909664,-0.07538353901545121
NDP,-0.0031918279118310073,0.04103597233920061,0.010385977165007897
TNFSF18,,,-0.0227495870866545
RTN4,0.03249191063966566,-0.04386337603816097,-0.010043492316630405
HEBP1,-0.02678282688510961,0.03476703803365716,-0.009684205007451136
WNT7B,-0.02403261729683575,-0.012479997040064568,0.032897687254666026
PTMA,0.02546293071786761,0.01633047332325728,-0.024171656878597785
CEACAM1,-0.027750782932298882,,0.05906428648695494
PDAP1,-0.04465430990292896,-0.013069077377909334,0.03110876062868727
QDPR,-0.038945546589224014,0.015035633804839217,-0.010051639511180826
POMC,0.031943937807964555,-0.01579121258232191,0.0023916268888408026
CCL17,-0.016084697020938923,0.04006189904670166,0.038473144914437415
VEGFD,-0.01792012870992185,-0.011330369012191328,0.001656382405931837
TNFSF13,-0.011094864018894516,,0.03218396609952227
WNT5A,-0.021712032803081434,0.040955555331646215,-0.009999971575050788
CXCL8,0.01836923154158,-0.010551332284975857,-0.014052868526477596
GRN,0.026720410604647395,-0.011972385840535268,0.023440474885778974
MIA,-0.033868975744909234,-0.012885908597871792,0.01680026802880893
COL4A4,-0.03139866102092304,-0.021647301662108827,-0.03336515903335336
TAC1,-0.010669149177201128,-0.03427320408378409,
RARRES2,0.0035256438732694157,-0.03637242316658206,-0.06087422302246119
FGF7,0.041911242516687056,0.008563374262654718,0.04198379789894803
HBEGF,-0.014024702490472466,0.012429159309831446,-0.07609093348322413
CSF3,0.07428685627948078,,
PI3,0.05095144723187574,,-0.004832267572673841
PCSK1N,-0.021291125860964495,-0.009127737078624257,-0.063235024108467
NTS,,0.01584226261251387,
SFRP1,-0.014034519882060994,-0.015446737999075087,-0.010145559441955736
MICA,0.04510801601634655,-0.02510379022875949,-0.03587818074974051
TG,-0.015145470501284976,-0.011178737098020773,
ADA,-0.0010169347433694566,0.013554671622459664,-0.04505780372418725
LAMC3,0.011272161879872714,0.037636383478292394,0.012042831684395907
CCL7,-0.010950150974066965,,
NGF,-0.02508959268146,,
TNFSF15,-0.012193528674647208,,
HMGB1,-0.02614056953060978,-0.013469590378520234,-0.05909622028185356
ITGB3BP,0.008681864452958713,-0.040139324388990476,0.013858313632825055
AANAT,0.09425814802106103,-0.012885909314618929,0.018624152147735423
RELN,-0.019258201352407123,-0.044735311823507574,-0.02176880666449822
IL15,-0.01322535754880132,-0.017593373676892943,0.01828719641549299
BSG,-0.02871411956667526,0.00510933836738496,-0.018700722151074878
ADAMTS3,0.011267442351894781,0.02066564483159571,0.0007309376778770832
CD34,0.006905522086532616,-0.02410918644825034,0.014140598737232862
PLAT,-0.007575657645275229,-0.04146021245059738,-0.028190583226025422
NTF3,,0.007856486025382556,
LTA,-0.014034519225504095,,
CKLF,0.023238767320001637,-0.018668074560766523,0.04557129912702011
CD24,-0.001494227910210953,0.047343156381602476,0.04937438508631467
HSP90AA1,0.039173889928836046,0.016471110638379097,-0.04915686004044074
BMP4,0.0050752228849084225,-0.01939711113155653,-0.03277151357962534
SCGB3A1,,-0.010869390539958562,
IGFBP4,-0.026985015396180544,0.005398475143907766,0.0605739468844637
RSPO4,-0.02148229052804737,0.1439032521118959,
LEFTY2,0.08633201625237419,0.03526782405286872,0.03367642957733783
PF4,-0.009553790994035699,,
ANGPTL2,0.03866743990402111,-0.0004857748666957831,-0.03028600165833368
LRIG2,-0.03715676034314067,-0.04678949855693328,-0.002530796321537028
ICOSLG,-0.03299846530328276,-0.020628070456855722,-0.05334756742458416
WIF1,,-0.02045393954853094,
NPPC,-0.014820285857996284,-0.015105790670264121,0.0683263615629112
LYZ,0.007296301803388489,-0.048840862996423456,-0.052203764907453404
SPTAN1,-0.009480450087743068,0.04075665954789866,0.04009354943783236
LIPC,-0.01716887395734366,,-0.041894002854971864
COL8A1,-0.007938420774975846,0.02101695541734932,-0.005173698898846154
GSTM2,-0.004544413116120307,-0.03212638820133876,0.15830402847969893
SPX,-0.028133130141160444,0.02775031743947321,-0.006475835324120304
MFGE8,-0.0079081201994834,0.031124673173259194,-0.0310484748532467
TGFA,0.0072268885267133525,-0.0014095581313492286,-0.012498531346156949
SLIT2,-0.011705079377565299,0.002557214698026536,-0.02005496323884872
PLTP,-0.01255418467618952,0.08702829375655441,-0.05447433235769784
APOD,0.026207648651647812,-0.0151064469458112,-0.05936942202820499
B2M,0.018687006312832953,0.05436845473662969,-0.05189529372490504
OMG,-0.012623289016437627,-0.00566595620560974,0.004072796837223474
CXCL3,0.022755311950182912,-0.011627948641133284,0.05222825835674419
CXCL10,-0.05091958605060539,-0.017663705055218595,-0.03413093278492938
RSPO3,-0.01109486438324331,-0.028236189428322858,
CORT,-0.024881085300121404,-0.008252757772174378,
NCAN,-0.009588042929863917,0.016915143256009353,-0.03282669954727113
PRG4,-0.010950152680485445,,
ZG16B,-0.012708991386540901,,
TGM2,-0.016181236577287563,0.02148449570728723,-0.008438976796316883
VEGFC,0.009836720202695465,-0.006364230438290055,-0.03341658116524836
WNT6,-0.015145471130132947,,
NRG4,0.029450464224422233,0.0077329697430940205,-0.026833032006841433
PMCH,-0.018465630645749836,,
COL9A1,0.006362775891882656,0.0023881749208011743,-0.03768003916278738
GDF11,-0.060638549944572136,-0.00977847941702155,-0.05782062285930199
SORBS1,-0.0441135613412566,-0.030275248265040414,-0.016790292481204838
DLL1,-0.0513051322249278,0.05582931622636175,0.03827340783417848
TLN1,-0.023434891262769694,0.0781957372689348,-0.09942497178274838
SHH,-0.011379006497514478,-0.012479998813241485,-0.014956896903986343
PON2,0.034744009596625484,0.06617291877202346,0.050806910886391485
ICAM5,-0.017734989264787997,0.029190258807054927,
HPX,0.004017255136621672,-0.010869389431850373,-0.035976200808358165
SFRP2,0.03088018520767399,0.015361549313090748,-0.03455948387358048
CD70,0.0985286527797829,,
HP,-0.008614855670724316,-0.03657453658375139,-0.019887866904188017
CXCL2,0.013315914930840113,-0.0151057894880383,0.0014896804386262629
NPPB,0.020465367858746503,,
CCK,-0.003119440348648123,-0.05487950875934746,-0.04220208580756908
SEMA6A,-0.04186630964225659,0.031642570518155756,-0.05712201384375714
IRAK4,0.011672696926540183,-0.03205581139646965,0.039327104700132724
GSTP1,-0.02667282342275105,0.034369058020139724,-0.005586910552580829
VCAM1,0.00406389161052324,-0.01948205016324409,-0.03149092021629274
NXPH3,-0.02049885884417947,0.007414215227688221,-0.05004609932562311
MTMR4,0.024918639031021938,0.003123129803910419,-0.01791942057177804
LAMC2,0.070708873867395,,-0.025943394126156597
IL10,0.05291807812563933,,-0.025024895102309038
SEMA4D,-0.027616883521830147,-0.0025518699259856146,-0.00519806616781175
TRH,-0.0036697783264648858,,0.03388813901973273
SEMA6D,-0.0223116514516698,-0.07716372333600664,-0.01648026944490057
CEL,,,-0.01027326611451109
PDCD1LG2,-0.02712329961603019,-0.004583559207815078,0.018653349347870694
SPINT1,0.04082326136706707,-0.01776297365429157,0.06522498224702447
CTHRC1,0.008423286160893176,-0.02823618619092031,0.05074413416808153
PODXL,-0.02046658651822784,0.043675890995738716,0.011771810182820733
JAM3,-0.06461333272985063,-0.0008597584866357748,-0.029460169657852243
TGFB2,-0.0670091811323655,-0.012470867640892603,-0.014617864289095409
COL18A1,-0.009871573454776074,0.0388008267126878,0.049360473831902604
NODAL,0.004253700451797117,,-0.026318160509207173
INHBB,0.03383366222899022,-0.013559373145295582,0.03519735263082276
ARF4,0.014750761646755766,0.016714363016603943,0.09192683951180128
CXCL14,-0.03819596077516509,-0.01963582786838062,-0.02797293484842561
LIF,0.04295682341026651,-0.012885909314618929,-0.03016908343485293
MATN1,,,0.05006155738911975
ADAM28,-0.0029311423278855207,-0.012537324407697057,0.023928434044294275
TCN2,0.020452997682492813,-0.017383215843754782,0.06072528263599392
THPO,-0.010649578794165577,-0.013409012322400571,
CUBN,0.012634221194733355,-0.00788144750279749,-0.011654094805466298
TIMP3,0.019645654560226926,0.011486145326466619,-0.025122767432670192
PIGF,-0.06491788214295721,0.026158270460864746,-0.04959579774525466
CRH,-0.012834799147343161,-0.0001973578180654342,0.00014872835959326794
BDNF,-0.0344221826725978,-0.021813183003694708,0.006585849368117989
CCL5,0.04507963726062659,0.06514413361044157,-0.002936537821357055
GAD1,-0.0034325326655726186,-0.003869249168205579,-0.03961963322517139
COL14A1,-0.007628057597384468,-0.001312804039188106,-0.05227843163496262
HLA-A,0.02222551401251859,0.02482662237106574,-0.06488748425324944
FGF18,-0.010197151940984054,,
ADM,0.015751628462844156,0.06301797783271892,0.04023762417448894
CCL15,,0.01298067859489672,
GNAI2,-0.01740256941117732,-0.021506452773845552,0.0604208412052491
HDC,,-0.016323747805164077,
COL11A1,-0.028689209933388953,-0.01530708556754958,-0.006908901929947496
NUCB2,0.0350522022543186,-0.02365123075334564,0.002199371916658661
CXCL1,0.13086427995834307,-0.012202281266049778,-0.03944705655612202
VCAN,-0.028101829565683873,0.03422546589266715,0.03886964152667629
MMP7,-0.020272631697975756,-0.011084422040470467,
PTPN6,0.00040149747332039455,0.00649187216135287,0.06136155653751536
PTGS2,0.04280569835333147,-0.0046710981965261,-0.0324430279569604
XCL1,-0.011094866250531452,,
