,UKF275,ZH8811Bbulk,ZH916T1
IGFL3,,,0.01111219557593186
BMP1,-0.012823964190455346,0.01616117427788196,-0.05383600967025369
NDP,-0.012956163417633929,0.0197109207728493,0.058148020553147974
TNFSF18,-0.01235847846681266,,-0.04030309016915587
RTN4,-0.04033735572934023,-0.03737967320939893,0.04096230608366689
HEBP1,0.021690879516839005,0.013882572122129778,0.04110016033456361
WNT7B,-0.03542442810322885,0.008962875949660923,0.020529484095772266
PTMA,0.02320144434264427,-0.009104329606926389,-0.01646195846470788
FASLG,,,0.018970075070210677
CEACAM1,-0.005539256614468568,0.004145429718822714,0.013872251276709916
PDAP1,-0.035147596522601285,-0.03833400131928466,0.06598899036240347
QDPR,0.015990323856352944,-0.06410753036914926,0.0477648331042239
POMC,-0.01433980112743289,0.04246995196048075,0.025619949786658335
CCL18,,-0.03463039617822434,
CCL17,-0.01541342876996635,-0.026101087843753985,0.02476698386209272
VEGFD,0.04938424979131008,-0.018081020247688696,
TNFSF13,,-0.028370990118357985,0.024279190364407472
WNT5A,0.0116580956031052,0.025492549985035744,0.041342635808948994
CXCL8,0.09519601645271872,-0.019836031554164607,0.029817058934725152
GRN,-0.0049695804008368615,-0.020306024510831116,-0.010456623378632717
MIA,-0.011591411767485094,0.04361868883789617,-0.04372407201307103
COL4A4,-0.016092096506854232,0.02946460605067737,0.0600795023471662
TAC1,0.006738506336972937,,0.009542507514307227
RARRES2,0.07750939584238499,0.0013402794366951334,0.002190829677785831
FGF7,-0.03668399143328867,0.03261275761345959,0.05880034512284691
EFNA2,,-0.017184799707914623,
HBEGF,0.008537829655007422,0.019987938191049482,-0.008529485886080832
CSF3,,-0.00017661914002982165,-0.01977503228681291
PI3,,0.014121714377863666,0.025659475122201653
PCSK1N,-0.028633771194500675,0.058292873641788145,2.2628657774112313e-06
NTS,-0.018383349672698765,0.07715263965273328,-0.015355718480877677
SFRP1,0.04782423959500272,-0.02206278906257352,-0.013884854545876305
CXCL13,,-0.02404397599166133,
MICA,-0.016498241020168957,0.00920867362212296,0.042381612888313464
TG,-0.015528446187752107,-0.025785486719547716,0.040967811882344655
ADA,0.01140111598876825,0.0658696689772774,-0.010798852904420616
LAMC3,0.05151296861313716,-0.054275493896402224,-0.026377285194789903
CCL7,,,-0.0007709508999345352
NGF,,-0.016953807088382705,0.02910616346842438
TNFSF15,,,0.021389656211998433
HMGB1,-0.014556070522470967,-0.0031383842139266448,0.006818703807907083
ITGB3BP,-0.0117965396303296,0.012390005099300582,0.037270526359468495
AANAT,0.02531931893194929,0.0676427011524941,-0.002584851006174472
RELN,0.026986191110697187,,
IL15,0.021490425612847346,0.008537788719274826,0.017748434189819407
BSG,-0.0558656042250464,0.00692943760047325,-0.019526857615950282
ADAMTS3,-0.02117293632614579,0.030958227629359316,0.02001394070012543
CD34,0.027183377184481262,0.037175720302117264,-0.02701669370052183
PLAT,-0.033181131994993486,-0.010505190226881943,0.012068155364384131
NTF3,,-0.029021058784324306,
