,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1019inf,ZH8811Abulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CCL15,,0.0553432528528257,,,,,,,-0.015073594569072602,,,,,,,-0.00858465666083039,
GNAI2,0.11253201699513804,0.12151545112338921,0.03995281082353418,0.047782941416809395,0.06917769740846548,0.002559536138462054,-0.16132315987900156,-0.010211215196684354,0.07817006738876348,-0.1607364362208335,0.015636864474081427,-0.11551888635445101,-0.08284435625127465,0.03654823084280355,-0.004548414994404068,0.06648763702920814,-0.01517434499323829
HDC,,,,,,,-0.06502940354556327,,-0.014280342394340763,,,,,,,0.02204084726742593,-0.03138859719321586
COL11A1,,0.03709146897370985,-0.02634256333142265,-0.043393213861688436,-0.05253153789827898,0.03189500236557158,-0.03126758363283642,-0.03278926738283191,0.13825768749354084,0.0036643038012086904,-0.007784283158349897,-0.041011161969991376,0.11394200271224776,0.053756949342335394,,0.08532247940842264,-0.026297868310296783
NUCB2,0.04483903080583662,-0.03857059547410856,0.0013689402981679657,0.030651547705281418,-0.004905990655217347,-0.0015027881816554011,-0.07378703038025086,-0.053056569645716846,0.06788507608860112,-0.07504849925933484,-0.08101411793434794,0.07232000025345445,-0.007136839006074647,0.00039040020118695317,-0.004789709719557481,0.08780720499204141,0.0006983185027066066
FGF16,,,,,,,,,,,,,,,,,0.0848463165455604
CXCL1,0.05408929766538978,0.025337046265583966,-0.01857062457520931,-0.01333414119854067,0.014506383989279717,,-0.014304230228791633,0.09074585620940125,0.06994038247238128,-0.03407036828285043,-0.00526398996008514,,0.01237855327960763,-0.011901425020402832,-0.07205061972604997,0.006407351718646899,-0.008080539701413548
VCAN,0.14129888260574683,-0.03795114448124998,-0.05200569522457736,0.004545117252349879,0.02100775900407933,0.0033235458315663178,-0.15516547804212105,0.01599147814968646,0.014592560524624059,-0.03919890014730454,-0.016033424439251032,-0.04378681134899551,-0.022865168249450493,-0.012025094134780463,-0.07580889493080066,0.03503429681085763,-0.012493013819513255
MMP7,-0.04626564699415662,-0.010846861633170926,,-0.019194054492225873,,-0.0054926238717885704,-0.019169756949159875,-0.015823220328859886,0.07556603277755901,-0.028859365251610463,0.01847151524765186,,-0.014716356610059803,0.0021276075861745933,,0.043384836919863085,0.012324093569706497
PTPN6,0.03657465330803999,0.02790000698074345,0.027956938132656876,0.08204002001311002,0.046292027240432444,-0.05445475835494043,-0.09754436837142452,-0.027722403938038803,-0.022817054081354315,-0.08561698297014715,0.03528298245804854,-0.015003282062501658,0.021943212436974238,0.028068501042752006,0.041108846020035124,0.06745956069708388,0.05302142153589871
PTGS2,-0.050820860937986406,0.010360154366404778,-0.016573308289394136,0.014584400561602193,-0.03387247049545232,-0.011891051929494556,0.19183074755934343,0.011718141748790448,-0.022766094994567755,0.03207720110870771,-0.03349152823768776,0.12633069893999385,0.012150906343114304,0.00019074397668673968,-0.05267376619526166,0.01817833654373542,-0.04353506972077277
XCL1,,0.08611312947934649,,-0.010504579305207935,-0.013298709492495923,,,-0.025989047341058173,,-0.037855275811930496,0.08804135765488526,,,,,,-0.055861696248995195
CD58,0.06103889421984336,0.03088999281902035,0.02506134832629851,0.028182346321432548,0.04785604114087873,-0.008632355562375111,-0.15627248124398185,-0.045549450148425416,-0.027525553912458856,-0.03321320806581644,0.031007953175503505,0.06569459343810441,0.03117292085226406,-0.043037669871951,-0.04745528255330065,0.03651752595603876,0.05031134734155626
TNFSF14,-0.015845071599002426,0.030367941794955985,-0.019368549198726184,-0.02076398246296964,-0.02722405840042471,,-0.0011161309000407332,0.0067198800934228295,-0.01042647134210871,-0.026787301487804307,,-0.0310513351838686,0.04614864855393987,-0.02388540396956718,-0.04866718518843984,0.08161860986973933,-0.02989615338773281
CNTN4,0.04681914857720795,-0.027987823415736118,-0.015161638526696346,-0.018878618892305948,0.016711554415493608,-0.014430912040494676,0.12235863922824569,0.04925348907875159,-0.027582497218282386,0.11256722935049686,,0.06398762897610369,-0.015171813447028861,-0.05260538354254309,-0.06828622927188668,0.06301559419395547,-0.023656395310753014
NTF4,,,,-0.01328783280098606,,,,,,,,,,,,,
INSL3,,-0.02239636520463032,,-0.009654624744652293,,,,0.027254095711561004,,,,,-0.027441874157903133,-0.023885401661852566,,0.005009172967163682,
BTLA,,,,-0.015324823553265171,0.11604259306442348,,,,0.007801336281782078,,,-0.029176029645956017,,,,0.13581131574362448,
MFNG,0.023178209914915045,0.06390983656163664,-0.015390620760201649,0.0004449699574204367,0.020820664541245506,0.04083320218651778,-0.10161158108335754,-0.030072523975934327,0.026592894996038716,0.11099645203861659,0.0545728020310553,0.07113218959237627,0.03829207953263712,0.013601878621181252,0.0852065588726325,0.05930090086414425,-0.0025055923919088167
ICAM1,-0.021400120135587793,0.013349686365631937,-0.02322925674436439,0.014239902394509925,0.0321089857925498,-0.011176037962959653,-0.0953304173869156,-0.0019130349087937578,0.06088818575438948,-0.06751558556589889,-0.04256707863590802,0.0707405484205774,0.003042855490020149,0.0135443812053777,-0.08517614775592564,0.013171873425153314,-0.02770848460231939
PROS1,0.08331024455374204,0.07795891131069624,-0.021948581027826056,-0.001338750941005664,-0.05505009435436262,-0.0025723749354904925,-0.16315481069096854,0.04359333946462308,0.03169429388575237,-0.05515362178810053,0.04835064258491516,0.011687891513038806,0.08151933667202903,0.03259430376410975,0.009092407684839838,-0.004530695271930904,-0.0015246899296945651
CLCF1,0.022734294066143107,0.055254575620849226,-0.031241592327327185,0.06119876950098571,-0.04030052201804046,-0.02831991434725561,-0.0208771324554,-0.0011090697705752964,-0.028476208860787718,-0.049338671918107216,0.06534097222063046,0.00866608647551041,0.01102031342384048,0.04021981030885575,-0.0014208334354863332,-0.045452648484892125,-0.06718085466275507
PSAP,-0.04490834391193499,0.05536085094203415,0.04135208660752948,0.045959833897186754,0.024962385055118025,0.00887464498955109,0.06510565410295209,0.05054151792977224,0.05993838510925584,-0.05523346797840356,-0.15237271821088308,0.10253995855575442,0.09358553197021274,0.003951879283091926,0.031959259940864994,0.01598749995045087,0.003997972066590524
EFEMP1,0.04923988908380331,0.03908100677086271,0.028316067953049064,-0.05059722429425975,-0.02569907085148646,-0.008169582053464339,-0.1247874843427865,0.03689032228757426,0.04390585599913653,-0.16974767639942612,-0.03215682200146008,-0.11428828330802038,0.06690828951200682,-0.01415843870884376,-0.04280299973878251,-0.14643684975987142,-0.025845915860493958
C1QTNF1,-0.04715369803667275,-0.0009634898226738959,-0.027232062662642272,0.021121561825618636,0.08449871351998671,0.008838677553409975,-0.12450218318272145,-0.019049896234531676,-0.010976767922301315,0.0239937754441529,0.024128192126437548,-0.002233312996625003,0.037975193450696054,0.026685642802257978,-0.03849617466267527,-0.05499695459826589,-0.002150989753964584
ALB,0.005701354079714254,-0.034625365037822126,-0.025549896908366836,-0.017140407864965526,0.055039898892466195,-0.029141225155051506,-0.03215485543326777,0.13501014801189792,-0.01184226929757256,-0.04254023330785582,0.02984830595145331,0.060990410237371756,0.001547712812430398,0.009171149073065994,-0.04976236801653902,0.017857031116096274,-0.044440618581625346
CCL13,,,,,,,,,,,-0.016557935529641164,,-0.018317148576219355,-0.012348931793842397,,,
EFNA3,-0.12963281995214787,-0.01625436117329042,-0.001446186937361893,0.00886779160407022,0.010931214922314738,-0.0016905670379087346,0.2182303611259133,-0.017094056314930328,-0.04271566867935426,0.07227269459765805,-0.04239073255312569,-0.05906290719085403,0.0642153746564628,-0.018139143978617194,0.12061527763584522,0.07374249124431602,0.07323486625342793
DRAXIN,0.09806986034148421,-0.04672304066912025,-0.034787449203217705,-0.04895483129212343,-0.018432268207969452,-0.03377298847757729,-0.12561096532810526,-0.03868026457458027,-0.009508761124042404,0.06138907138061382,-0.026549320135030148,0.023891146244141112,0.024410808988067627,-0.0029942948714258657,-0.0532480760561976,0.011928487775056574,0.05739272609174099
RAET1L,,-0.017446986005374688,,,,,,,-0.01138888140532694,,,,,-0.02901853594256432,,,
NPTX2,0.11749102030257191,-0.12172682138052394,0.006961874315625504,0.04657648550839316,0.007415462196464092,0.010313897099221333,0.23088861278725112,0.06866639342339358,0.015055150993754755,-0.010226262543641357,-0.026845375906127508,-0.009233686144210235,-0.0037966073739196713,0.03677588864516942,0.0484815177682486,0.0842702356150349,0.04203554785530131
FGF11,-0.069358218635271,-0.030472933698035314,-0.027520153582256266,0.02454828951859824,-0.039949629670985067,-0.05657431536542345,-0.1090591221477881,0.03029587809148066,-0.008347166942072201,-0.06345710356144227,-0.0333292671077932,-0.06764722631292566,0.01886783582023206,-0.05481320741868633,-0.026764202340649672,0.02002761114239335,0.005621025506472623
CD59,0.10291734262583475,0.12442039256764448,-0.00814633864877929,0.018567186194358834,0.035098725953050955,0.060883669887355954,0.15136979484124652,-0.03934496684603086,0.04818000898274981,-0.050523819817025806,0.14797768169716682,0.13981893980817517,0.041237814841564066,0.05550176315077706,-0.11441753578111159,0.12596215825532367,0.029611281302274684
COL9A2,0.16568818653372322,0.09826990188584146,0.00020853398237276362,0.013307134474953098,0.03242114485652011,0.002284001236351202,-0.11152129976016831,-0.019953740005837477,0.020778796094143986,0.02065562568787372,0.11282782922767653,0.053937748468228706,-0.009469894474594844,-0.037293645077733854,0.05234147661471908,0.09969897462168047,0.07852527610103786
DLL3,0.07711635706724235,-0.015997681352209327,0.01531699993368248,0.033846484449044464,-0.003150270384453233,0.0025048316032465347,0.014760273529604975,0.037943327238460285,0.031542188349185166,0.12582419232313746,0.1257715272773756,-0.07695526106320964,-0.02077922618541521,-0.010319211942349187,0.04637763882920517,0.022658464950473616,0.04963537374704885
FGF5,,,,,,,0.020382132787041995,,,-0.027755564918784958,-0.05448382314707121,,,,,-0.005951109144075546,0.0860702806036845
LIN7C,0.024229596579310345,0.054119244674460276,-0.048324232318333764,0.003963851759998286,-0.024827065833884894,-0.024622728077723813,0.06972317451058309,-0.016488294022993177,0.03520172812832311,-0.017993800448754534,-0.028222004912945606,-0.005777987481021708,0.019870154834490072,-0.0035787975259059606,0.037853468865383176,-0.015261494793107717,0.006284654921301484
GDF7,0.039712182124427,-0.03276634715797541,-0.01626951702355401,0.11931943592628445,,0.14886064590269918,-0.04580267839446763,0.07020485098598869,-0.010426470936936017,0.03300456494118535,,-0.033084444835635385,,0.018638315618780384,,0.12108329278997829,0.04704106449025463
PSPN,-0.0325272749693467,0.046456066113090326,-0.007683135608668132,-0.04047449801719416,0.0017246709576126758,0.060424582334527896,-0.06082015254639597,0.010949972221390686,0.05510479356066658,0.015748612203409944,-0.008406919677117548,-0.08284229054300245,0.012268033365449448,-0.03817258997503925,0.10009172536841847,0.027379697604112994,0.004152994012034405
ANGPT1,0.0023828598548377784,0.014703357256957912,0.03611764208365591,0.005108135453236217,0.10545072408749301,-0.0027153073029045176,-0.057045626796832026,0.030014201631844185,-0.004787061606502696,-0.03824233292950134,0.06692363929960739,0.05297119372262625,-0.04308140376388643,-0.05480011570290184,-0.09109394608466652,0.03316877783933954,-0.0028530757925657973
PNOC,0.028075833484060165,-0.015125913531503896,-0.03404702861764321,0.021900513717144486,-0.0068252881154035145,0.05980989230225471,0.19624353692358507,0.09538111622807828,-0.02204915552400556,0.05328490038383185,-0.02801607995563297,,,0.06035639027707374,0.05261137513359734,0.03674183737208886,0.07036611177257412
L1CAM,0.026634368684299695,-0.01852405092615776,0.029802175128339544,0.06126896743454511,0.03304200298322103,0.010875579162883816,0.08567877778899853,-0.018169092695222027,0.00176289646110798,0.12366146302445175,-0.04971364394697494,0.10181063080375163,0.11665339477472919,-0.09975008155024666,0.06674901701215859,0.005687211261417227,0.03688659986077781
APOA1,0.006340996476934103,-0.029722877986254975,-0.022531096937723434,-0.01503548287796836,0.00935466648232557,-0.03620921915560813,0.06653793319497536,-0.023759254115571393,0.05205928429371157,-0.06682900789864749,0.05294188944352245,0.22561719416370227,0.050850858421215644,-0.05390711291054316,,0.05432885372382181,0.024421992198939455
PSEN1,-0.10781198346596668,-0.018397221727233796,-0.016638933708398418,0.008979712553628819,0.04799295288730256,0.025947275656757637,-0.049208730734561834,0.004425172562392566,0.03420301721880679,-0.027858419772837935,0.08026431703632485,0.021441881877996845,-0.007135183358666822,0.06215783856085833,0.03744199471396232,0.025509885074589206,0.030757644307292428
CALM2,0.08785542921675944,-0.046140344198911706,-0.012849107095398904,0.00423921360527642,0.047208384318977496,-0.017243242708387188,0.19367243360123018,0.07292404022385057,-0.03632415701105277,0.22650392669901132,0.12096477211274535,-0.007585597340443214,0.0657200902799439,-0.02563929131832942,0.05737056285364745,-0.096711724101242,0.03950551563001329
CLEC2B,-0.06733264783343544,-0.01989179583060838,-0.026654536284119054,0.01815231617061494,0.02317996659107054,-0.017138835306190137,-0.1021638613889302,0.005563799511701482,-0.03700173729065397,-0.05314325826287447,-0.0030667792649400898,0.12329228859155757,0.007137494604195198,0.04710590528682203,-0.01968379571024764,0.07518344466265355,-0.041020019402236305
NTNG1,-0.011612224423111665,-0.007954592732556519,0.045548895884708736,-0.026189803091630475,-0.033790635854948174,-0.00953890595663449,0.03804490032763494,-0.05047815879200875,0.0061220109040818335,0.04122859968481381,0.14662621684129595,-0.02538298316005333,-0.024888605681969225,0.03460619124272725,-0.04136893618991532,-0.03755311725408248,0.044390478258212435
LRIG1,0.12162616711450056,-0.015357697618562144,0.024466179481064092,0.01841379515952604,0.005405276008661571,-0.040452223772609056,-0.135558199466405,-0.003936402786980875,0.02810726302789558,-0.053389596977215,-0.09125689711423408,-0.07193924476565401,0.03272105259502105,0.03373191594519583,0.026920356494227318,-0.0930851449612212,-0.015444811264913517
CPAMD8,,0.034405752448532397,,-0.011419698340843812,-0.01688487991254769,0.024093787498844683,-0.02316292441417043,0.0071582018285098374,-0.019298535574929068,-0.06261294378228228,,-0.031809408072834326,,,-0.005406992748357663,0.15400332539758643,0.015131373062432103
GHRL,,-0.015128374764762129,0.01157418213699269,0.009420544752485042,-0.014835125995165939,-0.030979444520896356,-0.04081014382786608,-0.026743672039590796,-0.009508761124042404,0.004496568318598189,,-0.010908945369418284,,-0.02100372843893291,,0.02404589072919513,-0.029991266837279477
NPY,-0.017121691463097118,-0.06305611758120708,-0.023203842299585355,0.08930529769337385,0.036619908895610224,-0.026591602488769177,0.2049592284191474,0.11071463798104514,0.02100362196808812,0.01093643652921945,,-0.0294500805552726,0.02769051290031694,-0.02172502587159409,-0.09964480571403939,-0.04666592878085175,0.0294248278295906
MMP2,0.1494901561905776,0.05285998246672887,0.0453018992983649,0.023339383124615018,0.11217065477948501,0.023372497311901934,-0.11684392203063285,-0.048789519045740214,0.004426705234278032,-0.04106619607560909,-0.18431296951771423,0.1376784164539278,0.026702572194872647,0.06556759317374626,-0.01544954074646989,0.19033602455841836,0.05842589059516632
LHB,,,,-0.009945694836261251,,,,,,,,,,,,,
PPY,,0.13848347783229079,,-0.017312554016352868,,,,-0.014791303957800822,,,-0.025913624656964864,,0.04224315619778363,0.01600826807111311,,-0.014927910046031827,0.007184582664349933
ALKAL2,-0.042722498469655486,-0.01069297323330142,-0.013058953013157924,-0.00980119940291127,,-0.021952568604956306,0.005044000836277155,-0.019858413235762075,0.04506454217067958,-0.04193465288999578,-0.0207244399996927,-0.04080130213083362,-0.0663903796891629,0.027523883790143828,,-0.044461771036035026,-0.09324179805544912
CSF1,-0.0004984587778381901,0.016949731106345848,0.01159002104972406,-0.01339603982509466,0.012569279485404131,0.026111845291544995,-0.07763281786804463,0.008721438299417846,-0.006993646286356589,0.01566340848107317,0.010996009880178688,0.08455631276578489,0.008886953432838404,-0.024876276581244437,0.05379172926103942,-0.03195517921403893,0.028501051884640076
SEMA4C,0.005204353890488463,0.037642855842965915,-0.00956281518467573,0.06584711902680876,-0.02222984347235363,0.024382484727395997,-0.002653065808457063,-0.030223586426168667,0.03570557799661531,0.005868847048184165,-0.07727916647733106,0.006451358433763865,0.0026348417370278456,0.004460885547264911,0.013882637119158969,0.11121113752049594,0.07180860802561276
BMP8A,,,,,,,,,,,,,,,,0.09349303765510217,
ICAM2,0.08473929746011516,0.09260232838973693,0.013512913896845282,0.011667909951768378,0.004948822643006922,0.05876746012322759,-0.022334500842466617,-0.015110831238919677,0.00694808489424565,-0.03984227821994835,-0.0019608496239719225,0.1462354712496975,0.0023946931928578207,0.03709565482829427,-0.005119076715369397,0.15841791302390063,0.009693111075812357
SYTL3,-0.020031044346483503,-0.044885289741503215,0.02461937205525259,0.03514344876556245,0.020347698321657427,-0.021253095486334878,-0.07749456795707325,-0.025992568386649116,-0.02142155103655845,0.019695090985922096,-0.031544548851922316,0.019866141499192375,0.0013728894474300767,-0.02394654606487387,-0.04373185481509857,0.06564509279194683,-0.07344805453824774
IL1A,0.1018796142536548,0.022227790521400514,0.026375503671429053,0.0008328453854481385,0.0227208736693733,0.0073448521474818364,-0.06370845956588952,-0.026526113586429523,0.005549077670962698,-0.03410731767789715,,-0.05884296851202061,0.001594610259484039,-0.007121176116725447,0.05072958367614426,0.052832486538290174,0.017519621199413492
HLA-G,-0.006904361648699294,-0.02684674543654252,,-0.010504578356556197,,-0.022482956864336275,,,,,,,0.13587910255288319,0.04414656248913594,,,
PGF,-0.05374606558549759,0.1409167370414305,-0.022912018828602526,0.002892273549125526,0.132234700832847,0.09231214717411715,-0.12647352861589048,-0.011754694314952263,0.08543376095905911,-0.04255433883640341,0.05426911271197812,0.056839269262180754,0.0557993504783056,0.0817938130702398,-0.02200946980737163,0.12939937325781342,0.01342970128281059
LGALS8,0.0031065946862662867,-0.028414927879847552,-0.04252035942115217,-0.010596785208272164,0.03763723712274952,-0.005683765899389026,-0.0008154454056333884,-0.027056394145962386,0.011572162819133251,-0.0363705014962577,-0.014488956871877413,0.07785930890676847,-0.0086678629999257,-0.018430544227081427,0.0616779406709351,0.08073983072950773,0.1111350282789614
DKK3,0.18210359172306173,0.021411005185560623,0.03518471173363362,0.04360296378713989,0.06456663967051969,-0.045692797989680296,0.2292795880579597,0.07069836785136697,0.012801641383824136,0.19891507817041904,0.18617159525557425,0.16878536132413707,0.05553348508971179,0.07378161052414303,-0.09953270908647732,0.05196992286544129,0.10640354122069942
COL16A1,0.1048845953500919,0.09367557102952334,0.028879228552668577,-0.023843986470881165,0.0285463871598931,-0.01742146294990824,-0.05884530049450392,-0.00791141106902371,0.04019944460032092,-0.05050517801629403,0.07616191952902154,0.06863405700243665,0.018533347195446512,0.020602402946954514,-0.03710033371126216,0.1654947174494384,0.05529302050823945
TPH1,0.10125339231005823,-0.019712329325370107,,0.04290394671495178,-0.016574698477970013,-0.023823828059251886,-0.027534873289280577,-0.03420918226175342,,,,,0.02638579797003717,0.0067575196631905815,,0.011079996971568775,-0.021801231078501963
TNC,-0.005316615738690931,0.035385122407404795,-0.025975681512640448,-0.030028926826884444,-0.03753847797654421,-0.006495844510213237,-0.19197455292194376,-0.04827684498785442,0.02836009663588845,-0.08105967631124,-0.14581209812373971,-0.08570075026527829,0.031657455201569,-0.0035722790690906757,0.03231268106830479,-0.18539296129825594,0.002598212334024504
TNFSF9,-0.022560026969635966,-0.035052795272957384,0.08465045024857772,0.0497148629709949,0.027666846046875544,-0.04678697242900879,0.11905897932484244,-0.03313161029715856,-0.015882502711258885,0.05679986066074444,-0.019216192368370928,0.0419608626289874,0.06533634680296148,-0.030008605504121526,0.058791479550796714,0.004701915870117462,-0.02204353383517466
C4A,,,-0.012869012846764312,-0.011791198354332864,,,,-0.017534348929308986,,-0.03340180844834539,-0.030730271132389825,,-0.02039277168693726,-0.01962222621441733,0.018887104450204233,0.020375918752356136,
CNTN2,-0.001249326005923465,-0.021221082769973396,0.0585685289611113,0.005095900624438009,0.04903943990961429,0.037737782150567736,-0.06941397763627012,0.03082520161442497,-0.00126711379912833,-0.07335340181331672,-0.032538454497409004,-0.07734323507595381,0.0214554179964681,0.03802275082590165,-0.012237662168494924,-0.008420303498902033,0.06908972768107365
F7,,-0.019230862908096467,,,,-0.020691062652424364,-0.006210021005041889,,,,0.12541813695331194,,-0.02569371492314636,-0.019417439250179296,,,0.05408707253745377
LUM,0.04285829579585791,0.10940523539554027,-0.018973403799655564,-0.002796643041113774,0.045742995096788454,-0.035462707760688564,-0.13707251026356085,-0.03490132789492624,0.011769290399672793,-0.048021525000161325,-0.0013797207467710051,0.11427399258097078,0.021452995198331496,0.06124410004693757,0.0056730600522001745,0.17484994159612366,-0.0030921807266041544
BTC,,0.07992989772979302,0.01247313012886394,-0.026994696354897076,0.0005998558809144828,,,,0.0235785908233935,-0.040707670622368956,,,-0.01858849945107132,-0.018790630736608308,,0.011666078438931244,-0.030093907707388852
APOC1,-0.09385709797290492,-0.06994727799859106,-0.00784692721155508,0.04099624753451011,0.00760925583842552,0.029045114285386787,-0.16575949279025637,0.02003631559449105,0.06542980798885134,-0.12289038023088854,0.21248729613634837,0.07126432526460287,0.028887727329562105,-0.0115917558005474,0.01154401330630273,0.034143075544151524,-0.012216572382748168
PKM,-0.10496571245182873,-0.037191487847768726,-0.022216645266328387,-0.010181092477649832,-0.04629833138429134,-0.041612121923825726,-0.024168375935799107,-0.030030789255067514,-0.026414518833427207,0.10316072948938645,0.12029192443536041,-0.070146687618748,0.04952116934440338,0.02314210068088195,0.0728156788773478,-0.12418396885791406,-0.04519979209911645
TNF,0.19587128542523985,0.030372998586923734,0.021156539744101505,-0.02603089534799866,0.06199459283416062,-0.050832140695859784,-0.021589265346206022,-0.024820958215385856,0.006450238404847151,-0.09718989110103497,0.007956928044401429,0.07031428670125109,-0.018041973362673904,,,0.11602522603077549,0.058818373522788375
GNAS,0.15788985063306527,-0.1275361708184987,0.02633699592971536,0.02914267281351163,0.05155810178738104,-0.032424607423030834,0.21763399862267857,-0.018618293052455603,0.03936475059887314,0.1436035058589827,-0.13299049565940343,0.03193897354203127,-0.057269608527686734,-0.09974912925239089,-0.00275516423094688,-0.025506500578701984,0.11613939346290672
BMP8B,0.12509094443439703,0.003645909791652531,0.02092441990929554,-0.015228932772234551,0.05183432427539066,0.005306790178749566,-0.062054069131519694,0.03731560386533517,-0.009230518589675848,-0.05196273184873377,0.0809288696908796,-0.07695193339579912,0.03776613305065213,-0.06577963978185351,-0.05562794058899325,0.047964451306598,0.009761377129917526
LIPH,-0.044719466816548904,0.10376078621846628,,-0.014937900917262815,,,,-0.014137478540586263,,,,,0.07554336765479135,0.02017890224063784,,-0.006970001712333153,-0.052190582425920506
CCL28,-0.032685362949447454,-0.0018742917325863119,,,,0.04071701587519803,,-0.021769391192090447,-0.010917754398371697,-0.015296056789289122,,,,,,0.03277324520219291,0.06438549274416595
PTPN11,0.006419828237993625,0.02766099891225306,0.022882926581099354,-0.0423061088774877,-0.020873280846682798,-0.05191184132692541,-0.04493059704696721,0.03953923680400924,-0.014677215797102943,-0.04190040728931714,-0.015900165649049565,-0.06819325987149819,0.04273766387514013,0.005302711008748562,-0.06510230233822226,-0.014428831724899652,0.03719917587245975
ADAM12,0.07414671339899233,0.1372509744608971,0.02687082576718416,0.027117045207516153,0.03235516558418662,0.011253897371932614,-0.07148536367904114,0.027583924910063836,-0.010551330919028606,0.01986592359051863,-0.16242198975743527,-0.0038104739996916914,-0.02064559734146457,0.11490750950685674,0.005832216463278441,0.08795486984732637,0.0021172300775297716
EPO,-0.008225014466544807,0.052434385275287806,,0.0036266136135948467,-0.017785492712539895,,,-0.014791304603444161,,,-0.008996482839954929,-0.029722051378049032,-0.01989289846658285,-0.018577286887108847,,0.021024766402735477,
EDN3,-0.0313209122545117,-0.023995149049457817,0.04367909300794882,0.05935937976274155,0.12709818397099268,0.011167665772194007,-0.031110344394354495,0.06515627548586389,0.04819644092673762,0.07642997539568891,,0.38644834386723587,0.03834496848234973,0.0028848621678820643,,0.09314584528537964,-0.022291024690705295
CCL22,,,0.003690057418951488,,,,,0.039750396560426955,,,,,-0.022514476483690413,-0.016300760524218343,-0.03163559722111363,0.026277438622814987,
CCL2,0.0981264554794979,0.13445195533680104,0.008166111557812897,-0.032728683997842636,-0.00394615168110645,0.05641007960092907,-0.031785371340655864,0.018016897649102893,-0.007819908125383107,-0.13073719420024033,0.2017308772597676,0.060100747678967885,-0.03416030988392733,0.023689004987381464,0.01217468710288622,-0.1180787022069426,-0.0677579888073031
DSCAM,0.05203247326836611,-0.0011628251820896397,0.026768581704023863,0.025095608049191042,0.002667214277879752,0.025207234793161667,-0.015058522099440056,-0.007758474229830432,-0.02539769878060276,0.016897817566100787,0.03482685469663764,-0.03072085303115579,0.07968885750250972,-0.006677462180557501,-0.0715656082646162,-0.028584086016567232,0.013359799792167202
GPHA2,,0.0406081006482061,,,,,,,,,,,,,,,
ANG,-0.1086109834457447,-0.05181648229961617,-0.021452455933054736,0.024438579932961977,0.024172811574735664,0.0012111723600377457,-0.09745943204829637,-0.03409685470143291,0.02519284975756301,-0.05972192972480277,-0.0034240107442617008,-0.024261096663764133,0.08131101365630744,-0.010526119339706494,0.061447017180395296,0.006875015901347802,-0.009205918337022095
FBLN2,0.08010448317950114,0.12091044289357511,0.06142905469803177,0.08098859737794105,0.04188160188535437,0.038481794131900095,-0.017400663543491738,0.0829556760512964,0.021443965889680085,-0.044844080026010646,0.026384514644330333,0.2078201318036282,0.08000890372515729,0.07969677341146406,-0.06569521041090368,0.18352139172466536,0.0029255968600448976
VTN,-0.04231316669385945,0.049414652654236016,,-0.019582184596676856,-0.017931560737654333,-0.023823820268838627,-0.039045110899386795,-0.012635901201696007,0.024589963568342896,,,,-0.022738944284819915,0.18224021369543725,,-0.030056482117984708,0.029610441520605782
VEGFA,-0.20895220535352152,-0.08843642832943495,-0.03450161155660595,-0.05378493210973673,-0.10010134914707587,-0.02815884596058977,-0.0875954153320982,0.0024664534504943787,0.007015546449985155,-0.05221961759890554,-0.05696795131270853,-0.08292979547702296,0.023459644779501607,-0.04653513165109349,-0.02939619115861117,-0.18013320718862538,-0.06277081217727817
F10,,,-0.018570624199719672,,-0.016730449612453218,0.12519866685472994,-0.0056676074184437665,-0.01621834580641028,0.029003726587744968,0.06051132342339232,0.07110651634980134,,,0.09089338120101037,-0.04096125411427826,0.04644548306362249,-0.030895119384510828
SERPINA1,0.06380042189183453,-0.04124453091638157,-0.02439358291765612,-0.028388391942775332,0.048811220205046926,-0.018301453744819205,-0.10535479259000813,-0.01095414211970508,-0.007997508168036824,-0.05117577308148916,-0.003599935304677949,0.02314016623473966,-0.021426744787571284,-0.0276766631274928,0.05634834210772575,0.018662210959180362,0.009064116343776336
VWF,0.17525893098339101,0.1378612945185564,0.0489143024309916,0.014936506261622424,0.12546748056566073,0.06146225548385323,-0.1387570475876921,-0.04597373106968486,0.07504839432230323,-0.016413892665458913,-0.0073805235607851075,0.06347235055508631,-0.039549756328991145,0.08954456917551969,0.1068653902539666,0.1575187182879439,0.013951342429063577
GDNF,,-0.030870928019739133,,-0.012386929695470412,,-0.037082699979088404,,,,,-0.029177744940529257,-0.02538297607242947,0.02493759656908253,0.002411786840750938,,,
VASP,0.00959645319703599,0.05659176138185341,0.015391601838370779,-0.020863005011911726,-0.02950069673442087,0.09991310160937905,-0.07796694871605764,-0.014529674338999599,-0.018122763164598196,-0.08538566979192996,0.09704642401888013,0.05463967711843108,0.012933739669287203,-0.014543130276384713,-0.020484588619985918,0.10030215832580888,-0.02587042819557065
ADAM15,0.08509796992426501,0.0790708258587608,-0.011595624250292567,-0.020271930749982674,0.033051232370127255,0.07386959814255148,-0.05293527504154673,0.03777516830274969,-0.004058857019590931,-0.046613873617084516,0.09389111525575113,0.1215053097619954,0.009804054779133708,0.018753761149674558,0.09546922262942184,0.11446681646447997,0.05075812872689308
