,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,-0.05114057858411279,0.029343751390798766,0.012446171664631894,-0.0033843985123571483,0.014218069629183174,0.11996471933631861,0.06604947941029224,-0.04575684384960314,0.06204446793980725,0.021137913542802013,-0.03186387551588362,-0.005813725197506219,-0.04689489284018291,-0.01151271819321174,0.03959039658227635,0.016411264453645675
QDPR,-0.007965253581974632,-0.012344163094205335,-0.030031653806843178,0.024453006235327857,0.027696903596847226,-0.08025777050912355,0.04848588546660356,-0.061486547902860844,0.009269094856520162,0.0023000425796233987,0.0014286670083476702,0.04290119221430414,-0.026786444148120224,0.016930075546971658,0.058446878880818884,-0.04001681849633197
POMC,0.002509006072700819,-0.02438177746869064,-0.02886728792928208,-0.03626473935963912,0.014090933963008822,0.01920228293314568,-0.02597748511575061,0.003298003615429983,-0.011477213004555014,0.007498906424335162,0.02502448237995803,0.06275975526229131,0.00557774970443569,0.049265965632506147,0.009410130805304047,-0.028015793080222964
CCL18,,-0.03042433354873998,,,,,,,0.03189611106743734,-0.03815056577824226,-0.04011645660611875,0.05430043980404565,,-0.011992127496777163,,
CCL17,,,,-0.022571494485999932,,,-0.02792243162204601,-0.0275099000833041,,,0.07469521033423074,-0.001572925688261097,0.042169731340010036,,-0.007926483021313314,
VEGFD,,0.027565515724609364,0.0050857150478280915,-0.025147137421230637,-0.019370534298391737,0.14569683177146994,0.017988894565134143,-0.02017884440003191,0.0597754997614371,0.08406718033172307,,-0.03308178599379915,0.03546314353998898,,,
TNFSF13,,0.05266575625532284,,0.060179849789249014,,,,,,,0.09280944033683143,0.04849961814675154,0.018142645275898858,-0.0061178201242676825,-0.019135295533063493,0.018996202289893415
WNT5A,-0.04354792460216489,0.04764499714221359,0.07531843201829601,-0.013075032237429628,0.042965317706012904,0.06267472757039536,0.03033445612006298,0.020865562268126237,-0.016950784685072835,-0.03610241460107657,0.05721482437192913,0.012670447056772574,0.03324500896387041,-0.04599442215255806,-0.034358418800817594,0.011427471685964927
CXCL8,,0.023073491035655484,-0.021788396266367496,0.08296450121486001,-0.0006649912827251751,0.07567444506379128,0.01218227860416803,-0.0032238930064178053,0.02117086690110919,0.03880663163146778,-0.03229324831690706,-0.08246181534180917,0.007808925632762397,0.0006351316955776588,-0.028290135724124827,0.08692611375803733
GRN,-0.04396336555152606,0.05120802505606266,0.004715585187943174,-0.003923473712793787,0.01752993638991175,0.05125733945749959,-0.03419971338262248,-0.016375779141773798,0.048074881074360094,-0.09431599385848587,0.004549658692903526,-0.002000614429928171,0.02898496336790146,0.00339477819593062,-0.06404511053617341,-0.06301862940059455
MIA,-0.024978094945564147,0.022064104805089548,-0.020694470862498756,-0.008839258297011513,-0.008146818392693662,0.059095830852832175,0.0470397022843526,-0.022949185879975065,-0.01904427527417511,-0.003725512391589295,0.09719770013496726,0.031185309425726122,-0.012275486309737937,0.011052990143060902,0.10173711001269624,-0.013098714445432544
COL4A4,0.021639626079786176,0.021753860099794783,-0.02497215243457666,-0.04884203024011491,0.05393476257828234,-0.02088221808309838,0.009301469415074377,-0.014785016471112767,,,0.004192178991561583,0.03238476247275688,0.004066495852817454,-0.021343070318634045,-0.021442929841099186,0.14315705220342675
TAC1,-0.019083061353052027,-0.00846925167655344,-0.010805477848511977,-0.025837309833386828,0.02582270519966091,-0.09405092262823439,-0.010958647458380572,0.0005863155566981178,,,,,,-0.034856861240274956,-0.03300658590631225,0.006296770793708264
RARRES2,-0.028115644802765315,-0.051246495730457815,0.05106615179849184,0.06516264598490351,0.03863157699182828,0.07401396987048071,0.0014761883704997676,-0.018503880705242132,-0.1102795584320455,-0.01550005918367592,-0.021479982642599697,-0.04875497731138162,-0.006078281625874162,-0.037989043082570985,0.04037107528905483,0.07185482926477925
FGF7,0.02982754425430459,,-0.026264193466774343,-0.01127665216421911,0.03301585423298809,0.020161394021839866,-0.010311318999061573,-0.015769093174496866,0.02220058661187789,-0.03550707569729233,0.028599138976055097,0.02928173972147051,-0.0224518772382377,-0.06582194262695808,0.049153801709317574,-0.029509351287894527
EFNA2,,,,,,,,,,,,0.02537405145898243,,,,
HBEGF,0.05987990426315876,0.06096808131234234,-0.008550498197646635,0.07415474120508782,-0.0070027546481403816,0.005803710919030679,0.035559478128500646,0.018714737141783577,0.0052956109164868604,0.08580566032158991,0.05299168385896678,-0.009332009075236609,0.0562934017942297,-0.026805958505066823,-0.010661683309416142,-0.022826916281088853
CSF3,,,,-0.026903253350150078,-0.024860441811828657,-0.022092984799130876,,,-0.0014815651775097203,,-0.0053711408086627365,-0.044969114268015246,,0.0231772685666964,-0.026434503704077746,0.059924882044414596
PI3,,-0.03200768163654731,,0.03494285118716222,-0.04749729234233803,-0.02487699247965821,,,,0.09529312588473111,-0.08219425139238262,-0.10132066037663062,0.016204720737996264,0.02831381329609861,-0.05743339454604156,0.05514566909551325
PCSK1N,0.02930981121145121,0.011670994910461084,-0.015370378393043827,0.016040657787195895,0.03937122054098032,0.03558967042436151,0.007806005522658748,-0.03968278759741344,-0.03727449589201552,-0.0015248445484521026,0.04882994993702139,-0.0048219434610635575,0.038830868330241304,-0.04717159628033816,0.07162867601370813,-0.04401440048567636
NTS,,,,,0.013502805247197157,0.043478068535150155,0.012157194091223828,0.035004996599355395,,,-0.03471768010280608,-0.014859726300391288,,-0.017772253847125767,0.11506824958643291,
SFRP1,-0.027766336302754737,0.023281774163652628,-0.003683265429267059,-0.01969450140833952,0.06132215792604053,-0.016457686493556667,-0.04287614961513292,-0.027509900360351388,-0.012218328643886266,-0.03842653887641171,0.0754750434296495,0.022960098896193503,-0.004857252462671219,0.0023726539114282135,0.026996371759754795,0.018748227913045066
CXCL13,,,0.059390900713130114,,0.010650042247025284,,,,0.0189430536609003,,0.0552917108379897,-0.05733514182567727,,0.026509892431379304,,0.07346344001882937
MICA,0.012339293026234339,0.046281326597684476,0.0022184513372634895,-0.028341804647532047,-0.01336197694863571,0.03217397583180971,-0.028159053123997597,0.051873652338727934,-0.013588230155893994,0.07475700226899447,0.06920312603190949,0.03442000842353844,0.012841767748939175,-0.040332065369986736,0.011888577429139615,0.09351508095018235
TG,-0.022100517349021388,0.03135103720812011,-0.0072357528761837035,0.005674828323253976,0.12325491574123536,0.10170352271973644,0.05464550215580153,-0.005684392332386366,-0.03202345058459593,0.015084626682257983,-0.02520079398768504,0.06981983376769271,,-0.023838256257801248,0.01045994926765477,-0.03754053486212119
ADA,-0.015326170583468626,0.031894185957726355,-0.038550680800568705,-0.00010617038204446155,-0.01934793269151541,0.052752192401058155,0.04077893143061596,0.003096331292467519,0.04250084978836735,-0.03961362519936962,0.03870831386502518,0.020286988426594727,-0.020143049605285998,-0.03103057105374355,0.05575574977471337,-0.03004136152306024
LAMC3,-0.0644556505566317,0.026247020045320275,0.05343083637812983,-0.01935725049050674,-0.05235076493639046,0.07722132488035241,-0.013171998544556683,0.0208171789387461,-0.010189182582640857,-0.07033968311727083,0.031127537267874487,0.08223057056590188,0.01679963368248804,0.02669878524040082,0.023937155821361755,-0.026236833662322476
CCL7,,-0.019352446316705258,,-0.015366237362772008,-0.029035119995845838,,,,,,-0.028425348482524773,,,,0.0019390408919673751,0.10063985827162289
NGF,,0.009690327429823812,,-0.03520797451940448,-0.030991968581758726,,,,0.032720184055249166,,-0.019676127011213043,-0.016913960620465338,,0.02327351062371126,0.03822901167208063,-0.047596034830970045
TNFSF15,,,,-0.01711105685648878,0.014107931798442764,,,,-0.02200911488647466,,0.034778624451303954,,,-0.017986478120365443,-0.028248443949262583,0.023008408468835964
HMGB1,-0.032236203365795836,0.05164100414324747,0.03276798310098362,0.050194742948330866,0.013366491398238624,0.060294208621797483,0.01176727651498219,0.05251485203738438,0.06688195434025869,-0.018320628566413952,-0.030964943216487732,-0.03871135035148151,0.008406759023345622,0.03718574787419551,-0.00801590203757503,-0.019951161354508445
ITGB3BP,0.03371790063614541,-0.05826772091449829,-0.011375144081655306,0.04303075707527372,0.018889068292296175,0.10731986705641978,-0.007044348635970961,-0.023063768113123162,0.005598213895903707,-0.10225397714616481,0.027060512082342943,-0.001665169120431046,-0.05599587172825533,0.014468428929017566,-0.03293497887508858,0.0009402872546774061
AANAT,,-0.028077455336394712,,0.022111594555379258,-0.019370537063644673,0.05899550489198174,-0.025298186700813862,-0.02294918715646738,,-0.051955826948249566,-0.0077083956971457255,0.06316457229386842,0.022147179154762425,,0.14056590372481306,-0.005769189123052182
RELN,0.08263996148460218,-0.008580351163207798,-0.010161300197776791,0.027750397794328207,-0.023813314896698256,-0.04523805381959645,-0.0359262313980415,0.0760240803416227,,,,,0.004330053681553309,-0.00463261478155121,,-0.04053750924392386
IL15,-0.051067555268199664,0.01903719638248123,0.018509967220591953,-0.0021070151897277373,-0.008949186792320565,0.020474946977490378,0.007936744710171873,-0.01716395162995052,0.008247276827732151,-0.059884490430632854,-0.04568569961316967,0.07120717600537643,-0.04480186352636421,-0.01713475916208644,0.020575837243945166,-0.050466920857883374
UTS2,,,,,,0.023113769375737996,,,,-0.05196584840315278,-0.021235724226750387,,,,,
BSG,0.009765343925192363,-0.002279792350737442,-0.03074732752471864,-0.02601199114917551,0.04705178420951181,0.016728188978460054,-0.035893415130507686,-0.04310455468439241,-0.018313801220942224,0.03266999407362065,0.03653952393022019,0.017975245000662287,-0.008762032424549978,-0.0415858484187438,0.016601709958108096,0.07920964420184551
ADAMTS3,-0.024485965523152846,0.0588324848515459,0.036054991448635984,-0.0365281533159446,-0.007778904773382214,0.11310748371639792,0.036070358880058585,-0.034149315462500586,-0.04318088460407045,-0.11981103767182026,0.07200734989104506,0.04551200324169703,0.0984383788118349,0.00595425350853803,0.07453556199395141,0.011728859834195754
CD34,-0.00041950602662836026,0.05589208713023213,0.02180475092655592,0.01771796083741791,-0.006091657803574449,0.025827322252828213,0.043835143897644264,0.01083554993053598,0.10270429148266005,-0.0074650894120961405,0.022893007200341906,0.08213831074644003,0.009146165163361001,0.006696619778226444,0.03578631408832124,0.032566452320614024
CCL23,,,,,,0.011917516311896722,,,,,,,,,,
PLAT,-0.074939093629396,0.1198335606862418,0.07345064970519713,0.04018715549828482,-0.02665080658639082,0.08264415400576573,0.0021801665052490365,0.0271616945711127,0.04630118401754765,0.03745822003198851,0.09060081860285919,0.07998469953402705,0.03621431585530786,-0.023446709403126348,0.011991640132642402,0.012726814006806668
NTF3,,,,,,,,-0.013695399317428938,0.03198103777755557,,-0.0284732396403496,0.05986634582772779,,0.0195492646189417,,
LTA,,,-0.01624641693142454,0.0838690470142549,,,-0.024364790276263003,,,,,,,,0.0031379657703796784,
CKLF,0.0441240925688553,0.08881219141311152,-0.022683993972064692,-0.00821287462335795,0.020670688711768106,0.12867761427099447,-0.0013401640906747856,0.03530839421021827,-0.01768046806629116,-0.04817896890604699,0.06567578535210611,0.11045420428161828,-0.02503264645241942,-0.015826291392598404,0.020978872145868282,0.06208467347331505
APELA,,,,,,,,,0.006669843801904468,,,,,,,
CD24,-0.007404842125838735,-0.04921709635229756,0.05130041646207831,-0.026409639098952296,0.03127454020584184,-0.018978362541025768,0.00350280339794016,0.08220100104560413,0.11510202446241913,-0.027784162144328654,0.04705740322703927,-0.00916035957499734,0.040033341741756344,0.028661905877240493,0.0050915277751151025,0.06528987967078663
HSP90AA1,0.027256805264359384,-0.04260504321296588,0.011580020699140877,-0.01019147422496382,-0.03718258411551536,-0.08556176394516593,0.0311452709450283,0.006245929853408204,-4.8202133385976476e-05,0.044896466517712785,-0.1106257936209314,-0.1337332670287995,-0.003136429735630878,0.010358961501143266,-0.07792084076370119,0.009251189129490224
BMP4,-0.002672392470509904,0.015270517659354497,-0.017222154312363028,0.021954311911289815,-0.006245812205462364,0.023192074987716783,0.06021402237405726,0.02381563170133842,-0.04366043696897667,0.016541620806336414,0.014958097229109691,7.5481978461382705e-06,0.06549148469876694,0.019803403208565582,0.030873575308361333,-0.0037678232098996268
SCGB3A1,,-0.01935244438148648,,,0.04147698933670934,,,-0.004123794231190213,-0.03722538524165789,-0.04298083509025706,0.109926724996322,0.029029065271559143,,-0.006717549623174506,-0.030328582094882907,-0.020732373030721587
IGFBP4,0.0007272166087433277,0.017862094039119376,0.014454612615746012,-0.00927326707784554,-0.013349155661325902,0.055000271398131774,0.043147504285948206,0.010507487266274599,0.008724903100799772,0.07031019640608885,0.035682000755521984,-0.02748370102891966,0.09977219195915837,0.032956733058694586,0.008171034323894016,-0.025310616137335484
RSPO4,,,-0.02626418848051888,0.0782137347438239,0.016527551885574518,,0.001794615224250992,-0.01935786099382782,,,,,,-0.025155143699707533,0.023263673074817987,0.03245873361134676
LEFTY2,0.020035553069663734,0.021519489840939005,-0.016445947649832857,-0.010601472218898442,-0.02238453936571592,0.04737142650475322,0.0037871564936997394,-0.021226131331573996,-0.024885483039718236,0.08848477235082598,-0.024129901945145166,0.047251009444048794,0.11314715380665516,0.010156365150290236,0.06728160861178882,-0.024546330013526133
PF4,,-0.0026607687644310185,-0.01477832431814022,-0.013406739366091255,,,,,,,,0.015607937938389323,,,0.06718789899104809,-0.02533028626851977
ANGPTL2,0.01730255731027678,0.05673208498466504,0.006623938299086913,0.02991728312798619,-0.03685898655636921,0.10474768873915315,0.0136195008663013,0.06950640673722946,-0.07694588875701476,0.06397667981498244,0.07666141859185492,0.08961957389908383,0.04890568961519657,-0.004698172666004353,0.005340384717673185,-0.05468839979010746
LRIG2,0.03933313395460373,0.015979442284241165,0.012624597427428465,-0.0211882263933419,-0.013574801901562445,0.026988066909104713,0.03237423161056314,0.010212830052535943,0.030516646885813726,0.013371476883612851,0.053371705035925136,0.013212745501113116,-0.001958312815402491,-0.002366520816659314,0.060045542131766286,-0.05348546515544645
ICOSLG,-0.014598813761352821,0.02112493837040967,-0.026775178837868598,0.052123804340397546,-0.025794708143097516,0.09506852010218225,0.033967129950771925,-0.012464043583108597,0.0007684355676648521,0.1555023044991663,0.03256938222854883,0.09463808631108239,0.019685063264877206,0.012430142088482114,0.0006042510192401405,0.0006536783603653329
WIF1,,-0.036121802167494936,,,0.06520859316899932,-0.04782496836204477,-0.02186755842398559,0.04412914969471885,,,,,,-0.007630478922462096,,-0.04648053410407275
NPPC,-0.015445067696318916,-1.8784128238138802e-05,,-0.007076841345042514,-0.01138735316260635,0.03298446901473166,-0.001916819378341223,0.01707293917234819,,-0.05369514677398728,0.039755285845512134,-0.03934835391840949,0.010222869945730354,-0.02715692853336501,,-0.0508300530430314
LYZ,0.0014875414102645485,-0.02937545432126093,-0.0064320698013852675,0.023236877574758806,-0.012869810899236332,0.046406187237345735,0.03507171435736186,-0.02379197339788921,-0.0063685612278963025,-0.027473406446642694,-0.003967875883437606,0.03744077352922014,0.06228654344802713,0.006653929260708188,-0.014015630583661055,0.0004053059583557931
EREG,,,,,-0.03746646461805393,,,,-0.0016654201421395186,,0.0009931790627478304,0.011329582713671495,,0.030624669066697207,-0.05957100848296064,-0.02916266315643912
SPTAN1,-0.0006149417844823538,0.10925969916242924,-0.03592231871545207,0.01560539731313663,0.016547770471192404,0.025433728346629107,0.03439595731964324,-0.027157252259067274,0.03606523174759524,-0.08339373024257996,0.01833401296379973,0.028175256514682397,-0.04346039763672608,0.014089777635618554,0.09465716756556433,-0.06917624953205388
PTH2,,,,,,,,,,,,,,0.11764299133021618,,
LIPC,0.07370316334494506,-0.024577143360989765,-0.022242167920040207,0.012328667428276558,-0.025776537591717084,0.05059344928750102,0.020111582237329298,,-0.014351453787142223,0.15526938023624684,,,0.05372364987416328,,0.06612050730867614,-0.039501065191020694
COL8A1,0.09776125031520039,0.04195411706202917,-0.021805649037364608,0.029040045728612372,-0.04228570414282536,0.03838464364505323,0.01145886868175394,-0.033777282667368944,-0.08311332132202284,-0.0328029960944569,0.09966087090447358,0.025857539446122825,0.04226850544439707,-0.0243629660321864,-0.04981436618301207,0.09656217867332051
GSTM2,0.003387896149473407,-0.0351489930809991,0.0173213498609081,0.02586943703081068,-0.03622113009561327,0.026657243668024157,0.02086504239122343,-0.0011567240179652797,0.014320686761733743,-0.0774269519320181,0.0024230099358612525,0.043045206277630144,0.003038702330255794,0.04101860263281899,-0.024788863481512005,-0.02252879694178909
IL4,,,,,,,,,,0.02297398130394457,,,,,,
SPX,0.003570886533507924,0.03555498792499111,-0.038716412203706224,0.014921890486539231,0.020436658911502283,-0.030972879520027946,0.003547468581853289,-0.060016465184392735,,,0.09178556676262581,0.043230559756485064,0.02107363243638208,0.012300751958048752,0.08938301059869308,-0.06701802355340826
MFGE8,-0.0067089887369061185,0.03250881369730604,0.02956940906140415,-0.030422020535519637,0.020185499275947483,0.006989808885107225,0.0390581883114817,0.05775110631077046,0.053269126345430774,-0.007523437594562982,0.012784757468565647,-0.01152748880780151,-0.005728677226371587,0.04674415238187437,0.04831730822950265,0.04783937540632149
TGFA,-0.0023954760943180413,0.07731514254403883,-0.01479103965780884,0.006173137987024828,-0.0479847435704999,-0.0077331644191031,0.04248787815250074,0.01927833008119497,-0.029601291144189794,0.08117621740698264,0.01734829809814731,0.042164105235335314,-0.017935476648499447,-0.041780655768516084,0.05868864897395476,0.017659974308821668
SLIT2,-0.0020033316518509865,0.03438723274108373,-0.029671122984481203,-0.019656557912351474,0.03893107639111593,-0.030631797963551907,0.014185574903367184,-0.009326356934896746,-0.007856128050472021,0.09157462276672843,0.029321244011010886,0.11192413688336443,-0.050744342491201556,-0.04845612149287797,0.052139091039550146,0.07936857805628306
PLTP,-0.04367638173628971,0.03992805801290383,-0.018909182367253034,0.00529579887659325,0.002784466929664955,0.11280814954070455,0.00228823226807556,0.06021940018453874,0.025139904277523058,-0.04785783877597596,0.031288622844064605,0.004386064863625525,-0.013648723937343291,0.03786208574337061,-0.046956534172761855,-0.003187492151622659
APOD,0.06090108109793259,0.05405409951697942,-0.0025086900619471163,0.010234211525077506,0.023991378772669086,0.0021017446038393804,0.03999031621353592,0.04008230336732252,0.0060576209540119585,0.04942237488968873,0.10235514921394638,0.03631239409591175,-0.014880909123716464,-0.02994067200219026,-0.05306792886404646,-0.03330986605722878
B2M,-0.04213045960712975,0.009412625847759187,-0.011726125741166151,0.024794542753400792,-0.06571170329826445,0.10377962624895284,0.0032730779080742557,0.010253806379337201,0.06748065131769782,-0.03925671326227262,0.07792502738486363,0.1250996035598075,0.06059603134495896,0.007505831659110616,-0.07218880943504719,-0.04186506361135614
OMG,-0.01883955931782933,0.05114350202931296,-0.019952596176958222,-0.03652997438075856,0.05118442228729235,-0.03713125394155736,-0.016457513823279892,-0.05193534752577698,0.0030165389281455006,0.04555181059003994,0.07964734358897003,0.07277718644437661,-0.004470115166693096,-0.042781419567892325,0.07934302489178012,-0.03591948339784947
CXCL3,-0.01779761671604749,-0.049574742752769754,0.014810791720859072,0.001785835669010935,-0.004626491744903996,-0.02616512869747791,0.030896761987972903,-0.02070881946285448,0.033633883848430135,0.0234292397856805,-0.02873517476189056,-0.011122848472154983,-0.025334478807963783,0.011475270462464887,0.021454224782156806,0.07482296661098467
CXCL10,-0.029146768678259983,0.049918542627624955,0.017778710692905268,-0.04838891686357615,0.0007025850741731683,0.0947610910584785,0.039196947386869706,-0.002552035963001565,0.05242544752947463,-0.036280124682482116,-0.0143531286938552,0.08546997703693518,-0.0341309469287358,-0.02329707442869066,0.024928934388964277,-0.02116630041419541
RSPO3,,0.02751282996551881,,-0.015569312242766453,0.0019758205199190224,-0.03272360470959127,0.05169881837294041,-0.03856172659372871,,,0.014218771864887651,0.05973071881104373,,0.0057684292984113246,0.003427260430396837,0.015301377098065404
CORT,-0.02210052197371352,0.050642758057056134,-0.013504851502940405,-0.0005728661608845496,-0.03128370095534933,-0.0026716274277669453,0.0077275206682745476,-0.02638470795457719,,,0.09120432472588616,0.024926988580007144,,-0.03242065505377558,,
NCAN,0.023518910871101497,0.10230727224625775,0.010067916733101211,0.035497302400165624,-0.0022735404759146346,0.0822567392137987,0.01314035106689505,-0.04936138944564273,,-0.06507886244084234,0.0633611546574192,0.07366220925595923,0.012966373532538272,-0.04541360494611214,0.05349549888239625,-0.06304831777355102
PRG4,,0.006345293207189377,,-0.015366239757371999,-0.018455896994173267,-0.028347532252646083,-0.012519389283226412,,,,-0.0033478088681178045,0.01058530424356427,,-0.022476861047533263,0.017095048584395235,-0.03525630755688694
ZG16B,,-0.001018475673050739,0.019016103331549274,-0.017834400525573807,,0.006634502730646182,-0.01936003767316951,,-0.02127804062661582,,,,,,-0.02302381817819668,-0.02160933205643706
TGM2,-0.005682715477517692,-0.010061703145912499,0.05169696402101084,0.005922838492385735,-0.04359709933367521,0.022843284927268795,-0.023910498186129146,0.013065900004790052,0.0241570650785543,0.03831709652165012,0.013762395561509204,0.004878186588921324,0.006213049269335981,0.08442687723616693,-0.01314253498957138,0.05033730301000188
VEGFC,-0.0013767761942574822,-0.00010794691684871389,-0.022834456685121237,0.02648960372464666,0.02357288743492648,0.015217171078227723,-0.05213180499615953,0.009398023262639362,0.0194468525354517,0.008792473440999805,0.09795201885456785,0.012178491154436607,-0.0037846064864862344,-0.024988459717332562,0.023629719004652282,-0.019159238430840657
WNT6,,0.013750686483232575,0.0029282195183759022,0.06240152786879783,0.07834351972069978,0.05672497069501593,-0.015852271393513518,,-0.03670894186067152,0.002552957191692708,0.08186033082403325,0.022005922024499986,,-0.033384980984136184,0.00660185671534326,-0.02232892328174069
NRG4,,0.0611610754561835,,-0.018701416726775822,0.030648280228562457,-0.0242046461044656,0.04692011507240356,0.01922712117997648,,,,,0.10764082762016759,-0.00874197795979558,-0.028110895947285802,-0.003040377087169119
PMCH,,-0.02054344478200514,,-0.025912634832876938,,,0.013331092630196191,,,,-0.013575847374002902,0.008735841788375847,,-0.019125564378079243,0.04769680858659155,-0.04300309534014143
COL9A1,0.0611344659305883,0.016288488292238338,0.017377397434327445,-0.019532264834629994,0.048544868028713974,-0.010584719688568302,-0.012601171620091601,-0.012302639308917151,,-0.05304620515254096,0.07638257445267652,0.04332110292387465,0.08135257510101555,0.05752643405927756,0.07779215790863138,-0.03567908519988884
GDF11,0.04818223202685833,0.0403545388309444,0.07957761278624816,0.03020385977339505,0.02606000156218894,0.08419766483164282,-0.013558162644937541,0.019374685766700938,0.04819348691182764,-0.02272808636306856,0.02640902685814664,-0.0034639155417602653,-0.0397163572179316,-0.0016602071818319546,0.054081932736975806,-0.028477933392267774
RAET1E,,,,,,,,,,,,,,,-0.030837453120869104,
IL24,,,,,,,,,-0.020701521889991904,,0.12232595734258503,-0.028359290531323706,,,,0.1296738508795646
SORBS1,-0.039386451734006685,0.012445635440804416,0.022408051168198207,0.027554111576916392,-0.00898027649825508,0.009462820195776371,0.0023657472274235666,0.0761259596898923,0.048383038626447744,0.06667562798803282,0.03488622147547385,-0.011362090522683208,0.008256762029191402,-0.014207709964356175,0.00625717338096073,-0.06684589480576185
DLL1,-0.04133613683658006,0.06642135299210412,0.02361160220521377,-0.008635964740272697,0.04099904323681564,0.06776268755897517,-0.01818470053309468,0.03245464722925886,-0.011806704965813902,0.08137617376895893,0.06528651996546844,0.07918761355561826,0.03932214811696915,-0.008951311503837428,0.024366604168498392,-0.0033494836900142128
TLN1,0.05621988664660608,0.029682941488828166,0.00045592335172838405,-0.03500713858254992,0.04154767613027201,0.0789143034672241,0.026976622348186208,-0.017969614269611373,0.03215339375688409,-0.021746941923593565,0.0026323424649810816,0.0035846160918471905,-0.010255122167871859,-0.054551131266894023,-0.10202467916441937,-0.0057014614364309804
COL2A1,-0.02075804214151077,0.011703884750147296,,,-0.016483915808485967,0.07708478141645024,,,,,0.0488572036835772,0.017087466160792587,,0.04745874017319655,0.039877190387113085,-0.030253125171981383
SHH,,,,-0.015968046030363628,0.04296983580515124,-0.02056897738546097,-0.0017556643390688376,-0.022226279999708304,,-0.018837999668613385,0.0636721280948566,0.013076799903184921,0.07690529711424389,0.014561312525146879,0.013376668589134933,0.011095759290157568
PON2,0.01940118721378551,0.08788476398261585,0.0159499541398488,-0.0022085913522582354,0.028419513724860037,0.06818924405101302,0.031472950820846855,0.04069827862258207,0.021750963235740738,0.009554064375373279,0.1053926307126119,0.10431690047700025,0.029340810736782155,-0.01822605476627107,0.0766144163110317,-0.02286314765714812
ICAM5,,0.0023601072635249147,-0.02116962867369197,-0.024887333089228622,0.006740714845673971,0.000662388302921327,0.06496999452669557,-0.014281889566315955,-0.019596534038472214,,0.03148865893301392,-0.018161545734004133,,-0.03402299517121549,-0.03967540829944582,0.0014746959266253446
HPX,-0.023578688696740933,-0.002905403287934907,,-0.030654632316058323,0.0836978724782266,0.011838475545800059,-0.007458020092287873,0.05702564115459389,-0.03891109139345748,-0.046208038467529924,0.055831651651719966,0.014060597621813673,0.038514286279599214,0.06981067063116396,0.05114170571036696,0.04670546106062585
