,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CD24,0.07449997841380814,-0.013145340680148741,-0.028530375110987733,0.07439682869997369,-0.04436161972895067,0.033472846264528705,-0.04299537200808344,0.07139834729534177,0.04088629064830787,0.004125351654807497,0.04154645103157355,0.05995126946932739,0.13965810078866908,-0.10827794319846147,0.136832618036525,-0.02945556280866899,0.004966549440241179,-0.014638001772348991,-0.00835493805199208,-0.011813043657617773,0.03275071329159888,0.04955980590253437
HSP90AA1,0.14130323631588146,-0.00819608055136916,0.027282795760208988,-0.03643467402698976,-0.0029924594130638356,0.09088467787489962,-0.0017661376580700508,0.032343163328480425,-0.020626214890202298,-0.006558496555663009,-0.07299059928728663,0.05675651806889288,-0.10600843148336365,-0.11139825502347442,-0.13397556887228593,-0.10581061063461655,-0.05893054330890128,-0.04865548387845424,-0.03218681899163207,-0.061351966068845395,0.09539210798301062,0.0777646208362472
BMP4,0.03810738000202738,-0.00596908945927963,-0.018173876612252587,0.014385081482610283,0.01746659215163346,-0.04006964935536231,0.004418123952077505,-0.009499663408208412,-0.006700854892225969,0.05874717700180274,0.002666246989253511,0.142199939974383,0.008148782436121934,-0.011648500849879423,0.06434855288776417,0.03129584716060792,0.057978049799588656,0.012225450026297916,0.05842772707472209,0.04241807194870578,0.027367396342446948,
SCGB3A1,,-0.01025905296178406,,,0.051661098097512285,-0.010232748314284099,,,-0.02089164312759677,-0.025290677168693477,-0.020833075354662424,-0.0337121002514124,-0.003608624429074685,-0.0663676411754568,,0.006107135043672746,0.10984712912256164,,0.09414834553152227,-0.006698212508818611,0.10099721011438892,
IGFBP4,-0.05252445646069379,-0.04783454497055574,-0.017540883626734873,0.004067510162660248,0.03727422045592675,-0.05493770606477776,0.009339236548930933,-0.014906397307134795,0.02230465275785458,0.004584887938113393,0.04288976161213402,0.07063589813214152,0.0006040029193083238,-0.0015415959249843536,-0.008251899743680933,-0.05256438388711163,-0.05412302478092836,-0.04862908780278317,-0.014574015602723667,0.042053917522626674,-0.11909333775796623,-0.05423117618671546
RSPO4,-0.018092516063814176,,-0.015660996563638736,0.012181238481914498,-0.0373210776671696,,,0.038479685168616926,-0.02089164007172136,,0.04193733511645724,,,0.0758034337932401,,,,,-0.022324488698379795,0.019479963056223553,-0.0440474579613647,
LEFTY2,-0.007212482377542037,-0.05273325768774495,-0.017354775595354543,-0.030829874404825486,-0.03226011779747264,-0.004531011173963107,0.05296419384987286,0.001582126436316038,0.06676800262196762,-0.02338913877292714,0.021236228536106586,0.007689573921050779,0.1356351094622171,,-0.007643853001592561,0.002026310507898049,0.07998411175572591,-0.0026927321190634832,0.09730932926760076,-0.02636581733574053,0.040987148563215045,
PF4,,-0.02588723824520693,-0.015594996875677213,0.09598097628703034,,,,,,,,,,,,,-0.009409642707220833,,,-0.03495277652967453,-0.005459242506440972,
ANGPTL2,-0.03902347575083726,-0.03649957789736013,0.03055360566561409,-0.0005049921135162059,0.0012261430744824726,-0.06875757522435667,-0.005467525510889392,0.020698292621239484,0.03025254401309807,0.06831982428689536,0.10205815666320077,-0.03171923507894457,0.18764706530441963,0.03008037864525309,-0.04962583648710091,0.09591472199338895,0.012251287441331596,0.010540394878396553,0.10225391980169707,0.057580828791793374,-0.028570873447496255,0.0009900573229661555
LRIG2,-0.008668482028054574,0.029430502243839772,0.024507118105292203,0.00628777610609872,0.044125704384134726,0.009945230851953719,-0.03960334343756979,-0.022173872788573728,-0.007705782761240392,-0.01195989538916624,0.05287378793494936,0.007080026601546962,0.014939019298040616,-0.027472745925669326,0.1401193398162174,-0.00819723001719976,-0.023552850377775224,-0.02104881187791441,-0.05987356932903621,-0.004924601422476374,0.03490354187162254,0.03485924266564533
ICOSLG,0.011229162263276686,0.0010891700549747177,-0.016304718897799195,-0.017892743490813334,0.0004664107278328839,-0.025002981007421602,-0.017821799877877263,0.02268233580128251,0.00568069777130442,0.04060575690529224,-0.006687756944617751,0.0371322662750094,-0.0042934773752711115,0.06854747228017329,-0.023410224745535876,0.0065916527947621545,0.001574154108596641,0.03529523616145136,0.0772233245545508,0.058833519528913046,0.06796143558980511,0.003766112922130314
WIF1,-0.03508319670030259,0.0235102454273212,,,0.030440736674692458,0.027157238812257525,0.029678826798704303,0.03692563806329698,0.020997987682367547,0.06174129558306294,0.01784266853921062,,,,,,,,-0.020752774637671532,,0.07758708838803749,-0.022077444029742543
NPPC,-0.01009764676906662,0.004183600874557208,,0.07030369306129697,0.06367668489241565,0.039014696971502026,0.02993842106942462,-0.01578209909128386,0.0022844859936148793,-0.05806859791233445,0.08289243702622609,-0.02413602803236755,0.03877803399756422,0.006514515644062265,-0.004637355704087888,-0.03169920637454224,0.029378128578645406,0.0528049880961315,-0.027874871209362356,,0.013629101757838175,0.025271158220860828
LYZ,0.04604167499870341,-0.03459708758670058,-0.05109768767095908,-0.005881669130737456,-0.016579877867536768,-0.04768742994940901,0.0290177133497342,0.031511138431434625,0.05461769133597868,0.003491155313543204,-0.028069296246843227,0.08051243453081165,0.11316532256243707,0.0719524844258346,0.030056256987411243,0.06644247843646679,0.0757674656207219,-0.03524760855825246,-0.012466072149026506,0.01986143177107733,0.005905279123243583,-0.06808557900834672
EREG,,,,,-0.009012314782177807,,,,,-0.02406058859372342,,,,,,-0.04174888096404003,0.00475229782041026,,-0.02780552706628492,-0.035493278498119604,0.017297325726489277,
SPTAN1,-0.01686850074299743,-0.014003180742521184,-0.004773160108874943,-0.08825767490907598,0.060594962350930516,0.011412374592767673,0.02655996321556991,0.044220634937174694,0.030683634798911057,0.044589299471177526,-0.10596192589332973,0.10280395414748242,0.097190957200995,-0.12722428558142768,0.035355149629709336,-0.011796750076934497,-0.0402127566392242,-0.029477324209323696,-0.005322815964539639,-0.010108095794568013,0.07658148946205491,-0.09897501355734509
PTH2,,,,,,,,,,,,,,,,,,,0.030993326431998244,,,
LIPC,-0.0502994992903518,-0.03169278393788139,0.08779196604562144,-0.020151669433364265,-0.01473200523725946,-0.03020187059413691,-0.019628548043202694,0.008355527895242852,,0.033801433170351836,-0.03935235133938942,-0.02559378706503471,-0.054048350773130166,0.01665992239016538,0.06420460255468685,,,0.06784228760308228,,-0.03451107057972591,-0.007177351335535686,
COL8A1,-0.1030495509039568,-0.03022834663607194,0.040554154561968224,-0.019443797657347626,-0.08167192270733825,-0.061385733259773465,0.08335739906391397,-0.027893935092408867,0.0005584451579839439,-0.045940907476191215,0.05739347460614716,0.06362843781545527,-0.005976748702089429,-0.11496619871369929,0.05269007561233604,0.07909081873977372,0.1062258147528142,0.012740845779043665,-0.0348347851705279,-0.052583484828217904,-0.025900245806678934,
GSTM2,0.010204205586532542,0.023486546663473058,-0.014581401365293466,-0.04576156084742465,0.08317514225645378,0.02900099234918266,0.035556946057461625,-0.0403476306720463,-0.026979740439068534,0.06601686527082833,0.02513378862288198,-0.019822378576374672,0.0510740778332818,0.02783905336532345,-0.040318292205850204,0.13836138745725865,0.0019998482513173764,0.0362934164020539,-0.04739577577911531,0.049013747572466765,-0.01828033852372875,
IL4,,,,,,,,,,,,,-0.007988258834445726,,,,,,,,,
SPX,-0.004353656082927488,0.010328494846717025,0.01651144857676824,-0.0053585742634066034,0.07236354091905152,-0.010533120309383514,0.006447797788058414,0.03626315762669208,0.010018468739205574,-0.0946764134729587,-0.06135140193148291,0.06565867315306198,,,0.05522933172047305,0.055937828560873114,0.00470665105110259,-0.03321725183458673,0.03039753353065306,0.033012944482552306,-0.012262764075206429,0.03339273515514068
MFGE8,-0.050900859979205536,-0.0027280507002451046,-0.007036949162118174,0.015902237406289054,0.030866625234811672,-0.019383125875428713,0.014135418810259578,-0.012542475579432003,-0.01590003639127102,0.04822473933586939,0.08304264163934766,-0.006051431487071778,0.13091721913298185,-0.005157738619324848,0.03671858496214442,-0.0028905630138987086,-0.056098342569869966,-0.014747437696915198,-0.016936746269128816,0.026118230669526336,-0.02013707598600036,-0.015838604952020285
TGFA,0.022959137103596178,0.049887052536529926,-0.019225161842876842,0.023314636878878442,-0.01577550075497606,-0.013225439261359303,0.028911921895689884,0.002831682150241122,-0.022665928591057517,0.020514349405322034,0.0785940898570623,-0.011006111573559697,0.08091051009420516,-0.0018924330340275286,0.015075093620062915,0.016634820201328563,-0.01011008295857892,0.0013603628712740782,-0.00941422637991612,0.09603549788805131,0.004398656028713984,0.07871968438840014
SLIT2,-0.04820824473730288,-0.012868238648014934,0.006616723670365003,-0.004713705906692589,0.04926953439999793,0.02328348910067248,-0.039386326197890655,-0.0318718278817862,0.014777204988166846,-0.017113413590201253,-0.057207754952645046,0.1175232423494353,0.018524346126635838,0.024047541938934,0.05249745847623953,0.06439591146478699,0.08964633032089281,-0.04879507765596569,0.015793345966407885,-0.01756803337440172,0.03617407841638945,0.02314386910295546
PLTP,-0.09309847954173675,0.024711679042525688,0.0308139899033974,-0.017398516274606934,-0.005239300847827763,-0.040861068167937116,0.00705959377279964,0.022394656699913643,0.057105451941214934,0.03067275646305687,0.018731579992367936,0.11317997440572741,0.010377309323405427,-0.13810258486038254,0.029959053004660764,-0.021039322166991465,-0.03256513531687124,-0.06653729529123059,-0.015484782200200433,0.0347927808157836,0.00413172476412376,0.14114390671293028
