,UKF259,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TG,-0.01433967678409954,0.03255939489146319,-0.015242396424699687,-0.027965283725026283,-0.011312903700966201
ADA,-0.024424847105802467,-0.004289911293298285,0.09005869237228352,-0.044512971789934686,-0.05842012428791581
LAMC3,0.013238560660540983,0.01079843575868598,0.032576117612924206,0.010328816197234683,0.016901194109947722
CCL7,-0.01036756340398213,,,-0.015026687339288358,-0.05723517993464508
NGF,-0.02375473575854388,-0.01443969477057573,0.029942508627637518,0.020459720758482597,-0.0034895284814348
TNFSF15,0.08811124973107741,,-0.011500716614080253,0.10415571272827896,-0.0016919090289351782
HMGB1,0.012473868294155525,-0.013588883155251278,-0.04353953712949454,-0.06296527889213122,0.04251981041448857
ITGB3BP,-0.01829530189918789,0.041694634371591786,0.03159801769993805,0.04950532091017026,0.009167072425151086
AANAT,-0.010504578313435669,-0.019696674677977796,,-0.015898861850560202,0.013758579408414757
RELN,-0.0182335955038965,,0.012302483256594459,,-0.030337645264408394
IL15,0.005157842578698354,-0.011029153594740621,-0.028053787407701182,0.026352929708664957,-0.004494455982043236
BSG,0.009175105115911351,0.035983445440776314,0.03983031756406076,0.020048665317552172,0.05913460091234723
ADAMTS3,-0.01282868304209356,-0.04870449258365821,0.023803355736568676,0.014210086570183965,0.0013197134794459555
CD34,0.058654961982174965,0.054577772803267185,0.042849273144631626,-0.035804481431763346,0.0006029422336640329
PLAT,0.02447797403469652,-0.0687703779432415,-0.07108078331281029,-0.00835776377616717,0.0896799498060772
NTF3,,-0.0072696942832827845,-0.03273842650695199,,
LTA,0.07310125400408979,,,-0.021397472034868574,
CKLF,-0.051886899715239305,0.016906256577261726,-0.055416109747514604,0.004037831977511814,0.024783632613459502
CD24,-0.029953560323137823,-0.03695902944951339,-0.05087304365003862,0.07444210694091574,0.03551237466003093
HSP90AA1,0.006122086862077336,-0.011478647313286947,0.07002330170490613,0.00374160774527443,-0.06355935624528852
BMP4,-0.010367789720457946,-0.0007274072935585911,0.012481476772153994,0.08730729049640536,0.0035684023552645535
SCGB3A1,,-0.028017894115176446,0.05213111905603119,-0.005262498372358461,0.009972531586776547
IGFBP4,0.03373703168842711,0.01281778021736766,0.02203865935788667,0.012626126220666617,-0.0244111835867325
RSPO4,0.03601599350119692,,-0.01608442615284624,-0.013058304104837297,0.1380808881781336
LEFTY2,0.0200959693139385,-0.016829268326920006,-0.02187375693660721,0.06221011709001396,0.051002525844111024
PF4,-0.009045494816796198,-0.013415304222334676,,-0.021397467083334832,0.014289420358224007
ANGPTL2,-0.015551201010161152,-0.010926835640888498,-0.002423926432331031,0.04830510040277353,0.020157552921116685
LRIG2,0.04755688842143974,-0.008188091695496464,-0.00906559447503744,0.0436396221749886,0.031497210544238194
ICOSLG,-0.0546653677573384,0.007555943900542632,-0.02175071420403074,0.027471233126506955,0.09227404580587263
WIF1,,,-0.014952032077245896,,-0.0019522426770059937
NPPC,0.0684036244021964,-0.025382654950727015,0.000537520861115635,,0.0646619942168714
LYZ,-0.04756388639887576,0.02675384656671664,0.0071305672427117925,0.08681919065558527,-0.05051793881105506
EREG,,0.08039737350709307,0.01676378840022507,-0.018861827371745923,-0.029162661465798427
SPTAN1,0.05074037969061623,0.016252484591791346,-0.08616585316394026,-0.007481567300400617,-0.007101805994700364
PTH2,,,-0.010210848724990689,,
LIPC,-0.01625542787029061,,,0.004827009452463664,0.025686336264951284
COL8A1,0.05638113013536157,0.08340269592414362,-0.05029557557139538,0.028093786126527718,0.09406943619414232
GSTM2,-0.007098269330216318,0.022715867562954246,-0.034147875267188765,0.0009433464288340294,-0.01672003679285303
SPX,0.017417366466384684,0.007488282391374428,0.03955785162278968,-0.02509481063805833,0.018622363603028946
MFGE8,0.0019355414942794674,-0.016142582885652363,0.04382755391189202,0.0015738827038404976,0.026926578127908007
TGFA,0.07760824676930232,-0.0023677217903368838,-0.06551320484146203,0.07438844082168436,0.011701889674182423
SLIT2,-0.01231361417792575,-0.030706502826626722,-0.03257112609105231,0.015243841662905244,-0.014311106813312685
PLTP,0.10808930215111656,0.09146772416563735,-0.021755908282949172,-0.015258151960455466,0.09170127161913962
APOD,-0.04499898162795006,-0.06973979475470427,0.02153552888014673,0.003033977828753008,-0.04598750824133534
B2M,0.06395096912297457,0.08513377548799578,-0.01938842931407172,0.06117026954835566,0.006846979662726393
OMG,-0.013943834686049376,-0.045356355667857486,-0.1161594437127459,-0.014840461850927241,-0.024346495288655713
CXCL3,-0.04147934595626143,0.05097238601136651,-0.019529540460439452,-0.031102193703487834,-0.05969946782384096
CXCL10,0.013888333105850893,-0.017993812011737456,-0.021977888207517136,0.02310780446428632,0.051909491181228826
RSPO3,-0.010504577537266264,-0.04433002897281572,-0.03470901743223449,0.03825615141740786,0.008040611736740587
CORT,0.00198263604354649,-0.014038434021026345,-0.02675055788333884,,
NCAN,0.07175376807072437,-0.034664986997278664,-0.06325297384381816,-0.024163625545350967,0.04177868681112445
PRG4,-0.010367565019612987,-0.02071456846659772,0.10887836340576461,0.06317026188347954,-0.03525630551298073
ZG16B,0.08493383649021102,,,-0.01901404809544343,0.1673120501640654
TGM2,0.04076207250746076,0.023583378381111155,0.048059345283512,0.09631323437064813,-0.01723283428779393
VEGFC,0.10973286402693551,-0.01253887426445122,0.0284842332210656,0.009627145680343058,-0.06924832973205748
WNT6,-0.014339677379490526,-0.026091057093212376,0.031776118448433206,0.049202536434384776,-0.022328921987270902
NRG4,-0.012617800902182839,,-0.0027452057876225996,-0.0152491510331091,-0.033579273882717135
PMCH,-0.017483192420608553,0.0012488837883664595,-0.012229058658659099,-0.03288296262980125,0.07411017962194935
COL9A1,-0.013178372122963642,0.023961400982766532,-0.029794432583867696,0.09414014098314423,0.015347380126627813
GDF11,0.041085797292855775,-0.009067349478805728,-0.0042883953285411,0.062202658788283204,0.026350438725189676
RAET1E,,,,-0.01672821033517995,
IL24,,-0.013201404017100998,,,-0.00893703243812806
SORBS1,-0.015308913776194302,0.07435036607752463,-0.04121321008349702,0.001377402418113654,-0.0016589532105847286
DLL1,0.03565164422162495,-0.08448585612249752,-0.009321617382532649,0.07183501326075235,0.02007042010003201
TLN1,-0.01983576848536378,-0.007768542089238449,0.00753998990866638,0.0454808981577878,-0.05831823312709316
COL2A1,,0.017113650113874557,-0.025762482206519374,-0.0036710780285158103,-0.03025312341812357
SHH,-0.010773602265091888,0.0017700942755631975,0.05246713234423081,-0.008964065546903427,0.043393128908470475
PON2,-0.012543911885131214,0.037219557668822394,-0.03518519897581179,-0.03162918178226838,0.1095081444861264
ICAM5,0.05213817932241554,-0.0003956625104665759,-0.054574547969573395,0.08002523894639764,-0.044531048898309195
HPX,-0.026213639978875703,0.0650484385633312,-0.021381217897394965,0.0016058553221772935,-0.033906591522333204
SFRP2,-0.01226996544616715,0.055062866416255664,0.02072569496042041,-0.0003124275463287225,0.004514677972772756
CFC1,,,,,-0.029712373938213
CD70,-0.006626554330494368,0.048671493445848084,0.018248583630125444,-0.02326533521288739,0.00022989758378058755
HP,0.02964769918735852,0.03714195531878103,-0.05949224173245999,-0.022811062080492408,-0.00018563471744122194
CXCL2,0.007758123027339487,0.06957422577016287,-0.002437692071330018,0.021704996238666802,-0.07595352500809663
NPPB,-0.03837808482220331,0.06131722331450244,0.06111219048686562,-0.015468565421777526,
CCK,0.031786532069064906,-0.04933620428664355,-0.041695725930008934,0.0417572882301747,-0.04737301177312614
SEMA6A,-0.039164232163608384,-0.038853842059207666,-0.031857129439840544,-0.06582920098535781,0.02791776557530643
IRAK4,-0.05971411395923904,-0.044979870080600684,0.008807423624288132,0.041577104680254426,0.045632560806514615
GSTP1,-0.012841928501369712,0.03867207096800842,0.0020573134256522563,-0.023269139447283867,0.07982614731731943
VCAM1,0.029388391567661865,0.05276806861243978,0.01971068140288448,0.0020100664712875836,-0.0244836114484084
NXPH3,-0.018697245015173947,0.06578480286385209,-0.03482625144805408,0.018168524411606258,0.027319509920441493
MTMR4,0.012167573456666308,-0.03020918768996939,-0.07330330748332514,0.08767426390898451,0.014192354519754594
LAMC2,-0.024080892542328078,-0.017337147717339452,-0.011870208890071956,0.06996972407104864,-0.0006097581433212623
IL10,0.01861971943299288,-0.019296495395316256,-0.029559248550015415,0.06224869616430942,0.04661305242373723
SEMA4D,-0.0028295996893145073,-0.03576742736765924,-0.0848479149891649,-0.0075016724241112505,-0.013234918624487396
TRH,-0.025538725993636338,-0.019785216336960974,-0.08862836949459865,-0.017325830617189786,-0.00829000999154159
SEMA6D,0.035699309929916725,0.005670112568706467,-0.08032307055657813,-0.026516016536340725,0.06748003308140384
CEL,,0.05520163752027788,-0.03004849328381924,0.011009526986390414,-0.03454616829500495
PDCD1LG2,0.03196237966736367,0.025815233353324144,-0.0341221048248739,0.0073425012442801555,-0.017424043925702556
SPINT1,0.012055503854501725,0.049412128669453645,-0.010695224624320718,0.008140824884208758,0.007359972255722473
CTHRC1,0.02598759602642991,0.0674808735804602,0.00991558919643952,-0.005256116444108819,0.05906005048117511
PODXL,0.006389281002163534,0.05690191203581895,-0.04342116506361004,-0.03750708142477162,0.10203717078219934
JAM3,-0.05726744124541047,0.01098381682463016,0.05039376036679411,0.05496137924286498,0.019886320629542733
TGFB2,-0.04989042344719548,-9.563075414507465e-06,-0.026051460393758892,0.012798420256558803,-0.003912174003984437
COL18A1,0.0669635699514337,-0.01387504057078291,-0.018968046310431745,0.005766923742766537,0.00014259746598539041
NODAL,0.0776765250531552,-0.016306843718545672,-0.013574474147918212,-0.02371197480177951,-0.05055314362549748
INHBB,-0.022268212326571904,0.018686868283438185,-0.04810756546381899,0.011816182795793058,0.019244261680635786
LCN1,,0.0648623274633627,,0.1273306304473159,-0.0006872926918236239
ARF4,0.03095208443915036,-0.07805507684124571,0.05456542535478039,0.028889826085486202,-0.028119096643769798
CXCL14,-0.03542972837811288,0.048327235685368064,-0.0393991334233528,0.005876448534456463,0.038118006886442325
LIF,0.022824758246847106,-0.01589533674391326,-0.06142229155343073,0.03989711475941104,0.008616314836507648
IL17B,,0.010238526619438778,-0.01688790720762306,0.013059733633101962,-0.025643602899588926
MMP1,,0.04052730976879194,0.04812901276460298,0.03246110905963757,0.013980594045218845
MATN1,,0.0311309546317,-0.017404801379632087,-0.021071912340786134,-0.002151456863150448
ADAM28,-0.0038988825085981425,0.0367486579684711,-0.059610214464661596,0.014943909289732375,-0.009681183916367004
TCN2,-0.009450965069092236,0.06172232465476677,-0.0059304443123323865,0.050799299418854006,0.04321329281844921
THPO,-0.008691377192278258,,0.08151735788909746,-0.02281106902467435,-0.019757249321357
CUBN,0.026207281229554152,0.04071251763555186,0.034984003159059605,-0.008896251930264299,0.071341170095812
TIMP3,-0.02121814108748141,-0.014025801024364922,0.038101275468661364,0.04401345136375189,0.025867142758664245
PIGF,-0.07524372743985926,0.05582157124151848,-0.023460178367617067,0.015430509127843904,-0.0204499489760338
CRH,-0.012151941489445466,8.6434822349107e-05,-0.03051679346667065,-0.02598113798485075,0.03323777153199747
BDNF,-0.015247510253248601,0.05173568729220351,-0.017378170378074903,0.04352771868683204,0.11282729034670906
CCL5,0.11979776388699973,0.005225465623175426,0.054944557704036064,0.01929300488734857,-0.014110188557807761
GAD1,0.0012133122447458818,0.028386091663012706,-0.01845709377562535,0.022198257651638336,0.01242872773328464
COL14A1,-0.028228066987333676,0.04361939753140989,-0.024354651937335835,0.0980243433521602,0.035295737672660095
HLA-A,0.03774617072034277,0.03982450829158528,0.0923766397845792,0.041230831365066105,0.005748912641293148
FGF18,-0.009654626638350958,0.1005236872762565,-0.021132681881490933,0.053446601997452374,-0.032081792963316216
ADM,-0.04871841028344739,0.027140111984590487,0.08618423701409102,0.09843017385083495,-0.012728715880007997
CCL15,,,,-0.015026692754807879,
GNAI2,0.010141514807050155,0.027912090738607752,0.04057619781131096,0.021545384957146745,0.00997872070759211
HDC,,,,-0.018246602300098145,0.06133700451539311
COL11A1,-0.02696059565650102,0.06824234498740687,0.02831431357267865,-0.060965271798601,0.03479134667607814
NUCB2,0.051659392278298924,0.018676368741390188,0.024296829713455995,0.011124226694232315,-0.06507853077542435
FGF16,,,,,0.12999640798468787
CXCL1,0.11976985053346795,0.0317253230678013,0.11210414257719876,0.005522962097792702,-0.05833824440273297
VCAN,0.014769154435827964,-0.02979964706023161,-0.04702262392219846,0.04846508108834887,0.009032041368237292
MMP7,-0.019194054492225873,0.004295726315166494,-0.022014158443262908,0.02321090053098511,-0.04092781575282199
PTPN6,0.03226000582034821,0.03988359841804005,0.03284350434012829,0.0434344136084508,-0.02049096817262894
PTGS2,-0.044647121918847024,-0.040491960034557864,0.013747373131993423,0.07442209414742111,0.007100703217990434
XCL1,-0.010504579305207935,,,,0.04555361544652178
CD58,-0.055394754735953115,0.04789676151333744,0.03140155734886775,0.026843329830079598,0.024454858960143953
TNFSF14,-0.020768054092108038,-0.010740495291151397,0.003924947466987315,0.011128157114781647,0.08709696953821139
CNTN4,-0.018878618892305948,-0.010944491174851266,-0.016391290603623397,0.007335434423953666,-0.012593545617077373
NTF4,-0.01328783280098606,,,,
INSL3,-0.009654624744652293,0.011206440106783901,-0.017658115803657552,0.05989560084870685,
BTLA,0.11874869372859378,,,0.12479770509456203,
MFNG,0.044367923215501134,0.07457167948923005,-0.006346543114760858,0.02898923154133431,-0.09958037611072408
ICAM1,0.032391966481441783,0.044965145068819434,0.05246437000803512,-0.0010972064301971026,0.02921822802185778
PROS1,-0.04047064388620629,0.06075391805452578,0.015693661319606807,0.014179459691280288,-0.00668586104940941
CLCF1,-0.008782097932978255,0.05557460796163349,-0.06033327337016905,0.027431016068368792,0.006553126573482864
PSAP,0.003771431617061851,0.10050424839344102,0.07254780873019552,0.05673956666465315,-0.023657640331240834
EFEMP1,-0.03680908290246758,0.0987460064310787,0.03129561697999291,0.044004537807941904,0.025326502682041476
C1QTNF1,-0.03626901107028652,0.04532190946238535,0.10051848073122627,-0.016774291559237743,0.05162068113473033
ALB,-0.017140407864965526,-0.0348761767559951,-0.029559247778951376,-0.023265342473715284,0.07689204317221546
CCL13,,,0.05447637244244079,,
EFNA3,0.018087086307334924,0.016230954258066525,-0.03140637143820745,-0.010831210901178676,-0.03468866720869327
DRAXIN,0.020361480430091856,0.008177167213853694,0.0319204082158221,0.014322617560575058,0.06481855362491742
RAET1L,,-0.015399741252944632,-0.021452964257443297,,
NPTX2,0.05467393909271475,0.05270570231870763,0.008120881614182819,0.04463528524772214,0.024806440022149746
FGF11,-0.0021671848164515448,-0.005322944943809668,0.056184388605669815,0.00801625636799991,0.008543568415737156
CD59,-0.016920916196301827,0.012953282427248029,-0.007916147617749242,0.03355059532107196,0.013756704402478224
COL9A2,0.012453263342861369,-0.07041220507637076,-0.057249076489539356,-0.003520629187262095,0.05967493730554612
DLL3,0.048853902250927735,-0.07432595257468483,-0.08987241369809874,-0.0077127398990056275,0.04427039696942298
FGF5,,,,0.0609886214674584,0.011212009217013912
LIN7C,-0.03541127953101347,-0.06941118520867433,-0.06259870799951758,0.010152346496098176,-0.049260715128781656
GDF7,-0.017226669219722105,-0.01320140819957309,-0.014355017453298655,0.12058093888766284,-0.006958957188691364
PSPN,0.001511027331191971,0.014357110651216342,-0.0412693295346928,-0.008205427092252785,0.005445123060995597
ANGPT1,-0.023404530757864635,-0.008531953990930844,0.013626869712799718,-0.032301336058081435,-0.021416547066359565
PNOC,-0.023592197301180746,-0.014038435548365187,-0.017018459495890644,-0.0014125391106103538,-0.029133185753668266
L1CAM,-0.0169646709999743,0.015503369881931446,-0.01816169596720098,-0.00872455305420175,-0.021801258270507037
APOA1,-0.01503548287796836,0.027449551061365478,0.017887199599080552,0.03262430029027281,-0.004582370477583577
PSEN1,-0.008941734859897183,0.05005639166757602,-0.031285780980094983,0.012761781869283052,0.05096077011917245
CALM2,-0.012023511242577396,-0.001307919210184056,-0.10461371738606115,-0.02085952612810588,-0.03633711320575213
CLEC2B,0.02779428553368451,0.04097762586805882,0.02213745288402489,0.04183735264083232,-0.02269745125870057
NTNG1,-0.04778348635276471,-0.05581278598317475,-0.003869093560169376,0.060617108443846046,0.03399128703055262
LRIG1,0.02673555894344023,-0.020367982184473006,-0.06039170878627744,-0.041815458440101705,0.10353086002572479
CPAMD8,-0.011419698340843812,-0.014830715959651596,,-0.0026012952504121255,-0.02533030756883557
GHRL,-0.020248673393297133,,-0.01552773842089481,0.05633961571406131,-0.02232892968489439
NPY,-0.016979613735663254,0.059912764405625415,-0.02292706554515069,-0.010262319598133524,0.01145778726267299
MMP2,0.006073587265620659,-0.03395382351737863,0.04632182144973921,-0.010689691474566115,0.030482589139989726
LHB,-0.009945694836261251,,,,
PPY,0.05161424071029157,0.10006071538215418,0.0066824763400780834,0.03443418996939376,-0.045344355228848325
ALKAL2,-0.00980119940291127,-0.023816151443128018,-0.049499820315520804,0.021487222413159594,0.040005980315175396
CSF1,-0.010883606765463285,0.010963843161841024,0.03667600868655429,0.04376403005271993,-0.023822668746536334
SEMA4C,0.020314137722364522,0.02003735857049512,-0.0022613377884850307,0.019885050165329116,0.046673590736772824
BMP8A,,,,0.003792882893856742,
ICAM2,0.040982756705646,-0.013896608386574243,0.03393203069885555,0.022893959246914734,0.04930045609296298
SYTL3,-0.0008132945847881423,0.04629128800861701,-0.025408460838898608,0.016241196223323512,-0.00019401351242047605
IL1A,-0.010290255602660718,0.013127127227058293,0.028042430924577363,0.024432885223172177,-0.04013695278186734
HLA-G,-0.010504578356556197,0.05196159201365331,-0.026034889460363142,,
PGF,0.02243029060140578,-0.014443185272503026,0.008119848166207574,0.016280898023765998,3.6386628599893526e-05
LGALS8,-0.023917019241274998,-0.0011077037132932405,0.021289725021253137,-0.0267579103726474,0.0022745765583655738
DKK3,0.008843187999213811,-0.015371678112917933,-0.08905331889445273,0.018757461386060263,-0.02270537643787913
COL16A1,0.0037003813371262327,-0.013719378533557185,0.037437925942883886,-0.016134650086293556,0.05005530750378636
TPH1,-0.019115619823493364,-0.029634065323714365,0.011503492835516018,0.05359332552753992,0.06550661120373232
TNC,-0.07400732146713769,0.015214115533438446,0.006873869299817136,0.04778572533001716,0.005049170493149635
TNFSF9,-0.017226670378488455,0.0179007244183066,-0.02218490769382165,0.07391079728113695,-0.009259717184061097
C4A,-0.011791198354332864,,-0.0145064147434091,0.008610243477281824,
CNTN2,0.03403220949075104,-0.014414702624788703,-0.0002460467045010958,-0.0056625545379860856,-0.021722164931662607
F7,,,-0.014355018841393766,,0.032764312830135714
LUM,0.08537059070351777,0.03865843975336843,0.033752674843406306,0.033272356983647125,-0.03990015476175396
BTC,0.006062635012969225,-0.022496520833119822,0.03960087262173993,-0.008346682835830932,0.019043102880016396
APOC1,-0.03321976134632352,0.06219368197000934,0.018832199972546135,0.029135912759747945,0.041621658855347674
PKM,-0.05448783835208168,0.051934141438186275,0.012533621402877532,0.0423475155673436,-0.04000942688813279
TNF,0.08066100844713132,-0.015399745453227526,,0.07819780824905374,-0.024368073343823283
GNAS,-0.01022795178901015,-0.05729909547591567,-0.0033761194849960176,-0.0414824706757249,-0.011063473430619425
BMP8B,0.04114889348681239,0.020917671416210704,-0.04935469478902072,0.013975020777105291,-0.006184666776412176
LIPH,-0.014937900917262815,-0.01716939132066696,0.04417389720673244,-0.039083481904188505,0.03895465890609678
CCL28,,,,-0.014339763189758162,0.08840062551109762
PTPN11,-0.05947529111497239,0.018955137895884846,-0.03248387327386576,0.012307715805445978,0.005228251410023227
ADAM12,0.026398242401413627,0.03534088160880839,0.010880555405904645,0.03165661995499934,0.015123706124308262
EPO,0.11765849856698855,0.07441873420433513,-0.013733906919984953,-0.015249146404390493,
EDN3,-0.01895790507355601,0.0765338805298581,-0.033404423035743994,0.002684336453473932,-0.025510065366519383
CCL22,,-0.016306836528009877,-0.01205090544841238,-0.023563927246506158,
CCL2,0.012134185603740797,0.004123455410196298,-0.03663795910116759,0.04990819300573039,-0.008760380050005593
DSCAM,-0.023363589616099464,0.0015143995244063482,-0.04425348877437239,0.012073324690471263,0.027156524719241872
ANG,-0.05993462774204332,0.01857537444992047,0.06729248919363573,0.0638480694563,-0.0015447672213244803
FBLN2,-0.023091448663408193,-0.01389701323694214,0.03054653611176827,0.0320094275925883,-0.0006838081247329551
VTN,-0.019582184596676856,-0.012538907273460844,-0.01778355579617051,-0.024868812442010994,0.012149854325881951
VEGFA,-0.02596692822434301,-0.0046786293994828905,0.03802098937645925,2.9747335935754984e-05,-0.01824026756790737
F10,,-0.021415308155746472,0.056729728118957906,-0.02692228767052561,-0.016352644520488843
SERPINA1,0.010934043170472967,-0.0007477287564223536,0.026352153511931292,0.07297395827487765,0.006620159433518588
VWF,0.07235425299091972,-0.004905420272558928,0.03184585998166933,-0.03389030685742487,-0.019265285302922645
GDNF,0.03371435077740929,-0.039093966767653116,-0.01923163788234362,,
VASP,0.09038703295846633,0.012495196646951093,-0.01840740061017967,-0.004689055164677926,0.03191937207250824
ADAM15,-0.035508121401760934,0.04607239030468223,0.039859304656008045,-0.008370210927324272,0.0019147183234441939
WNT2,,-0.018314071471404347,-0.016490625627849486,-0.01392177272131166,0.04361544621734357
CALCB,,-0.0216900143893278,-0.0214529600249425,,-0.008782894156141138
OLFM2,0.015588744824669855,-0.019438436708236813,-0.08299836200473248,-0.0016106449862659147,0.028417726576842828
MFAP2,-0.007931582474685605,-0.024768698580973633,0.008604510429552166,0.012572565068081014,0.028600264027721888
HLA-C,0.036177952875023955,0.06437021589845189,0.0004957152430780612,0.0199602793686812,0.01921723404629694
THBS1,0.03855736697411885,0.08356206033921425,0.029225124692212685,0.06509907627378995,-0.003365766992844908
HSPA4,-0.0019937802504133924,0.01264478806284434,-0.019536368907385557,0.01268389474444754,0.019690973444506696
LMAN1,-0.02260606492162298,0.03580946660242514,0.03966116385214957,0.06377775934778314,-0.02202143229864409
LYPD3,-0.011165529446414824,-0.034123147686991984,0.012561686752859288,0.07518110509571345,0.048887813637210016
APOE,-0.025185234784829025,0.056660465170865176,-0.0180942584651385,0.025743810621550664,-0.010002747091283671
SOSTDC1,,-0.020789297471641557,-0.015188422204816344,0.02452872791237974,-0.0074598759463905505
ANXA1,-0.018824607301035273,0.05619205323511387,0.019802604364320294,0.05888342564538851,0.008699603947072728
WNT2B,0.01973022355623503,-0.009758836709085195,0.06813357041186015,0.06271003611716014,0.037721485331172304
AMH,-0.015514981665361121,-0.043321863162393955,-0.03243831093101701,-0.02374795421221777,0.05303023505937972
GDF10,,-0.027462558525698445,-0.001797638227513197,-0.009012238269630938,-0.026337844239974612
EFNB3,0.027133742685837722,-0.03350955978105593,0.0217325870673678,0.04091576398940567,-0.01345978310872766
LTB,0.017193677843986326,-0.046856174255533345,0.058542945030372204,0.08487462259712283,-0.020685571733090987
ANGPT2,0.06951342507351685,-0.020173980380157355,0.005871470130538999,-0.01522757444129244,0.00615371512041205
NRTN,,,-0.012229058658659099,,
ADAM17,0.008412603180906301,0.02434782086650829,0.023207134149186827,0.043259517205339534,0.006897176057768757
LRPAP1,-0.043826380189827076,0.030610811286782377,0.04987125504475764,-0.03088478874545853,0.07327644121199986
NID1,0.09165089666006006,0.010276120428770954,0.03840468484188518,0.006319876029681521,0.04816946341904373
MST1,0.0034412594103081394,0.0018631750435088345,0.025507503684127075,0.013829228746584472,0.03105949691265277
DCN,0.04785070440984184,0.016036404547441555,-0.0039917927231035545,0.027994173862011078,-0.029722015584098774
IGFL2,,-0.017668267419996404,,0.025382147240243545,
COL7A1,0.0008875559148737064,-0.002091342964642302,0.011677004963396223,0.01623922556956219,0.04334520205199852
CALR,0.03463166310890589,0.028739772985941336,0.058564457142433766,0.013622461441777079,0.020203683453064558
PIGA,-0.015248138855077002,-0.017549042261260535,-0.01796601244578645,0.04200953664670934,0.0050241520316755975
CD200,0.002995891271529693,0.06043519096945504,-0.019370678532043703,0.027881715568771316,0.002559311857092066
GRP,,-0.016656816056216352,-0.01341327850444815,0.2326397776144627,-0.00770576707881851
CDH1,-0.0391734609751886,-0.036951978304227244,-0.03695027664914584,-0.03068216313099093,0.023251336937409703
LPL,-0.00019439498050988216,-0.011035641016962527,-0.05000723172326477,-0.03919935832778381,0.1286760197871323
SEMA5A,-0.034074014534274534,0.0013897050012722624,-0.0321305288329773,-0.009510232134682104,0.06540873452779744
SEMA7A,0.026124898473477667,0.050443195350503255,-0.018430322765658123,0.05336417764864866,-0.0021159624444436046
SEMA4G,-0.03372446785602897,0.025333496388358273,-0.09486062493074478,0.051742938315850896,-0.05256687607114529
