,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
ADAMTS3,-0.023459331123957546,0.0012368033265466052,0.0710723609254153,0.04447766775605685,0.06266899920353353,0.04518308047450087,0.06706800524668746,0.06428999483440491,,0.07191738396667206,0.03061383559681242,0.018875542542055587,0.02865822281310615
CD34,0.06416043046459084,-0.030764308053261094,-0.00920222307467966,0.04495466583246937,0.042009057755231526,-0.03450420274918919,-0.005369957584320144,0.020427791722451336,-0.03712091856679349,-0.0023195614944906853,0.03974898843612586,0.011428383595514895,-0.03212105615982515
CCL23,,,,0.0809692140774756,,,,,,,,,
PLAT,0.09765753919000794,0.05335451383522678,-0.003712013332512199,0.042863553066559805,0.057095266718086665,-0.005450039093054365,0.020083583893301768,0.0554743365446056,0.007722800558329136,0.0749690039611955,0.10869933290281622,0.10135423860014828,-0.023763387609490545
NTF3,,,,,,0.011777035267917794,,,,0.0646520839385497,0.13555683959471507,0.019933066375375768,
LTA,,0.03742644601664519,,,0.1308416546337176,,0.0020597790830023488,,,,,,0.005359609904903122
CKLF,0.03640661976284496,0.016635329974576705,0.02693320931094217,0.05332046315913416,-0.01439291472470213,0.0353961831813414,0.04461968455415521,0.015140197002536064,0.13026122503241347,0.08205511103845917,0.08666109556543311,0.007364243570286921,0.026916079363597627
CD24,0.004694473165943409,0.0156733783680584,0.06170167331567195,0.011096793535538456,-0.005745713446138154,0.09912853496511313,0.1007778631549559,0.07913991627693173,-0.08138344270061837,0.0026742633119691463,0.07098670755373884,0.0028907376104841042,0.01852634292355466
HSP90AA1,-0.08121435829077583,0.04523988644348712,-0.061517531001728486,-0.05223909720396156,0.06220959772193707,0.012172352949115518,-0.039950109872042276,-0.03794721441769509,-0.021486969742924345,-0.16646370382573464,-0.13666233944918968,-0.01339185846285651,-0.007143737890374039
BMP4,-0.0207435365066153,-0.0340888424054075,0.021374116796070458,-0.006196695983905588,-0.008219148017990278,0.030135491147646947,-0.021551961578714786,0.04672049281921808,0.030247002058927774,0.08900176693602886,0.006674510414791705,-0.03007110792512778,0.08196748264846163
SCGB3A1,-0.016633052077516423,,0.021859342510819727,,,-0.01555588181110386,-0.01764888605844902,0.05515091744952647,-0.04464149748880065,0.12891802252772894,-0.023391947185424315,0.07045644549347842,0.004904022172460791
IGFBP4,0.11613113626953592,-0.010549766718205029,0.01668243976505591,-0.013761189746009915,0.0350518252859297,-0.014423313938768138,-0.02053047420737905,0.048146472329493206,-0.09959725915818644,0.05550542329744932,-0.051478469453962374,0.018716689566470535,-0.053736251180367414
RSPO4,,-0.03114379247092353,-0.021054634009159443,,0.014805122775791145,-0.015555879535704246,-0.02553397149778706,,0.05997302661435055,,,-0.002169637163832376,0.025854117573926652
LEFTY2,0.062074129955539584,-0.002549614538911625,0.08658931385127877,0.026198852774429286,-0.042467187631145625,0.01689270069646357,-0.031223510542429236,0.04847279098060016,,0.015138021825602602,0.06675767174799081,-0.03874143932517852,0.015342068186168316
PF4,-0.017254121535017933,-0.013850538127689636,,,,,,,,,-0.023562927326169943,,0.06847291005495
ANGPTL2,0.11352407745299341,0.03876064037865926,0.029065268969868364,0.08090379224863466,0.03904532367813559,0.017471324792903295,0.0575815985947114,-0.006202395863131326,-0.03769911074078642,0.12625697831294103,0.11104994749685337,0.07431830142234833,0.005225927756397799
LRIG2,0.013067334266204392,0.049578631183597656,0.058151807108818745,0.03489835686799678,-0.0395439940505078,0.04450490090091516,0.07535774536665579,0.00949320218783808,-0.02093900364031422,0.037181026610664,0.069447149322839,0.016500141250753938,0.004675150525353722
ICOSLG,0.0333499526356381,-0.01811536269076585,0.05622073836783189,0.031060197822472223,0.009204274425654997,-0.029522154424234556,-0.0018210884913560572,-0.02672014518120179,0.11516560512510424,0.010096848247404295,0.09134800141186594,0.021690083309651442,0.015453106960863355
WIF1,-0.031045991128668966,,0.010919401585229901,-0.057160459475352726,0.03652837746534755,-0.029272944515031044,0.015853717045462422,,,,,-0.026482110283456088,
NPPC,-0.02092586316220205,0.005915892042238828,-0.03672818676152787,0.026876968738640216,-0.0326263028471731,0.030814814674676266,0.020490518854409112,0.04286331904334308,0.03297998835847788,0.14499814161524452,0.09674648283384171,-0.026891764509078372,
LYZ,0.06694916505456999,0.0077502794596844525,-0.030473707210757588,0.010601185036534903,0.02382047230105375,0.02612833678012469,0.04057804018346028,-0.005965494371402785,-0.04282323998161286,0.0661261538379114,0.040135522929428714,0.005755265945999709,-0.010026462682745367
EREG,,,-0.029628865673236648,,,,,,,-0.006789694067382343,-0.016657965770475174,0.02881570723183417,0.04601839930878481
SPTAN1,0.038171265709200396,0.05409155075655947,0.047106501960799047,0.02800253778446436,0.020321238253137423,-0.047810574519266076,-0.009360581136626136,0.06650154333541342,-0.04768731578622365,-0.013263635503251024,0.06419007376756816,0.016180305702278457,-0.0038833685624515605
PTH2,,,,,,,,,,,,0.014338466330418052,
LIPC,-0.02112357991484536,-0.024890448566871535,-0.020384351115373258,0.0216514264119816,0.004688645337298177,,-0.039732409011082916,-0.05535228847069707,0.011324090746187678,,,,-0.03326903162691994
COL8A1,0.06120519883575129,0.02785412882990324,0.0012090423353098,0.07325836001835133,0.020572953588059908,-0.03923304973963456,0.03185752738220969,0.015056006110719791,0.04472370927792763,0.07905667434578692,0.04797190485530061,-0.00500862297499973,-0.0494871143888012
GSTM2,-0.0016444190664416138,-0.010964770575994463,0.006995648702436237,0.00020628649746647713,-0.007002597393144231,0.015335270161692326,0.03148156357279473,0.017126300976335808,0.009872331337351263,0.05436063362151829,-0.006153869496701492,-0.04740517259300288,0.045457714286592066
IL4,,,,,,,,-0.006133300348928698,,,,,
SPX,0.01746170619206659,0.01921821418178114,0.027579430561388556,0.01752230459270443,-0.020062926559059408,0.032814185363808944,-0.0626564355378841,,,0.04013199116838034,0.11154369227177838,-0.024084792042060026,-0.02134346748834568
MFGE8,0.04086298527771462,0.023077137076284938,-0.01857131408458527,0.022120343116780686,0.03370261902379218,0.05464667230644031,-0.022224403081422976,0.040669109193342066,-0.05540851382894955,0.05313719636642347,-0.01499891418111639,0.012058641446702593,-0.020411118652742182
TGFA,0.009151744701420158,-0.01600706820045695,0.003234736873821269,0.027112008212698203,0.05989388500771654,0.05375490882935998,0.08077748977312206,-0.04371650059973159,0.020973763860452375,0.06130584962023717,0.06774395265245418,-0.0010854360182095146,0.047522912285229806
SLIT2,0.03314345950337912,0.03289128432936061,0.022594858409496873,-0.028041098540832185,-0.01818334365297654,-0.008476611382425116,0.028660531838024163,0.05114264515108805,-0.03399154733037962,0.0696066950286919,0.025076520371473576,0.0021797998082642347,0.04358475013730055
PLTP,-0.02798445091196014,-0.028083095644531066,0.013725113679505739,0.01264240058654822,-0.005890937104236808,-0.004996965056723508,0.01283977553849938,-0.05929391971216861,-0.03002829280805111,0.05616150652276814,-0.05533944147011178,-0.07180995985690962,-0.04638221096771744
APOD,0.004517740961286742,-0.004585024280449589,0.019120833799116096,0.06836394529188576,-0.015110842626828254,0.03814503709300225,-0.053200453588684804,0.044431176075664935,0.03626397993987605,0.1067982833923001,0.11764893497305164,0.037050117689099535,-0.07441571202795882
B2M,0.10477809550514072,-0.021475228286110024,-0.004813661072538868,0.02934426207377246,-0.011473788727022911,0.06826873668450846,0.03296810855713241,0.009885421798353545,0.036172038023216925,0.15170213040115912,0.0052243198675681925,-0.045874743919089654,-0.04717693746220619
OMG,-0.0005253143917387556,0.032310220140742044,0.05779177832254919,0.04739534709685055,-0.03652090342064641,0.012922469323154148,-0.028839668733118485,-0.06748171923192052,0.006799213004297236,0.10181829054943067,0.124106413341317,0.04312982396231164,-0.03850862995326415
CXCL3,-0.00301699182962428,-0.007062423244538131,-0.05630701909713166,-0.003961746017948023,-0.02112037183555574,-0.016641502952910246,-0.018215297825126216,0.021997750846860384,,0.0035530978908792712,-0.06697153161381282,-0.06416086813709643,-0.00553341811955979
CXCL10,0.027397568689327356,0.019250433356336246,-0.012047576046916496,0.02455738209397409,0.02279814067528372,-0.01427984472879901,0.018077572286747164,-0.1022422052672179,0.03846773354804648,0.01513482616074888,-0.018912646885204283,-0.038925870162802904,0.07672478530039464
RSPO3,-0.022593887850807192,-0.016084697923326063,-0.020384338547420843,-0.0277809306488233,-0.004136129799896674,0.04359723638485407,-0.0010303932867355386,,,0.027466398626372363,0.047489917855434896,-0.06586056618627241,-0.01875194448390256
CORT,0.012462732169717515,0.04022115102367445,-0.02473947256077921,0.03501973447260702,0.03278148532746077,-0.02076473715468447,-0.014076857070451362,,,0.017824639862301185,-0.024657405835043254,-0.04737892617877806,
NCAN,0.0018487182906339712,0.03596987312166348,-0.0031651121724475878,0.083868095860628,0.06416044843138752,0.039362977803254345,0.010653094180948255,0.054349189681041576,0.003404967012710108,0.13379018566662204,0.1254128394845788,0.050414577180299396,0.06606584728032601
PRG4,-0.025014126415141367,0.1291110300393546,-0.01459511321641894,-0.008065567888752007,0.02563752896169172,,0.07048763777553925,,,0.007924794060668927,-0.036383511196026376,0.029334603043230524,-0.021626181268480878
ZG16B,-0.008577671587332738,-0.018424766657932416,,-0.025982934793302104,-0.018045739422939244,,,,,,,,-0.023381656689389012
TGM2,0.07681523031986598,-0.0332012391550561,-0.03095320353099124,-0.03167271271758381,0.07609962280271008,0.0027906760153765483,0.01583337313279965,-0.08112917182823307,-0.031564433114249286,0.03312470964805518,-0.051893155666302,-0.029793260495056605,-0.028876906432831143
VEGFC,0.04592982129516735,-0.02829332815888043,-0.005572621312733472,-0.03172929068362785,0.02061797972586738,0.016445555945120666,-0.007412374667166251,-0.05997889757028325,0.01855947745059903,-0.003908486997788826,-0.04940445469703146,0.005814215455604351,0.03931276003994374
WNT6,-0.026837064503918033,-0.021957035220959657,-0.020110660874309436,-0.02366559611642957,0.002012862888064815,,-0.01982166165835452,-0.05051026751426485,,0.05132400285622866,0.10186234590545916,-0.03780787526363052,0.030251791157559042
NRG4,-0.015319626440798827,-0.01932048340338103,0.049139289901979924,-0.016400406321246386,-0.01873500900737543,-0.001786830006503856,-0.02649589627481158,,0.08243372425215337,,,-0.02766387498973122,-0.018751946585548147
PMCH,0.08009550816388313,-0.0044024388191163805,,,-0.015571699837522279,,,,,0.05588019595539818,-0.022697992745174884,-0.021659348935874942,0.058078493953392374
COL9A1,0.04098962453385478,-0.02017883479531296,0.06727134557572478,0.017304278595819084,-0.0024981479827388578,-0.007667442851932519,-0.019194608685458272,0.001251571876233726,0.07512331622890284,0.06647642730878474,0.09491661154960575,-0.09083699469433403,0.037157664225428
GDF11,0.010925174755304495,0.011635625499532502,-0.013648690791884082,0.02893033373585039,0.02604597127649214,0.0398055044096317,0.013209652873580474,0.008496188073802431,-0.05007779373233663,-0.00045007197372252326,0.014663728502474452,0.00928401801041378,0.003730351017878089
RAET1E,,,,,,,,,,,,,-0.0007317204239438313
IL24,,,,,,,,,,-0.026180484109850938,-0.02318722842978689,,
SORBS1,0.04501942961069353,0.014368754739004851,0.07983564515211843,0.04274441552754668,0.042954864410859064,-0.0009999846427832442,0.058976661017020024,0.024347937497606567,-0.031128811829098192,0.05036806214281231,0.017240229889720474,-0.006271584335134005,0.048131019695569245
DLL1,0.01656930135621317,-0.00706440197204052,-0.0028910395757370173,0.024153677412723677,-0.0019878120405853626,-0.010359165258644595,-0.009164407999359423,0.005428998476967969,-0.09093479207875119,0.11492154997501539,0.11744002705957347,-0.02240895238867288,-0.006018183322770564
TLN1,0.026307243401400074,0.023596394023477414,0.09004582271974416,0.058164123936853364,-0.013999782114683435,0.012785230313812651,0.06133445122331912,-0.06470550738905025,-0.06924325237914335,-0.00865276448194455,-0.018466042449068795,-0.031154257810213103,-0.016002068601443323
COL2A1,-0.040898940144533526,,-0.013035650207124909,-0.02221307461639135,,,-0.018492266948090422,,,0.024410714804016506,0.0054394572538047576,-0.04562890792662666,0.020543629207434393
SHH,,-0.016496630860717308,-0.03304625524233728,-0.017462175678195423,0.034779946329454914,-0.017860926592692023,-0.017648884515826507,0.022311165120584307,,0.03725815544056602,0.013269500242610638,-0.004612778472932386,0.08262225372906247
PON2,0.03900952004284216,0.021743573724389186,0.030221774769639647,0.0598775917602603,-0.024544415840767615,-0.027049214440595933,0.033904839890445244,0.13998872844423135,-0.02688077585424132,0.14390825019258596,0.10558877358330597,-0.010047359422697532,-0.019906060512234775
ICAM5,-0.029114152753341793,0.021598746550728666,-0.023233465948851235,-0.034635853529730476,0.03336465926741477,-0.026801402419339777,-0.024765374356502678,,,-0.010279913870224342,0.036820612242489524,0.04444999986509623,0.0007649602048769872
HPX,0.02075566936337749,0.04681934805835868,0.005771396084418779,0.06517078486727876,0.05189859579148092,-0.015555880225219174,-0.01349589586107003,-0.03669429552265568,0.05194224136854858,0.03513400372127497,0.07310783284768844,0.025998398046138405,-0.0033614780328976523
SFRP2,0.058177332160870544,-0.018787874812775038,,-0.01772809831563782,-0.029514957463718856,-0.03414960427210954,-0.03462259483191174,-0.05291153620342857,,0.07554379338343177,0.07103355406526435,0.017182075899099418,-0.01869707769378798
CFC1,,,,,-0.022710734886715617,,,,,,,,
CD70,0.029887771452927883,0.015512530555340133,,,-0.007776778261224918,,,,-0.03535625923182552,-0.005492725854048912,-0.028967012681725433,-0.012416303110164149,0.014073358873960946
HP,0.010004945066463565,0.007967477131819263,-0.0208280241345761,0.002976265956394734,0.011242901909722517,-0.002489709906642919,-0.014686807743356326,0.11339490536823055,0.06796994350357773,0.04307900306569721,-0.001174887568956473,-0.03733748460633689,0.044213651252453155
CXCL2,0.023340634326436585,-0.017744680703915907,-0.0333558596438099,0.0055126457040850525,0.0277052709557587,-0.021618864008564255,-0.0036361677806569263,-0.01018534350836985,-0.03209426344539067,0.04739857865221019,0.023572903669601207,-0.048880656067293395,0.046470272189967694
NPPB,-0.021458247003478124,-0.052985295017562495,,,-0.019886443082598175,,-0.0071524812353624245,,,-0.01509140058832158,-0.031337452186364495,-0.00914209179016511,0.02546979262675535
CCK,0.032942573728388054,0.01803021157467357,0.028618940717562106,-0.050047045007229535,-0.02080923423363777,-0.09035919955999877,-0.024174216674647506,,,-0.013852553745133181,0.09299993898841394,0.008854252104772246,-0.024676359566535307
SEMA6A,-0.05118623522796143,0.006877894101835574,0.026442272172417503,0.033668378238370836,0.03792291177401511,-0.009801055043312724,0.09908671547868332,0.0056158890022075005,0.07047886552004515,0.08229718869867864,0.0529396596035492,-0.0027255574265589648,0.0028480135049046835
IRAK4,0.012151684854792972,0.04315594254076311,0.018591463905880002,0.04439923750127753,0.021297740766496282,-0.06016890062013109,0.06551305524004923,0.002142449342294096,-0.032423978809031084,0.04124354184808686,0.04011942509327222,0.03840402012230736,-0.010897867516754587
GSTP1,0.06640881597437365,0.029794842220682443,0.05423195240038853,0.07328513526253236,0.027324988874871822,0.047444273045411364,-0.013654386380656008,-0.0732632741530982,0.009808603797245899,0.01476564721265892,0.0963481374930229,-0.015315473999191137,0.038200649592798334
VCAM1,0.05400521448972661,-0.00043643591133116916,-4.496621695435797e-05,0.03812352728339455,0.019431223640457934,0.006708919651894994,-0.007549077211565805,0.09985130232577014,0.028394885512184803,0.05330799254734407,-0.004588535963373291,0.005493505450102403,-0.009591444601737798
NXPH3,-0.030327968992422898,-0.019759985809503756,0.013344584809843876,0.06621148798875963,-0.04258270986113282,0.06930097397136943,0.04748964035635767,-0.006079691890751546,-0.0421781833859977,0.09043077151604098,0.08084543979642125,0.03519886248601522,-0.06384142153023824
MTMR4,-0.05233402030319359,0.04568880327085911,0.03368867550406313,-0.006080325220683553,0.03794692623458204,-0.01443107400888635,-0.05094029198869475,-0.09613600798231693,-0.08231745695002789,0.01446010573732962,0.08420530265323273,-0.010826119409146571,-0.028455385336009654
LAMC2,-0.016842480155520773,-0.036872866223635226,,,-0.025034813226171387,,,,-0.032577716086824096,-0.018863220229873513,0.027531815581100273,-0.021023776520177728,0.009963217244974993
IL10,0.04447176978815481,-0.011420654264128267,-0.01878582300830353,-0.029148513539012356,0.025938219193710824,,-0.020330239628752092,-0.04436809017142717,-0.023759306607390545,0.0037493402596334496,0.07912642625640376,0.004283164597832832,-0.011718124280463366
SEMA4D,0.0028533618003991515,0.04483142389024011,0.04903543524805063,0.010832186776022455,-0.018960198334445427,0.03608019784589468,-0.0609787304356852,-0.000929956242171483,-0.00045167487792498705,0.013252864840351618,0.11385263953653187,0.06540506028468342,-0.006895001481428993
TRH,0.059717409122698434,-0.006676258763072019,-0.012828068120192,0.031863796795381254,0.023237708066034236,,0.09241364975486309,0.1082486404094907,,0.0869802447786719,0.1242790966385099,-0.026217397991063707,0.018368873033358935
SEMA6D,0.008301943615608685,0.022947129789085644,0.06654694514818704,0.07315288905141006,0.028868675483616102,-0.024150297736929244,0.05068219842128814,0.048053387573763734,0.011817388822302152,0.024695164953471814,0.04640153045995719,0.06634966322750659,0.06519174423413665
CEL,,,-0.02530844214426232,,,,,-0.06777381229217165,-0.0411396803990886,-0.017884301728728867,0.04965185260431325,0.015370282015936968,-0.003312424138686408
PDCD1LG2,0.0533532404386748,0.018264346317019547,-0.001556955384988208,-0.022634635746731663,-0.03552801899290073,-0.05043222735461469,0.026623942039277614,0.04323508078494999,0.03465886783766579,0.03385680089939027,-0.01127689075431914,-0.029043407154097044,-0.0021404567632208027
SPINT1,0.0013095600184900489,-0.011557705022722792,0.00928797227726708,0.005529678643977712,0.008579390866703951,-0.025421730663195467,0.040134337701261937,0.040724571295082806,-0.011797734851845822,0.04911691729238108,0.022191732616181608,0.05343423933319119,0.03661219200546697
