,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.019893155537743124,,,,,,,,,,-0.01213356201586767,,,-0.019802426811900906,,
BMP1,0.033000061949016765,0.028600903216335277,-0.012080401750211215,0.04945240758047461,0.05027119192902605,0.0003291377858477472,-0.012059469297342335,0.08626946937656567,-0.027302432988130648,-0.0398769434334357,-0.05285087098500574,-0.06066469593000335,-0.09198804961493315,0.06715895531537375,0.033716449005342555,-0.023776941405419968,-0.010064356646293108,-0.07598233955357023,0.0570339299586603,-0.1222505609322638,0.06822713550466543,-0.015536065304859192,-0.0472619848215518,0.011091176884629614
NDP,0.028931155513130663,0.014760509097279861,0.03822170029672719,0.015316686544216545,0.10785761635575676,-0.043542137990946424,0.04502003952650587,0.0023195657410011914,0.04620810860106834,0.0017088229902231591,-0.027955911538608123,-0.029300987332441044,0.05088335782023625,0.16140478391987656,-0.05557568634217818,0.046960086110844304,0.07147764915737162,0.06857926809259625,0.021984105527833933,0.05625729591603521,0.09628752660772662,0.0011831282206450195,0.008710432400409446,-0.006933159704921654
TNFSF18,0.12028082695422727,-0.03701517261894463,0.004895510880930783,0.0002453866839080318,,,,0.12484999006235771,-0.03150816025802767,-0.029237961373744185,,,,,-0.05071175820481916,,,,0.012303810528890922,,0.0061980347916394925,0.13266225146717908,-0.04310867309626222,
IL36G,,,,,,,,,,,,,-0.027777625149798015,,,,,,,,,,,
RTN4,-0.015272049930543085,0.06037234217199391,0.08524471352621102,-0.04657132925483243,0.0341925476520954,-0.03952706208142962,0.057791300984040714,0.004752154826979762,-0.02741714611160326,0.022787594536295988,0.04536971505364233,0.10967788950329553,0.11179715723642969,-0.030884720335400243,-0.013745526557753927,-0.00351480461016706,-0.018478355681685293,-0.062093067438737284,-0.003916166598318484,0.07178151628510676,-0.0765780270567934,0.010154041136846486,0.0695756946624098,-0.012195924622354038
HEBP1,0.025190278115561317,0.021470533564443676,-0.004671843863835434,-0.02475628789019659,0.05186042397948271,-0.013266112569918428,-0.009137535421164463,0.01829158224999339,0.09202990490563752,0.02281486284858912,-0.0626293543663247,-0.08583805842793969,-0.02696499440761042,0.032269991679175554,0.10334460705291247,0.04057100547753767,-0.006599455186943635,0.0758454189164135,-0.04221220501801941,0.0005185812794988991,0.07153205210647302,0.08779924751620598,0.00145825424956801,0.018232417161052915
WNT7B,0.06630767757075044,0.054227416673745935,0.0007743377331054073,0.02102895490706523,-0.02128457724287399,-0.05363393315046458,-0.009072185024074779,0.04470428078946786,0.06518830793153184,-0.03566179400870729,0.04050705294638476,,0.07545428428036396,-0.058204650750569166,,-0.037734829529070306,-0.03394411182065436,0.07537914532653131,-0.05856142118375049,0.024682061926649315,-0.05459086077793374,-0.03191010195960813,-0.021997375805897522,-0.03525294210650811
PTMA,-0.022355125853663664,-0.04266144445747879,0.004753552250746727,0.01594697295723626,-0.016773349827107865,-0.00857082963616475,-0.009788254846957454,0.03699501361120088,0.06774965840595115,0.04623712130972153,-0.049495008725268685,-0.20231919056590827,-0.09959858426903016,-0.04528716977257546,-0.03617053256320592,-0.022539889301141584,-0.06684226754732488,0.0469601545515932,0.04614495661048628,-0.042279562140237974,-0.05795812837673166,-0.03971571914569793,-0.07564333380431822,0.09819561330641063
FASLG,-0.02491776398093248,,,,,,,,,,,,,,,,,,,,,-0.01717463801826613,,
