,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
POMC,0.011380047237909767,0.16411943032656723,-0.04104381879717361,0.0006747122026987373,,0.053169439784010265,0.12945304447677816,0.026649483000934237,-0.01948525213494255,-0.01514218072325278,-0.013036237680371545,-0.12560818698999887,-0.015110396391697473,0.1146330557878558,0.05066088264101682,-0.02145311618080159,0.05288714895276261,-0.02116804763927515,0.03648096974069207,,0.10502204988126272,0.0417931496424034,-0.0009393342709859341
CCL18,,0.03062226580389208,-0.04328314703399837,,,,,,,,,-0.2323264661279036,0.004096947870392554,,,0.004350143173370022,-0.016525152368666213,,0.01395321331496436,,,,
CCL17,,,,,,-0.04162420645140873,,,,0.0020396990180288842,-0.03677334880534994,,,0.020939365403832625,,-0.06402625140231918,-0.058081288387962796,-0.02086686591897688,,,0.1252911581270602,,
VEGFD,,0.004466819350945008,0.022362104403698947,-0.0054994342245509665,,0.0032543892071526938,0.02437570947878197,,-0.1221578934713653,0.09403524622148289,0.005783646305636786,0.07377981381619293,0.006572478934222447,0.004802647270807459,,,0.045305336061126716,0.047288328773321085,,,,,
TNFSF13,,,-0.014136208541613992,,,0.005906446057021036,,0.01302248611743997,,,,,,,,0.09858287545883293,-0.024164994366633125,0.08472410860298094,0.0475292306219145,,0.010274868293081302,0.0001039076713965269,
WNT5A,0.026392077493446017,-0.09851091830815664,-0.013423450560922687,-0.015611889369345239,0.07086867893771379,0.0639788203988108,-0.02603943274285,-0.38753726935611527,-0.4120521553298584,0.02064512899655184,-0.04751719532915579,0.0011717849210208606,0.033264803017422774,-0.12147953872821608,-0.0869693164321519,0.023914548779000757,0.06260144629553223,0.09310711440996536,-0.08380560936316789,-0.08445573836976289,0.016222828449083886,-0.24687128491977808,0.011664834179449546
CXCL8,,-0.18056701880528003,-0.10633681241593726,-0.022517934657564277,-0.0860485915448904,-0.09897578910609625,-0.20475551005707313,-0.013683108996264619,-0.15232829596059214,-0.14071418205514075,-0.007768164803972788,-0.20582812003001758,-0.012287107999464135,-0.1615839915975138,,-0.18365232709700108,-0.29940049871464053,0.006395912499386256,-0.09146996646164766,0.022107887976973016,0.02724446207910643,-0.36870866574703803,-0.051661462838857725
GRN,0.00827474956970533,-0.06276403616481428,-0.04681866278882406,0.0033465867032838963,0.1369365658362495,-0.027823526440642652,-0.095548157161044,-0.3082067221469708,-0.4944917730140998,-0.044810187764284866,-0.0468090027962155,-0.41201834166464546,0.003945689470746607,0.06339164217068319,0.07137095074492321,-0.06254229159015091,0.001283859233105857,0.03356924484265634,-0.08256970522338213,-0.003542049011606945,0.0532151839639512,0.17542578325839756,0.022895473585955055
MIA,0.023315904703807178,-0.015607293639200992,0.030616976959052605,0.001307527959209897,0.002487321718023869,0.007942608613786548,-0.09714044389933625,-0.06592984803773541,-0.2013536782645053,-0.07767674707396915,-0.0076707140482987,,-0.03325047210280146,-0.018460252166932218,-0.025417263425024282,0.21215407091351968,0.2263329839502291,0.02434382157654861,-0.1550503509728585,,0.050785787236266484,-0.08086937999331202,
COL4A4,0.05106072280493211,-0.05020010941603441,-0.06999673486205177,-0.006753311258492382,0.01790029713045374,0.03258958735119056,-0.05562559590065836,-0.056607491260413444,-0.01821138941045027,0.014965291497611284,0.04787624954754802,,,-0.07911140546306274,,0.08461049536170215,0.09513168874594742,-0.03390609560497273,0.028129334937124526,,0.06148305709208481,-0.19044102606845698,
TAC1,0.12971920914470006,0.40880037087710386,0.22525996862320483,0.09862082443291838,0.2337148269229601,0.29882440247827186,0.4248983121964452,0.4369578265842938,0.5914476707690809,0.4352432497330312,0.15444273450547538,0.44242429433349556,,0.4895657540613815,,,,,0.1349994149479415,0.025898029753529613,0.07583811267355386,0.4584727225009946,0.11040865908076385
RARRES2,-0.0028405529398881596,0.1460396751246146,-0.0054161181122560865,0.011390761244297332,-0.05038632385595692,0.07697371338215382,-0.35846866725075116,-0.2278826227088281,-0.5479655615010215,0.22514933505795895,-0.013315772341199777,-0.19124764280149134,-0.0028977356897201914,-0.2542571177358672,-0.026784701976774114,-0.1207392748024662,-0.035948589982967065,0.04431867314034622,-0.05652074706725219,-0.06329418155113277,0.04372436105472461,-0.36199329193850177,-0.011097908705611512
FGF7,-0.0327345395223555,-0.08533359445923361,,-0.013714481374516247,0.01581526877984626,-0.00016327545916751586,0.09529714267815176,-0.01623647330239419,-0.10083512491871834,0.010013681482341594,0.06568952966205006,0.02485119335954133,-0.02380948060216373,-0.04168341936801469,0.02343766634221899,0.1542549964264605,0.10896607932877775,-0.02282298020610203,0.05210549704152971,0.07767370470591821,-0.005031190136517432,0.05652527859583202,-0.015867546878307805
EFNA2,,,,,,,,,,,,,,,,,0.10809927112766038,,,,,,
HBEGF,0.001810866999661812,-0.10622707177661866,0.008237763093941695,0.022777008341925947,-0.06486487487535628,0.004185588456831265,-0.19164008975143523,-0.24927203046532911,-0.21169122523032244,-0.2948417555362918,-0.05704494350525559,-0.2845137243538067,0.06963453749656728,-0.09031553983203827,0.06987859532633271,-0.0011038023264744018,0.04189773032575604,0.01707864253598707,-0.04040958074804704,0.00039828585683080695,-0.09359329378472643,-0.274845787222138,-0.1384446000899525
CSF3,,-0.06063579441197772,,,-0.034678409195053925,-0.05453867923400296,-0.05315096384497803,,-0.01677115598525681,,,,0.01629030221457422,,,-0.12417388324889173,-0.1740546552621905,,-0.018228834806776773,0.019299927059516168,0.04797668442692007,-0.15072938420117557,
PI3,,-0.07270907569435514,-0.03992983073076796,,-0.013455828510693739,-0.08894498271351435,-0.12131394991714908,,-0.086593298939057,,,,,,,-0.2646533587575959,-0.30061655607756266,-0.0297021031173228,-0.1414557465736693,,-0.03751062186934702,-0.24509774277749852,
PCSK1N,0.09677334291410664,0.4143842872309387,0.024738479267708842,0.06129991191661549,0.1750490370114816,0.032423667326530854,0.11431945659918666,0.19703660034495457,0.2913746148371569,-0.13418487870342935,0.18030433721438305,0.6328678958657616,0.05853981806613968,0.499293493941019,0.028431336999596914,0.11471125106180272,0.09455997442365416,0.03939641329026806,0.1442846457036613,0.24245754225396313,0.11612840216619855,0.5530836807821666,0.2545967711290274
NTS,,,,,,,-0.1359154655668825,0.016186090794262323,-0.07134213751055397,-0.04884308977329914,-0.08529462846564353,-0.10864064548311952,,,,0.20293946052900955,0.06126215948820182,,0.12243646929165168,,0.006065292322158867,,
SFRP1,0.030508759876857038,0.10641750865507302,0.025241047616990583,-0.0073229498613904325,,-0.03756320256158927,0.13036992818108592,-0.09353343128382828,-0.08072437038605845,-0.014653963712461616,0.11198158484645171,-0.23174968160879114,0.024457623004134187,0.0238334909713216,-0.00900749829094244,0.07682914570579034,0.12316051329443138,0.015376377598097239,-0.008865576446099728,-0.058710836295243915,-0.021486318253405377,0.005326633711955788,0.06046348163511314
CXCL13,,,,0.022446904583743894,-0.03984193257511017,,0.06160889197623113,,,,,,0.00944015037166518,,,-0.030741654865384604,-0.0796991572078316,,0.04745383081163562,,,-0.0964137170695814,
MICA,0.008877346992392055,-0.1552856608466984,0.03659294698122543,0.03528417307751516,-0.00010112974538132581,0.0014842634153487597,-0.04055367436453813,0.040267910717401656,-0.21523515554177255,-0.011012768058953949,-0.018540758611160568,-0.07009566949161253,-0.008671976087076904,-0.18042112250803996,-0.07079615596661684,0.0136875529016003,0.057400520145245174,-0.02777252292492819,-0.03738369605671555,0.06348338982965157,0.029255307258679274,-0.12811442334710188,0.11945815580443647
TG,-0.02477109689262699,-0.012978856106095787,0.06838978602414623,0.041834036113664944,,-0.048023702673715,0.03265212227081605,0.019111863779572913,-0.01080392835614227,-0.025659117277294915,0.014782136560032999,,0.0015855856580869491,-0.03704369044387476,-0.036835473154092184,0.014691851274666835,0.08851411207888803,,-0.0314767349044906,,0.045638894134954915,0.008740931836919898,
ADA,0.021330137916720088,0.003003863377890055,0.010012949605900115,0.012424383416053597,-0.004220745680596187,0.04200114948348357,0.016661937862550272,-0.07240170118113723,-0.3786190074847459,-0.04383736557265324,-0.02021184348933969,-0.24522590406877523,0.053187413809762225,-0.15145557016006014,0.06546699080950029,0.010100157891251627,0.007854678647122677,0.052416090980912544,-0.03935008456574305,-0.12797151579620006,0.016703080671694497,-0.04519971584951664,0.06224180251969435
LAMC3,0.00755367881931357,0.12974058373641953,0.04232486807825532,0.033457380171109205,0.13476447663187108,-0.02541910207690794,0.043602742996845086,-0.16428474203097615,-0.3105066390632163,-0.10886907991865119,-0.07734311751720277,-0.09485054570256801,-0.019682298599137664,0.04637149842005415,0.054398160894534,0.01838159232279471,0.07858386187259345,0.02281145673636384,-0.01570556980746143,-0.07786087893947814,0.07785304267458575,0.09764057219246004,-0.11726525532325947
CCL7,,,-0.04416581953114386,,,-0.024291305089736568,-0.06652722705181773,,,,,,,,,-0.02771545497305485,,,,,-0.05385048133018753,-0.2218021505196198,
NGF,,-0.05789635895051095,-0.054061923102937434,,,0.0021420365578850033,0.0015556304364239806,-0.008555431348827615,,,,0.10929804157116957,0.06550721888821433,,,0.04200778810127031,0.04474807826403818,,-0.014373559522626837,,0.0667008282468576,-0.0402936718327245,
TNFSF15,,-0.011217510532636955,,,,-0.028925773585816293,-0.012642296751091317,-0.023826594593723167,,,,,-0.023456397021108813,,-0.03395298161600648,-0.03210992773027636,,,0.05745943898440272,,-0.013565074380111274,-0.10164855245726374,
HMGB1,0.0033153992215190567,0.15001886445728388,0.06043542974847606,-0.038911818975741044,0.19215661345142765,0.04814733117082854,0.0960197077818405,-0.18342053978284717,-0.4793767163346173,0.18961034262347648,-0.08886341099931175,-0.29198291236410073,0.11281180418723256,-0.01141437490448843,0.002329001917392486,-0.15969958724396544,-0.034690791135973405,-0.025781595313933887,-0.02098783642447539,0.018800568205848564,-0.07584621605636073,0.10662920400106977,-0.12450380113810723
ITGB3BP,-0.0478097292293788,-0.24871262258695917,0.030972565425531586,-0.01519489825594203,0.01716968522199867,0.05797718266641219,-0.03499973239620664,-0.2972225809771086,-0.3511742272724221,-0.02387020472757636,-0.012559368123469816,-0.032521896895185844,-0.0074007613167761995,-0.2862896351117793,-0.01821445311679059,0.030816195282228502,-0.021750508106286197,0.020697253197361837,-0.08481113445755727,-0.03667357021287189,0.00039371830264046595,-0.0718555889803841,0.019793614765719482
AANAT,,0.003088924984158219,0.03463488498616272,,,-0.022998901470758663,-0.028281244068958687,,-0.01904498861554987,-0.012955281893507767,0.02153351108795997,-0.0556765376445977,,-0.03127878772455717,,0.014873698954981683,0.049145590262223704,0.037607156328170514,,,-0.009188757399158552,0.015811542044070967,
RELN,-0.020535896059081696,0.19796672352707612,-0.043570344717928214,-0.036103955762011364,-0.004416063650881248,-0.014929057235291646,0.06901561490955034,0.15080416234818733,0.24954260105682835,0.10260463819566853,0.05811861386251498,0.11529399723578623,,0.17149187999991242,,,,0.004869802423069502,-0.020172012706909628,0.12012458606889982,,0.17378105390515966,0.025810649903727206
IL15,-0.013249021292910886,-0.0417415212654736,0.0261725836688971,0.00064066921974619,,-0.005795028072596412,-0.03088006418936775,0.05856316866833446,-0.16912409667142653,-0.007980590393847886,0.06203320383610513,-0.08501112805249418,0.012607338078008555,-0.03271482198947015,-0.04503898980173966,-0.001987195845751574,0.021955071089036826,0.02875216586651906,0.03482196280122404,0.09970664783460254,0.07933876253556478,-0.18109423833447097,
UTS2,,,,,,,,,-0.21851966650618465,,,,,,0.00169032836147861,-0.0038111874585798587,,,,,,,
BSG,0.018313727766658586,-0.24943652512213602,0.13641039288488427,-0.053540948247957264,0.008050317524982203,0.001484534965279144,-0.020751170664753495,-0.07824431003913562,0.23058707636314943,-0.22812766760873063,0.024227428893990866,0.40266404356408925,0.0012268730290677086,-0.38124332366513186,-0.00972782622873716,-0.04781158728014833,-0.05991128650620273,0.07945450032062125,-0.18003583852965968,-0.04579269695077115,-0.018484608816415837,-0.12191967503599181,0.27189157285439775
ADAMTS3,-0.047280077597331154,-0.10186409766538841,0.08416458482604021,0.020626358415105746,,0.0022678618937161106,-0.013489656921212687,0.03765660285109437,-0.47505571416093273,-0.0627508342708961,0.006952637937708745,0.09321605426483348,-0.004627947553339108,0.01698960090238654,-0.007104306109043955,0.035569487520880794,0.2001004517531434,0.04732266807175547,0.11302054802792254,0.021578866697155953,0.08724886708103383,-0.04373238218347458,
CD34,0.0051690954071644795,0.20178977917895505,-0.005888099257186022,-0.015827943977606927,0.10689148259657444,-0.014428975150510757,0.0967485841901596,-0.0853452896103305,-0.26746403435405597,0.071195363976917,0.0669499340663125,-0.009376459309209443,0.09145409000486779,0.05911144016848958,-0.04985075826441143,0.0434964678276034,0.07116490667192722,0.11072620502147258,-0.043791273567617126,-0.06691875194856872,-0.005648967884827616,0.04925685831631302,-0.02007978148373311
CCL23,,,,,,,,,-0.059093044464354746,,,,,,-0.032038356475725095,,,,,,,,
PLAT,0.020003638482119848,-0.10036783602544881,0.09563496766026283,-0.017756081697065048,0.05090324321086105,0.053815847926556415,0.01773166275546168,-0.38289145073563113,-0.4211040632860677,-0.3565362531829161,-0.03782225646835697,0.012925464943576501,0.04608475127971858,-0.2201614062547899,-0.018219542945248066,0.24427869361022173,0.20965441259125558,0.03879041592751504,-0.1296864979918958,-0.03842733795224168,0.033083253496625865,0.1000256285806471,0.036694845028790626
NTF3,,,,,,,,,,,0.009242878369901859,,-0.017706013208343245,,,0.16026689013077916,0.1805278124006378,,0.15199844054868566,,,,
LTA,,,,-0.001358568352188581,,0.01999445822885389,,,,-0.0480437081685069,,,,-0.054108485028404894,,,,,,,0.018032356455494333,,
CKLF,0.06332339558603517,0.010637026082119482,0.004983875127497243,-0.03613456468048784,0.07395175553131905,0.01093888706260116,-0.06345291796408925,-0.35567190336475146,-0.5396404237384279,-0.023270648433382845,-0.08869528247806421,-0.36226915962289186,0.012775474560639561,-0.3293715576921487,0.009265307039274976,0.1542279965598429,0.16690725677678037,-0.024421389577515964,-0.08979044125849703,-0.12139605070467802,0.10233568327039833,-0.11251943099309658,0.013166970232422288
APELA,,,,,,,,,,,,,-0.01514308025424491,,,,,,,,,,
CD24,0.007840601971959847,-0.14043908903489793,0.032568456648943936,-0.10689998370632117,0.04437003270091279,-0.05532493973243711,0.08062119706165592,-0.14089004444076622,-0.06440352820043901,0.19211151202511256,-0.27822431112526697,-0.10278710653669737,0.08938624354994693,0.008665172352179442,0.016090968081065887,0.18309740668011593,0.18103596281270662,-0.007971848117251636,0.19428348198787726,0.15657762034021944,0.10295750547062645,0.07686427333580541,0.008698968156693512
HSP90AA1,-0.008638319094146129,0.18248958054710016,-0.009376556253500583,-0.005084572970983563,-0.13567655759387948,0.008460628513662383,0.30404212745559567,0.4408042818601182,0.5967256528829549,-0.0637005099270796,-0.011253921891270549,0.6780201155469691,-0.014410208492184154,0.5531354237678988,0.049793891016809755,-0.24393112385597449,-0.2855945313602628,-0.025479352050943666,0.07195133386855126,0.19842354716741684,-0.10486472248102668,0.3106959494313576,0.06866377042960542
BMP4,-0.025493054856046568,0.1264513739618488,0.06975174357044238,-0.0014514275359364033,0.06145970236562704,-0.04868787432564941,-0.08761495131832642,-0.2346124217637294,0.06700556674912415,0.05584637225337241,-0.052246908210309195,0.07395286078213568,-0.04703800407616421,0.05457576136739736,0.04896599675534626,0.09019737840151443,0.18386064739682229,-0.012355697708707408,-0.00999433180315236,,0.04768536676520551,0.009151874305674016,
SCGB3A1,,,1.2871352312033714e-05,,-0.05865033920981426,,0.024572629685022593,-0.023664358091184567,,,-0.010681128066615461,-0.05002522621056466,-0.01834946442097916,0.09734659800383283,0.13436723661386363,0.08605363537531069,0.10524908047325439,,-0.07803132046703141,,0.03742963049380816,-0.0031128054918123883,
IGFBP4,0.01565641860458893,-0.034848570238182344,-0.03312037999426546,0.004477105368528815,0.06458861549597618,-0.10285528552548082,-0.09993040240356792,-0.34328906172661006,-0.34374555016811653,-0.20634376379020403,-0.016906856041522176,-0.22353811730256337,0.04812598853809508,-0.15265108266274555,0.07124782438208235,-0.05297917564422516,-0.08825838647279234,0.0868531902638664,-0.1541165524390553,-0.09478540875752775,0.061464511204995236,0.1750271069113147,0.1198897648610885
RSPO4,,0.018327379129734273,,-0.042215170520717875,,-0.029256706549090888,-0.03344301573676409,,,0.010546442901744254,0.009430643020002438,,,-0.057867782255703853,,,,,0.02371265895211926,,0.07090476418158961,-0.10345019465707576,
LEFTY2,-0.024526178162411958,-0.046174887703653834,0.09011513837994505,-0.018748792002048886,0.1311480037630071,-0.02227049080598099,-0.0138990089257244,-0.14380830520710317,-0.37242528406452685,-0.04405367558374347,-0.016711111464583255,-0.012978883765910472,0.0031491544567251203,-0.011101312643810694,0.043426177147020385,0.027140463623070113,-0.006266369836148708,0.06612604552181275,-0.023184028640675827,0.012425323393795016,0.05577036374684946,0.09018061440594331,
PF4,,,-0.022514924223280948,0.031611127638028556,,0.00038755146805733223,,,,,,,,,,,-0.0627258971463297,,,,-0.07125608913122385,0.04870359679417841,
ANGPTL2,0.012373319137994847,-0.08879649663465611,0.04711681724297927,-0.03921080986719005,0.006175143852088103,0.03984570892838488,-0.046164228466215276,-0.49390322377750306,-0.4000575999702243,0.06026386566786657,-0.05982965360139605,-0.38231623102573553,-0.026199388969343953,-0.4194618543122335,0.09834823228230612,0.11236101365678555,0.1976485972867104,0.01580895571677681,-0.044732941717604946,0.019487295846052157,-0.018857699297043267,0.09624945541532114,0.025066592544077997
LRIG2,-0.02363975864106994,-0.15504767357120242,-0.020885344448402562,0.03159209421344321,0.019508969899250828,0.05514348788419303,0.026908295415853153,-0.1431778169881924,-0.21807932416838904,-0.019409399213388853,-0.10029359894810404,0.06899773862250615,-0.022701467219249413,-0.09809240540128573,-0.030682294955893277,0.06400616201867526,0.04916785992931814,0.01137001178467901,0.02762620725886809,-0.01689114484848525,0.08045883369327016,0.006712954423936711,-0.03390805006409706
ICOSLG,-0.05599545208470423,-0.10662367767331106,0.035674617835199776,-0.058063567047159294,0.06284757135605007,-0.011700805472817844,-0.07375434259556851,-0.1662563542568004,-0.26715509272201876,-0.07598390890759109,-0.04562093193082334,-0.17478503525947756,0.04373427809640087,-0.17139885999506602,0.000530027544471814,0.12905537420904029,0.20410117028671496,0.03327944280269392,-0.03776812052880005,-0.0913831168975176,0.05680631843310668,-0.02753642392408219,-0.0697889727201359
WIF1,,0.5829402403265456,0.022306499840109725,,0.004226923138230068,,0.1853071968007586,0.418383270557919,0.47602171902648766,0.12111268388209684,0.07050629495973722,0.3384412365439162,,0.4665566130634353,,,,,0.017863420866713105,0.039343536456789216,,0.042696378215620695,0.17176324010779165
NPPC,0.00615474127939674,0.0031175355303969627,0.04435141904018206,,0.0010151545225250522,0.1612691425654917,0.16192585009222826,0.13271979266440903,0.09554344573627957,0.11175040594333063,0.10404127519308949,0.1988880804436527,,-0.35337199617159876,-0.02830698751944021,0.04723524410380414,0.023311861126346783,0.007369165487735807,-0.052918479545229984,-0.051652769195978276,,0.1573689866284815,0.08838456755260132
LYZ,-0.012587583038566557,-0.025185426959653392,-0.04067398591009812,-0.06629364309112487,0.0038976649475530433,-0.06729866266331261,-0.20280757726749307,-0.06304761551100152,-0.36757219355382365,0.027784679449124255,-0.036634694601015975,-0.46378977396743043,0.046523358862487464,-0.09973065433249653,0.015196844808950994,-0.028536158899649715,0.057584295164555016,0.031096160855380736,0.012434765656299288,0.04302674250597699,0.08645193335639415,0.06320270641821792,-0.045195753532669074
EREG,,,,,-0.00624546327840324,,-0.09558526235268175,,,,,-0.09948724387210371,-0.018168521379817622,,,-0.0818333750053956,-0.09321123927584152,,0.0013032730683174682,,-0.02714240580367007,-0.052468664174257384,
SPTAN1,0.058786376846809416,0.30024245595849747,0.15845526003038726,0.04401906426943766,0.06557213684351053,0.1252912480691731,0.15286320505726117,0.3341584581390455,0.32582870153333526,0.17080915246697834,-0.03733585103857511,0.6078869357552393,0.027742867842945416,0.35956312296454973,-0.013212759977206077,0.09494325132168484,0.15560291532236578,0.028654916799015426,0.19711518898972916,0.04548145865771997,0.10924794594584916,0.4368807571563428,0.2633042252414012
PTH2,,,,,,,,,,,,,,,,,,,-9.414339824902661e-05,,,,
LIPC,0.029072345412953393,-0.07023317620457287,-0.03225750540379644,-0.0014402295601672948,,-0.010623333632786919,0.06448299343368911,0.05579671508959094,-0.12011426771001206,0.030699027788860363,,-0.021600318078372097,-0.038778065845402596,-0.05137070480521116,-0.030016662644474147,,,0.03907036196403334,,,0.06557703967437874,-0.04437956537876012,
COL8A1,-0.029820633550104104,-0.3401351762533476,-0.012218809264986088,0.06345576556799463,-0.02866251830966966,-0.015438735295391616,-0.12981265508664572,-0.2767090035526255,-0.16668511916904857,-0.10580947299799434,0.023069354357853514,-0.29045594901558275,-0.049300576949282617,-0.310645217461234,-0.005944722696514527,0.03739211281814492,0.06476576052255384,0.02443272199541698,-0.06481229812511878,-0.02020971531229528,0.01727776240669227,-0.2463637613538665,
GSTM2,0.06413981314640856,-0.040562800739810265,-0.00882609277573538,0.062466808295655825,0.0831099387923372,0.0005089851650312674,0.06287938823573866,0.014931417043138898,-0.11992624769067053,-0.10477342479130934,-0.03697443744768319,-0.013599509841103384,-0.010427479616692367,-0.1299286749383101,-0.030291428336215186,0.0785376327584407,0.10431384164857006,-0.042748906052484624,0.06101172697349411,0.04509943974613807,0.05503014476808518,-0.0638588093043756,
SPX,-0.06350088902507488,0.25896219602386306,0.05692990189490181,-0.0021332403948804415,,0.03734895337490946,0.26946925006679895,0.11045117112023133,0.20479920888489045,0.1982554449712024,-0.05961453505792555,0.09852478549838939,,0.4455397204274833,0.02781337309651683,0.06534457965000108,-0.0228563492875539,-0.05422042491400322,0.06163643240284333,-0.18338202428123457,0.12353913530468108,0.05827738007575288,-0.09494708695424253
MFGE8,0.08055718632320485,-0.26459773449491003,-0.0891087811406656,-0.012403638711326928,-0.03597561477006357,0.004426489962948485,0.12609369761910794,-0.19093977988835753,-0.10828072031841157,-0.11879870999867036,-0.08901939277033248,0.18857228135293322,0.022643909924645052,-0.1915184374687087,-0.0021653013368188715,-0.006445605180469038,-0.032845879685152755,0.017249680212613368,-0.0508225871031831,-0.07987946517193095,0.022563747079947398,-0.027962563896138503,0.14902050101049175
TGFA,-0.012227636974470903,-0.32904233412437356,0.11310819406742123,-0.05605646618931837,0.03397009310333469,-0.003624516692303749,-0.11354631459579817,-0.18380008197642628,-0.29998362149565405,-0.23606264525133802,-0.0345940370044777,-0.1876702941633561,0.07078255218814598,-0.16605403812068462,0.0016823050769546987,0.03915287423649772,0.12872651114423098,-0.015751038861404283,0.014345830144575782,-0.03360298679447451,0.1018117171353779,-0.03808086005052513,-0.10608815547150992
