,ZH1019T1,ZH881T1,ZH916T1
SLIT2,-0.03297599040952674,0.05287178350283226,0.06736507728069649
PLTP,-0.0797512855942723,-0.08649965698961613,-0.0179422193053087
APOD,0.08340935420000703,-0.07834657813329202,-0.040031020055795875
B2M,0.10582670456544369,-0.10993454264072144,-0.054977738187286976
OMG,-0.039765655683959074,0.052338769698928214,0.1127253970360306
CXCL3,,-0.000954343939586066,0.008922561500324253
CXCL10,0.0006145600154359199,-0.02429373403030465,-0.007054843508656946
RSPO3,,0.012218443683803794,0.008847365121404046
CORT,,0.08327431296625143,
NCAN,0.03570757438304624,0.049549582122068656,0.10367616001684929
PRG4,,0.046637656095688734,0.007046171995548504
ZG16B,,,-0.020415007549370416
TGM2,0.0005204151197905391,-0.02953801649251716,-0.0009067752120902617
VEGFC,0.025557964449143416,-0.030344174414541732,-0.04659261751881612
WNT6,,0.09076756625046555,0.04475385331700185
NRG4,-0.03160438089990021,-0.02347798507820886,-0.016372712002186176
PMCH,,-0.013517654457485326,-0.023753939325390144
COL9A1,0.04163739264185372,-0.008936392751691936,0.10198987778679874
GDF11,0.04432516182360158,0.06045588275154079,0.040466556042909774
RAET1E,,,-0.01796074873514148
SORBS1,-0.03397543988445043,-0.044838169258229796,0.05027629649454325
DLL1,0.03345791717640618,-0.00858192910325637,0.03629714404300501
TLN1,0.009988057319624594,-0.04833976499927868,-0.02272945593234331
COL2A1,,0.038736710607326884,-0.023827827116506498
SHH,,-0.04033193490959519,0.11960232496460567
PON2,-0.05871633345624384,-0.0828084130969378,0.03435822019039678
ICAM5,,0.05733772100349377,0.013577227063598745
HPX,-0.04111433417381906,0.0040367370177829456,0.018906220229267117
SFRP2,,-0.020535107782100204,-0.012092485122318756
CD70,-0.034299929156311186,-0.03418987899694297,-0.024979530483229942
HP,-0.006078451655982435,-0.051573518346977154,-0.024491786401550555
CXCL2,-0.03113539119856854,0.047748490422494225,0.007366249483919119
NPPB,,-0.0202035316992474,0.058408521094176116
CCK,,0.06427161610509916,0.0540046324013304
SEMA6A,-0.025620641924033023,0.0635527173643865,0.06724110417409696
IRAK4,-0.11209755684091663,-0.024605034389517656,0.07237940732993053
GSTP1,0.0251628682995926,0.01328856848387691,0.03158644430437574
VCAM1,0.03070845595970644,-0.04256563272424952,0.07853055444501476
NXPH3,-0.059851936423906245,0.09561065607212214,0.07409287708453013
MTMR4,-0.040292428325067964,0.061230679571539604,0.037408043267058315
LAMC2,-0.03160439984687802,-0.013120992105189319,0.0782136637450503
IL10,0.030592883772798812,-0.032673954641562336,0.0194100352878783
SEMA4D,-0.07260652122769579,0.044323478951514006,0.012791256818607943
TRH,,0.03205602206571879,-0.018602401817517523
SEMA6D,0.038653085641434305,0.033233494797342236,0.08056049360652257
CEL,-0.038632483601073506,0.06331182419549121,-0.012464148844219411
PDCD1LG2,0.03139162804175336,-0.028542380985095962,0.09841761325252324
SPINT1,-0.0261726879888166,0.052824660345383904,0.025372191967035534
CTHRC1,0.1117182852876755,-0.03504306304852848,-0.022797144964240484
PODXL,0.11382948073508321,-0.02650421365632755,0.01347325114455944
JAM3,0.015293406128318575,-0.07885028193627192,-0.02105685289090252
TGFB2,-0.02358519831651439,0.02976561033997297,-0.0076454451885396724
COL18A1,0.024261007068411423,-0.022999818237010243,-0.06674957806339983
NODAL,-0.025504780465403474,-0.015004838564879854,0.026073859359933633
INHBB,-0.07357296370039944,-0.0438694556264594,0.0791075308205893
LCN1,,,-0.018811761225571474
ARF4,-0.10468625293688191,-0.017664647202177555,-0.006610018581078712
CXCL14,0.013194575257034604,-0.019054583352550288,0.047333983914164574
LIF,-0.06483458641039894,-0.0360676291989512,-0.008145880032522958
IL17B,-0.030178282013894303,-0.018667413454680055,0.04928283829612627
MMP1,,-0.013517653386969804,0.009016877580846936
MATN1,-0.03297605540923626,0.019167304619006748,0.05237728431506346
ADAM28,0.11990648081136318,-0.02302298321340967,-0.011330065411811445
TCN2,-0.014562350823668658,-0.08294451617664592,0.011963155294332157
THPO,-0.03160441576236571,-0.01668874500528918,0.04432304949520174
CUBN,0.04566185930536908,0.04109530404779507,0.10605195264649515
TIMP3,0.0026028973518645144,-0.02343676852587393,-0.040563685380063996
PIGF,0.014560547020214677,-0.0005720712303254362,0.1409778669882636
CRH,,0.011350753251909379,-0.02789543423049771
BDNF,,-0.023392462911252444,0.00928316626937434
CCL5,0.019391595006749692,-0.023184574766666067,0.0018826670952232572
GAD1,-0.034731583164787694,0.03542641144514529,0.11728663115482052
COL14A1,0.017463537452279413,-0.02772072562730656,0.042612730087756144
HLA-A,0.022709198778644704,-0.10585221831890078,-0.012053686533155205
FGF18,,0.009066400180975409,0.0036631333802800035
ADM,0.016658393172769115,-0.04368131746343396,0.03176249823352041
CCL15,,,-0.01613386294657515
GNAI2,-0.022763255489393206,-0.06138504950890861,-0.02697849924915173
HDC,-0.03763463203414819,,0.04871373127081734
COL11A1,,-0.07003895688993934,-0.033749943097624885
NUCB2,0.07563544513193787,-0.0856609212478914,-0.008677183078330474
CXCL1,0.025529640046759058,-0.02857494986558319,-0.01784573241037367
VCAN,-0.024575956247536463,-0.055525462218109216,-0.08035152668567601
MMP7,,-0.045500518730275955,-0.03697592506295431
PTPN6,0.05558217001742631,-0.06441247810216347,0.04344316532299882
PTGS2,-0.03888666323344825,-0.015011752371691839,0.05714032594625521
CD58,0.019179798586804565,-0.05564240020531633,-0.012468404158795663
TNFSF14,,-0.019518782068887824,-0.038696720527377104
CNTN4,,-0.024526867150570873,0.03370734515240157
INSL3,,-0.019518780183059192,-0.02209091794873645
BTLA,,,-0.02136081309597026
MFNG,0.02393479904593065,0.002895797293734927,0.03658141520411604
ICAM1,0.01970973566939968,-0.010853401833330972,0.046628325107772275
PROS1,0.03295331951373584,-0.07575121918366433,0.03936372356284312
CLCF1,-0.03725852070442439,-0.07211385737099496,0.007025878218481382
PSAP,-0.02051693537539162,-0.0794501700305598,-0.0011766942194214344
EFEMP1,-0.04760759772251171,-0.062518602224005,-0.05124000138645391
C1QTNF1,0.025019805159115036,-0.045943602485053026,0.031780854594080275
ALB,-0.04222236890208211,-0.00976069684951742,0.00850537299135378
CCL13,,-0.02189436790162604,
EFNA3,0.005133874347076727,0.09727241699289531,0.06687104582077273
DRAXIN,0.05439205466413575,0.04249324657740009,0.008302494393640227
RAET1L,,-0.02371349798993435,
NPTX2,,-0.06847173531396435,-0.05330949652646613
FGF11,0.035528429826703095,0.02958724038526402,0.021291270030501217
CD59,0.09212686560943924,-0.06444987445029092,-0.021668477254776306
COL9A2,0.018894887300989024,0.033414717054201716,0.024978551333330868
DLL3,0.03160096543215187,0.08575937253242472,0.08890202412811789
FGF5,,,-0.05659349485102984
LIN7C,0.020905813701956363,0.09621203343956031,0.014645205408844397
GDF7,,0.0558914727594052,-0.03151163778860322
PSPN,-0.005851336198109312,-0.026159602425549416,0.05812178894030473
ANGPT1,-0.05474118918921781,0.0073485909525427195,0.06384351344561945
PNOC,,-0.018811722249877923,-0.022799878109290014
L1CAM,-0.06853195705520211,0.09772076490818582,0.031042734065961475
APOA1,0.04563676593695942,0.026182094287907392,0.04698665043911479
PSEN1,0.09714169054274863,0.03912097609150297,-0.048789401124951455
CALM2,-0.03830093562379536,0.07593863952937724,0.08775255974928366
CLEC2B,0.054651665014804965,-0.019925484396999368,0.030586480437478848
NTNG1,-0.02919340460762121,0.03452692881873275,0.08146307300846685
LRIG1,0.0393779600878942,0.026695445423929647,0.05702810143537462
CPAMD8,-0.011355796514381946,,0.047633058200475566
GHRL,-0.029016388774759816,-0.017163921470868964,-0.01873864741738685
NPY,,-0.032665019554157154,0.0807784207477086
MMP2,0.04667624823734195,-0.06392472461886366,-0.02058822053352918
PPY,,-0.03480011088018698,0.055020883689340085
ALKAL2,,0.07576125669441502,-0.038563427328211684
CSF1,0.06936427317775677,-0.04239786493014042,0.04769346603962203
SEMA4C,0.07176319408984258,-0.03549544592819352,0.06865601980335324
BMP8A,,,0.06441739017196908
ICAM2,0.0878702791355678,0.013850921453603686,-0.0237098273009739
SYTL3,0.03323536744885012,0.04210216605561785,0.05733370080262287
IL1A,0.0682504301333603,-0.025309681168541688,0.018304184769304125
HLA-G,-0.03297602838683843,0.06528656445193935,
PGF,0.0055723399851400155,0.015062234089157595,-0.021604546195268918
LGALS8,0.01956014365771839,0.02172034513003873,0.04393567818214573
DKK3,-0.01205661269521797,0.026762774872198886,0.0462668938911905
COL16A1,-0.055862134156987875,-0.017099084549848674,0.01720445085117677
TPH1,-0.031604354374188535,0.024978357563005635,0.028374992181260394
TNC,-0.007274042568968776,-0.09805902724980763,-0.022831101878465484
TNFSF9,0.11742916696567296,-0.02452256749655424,-0.03137893332497235
C4A,,-0.016034979256520813,-0.026701146741352707
CNTN2,0.00021966048965891663,0.038110156494927966,-0.0332447359538779
F7,,-0.015867630522096884,
LUM,-0.030551656877800315,-0.030271301714267652,-0.07383560706599226
BTC,-0.00027193031227141606,-0.015355412315911051,-0.014565615679597393
APOC1,0.13018876536378185,-0.021950747350736044,0.01600345045120268
PKM,-0.09935337982665815,-0.026717450175010336,0.04556940338556983
TNF,0.011784452864894608,,-0.002692094924845397
GNAS,0.0793631573782529,0.06227458729957279,0.05570690818236067
BMP8B,-0.02208837304383488,0.05477678964843297,0.026052066840011236
LIPH,,0.09680055828306548,0.032425351657713826
CCL28,,,-0.015396320252563751
PTPN11,-0.07971012226421889,0.040605352239323336,-0.03694219563380258
ADAM12,0.06745371833924765,0.0017905985691809706,-0.03529474617813718
EPO,0.09028464306205633,-0.015181071027422768,0.08479219506459511
EDN3,,0.0030816929492007467,-0.002338900888307767
CCL22,,-0.013320728953746601,-0.02530012284682924
CCL2,0.015126602545029347,-0.0268722002060763,-0.019943049947869614
DSCAM,-0.026912724276211292,-0.03005332368910069,0.07468475532197842
ANG,-0.008974078728460112,0.03497269135563928,0.07654794500720559
FBLN2,,0.04346765076937539,-0.010583870288592695
VTN,0.02937847259929473,-0.019657437991584713,-0.02670115228483076
VEGFA,-0.03648639393835713,-0.09411608856104872,0.0005270989627740057
F10,0.09730581835249148,-0.026292636259414165,-0.02890592804232016
SERPINA1,0.11148750520913689,-0.07185227945104461,-0.04447848066964524
VWF,0.08068490805100101,-0.07386646770111627,-0.0380987070013843
GDNF,0.002307681701390943,-0.021258106842175457,
VASP,0.033011412376738346,-0.04491027775164055,0.03195985723030659
ADAM15,0.0016443453977259528,-0.05892414580721409,-0.05012211748233453
WNT2,,-0.01822826966875173,-0.03981619833294551
CALCB,,-0.02371349331144806,
OLFM2,-0.04846957739877249,0.06453428562190672,0.0734633291425432
MFAP2,0.08335193866253675,-0.0102722854275393,-0.04301178732709446
HLA-C,0.025113625617736467,-0.09856733123159074,0.004928924196177812
THBS1,-0.04819367008768216,-0.0499881702327628,-0.102543817445643
HSPA4,-0.03637749999975516,0.035536195764656255,-0.004333251612460643
LMAN1,-0.02019036707361581,-0.04828538263469004,0.013252058325310193
LYPD3,0.11829979078534356,0.07176438814028362,0.03902562267022515
APOE,0.035502450943768235,-0.03582701522124484,0.013888738391861855
SOSTDC1,,0.045748691392488244,0.2352699095823747
ANXA1,-0.05766970765850296,0.014974621537757622,-0.008952368443474025
WNT2B,-0.021076384365176826,-0.043604271109582336,0.11229034399948949
AMH,-0.04570254972170413,0.05615030741242509,-0.026691024064056823
GDF10,-0.028689669188623295,-0.03285494762542496,-0.04325944398548143
EFNB3,0.0398730091108184,0.08906147955232091,0.09289576249350198
LTB,0.021895040422887202,-0.008169499422023729,0.0395461786218688
ANGPT2,0.03931582837091202,-0.07911484605849828,-0.01061873895639388
NRTN,,-0.013517654457485326,
ADAM17,0.006118576274796888,-0.014748511938486041,-0.014829927212393738
LRPAP1,-0.05055248785002159,-0.023203224273296484,-0.007384847308573158
NID1,0.12220768204541169,-0.0521989553710773,-0.05081428638668081
MST1,0.1193227347174457,0.013964859007669236,0.10830681495888682
DCN,0.002020892511946681,-0.03475922142980751,-0.0753760115974005
IGFL2,,,-0.03298556269174445
COL7A1,0.04334414385176095,-0.05670996699703806,-0.003893306544885526
CALR,0.04418785639253964,-0.04348687533900737,-0.04891991085218903
PIGA,0.11758652112808896,0.002015943568504758,0.04885488104124918
CD200,-0.08592877743134532,0.03754264578213134,5.6339766414695824e-05
GRP,,-0.01482665747430692,0.06408902575037176
CDH1,0.032922167969849224,-0.021437314117621113,-0.007668625317496329
LPL,-0.004278939131419409,-0.04975157564541053,0.0848958263827383
SEMA5A,0.11089999497028828,-0.029641254039832008,0.07256627745857619
SEMA7A,0.03134520116240394,0.028612301789035975,0.022460336297586616
SEMA4G,-0.01691646407285764,0.09266363266748717,-0.03160206949399437
SEMA3B,0.028435253085583343,-0.02459295709984482,0.03601615957392453
RPH3A,,0.005688408264694571,-0.01745033825128504
JAG2,0.02254871651766352,0.04429734302619898,0.002378321567738956
CGN,0.08195357644095275,0.01906834266228814,0.06344142256384046
GDF15,-0.01262554918599066,-0.02924120663508259,0.022703148657659367
SEMA4F,-0.011841351289847563,0.0359707496632037,0.03789028839756369
NXPH1,0.00948607819774103,-0.0055504784096077385,0.10193405510536206
ARF1,0.022717239334661573,0.016221106205516776,-0.07091728872465737
DSC3,,,0.08654719315774466
EBI3,0.04179639538692891,0.018249494844333348,-0.012647024767889096
TIMP1,0.01604088429555843,-0.0787811633260614,-0.08791993828775953
SEMA3C,0.007447761781335557,-0.0013363946341838468,0.006726306394667802
GNRH2,,,-0.017742064862849946
GAS6,-0.043653443601654796,-0.023730210584340168,-0.04421720939628719
MEPE,,-0.006874839318249579,0.049966642596396625
SERPINE1,-0.047630550637500664,-0.020686908231119752,-0.05941031863988345
RSPO2,,-0.019071530533403474,0.04885171534090942
SHBG,-0.03969365325839434,-0.021514597264519177,-0.03432632270218485
LGALS3BP,-0.040328865214666186,-0.0612218534666645,0.014549911504869442
LAMB1,0.08197981454135372,-0.037794053323664534,-0.03762600332066018
SPTBN2,-0.04790016768352693,0.06141316027442958,0.08264523971275181
COL1A2,0.0030066220048988535,-0.03334344816072346,-0.10261049450628734
DEFB1,,,-0.0233669914515861
WNT11,,-0.031850072845749366,-0.02172863849506886
LGALS1,0.01843575948416333,-0.11614998106595407,-0.03781530809612127
BCAN,0.013544830248295142,0.02155330746634138,0.0595552010082367
ANOS1,-0.00475900181454965,0.05848513804159198,0.04306013036030622
EDA,0.05255550268292835,0.020124886232814762,0.11161393398432326
FGF22,,-0.02275894240052756,0.13014663390411377
SHANK1,,0.013828978818402156,0.029703585770595026
RAET1G,,,-0.020415004000152583
TGFB1,0.04673014001613573,-0.055197219446600096,-0.017438644548614508
MSTN,-0.04858425565506151,-0.006189122943327929,0.048244948704432584
WNT4,,0.006875986721498969,-0.007281076223032798
TNFSF4,0.02908353917205318,0.09779707409331552,-0.008325625171970502
NTN1,0.053576555482458786,-0.0005275944942315464,0.04575399892424985
CXCL12,-0.008856501869067833,-0.06990606420221136,-0.04002169953286518
GNRH1,-0.024732543724623492,-0.021386691272601965,0.0031374611360972513
FGF8,,-0.027350496083485165,
RIMS1,-0.06953215135711288,0.006223848147783822,-0.00019689609338756605
FGF14,-0.062152543062112424,0.006454949320447935,0.07609632782105777
IGF1,0.0091674375880058,-0.033003735511863676,-0.04855545331205138
TNFSF10,0.030622780421966273,-0.03694109724546026,0.020226966281032766
GDF5,,-0.046253755984225806,-0.03867533953349434
CHAD,,0.05092359806963619,
RGMA,-0.007079501257881334,-0.012338883191638995,0.10213599893773417
WNT16,,-0.01351765267329293,0.005557579249550787
CX3CL1,0.05391099385314555,0.034003879953162695,0.06453178871690671
FGF1,-0.014837659763789788,0.035973484720899146,0.010003571831017312
ALOX5AP,0.05453452545032963,-0.07690620501802638,-0.02596540854952034
IL1RN,0.13622220876261437,-0.03766411371682811,0.015778245936852793
PCSK9,,-0.013120993573561134,
NPW,-0.010629833296320593,-0.00016959904959842401,0.10899828198557132
CXCL9,-0.053524430957804854,,-0.027606557569988796
ANGPTL4,0.008306292875758872,-0.10952508277929232,-0.006644948005942912
UCN2,,0.03526517568693524,
OBP2A,,,-0.018390835275101127
COL4A3,,-0.020736762234953455,-0.029749091308871684
NRG3,0.10024758977640387,0.04949619114015644,0.018987855744485426
IL23A,0.0356272227361183,,0.14298563281151647
COLQ,-0.03446949862809829,-0.008454157602538048,0.05337508294791227
SCGB1A1,,-0.015181070936045607,
TNFSF12,-0.06049009133315855,0.01862866585156696,0.045027335792921785
DKK2,,-0.017474079786800777,-0.02037376705513253
FYN,0.03724995753805562,0.049607461882867375,-0.015989934402073292
ACE,0.0710242842039956,-0.050268259950488926,-0.0030587789990661456
IL18,0.0033878186524157125,0.03512242103540081,0.06501131600551636
CCL27,0.07734183440472601,-0.014802853437238308,-0.008394525215012102
SERPING1,0.05394181508261452,-0.06932670586303791,-0.0223073203171909
AZGP1,,-0.03408277059287426,0.04704285646699985
INHA,0.013672342860218227,0.05642637985461141,-0.03578776647138815
SEMA3G,-0.019541974048062728,-0.021768419745173236,-0.009330966073661727
OXT,,-0.012712565773127458,
COL6A1,-0.023916171396850257,-0.08065787268236654,-0.06814964052816937
FGF17,,-0.0138056757022016,0.029329485005278037
TNFSF8,,-0.013517654457485326,0.032943102217680674
FGF20,-0.00673634225345061,0.029751875821107266,0.1640941151951578
ICAM3,0.10079590312056133,0.006085481820795636,-0.007264929191372767
LAMA4,0.039841952520365945,-0.07348949366285148,-0.01902745943838779
DLL4,0.035791330949815355,-0.008898064316070875,0.0033244724279005646
SEMA3A,,0.06198566331448823,0.0017147910905367506
RLN2,,-0.014826655839355142,0.08447942058958186
C5,0.05669213510855219,-0.013188615512457582,0.015829329552877712
COMP,,,-0.024979537603400385
C1QA,0.08136266270068376,-0.0777850305012004,-0.07117984040759706
UTS2B,0.025163872400072926,,0.01756560365818494
COL9A3,0.003220624252496307,0.008637018751051634,0.04046960751635382
HGF,0.08404076709791644,-0.01655854465721884,0.041724881403723255
P4HB,0.02740705125306418,-0.12049765299474341,-0.07131056568634561
ADCYAP1,0.013429302834696047,0.004252139699764902,-0.016953226618025986
GREM1,-0.025314826918730427,-0.015061379576335904,0.050647999344038616
EGF,-0.0072224196842182705,-0.018667413190397563,0.01946396699216914
VEGFB,-0.12551100123865427,0.030653551631956752,0.05161398920131329
FARP2,-0.03596791948909579,-0.01590093878899836,0.10679398724118441
IHH,,0.010306189842871329,
LAMA2,0.06852310612355292,-0.014624749226521516,-0.03299899888729151
SERPINC1,,-0.014464082434591989,
NRG1,-0.02645852871429964,0.004503756348253229,-0.002212118976218561
SPINK1,,-0.017779267978726466,0.03245144212139465
EFEMP2,0.06323826838466247,-0.06588969958900996,-0.0072489151979133965
SELPLG,0.05034711928345715,0.029308987920263464,0.009263487615159622
GDF6,,0.06858678327127994,
HLA-E,0.03323924277802603,-0.12083776392421522,-0.07069199340900513
PTN,0.02452016584202311,-0.07515346101383492,0.08841021844548243
CD274,0.017970984300748942,-0.03700397504916808,0.028034538720967984
CD14,0.0910763571485527,-0.055621785273482535,-0.06853210768637505
SFTPD,0.05499765976610301,-0.029353888573737823,0.07181422927913243
SLIT1,0.02476261641374751,0.03707694970386488,0.07075808390159945
CNTF,,-0.01482665747430692,
BST1,0.030230100743045264,-0.04875340759185955,0.03895452669007662
AGTRAP,-0.08127133327298411,-0.0438734001486722,0.030342653146777546
LAMC1,0.05979440307329152,-0.0657159533150117,-0.03624987179738192
COL6A3,-0.05594582331757954,-0.04476118771892866,-0.06786722688443089
FN1,0.037512398114115296,-0.09917086231885072,-0.0944580232178298
MIF,-0.07040163975611166,0.03163274468549475,0.04339524572038439
JAG1,0.04625132632023699,-0.012259031405026247,-0.02076249767787487
NID2,0.05225288714445875,-0.02873739246536207,-0.036036672739860956
EFNB1,0.01886601129710522,0.0577100002173795,0.029314976685164605
COL4A2,0.034961780350874536,-0.05552158439784564,-0.07258952682165151
SPP1,0.0069159411461750244,-0.10067945058879182,-0.02090861129882262
PODXL2,-0.050921744572990965,0.051425372675643226,0.07790559835838229
FGF9,,0.012312732331106817,0.060243749734375844
ITIH2,-0.0559399822179313,0.006160554011108998,-0.013602978607121768
ADAM10,0.10355819144491765,-0.012340936260261623,-0.00859969873773407
CFH,-0.06015210964537198,-0.041825366420495086,-0.031988465821914336
COL4A5,-0.07697015372664114,0.020044756822782027,0.07050955448290705
LTBP3,-0.05951543663178748,-0.008894814004641151,-0.04352524938674724
GNB3,-0.07034022402415174,0.12155399098847473,0.019616889844102692
COL6A2,0.010043369492857985,-0.08507664470573052,-0.059841376111834224
GDF9,-0.013862379878641175,-0.03303520762820892,0.0330131322637048
NCAM1,-0.006712641912139874,0.06991944250966796,0.06689863450065979
APOC2,-0.014989241232724519,-0.05165478707603207,0.08452893559510803
BST2,-0.05265317914225588,-0.008406144861250839,-0.012413062123668354
COL5A1,0.03662090420131104,-0.07240780829961314,-0.0762588163269341
CALM3,-0.05539412488493665,0.13820448422502046,0.005933404293284715
THBS2,0.014090135402934785,-0.028269419112458533,-0.015064144472225337
SERPINE2,-0.07418683501314681,-0.09098547154534337,0.04896739243215291
EFNB2,0.06813744864878714,0.014411336513412048,-0.013898319116440336
PROK1,,-0.013903542585231481,
MMP9,-0.03570084817197345,-0.023916343966404355,-0.03560352429030093
NPPA,-0.04916492712087572,0.052035633380615044,-0.021910438690671167
APOB,,,-0.016608301493149083
C4B,,-0.017163924324366114,-0.01839084041739928
NTNG2,0.05068431867175259,0.027901672383680295,0.007530433812862076
LAMA1,-0.0668942912930591,-0.02715242152464899,-0.02014828663048945
UCN,0.0008062127288677406,0.0907916324688028,0.014447832162181207
ARTN,-0.04366485623328257,0.0004114279851581713,0.04656246289994934
PDGFD,0.04634824914065931,0.0016974718051415035,0.015250238450028148
EDN1,0.00871194952872486,-0.003698918744391246,-0.04039982628293203
ARPC5,0.01054029639185395,0.030227239948092465,0.011441170534472064
GSTO1,0.10251118806928289,-0.08515078803444233,-0.013748184250279457
PROK2,,,0.09581084153755194
SYK,0.02884976772270879,0.04995883976812659,0.050150969211558545
CD40LG,,,0.07586170085304118
ST6GAL1,-0.014489510007335525,0.08597047608916247,0.01033411722488164
WNT3,0.005879888728246461,-6.810288568035674e-05,0.11607015739223465
HSP90B1,-0.015650590958207786,-0.10351852129889347,-0.06575171275308613
ZP3,0.033594758312652545,-0.024293737415484705,0.069470565819519
NRG2,0.04231804893737799,-0.07537896235107651,0.11597987932261039
MELTF,-0.06455907921580234,0.00792821530510749,0.028666284723974353
NLGN1,0.062431629786127735,-0.004437034632566958,0.04855961640905872
SLIT3,0.011495402529503033,-0.011181584386647314,-0.005714696681900322
CCL8,0.03617104478139207,-0.017231180808266296,-0.0211080744016471
S100A4,0.0724408497453582,-0.07935428031923698,-0.07256521980615596
TNFSF13B,0.0009106143979989937,-0.0962165298513722,0.018379902034415113
HSPG2,0.05695061936010325,-0.06628606696337878,-0.03381071638988725
FAM3C,-0.003906805171543227,0.015234778870586751,0.014759356796846961
FLT3LG,-0.060570072319995526,0.04864071632635882,0.11174118927777
A2M,0.05914745754172553,-0.09593293184678549,0.0019759771868667446
VCL,-0.009789326139791351,-0.0538017959921346,-0.10525284000847869
FGF2,-0.02442124287334223,0.02993275337042937,0.0008484004043601852
AGRP,-0.03160441576236571,-0.014279550664770891,
CNTN3,-0.04437232067902824,0.09609109530337527,
RNASE2,-0.02085418995489241,-0.03985007018077517,0.036009950221158354
