,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1,ZH916bulk
GSTM2,-0.021108621817749945,-0.015504920104038528,-0.008522028491188407,-0.002001432802934142,0.11030784758839499,-0.0006814894415288281,-0.0404662993581001,-0.026977609312850846,-0.015116462228578868,-0.01386092548748189
SPX,0.03453146069137876,-0.022107092375223066,0.0664876362188393,0.06692514689949963,0.04719877041241683,-0.03318895367763,0.11344501332746654,0.11997154682418178,0.007519625244621067,0.02309963103209039
MFGE8,-0.04948334027107598,0.027948673404219224,-0.07303128313150986,-0.05460799030015562,-0.013852757603695762,0.033435903193135184,-0.05564634699671599,-0.04853033585337848,-0.013390288668031174,0.004957671376637757
TGFA,0.02387813762186732,0.031808762627966745,-0.12885293485047836,-0.08824289088222223,-0.024723874724890342,-0.060493728706346575,-0.06657190172485211,0.016300865356792874,0.024106288999964063,0.01833089448076289
SLIT2,-0.020617690850471403,0.07002057937182236,0.07451069254255772,0.05079770482705041,-0.023991997827319086,0.10445011515835717,0.17391749911414178,0.051685240343425205,0.043326413844650816,-0.08154593176475693
PLTP,-0.06360918775102191,-0.032558366642259626,-0.10708139578570502,0.02618268864301817,-0.05049787926288037,-0.20186638463502474,-0.009526517108890187,-0.05171226646237296,-0.029325674111176227,0.024948369468388718
APOD,0.05080255143225405,-0.019424591363258758,-0.11572497915153082,0.03509735291590096,-0.010022934082342743,-0.11709638531238066,0.07215446211205796,0.042733582135210016,0.020030611702497456,0.054148154256120656
B2M,-0.02886954456969883,-0.004832995315254197,-0.1582268838862178,0.004302931912179867,-0.06268645063606731,-0.23020053517584887,-0.14192220142708825,-0.05058711772307734,0.008592528456635348,0.041487275323876194
OMG,0.04789109199913966,-0.01667466498206773,0.023389736742935572,0.07895522453216747,0.003283259577873425,-0.04720351432399785,0.13093887869040313,0.02129500541128299,-0.017011904000299987,0.046819055049132884
CXCL3,-0.0339708447998909,,-0.022390133936795387,-0.06260191727628592,-0.010923419460032299,-0.0536908007256694,-0.014287992641463628,-0.060618196636357716,0.05622022026035274,-0.07331710849351288
CXCL10,0.07515343806474248,-0.025062205286492664,-0.0585262069797647,-0.012409293022230159,-0.016593473663437212,-0.08008776433702142,-0.022705349408166823,-0.022602366898983747,0.09453087880174614,0.00023476233426728604
RSPO3,-0.02637881301798329,0.05604107022024147,0.04087282315644518,0.07940774742685885,-0.01573966390937847,0.11034713184322803,0.1688742091479804,0.15246596249059594,0.11026191692043458,0.08467390795181129
CORT,0.03699655918377253,0.004558590128418012,0.033101058138266824,0.00945384116824061,-0.00449610602181304,-0.03667808188525528,-0.0396106222541324,0.11932924468463549,0.014625297575070985,
NCAN,0.056793854884021125,0.05307344753641088,-0.03385423796586968,-0.0588849574600539,0.003690814857874239,0.13288650126343227,-0.14046589582757996,0.0034812751542083304,0.011807077047526149,0.07711063732323604
PRG4,-0.018887135416072884,,-0.02425766948264821,-0.024293678405759436,,,-0.017456429470416344,-0.023973628034910526,-0.026031654010815104,0.00931259354129953
ZG16B,,,0.0774771885682529,-0.012987243636560767,,,,,,-0.01712197310739909
TGM2,-0.08702380188061483,0.06661639927804572,-0.04278229423054003,-0.009879159509745978,-0.009760970152464318,0.018937683795952398,0.012199016077172137,0.022987439050205175,0.0027597005021309275,0.014761454826083976
VEGFC,-0.02907355999702918,0.0135632275135742,0.00716002573298594,0.05779979159885062,-0.03080960233003718,0.0064924716867201145,0.05793521922440382,-0.0281688465230055,0.0352573894367264,-0.04979991963441492
WNT6,0.030316535129456514,-0.018806313781909455,-0.02385424153181341,-0.018742269025221022,,,-0.015548016762344028,-0.03267512886357775,0.015642081474007506,-0.01769213518255212
NRG4,-0.02690225448158075,0.08771669522173194,-0.03021446620502008,0.04271570560280579,0.03363047247398828,0.04739266798158102,0.011103249144097955,,-0.00035306358510299045,0.011897231460225073
PMCH,,,,0.0559519210960507,,,,-0.022247841148289114,0.04756960027715315,-0.0015194595103535363
COL9A1,-0.023858778427841926,0.0022670878177513936,-0.049985819737991904,0.007099815495958502,0.0322047010918939,0.08813358093381747,-0.023682024445387057,0.04829284217333157,-0.03300626604933198,-0.02311879679685351
GDF11,0.03944493401669521,0.019167609335917574,-0.06277705533993552,-0.022514641031890374,-0.016730226320844692,0.004946364075532959,-0.05681950313314375,0.021933169649541527,-0.035710202992984094,0.04866015817245102
IL24,,,,,,,,-0.016587454255486758,,0.005143817893722287
SORBS1,0.06076666759098704,0.0016280704418898373,0.021639564713936788,-0.019472031965778996,-0.005644111539565468,-0.04227175167222391,0.02754885890589561,0.08076680167522754,0.056336439950617066,0.01590278497886254
DLL1,0.01680968642014748,0.05873725381676078,-0.06733374647552706,0.006937653038119489,0.008031343505759623,-0.10430644694482659,-0.10041713497084262,0.0949955523723522,0.01047082638002388,-0.04037944609681727
TLN1,-0.05188766560023508,0.031217919656458284,-0.13072523260629904,-0.06470178347324035,-0.009390942819144548,-0.1454548342665519,-0.11316687444314469,-0.023807019625738543,-0.022109831752069927,-0.09059095769353942
COL2A1,-0.0168690771388847,-0.02037430048533383,-0.022390141556406114,,,,-0.014505245899072542,0.014417933371024112,-0.038973301315933614,-0.023970810122987678
SHH,-0.04276425187671644,0.14455387338505787,0.003705418527179547,-0.05285515021119545,0.13242498913017695,,-0.01384370074610203,0.030527237483769645,0.008974859948855832,-0.04847955084611952
PON2,0.028379051642718017,-0.033974302935123,-0.15003985114380686,-0.04036018058894424,-0.00880831020531001,-0.09019385248377021,-0.10354282277089696,0.011076678053917564,0.01387488168853459,0.008584004154138711
ICAM5,0.08840342855706762,0.03164094237371502,0.0704043468051511,0.011815736959306947,-0.0008102495158020545,0.09212536066565243,0.1278087777201564,-0.016259523561392285,0.021925930601854045,-0.059352185013808394
HPX,0.07059266651502749,0.058499204560695205,-0.032604710836935974,-0.0023135843312950878,-0.010210820816540175,,-0.024388074475052514,0.04793496273549254,-0.015975975384014234,0.011241520997337448
SFRP2,,-0.035254916303072724,-0.017869414192671542,-0.021241465063868828,-0.03399977485466613,-0.0938606538846511,-0.02715779807368062,0.007902667714396986,-0.016185770559657576,-0.05645806693113902
CFC1,,0.014046990150651837,,-0.016344569774967708,,0.03682901234230069,,,,0.10791724542740683
CD70,,,,-0.03048834539114376,,,,-0.02210411525124668,0.056291140717943035,-0.0008633693662221917
HP,-0.0398172333091359,,-0.0582438324319183,-0.029527501286538315,-0.03382783520480999,-0.05221921887833233,-0.03373809038815466,-0.009795692607230674,-0.026106476766804533,0.04588127199242335
CXCL2,-0.0425505455735642,0.03398432049170041,-0.000525425942996377,-0.05959511184015171,-0.014190540390682961,-0.06089619136407822,-0.02740001103374844,0.006642780646395429,0.01205508698020902,0.032469245659934656
NPPB,,,,-0.014311970007169406,,,-0.017814983381187498,-0.014080261351289168,0.004446835602462047,
CCK,0.08534842201268691,-0.023616053125885998,0.1904742270413514,0.14878252999400107,0.029959176902005797,0.22928252946184907,0.1824741588234809,0.026316145352880817,0.07842202746556404,0.1380225190677574
SEMA6A,0.043493618607986284,0.03797190162936511,-0.10848328615108749,-0.030500304655143844,0.014707924002773987,-0.08403809084177266,-0.11121841665101675,0.0400926390251126,0.009029771158255822,-0.00023792581043354595
IRAK4,-0.025652356640696147,0.002376351123545268,-0.0985159225173693,0.01007880521219242,-0.0343989310933131,-0.0312039955844402,-0.04595455434781452,0.016950743427631976,-0.05775983150972884,0.0659148849622214
GSTP1,-0.03474618360960328,0.005674793466679778,-0.1505786672607369,0.031244011185472875,-0.01983288382761254,-0.11971044663600393,-0.1624627816268804,0.009476573790321392,0.06947580274474825,-0.03093089532884218
VCAM1,-0.054334692120107414,-0.015522264782941704,-0.1299904877127906,-0.019196377292994546,-0.032830415569939535,-0.055264084434594886,-0.048196953992371894,0.03185905123753489,0.042078378950538294,-0.009277609808257974
NXPH3,-0.008934881114887836,0.12372985572416943,0.025021290586724542,0.04400731653083268,0.040786341050573494,0.04146016316961181,-0.0045595534678297385,0.026798020629850882,0.049335877015071604,-0.025177462310975736
MTMR4,-0.010323033499559462,0.028513477382916503,0.04499569937061071,-0.03531158269343091,0.050774912090408096,0.04975705178791286,0.03486516043846222,0.02682878672059838,0.025272525663575098,-0.057747547843620586
LAMC2,,-0.025767692453222482,,-0.018017173535753335,,,,-0.020392761857679,-0.024649346387036367,-0.005280930549888968
IL10,-0.04454694072162262,,-0.029380864899076813,-0.050559316383059286,,-0.06361757359904592,0.0905076564351223,0.010344832129962596,-0.041534491739059404,0.00757427102902231
SEMA4D,0.050951543271086384,0.04229094569879464,0.018039157109896075,0.026606258758822925,0.034568071736759166,-0.07546604918572955,0.04121415556884637,0.08486261664337971,0.007583467654248472,0.0663633050536289
TRH,-0.016600450857764643,0.0071887896407084335,-0.038200260892363946,-0.04747814834509532,,-0.04122418991764119,0.0034561170636002603,0.039190546510203914,0.07576289755966199,-0.0787034242449592
SEMA6D,0.061272548950656744,0.016086406587535615,-0.09379161234137785,0.004196743989870694,0.0023876674288919424,0.05146643404069346,-0.022066526220543503,-0.003230055668439276,0.06397049385058656,-0.08163124921426931
CEL,0.013152344296280712,,,,,,,0.06110356618344413,0.12068172152578208,-0.02737236844048491
PDCD1LG2,0.016410125901881015,-0.01809537922949659,-0.03790284707797531,0.009777527994250048,-0.02038732796323686,-0.013005074429082204,-0.027279139992681167,0.05814328337905517,0.07012067440296132,0.007238001764948809
SPINT1,0.03284887920496859,0.007957134730897125,-0.05583814626576865,0.00643408971263621,0.10513412140800811,0.050915202645515176,-0.023406679086443054,0.10978389987811482,0.05880304731510586,-0.017847456850264974
CTHRC1,-0.03586985224522207,0.021096705281938508,-0.03619096737551897,-0.005792641094790236,-0.0033490617711004764,0.0153298915878828,-0.010637827183614288,0.004222426523477007,0.055829237006995575,-0.08316979231174387
PODXL,-0.06096552721123828,0.0041430448138166445,-0.11669479685670281,-0.081991676625287,0.0029505375921207414,0.1050312069520139,-0.0023410739189784918,0.02385310573548604,0.030028186831717308,-0.026598744501151534
JAM3,0.015566650818805533,0.003087467340614019,-0.11715941104769022,-0.020956055669793194,0.04077656356977451,-0.13873893295235645,-0.05997147733518726,-0.022344104081526206,-0.035893788451153034,-0.061265604166724115
TGFB2,-0.05017477450093822,0.034014361267217984,-0.12254342601698145,-0.029565145882013578,0.029727045474115005,0.05689054190685195,-0.058460753191384794,0.038073934339099794,0.042255555080710584,-0.009263882200881536
COL18A1,0.0006478215710192208,0.045245093780642474,-0.10912663114295434,-0.07441231585452496,0.017225481985427397,-0.045379270037843804,0.011924333847364837,0.022468652948605224,0.014584565921594444,0.003893329180397953
NODAL,-0.0026313284128488663,0.029925741960552782,-0.014263602385151054,,,,-0.024491569846963834,-0.02479658925927269,0.050784693733932254,-0.010848501142492422
INHBB,-0.01261642062091579,-0.04010629955151407,-0.0396039134602141,0.04555242194631202,0.04650734332415738,0.017507031150429016,-0.09499356373121018,0.0013935316228315812,-0.03979559139682654,-0.03416592348205844
LCN1,,,-0.01964864795827316,,,,,0.04253686293800075,,-0.017970830937634793
ARF4,0.006468847212349225,0.029438933755326118,-0.07290651533793113,-0.0696644980182483,-0.0047588026835165415,-0.012393117871964697,-0.1476493066071824,0.005116670974294722,-0.00677190000842186,-0.037275985511539426
CXCL14,0.01114338990281486,-0.003839288265764147,0.062320245951024804,-0.015643837985063264,-0.043055035308320035,0.04985758682964941,0.11464476516234262,-0.04365503114828572,-0.07512272560930104,0.06143878760916833
LIF,-0.08113105459441927,0.010918970933632444,-0.03283337138918103,-0.05931434336759159,-0.012105161186350173,0.010442368956216882,-0.02950374906400477,-0.03259265719860252,-0.038414584094604486,-0.08074741069393876
IL17B,,,-0.03245003400467897,,,,,0.08867847700669804,-0.0238150660879397,-0.020318494969253278
MMP1,-0.01660044723642417,,,,,,,0.023875463362557532,0.03689023539695294,-0.04547123397228049
MATN1,,0.061252139834534626,0.03694134567498801,-0.01449171712770037,,,-0.014505244093964094,0.018645994163246127,0.03540123375687066,-0.01851644849463156
ADAM28,-0.05308415020334154,0.031469498438058935,-0.08778822251706714,0.061571814106928136,0.042888207637899384,-0.11822720026338167,-0.016882631955065543,0.02066339364331836,0.007221076822550943,-0.002521443360910886
TCN2,-0.03466059387104418,0.014094329316128768,-0.06520060906437425,-0.02341125268515987,0.026943903047989392,-0.029044392938423726,0.003423684773928553,0.06522941336880864,0.009904119530249689,0.0829957957188919
THPO,,-0.006619005716263173,-0.04009082654466138,0.056169375804032404,0.03172619014748982,-0.00924602844807445,0.12527136473401565,,-0.01882219149678136,0.1437344779486151
CUBN,0.04534606147284716,0.1308274036344729,0.0021137156668710904,0.05110431954456696,0.04517407497922353,0.027591435930657826,0.004185658452665934,0.0021920766165626168,0.003743194809514434,0.020998560590700554
TIMP3,0.010688701016467784,0.038208715691229356,-0.08065712143800388,-0.02578521197320978,0.002422166021057376,0.09550198553289739,-0.006510274340140356,0.049284365596565405,-0.006103028189137166,0.0334987484811016
PIGF,0.01989940532916383,0.06446175911170028,-0.07661206773509606,-0.01979441382755231,0.011908927097478532,-0.04089398866387572,-0.003004491357653326,0.0700603403848354,-0.0179882018094905,-0.053114734881966386
CRH,-0.01686908023408911,-0.018572187434650382,0.10156998212237463,0.0015149605830090487,0.015190344844212103,0.019417801271646284,0.06637581074772009,0.06630528564736302,0.024743123144114552,-0.04055394479889412
BDNF,-0.03677726180464043,-0.0668834143924758,0.10398664893545731,-0.06679325037629555,-0.02049153767887487,0.05664841892028579,0.1879724951602703,-0.04495238849364172,0.05068499059403506,-0.04058133789188813
CCL5,-0.0361724814852869,-0.013729599524508909,-0.04460259753964933,-0.021254841818086668,-0.021613576462947034,-0.057426780439730415,0.05065035819470674,-0.0006295805081363056,-0.025832276335401996,0.0925668262712583
GAD1,0.0530801563291354,-0.0012937557712350677,0.12500847831730366,0.08837180136261634,0.06353274661369304,0.21994990167037162,0.20442220755526602,0.06286350072597115,0.010053140468047873,-0.019757332010645244
COL14A1,-0.05312747658655283,-0.028751135939381972,-0.034855565506870946,0.04168519769503382,0.0008969225705338849,-0.030990017181028656,-0.04859233490295882,-0.008140403651745039,0.015180255823101793,0.05427190865321422
HLA-A,-0.09009907998978568,-0.0020956354467368816,-0.13771249355654755,-0.11616045131241902,0.04227942347579246,-0.20626481569710503,-0.1489447306517097,-0.06486631722210197,-0.03406563476690492,-0.03168966338183293
CD5L,,,,,,-0.05521973587879823,,,,
FGF18,0.009087479787833462,0.048006628774934626,,-0.015528445831370256,,,,0.0049708750685513396,0.05698275518713387,-0.02541974119168002
ADM,-0.07208599104333294,0.01799679308075445,-0.015070019566700761,-0.10531327513357248,-0.009805223921418593,-0.09123003229099488,-0.13700155246890983,-0.059805562561312066,0.0037605780931360194,-0.07333532229959029
CCL15,,,,,-0.03594004141794894,,,,,
GNAI2,-0.024366022578910896,-0.01000409734747915,-0.13280986264341932,-0.020944611342524497,0.006623112596564088,-0.11569505364944539,-0.1113294629038231,-0.06273014962635629,-0.08499023760970523,-0.010704421604637988
HDC,,,-0.027142416720652165,,-0.01533470347511014,,,,,-0.01851644010870728
COL11A1,0.006144829609390231,0.044425088894397724,0.010373369995764813,0.008954213827516355,-0.00984488612160651,0.04086082749476292,-0.010762547473379585,-0.026585695001656688,-0.01224891995850566,-0.07483169537651113
NUCB2,-0.01662040412618658,-0.007283250001934745,-0.05101842574486185,0.02698704257860608,-0.008307785953010304,0.04068985536191368,-0.06156635724015595,-0.043728365126973215,-0.03147909208480669,-0.05244123211884541
FGF16,,,,,,,,,,0.0909115576610425
CXCL1,0.020970932408584053,,0.009518223944665965,-0.03279094862139712,0.08748036755400372,-0.03959665082837978,-0.019678113546861897,-0.0042675607417186675,0.02168125812267155,0.0380601230525051
VCAN,0.01784005716751576,-0.00948554741054037,-0.1216970822579326,-0.06267973528615911,-0.016623983028923726,-0.07919439041079515,-0.14707482662631186,-0.013876006550190082,-0.03684043842918298,-0.08246362344580933
