,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.017845840243984883,,,,,,,,,,,-0.01423319830803441,,,0.039628811740939504,
BMP1,-0.01380016294072208,-0.022713569847758446,0.08283195106993407,-0.0043037755040123025,0.04356197162277169,-0.04406318182731952,0.018622573764378418,0.0034264281263744105,0.04374047332531458,0.05493513481973577,-0.017074989944122654,0.019396518063960942,0.03804370856806645,-0.025972150025032618,-0.04569196319082912,0.05017652217639889,0.034006037667065545,0.02680148297470041,0.03276440985419808,-0.011192254857541875,-0.07295482592109798,-0.016555078310018716,0.1311875172637531,0.08061066238261992
NDP,-0.03669507624201122,0.06021776649153831,0.04700201729530204,0.016596103226701138,-0.010756157965948436,-0.05585116725144245,0.05189078576544843,0.029324362399165353,-0.02069115168847862,0.052532448583072926,-0.021626475266570657,0.016981964935754743,0.012014089121604737,0.1607152081460624,-0.021401033066650022,0.03700043978276847,0.0386000910390185,0.11700350865418789,0.18769873201365128,0.06258255562063682,0.022611752697515666,0.0743355792059268,0.026112293410095043,0.08009367252529226
TNFSF18,-0.0013864001179414004,-0.030822759749791817,0.07210921613526877,0.01637320229514669,,,,0.02279269147469028,0.033870962731650245,-0.002484659680231904,,,,0.10726757497714384,,-0.009952823133931685,,,,0.008979955343634346,,-0.02424104188914476,-0.031241644528141366,0.02428453630693662
RTN4,-0.010745681959631877,0.022124657811710143,-0.047612136206122244,0.011927572123088372,-0.02064281034299291,-0.017539768293212705,0.016142014680180974,-0.08362947880502597,-0.047589057195671074,0.04194963381848659,0.004045357396081459,-0.026365723137472097,-0.0010323221696148088,-0.02247262557816747,-0.03946251510364855,-0.0756437458894093,-0.1264628887687119,-0.08669122339348916,-0.028833826614863563,0.09313115424798389,0.03789334929551655,-0.0565042205143474,0.006863982174624955,-0.04293888270226911
HEBP1,0.08716843316254509,0.03582452680182175,0.018481096323619488,0.005579430900624356,-0.05864664052283881,0.004537537717946761,0.018785725973369655,-0.04401643772804097,-0.0034215437689009563,0.0918958356779068,0.006165740516571403,0.0042796746905171806,0.0316923481191728,-0.05786657435266942,-0.005617402333820425,0.11626336151792775,0.017775382417178087,0.07487119694065549,0.10060071054335418,-0.029683576118873973,-0.008463833949918774,0.0002389268328286839,0.006774514095826443,0.0108042778222932
WNT7B,0.01101093060800182,-0.00470735456397666,0.028001838906253452,0.05774077167426786,0.15434613861830904,0.09198204356976891,-0.007780086853895303,0.00198689171652106,-0.0619902412198736,0.043616872705231007,-0.0114079765540618,,-5.186946571268069e-05,0.031823618633110055,-0.04422746724749683,,0.09218186181963123,0.00525914848315478,0.06314746614194325,0.04138039662945679,-0.031209305111368397,-0.04657231596617744,0.027406994122571724,-0.008273266270914487
PTMA,0.05230642569133518,-0.06506492506960423,0.04823117441475086,0.006175221689436807,-0.020874757777064153,0.08242370121869783,-0.009104387377233087,0.015685460814768917,0.001984162231185005,-0.04031350465179734,0.0833562034552146,0.053552965667450006,0.06412889055657513,-0.044277401045326244,0.004872282219387548,-0.07101625884235813,-0.023996165879557087,-0.0197959144832918,-0.02210500092917554,0.035125626158295266,0.07640085813257624,-0.0947147256318502,0.015656730294965414,-0.01091804875782376
FASLG,0.004304048970119097,,,,,,,,,,,,,,,,,,,,,,0.033084920586483144,
CEACAM1,0.07984358776812757,,0.0414374903163448,-0.01835700240745859,,-0.024778969896955928,-0.007616006820720331,,-0.0006091308617130982,-0.028260794737436097,,,,,0.035329587394514465,0.03083208922657107,0.024749780780594036,-0.04839527338187229,0.02816698572946676,0.024586314252649923,0.018939892647146243,,-0.00921607296897945,
