,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
SFRP1,0.039709719552887206,-0.015118917651841889,-0.02459503187523568,,-0.02381552475141727,-0.03506418274866347,-0.013025292865241931,0.04722309211967879,0.09907435444045257,0.08683628837993468,0.0013068397595804204,0.009743890968859147,0.0017115133712907907,-0.05578446625401463,0.0823728383456859,0.08680285733742146,0.04336166989581544
CXCL13,,,-0.0349656841446565,-0.006781891272895649,,-0.05591204160912317,,,,0.07828926131001505,0.007394022273899276,-0.026211420304225467,,0.09008474593518447,,,0.16551699856976854
MICA,0.031513761310667625,0.13198509642343537,-0.003086023582795515,0.018212056703704328,0.0030164405629824463,0.114691978703424,0.02069472574225812,-0.011102857630622293,0.07818718114933422,0.09063012526052472,0.10022410586485765,0.0867500091208013,0.0049794383194953756,-0.012321038862365775,-0.04038351443925076,0.1976976801510546,0.06258631334186794
TG,-0.02302135407441291,-0.05654752238206786,-0.04583116787605049,,-0.00011413872589798529,-0.0054945646205297365,0.02992975342424132,-0.004763505689552169,,0.04692065973465005,0.04910618586006851,0.09101924227375303,,0.03168811078573966,,0.08289960512550619,-0.02986884797792058
ADA,-0.0340448217671345,0.10265283264092558,0.04393774392315147,-0.06712682139566613,0.025721252285382478,-0.029500197473436608,-0.07830296715291996,-0.04034695691584305,0.025883270308779804,0.1443822516174076,0.07694908585209388,0.07529366248385634,-0.0484563426609589,0.08657829322686851,-0.015392253697150892,0.2376180638194131,0.04799952440506396
LAMC3,-0.06009488990921372,0.13910831738466917,0.011677547625019415,-0.12851940627405162,0.09677579812039336,-0.04497455530874044,0.018265735506195546,-0.007853799205139246,0.13575606846388646,0.15554886375476806,0.1653045292486951,0.10551503590233113,0.053891363001935186,0.12458011659123791,0.17478195768543578,0.2746726983160095,0.21419769516570353
CCL7,,0.0487533207502522,,,0.07392669157944294,0.12336329137208363,,,,,-0.06421244688608344,,,,,0.053357272814668844,0.09696347638206686
NGF,-0.016638144109068897,0.024333659505204018,,,-0.025189952647356705,0.060374495834644486,,,-0.03965788882619934,0.03758425809104274,0.09861469698420192,0.06338916979835536,,0.08651477568960654,,0.15887891486442435,0.05695391366200857
TNFSF15,-0.02058346075997785,,,,-0.028327263798549596,0.03837312320795625,,,,0.008309600017478257,-0.009588533716091497,,,0.17952798459490232,,0.15816428291121595,0.10350438126106586
HMGB1,0.027048653953272078,-0.04741570021844012,0.04382041766715837,-0.14432110939451423,-0.005377298526598244,-0.1769456355272059,-0.11298113604240122,-0.08986481433570055,0.08161384184923437,0.16529081235360968,-0.14329711002986012,-0.17692971389866602,0.0015832824459127083,-0.027580029529908446,0.1077349071600681,-0.2266616745107084,-0.01261465761415461
ITGB3BP,0.020255035123606945,-0.04101636948593564,0.017600859119889962,0.04224458734347443,-0.054487964517763304,0.00594931000339467,-0.06952010478793207,-0.0221081792152013,-0.03535386727410296,0.07368051595413813,0.04824279873817682,-0.01205042774293308,0.03418072702293398,0.011430952919224564,-0.041525388901449564,-0.002395054660776262,0.0370782730768192
AANAT,-0.02982124249822979,-0.009089634435365573,,,-0.02577491567875634,-0.02347880656976072,0.07631648113484776,-0.013581910189758895,0.10237067302899805,,0.024333376292883898,0.017080288179978587,-0.021343857802806433,,,-0.07760059866075872,-0.020636368334513207
RELN,0.0558232814719164,-0.03355165287548711,-0.026771660430747093,-0.0678472834425606,0.02775169153808928,-0.05324883349466862,0.03487384341896921,-0.06748262677679528,-0.0816754427718232,,,,-0.0020597385730943946,-0.031691775347997504,-0.027856686033106124,,-0.0667003152008565
IL15,0.054978649582663804,0.0026584780542624115,0.042822142885923946,,0.06855603770588461,0.08580807860833527,0.007757904605774664,0.04554428358719284,-0.01179107994819,-0.00260216357979412,0.01674630152236384,0.003306698591885062,0.015152511534850688,-0.025215105455275527,-0.03671908804756321,0.1190291091699475,0.08065146000394015
UTS2,,,,,,,-0.058077737865470457,,,,0.08415689592753939,,,,,,
BSG,-0.07502895163600094,-0.00789199033576648,0.00020496367249213528,-0.030126929582840085,-0.06904786770970212,-0.03130570070582219,0.08694369039477311,0.03759438678414346,-0.006438354234017042,-0.055921192596943385,0.08229097136534892,0.03831085249627546,-0.020865062937766705,0.06644207095428507,0.09682368588301293,0.0014690017416228234,0.13398135846846848
ADAMTS3,-0.05457308444618724,0.022405665298191813,0.009184651022528611,,0.010988043176418837,-0.0320800252956316,-0.04854612205223183,0.027446820040324386,-0.05986974118137458,0.050208711278554904,0.026150465800245454,0.07279156702935334,0.07400558984536086,-0.08026918864808924,0.007215879450854246,0.027493882884407825,0.03982727415421129
CD34,0.01699544414992625,0.09913863111404414,-0.01305339968119777,-0.04939638962671505,0.05960940916100533,-0.04118321827327646,0.01623791249080956,0.007301451424622786,-0.005761323913253935,0.15949214373742704,0.19216491977129074,0.10256541966806193,0.10775892223534272,0.0516498036662371,0.14464312444146593,0.2692153281539304,0.15209499026001413
CCL23,,,,,,,0.0820024787019341,,,,,,,,,,
PLAT,-0.022109458881898185,0.07135513553555214,-0.02060005483373637,-0.11651335814931399,0.0009637186223817737,0.11494261038201478,-0.03753943605923258,0.10208260619071549,0.10613163798527667,0.0718565448342515,0.15413098383492846,0.08583690065748034,0.05480964298889104,-0.005089334530199066,0.029922956469851755,0.17805904201628317,0.10308898463593871
NTF3,,,,,,,,,,0.009422906805144548,0.08396602427944844,0.07348263953055263,,0.024305742420102944,,,
LTA,,,0.0785600127100625,,0.02232360380092356,,,0.03180623145517009,,,,,,,,0.09437043436227162,
CKLF,0.057209915597231494,0.01364262801489038,0.030069727696517792,-0.014228659780280376,0.009830891646563079,0.0038126328355708524,-0.10837677448104331,0.028361365816809335,0.06659594833158992,0.1157792517534071,0.1416203562843401,0.12762078921985828,0.03519408066442001,-0.022164374795812024,-0.006752081114050982,-0.049682149051366344,0.008798262961726352
APELA,,,,,,,,,,0.04028541032591447,,,,,,,
CD24,0.044511828451897766,0.0020946990137927727,0.022587426386846833,-0.03244278851725817,-0.023193729596701,-0.12321068206105973,-0.0061102688198303,0.020061920236106767,0.10348355482186637,0.13301478923518045,0.026422397953601077,0.026674826711625,-0.024047390423476953,-0.07889961299909808,-0.01827824361094855,-0.0005686135519818951,-0.05619239614505249
HSP90AA1,-0.05979769492957846,-0.047875320025315506,0.031762594098867336,0.03267532819958376,-0.01723185190252979,0.04792176597862379,0.1017295105369131,0.10583140819492368,-0.16666965723698418,-0.03270937130508678,-0.3826782734653099,-0.3104255161954629,-0.036533865119714834,0.007994542113341878,-0.00806762735251514,-0.18853902407526804,-0.1430185670309198
BMP4,0.035043481140801434,0.03987109392581602,-0.03572862376060991,0.07880763790219114,0.001899115981988281,-4.742877878325877e-05,0.04747053552306747,-0.019901854314925957,-0.04049112080012032,-0.06755133662261513,0.17993272881763572,0.14549159259140726,-0.037004892447808316,0.01691408138814534,,0.1465154406685204,-0.014294409790885842
SCGB3A1,,-0.03476158795254762,,0.08124461792818202,,0.027409115404596177,,,-0.0037545814792871793,0.027245908384527614,0.09625281220878858,0.05571155958202114,,-0.018269057435169024,,0.16636703186440271,0.04381785922273014
IGFBP4,0.01878794079046259,0.19717711486600412,0.011040783660293653,-0.019441519815952008,0.06738416456165722,0.15126913032008227,0.012024181665968196,0.10811711907200443,0.19949989228861614,0.14415316028882375,-0.0021951123234602255,-0.1225829479621376,0.02984363323740828,0.18254667579952086,0.052964346063124716,0.4057530193181377,0.30549320697193116
RSPO4,-0.02032519883457056,,0.018241548097201164,,-0.032529559660234755,0.0025160801957585673,,-0.02715273923126093,,,,,,0.006396792734157503,,0.034028662731318306,0.08203616197066292
LEFTY2,-0.03404483952496736,0.07232446489295868,0.018003243823763167,-0.04393180943262573,-0.046360251616416485,-0.03751011263784816,-0.009689016640675157,0.03457501224026054,0.030516098478804383,-0.023416136492732918,0.08706370176988613,0.03700652075915473,0.015531898012760151,-0.012011006131382614,-0.0033787014526252246,0.15788123296423245,-0.012234222369105248
PF4,,-0.01659694434438654,-0.030658718984771217,,-0.022194785856120256,,,,,,,0.08736212160648346,,,,-0.028574904076591662,-0.046756711928694544
ANGPTL2,0.019300311781589734,0.052128313410248615,-0.024909651201057915,-0.10376657976966729,0.042234973582465654,-0.0725729702477295,-0.06369531378707916,0.043997467520453,0.03424691530730522,-0.02869580907503189,0.17686636554039828,0.09087095055735478,-0.05402259656778467,-0.08434954563239509,-0.04198867311034702,0.22051282949037812,0.142433092624546
LRIG2,0.01814652666005917,0.04811324505321141,0.008052671346585601,0.0364446127434007,-0.007906962445620383,-0.014810202133603801,0.01161555219594094,0.00608090752632259,-0.09345949300842825,0.04658093289107875,0.10360624277947904,0.0672622458170225,0.04009972814073775,0.024493223315160826,0.1255175941692984,0.11018197973521553,-0.03923674527221352
ICOSLG,-0.016098165675571752,0.09695612977130173,-0.014751487428996998,-0.006014450402844413,0.014208996624388402,0.04769507241226375,-0.06485056920667004,0.05055456740840933,0.05450577169013698,0.13566666304510808,0.0749183762258061,0.13163298714568525,-0.008445690300688948,-0.008072415957114977,0.029290939025476227,0.2151644912333005,0.016983934824016243
WIF1,0.006592653041536586,-0.04175952025023558,,0.05976867648759198,,-0.12580376838886898,0.21785933410108785,-0.0321894486223449,-0.028059097901854874,,,,,-0.03411095790929044,0.06816073127355365,,-0.015573310568149765
NPPC,0.01341428427354052,-0.011239099502479769,,0.0969489803644541,-0.001295794371385564,0.06854586404141938,-0.015328615687326401,0.00029631858625152037,-0.06274903184165136,,0.02138818747536806,0.06654322754839216,-0.034418034176363854,-0.025703675373840208,0.053590963252423116,,-0.08160583749839002
LYZ,-0.029133012962567182,0.15308909666408985,0.08221257200325355,0.0004090707556626836,0.04751422632324815,0.262421503146293,-0.04636581508974961,-0.004963433522235689,0.22896249257426407,0.10414615901715255,0.11364793004927415,0.13978930785387272,0.07666477573672834,-0.002473883338820777,0.0021612220976315565,0.22167011476275558,0.1508123868395477
EREG,,,,0.13943687576438857,,0.3145656634013225,,,0.10263475039459473,0.0418291069033834,0.022614244898747377,0.07409489469655971,,0.05934046309009906,,0.13023286454186717,0.10679864058767453
SPTAN1,-0.07058954562234955,-0.043200416680389035,-0.05747677496641505,-0.05599746068727174,0.012589492228359348,-0.13592257041194641,0.11804638548886151,-0.03685711041074,-0.07815924343985799,0.07000408861424527,0.04005048613748908,-0.02038794717067724,0.0041069398564888195,-0.09992923737546633,0.01726597794034493,-0.11528206965657406,-0.1203257469494725
PTH2,,,,,,,,,,,,,,-0.0239874442976449,,,
LIPC,0.13463326651328697,0.06838038238536755,-0.006922423443226817,,0.011909297184524298,-0.05954169615970461,-0.004577516516122673,-0.04261366223873624,-0.033021116800613225,0.04527062455061176,,,0.032812392944135,,,0.05803791791799594,-0.05869262862214249
COL8A1,0.08063498877295394,0.10006046787031615,0.0007138614714219721,-0.055667527626103636,-0.016461438708558804,0.05514406706890642,-0.0494794608445829,-0.0005753560196405608,0.138634662275761,-0.1381462230008933,0.26679134103191815,0.1804903093964598,0.0266407232851245,0.043577756389292135,0.18009357345919777,0.23612072982446086,0.009912528313416467
GSTM2,-0.01430659834483828,-0.02805470289515171,-0.03934236371502056,0.06453152909265182,0.07291192322376931,-0.0568827518733637,-0.03707224017630925,0.08630811741499628,0.089153448083238,0.002710062503893776,0.11685637635276697,0.03042994403997508,-0.01651036588634606,-0.028346074649747692,0.07334389139363995,-0.0543243682173494,0.09522405323901134
SPX,-0.01871666203720013,-0.028945762178370655,-0.004938196451588057,,0.04440124274778257,-0.06666722095150525,0.07972841161746427,-0.02708822013849227,-0.12838612179641404,,0.03539376660670359,0.14469665686766595,-0.04430420166381765,-0.048506781576051476,0.011479436865180112,-0.15880988125466824,-0.11282594949585958
MFGE8,0.027868124004047482,0.15138854721834502,0.004263061751453082,0.05102761108565389,0.016820154853053392,0.060726798736003104,0.01946715775838592,0.005239242767632945,0.06873180462813921,-0.016393894163476877,0.11429744480576479,0.030782135636556636,0.0784634326029548,0.022042556769026427,0.04069517766632371,0.23869704603287323,0.14579958720570982
TGFA,-0.019145969944589156,-0.0753110782503711,-0.008589780871207627,-0.013151369592894766,-0.06813813755011498,-0.0697852165864527,-0.0835388598865505,0.020650612416298987,-0.036319958768641414,0.028177010936107385,0.061286265630724396,0.06281585372845241,0.04239452006998424,-0.0096112954220626,-0.01782624499976995,0.07946203995408312,0.05471449291193961
SLIT2,-0.013212244426267443,0.06396025631990937,0.030265360935887314,-0.04874856212449046,-0.03303051723498405,0.0492171842418165,0.06330039036806225,-0.04559910447118252,-0.06627676352177028,0.03457899018871488,0.17042793412134355,0.08801090631069512,-0.05117116521439056,-0.05268552304052855,0.020545061174304387,0.19057243038967014,0.10911652461561892
PLTP,-0.09223035925755539,0.026393741255685967,-0.01683868792228172,-0.07482670478240486,0.07326176582032605,0.20726034726657816,-0.07074813815216129,0.03143433973265461,0.2854709132290314,0.07258904452356134,-0.02898937121396041,-0.11274677400873079,0.055743769784870334,0.10328703867266689,0.11104734764521122,0.027819500423840914,0.03062992946336274
APOD,-0.025895264405340703,-0.031025602902205886,-0.04092694945849175,-0.24397953162677674,0.016618223522221497,-0.2803512396094512,-0.22236623320798768,0.05100570332563573,-0.0045645278271254286,0.06770312984487546,0.3989548619967912,0.20394322449273705,-0.02546854440892817,0.09884480082132782,0.15897277148417197,-0.09435452263944967,0.1265914825014937
B2M,0.10361648376817875,0.1259445193337357,-0.0022373062277181105,-0.09193634424250999,0.12426691738959354,0.2708154288554318,-0.11392278694724603,0.12037320977983301,0.2749151535832354,0.2302597508775967,0.1488051551965765,0.11905269291462175,-0.043122456479607205,0.10213649335375855,0.13700024332435057,0.30593574351708924,0.16493121462867924
OMG,-0.03540403317971455,-0.09027613572913609,0.006926935558496501,-0.1772939103497297,-0.01540228896421503,-0.3444972399265582,-0.08661456635575855,-0.025617074744989296,-0.12745082535464297,0.014239801353118727,0.2236629643304769,0.18652692687428826,-0.002910283690713881,-0.07784918230834346,-0.03260037885115182,-0.0468054473765395,-0.1454537409502461
CXCL3,0.03918133008341295,0.002540133234194567,-0.02963775076381922,0.07013601171623891,-0.02128447661973797,0.3516152128234139,0.0434246448840406,0.05886675418435559,0.033525169998731286,0.14448797738524935,-0.13119890136998935,-0.0434147675090209,-0.025547573129508373,0.20223268561277954,0.10524841807643336,0.1131677636471245,0.1510106726904574
CXCL10,0.059829659326836176,0.009191253278688357,-0.06968706873877997,,0.037596190216937636,0.07432029365809267,-0.0491985483104466,0.08932905229641984,0.022621856861230697,-0.0054383810659150295,-0.04254898447463841,0.005858377938454702,-0.00451024901511219,0.007390748932386749,,0.02984833612929827,-0.03265353003800635
RSPO3,,-0.0154717704738335,,-0.08008630404139616,-0.014766243771778511,0.020873474990915873,0.09856150093155747,-0.048720386873411924,-0.05988700393347675,,0.12933165384631215,0.13442973005361708,,-0.01481480655713361,-0.06419345296482702,0.03887715165449652,-0.041369176045479295
CORT,-0.02278812895863801,-0.00725749830434751,-0.02834086923771526,-0.10975394901703736,-0.02633462565354554,-0.07005008075520086,0.07281383224101158,0.06538041041586913,0.00565605194831783,,0.03466688201355242,-0.01313277097164706,,-0.028117686366049617,0.06181862500746562,,
NCAN,-0.05706152429869782,-0.05519177378839571,0.015458939256647366,-0.1320581255541785,0.006860252010026426,-0.22989032833190545,-0.14159301332103497,-0.005891269854030746,-0.05804036478738323,,0.3182474514694837,0.1576059399605658,0.058723556124880304,-0.1330154629313441,0.052138756065958566,-0.2612968070317248,-0.1717070739458932
PRG4,-0.031100445598726857,0.07528218812256493,,-0.037965522817478455,0.02237565845187353,-0.039552275257090604,-0.019797574799592578,0.006452854342791811,,,0.10804665648385929,0.0974446643862795,,-0.02280385464259834,,0.15906230275740824,0.15453447290542585
ZG16B,,-0.0025547190229080062,0.003122863267177781,,-0.008380218881730541,,-0.0269716114572969,-0.02849833190904396,,0.031712012836706646,,,,,,0.06737647507624006,0.04918166391682078
TGM2,0.06628853888297666,0.14632872452958953,0.010568873988352337,0.05790963421092702,0.047852682179484345,0.3286302162042887,-0.015039321417001277,0.06543961791122882,0.10791161635719515,-0.009770813064509967,0.06886551453970073,0.012875293219958485,0.080245657819414,0.09489572873842465,0.027118082675407704,0.2401631551335026,0.12202468388258896
VEGFC,0.08592340457136753,0.047452857926239274,0.02721306852900451,-0.009990056247144004,0.029454863532896874,0.10444729089589831,-0.00426800397901808,-0.06015049653555028,0.022460799877832713,-0.03436836288510638,-0.022769858958177215,-0.043362372631254954,0.045109923199995336,0.007362578451473597,,0.10883411971918046,0.06803242846906082
WNT6,-0.00841714967665498,0.007574852687103562,0.064270684124508,0.04868449693938959,-0.000733139948807821,0.02952866510016737,-0.00418577057873671,-0.01576726476137341,,-0.04304591517427918,-0.024354084273451395,0.10898003285620697,,0.0771091926410021,,0.02463998253506347,0.03997766475294407
NRG4,-0.021091361283102638,-0.009748289212441594,,-0.07139274156302002,0.03797946896913532,-0.02164202248153835,0.045209663726508274,0.06734555848367836,-0.05135782655784522,,,,-0.027058742228543254,-0.0005268690687317017,,-0.08856420771380524,-0.06285449913896177
PMCH,,0.002293101144114498,,,-0.04289822941871841,,,0.039081935823112,,,0.009347411778357123,0.020353611300546984,,-0.027898877090464402,,0.12912128912271092,0.058116666377671225
COL9A1,0.08860162764673651,0.08550926868870035,0.013296878907833608,-0.0632412470700693,0.05357727614256738,-0.06602069217826467,-0.04107076569856049,-0.019278994191721275,0.017907028614617092,,0.14803616703104552,0.1277472013426969,-0.02629186749996231,0.013364562941495078,,-0.07115520791809804,0.146476494488531
GDF11,-0.013770378038603773,-0.05966109438434371,-0.031170010340650235,-0.07306940989854066,-0.03700131794930901,-0.10580075493160983,-0.036519243450542575,-0.008793338879948345,0.05066454464808985,0.0606591153853841,0.05155300198968099,-0.03145746978916793,0.029965082404267936,-0.028797189202984762,0.11513397859160603,0.10911173011371131,0.07618916711160101
RAET1E,,,,,,,,,,,,,,,,0.02973542693755722,
IL24,,,,,,,,,,0.015704806730839203,-0.058209416461027313,0.01876335726284312,,,,,-0.03522351048550403
SORBS1,-0.08180779227565678,0.011347077543805876,-0.04710340554359633,0.06886445617138741,-0.017621926551535595,-0.023123941515545525,0.013986459215374423,-0.10154682488432057,0.07545627143913922,0.022663210211739865,0.05734046288911828,0.04678228283313701,0.07504577610090132,0.06066730017063362,0.096097283141976,-0.07678605195456388,-0.09561634389938668
DLL1,-0.05724508060714846,0.06630034969981136,-0.017407034683560814,-0.0700549786254591,-0.010054204513080109,-0.12919058830900518,-0.03823046024150486,-0.04408563737003369,0.021622579895336815,0.01320135544033338,0.21039583865237937,0.2144480448054667,-0.06341796948840374,-0.039628175825754716,0.0326949378909342,0.1253370384356379,0.11846984286037442
TLN1,0.027600567178019612,0.11268344753018174,-0.014025999224437655,0.11791840008369635,-0.032072626665319216,0.045832147649086365,-0.13210978345737942,0.08613928943989028,0.1413502887527864,0.03536208645646574,-0.11856845273005963,-0.06137730455156724,0.055866281264680864,0.04021773749177693,0.03638828728618059,0.19232090924500775,0.20883420028560357
COL2A1,-0.021588397178299388,0.0171736153071335,,,,0.08433160945111981,0.028756832808174416,,,,-0.03019460707282074,-0.05819958048696776,,-0.00141441669527595,,0.09405181012762141,0.04698168463288076
