,MGH258,UKF251,UKF269,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
WNT5A,-0.06806919527525179,0.02519308075969893,0.04252291695509978,0.04896896173638777,0.04362473455604515,0.00037210226402476854,-0.03345536014768677,0.08661291457334944,0.04912613313510523
CXCL8,,-0.015206868511516041,0.08601292497421605,-0.004767843890520352,,-0.012321886650067627,-0.055515805518129076,0.01629613543483546,-0.03908177047630092
GRN,0.0003837470392535415,0.0008380370129647884,0.08408789687874196,0.05788008757672461,0.0060457298007619694,0.075694293367831,0.0013422199425221337,0.07857555972704258,0.020452708620178298
MIA,-0.021907105809382935,0.007856594454137276,-0.03422255593007963,-0.01844076978704828,0.07316221606940822,0.005239461110686736,0.1434450875364132,-0.026564181131687587,-0.0093263783524486
COL4A4,0.02999368118844869,-0.024289464056326013,-0.014979000284118332,-0.017888230829369873,,0.07451980228835611,0.03924519376264178,-0.0211087666956332,0.0007132231096262843
TAC1,-0.01673685063409927,-0.02942626079248027,-0.07724506940114573,-0.03170168871892075,,,,0.0009375723589526447,-0.043588458547586716
RARRES2,-0.0589507002107835,-0.004552188773808651,0.08320894199625334,0.010576407253793692,0.0006869817491760464,0.01912618863186368,0.038704903300729,0.03839123320502821,0.02488957173875724
FGF7,-0.00675302561476042,0.017955129296942374,0.046369910781703896,-0.04812431906211432,-0.0057619773491811395,-0.006171825629815776,0.05021368775796657,0.006271795408317248,0.061631355653404614
EFNA2,,,,,,,-0.015462462466044796,,
HBEGF,-0.05947041399852553,-0.027117337624731563,0.023324979818966543,0.011132862398502077,0.01177841032095292,0.019228757260878266,-0.01847121532642717,0.0798251852402663,0.07452324662230943
CSF3,,,-0.015847493990643245,,,0.028052908616702982,-0.06096987958271268,-0.022950464010449517,-0.02701059517550421
PI3,,,-0.01784448739774491,,,-0.022020921991809835,-0.09319779235316239,-0.015511005593315606,-0.0012055433800592181
PCSK1N,-0.03463907677179708,0.0011634777010175144,-0.005579797407939267,-0.02398415908851625,0.0010814973293206505,-0.016713012072003843,-0.0274943919754932,-0.050365061534072546,-0.0545628066403453
NTS,,,-0.019478476431181283,,,-0.03506019162302348,0.023879731446374515,-0.033986507646261405,
SFRP1,-0.02435254044189559,-0.003335048878514189,0.007326726376031075,0.04451163343209009,0.018750414782749338,0.014887083220595156,-0.04841253943031608,-0.03319674731140404,-0.02175960997332847
CXCL13,,-0.027418505613218357,,,,-0.00385832519044475,0.03211672634348901,,0.016335436118671876
MICA,-0.0031449784400892035,0.07335290885753208,0.041616620228547105,0.018471837410711612,0.05899474619490584,0.07353630232090869,0.03043295629794779,0.02492539594538652,0.05484602911162537
TG,-0.019383318586235754,-0.015418660222907358,-0.01912650740350437,0.050852302945861176,-0.03189163850656089,0.058701776355672156,0.06544352894585885,0.10272170658853687,-0.043301629809024016
ADA,-0.03070575477029253,-0.03185289913859387,0.06924308069560303,0.04731781508233435,0.09999680502087248,0.0568012423259485,0.00861648694846385,0.09306985688574883,0.03777081031491206
LAMC3,0.01600775370895465,-0.0024112224112838683,0.06103292234133985,-0.016669124175616078,0.04949474033778872,-0.004083976221971498,-0.054095262285880394,0.08706321265552158,0.01855033465633223
CCL7,,,,,,-0.029251009760369207,,-0.024049861586830687,-0.018512550772328263
NGF,,,,,,0.018573883324426152,-0.01525462095667878,-0.015190930944490092,0.013856298302915892
TNFSF15,,,,,-0.029396017566759348,0.06519792095025828,,0.05708443049859438,-0.0243892760941737
HMGB1,-0.024200889151515442,-0.005825874706553326,0.1004818114324447,0.02950634742883448,0.0026392421717947334,0.022856500257529135,-0.0451749900089479,-0.06484249270450125,0.025659374008474373
ITGB3BP,-0.0024285137494963224,-0.0337860204296092,0.06606979767439711,0.019806067061031118,0.0978247482165859,0.01050853780223582,-0.0009627163815855703,0.004902402767475899,-0.02318537890880123
AANAT,,,-0.014294868443183742,-0.01685296834100163,,0.008366414396381276,0.07640007007467502,-0.025445756490480354,-0.02957896287786539
RELN,-0.016069285001484242,0.06379592042104375,-0.04194562917088421,-0.018657690592845277,,,,,-0.08927524478250981
IL15,-0.02452046007323618,-0.019643137232233654,0.060755642384197756,-0.015630349204753258,0.01104175501350862,-0.006133253167738881,0.05301917504996081,0.0721379537527106,-0.01270012724806115
UTS2,,,-0.0005088082471228899,,0.03730389504735254,0.017196122197501662,,,
BSG,-0.06989844154666867,-0.01257912442013367,0.021230362073510273,0.0006752211175529006,0.05860039679253528,0.033895566624966234,0.03723132056944107,0.03199774343588232,0.01016962059667635
ADAMTS3,0.009870191362538345,0.03806257071709032,0.09551072347558762,0.04168785631525513,0.04616075488914023,0.031369305417539066,-0.019596014256196972,0.0908081782636093,0.017175839980919868
CD34,-0.06077939514942186,0.011225316290109026,0.05635429265241253,0.11995751542994662,-0.02659305062788059,0.023024143978230723,0.11296224952348957,0.06177727667319034,0.04563136174903481
CCL23,,,-0.01626529112733198,,-0.027738361844678747,,,,
PLAT,0.047576782301539784,0.022152071179406225,0.09248795232776945,0.023341445710214626,0.037174043226170204,0.0092605213938373,0.019557909744927424,0.04887315125132202,0.03412542941774801
NTF3,,,,,,0.028882895542080973,0.05045709797780863,,
LTA,,-0.011338931192508077,,-0.01563035113417086,,,,-0.022179800660483088,
CKLF,0.014598487730534696,-0.002454736577376705,0.13820609900666933,0.08871030100689069,0.012897518983982243,0.049991900919735356,0.06886720749742653,-0.02792174204784817,-0.02419838178181424
CD24,-0.02170391370195774,-0.05295920483672063,-0.04557746295816105,-0.024711830689030042,-0.03195872408984296,0.009875847821654444,0.03956672701010075,0.005208615645797149,0.07318028297678159
HSP90AA1,0.08168428220909356,0.01701839362659434,-0.10039104161980325,-0.009057824355235526,-0.007040652413891843,-0.04584216994581822,-0.13510573770934642,-0.10706868243739495,-0.03418219785562127
BMP4,0.0033397416754774065,-0.012019931752269621,-0.015192615854462126,-0.01331867353815036,0.09555916585739246,0.042607996267700565,0.12477405255575284,0.06808225142168987,-0.03964469459821003
SCGB3A1,,,,0.10976897638725708,-0.03423136691126803,0.1799230984998821,0.08201160312809298,0.061272216146228624,0.01988649445278568
IGFBP4,0.015567123900547923,0.033285445964288105,0.014258194229897997,0.057830151389022734,-0.025005729332938285,0.016541807706013777,-0.046336817617954634,0.08278674035630758,-0.013497890637847319
RSPO4,,-0.018330677297320477,,-0.021681757737862125,,,,0.002948193919333155,-0.03729790053956345
LEFTY2,-0.01919167031986822,-0.011478190519433723,-0.019237586437833076,0.04889871787698672,0.009377902030129117,-0.024830794871278955,0.0966745027488353,0.05498874390080212,0.08110260190276512
PF4,,-0.010314299041522116,,,,,-0.014172417366277086,-0.034246145543834774,-0.01106867792220039
ANGPTL2,0.09685505391259369,-0.04813914979037556,0.08076214287585677,0.0054891586349954825,0.045673800605205234,0.03259068894737892,0.019387331183752503,0.09198477069311613,0.06991206482938775
LRIG2,0.001688174120341187,-0.06262909542314778,0.06329559218306403,-0.02724548510919568,-0.013090250030678631,-0.01956521144406249,0.014739204332861225,-0.001609315646852836,0.04121688900354637
ICOSLG,-0.051383265020076424,-0.03867963272437543,0.03478435264202287,0.058896673625915004,0.02877195068873077,-0.026079345431708353,-0.0060376415727376375,0.10643078771242902,0.0770113381178849
WIF1,,,-0.0752557310088017,-0.05219697628287857,,,,,0.04517809864156053
NPPC,0.02351876341317832,,-0.03848836761316043,-0.029995778410828677,-0.024507794684847893,0.06510488219492062,-0.026815163775935447,,-0.016870769640198503
LYZ,0.03314117949243644,0.005288116412034882,-0.04432489028679851,0.027284025905019754,0.02408297484002266,0.06064610233161846,0.05071130733533148,0.1263680584548288,0.017961166485173874
EREG,,,,,,-0.018346953287001495,0.0009537962768922492,0.015244527746084547,-0.03363806213426011
SPTAN1,0.0357721027923836,-0.012280582330865932,-0.010481619621560115,-0.06037978696421896,0.018842181344369553,-0.04378119601606715,-0.019959890203440522,-0.07209747830028726,-0.0548239520743215
LIPC,-0.024816450167854685,-0.015523571300803276,-0.037388028173168886,-0.009602019633698392,0.16830333614053739,,,0.03711543579955095,-0.04556302962240359
COL8A1,-0.004708946815108453,0.054350484414039404,-0.025811645842619035,0.06423873738556274,0.006403760598824659,0.017899561731629075,0.05335728233997513,0.0469823397006294,0.06957513535051212
GSTM2,0.02395071401251375,0.006691341219726756,0.023694185168161814,-0.017615838692089474,0.1048098797659714,0.01465066601221989,-0.005771907460760228,-0.017418018370396797,0.003399015781789285
SPX,-0.01591719711395281,-0.05125105126291609,-0.050133412101480125,-0.042560784342114744,-0.03248978311970322,-0.014360402283287372,0.07599526362448784,-0.04380413594658795,-0.015202157342803094
MFGE8,0.0283566510028751,0.020083361026472908,0.056724511078951205,0.030617139833294848,0.07725912553343021,-0.04294945302085089,0.0046985417982729795,0.14170964603224526,-0.005260248788922011
TGFA,0.006347289122409292,0.0026442741586417073,0.009760046926186688,0.016719613868149467,-0.03594637622894915,-0.0029450584929378697,0.025726509413094324,0.10761206006278803,0.014554439505844348
SLIT2,0.004260108143235205,-0.02689421350050289,-0.023345323899694587,-0.03515866638634324,0.02104092563457312,-0.0024240629212586066,0.06822494333697196,0.09134390458752904,-0.0020889481705752416
PLTP,-0.0017163901092680548,0.049777361671917694,0.10923550214327568,0.0388337056531672,-0.011057857254936899,0.07702236643393151,-0.010254484576066815,-0.002633867410476806,0.03586519781576663
APOD,0.02981612703072658,0.022570229714203544,0.010176375550530243,0.014447205488155042,-0.13402464822460364,0.03908255243750319,0.03883307450450861,-0.06486624754168935,-0.02694559200434456
B2M,-0.07479162654386301,0.06751284426026302,0.10301076999132652,0.0647695804215421,0.014556000868119316,0.11224688223764148,0.08258106301768842,0.0910388665371606,0.023693094404397968
OMG,0.07593007256191867,0.014275226065953897,-0.05164943259193188,-0.0022006317908106407,-0.07930251274941791,0.018119031746175393,0.028770970786243414,-0.010751027312480763,-0.009403197329363882
CXCL3,-0.015609447934400462,0.09231257988932821,0.02300169898241454,-0.011256683260452602,0.09710518605413562,-0.03347791530798227,-0.03833973239797689,-0.013552328740259877,0.022369684444847788
CXCL10,-0.04711849435642486,0.026684398557151653,0.09998631055136896,0.09672328145249903,-0.0075927316780299075,0.029939268374476892,-0.019009320222206076,0.02974526807955787,0.016966170507071266
RSPO3,,,-0.023472931960186464,-0.011763017055854972,,-0.001066914336297856,0.07783392687662201,0.047850156187437064,0.02796748793198998
CORT,-0.01938332264233451,-0.0008591940761971454,-0.040625167729575265,0.012238228737444392,,0.017548177473287924,-0.014830714445050724,,
NCAN,0.04289809728889139,-0.04997408771711369,0.10208727689681912,0.02270502050289576,-0.09708131684492735,0.025802737976831323,-0.001416408203781039,-0.05115816624707263,-0.058450175151469184
PRG4,,,-0.0007891153723657248,-0.013752911436744552,,0.025142821339823065,-0.0034762719912473264,-0.05528595635709292,-0.04066685740809267
ZG16B,,-0.012411582527584238,0.012391967158086208,,,,,0.06614926712261665,0.018056877795987643
TGM2,-0.014577425925177365,-0.01762861132570807,0.03296317291625976,0.07925278398747163,0.05771613140469909,0.030440789734927594,-0.021589752801701993,0.04353392697013258,-0.024702058056146683
VEGFC,0.028419470554059044,0.004465664157364954,0.03381451694857227,0.15465126715698557,-0.007202467879456728,0.059503588310455484,0.027715069770426252,0.0009318092262894171,0.00516269712878766
WNT6,,-0.011478190820673133,0.05731767527513429,-0.01224938340981578,,0.07167512469432535,0.001799324285467374,0.031316159162330194,0.053024431056751004
NRG4,,,-0.01003173336061,-0.016373924540280926,,,,0.025835502086452987,-0.025316597507159425
PMCH,,,,,,0.07561061854635456,-0.020808285800938655,0.06508798896090648,0.0038399960886962912
COL9A1,-0.01644764236112053,-0.028509003113676355,-0.03603429169656712,-0.01865769774925569,0.016957818373086124,0.0038033281359432106,0.027369948090446215,-0.012350831470674103,0.011947736427320624
GDF11,0.05812435208710486,-0.04877748053190978,0.06448573686052413,-0.0195933161959816,0.06749307794704834,-0.009393976355062107,-0.032313177569173165,0.026840155765219375,0.02027736537130591
RAET1E,,,,,,,,0.20962185115808277,
IL24,,,,,,0.05720729072667991,-0.01394644537689372,,0.09199978435390588
SORBS1,0.006209076975638226,-0.0019019890431989045,-0.023670879028787447,-0.027126164677348696,0.023863678124886597,-0.02225096284828889,0.04926266701649858,-0.005558797472559924,-0.0148687822091538
DLL1,0.11866209781604686,-0.04159431130427159,-0.006085650449646667,-0.004563582298754385,0.15101362065724028,0.004118130767510983,0.06731177663615562,0.06431279948643977,-0.009217808653370902
TLN1,-0.002408534572205833,0.04455758552666778,0.11761338200000797,0.021922393264631284,0.05322415761929872,0.00895771518805624,-0.044911848831975555,0.033005178454121084,0.045043314900835345
COL2A1,-0.018205897070243345,,0.12895688774770492,-0.01142784454038692,,0.058180428329934905,-0.0363487029742987,-0.011127016063466196,0.05236531912100025
SHH,,,-0.014754309952840458,-0.010906651365366232,0.0011204581196103032,-0.04955052099779225,0.033800291337443125,0.021663585820243095,0.05701847204316377
PON2,-0.016065195057127873,0.07217364816403153,0.10017618793302055,0.057191992343505756,-0.04308954720659455,0.010950811387237379,0.06722403248995161,-0.02635961796190581,0.028076744750425178
ICAM5,,-0.014775009401466328,-0.036675454428294306,-0.021300100972264126,,0.11030993829164672,-0.044511946458174315,-0.03640876509930213,0.05804651997171993
HPX,0.025025040245433883,,0.0328823875362796,0.019696393025700643,-0.025257726915707667,0.026057269323909896,0.05769498042639286,-0.016771192418549304,0.025527180592609115
SFRP2,,,-0.01497899587334698,0.058768575635197516,-0.04915037695068598,0.062344602587299916,0.02074861374203121,0.04808385688624323,0.021388795014619072
CFC1,,,,,,,,,0.025096663651624388
CD70,,,,,,0.017635825321015326,0.023897069316259057,-0.03723562479258041,0.014959050720950636
HP,0.1154205924629708,,0.02844402913726887,-0.038096371038578984,0.11116187728289469,0.052734729075626034,-0.002778522479376665,-0.036508571270401205,0.04452341735014022
CXCL2,-0.025724837904982815,0.029079603819335526,0.09566973051091937,0.1073619853846653,-0.04533234229120175,0.011516378736840464,0.004680346607687061,-0.011385883900978928,0.006930272146454651
NPPB,,,,-0.014035395331202521,,0.046552904102685935,0.020545051460818295,0.06200961502730776,
CCK,-0.03000413721434466,0.019803037716910776,-0.06237566152885822,0.019003624243180903,-0.025988028520303335,0.051544400283477725,0.051303855569300845,0.10041543997584267,-0.06989749255050767
SEMA6A,-0.020511303028524143,-0.026579950072549072,0.06582316068576137,0.03541337598935036,-0.006649053464978643,-0.03102128249712881,-0.04378038602833053,-0.08052637193309865,-0.03816495477711032
IRAK4,-0.05049483580008343,-0.008641331134992172,0.1338848946134143,0.03397419832102383,-0.007228631103007748,0.001341254889543127,0.07151151763557606,0.061264577516911556,0.05754913808373281
GSTP1,-0.08355132522213939,0.0073221047095418275,0.05676953646004473,0.019992784956987298,0.07108985907127326,-0.04578638166732797,0.14456957448723967,-0.012065499451764168,0.06551662687928773
VCAM1,0.06807114645799156,-0.01399788275190912,0.04190679935749573,0.008045260507743833,0.013807746636122383,0.03833391019663107,-0.024997877376296163,0.08099122149211838,0.04746900248913641
NXPH3,-0.047467239550605576,-0.047500780308232314,0.04716854654911523,-0.01861466439585556,0.024385507204763027,0.013146956909776917,0.061799899468447494,-0.01540814621856622,0.009684556036746814
MTMR4,-0.05616313861257214,-0.03035969041353948,0.0050519805286769765,-0.00720098846816147,-0.005025513769642313,0.03215579050847108,0.031318904126196784,0.031253038819965176,0.019350174462229128
LAMC2,,,,,,0.005716410406585213,-0.018315596077341276,0.0716979971905579,0.015715731780490287
IL10,0.0035749998997519302,-0.016440461640701412,-0.02462844329049831,0.11956627263495952,-0.031167931144517352,-0.024440002820283756,0.13354373074512652,0.0861560112387377,0.05726276775363786
SEMA4D,0.0385947288741126,0.05379414660933764,-0.05510999472653362,-0.012335309358785903,-0.018667506357582176,-0.0019336892098679884,0.019859702281729903,0.056521029265335934,0.04016149686254038
TRH,-0.017797610885532507,,0.003963539721817709,0.0998507293091595,0.01965530317213447,0.02820359424411848,0.06023684682893324,-0.027729586622251574,0.06809583354119242
SEMA6D,-0.033713990841697704,-0.013084051970889089,0.0499112665036711,0.048167998048947676,0.060823984562109225,0.015078894745871103,0.034316252255751696,-0.04601174257900746,0.05633228597633963
CEL,,,,,,0.11214497390343448,0.01335421762716051,0.01491584402500543,-0.02715004337569735
PDCD1LG2,0.02431371146617026,-0.029631980362090454,0.09458116514348096,0.0430620382211351,-0.03559302927084966,0.060061554660533645,0.008774818793617663,0.06123602589095878,0.09093468839319696
SPINT1,0.013748903906535466,0.07342786240454455,0.08514176239779547,-9.661959777404664e-05,0.04335647486690485,0.050373019875016266,0.05811737047018071,0.025531136330203295,0.07167287230852346
CTHRC1,0.02261193585329513,-0.017218581515075028,0.019986376792909186,0.1293976223728012,0.06365729131279965,0.07255022210273945,0.016496976592134886,0.08284563659110515,0.06200274564500621
PODXL,0.0709405856219591,-0.00794531654384696,0.09009503235096303,0.08709467701665981,0.008750302425347451,0.07442246053273266,0.003605626440780348,0.03298043256232336,0.04188830355169823
JAM3,-0.025425821551618173,0.01553052880265998,0.08930157367528928,0.06974774491107921,-0.009223629847340174,0.03941242223486142,-0.009326766997767398,-0.009477027687269534,0.019169379602663093
TGFB2,0.015710950211363338,0.017784272669794,0.09910249105823218,0.01516327893533206,-0.018532206429769656,-0.017377635023077757,-0.006012352806776105,-0.017211882372584975,-0.01211428742910712
COL18A1,-0.0553366290757252,-0.02153532890625154,0.03631811886225483,0.12386821641919937,0.023510931367962142,0.01770537912157833,-0.014730428717351139,0.08927054154855689,-0.03860377497422642
NODAL,-0.028156734751694713,-0.011055422197833668,0.06503953585913501,0.01496260844336949,0.06460069973962305,0.10448413270999017,-0.0172271453017905,-0.027018261997547508,-0.047165825332754076
INHBB,0.005888836493711745,0.01834659587710781,0.045599723533274995,-0.021813073070203623,0.06677333245749557,0.09595392368846486,0.01693947226084563,-0.007928688208571,0.011324081328454118
LCN1,,,-0.016470434537497268,,0.05826166261955474,0.003196344559816501,0.0343240762615378,0.07720277289635043,-0.026161309449423686
ARF4,-0.051286132966643805,-0.026210528055776304,0.02514005427994116,0.029343795529229513,0.0949860335378868,0.036592301879803515,0.04519049971865652,0.022700141081403214,0.0765188496426231
CXCL14,-0.053620315540877345,0.012211841403566069,-0.07293305219503735,-0.0042668698237767555,-0.022252265502393717,0.02048386304422843,-0.06356736428908095,-0.06930348345629385,-0.015376558746408473
LIF,-0.02403901776303195,0.03257971101691642,0.0074405588460818494,-0.023244297960063595,0.004270900789881789,0.0024277122456856284,-0.08897624506386634,0.01843907681461927,0.08480065139281272
IL17B,,,0.06204464988665072,,0.06173405628536231,0.08607080199598047,-0.010234034979741178,0.009911098426071137,-0.029578956937600227
MMP1,,,,,0.13281983195393304,0.08222568429200232,-0.026815162037472657,0.09000554872854556,-0.040697525167317665
MATN1,,,-0.017268130870395942,-0.01142784311824635,,0.005406143422751874,0.08704209163483105,0.04300434925302638,0.1474257256383329
ADAM28,0.018068356405112774,0.021997979608222883,0.1294097739412092,0.08667946822086482,-0.0032042762620598858,0.024228112412128786,0.03501183158041048,0.08949537436243461,0.030793261919207195
TCN2,0.03373361499974931,0.01435004434590879,0.05555847110769847,0.09966862624957937,-0.04559440731870183,0.03354985017153762,0.03294317876764092,0.06742883626817063,-0.0037942843250306176
THPO,,,-0.0336060443222494,-0.011427844430991475,,,,0.047260580405727885,0.10254087239177198
CUBN,0.005262695061093201,-0.026629203655531695,0.028038868856660105,-0.0008342337614710423,-0.02218674980220532,-0.009771713840971294,0.06958980215938487,0.04252610649739204,-0.006102813099364963
TIMP3,0.011467294541997583,0.07271170664013944,0.06860269695024412,0.0064208670700335495,0.002462833785335467,-0.01833596201007581,-0.04343205772486654,0.04758418550544283,0.010546574572688382
PIGF,0.0007528152167954487,-0.031503088987077946,0.08734661950668787,0.06770756181962412,-0.05360199569815277,0.05772604888917211,0.08203524973729602,0.0008293930271658756,0.017480043448362147
CRH,,-0.013874525706953638,-0.02532719719116514,-0.015630347764484246,,0.057462962501423985,-0.04563748150083471,-0.031220657474145437,-0.020418610672097024
BDNF,,0.013375457266295031,-0.06683844498578113,-0.01287068792269105,-0.03066563049021235,-0.027703831639438552,0.03012805076788412,-0.0010060927231884758,0.10988070066829005
CCL5,0.03254067442087251,0.050418052299061135,0.049762384798122804,-0.015503245232800653,0.039837248052301794,0.04451178142033461,-0.02723927500382965,0.04023699238985622,0.018898544471967312
GAD1,0.03654810958587659,-0.008899019233511826,-0.0647477792600558,-0.060087112366335134,0.09493241977052892,0.06823476780056467,0.053492723222420685,-0.023798444704827195,-0.05476222012193999
COL14A1,-0.0345021647006504,-0.01731365722524499,0.023099475200540204,-0.03828309102715293,-0.09028317251924745,0.013178120377286036,0.019089226302352387,0.07056251724863254,0.023913439119119678
HLA-A,-0.10451304663785779,0.0422307445986385,0.08358145864505472,0.04862966528381584,0.0325641758063306,0.008498651882948434,-0.08752156603284776,0.08742502110849211,-0.027304813043588193
CD5L,-0.019219430538000865,-0.013839379736722118,,,,,,,
FGF18,,,,,,0.08538874262006949,0.04058977005926823,-0.027729588846974556,0.003403190379028393
ADM,-0.03503090602815862,-0.01356467025904812,0.01951459089572254,-0.03852824415488525,0.057829782062775156,0.01032232778602042,-0.0245567083134313,0.028969263028212403,0.03573390695387759
CCL15,,,,,0.03463791296451749,,,-0.024049870254243,
GNAI2,0.07530007849455382,0.05544657842554395,0.05040392357143656,0.0682551561318788,0.03323362207755739,-0.0032066636521189146,-0.03227419896167224,-0.009023460843669225,-0.017740113837842422
HDC,,,0.02580414326181508,,,,,-0.005839038123161338,0.009433294887535729
COL11A1,-0.02241480276873402,-0.04716773726124635,-0.02994463638239825,0.07732243730364374,-0.07706005385345392,-0.003155891014007283,0.041256509306921874,-0.08481942203616367,0.06792189648821938
NUCB2,0.010595805588284097,-0.01916606410631495,0.06744088838742195,0.011537914400317508,-0.002079075045858824,0.007509521490799445,-0.009340299394057205,0.007512490508411503,-0.0197418666154695
FGF16,,,,,,,,,0.011912634460057641
CXCL1,,-0.014884048013752179,0.02661519261994005,0.02713962882517744,-0.027050325980819925,-0.034064332468198365,-0.01331811567922224,0.09365754590445786,0.040551855767393716
VCAN,0.009606308148340108,-0.049116309891254456,0.07684100581033788,-0.006402998460926185,-0.04342574326889661,-0.008099930489354567,-0.019531389933350456,-0.03094421344080535,0.03837676227602732
MMP7,,,-0.012022058905057661,0.04144570955053341,0.11742597114102246,0.05701615076433135,-0.02247373103980144,0.06502848625871686,0.023051857524087768
PTPN6,-0.035636893425176085,-0.0838946723976325,0.08030385816532185,0.033844780630469605,0.09518510687611419,0.019434472007957625,0.037373280138223906,0.06751571773135906,-0.013897049486773247
PTGS2,-0.03857465442562417,-0.013283232092008355,-0.0934921121502998,0.13079862689442248,0.007049435897553299,0.01917245160000568,-0.01646064043019882,0.04572970172701704,0.05672363248697024
XCL1,-0.01738051713206981,,,,,,,,0.03965043244873188
CD58,0.019538231459583884,-0.02891508456033766,0.095348877006464,-0.005285235136745157,0.05972586768791107,-0.010901833155713364,0.05063950771613127,0.015392714194286224,0.01561710450427959
TNFSF14,0.05339632355041701,-0.015523571383560348,0.037135429057593504,,-0.032191869369824135,0.03042162969397551,-0.027686637334620495,-0.01861002997782822,-0.03371842553228491
CNTN4,,-0.012151802158542085,-0.042687848155846135,-0.0359395043433082,-0.030036653428300347,-0.027284887776599067,0.12782793985086377,0.06333893358403085,0.006988513135779138
INSL3,,,,,,-0.03226054182717663,0.11068218042966799,-0.03292972750689065,
BTLA,,,,,,,,-0.031841399991083444,
MFNG,-0.004737292539555337,-0.026219913287908632,0.04935875291406972,0.07693786433363715,0.014628543254417906,0.053998299169663574,0.060443712085176064,0.015167129617166958,0.011108903514567002
ICAM1,-0.04381971778246651,0.0054691190812831475,0.06368397918156085,-0.015204353137078014,0.041982739575592294,0.09023026878477562,-0.012714651236216243,0.004704816963677425,-0.00535966033605976
PROS1,0.012815552765254536,0.021665172112057825,0.10517365194293617,0.06552839604896447,0.03326327504780043,-0.022736515010673964,0.018157873560610327,0.04018635322144455,0.06161412818433906
CLCF1,0.08866325328374235,0.08509200355417462,0.013206113805756193,-0.014458845679021585,0.17643161352655298,0.05917595022988978,0.048640418828209006,0.04729013773144723,0.09629527505404857
PSAP,0.008283547891287405,0.02446712168418446,-0.11697341006799566,0.028658327591281625,0.03791411698356201,0.03210610462401005,0.01828438797957779,0.07324181918411678,-0.07650720027511664
EFEMP1,0.1369413534144436,0.0027679731414858555,0.0670302295054028,0.04887914777476984,0.004843430647025449,0.0025598389128421574,0.10343383954344113,0.059133514886683884,0.09543548170679471
C1QTNF1,-0.052922713077270166,0.07791807745899221,0.03250522366778558,-0.029698744659466977,-0.026863980859507693,0.043716186202677296,-0.04459266251560919,-0.05300025843495944,0.06990747357607266
ALB,-0.00843610999158645,0.011730333804190127,-0.02016549125414447,-0.02472412157817698,-0.03423136401044744,0.043558979926316715,-0.013469771915150001,0.008503761337731966,-0.03816427378005757
CCL13,,,,,,-0.021533556141155572,,,
EFNA3,-0.051280792290541145,-0.0224615467944023,-0.07273045958673285,-0.046798474819388466,0.04896615775494715,0.019821263045595065,0.041171502023151965,0.06226412124935923,0.028897534894475874
