,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.040970908080288124,,,,,,,,,,,0.13191710701123674,
BMP1,-0.016015506081032128,0.07355520750410621,0.011011284097872066,0.05568559659595581,-0.014611617267231314,0.01189331087620739,0.22796397833700527,0.008058042776804195,0.0001745202525660155,0.11067534055089184,-0.001374795442752806,0.02064943663095851,-0.023873284375032267,0.03455767107883284,0.07790502313693612,0.006934899355163462,-0.00045550879848513557,0.013815608959146722,0.03656048229813535
NDP,0.027052311528307525,-0.005901275814433984,-0.012650770295938843,0.02039066485575334,0.0011750641393288078,0.010058847420869647,-0.008479102164033253,-0.02479892269020208,-0.06147881666646012,0.021909272399225424,0.014512767939965114,-0.020413888702200872,-0.046562086390854476,-0.05975564287717228,0.05516723422519223,0.08825204764925762,-0.09091947516411385,0.09743388411293877,0.045739369711516965
TNFSF18,0.00968636502446693,0.010386416368703235,-0.027734217369536872,,,,0.105561008295014,0.10006415120531738,,,-0.026700428524640524,,-0.034693653074474404,,,,,-0.025166937763084544,-0.0128338934777269
IL36G,,,,,,,,,,0.028164543878330464,,,,,,,,,
RTN4,0.051460976644670385,-0.0186331790254759,-0.047464290837118596,0.05355627671749216,-0.03603695593980616,-0.018009689373067864,-0.25338236721979324,-0.026809783264486617,0.03168650634010188,-0.047279433462397595,-0.05865398494129714,0.07064454148694946,-0.044353360170736655,-0.017386388505232712,-0.02261381848404593,-0.0864342098443416,0.04955140924522745,0.023241074953492192,-0.09526784771773968
HEBP1,0.028637301041938942,0.07656353370162097,-0.022759725986786074,0.024880550702337044,-0.033746593307469056,-0.004871433187101207,0.10126202291646212,-0.02998739524560167,-0.00822855531545458,0.0734239113217107,0.03659217573150101,0.03639863879663493,0.059289589004934196,-0.013982942289920546,0.054454830739419445,0.021179380918633525,-0.0220665079074103,0.05904573137304684,0.015058366200989597
WNT7B,0.017905010152370896,-0.0528447071410988,0.057411051889393,0.03250882415945791,-0.007706687966588494,0.00032283202525024217,-0.07245121852450445,0.028169177708747533,0.008666043897973406,-0.02776446703826808,0.07129824842761619,-0.04326902973708269,,-0.02852237063108737,-0.008578214511981708,0.0060401702583016414,0.04508246711856472,0.07204349935762161,0.03568692115571289
PTMA,-0.06363603176141404,0.079639638439885,0.02563081083610966,0.020924952152285244,0.05393701332945891,-0.06394356941732114,-0.15744318592393025,-0.054832668477037785,-0.04633941101531694,0.06548014235852524,0.053801667734674624,0.021561998515221954,0.05563203439308963,-0.08817627209469074,-0.05803554352954514,-0.0033648985561680134,0.02588533788074016,-0.1242913392873721,-0.009793162572781731
FASLG,,,,,,,,,,,,,,,,,,-0.02328878392565048,
CEACAM1,,0.036612771448833556,-0.013221174537054804,,-0.03985223215373494,0.02581497776485253,0.0050921764512617046,-0.040175385949989796,,,,-0.005571146571333011,0.10264132744533651,0.0826687736742784,-0.03331227628396546,-0.027844027120169684,-0.017779274446508744,0.021096864630984077,
PDAP1,-0.048143382701465634,0.000839804449655496,0.05557785916631222,0.07004535768646551,0.03435629143934448,0.028046265181152778,0.2012840765282503,0.017951534314354513,0.00571078002760078,0.07822050201121265,0.016145130657979095,0.01974034615863479,-0.05760837714062286,0.10390542070754209,0.04314794642987743,-0.034544530428109115,0.034652083678992536,0.033187483095765254,0.0007475802161490961
QDPR,0.04889486282179809,0.005055656471299553,-0.0420900213886734,0.028220992451089208,0.035989619385658776,0.03469340578715231,-0.20480160166101946,-0.04405223848687787,-0.040465185444911525,0.015972396842751424,-0.07227677599107661,0.050553231503028394,-0.017912172618520662,-0.006732326402519101,-0.04935058411466985,-0.007897999460634225,-0.025746798564243077,0.06526805743592401,-0.04246285523918576
POMC,0.0535161176677444,0.04491207026496698,-0.023491917811817753,,-0.01865071663747457,0.014834018800960988,0.006261576616241968,0.018904006963116872,0.0501731008733652,-0.019667853650819616,-0.03692150165659574,0.014823159189162407,0.0034051082225812876,-0.048187516936437996,0.009943817246039743,0.04696709939891495,-0.02908455740887252,0.06233413594561689,0.06260141531723937
CCL18,-0.02665078173305802,-0.039346931056813805,,,,,,,,,,0.15972839434622374,,-0.01813615761814843,-0.030315683652468048,-0.04381134113556725,-0.013836366948102858,,
CCL17,,,,,-0.029029108287897332,,,-0.03185894346583187,-0.01633147282977396,0.171129240207364,,,,,-0.023633447663979068,0.046993723645438065,,-0.001466293538529635,
VEGFD,0.08881432450174773,0.09268994557916407,0.06585580529019248,,0.019239350042054206,0.031583065090178726,0.10226145013085325,-0.01686445540575341,-0.011979332824089877,0.030963667975487667,,0.10178542565172076,-0.022633940218995872,,,0.0018654200841977061,,,
TNFSF13,,0.01733013133824591,,,-0.025910258350176404,,,,,,,,,,-0.045349036268876035,0.004844932984568445,0.05346742482034509,0.04188919566764985,-0.03204683126725724
WNT5A,-0.05990206072867038,0.041808359631270164,-0.0025561490399274287,0.026963963562969744,0.019469446442338702,0.027046266400245673,0.15535932868734362,-0.02392000985956595,-0.015209314091623724,0.02463281226451771,0.053396727489363825,0.015811343779001036,0.011868848613488945,0.03034768440482867,0.026614930200132555,0.06012953877924098,0.12369106860694157,0.01292951209197251,0.017314076224361923
CXCL8,0.023882296919134655,-0.016048479896352778,-0.017731184709652483,-0.09418575657169513,-0.00024612248910347754,-0.009125426081760545,0.09093277659893698,0.03423683936377058,-0.011155675604500441,0.0033903031786291942,,0.06103343081891214,0.01396833297431761,0.05640977252836578,0.03315539398445212,-0.11541357792305496,-0.08293382724440052,-0.0359987168125335,-0.002149248714980256
