,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
VEGFD,0.05400714133820053,0.02822003934323262,0.03173140808901255,,0.01846443374538771,0.03987081722113327,,0.05752752804967454,-0.0347081544624873,0.017035498878197587,0.054825959732230416,-0.04024698235069103,-0.09759844012309601,,,0.008152421991214012,,,
TNFSF13,,0.057277706612041894,,,-0.011873049052731866,,-0.021616207973982508,,,,,,,,0.03836724713228037,0.10504643976448347,0.0064023790397991645,0.06606742546718954,0.10349688657638262
WNT5A,0.008911631187565798,0.0835969471609756,-0.002450448359050884,0.03181905770446763,0.06486937594794404,-0.03372193638881337,0.1872280010220106,0.19535783326771394,-0.024344899224925803,0.030112870915112926,0.09829250850649902,0.03225205575845871,-0.03995046853009967,0.18492369193237795,0.04642701953888417,0.09016996046695994,0.0037359764434848285,0.022895452603966672,0.10231977466778171
CXCL8,-0.04370238970965091,-0.02872232298297112,-0.052816089890872664,-0.045752666333359615,-0.05920398692192821,-0.03859103505662701,-0.030747653833993787,0.13407615380739732,0.011567153606309534,-0.007327475454060257,0.044334553420450964,0.08105501056871549,0.14078099482767592,-0.03429466951111141,-0.12989858765846618,-0.2355941900850905,-0.07882858795850815,-0.03241099123640579,0.10694265434383236
GRN,-0.0003183470486376732,0.06615364989239861,-0.011273238327887803,0.025296770391787068,0.01689895867964044,-0.021268364532523246,0.042886634387947056,0.2114900245715322,-0.016719553589018835,-0.028118959195886205,0.06837093795508704,0.02171018484601615,-0.023000113548759343,0.16672023290231086,0.026744142118436693,-0.0845292772534793,0.006178979532795691,-0.06661161461347187,0.010718631264683422
MIA,-0.0013731695948638626,0.02708270411049913,-0.05291511976828476,0.004054520172822341,-0.010996670617714028,0.013459114204043334,0.010850697067016774,0.14728282638389215,-0.006476137048983297,0.0017679595433349876,0.00047580077823912263,-0.045406309565558654,0.008077582800436174,0.12386806581684368,0.34525959773195913,0.30738239476710233,0.024331943554502255,0.1417047485518371,0.07417594789677895
COL4A4,0.17382162729319883,-0.03158377212313478,0.028355295977681886,-0.06214413286878855,0.02492016815082878,0.06089924293798051,0.07297696313054548,-0.017077077395565136,0.006361738855472382,0.04232566932987694,,0.01505483422401834,-0.020842519180020048,0.11380995755505845,0.11174890492430314,0.08152800729538161,0.031226458128471163,0.0010291586649222467,0.04294219404773146
TAC1,-0.05689636056938983,0.0698043328242515,-0.0924916515984366,0.02299489893484004,0.04783798646920302,0.004561640463364535,-0.16300410897872836,-0.19169080158986615,0.020064270533699618,0.016226566944069157,,-0.12193309817446142,,,,,-0.0002146051867436388,-0.008267488726874389,-0.03774751792913939
RARRES2,-0.02235381282850173,0.041173108733313334,0.05171278379028049,-0.03344101731990152,0.11164934812588562,-0.010642649241673127,0.11284010044173148,0.27014454097709184,-0.07767872923320594,-0.006774153527900322,-0.014283996187492787,0.1291640554204728,-0.057548364195262776,0.05888712589598602,-0.059827210701895894,-0.006024723883084889,0.0007633622330014478,0.04726603626729078,0.040540263358775766
FGF7,0.1371199305261082,,-0.03626669447356086,0.04189229730063472,-0.03560848934007828,0.06331136068633605,0.09103373650579757,0.11428803877441618,0.010045882664843294,0.03121300403070243,0.028497125307672982,0.0555808658945108,0.002605020498576955,0.059078495332097046,0.017001016211219758,0.08978165948526129,-0.0034135737420237532,0.18211495173317313,0.05531988065596014
EFNA2,,,,,,,,,,,,,,,,0.05865019521072151,,,
HBEGF,0.03294563942255962,0.045567257938389075,0.07785614536306848,0.012785810230169193,-0.013553266953888383,0.022040086318290658,0.1029811453930673,0.12267912914128531,0.05410236687686271,-0.019408241660699987,0.12729195065598542,0.02483669816438349,0.04871198689631432,0.08057409376470455,0.04008978248547657,0.04432092396305,-0.007086842190363049,-0.05884354264471025,0.10901790243215835
CSF3,-0.06413546232216186,,,-0.013620908675355675,-0.024763141226911946,0.006843907938519787,,0.17042885828200677,,,0.052626576171769204,,,,-0.07039956933580795,-0.09421944436450072,-0.06031118208426791,0.1105995862929277,0.12880463711347093
PI3,0.02301749640625586,0.01766088082802074,,-0.08100154987309248,-0.01831716505213197,0.034070536949825314,,0.06929685246312231,,,,,,,-0.16148234020678326,-0.20716506773713106,-0.05570170414235462,-0.08840033452684966,0.07970142765702037
PCSK1N,0.05331504019741982,0.04988391467354345,-0.012100919030033297,0.045566513116469476,0.0331455644774041,-0.02849447970645353,-0.07179954150992748,-0.07175121689185178,-0.002590094147942591,-0.05699712848914564,0.07181944507397167,-0.127684752485851,-0.09301968166382195,0.06100779136993908,-0.03268152202740931,-0.05160605147297695,0.027583030652160476,0.17171954096147737,-0.08436820687047195
NTS,,,,,,0.046366478147006604,-0.02510747149303743,-0.01852983045712513,-0.035319450742328416,0.04280066702478897,,,,,-0.11848334053044841,-0.02240404499621569,0.05064801692370771,0.09192075650954026,
SFRP1,0.09852824410694681,0.02117640360989576,0.0599605322229243,,0.04159505416048819,0.056295169506541835,0.07868842124278111,0.0112124583953399,-0.027159281831617525,0.15036223462207077,0.08356941923963486,-0.0007743704576091646,0.02214778800017871,0.008626488028963547,0.07836516151088506,0.049164139282736545,-0.012342539187063727,-0.019109320239854392,0.06286755111260015
CXCL13,,,0.000730325826143102,0.004835846608309006,,0.0028979282737457306,,,,,0.0867074979236351,,,,0.01233223484702911,0.0008191815434308704,-0.02128545423555242,,0.06250385716959986
MICA,-0.005540607788970453,-0.0009443669804426615,0.00843565542071361,0.05052609565602141,0.01275538375183549,0.035463539319718414,0.05962364941966885,0.17436770164634627,-0.000395169040211664,0.031854282263417855,-0.007616265181918855,0.13541975758035077,0.097828674103781,0.049351751094728745,0.07477265515391862,0.16728100595799344,0.10963139162675296,0.05318627467664824,0.08085376353949876
TG,0.005588828228821478,-0.018485263735780428,0.031382682223275296,,0.046477067053476546,0.03881889280370058,-0.028980640765749324,-0.0005103196902907194,0.015225153792113836,-0.010346078361515496,0.10460802403006288,0.024595927998736757,0.07283030108917227,0.10158566366534466,0.06665069898218366,0.03794392366157131,0.02262147812546333,4.777545222435019e-05,0.000509979710929711
ADA,0.10413191446549028,0.025961764056276496,-0.0031839995124738436,0.023649808279052432,-0.0019499455162686479,0.02522445226482842,0.031746876364066305,0.19404842308337014,0.04079366050625631,-0.02143127365113511,0.16203058685761929,0.08344074336984843,0.03579328249080765,0.12585481771437887,0.11346577480920049,0.0234999794727128,0.0007711570462388102,0.07234810646343855,0.08008105659486932
LAMC3,0.014190632466243538,0.05530937722703102,0.00425022810926412,0.07868473768211233,0.032986011882137754,0.10755121954017104,0.034312719255185656,0.2820647751183646,-0.04539877772566475,0.008643800120855806,0.02637710918439659,0.024385133632594036,0.02501872155065312,0.12556806098695844,0.10065696391692991,0.0855021948084707,-0.0022697896345029254,-0.03765256149443168,0.06475520578752751
CCL7,,0.01382587406181381,,,0.01697544395023269,0.01746997780856568,,,,,,,,,0.03791590344234867,,,-0.029057867539332746,0.05005795629902657
NGF,0.0625061604728515,-0.0019528235848545704,,,-0.06268341661946791,0.048191375021746904,0.03838225970088567,,,,0.1165585933073864,,-0.009369304440766753,0.025679987140517706,0.01736409856369683,-0.01085432270722876,0.03058608431809172,0.002163385241877915,0.04586909298606569
TNFSF15,0.0047498975254476935,,,,-0.037824368256075755,0.04100090627954523,0.013120373904247527,,,,0.021256698513374705,,0.07439109663933367,0.11914037646205294,0.07636841655195668,,-0.00028088842046800034,-0.050622441998967184,0.1278832707928042
HMGB1,0.014231170985586353,-0.00542086001417431,0.0032360895900475483,0.037432357359970456,0.1082251953231175,-0.012884595513509019,0.0932143642379987,0.14168536187406539,-0.02872642174378628,-0.021086648219319194,0.1754422516992181,0.021714846284477455,0.05340629506946394,-0.15504242608416624,-0.06635133714006552,-0.06636673135797237,0.010169992931086003,0.008415286781732798,-0.05779536879514989
ITGB3BP,0.0908443964705009,0.005284441504350592,0.06363352839447553,0.009662865829976611,-0.060653696462098394,0.02725743998403768,0.16688898695872476,0.18644863419037283,-0.018570119891289035,0.004548779289832953,0.10434097912739819,0.09079306445546773,-0.019423789963041727,0.10892258728056395,0.02754157441727629,-0.0034066274615054183,-0.019541515803493135,0.09024356021726566,-0.0019457274690602038
AANAT,-0.025093825768422555,0.07209613812857715,,,0.04243792040688953,0.01817836359293085,,0.008529844178074565,0.00645866857048633,-0.03419288194014671,,0.005189033280234707,,0.02240337345903067,0.07616044040016424,0.03064706458628737,,0.053578378420883914,-0.032432067277667856
RELN,-0.06456692626601626,-0.06103619465499088,0.026784576751693667,-0.0043936891274506396,0.13316767903361937,0.01571898354704488,-0.04543188253779661,-0.08800861251604154,0.004388643486240385,0.04370070721806386,,-0.020324316408017427,-0.043571783976485805,,,,-0.013776861410009089,,0.016413160853712017
IL15,-0.02127972315396342,0.032417863839429156,0.020501361089984467,,-0.009855796884855607,0.022892823340977062,-0.023893883454875312,0.03374958574706378,-0.04767270171688548,0.06405315508758984,0.11331187800580933,0.09500618809627999,0.019719942011040926,0.10229922392632786,0.05994281463975739,0.10947204234861661,0.034780301734436546,0.06047363273731729,0.07425214725251268
UTS2,,,,,,,,0.143997925516996,,,,,,,0.06960439768467244,,,,
BSG,0.05910290492771319,0.052878099062199056,0.07832428952720115,0.04539879691855725,-0.03913550834097277,-0.03723887984814147,0.08211614196626461,0.020608090792325284,0.07014024180072766,0.08225578658946658,-0.013722351903209574,0.06758212944206567,-0.10293792845189877,0.06240850859871636,0.15632101251103428,0.05661226722663788,-0.04207479684597426,0.11962303242661086,0.15728747310019603
ADAMTS3,-0.017657355974200886,0.08137488832968554,0.047471241341191996,,0.030749512270366264,0.004129208709595325,0.029988316983920682,0.29068203116046154,0.042436720553692554,0.03487471415372789,0.09785902153383351,-0.06220824772574698,,-0.004230090488544072,0.05812469618775631,0.08415284389179524,0.08888480117335425,0.12588900760977662,0.04384476214768624
CD34,-0.027599609070358876,0.018882112781841952,-0.0016703070385851526,0.08627641980600069,-0.008046311018268765,-0.00399608840405914,0.004878827653694946,0.25820432960054585,-0.016937323959615294,0.006339059624642389,0.17301997389468474,-0.024666245914403438,-0.11649013752685741,0.05364240166765719,0.08793700274836343,0.052636642693087925,-0.019970227553991693,-0.007686192957298993,-0.009060922407020292
CCL23,,,,,,,,0.007619243877018316,,,,,,,,,,,
PLAT,0.05884726302800781,0.03789333402083327,0.055540511486208484,0.11490384209408379,0.032342819204055295,-0.03516276793641,0.15442624690510878,0.25488749583227643,0.0881503386387594,-0.0310130240207002,0.08128367764475526,0.036624856257269155,0.04521910523160988,0.11495744669535324,0.16998617949616235,0.18176868878388286,0.06089473712053733,0.07810105122073221,0.07011716746517693
NTF3,,,,,,,,,,0.051873896689060395,-0.04103330219180332,,,,0.05834546121526787,0.14156098823061034,0.04187012213332452,,
LTA,,,0.01224895106918875,,-0.00570671718542938,,,,-0.03453327251510492,,,-0.005047329762281754,,,,,,-0.047075615137766764,
CKLF,0.07608356168143543,0.04791994555125451,0.06414263302522462,0.08658314568641295,0.051104055536473424,0.015903795787562312,0.16258796163274802,0.25007376655959734,-0.010067652264465479,0.03230297053465805,0.09427033763553773,0.13395351069163688,0.10528498528291906,0.184845834088041,0.18113858631934654,0.19892361055802543,0.08691979081522923,0.10920082069269905,-0.014969458508801294
APELA,,,,,,,,,,,0.0006114933374053907,,,,,,,,
CD24,-0.08741795097383867,0.06525240568006895,0.1102742941738856,0.04541414478404818,0.009923180035450447,-0.016578694267935217,0.14194878033172284,0.05928767165710577,-0.059736652082569675,0.011820117601588177,0.08828119994786678,0.19074322447056247,-0.051805743538181875,0.14402159369098003,0.034391539989969945,0.049677110956531365,-0.00537286548228789,0.03850474368966547,-0.005644197833458861
HSP90AA1,-0.035845035828206154,-0.08519668068632,0.028071100983623157,-0.13218951814985896,0.026348942081301365,-0.021335797084236666,-0.1802839093125591,-0.26824809787098913,-0.13295399881476452,-0.04306723761073497,-0.03911966285693103,-0.08548509555506102,0.03561959557302702,-0.22262023580239587,-0.34575205234271944,-0.32893527774463494,-0.06095011125010278,-0.12698441759275528,-0.05825337667730067
BMP4,-0.026013728333019653,-0.005821814627852335,-0.023927901713077793,0.05094051964155654,-0.02132692624344356,-0.04206630252991924,0.1835618826775999,0.0555497301963226,-0.03596455967187736,0.013464214286328926,0.010822907944337053,-0.0035943490645361444,0.07207964203504715,0.20517037540077895,0.09463076606492692,0.05713387273431984,0.08998727671657254,0.062086104481664676,0.01742122972205053
SCGB3A1,,-0.03443673492752592,,-0.011811741259110274,,-0.043105585196056846,-0.005986705284630266,,,0.01175487924728677,0.10344461993023522,0.012774301886128705,-0.036631794288648475,,0.02446707501169169,0.07429477797720745,0.030821061090775304,-0.038481528153450656,0.022840845822383153
IGFBP4,-0.04845865206078454,0.07020957131025263,0.05802802260305448,0.012011331600785526,0.004665423672988514,0.042712497842680476,0.12826892683346972,0.3573999226844337,0.012927134567550631,0.01788375541089157,0.10743097358999282,0.023809921351786938,0.006568894168453756,-0.0041840975350831535,0.016586204837697908,-0.14248726527403494,0.01854108154716372,-0.062392467513824885,0.005122678378968496
RSPO4,0.03077839222704012,,-0.022943586348051766,,-0.0005024807144545101,-0.03270131325767775,,,-0.04016429826718605,0.030003896713326043,,0.08570487859436268,0.059174639820751905,,,,0.08250210250511436,0.06144019871078931,0.009237748764621969
LEFTY2,0.07160020081744217,0.08074399248448058,-0.031585171509116564,0.06574849246071407,0.030728216816549626,0.029785062375350023,0.03410717448094762,0.25328068964386447,0.00707681210907588,0.007794940424072398,-0.024938182122881812,0.04645854971624476,,0.1086619115389755,0.04966435185561089,0.04560798164704192,0.019610871227833924,0.10940937704425349,0.030124059081639797
PF4,,0.014191480687911002,-0.005608082949699919,,0.015270396298495257,,,,,,,,,,,0.00579540491417319,,0.05796877345418387,-0.01624760042442673
ANGPTL2,0.03372231760017215,0.03743738147995703,0.08708948611935666,0.11815398652397804,0.019274993984677673,-0.02490917019863803,0.2529190492042789,0.20425181532369094,0.016889825941376963,0.011109387402137499,-0.08009878383953722,0.1268049554375295,-0.03831865690684775,0.05275618618716204,0.218571564642698,0.1323580349102297,0.033988959174839094,0.062258104987353104,0.07295062577369502
LRIG2,0.01336337908674721,0.04145675928679791,0.02748456690147516,0.11695118033922844,0.031822224560020686,-0.039397473505676246,0.13325855557300048,0.10176950569722991,0.0027211638170381385,0.013026250488832861,0.07436401367015022,0.062056555479797056,0.03353287910654106,0.17567255057567766,0.09850986384655032,0.19338833361767493,0.029543129002089413,0.09941105981870828,0.12309475342814241
ICOSLG,0.0522393118909802,0.07338131702001263,0.03054724850660847,-0.03884539235077379,0.05325716106206495,0.04386006882414377,0.10761813927194275,0.1532293543813415,-0.014222952896063203,-0.006664819764080955,0.031828225811036615,0.016387633582054154,0.05892576160441722,0.03920200122015036,0.1570229633998223,0.13745684951599774,-0.01413481055173333,0.09982953910793078,0.08523728251638221
WIF1,-0.09235137198996565,-0.038899893110513464,,-0.0721185829821546,,0.04142568187684212,-0.14556093976906592,-0.16104867637936335,-0.0006930984606377551,0.041778669059211966,,-0.09516534054398965,,,,,-0.013204698011518296,,0.011759568312188
NPPC,-0.00724397421212888,0.03381556810678781,,-0.03467719890526156,-0.007860143147356165,-0.010044429173672213,-0.004876955257292264,0.02289109695549987,-0.044288887734912775,-0.03305651265867518,,0.05583808356182506,-0.03440183023521393,-0.059674683396289896,0.013870418250492384,0.005831139074559313,-0.010820977284453834,,0.008236943203116829
LYZ,0.01269877393682409,0.07540199540565262,0.004061275720933317,-0.0008243738361049402,0.021967032001601,-0.00456941237003924,0.12197315721968616,0.08495427126841672,-0.06766959928967843,0.05417230306107947,0.07335988458202054,0.012874196607279129,-0.028547646766557876,0.13811147982166774,0.15305410904795297,0.10395954891452557,0.0545912212891866,-0.009365583346448395,-0.02705090313273043
EREG,,,,0.01842346440523259,,0.02895700191144186,,,,,-0.007118189635946015,,,,-0.009314361392940585,0.017084389097819327,-0.02476415763128085,-0.06183060932535321,-0.023338898553551934
SPTAN1,0.07478759670469814,0.07023567824321139,-0.025341560316549955,0.09950776267708669,0.061375428432363384,0.019797186783442156,-0.0765765511176197,-0.046409232459536695,-0.06635704741526817,-0.0111768016188874,0.12850592418213397,-0.01162301229449568,-0.08119153771398283,0.164330221694847,0.0021403525343935146,0.07939620487284907,-0.0036325893916425134,0.13527095846728096,-0.10240120728867241
PTH2,,,,,,,,,,,,,,,,,-0.01928635552968915,,
LIPC,0.09859968949889168,0.006414134079963953,-0.024775115073640108,,0.026804232137999647,0.010514115361953914,-0.03705328652713881,0.09237717290267246,0.025944438730771305,,-0.044622811015480164,-0.02424608383862245,0.007086594909978202,0.026788846820127003,,,,0.09746680360425124,0.09905275516978533
COL8A1,0.06735074799332193,0.058530670008611535,-0.05255561593513214,-0.01810444041061506,-0.01445089186436703,0.029124881512023856,0.14157966072083378,0.12782088891725324,0.030278103750487027,-0.02561310262106285,-0.12718219635954553,0.08885631275951007,0.023969325466726882,0.07957824383919611,0.22900172918604855,0.17433536143188147,0.014811801489187688,-0.009963350907804244,-0.01615180037398147
GSTM2,0.04639381688464207,0.06975219059485005,0.09488206741706781,0.08073143891160868,0.02518328842108171,0.005210106979828195,-0.020205495834898658,0.08345138885167301,0.03841323742455174,-0.011069701764136058,0.033940773589644015,0.10335129019054316,-0.07231682565127186,0.08506546732046635,0.12940883525030597,0.13293542593503546,-0.01658719425190641,0.02795697586550977,-0.023288634839465822
SPX,0.056361244651874025,-0.005250067538601818,0.028373119387895256,,-0.00039024382601757115,-0.0005280714101124043,-0.060650607609550315,-0.07879377487133793,-0.023749954247109045,0.009485586411105945,,-0.08668642536158809,,-0.01588719835412326,0.09777581240922921,0.06067791072730016,0.008529456930125941,0.20658309613798992,-0.05907623028764522
MFGE8,0.043493622473411535,0.03301994228251743,0.05306771186843094,-0.027869227225607664,0.01643597786140023,-0.04287759673939742,0.06443417723778119,0.10408721504493297,0.01906090396368332,0.01010102048709749,0.0021085923401511593,0.03817562435310167,-0.06136303209852731,-0.0005312552223295137,0.057202816177646075,0.05922813278562588,-0.04065165540308476,0.010654111637679282,0.06739767422894373
TGFA,0.07335945423847756,0.04141288518461253,0.05963610785157593,0.03324606224020299,0.011406228197173492,-0.017186562643192224,0.12771762263592268,0.0984402893275667,0.0697937912453772,0.013062918374293624,0.021170657219872928,0.07820675498563487,0.005571441380988522,-0.0510133816002073,0.13284857888948806,0.11561918346606624,-0.021512141960301583,0.176615616179892,0.03606573934751967
SLIT2,-0.03819097259992523,0.13209726377825132,0.015552191615628092,0.07915771481979389,-0.02995925124241166,-0.021984075579395274,-0.010879830346434766,-0.07663248752131387,0.009916648071729192,0.004575038764740351,0.0828430795377648,-0.08408009068047577,0.08828600808225358,0.04317598098281039,0.062126048656823626,0.1044014408724146,0.06231360536788256,0.009635266637021888,0.051848336960997866
PLTP,0.024858989190981017,0.019696067038075176,-0.010501050174462742,0.049234615262268265,-0.0035731464393338117,0.03306159744509767,0.12333028695709272,0.29546845062504856,-0.06230432313096473,-0.034271979785504426,0.08642924855612816,0.09094634677342998,-0.07597903067612509,0.12342822244899153,0.05116495263311557,-0.08654111745139571,0.05429364162069874,0.04271829867980283,0.05056503949894746
APOD,-0.05504696945076812,-0.007775846693456735,0.0004465110491793444,0.05791071997669118,0.09854272125610644,-0.042267224433967104,-0.07916254033563937,-0.011434007501785791,-0.13734468912725115,0.0051627242522285215,0.07980873385427603,-0.09221845416188246,0.10504384747658226,-0.23911898840092657,0.2840191144605998,0.2550888906653711,-0.013716003457003028,-0.07840839628911413,-0.05995251507708712
B2M,0.056055451059071705,0.10830427275906629,-0.10988736959317338,0.09390630659937392,0.1598060906495503,0.03824593743085434,0.08590009830304159,0.3420361633189395,-0.13013758322817898,-0.0029987293265416486,0.1603500788937603,0.23881746050618388,-0.028346569001037155,-0.02005344510949607,0.24657007067017017,0.15943339201684995,0.04537884644954047,-0.15102529367573186,0.00932410537208115
OMG,0.10235762525113365,0.05030637558756904,-0.006488468249771055,0.0758853264637122,0.05191798574547396,0.01394805088629537,-0.05980996869311963,-0.136137974403146,-0.041376507223918925,-0.004995576890301132,-0.0136427290729869,0.004791555449419649,0.03858569478010034,-0.11457438215853898,0.15478203925066608,0.2535777515615367,0.02886870982982843,0.22029633914549915,-0.11044294595235822
CXCL3,0.017567158361465194,-0.00245079223021777,0.015835079479747508,-0.016507741531690302,-0.028164297398005165,-0.008929934323644043,,0.06540350044084128,0.07868852287210372,-0.030854871424657218,0.12461354552260867,-0.028385785759807904,,,0.02985995957342474,-0.06928865091363301,-0.04599764637810698,0.03841385516623834,0.15285757211583192
CXCL10,0.0812030252301783,0.034990468859544106,0.01793889831165117,,0.03693122812783675,0.06983894851014656,0.04593388152717031,0.29620553333574895,-0.0805068114651256,0.0037766329637993904,-0.022426467393628396,0.08007091092101334,-0.027369395917943542,0.019392079492214567,0.14341184079801877,-0.028311327444733577,0.00512430343840736,0.11622189315550387,0.04043530188587175
RSPO3,,-0.0037981591168416793,,-0.025663365685149125,0.06774515944526464,0.07394737036421248,-0.044140402601311975,-0.06138466104109238,8.844941042126687e-05,0.12521679180202058,,-0.03144915910366085,,,0.061602342044885974,0.033081717743081364,0.0178470890547033,0.005179800819673618,-0.04047692503911393
CORT,-0.019928705806816164,0.06258688497797911,-0.03157692326329991,0.10290792597292586,0.0020907423202059247,0.03765558125304593,-0.020758315049230893,-0.07372772512116843,-0.006670909257239151,-0.018651606129102268,,0.020803472292588023,,,0.05205018603045223,0.05243086054818317,0.039504436767037736,,
NCAN,0.1719284560331903,0.06632144052696418,0.07378182064722932,0.06490303018621824,0.013343280005070833,-0.0007153118099811264,0.08194764698422435,0.07649659086556296,0.08695108878502354,0.0037386726954608904,,0.1247455207084234,0.06124039970388756,0.10150430779701407,0.21051441818559666,0.18221498744600254,0.014043278167575547,0.16206310320353703,-0.07278162337191318
PRG4,0.03931490841776768,-0.013796415949573922,,0.08707363544745213,-0.05377860148142298,0.01846482565219676,,0.13477048327040617,-0.010532425672663536,,,0.08498846250938451,,,-0.0030495219971704403,0.06986354685236436,0.03211363971750332,-0.0102336747288177,0.1064792095455164
ZG16B,,-0.027575594939306912,-0.01912886469458947,,0.048778427766929554,,,0.027732062709299326,-0.027439819891312552,,0.028846693515351064,,,-0.015486685390329423,,,,-0.023109557622062658,0.10222345380267153
TGM2,-0.01850802631277088,0.0561834362861996,-0.004666320191936055,-0.05796618660574302,-0.012595024417444256,-0.017042803415828346,-0.02169465489292685,0.2046103765151956,-0.05863631913499952,0.020293643426320247,0.04934515262964902,-0.04772400045118801,-0.039203989089541535,0.08622948721577661,0.08998399363759632,-0.013116238024116888,-0.052015712402148376,-0.0834581961044774,-0.0006212606285975694
VEGFC,-0.0018096254958737872,0.04396171773060153,-0.02156716762597776,-0.02592279459164349,-0.05155503788474567,0.008508719162149642,0.016787995218491357,0.005555178939231787,-0.04568024987577498,0.015968476884638153,0.03391933044625293,0.05159250141578371,-0.04334004450090229,0.018821198110680122,-0.05927899425897388,0.010700707944962725,-0.05860921590930972,0.0021500625784497567,0.06813622731850393
