,UKF296,ZH8812bulk,ZH916T1,ZH916bulk
MICA,0.00013706307082376505,-0.018609304592721032,0.0250023426696979,0.01002020644970689
TG,-0.012546437312240472,,0.07425868721802997,0.003425025674020468
ADA,0.06465102459155779,-0.04763338469816253,0.06564007060867111,-0.010573640277518441
LAMC3,-0.04286372849466371,0.01611890465040981,0.0688216625089552,0.006031090762221037
CCL7,,,-0.01540399122781825,-0.015818483306099602
NGF,,,-0.009467325947495598,-0.0086389327390419
TNFSF15,,,0.02346846150693799,-0.03729509247944421
HMGB1,0.062440154523598836,-0.014020609585203918,-0.02327479497253123,-0.02302204318090069
ITGB3BP,0.04666575055518449,-0.027812186883201254,-0.01761407737830527,-0.020948752925183407
AANAT,-0.014462479259460042,-0.020816087771641498,0.034965912012987405,-0.020575940640677373
RELN,-0.03466500244213326,-0.03262561922920221,,0.030803362129708516
IL15,-0.021628969972172785,0.0036417453356967517,0.043586320471363994,-0.015433992076969362
BSG,-0.0025207022629888157,0.03998529623927644,0.04832704364158361,-0.041909252819005725
ADAMTS3,-0.052307458517320854,0.0489734801028257,0.036608824499177316,0.06883519634636148
CD34,-0.02705890600787509,0.0018923322712544664,0.061605614902601705,-0.0017873888740793686
PLAT,-0.02784475761668767,0.03565204080759379,0.06376240569009313,0.06566846816577389
NTF3,-0.023345891614605145,,,
LTA,,,-0.021934739445920455,
CKLF,-0.015247135084472351,0.07187478977413929,-0.007882920591163824,0.05216427904183319
CD24,0.07321276441991788,0.05235643198267287,0.007062962766597664,-0.03964524099525108
HSP90AA1,0.030562663566189183,0.06405804037356876,-0.0713136902547419,0.018948837339905284
BMP4,0.036544493776936936,0.026878316982998814,0.027896277134371535,-0.018186927383458524
SCGB3A1,0.010876520292832577,,0.07195866421663041,-0.04134747200626052
IGFBP4,-0.009303792288473927,-0.022312296559030796,0.06601249080587472,0.019495228289343285
RSPO4,-0.01219924092395788,,-0.01478694388604667,0.012944713455254168
LEFTY2,-0.01337661687311449,-0.0315880821109362,-0.01593382189168772,0.07919724300041939
PF4,,,0.053765994312362404,-0.020324536057902572
ANGPTL2,-0.029439044749294697,-0.05702749840556356,0.07483879061164207,0.039779279185270036
LRIG2,-0.03410462104074782,0.009903875576218557,0.05990186185037381,0.07098876000822853
ICOSLG,0.1036943533441962,-0.030717091211717815,0.018752800803833448,-0.020437294114590752
WIF1,-0.022956445623847407,,,0.023336114972122117
NPPC,-0.016953959470954152,-0.03384168708252938,,-0.02738066066723537
LYZ,-0.029748459851655418,0.010101613859560557,0.02600893598524207,0.03618872551644109
EREG,,,-0.007943629247976472,-0.001954539234669162
SPTAN1,-0.01588392018428421,-0.06748375200584165,0.0012944881050044842,0.03132811533583398
LIPC,,0.04752545417208902,0.08130412856128526,-0.03169489737659313
COL8A1,-0.040089912006468865,0.030208641906577603,0.019687556528324348,-0.042503057859878214
GSTM2,-0.027366701365604564,-0.059794978292720756,0.039742684831270955,-0.04871962789034409
SPX,-0.044079252420261374,-0.009732053087569203,-0.04903458305438823,-0.041822687324060595
MFGE8,-0.00794639421747902,-0.060155009800988875,0.09517750265844505,0.035830716305683595
TGFA,0.006526943737004654,0.021768943664994923,0.003101026526750757,0.08533965873080024
SLIT2,-0.015717751504334455,-0.007324806149642159,0.051590586335889116,0.005613623763818262
PLTP,0.04160880326275234,-0.007927157310750697,0.006604360087869494,-0.07828376245739332
APOD,0.00018835283826490915,-0.016062282038604297,-0.10050850425618699,-0.010755184863044864
B2M,0.05980337320773091,0.000738571347690614,0.023324631538212168,0.15573667614980216
OMG,-0.011556121106477406,0.01291657546001368,-0.023317759497722714,0.03635889963843348
CXCL3,0.07448375678689236,-0.02511976631601443,0.04590304673212617,-0.08383676694042819
CXCL10,0.0687958555542746,0.07873736978867939,-0.034702845800067335,-0.0018235320701965518
RSPO3,-0.022222708830209947,,-0.0156320389927257,-0.0119322147410213
CORT,0.0355931711158093,,,
NCAN,-0.005729431058686909,0.07814136120574898,0.01127589270261195,-0.016639404770456917
PRG4,,,0.09835877889981776,-0.02828898523341978
ZG16B,,,0.0016672598056946446,-0.017338913737981635
TGM2,-0.020725262953410494,0.01709851775186875,-0.026988084474623045,0.12260438295402694
VEGFC,0.055249218893248346,-0.033133385698082864,-0.010407212700235986,-0.040573948956682135
WNT6,,,-0.02353995634503517,-0.017916299940829654
NRG4,0.008262094486412798,-0.02660563013718079,0.036560431726109295,-0.0269433671281127
PMCH,,,-0.02078552725552235,0.04448335456345853
COL9A1,-0.02584181622706048,0.06634765790980725,0.04052569198268603,0.04212252227138239
GDF11,0.0025766393195383874,0.06275628653450181,0.045902462178066636,-0.03615735401341112
RAET1E,,,-0.01714823762829512,
IL24,,,,-0.03012178813209643
SORBS1,0.04565893410668756,-0.0871134882141928,-0.0635245401000335,0.006961702480142049
DLL1,-0.038332377718777406,-0.06166269771185134,0.05098953720745561,0.028194365658821077
TLN1,0.005094396730880115,0.010593775440920784,-0.009112732752802557,0.07954828598589203
COL2A1,,,0.050235954549515204,0.07961726258592007
SHH,-0.014006906271629972,0.012989391956072916,-0.014344066756683356,0.12780978530292797
PON2,0.00728768345737391,0.06251944516682639,-0.0376289225629985,-0.028566160337502308
ICAM5,-0.020998595761252122,,-0.020583572886144895,0.0322294732437928
HPX,-0.01219924146468968,-0.035671313335148974,-0.036074685932098234,0.0589992582396759
SFRP2,0.039567312666885526,0.008328250683788473,0.012805887458088822,0.05801660635833025
CFC1,,,,0.13052860299857902
CD70,,,-0.00644522653575416,-0.047331873253500883
HP,-0.027115661598262925,0.026267009994715304,-0.006024647310888049,0.040081519865669345
CXCL2,-0.016953958144084933,0.006304568740725055,0.01658373778492823,0.011865354405885783
NPPB,,,-0.015856964391679305,
CCK,-0.059557641823356704,-0.009364603665395307,-0.020570763489287013,0.05436002432331237
SEMA6A,0.02362737034400943,0.05806530679787796,-0.03636757960643966,0.029386670383844887
IRAK4,0.0629330393989936,0.006989757762280678,-0.006857713020414139,-0.006748446415341489
GSTP1,0.05310619209505966,-0.024380271894208348,0.0076648768302006835,0.011478536427410205
VCAM1,-0.02193208215054658,-0.041304802151351815,0.0226885060207375,-0.008261573807686233
NXPH3,-0.026780736370352727,-0.03842546748918967,0.06884841957573555,-0.06298167373324066
MTMR4,0.062113579747430966,-0.02792135794666738,0.09336079966471554,0.07748914133353661
LAMC2,,-0.025723531669758572,-0.030212379899578555,-0.005838244335787587
IL10,,-0.024812816648674893,-0.003978701750869292,-0.0005613761581019981
SEMA4D,-0.014890114306189056,-0.0360061413853591,0.0251063128564796,0.04695300466154573
TRH,,-0.04769008629036196,-0.017760863510087228,0.09352735182762255
SEMA6D,0.006810929903737733,0.05716722189143329,0.04199711022761127,-0.02244198915077891
CEL,,-0.009303039554236944,-0.04090336005588909,0.028574984727274648
PDCD1LG2,-0.009995770908805214,0.00235187798008308,0.033818876575065215,-0.017500107914121796
SPINT1,-0.019936244450368783,0.032572465847602074,0.04518318485250066,0.037572815461816525
CTHRC1,-0.03169083742418946,0.00622561130222253,0.04965521222537261,0.10080535316434135
PODXL,0.026640304800973274,-0.00994713798020745,0.0648859198967486,0.042790885347109606
JAM3,0.017864974862116967,0.014117848136975704,0.036830875862475965,0.031120901501030196
TGFB2,0.0072114435778780905,0.023525808547647686,-0.022037295306878757,0.0310564039650392
COL18A1,-0.003461887458482405,0.014940202713816452,0.06925039359104285,0.04767560798805887
NODAL,,0.014863690127182822,0.009448293618166835,-0.012897289547391303
INHBB,0.0026200078099263544,-0.007422022904203022,0.011105050781813456,0.03151859593126898
LCN1,,,-0.017960751885119385,-0.018198526856279713
ARF4,0.01123702782566441,-0.06372527864881464,-0.021053185193571265,-0.01663462385350284
CXCL14,0.044749989524903194,0.052877595225336194,0.053150974695834116,-0.010069395171940278
LIF,-0.014462479259460042,0.09030336289750764,0.02674220374043353,0.01683615767108517
IL17B,,,0.02436189865162016,-0.020575936508465443
MMP1,,,-0.0022523826947443686,0.02051689617150787
MATN1,,0.049894796245976335,-0.02160100529956172,-0.01875105755442729
ADAM28,0.0030274706545030433,-0.03526509115425581,0.0411497857368077,0.030795838661924414
TCN2,-0.01524709556357479,-0.06937570264982855,0.0449559251999708,0.01139482492347362
THPO,-0.015049583065321875,,-0.023383830329292074,0.04470514034369818
CUBN,-0.035428405434253255,0.01689532194027718,0.01744393349438117,-0.02792659944213158
TIMP3,-0.04329441742962254,-0.004959578990889629,0.020463363188532303,0.040002839917505376
PIGF,0.03471844359086858,-0.034584834541660815,0.03641611563407873,0.0548478468482173
CRH,-0.027229085958927292,-0.04385738732300132,-0.026633496297017518,0.03428806390006736
BDNF,-0.02448199029430081,-0.01585679224902323,0.048527743906969414,0.026014221427540674
CCL5,-0.013015887378907017,-3.3184597765923368e-06,0.04351067268935887,0.011783142909186094
GAD1,-0.03240724471494086,-0.004113131999081948,-0.026546633036541003,0.023098802129824205
COL14A1,-0.00470428436300029,-0.019334498808040494,0.04706497033494259,0.02701023444206888
HLA-A,0.010952127602556533,-0.032079918770620636,0.03774805329982034,0.021437713851680897
FGF18,,,-0.017760864935027373,-0.025741817079124624
ADM,-0.02697650028456029,-0.012317698272263504,-0.004554655763328512,-0.08957319754973075
CCL15,0.033867940715268184,,0.038501807426893554,
GNAI2,0.025073568842622452,-0.01205936779349644,-0.00653628212005349,0.01237863702881587
HDC,-0.018320931670767662,,-0.028061005025728537,-0.018751049062250787
COL11A1,0.003921090262752027,-0.03692897525931222,0.015647157089977267,-0.032519659684421574
NUCB2,-0.017877386685986846,0.05449632909478069,-0.0009639720827959619,-0.017969350649789297
FGF16,,,,-0.018476721229705725
CXCL1,-0.013695210436420925,-0.013133452588791904,-0.027602759932299718,-0.048437538696165204
VCAN,-0.005131265529866967,0.011485598675443725,-0.02081122212626539,0.024508263876790313
MMP7,0.07376482930534121,,0.05868721443429016,0.021167878132146902
PTPN6,-0.026094217264094492,-0.08771729795251301,0.014281009151318665,-0.016523855085125334
PTGS2,0.021492889026281194,0.0020130948236872104,-0.020651208244877838,-0.0026188936593167897
XCL1,,,,0.028519368482523094
CD58,0.015574558692680538,-0.02538244394819337,0.03630743305216902,0.014216688078100975
TNFSF14,-0.01337661687311449,0.050783981544110283,0.10593692987994255,0.008156330035614053
CNTN4,-0.03224022094594828,-0.032653834540959006,-0.00967823250989513,0.0950716917913181
INSL3,,,0.05766303312432465,
BTLA,-0.0004278420670737722,,-0.020394489355925565,
MFNG,-0.040542801011007545,0.06517907621025595,0.03947131087114325,0.03669279638478022
ICAM1,0.004633934574802574,-0.04280417422664367,0.07115217298278059,-0.06105257346026153
PROS1,0.06445505379863914,0.029222902037041282,0.028675941263793397,0.022040496976948667
CLCF1,0.032988681089297554,0.006298338460202338,0.08119262327539856,-0.047969635325716915
PSAP,-0.012138096300069092,-0.08578515528912743,0.04072333633102499,-0.0037968677434505353
EFEMP1,0.019737381828219405,-0.044594631258019345,0.06736631170651758,0.030958197067122106
C1QTNF1,0.05227268514665137,-0.043254674603760236,0.059983689911213924,-0.013998490401269216
ALB,-0.015193011528465689,-0.034715173972047084,-0.02384951009397058,-0.006746036516752373
EFNA3,-0.0010360238427131873,-0.015490924351803825,-0.006746128268501417,-0.04347179453943029
DRAXIN,-0.012199242708373094,-0.03582670141066349,0.11553594095167141,0.07745252095125793
RAET1L,-0.01461133859900728,,,
NPTX2,-0.030513186098906967,0.03872487941500957,0.09403787180392814,0.04551352701293373
FGF11,0.09294711882572079,0.023580677571729183,0.030483872266240573,-0.015197026376640022
CD59,0.00021369146093237943,0.03036124496400689,0.025487416081987367,0.0550984895171021
COL9A2,-0.04694903840780699,-0.03863428209069853,0.01699020349245487,0.0728344903222715
DLL3,-0.026856988345589822,0.057265417789989316,-0.05465444099146159,0.12389052600697992
FGF5,,,0.04473923394876727,-0.03169488783017281
LIN7C,-0.012126562030732457,0.0672218599639925,0.03321260467360733,0.04143396150494936
GDF7,-0.013376616353299136,-0.01811558168807322,-0.0028675292895207504,0.045757344095966455
PSPN,0.0255787858234918,0.008654487545706264,0.037547485142628304,-0.043597574968011296
ANGPT1,0.004775140832257613,0.04670689270170352,0.033853931600844316,-0.03129985908128946
PNOC,0.013298138145097815,,0.07557176065298009,0.03604391346835712
L1CAM,-0.05473081117249806,-0.0415389684978072,-0.026493247550578084,0.017844448291568716
APOA1,0.018807154926028594,-0.03589443576733437,0.02371149807873437,0.002138731071968696
PSEN1,-0.030156803201214017,-0.019777349490305084,-0.024863120119000763,-0.01329017996007662
CALM2,-0.039087147381248424,0.007858385479560932,0.03568430723071565,0.0675989207625844
CLEC2B,-0.05581642663318477,-0.03667804171645702,0.08078854042018394,0.016440719618036125
NTNG1,-0.03207965401570189,-0.007433906618360483,0.0011740311617911856,0.08063824937114981
LRIG1,0.006975965751422375,0.015342341368127583,0.028050255928808023,-0.0023122690883631966
CPAMD8,0.023176825661571768,0.00044072137200337053,0.20743633597256414,-0.020324554327138537
GHRL,-0.012199242708373094,0.09078894220120594,-0.03033821923467771,-0.017916306117255514
NPY,0.043659653646821575,-0.04642345584397856,-0.02663348885133344,0.06032068535803782
MMP2,0.015823829352138594,-0.035242750016565134,0.03258905690832686,0.027156878356906524
PPY,,,0.008145735296595643,-0.03638344338193767
ALKAL2,0.10610216858940683,-0.02394741739041307,0.011682734190364046,-0.05271534748339395
CSF1,0.018223426126467254,-0.011014719051818259,0.0061221211482601,-0.02450708642855369
SEMA4C,-0.024534195632900598,-0.06477430862065184,0.029819745018444383,0.05645911457330497
BMP8A,,,-0.018930815480211437,
ICAM2,-0.01501662638807736,0.05082863904975933,0.04433668084706428,0.045017819384961404
SYTL3,-0.016759285699456058,0.02519884664404203,0.010331678020760581,0.004247596664995364
IL1A,0.0001544874531438317,0.06157633618140038,0.04116889733982982,-0.03220512325497821
PGF,0.004303605854884684,-0.037140031158773575,0.0923487196854829,0.015363594404432114
LGALS8,-0.02568868239192503,0.010518484370963017,0.05351007388514477,0.016625207782082648
DKK3,0.012391276574663795,-0.028979270078627255,0.03770209614649198,0.05922675138102945
COL16A1,0.0350211032045737,-0.051735451956351416,0.03177646615771542,0.044509174845710445
TPH1,,0.040439524605567156,0.09747479380888718,-0.04231605437565414
TNC,-0.018410449327021777,0.04550595339397259,0.060353541025372916,-0.0538561268611198
TNFSF9,0.007954987251750888,-0.0610054875131055,0.10818948962655052,-0.03953837838576978
C4A,,0.08498243563910494,0.07276857251916087,
CNTN2,0.07794839535705576,0.025372961060822766,-0.033336387681283434,0.03297089335257418
F7,,,,-0.025122297704409997
LUM,-0.014490851927582968,-0.02965895032384108,0.04671649347662073,-0.007064936041233594
BTC,0.06108326681490533,-0.030414879485195542,0.07214003360314998,-0.03106012532377925
APOC1,-0.00022102775454767765,-0.12605662889819444,-0.058276308215409876,0.039587075761675285
PKM,0.00457559781424983,-0.014116699104824944,0.09521290352937828,-0.012414355913269974
TNF,-0.01783502322987415,,0.03931454060008466,0.08628140350444802
GNAS,0.010857849944936581,-0.024700096652530056,0.03023810718806326,0.03349145039759486
BMP8B,-0.01184227210365909,0.012977423051457153,0.023543695502257527,-0.04682083324028481
LIPH,,,0.06626561053375672,-0.031177824406482053
CCL28,0.025963770128209593,0.07744462047482549,-0.014699819154850852,-0.029582033446605135
PTPN11,0.024941552315586594,-0.07068704783497137,0.013656108205135967,-0.01981439802934595
ADAM12,-0.013536805173508247,-0.022509833257814908,0.05556693494317922,-0.06277788966306001
EPO,,,0.17240757210251775,
EDN3,-0.025341316607283403,-0.013741112412651553,0.08955670946323957,0.0021998874179419577
CCL22,,-0.030414880831240308,0.010211365600532058,
CCL2,-0.03910280407355288,-0.039151893654744405,0.04067150639339368,0.03515548954808038
DSCAM,-0.03258391788550968,-0.054176245876440064,0.11947072624448099,0.012775090699084819
ANG,0.036551666953526026,0.012999838477213928,0.01633113033300302,0.007347576069086437
FBLN2,-0.022227252005307604,-0.016268770285877743,-0.02169270868122491,0.06995567776557116
VTN,0.04201118527675146,,-0.025493241461237243,-0.031694898832827494
VEGFA,0.027521832435262857,0.0036496366233311935,-0.005896431530548752,-0.09802343136672649
F10,-0.018820265166351928,-0.02631459979899559,-0.012827484169300041,-0.025741826345214613
SERPINA1,0.02726171836357287,0.013448628325026841,-0.001882184289428071,0.03944132847642888
VWF,-0.008932269816029228,-0.025584021827143807,0.0541920246462351,0.08128237564562499
VASP,0.0033997250834191285,-0.044756146668973436,0.06759741723968679,-0.024491447507102387
ADAM15,-0.00651060764190672,0.0399914887884295,0.025335057753623928,0.06152905689422092
WNT2,-0.015891886839460027,,-0.026046339070494112,-0.03776558492898427
CALCB,,,,0.10886207757483492
OLFM2,0.03303076949927907,-0.05560478454455331,0.044985845273572016,0.0269751387311046
MFAP2,0.0024517614130422066,0.011761023920363758,0.08833849776826501,0.029116785674645967
HLA-C,0.07143602455052198,-0.0008622012576002713,0.05202478503324084,0.09837657951558605
THBS1,-0.0464498666196405,-0.020463130103552288,0.014473320301121896,0.022829747024413476
HSPA4,0.02510146479557056,-0.0396587604112367,-0.025642544816341976,0.028556055795495312
LMAN1,0.08474800449083464,-0.00015177260740523505,-0.003818744317004362,0.012165556268882662
LYPD3,0.04385474109475396,,0.0073773590540812265,0.008837702717481256
APOE,0.04970570161652255,-0.051302406231607776,-0.06338809229385425,0.08737470457430088
SOSTDC1,-0.018693396723161716,,0.0368645659486741,-0.039069737805410114
ANXA1,0.06717068033796747,0.0242444484707002,-0.0023195871104952966,-0.04562744083576248
WNT2B,-0.026369147091851706,0.026838749120335334,-0.01749119117282299,0.015008303731656854
AMH,-0.01575444090458221,-0.02450233886078596,-0.005379554546621542,-0.03653658855586529
GDF10,0.004378464407660566,-0.014301708071256787,-0.007526111169992143,-0.03152332298711613
EFNB3,0.0007292689322808246,-0.012734686182645704,0.03143522872104144,0.06844719663500942
LTB,-0.022413024747060615,0.034342310539067424,0.05022671337863032,-0.022408128618340423
ANGPT2,0.032067908799212674,0.0516968170363736,0.051912885498246006,0.0737286662983269
NRTN,,0.06825848481313981,,
ADAM17,-0.03430556490579522,0.04714497097427378,-0.02779776089936129,-0.011382883034285281
LRPAP1,-0.02605230646400111,-0.006910282991522126,0.002752205980487321,0.040211567322210394
NID1,-0.032579502082357374,-0.05004763399582849,0.0850544816246761,0.04805630872155445
MST1,0.02459868565880838,0.04134194279472811,0.004818212467858365,-0.014816783361278176
DCN,-0.06400244702295843,-0.009988230180093238,0.005572098027434414,0.0018736644749730625
IGFL2,,,0.07716547345400154,
COL7A1,0.011706359343116556,0.02722256538750132,0.051564885249107247,0.05171666674295235
CALR,0.010662040100899346,-0.05423051381041929,0.08800600845205427,-0.009512477189952902
PIGA,-0.004055835923731625,-0.05916807648162284,0.062077503905272585,0.048491158164989875
CD200,-0.007474493019675469,0.006546688007861321,0.04905024474551426,0.08394692514933041
GRP,-0.01948713773670069,0.04001495118359262,0.0037132889698839465,0.05724333632359843
CDH1,,0.08018634565932305,-0.0049117091602553465,0.0046557325693890456
LPL,0.04832251280671003,0.06178141200347674,0.05248744600557754,0.04125877769542901
SEMA5A,-0.005748119683683842,0.05125461735438485,0.07026050711597956,-0.03306254501371221
SEMA7A,-0.038201123510022014,0.018576249099693836,0.06448856971014452,0.028046197277533907
SEMA4G,0.003572936312637638,-0.012224655529000527,-0.02898283015325197,0.008416694898318604
SEMA3B,-0.023388526561415143,-0.006093711276290391,0.1023033307077854,-0.014014069327936918
RPH3A,-0.01760174736438151,-0.04661193245186133,0.04575525400291376,0.019911483539832044
JAG2,0.018006506960996708,-0.03392063553867768,0.1156094200885188,0.09779579320046242
CGN,-0.014758786000746794,-0.03789560743294013,0.003916160980385361,0.0003603359814993217
GDF15,,-0.03180518714128104,0.058735578371449555,0.00963257348599509
SEMA4F,-0.050105205074539805,0.008188224821234356,0.07330012518835069,-0.08376216906992336
NXPH1,-0.05248865729997516,0.009476086287064858,0.044932099230881595,0.03752940204689175
ARF1,-0.007594296052613148,-0.017423566382675407,0.09712675782032272,-0.023345267695818506
DSC3,,,-0.015632040744704322,
EBI3,-0.026125189501961864,-0.006093728987982491,-0.0198500291117541,0.04542462401049525
TIMP1,0.009855823710385347,0.013657353181634939,0.0390093942558551,-0.005060333647856126
SEMA3C,-0.013702288941313952,-0.0016337857089566271,-0.01391649356486082,-0.055593409477029926
GNRH2,,,-0.016939446610569137,
GAS6,-0.022676217890971625,0.11593488165940545,-0.0328549276673031,0.07079714985405942
MEPE,0.00842664803288283,,-0.021601008278787963,-0.016610558323547214
SERPINE1,-0.027335832145557796,-0.008006964242852885,0.014166495578913462,-0.06659264046295255
RSPO2,0.011660831130502362,-0.007088496116446531,0.03237541168029425,-0.013392865678075056
SHBG,0.025512547264309633,0.022936669833309067,0.005554068355006288,-0.035297085100198466
LGALS3BP,0.036457935106868664,0.03315510277638608,0.0954564057013451,-0.015568241108153974
LAMB1,-0.010555553392867434,0.007562588424098934,0.054402836901404336,0.023829951117133697
SPTBN2,-0.056000786099670685,0.08471359532342941,0.02014595892152558,0.08906346344698353
COL1A2,0.012174247965665849,-0.02992586517457791,0.030448955311728875,0.005626956077067077
DEFB1,,,-0.03347670867317993,-0.024274507280038826
WNT11,-0.028804576001328675,,-0.020745675013187397,-0.021792908317751523
LGALS1,0.034342137302717395,-0.06084607548141597,0.032252003315613356,-0.026195158092198863
BCAN,-0.058333845495163655,0.03589606769506726,-0.018531495739385333,0.03613170786180091
ANOS1,0.016116525845005544,0.0217675246293719,-0.022344385436267003,0.017404182213865037
EDA,-0.003607140230143938,-0.020346658877567998,0.05887944785075142,-0.011473153947728292
FGF22,-0.01720994370543457,0.030240571189461413,0.02644044634216941,0.08839379197609112
SHANK1,-0.021545292675971068,,-0.027868776822966165,0.029393430902070233
RAET1G,,,-0.01949146691709199,-0.02007023776270769
TGFB1,-0.03338662693748797,-0.01593603171526689,0.004368802468533335,0.019282508842086602
MSTN,-0.015268186748655006,0.03236484235081277,0.0177431842810445,-0.00761715963011053
WNT4,0.061294326171355905,-0.023870196392806967,0.030282614686261963,-0.01079347086647819
TNFSF4,-0.016028231418007372,-0.03677550177835552,-0.007186228068520868,0.03706813575595919
NTN1,-0.0017990131016681135,0.02922703336987969,0.03468368642537028,-0.003962382543294178
CXCL12,0.03213749336112481,-0.06668706482875382,0.059987467667974886,0.06066580156438774
GNRH1,0.08443325765094421,-0.024188173116065293,-0.02060145213644799,0.047692653262492425
RIMS1,-0.002996360388002574,0.0043051723685058555,-0.03370861684847211,-0.015685148215457915
FGF14,-0.016713651804597624,0.026616891556709724,0.0034920542014267994,0.026216132581299494
IGF1,-1.5373073846193012e-05,-0.01982426070123207,0.06107187483983441,0.07835999573868593
TNFSF10,-0.03214446020369784,-0.010043183616088103,0.06829649555645508,0.05194988714739407
GDF5,0.016629849598895748,0.008135808753894976,-0.026955469571964243,0.07168577738288379
CHAD,-0.014462477995340138,0.11166928220827235,,
RGMA,0.012822232882202045,-0.01971802963262109,0.01903775232454301,0.028962475071723084
CLEC3A,0.008913007049470557,,,
WNT16,0.040308271530296716,0.06646136525718054,-0.036621121202157415,-0.030477188609656498
CX3CL1,0.026110349773598985,0.022753712076627124,0.11831343260253666,-0.00015767358741660984
FGF1,0.030996635707924974,-0.0198843272221836,-0.042240199566177486,0.04134101017739099
ALOX5AP,-0.02314130750761348,-0.07140622289121414,0.024928852942797605,-0.011767759386872292
IL1RN,,,-0.021493257094453506,-0.05303246595433908
NPW,,-0.02481280841267264,0.08073098054729716,-0.029495272047720487
CXCL9,-0.01720994114684329,0.024033285766534986,0.07573962422427578,-0.033188164876565535
ANGPTL4,-0.0020481391146474058,-0.0358188464917748,0.10441787962379902,-0.0111959490114901
OBP2A,,,0.006032444116359711,
COL4A3,0.024826463406554238,-0.04173603036378183,-0.02840329735208906,-0.024058437663594175
NRG3,-0.0077733658556124,-0.0196636704153409,-0.05411371887290127,0.029419626262592834
IL23A,,,-0.025347626938335536,-0.026943366386011667
COLQ,-0.05183422173429082,-0.03570672465300779,0.060432450190955854,0.03012525618137804
TNFSF12,0.0076398653827418365,0.007016664587172953,0.05209635188133791,0.009987792064037897
DKK2,-0.011842270768269639,,-0.0392700682415869,0.08007765500277532
FYN,-0.0065646749489858495,-0.027970427127787606,-0.048239703741389674,0.05846606427862917
ACE,-0.017957628697899058,-0.02609658524977724,0.08236957782123967,0.07356684062709677
IL18,0.01654697122073857,0.023656692859557526,0.0312900022528935,0.03442123941628431
PPBP,,0.006758287280685644,,-0.022494178171802288
CCL27,-0.012199242708373094,-0.03067074033089519,0.053184844692187885,-0.0033876858832575796
SERPING1,-0.010200413590968817,-0.0053007001761122205,0.03824627643191837,0.02165778424615017
AZGP1,-0.02353851736458498,0.0715208167993559,0.08739701569086566,0.06199848066717597
INHA,0.043593397930839765,-0.02481280826560125,0.10406860486559444,0.020574312230744247
SEMA3G,-0.022956446211739166,0.021449364830020787,0.07883726497551675,0.014787239644167165
COL6A1,0.014703527183305844,-0.001324316821980319,0.06960236054723629,-0.006407942572852583
FGF17,0.01460651554900844,,0.03371727900393272,-0.018796619203718983
TNFSF8,,-0.022217144148088945,0.041216866547503554,-0.0053661175980362725
FGF20,0.03692906774470404,-0.006528102971296298,0.03259681999949371,-0.018751062057858904
ICAM3,-0.025639754880560136,0.006863043065778694,0.019895089012927383,-0.040206705865910644
LAMA4,0.06520707834015278,-0.006864760677144317,0.04803909296513186,0.09423413345934584
