,ZH916bulk
BMP1,0.04666634341057815
NDP,-0.012894670310195923
TNFSF18,-0.024308730675378375
RTN4,-0.04166417450643389
HEBP1,0.049413701627781144
WNT7B,-0.05285472752963356
PTMA,-0.0022126421979272383
PDAP1,-0.01680997021265764
QDPR,-0.034868302013305964
POMC,0.087611778390443
TNFSF13,0.048146230771755526
WNT5A,0.0575661681271705
CXCL8,-0.025512812383432854
GRN,-0.011408959404387766
MIA,0.11594827379001865
COL4A4,0.05392429203191368
TAC1,-0.08449892937688054
RARRES2,-0.04328186319552425
FGF7,0.08654557755179786
HBEGF,0.08603511093686532
CSF3,0.11283288623257169
PI3,-0.09002733689505084
PCSK1N,-0.0535401119278736
SFRP1,-0.03878624143653818
CXCL13,0.01425678507167719
MICA,0.022762562544419718
TG,-0.02778985863279328
ADA,0.06807770422184252
LAMC3,0.040948713833184096
CCL7,-0.01430029865527548
NGF,-0.035233570440381994
TNFSF15,-0.005314653796196969
HMGB1,-0.0006579657294398707
ITGB3BP,-0.03739601612025052
AANAT,0.03434897557788413
RELN,-0.06449052214389195
IL15,0.0845947458739095
BSG,0.021420402509575817
ADAMTS3,0.02613823491177189
CD34,-0.003739609539730537
PLAT,0.07747757747493349
CKLF,0.03997894713096522
CD24,-0.036430141578238456
HSP90AA1,-0.05083283319441693
BMP4,-0.00575619539989584
SCGB3A1,0.04792159617766464
IGFBP4,0.04213788379691989
RSPO4,-0.02393682149761592
LEFTY2,0.04316085987973913
PF4,0.08703892371640057
ANGPTL2,0.06285650090299576
LRIG2,0.024472807532638974
ICOSLG,0.07747720760235631
WIF1,-0.005930540494307402
NPPC,-0.045063144624227634
LYZ,-0.052321107614836666
EREG,0.09399360814771218
SPTAN1,0.02017544436357066
LIPC,0.10738375494046566
COL8A1,-0.015005606049426435
GSTM2,0.025603651765990405
SPX,-0.018580108307541508
MFGE8,0.00580060893441728
TGFA,-0.018731145151415187
SLIT2,0.028122332015350988
PLTP,0.009381682761142436
APOD,0.0020215411380835736
B2M,0.04700568379450705
OMG,-0.0430737177183394
CXCL3,-0.020594338302211863
CXCL10,0.08160222245087934
RSPO3,-0.02918076032203718
NCAN,-0.027080336793625905
PRG4,0.05172193931918565
ZG16B,-0.015996583032262694
TGM2,0.014827778409375207
VEGFC,-0.038088917910385545
WNT6,0.013533339479718994
NRG4,-0.024857486227033022
PMCH,-0.03183358853741
COL9A1,0.03899741132252526
GDF11,-0.0011775650034101417
IL24,-0.027789842675080736
SORBS1,0.007256462735301644
DLL1,0.005634934960834095
TLN1,0.056226567326482985
COL2A1,-0.022395260877805665
SHH,-0.008228608727105409
PON2,0.06582904282265858
ICAM5,-0.007679949059997544
HPX,0.10783886212613307
SFRP2,0.06628262626999926
CFC1,-0.021994964171090085
CD70,0.11780393094579665
HP,-0.0066001607693738805
CXCL2,0.008146640940568387
CCK,-0.042049776185137666
SEMA6A,0.0708433147166364
IRAK4,0.05469341720635635
GSTP1,0.11028476750519858
VCAM1,0.010190046876941422
NXPH3,0.009760974192749709
MTMR4,0.03489973256994854
LAMC2,-0.002793793823556936
IL10,0.035890537677342585
SEMA4D,0.04633318219673629
TRH,-0.00840128266262542
SEMA6D,0.054978698334876216
CEL,0.05501307238112467
PDCD1LG2,0.05387732678218794
SPINT1,-0.013287956235303825
CTHRC1,0.08396216175951361
PODXL,0.09307307943168493
JAM3,0.01731990102543194
TGFB2,-0.009356496443236304
COL18A1,0.03856422178136469
NODAL,0.06432553615513095
INHBB,-0.0228428962113792
LCN1,-0.016789647282438622
ARF4,-0.01616724419020069
CXCL14,-0.06290834695888411
LIF,0.02207191974417119
IL17B,-0.018983004460263696
MMP1,0.029825150667172673
MATN1,-0.017299402583396743
ADAM28,0.08177238871998083
TCN2,0.010976938185154526
THPO,0.05380222697201963
