,UKF260,ZH1007nec
BMP1,0.08431105562456274,0.0595675241785279
NDP,-0.05425454973584055,-0.029018752703367425
RTN4,-0.01769426305196556,0.012932470241693932
HEBP1,-0.019157565599368844,-0.025445418171913425
WNT7B,-0.05778158786411598,-0.03855364502977864
PTMA,0.009458422095770781,0.012118000511761347
CEACAM1,-0.014777319648623886,0.06471070688701511
PDAP1,-0.023494843578852002,-0.14088805713237276
QDPR,-0.054464931216668566,0.023670432057929323
POMC,-0.01695477080914576,-0.06169096457323678
CCL18,,-0.037581610769937095
VEGFD,-0.014138102775176672,0.06565662286394758
WNT5A,-0.025419270488200665,0.05250176416271476
CXCL8,0.08590618821623953,0.08745485847487451
GRN,-0.005702662875297302,-0.07570768033400148
MIA,0.038951336133374696,-0.05874110169083
COL4A4,-0.005083799119486443,
TAC1,-0.044181879267015424,
RARRES2,0.10873954123171155,-0.052786590796171685
FGF7,0.028304336579569385,-0.02055275738337371
HBEGF,0.036210006383214276,0.017391437080567725
CSF3,0.08641863835736725,
PI3,0.006708600344166715,0.07905638358094269
PCSK1N,-0.04667482929474155,0.008393436246103867
NTS,-0.009905008249290755,
SFRP1,-0.0161291268746851,-0.11410963894644956
CXCL13,-0.015984170711172353,
MICA,0.020061463616710885,-0.08599205877753041
TG,0.02161221088143654,-0.05938213953489988
ADA,0.03319575081070287,-0.020928958780647454
LAMC3,0.010914799881627234,-0.0754773808824821
CCL7,0.013739017177511357,
NGF,-0.006075609307590615,
TNFSF15,-0.01569052875643214,
HMGB1,-0.023623056684221714,-0.10326333659713254
ITGB3BP,-0.06138659157418977,0.09631669924529238
AANAT,-0.014138104793470519,-0.051180988427513875
RELN,-0.003037596552911542,
IL15,0.027948855133125734,0.09852105487124095
UTS2,,-0.08782024883125443
BSG,0.07672069932904402,0.06660097259119681
ADAMTS3,0.007146090271872691,0.013479114549077933
CD34,-0.03960412738456549,-0.03799057074889194
PLAT,-0.00865565012873648,-0.15984443314236288
CKLF,-0.04296267086272905,-0.07525342105747536
CD24,-0.06360891629307261,-0.04912265293929557
HSP90AA1,-0.010671473670652371,0.10276110117302609
BMP4,-0.027437276199169584,-0.038681567658173245
SCGB3A1,-0.01683673746560851,-0.04233984429793474
IGFBP4,0.02655340193548149,0.0480673632859098
RSPO4,-0.019432331933914904,
LEFTY2,-0.030161983015378292,-0.02882615022301706
ANGPTL2,-0.017636808729445824,-0.10521645352513044
LRIG2,0.03163545337519216,-0.03103467502526246
ICOSLG,0.05591107336745578,0.042520538069213215
WIF1,-0.021835480282876473,
NPPC,0.11993705055235211,-0.03263931958762402
LYZ,0.06485906148376697,-0.0035665299349597465
EREG,0.04221555012965313,
SPTAN1,-0.06408052144566942,-0.08554999379668095
LIPC,-0.018813695690890597,0.04966854766281506
COL8A1,0.012620542219502201,0.042472920566571606
GSTM2,0.024143900532970435,-0.060366554727644656
IL4,,-0.036453385688791536
SPX,-0.03773263874062953,
MFGE8,-0.030998466381635774,0.027235031096680688
TGFA,-0.04804199237728417,0.005345409990858831
SLIT2,0.02401471746711792,0.03199292296588785
PLTP,-0.021539464005422435,-0.04888860285966827
APOD,-0.023589081441984735,-0.0265426613813904
B2M,0.04457189396879625,-0.09656292033932498
OMG,-0.05453449653700943,-0.07657883828823614
CXCL3,0.017041027395394506,0.11621397391033547
CXCL10,0.009702692347492601,0.04350622687808625
RSPO3,-0.018813684091324303,
CORT,-0.0228332462327249,
NCAN,-0.10324542302811647,-0.10480346812267212
PRG4,-0.013470530264792953,
TGM2,0.05148837104027987,0.06126749316720193
VEGFC,-0.02073560977976439,-0.041322466329696064
WNT6,-0.01856109383568325,0.07535337915747448
NRG4,-0.019187008786780063,
COL9A1,0.020734494221588934,-0.03274525352230224
GDF11,0.003429395085417033,-0.03913196265569737
SORBS1,0.010304892676507178,-0.09990177037917015
DLL1,-0.01946632693246685,-0.09166213051609218
TLN1,0.010223913097303292,-0.0009185767138812763
COL2A1,-0.012031227030071312,
SHH,0.0736264839031967,0.05160332650437071
PON2,-0.08746579351227628,-0.04165586507936118
ICAM5,-0.0319067456764941,
HPX,-0.03413168395948844,0.05168518316106744
SFRP2,,-0.005166744485071189
HP,0.010661488917759131,0.005893213714881017
CXCL2,0.04405373002221425,-0.02862593303115352
CCK,-0.026506617456302815,
SEMA6A,-0.04278349521034081,-0.10086245445668003
IRAK4,0.024543620885265936,-0.041106351064882904
GSTP1,0.04283269982461723,-0.112503200861355
VCAM1,0.07101127614420641,0.04325324378077765
NXPH3,-0.007302487714845899,-0.07955863410405775
MTMR4,0.009124121832842249,-0.026124529104676206
IL10,0.0021436749938319693,-0.04344482725743525
SEMA4D,-0.024198398830792348,0.0020542651127452775
TRH,-0.011839639562197957,0.016972013755726375
SEMA6D,-0.06530295850208187,-0.033779124401888884
CEL,-0.023358375560631302,0.14777802377773216
PDCD1LG2,0.07051488190384227,-0.002194856134337986
SPINT1,0.10539576911460986,-0.04019405531938557
CTHRC1,0.0035026824405492733,-0.05131189769165004
PODXL,0.0492566127123888,-0.06792090265556225
JAM3,-0.006939690202513094,-0.10484763901454826
TGFB2,0.06196078613382722,-0.050557956528429975
COL18A1,-0.03586579503845674,0.03282053429726774
NODAL,0.02777466802375549,-0.056099963325115264
INHBB,0.028769067102792083,0.17386197670174458
ARF4,0.0590705052455144,-0.060302167723036
CXCL14,0.024928827777354706,0.09554841698888743
LIF,0.05475638727094258,0.03816659509614781
IL17B,,0.023918905664764723
MMP1,-0.011839636979414737,0.04986539265296452
ADAM28,-0.019739414809686728,0.11685733757704982
TCN2,0.014533546269388836,-0.0843647164722558
THPO,,-0.046225464929909026
CUBN,-0.016645598769034993,-0.10141110873808284
TIMP3,0.025970030581677926,-0.021810146794820115
PIGF,0.0036230719775681383,-0.09768194106140893
CRH,-0.012031229237608018,
BDNF,0.0027102421155480675,0.07517025055453931
CCL5,0.0965932720755385,-0.04197180279953606
GAD1,-0.06638292309861463,-0.06221158898933538
COL14A1,0.061704761641880455,0.05484615029424967
HLA-A,0.04562235483293998,-0.13457454319727472
FGF18,0.027800667778068718,
ADM,0.09576916344418014,0.13900693650181234
GNAI2,-0.0034767575610433837,0.04845536829705022
COL11A1,-0.0013426158168986493,0.010282309283559662
NUCB2,0.05636874774365042,-0.07064148440083243
CXCL1,0.021223526325035512,0.09859498746093248
VCAN,-0.05700292018695722,-0.10829399484791738
MMP7,,0.04837606949939133
PTPN6,-0.020532245229821895,0.028450403178286236
PTGS2,0.1126221644708367,0.1253792905883424
XCL1,-0.012589296477274022,
CD58,-0.028567457384308836,0.06030849157908918
TNFSF14,0.030914773389325047,0.006303545786567513
CNTN4,0.02213132739726278,
BTLA,-0.013124760673982647,
MFNG,-0.003975911081791265,-0.07414123716424899
ICAM1,0.07113857838064917,0.051359552018951586
PROS1,0.044730797774299,0.04991225479291353
CLCF1,0.0456731155679441,0.09608132085159297
PSAP,0.04004922755631224,-0.015453965045903347
EFEMP1,0.02151450324373774,0.013596284532924408
C1QTNF1,0.0066033072942721415,0.11158629846598357
ALB,-0.018116322893087147,-0.027532319666107273
EFNA3,0.07288370697895949,-0.07181964344804483
DRAXIN,-0.0230685991327408,-0.13525553863846673
NPTX2,-0.026865864687160172,0.03563500257629575
FGF11,0.016487423255144025,0.08632796180815326
CD59,-0.0001387356834808195,-0.06751851100607996
COL9A2,-0.06222127582582336,-0.048186957267329765
DLL3,-0.05355625848702213,0.053822420013615944
LIN7C,-0.005500929591854001,0.023567324608119576
PSPN,0.017357138991840364,-0.005005190077670518
ANGPT1,-0.0018065432898795384,-0.0008386699736232035
PNOC,-0.061247433875360836,
L1CAM,0.033152491180851174,0.016103104624422063
APOA1,-0.013567266651623677,0.07674796761550451
PSEN1,-0.05440656395776497,-0.06167334302937484
CALM2,-0.06600651615447979,-0.053785782183669084
CLEC2B,0.08905387768587772,-9.793817483466482e-05
NTNG1,0.0423370618711901,-0.03916395750881366
LRIG1,-0.06944438119643397,-0.12448842341372544
CPAMD8,-0.015984164427546747,
GHRL,-0.027070358483653887,-0.05246985538313959
NPY,-0.00218243226440461,-0.050745897997636485
MMP2,-0.05493025459939975,-0.14018985073156134
ALKAL2,,-0.047156494898546016
CSF1,0.030795735644863327,0.010819100571788885
SEMA4C,0.03610573243697448,-0.0600743585571539
ICAM2,0.004111115658752081,-0.013984314178306183
SYTL3,0.0051630460200563595,0.03605375341628212
IL1A,0.04226888547057613,0.07945270008975808
HLA-G,,-0.041322466329696064
PGF,-0.01736847636999667,-0.016434506712787966
LGALS8,0.0466584460219753,-0.015096740869084052
DKK3,-0.06598552378437259,-0.017246211253524858
COL16A1,-0.0071190563289997375,-0.10552237689963195
TPH1,-0.015690529466662155,-0.05373581143721416
TNC,0.030210293311981606,0.1343959845416048
TNFSF9,-0.016675753433535046,
C4A,,-0.024688352062059014
CNTN2,-0.015274419146595771,-0.011222514019705827
LUM,-0.023865003387992596,0.06927570679884137
BTC,-0.05187604483879429,
APOC1,-0.039048240944623044,-0.02466118909069444
PKM,0.08318572025732958,0.11479703608338084
TNF,0.010958185076978733,-0.051439885003806564
GNAS,-0.033612445129026114,0.07339853081419075
BMP8B,0.011365989526659084,-0.0469807503256462
LIPH,,-0.041322490163386016
CCL28,,0.11347896526184906
PTPN11,0.01016395843643401,-0.05052693042460805
ADAM12,-0.024648697753625225,-0.013233771134697703
EPO,-0.01683673448757607,
EDN3,-0.01724851705604707,
CCL2,0.06877677160303605,0.046022507336579116
DSCAM,-0.011700596164751118,-0.08038102971195224
ANG,0.09404923770334682,0.03770325769757287
