,UKF259,UKF266,UKF269,UKF275,UKF334,ZH8811Bbulk
DCN,0.01815050545926821,-0.010325991538103551,0.03492250178100313,-0.02676826828560457,0.08280101908658608,-0.007967310268072824
RARRES2,-0.047253296890904795,0.045239827774394864,0.07022268639248168,-0.014515664870881214,-0.006420749977195347,-0.008888958274446334
SEMA4A,-0.030749080102099976,-0.02250181282716877,-0.0271667930427271,-0.007643924386886268,-0.040226776194691706,0.0427309783216333
GDF11,-0.028492172824673378,0.04238554920500392,0.015168177536471325,0.003006640189060066,0.07865313326212675,-0.010738349540206691
GPC3,-0.0015613722500765958,0.026816863433102054,-0.021258955753814087,-0.01996958540930946,,0.03757896162539234
OSTN,0.09633788385815276,,-0.01630059951563703,-0.030859686420354117,,
GRN,0.0019333280813552736,0.0006409129448052143,0.04643046010902789,0.007371811749095293,0.00185415999468393,-0.0006723484673813233
CALM1,-0.0107558746941454,-0.012963238702453115,-0.07331715423566382,-0.0500514467535749,0.006022365053168841,-0.005229329568754687
ANGPTL4,0.03353018888948873,-0.004450792894569777,0.014410476594567493,-0.027971950554434882,-0.029788350290583146,-0.027373673409508078
BMP8B,-0.017485939445939905,0.03217948204629737,-0.006840299915411256,-0.043271669075234304,-0.007583877789242429,0.007385296322208702
TNFSF4,-0.01672975214280854,-0.018321212837067644,-0.009130772907452993,0.017586518299860646,0.07103969260060135,-0.020543949295294486
RBP4,-0.022572584986315525,-0.036746433048293094,-0.005071282277420651,-0.03859623048433939,-0.043481623710478236,0.033887774542852696
DKK3,-0.0462194803670011,-0.08128870201182671,-0.05850550254249124,-0.04229072706902899,0.006092966022166738,0.009172807041842899
COL11A1,0.04259691658360703,0.04828543643425121,0.09429245165410854,-0.031155105782411697,0.011175893351901325,0.030548034711825947
COL5A1,0.055401607262751805,0.06257723270768578,0.015470774496460855,-0.020557534858540706,0.0306894311881005,-0.0077056180899597706
KISS1,0.0814572144667547,,,,0.013117184703543134,0.09829913005015918
MEGF10,-0.011036238727045712,0.01097188538852387,-0.015792424011125607,-0.019969255208717604,0.03305765582787074,0.0585712721947102
CEACAM1,0.035324300112567694,,0.027352343639269514,0.030800018336159547,,-0.016893070930898636
EFEMP2,-0.05448079477324145,0.034129403363433966,0.031317180323993686,-0.015103113203022928,0.016556940638171688,-0.026190814595994656
IGF1,0.023079578966182773,0.014236620106017847,-0.026872857436540457,-0.03551822631726234,-0.023466364557848594,0.05127151101455498
COL6A3,0.023361693367876638,0.0034153748885684147,-0.020389651297492678,-0.00933385959072586,0.07115930209444289,-0.0075003147392012645
RLN2,-0.014487825127020511,-0.004444664915234249,0.0030706045098933318,-0.01782760859535094,0.01888067181217748,
WIF1,,-0.10282648770186746,-0.021445561774027712,-0.015410050521674086,0.012194066995984644,
IL13,,,0.08312182699698926,,0.13730020232129586,
PLAU,0.0029114743310129847,0.009962989689931347,0.07833202403810888,0.05576933050313915,0.02259149422855702,-0.008359671613933061
CXCL12,0.028696492835066933,0.019291910196471623,0.005901354143671887,0.049331092962825854,-0.008947063614643909,-0.015805025245293102
MMP9,0.04415107624339429,0.06147747303075646,-0.01565053347324525,-0.011707672077322512,0.01590856660305306,0.0008243334322816018
TNFSF14,-0.04430172990088756,,0.008027631598350363,0.010961392450044238,,-0.028748931052043993
HBEGF,0.059609870373386754,0.030668903457571693,0.010035194538795167,0.06461768023489102,-0.005253381778176071,0.03415034330027787
NUCB2,-0.02201004276952933,-0.01669569321935906,-0.02368169802031857,0.00280357041966416,-0.014969790194087734,-0.022459983341340993
VCAN,-0.012405656712788841,0.04786794342680628,0.012262224488364816,0.012206713418317947,0.0018040409996151168,-0.00230583955892538
VEGFC,-0.021216279070664715,0.059895776163516504,0.050607160311221276,0.06365073468964781,-0.013413786240046157,0.06573736136060553
LMAN1,0.0013861223199975357,0.04585096842783669,0.021527344124564068,0.003870854815434836,0.020277617971969347,-0.04841499505961149
IRAK4,0.00038622015044947666,0.014378923039183311,0.043796972096892185,0.01449565279601169,-0.022969997614599343,-0.028679278609978213
MICB,0.05040621003517416,-0.015529745305198808,0.013980123749080147,0.0295656995413558,-0.013696898689725734,0.018010208726855458
COL1A2,0.02673370402909762,0.027329578093005475,0.044761205200917205,0.022690282085311885,0.053631515677550166,0.001376528149227001
ICOSLG,0.01089443317402279,0.049884054714445,0.07237320249616197,0.025295342348417817,0.014289768897390205,0.02025608229655316
GNAS,0.0008201372204696034,-0.06661307422905091,-0.012355582226996769,-0.04361247555653244,0.0009335767800138694,-0.03823663532732639
C4B,-0.01948126700772515,,,-0.018463289713121476,0.01635496386461907,
COL2A1,,-0.01937465314327531,0.1285765240792393,,-0.010921721218476331,-0.014378670466960746
GSTM2,-0.038604045743781484,-0.014744184677465778,0.0483856133307399,-0.029603033894155396,-0.00565639732669884,-0.04549179431684204
NLGN1,0.024049672863567503,0.11530451644989935,0.009603999510733274,-0.01688388599279586,0.04284093535657093,0.00040507493108358686
SCGB3A2,,,,,-0.0179342353477724,0.03683276621005194
LEFTY2,0.02191764422545019,0.07764311266883533,0.041686516473890656,-0.025115163431961476,0.05515975054123134,0.003621353453364015
ACE,0.01811517530198733,0.050132574172671224,-0.017843979472907057,-0.01613860714780286,0.08983765607534985,0.08975512986984006
RPH3A,0.019959270433078716,-0.01345824046846304,-0.020000393586700957,0.0013657004196218634,0.0444906136077173,0.08837342451684023
NCAM1,-0.024880316187749888,-0.048244228583862445,-0.04543181082299968,-0.02599720989898826,0.045199722974361464,-0.004898728517349733
EFNB2,-0.019817305972672675,0.02442183106787086,0.019358026535482284,-0.04962143319241441,-0.000732728842821743,0.0001918995157057826
ICAM5,-0.019279999731865782,0.002628160563365477,-0.023879395329601167,-0.031629417517445746,-0.020356749159679156,0.007115502333446899
CCL5,0.041162123278984684,-0.011727463907639166,0.03199940122064324,0.041686709643500734,-0.014816628089043648,-0.047120324941687844
PSPN,0.0497029958379172,0.019034424534359884,0.007557844689138554,-0.020968285598865027,-0.0014177352340183156,0.05256408596546904
PENK,0.02462801832928767,0.0063959666582074776,0.011465366869371765,-0.03257283786238234,0.015961477833958963,
EGF,0.013185126220316493,0.033181526927304965,0.08448288972228411,0.02960600216408979,-0.020172275556156315,0.07773521015453651
SERPINC1,,,,-0.016487361963388923,,0.1725180305259386
UTS2B,-0.014487825043786288,-0.016021059193290183,,-0.015410050521674086,,
F10,,0.008730301083227825,-0.022552855918419677,0.020151497347794367,,0.044711817434890125
FN1,0.040886527030606634,0.09440252507960117,0.06527460972962691,-0.02286203810597477,0.04973668692533018,-0.07431480559368228
FGF2,-0.0023303241357463668,0.01047082784603242,0.003132325413518348,-0.016655717452174305,0.03300120717101874,-0.001926440690176411
GDF9,-0.01920126589989052,0.013382842003505604,-0.026002787143084304,-0.005835645772063225,0.011663936439201536,0.043131843576948346
CSF1,-0.00668295414818154,0.03680683807857957,0.0073006874424042445,0.013828279805902706,0.08421340851648587,0.027002508750213358
GZMB,0.026363564419125782,-0.03525912112490374,,-0.02717250181272401,,-0.021442920609929448
WNT11,-0.004480623350637663,,-0.015131454896518976,,,0.05271123714245005
GDNF,0.04577739486681045,0.016905805877219297,,,-0.013143814139550167,0.004342491541361893
SHBG,-0.023182097174048212,-0.01895984800972374,0.0766304435228084,0.010513431888453767,-0.010592141880339844,-0.03262298334838945
EFNA5,0.05466594638266283,-0.03394298718024813,-0.0372934272981514,-0.028023038175958866,-0.039831660340029836,0.03637334604513622
THBS1,0.011252688471472566,0.025406413668456664,0.033222278039431265,0.09887325170843002,0.04256050424637662,0.024402185520839347
PODXL,-0.010910519489747637,0.047447024400109436,0.05210214201839638,0.0272140070071754,0.0012463882491136238,-0.012279912465070517
LCN2,-0.0003296077382725045,,,,,-0.03049228457015437
C5,0.021645187257716816,-0.042096725850030665,0.09385328668773064,-0.026123890827985795,-0.012157422492675155,0.060866646200320645
DLK1,-0.024113396559745634,0.044678589935809324,,-0.02224076793999883,,
CXCL5,0.06684536451024994,0.009361241292112672,-0.016856635113512267,-0.00409139962979213,,-0.00419353734543802
BCAN,0.011455843025410611,0.09004578243067535,0.045954957062094376,-0.011165606359498112,0.04474295517315761,0.06705259351350956
RELN,0.006372843960004285,0.0036918427550520745,-0.02058047608097239,0.011156955042951203,-0.017831367456521696,
COL4A3,-0.0012669793141395257,,,-0.0276537306954678,-0.014570886434903587,-0.014001052661664891
GNB3,0.02108071798248317,0.06991473932805674,0.03758510232994772,0.03529012962951687,0.03520241121520632,-0.034865154532677245
PYY,,,,0.01008924366546785,-0.010758140504009188,-0.0014804568018232797
MSTN,0.0005752855169252012,0.00010494392804004573,0.02012036334121377,-0.013061803546012477,-0.024462927994815233,0.01882117197610045
COL18A1,-0.018903034716913843,0.027849861255137567,0.027459392342235232,0.009285864091580725,0.04119611213503611,-0.01922517609447096
FABP5,0.05615482357318412,0.010724536336194175,0.06698254819324974,0.023177735459912394,-0.006088459756778559,0.0365337147951585
TGFB3,-0.010066733826732954,0.02072924165706476,-0.018838477810062804,-0.02049259318973924,0.0678080884092024,0.014290762164960573
BSG,-0.02026935858100645,-0.010431446094379132,0.06580379427535318,0.0053663044646537475,0.006425619834406195,0.020923972731315143
TDGF1,,-0.018103646612464684,,-0.015410050254245015,,
S100A10,-0.018517617708832725,0.028038180629979367,0.07547659659149225,0.009764949363556236,0.00916287885661654,-0.024449168806106304
PLAT,0.016395567315408113,0.045133964782270976,0.020736278722621182,0.02406653787054371,0.04425424757509272,0.03793384693674471
SFTPD,,-0.01508695282515229,,0.0014835777727027224,-0.018739129402492817,0.019870829255230548
EPO,-0.017485939935564625,,,-0.014054131011827927,-0.013143815163148333,-0.01956087042846053
FGF7,-0.011883655748236558,0.00046772367615214303,-0.021621712623209825,-0.03437479508979003,-0.02047392850585883,-0.031347952427561526
CGN,-0.007080623050431185,-0.027936494916056286,0.029023646357526786,-0.013941367999283479,-0.010310675947522283,0.017695133900456423
FGF13,0.07058004475186679,0.0032117098956001575,-0.020740855622795602,-0.007725968889002444,-0.00969786198439245,0.019967838940198532
CXCL13,,,,,,0.040685638718551236
ACTR2,-0.009426443501641138,-0.05882273918806928,0.02861768027466718,-0.003025949473100238,0.020754677770655743,-0.0173255579464611
SLIT2,-0.026743678837167262,0.01399991909548487,-0.017560819225515955,-0.0397376786875214,-0.03360153800902637,0.018611080343590106
LAMA5,0.06819380505664188,0.015404168330995728,0.027745970688001116,-0.018275849223227017,0.008224733045526886,-0.01179431791941102
TIMP1,-0.010904246280116695,0.030899774592213946,0.10029022859348323,0.054802191998791244,0.041112561078059016,-0.07033836976923269
PLTP,-0.020194656973140154,-0.02558223009191254,0.044602978224595816,-0.013193467560279473,0.01901726889403287,0.018420928599667714
TNFSF15,-0.01325578640436274,-0.024503425430982908,,,,
PRND,,,-0.017038213317110952,,,
NPW,-0.016230004372630575,-0.02170869998403533,,-0.018926907364138948,0.013176461250325627,0.06936802530997466
SHANK1,0.000883142706445859,-0.01500788131643417,-0.013196394979359599,0.03647061092244223,0.00813283919495882,-0.023491956044331328
PTHLH,0.0424413670340023,-0.03708521852461784,-0.008398265972385712,0.014875521995910024,-0.00960906655487562,0.034265346357015336
SYK,-0.008734110724882978,-0.03518175667206039,0.07526722393932378,0.009876735301329098,0.06620671901387525,-0.021779580385218475
FARP2,0.006529302469571769,0.0458531066029098,0.030574681974605514,0.06984125452304032,-0.028594571646282086,0.0338689300807719
P4HB,-0.008551089099968432,0.07709588549253694,0.031482910951796846,0.019426129159231118,0.013261341985559987,-0.07119478100009695
TAC3,0.06219128084439087,-0.049527674729479144,-0.0007915534097489319,-0.046982450946334416,-0.02927774636257692,0.0036571570455596818
C1QA,0.002886228984023829,0.0011900029483274488,0.08880703277148894,0.047856531234569226,-0.004709713290262181,0.009079192151653375
EDN3,-0.0217675647463927,-0.021147507751934882,-0.009024580856847122,0.0652164773391263,-0.013279439774665714,0.017055147287856787
