,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
VCAN,0.03422817746864216,0.040593050804574066,-0.04893134349132086,0.0003113966423691169,-0.12082462206207398,-0.09056602035815965,0.007764791304092469,-0.06425613318708286,-0.03949512990625957,0.0576220344451339,-0.016578911788254373,-0.12234722823345008,-0.11639422636834527,-0.0028378854892879258,-0.09149758853390909,-0.12367459674392726,-0.05300592097149252,-0.03306779272311966,0.039112468598602484,0.16917451165665498,-0.022420305491699506
MMP7,0.09518041911860059,0.07532797453417872,,,0.08638540691195425,,-0.011514677606446352,0.016936968274308187,-0.022492768844506655,0.045673544333641736,0.06617227610454061,-0.018657162568923705,0.06334788448640676,,0.2793759479963905,0.1668998811338338,,0.11932311236936483,0.01406521241479624,0.11166982318601379,
PTPN6,0.03296109800682654,-0.12375126389665936,0.058323947763822645,0.048538223404559704,-0.016903178527557437,0.0006973198150712296,0.03404277989657238,-0.00952713016963811,-0.026126230105925158,0.056073484717994115,0.026167995428610993,-0.05592132313250261,0.0740903343035351,0.01769770291366992,0.03771397820723458,0.11768238634505009,0.025315014550656583,0.02735071258963576,0.051366861695684295,0.024367144352073954,-0.03381716552721671
PTGS2,0.09646475195707423,0.17481546456932584,0.07406365800944606,-0.013327958627543808,0.1665473245113113,0.20805473721815912,0.009132587852048204,0.23406952875012368,0.04031750430406205,0.020106660732464005,0.07705086526513408,-0.0152313234307779,-0.07855330759423482,0.05930383659518947,0.12653316663046482,0.04240143876050248,-0.024770640811025504,0.13226449817755606,0.010737996511094795,0.20530108499456817,-0.04977024414588115
XCL1,,0.04975286736630458,,,0.05998179085873659,-0.0472327641253044,,,-0.03694353122702688,-0.0024763092109952767,0.012498882992290426,,,,,,,,,0.028392903054565613,
CD58,-0.10059254223376829,0.005464840218673152,0.026743448758053578,-0.02298637489531132,-0.002502587569099848,0.05205954158441857,0.037220504838080544,-0.0829511426938167,-0.003043094526628484,0.08837144364462865,0.011815995256536727,-0.06787311982999243,0.020655850183323214,-0.05448947532483161,0.07887051904309175,0.06049431261102944,0.08121757672120343,-0.028461583581964395,0.06466614325188962,-0.003530405976276643,-0.07846436915408134
TNFSF14,-0.026464431812831687,0.028854339279433365,-0.011433968935386205,-0.04821392607761877,-0.0501870081259497,0.060065576783896485,,0.013393467512905814,-0.00994534885734014,0.14261864313176162,,,-0.06400857005132923,0.06722031925551349,0.059926457205181416,0.01192356969711783,0.05729006684101657,-0.021023333798241454,-0.023690878694568863,-0.012270008533627688,0.00044293139909630345
CNTN4,0.013206860840994022,0.0007794469145944963,-0.02059557305846478,0.08632478229645348,-0.012972308487835727,-0.061370888043362035,-0.0370201943561042,0.1260938128321607,-0.021024580849786,-0.1504253290721251,,0.02075508957676012,,-0.044683787447320475,-0.028371330326274778,-0.025888624117151652,-0.025144687826222673,0.041226439868266455,0.0444340178125846,-0.017764445809797105,-0.019290577839275378
NTF4,,,,,-0.03502243022811504,,,,,,,,,,,,,,,,
INSL3,,-0.022209751060962197,,,0.021161440367683915,,,,-0.014692989728746985,,,,,,0.011927335556772858,0.033542185142332585,,0.011084097478773801,0.006119563512087933,,
BTLA,,,,,0.005435075294296447,-0.03421295620905137,,,,,,,,-0.011182998388516222,,,,,0.04136129393890003,,
MFNG,0.029556900987650247,-0.0832568163668662,0.02883063528285926,0.0637699733138044,-0.05504491834216073,0.004982849703013799,0.007220981870462358,0.01155046105667474,-0.021306946029804878,0.03355679794409792,0.062298991763989675,-0.03428230714685351,-0.05942639370948999,0.04693321354176656,0.07559790473406962,0.10248151666988539,0.03028373097404066,0.034386741496465076,0.02880870420541675,0.023718543103022054,-0.0005375061441363944
ICAM1,-0.013340657091124093,0.16378105232090792,0.03743887641629835,0.039905422768929444,0.1270374457772648,0.23676740967431573,-0.014906773615615935,0.02229864450321875,0.013015308460800115,0.1547328613760898,0.04281745916254992,0.015147578457116392,0.07335841054263474,0.10325272272175587,0.1650828563437697,0.13010191812817962,0.07100146702475532,-0.00954814633051026,-0.029512584685931546,0.11031752058005743,-0.07995988366077025
PROS1,-0.013351169101514815,0.02799656126468628,0.04833842699797709,-0.025548193959714752,0.04125140709265836,0.1843844555651068,0.00697382953135312,0.007972979308736302,0.07879931986735811,0.15641953381404106,-0.03208737828200762,0.0163628584390598,0.022758336024388807,0.09143088098226876,0.07666131705103672,0.11962012047877585,0.08264040048830341,0.0886798076947214,-0.03638780805699316,-0.008680154376907043,0.1002820416468929
CLCF1,0.14520620869757112,0.06506171645748116,0.019861439539848195,0.14016765678280876,0.16628019844330097,0.18873106406101636,-0.02440094291170407,0.1045568677689693,0.02547205281289003,0.08776316693473625,0.036816808767192476,-0.02548446689473768,-0.029284345832949425,-0.06099352512081127,0.09814640027018685,0.10772997093472178,0.03477339775293098,0.06166324752767288,0.027864389691360892,0.1335800953164863,
PSAP,-0.03984558490178541,0.1700605233837745,0.07981580839985851,0.07312459645552012,0.16034285395867776,0.13393567508315463,-0.03175838942587475,0.0914265162194133,-0.07027462062017616,0.1893420856060379,-0.024166898639294387,0.03202526560083206,0.056915192642788694,0.08950223855740203,0.20294536776371383,0.10829153384634659,0.08838082223249372,0.13515971756190023,0.08446542478703739,0.09331644954573129,0.008101727643200343
EFEMP1,0.056736465442557886,0.13975708847875776,-0.05523562487472608,-0.0735345808948413,0.024389229362590713,0.13528934511164226,-0.0056198816412009744,-0.030395460919732623,-0.08032675215557712,0.2575945464538981,0.04266025087470611,-0.003459172495638384,0.029770950599854885,-0.005133362535520559,0.13723505348138573,0.20259150570115791,0.04490503309093211,0.07298394328326317,-0.006301614146852508,0.10389112502428516,0.003907397893134378
C1QTNF1,0.015774281253531204,0.13657312650103454,0.07933196945304517,0.05151925265517331,-0.0011542746588287277,0.01393215660948374,0.015666871211531024,-0.008476968654778821,-0.008691167130074385,0.07850974641550715,0.03342727553726203,-0.01415749330164747,0.06473956533205927,0.012009652679817228,0.2716228738458243,0.13374242664395125,0.08723836656063147,0.068913166980487,-0.055879957023068555,0.11921104032730823,0.04225873381222869
ALB,-0.02628937686413696,-0.0012023675633709096,0.017807987452852597,,0.006873217648062502,0.0399767726399931,0.08104376713982857,0.027011324433321552,0.010556510157100723,0.028680434261533407,0.028557289721329603,-0.026115870702907006,-0.012962282759004986,0.035485873023597146,0.048506281302810324,0.07512317338955905,-0.060755670721540145,-0.024503889797359523,-0.003751245604934501,0.008775493298551665,-0.055742375310239546
CCL13,,,,,,,,,,,-0.03715876807574617,,,,0.009034435215871403,,,0.043967097890964334,,,
EFNA3,0.0015198543471195288,0.046540987993469396,-0.053840272977165926,-0.0030976739152954263,0.1969943780867636,0.08330558065641501,-0.018664846701518408,0.18842271426206872,-0.016358633159737252,-0.06202086530519765,-0.0049179451427851725,0.015987776414893465,-0.030106201153114732,0.07124942304347116,0.030801892016264383,0.03570096622717975,-0.009762032867675166,-0.03885616909584003,-0.007959665262871245,0.00813277958509818,0.17533305382605788
DRAXIN,-0.056278538592213996,-0.028182328236920497,-0.027654082373226762,0.04968630766261487,0.028156895906327053,0.0915057854835616,0.056495567791704636,-0.03504922039833014,0.049747404616010224,0.030545257650660112,0.014379428417090386,-0.01496051949951259,0.08451615850019242,-0.03261131567433881,0.14667725839272175,0.07813311997661665,0.08785702293038666,0.0437648097126774,-0.012621586754503436,-0.0508737419649044,-0.04448684250584226
RAET1L,,-0.025656079834901393,,,,,,,,,,,,,,-0.005193495360638575,,-0.028361397280988222,,,
NPTX2,0.0016014917454553795,-0.010913878299791242,-0.001123081612820343,0.06252721161925465,0.007549188328538018,-0.016060009634597687,-0.0032201161831490865,0.2036639311032457,0.007158130785019774,0.1525298052780279,-0.06383648543861231,-0.009332729239581023,0.038149507664437,0.07114704880707351,0.14762217705485234,0.13169153178603996,0.010588766771181948,0.00650321845515628,0.0296011544615136,0.05917132759014097,-0.04292091724542789
FGF11,0.030165770605909522,0.1231230275807728,-0.03554150566480467,0.09267823953174928,0.05414941213425951,0.03422876350303862,0.030230846088879312,-0.01210450971409824,0.052244823905834105,-0.0033154244406120546,0.02779870133669552,-0.008635262889121458,0.1644087723773719,-0.060416074363800934,0.10951389447804295,0.02801354877675914,0.037192823469454246,0.11347447031104957,-0.002704268588629291,0.11987439169253082,-0.06984635375431934
CD59,-0.04597863698866386,-0.025430691553525422,0.010280794575918286,0.024962733546491932,-0.12230502245000154,0.006002128746680706,0.0007573802738569025,0.15270955568174763,-0.06908985885240454,0.17496985504432347,-0.03934295924868794,0.04193116700643503,-0.07442627843989251,0.014348010711035378,0.12827368542549017,0.03897372424469985,0.10621800872448459,-0.008077983792358107,-0.021568269860507326,-0.16207404602844913,0.034271369311624514
COL9A2,-0.02625922921876956,-0.1305269459971005,0.05482231747175621,0.054813920518348665,-0.12108946217684356,-0.15279918806385273,-0.002828584353220101,-0.07455406268431639,-0.06676231153408275,0.05384401300053082,-0.0022776080914025595,-0.07565236847167932,-0.10865381034072802,-0.08338589713510158,-0.10871096613863736,-0.023187648334236,0.037236009706965244,-0.1298937375181786,-0.014354096322286016,-0.11245696274059787,-0.0031709187962062897
DLL3,0.011327554920372785,-0.19862406836481336,-0.04227010398654173,0.014574361362067875,-0.2728202313477115,-0.07206648226266808,0.033998399998182584,0.04179841595114939,-0.04391179646726241,-0.04196575060592593,0.04519320113414422,-0.05256944756780019,-0.04274733141534723,-0.02453418188144612,-0.16284472035401176,-0.05943199579726438,-0.0036525888144986816,-0.06892705401377655,-0.0661193249462156,-0.15564330836635398,-0.016328536091747257
FGF5,,,,,,,,0.005560896109017525,,-0.04659488038022771,0.011405392249104888,,,,,,,,0.1268465685133109,0.07806102069954124,
LIN7C,-0.04577051169091592,-0.006525934065662806,0.059730510206589815,0.015468573122412684,-0.011756657647353591,-0.013005281230235354,-0.0011289937315109564,-0.003190011479935222,0.03342582034739793,-0.13559106947128136,0.003959449081077197,-0.01713311246938083,-0.11221716845173482,-0.030006196048588164,-0.0631341599378803,-0.03487663448484666,-0.011349202896442121,-0.0060733994133033865,0.07538879396573583,-0.060570277632963854,0.04569409383814506
GDF7,-0.028879249684820307,-0.025012498998466613,0.002402365250715308,,0.009294183772939783,,0.11613832782887336,-0.007078320444085899,-0.0070610165829700176,-0.039756931599233755,,,,-0.03661138114091701,,-0.05198389776358855,-0.03273971577603746,-0.014943345782663231,0.005011117956852764,-0.004352832916203376,
PSPN,-0.0007698032320917041,-0.05698576471343295,-0.031217035829193607,0.052850328491463136,0.0629894203175759,0.042389392415242255,0.0059806707436820435,0.02941463170568351,-0.03749425716341611,-0.04283980922537328,0.028674105765814976,-0.004047811406558061,0.08592658069716098,0.005178813155290858,-0.05253085773065332,0.15446270639812187,0.0411661135754637,-0.018334021129338164,0.018522467109804847,-0.0662264338495446,-0.055742427499514934
ANGPT1,0.031207943226172555,-0.01515570551432792,-0.00392912038640231,-0.023165559309968914,-0.06461959235398497,-0.011814288315302226,-0.025460618668054984,-0.09860806085275771,-0.08309632699596775,0.004420714427024335,0.02145848635105019,-0.019130543634251918,0.07861747774916833,0.11431182434065496,0.032501249625910326,0.03982787913033351,0.019163540481229365,0.0028375189748397027,0.05168225415428275,-0.005958823508735685,0.0477423962290889
PNOC,0.04143620048014098,-0.06859460892979934,-0.0010123479711038666,0.05807420868138693,-0.0937217888173689,-0.11272023333109524,-0.003053488451366349,0.1702244770558215,-0.07855028512062207,-0.1113501915289973,-0.02772061805306286,-0.00915706127370609,,,,0.009949840778062373,,0.005880257707277583,-0.006481917111621071,-0.012502038422356363,-0.053919995840591685
L1CAM,0.024031582605469858,-0.043933284758557414,-0.015026455979561357,-0.010052529061989987,-0.017320696862107757,0.06593266574180776,-0.02750134372215398,0.11494527183692095,-0.03979356087985024,-0.07045858174005634,0.011232512796937617,0.08847021956537879,-0.036949877402502905,0.08147984410704494,0.10583072081244985,-0.02903042618153817,-0.031986577079960436,0.04873084179783625,0.007562321677215762,-0.13911783042975448,-0.08004191171107536
APOA1,-0.04174747247471377,0.01091620257551361,0.014471210922870362,0.0021434426693456667,0.028987281075831678,-0.02293710702655337,0.002374218860465228,0.006052139204876257,0.0001320155688435411,-0.05545193379899389,-0.04064008764662691,-0.03734509181370037,-0.050449947073818724,0.07056614319779943,0.06411230735387921,-0.007801246503429719,0.11948244837912478,-0.055039679174017954,-0.003023345180193447,-0.07332676165876771,-0.028591557359524667
PSEN1,0.009886354701043366,-0.006060344196128593,-0.0077664149748228216,-0.00644750043823317,-0.019340578164385443,-0.03148695160452777,0.020674037231213548,-0.08163218167104179,-0.006471563463369167,0.088642204940634,0.012626056192144446,-0.03658917746055308,7.256590668715005e-05,-0.04312683849976478,-0.0455211361520055,0.0517117620101142,-0.042430671679937776,0.03973622485297862,-0.02019721687891822,0.10209622197713565,0.030054917983438886
CALM2,-0.06021023691953914,-0.1315426811891642,0.03237036011185123,-0.012392535084748102,-0.19009098281031592,-0.19073522185339842,0.003253831021670237,0.039702100766337456,-0.059139889433979874,-0.20084800791564572,0.05729337827098016,0.013093245019195931,-0.08268084771313818,-0.025960277050814273,0.016371253417298576,-0.008377121144852036,-0.0838918073559974,-0.106276429504424,-0.016059966632679442,-0.25480892746419714,-0.015830407006758775
CLEC2B,0.027462129182834166,0.15805373456132302,-0.04934508905648368,-0.001253960811046107,0.07173176160301158,0.14508433095157147,-0.02691340013309446,0.007912570142638518,0.04809467486802258,0.06446835528605879,0.07385010907362995,0.04644190202903348,0.04509839040800195,0.11469083567232473,0.14354035593409678,0.10055601003467052,0.029502941361200515,0.053010010469911814,0.10118336622956145,0.1967826659574404,0.04941406397719606
NTNG1,0.05610412673757963,-0.014269507826909255,0.014834554721591413,,0.005642665394535481,0.08190723561374572,-0.0038880315309091345,0.0814638599595111,-0.02811192984510722,0.021093698854223807,0.0289790779631206,0.004555147434471824,0.18554631456380583,-0.028088912344850094,-0.01778531364202766,0.03347188708527882,-0.00035563491432516096,0.0062611273737388316,-0.0043185208644920675,-0.004919579628979828,-0.052806791322169935
LRIG1,-0.04383735246123178,-0.06146921457974033,-0.005625021022311162,0.02646762586783974,-0.11551101883395873,-0.16183876895275567,-0.028368199115285805,-0.058599542620475106,0.015060218411873088,0.134605679103866,0.04495792412107471,-0.11923746996037829,-0.04591488630334409,-0.03002387720883184,-0.15304343475837992,0.015806310869654047,0.08277901992259863,-0.16360425676684245,-0.06137267292455593,-0.08183418062305786,-0.08288257022891825
CPAMD8,,0.02613622274761603,,,0.05829125161738981,-0.03239585932239158,-0.034948177327640294,-0.05925865998936743,-0.018914757323203482,0.13003290564956668,,-0.006471772767527637,,-0.007066925607067098,,0.05539510087688117,-0.02710171687341807,,0.02162630926255956,-0.02042428924577299,-0.08144442525733993
GHRL,,-0.06330641836276285,0.07924632606817889,,-0.05808531462006225,-0.0005482536090116879,-0.026692441506764298,0.018677262427931392,-0.021713213537244997,0.027785719785281625,,-0.01540603093587463,-0.026637143658300128,-0.04898894320186043,,,-0.04030032970277287,-0.056722302280662884,0.02325415639315503,-0.0034053169106179337,
NPY,0.03490687225825096,0.03123274620738777,0.035846849181178427,-0.021624384439666244,-0.05417340913160629,-0.02975576516814418,0.0038948707442963888,0.1666761082578503,-0.04425277477596156,-0.021956421840611653,,0.017748445099528398,-0.04323004244882202,-0.032589578854847576,0.21931769828246572,0.19962379645274192,-0.005230648208845396,-0.004862440195226708,0.030963149206525296,-0.07836849366833454,0.01601344041725697
MMP2,-0.019247998203891677,-0.19605101830707214,0.020581893267038496,0.0366582433931408,-0.10134611974306142,-0.08310496985039915,0.02349651040485386,-0.10274139236769629,0.048778888036240496,0.18447503858358857,-0.002247822587694221,-0.13989563914406422,-0.030097877093921383,0.0578086568200804,0.07815573485126248,0.018852777099809186,0.062121972958974134,-1.2767068371726536e-05,0.01566388346415043,-0.14212726055439423,-0.06566646047133905
LHB,,,,,0.01926169535428304,,,,,,,,,,,,,,,,
PPY,,-0.03462882348778725,,,-0.019966813299208512,,,,-0.02102589573532294,,0.11773277467702065,,,,0.19022864550520419,0.17280739860958574,,0.011994234206753189,0.005302306596173729,0.01347209493443705,
ALKAL2,-0.03774755750343793,0.03506388010359062,-0.021605722031424815,,0.022568468008371798,,-0.017693735276458334,-0.028530134935909526,0.06404166220478322,0.14316145336252784,-0.0388843486179954,-0.03964565787184705,0.0594578897037206,-0.013696671570013473,0.05387674674399077,-0.006798228074873608,0.11487090396345381,-0.033491049508567516,0.011918776149364345,0.035858344917828786,-0.007203046055082409
CSF1,0.037703592952805925,0.0031411828087801346,0.07612299825637237,0.007126419354021555,-0.04348397274270348,0.09273208673936285,0.08542239100393424,0.006541831696764885,-0.024758859408469874,0.09924840693746251,0.0014124057698634708,-0.022962266990537186,0.05991155601237909,-0.01692707522074495,0.20618929361196897,0.16343687981763283,0.060919491975028786,0.014596906029113416,0.0008273962115644078,0.06798574638694276,-0.022439008866659036
SEMA4C,0.008962091432233355,-0.07213667228179058,-0.029931105767148303,-0.058936207261949675,-0.0572758829526798,0.054582597099147666,0.020157020102382663,0.09467873899763166,0.019337806324169888,0.03879032098865367,0.013641423090724544,-0.03199460249973233,0.0436675447911022,0.03902738633321547,0.016604118131332044,0.0895184982025931,0.03170765279409086,0.03605250001374084,0.04264845317598099,-0.052614642291045746,0.005102554825421057
BMP8A,,,,,,,,,,,,,,,,,,,0.07752639778887353,,
ICAM2,0.030139586588845742,-0.08842516240020948,-0.01387502985035052,0.00799416602161934,-0.01705021238471305,-0.09202981752102372,0.022336835868063627,0.03245496538767938,0.013904286678141671,0.06047283910587298,-0.04254105861858586,0.03899023903780069,0.0072260828163425595,0.04977258264799321,-0.047788920360529896,0.03743851823987305,0.007504170966134167,-0.08344078610132713,0.01003376482060189,-0.07036133016624956,-0.03248082765376402
SYTL3,0.044109702646085935,0.21981969476093308,0.0028356234212675692,0.07675122784714149,0.1221849313760899,0.10172891907472276,0.01848959598288764,0.02624199308260042,0.01469999700659952,-0.003793135346940571,0.009727870531199341,-0.027341646031521713,0.0347595939647691,0.04027505853195058,0.045247475947348896,0.10096894295875326,0.08567541271473844,-0.014307158254258564,0.05327720057491348,0.1378076959939317,
IL1A,-0.06421522765133272,0.027516327190430404,-0.012706665477700394,0.075240957121229,0.031693734029719256,0.11829872590307292,-0.03586594606562676,0.020249614332800803,0.02461511577632343,0.1503902817411859,,-0.023200684593448043,0.05408847330059533,0.012013201412014493,0.07337126164251143,0.09039501718295681,0.0659702435725793,0.029613044288491874,0.06003396213444945,-0.01068618692158225,-0.029686231865796532
HLA-G,0.05220649958032069,0.07876098477013253,,,0.11615616610801009,,-0.01937171631969072,,,,,,0.06586764136947415,,0.15622889122952652,0.04002745541704442,,-0.026076772798426743,,,
PGF,-0.017311590477629975,-0.079930524905366,-0.0025681139683171816,0.05083378696789914,-0.08216862561452863,-0.012258510965953453,-0.036195049776603094,0.00916587781408373,0.03249030996790758,0.07923190749654384,-0.04314447035916203,0.013181350691672984,-0.05297804228379001,-0.06474015411936968,-0.017871245177277152,0.05013312596586057,0.08085663837244804,0.022874362880723066,0.031527314064718225,-0.12939825366714228,0.051908734635254715
LGALS8,-0.004382392155946426,-0.014962273524505569,0.07653298805892952,0.0422705493358596,0.004675826474711698,0.04566871298139651,0.03349197363694071,-0.045320451730792355,0.002902664253396402,0.02323807947333802,0.03400188995832339,0.01249420558691093,-0.016346210833563687,-0.005031443757089516,0.11487627305288768,0.03785222968087831,0.020564063180653767,0.0013228970511167829,0.03293043202984249,0.08941810201037309,-0.017075261891058634
DKK3,-0.06677874118962535,-0.09686640404664168,0.02982967517374173,-0.04497931022512633,-0.11585397457416972,-0.18851800833527282,0.004077351224949953,0.21415630621599274,-0.00031163652917788907,-0.23881734058226384,-0.004880227092183812,0.031462515932698006,-0.16950022449298977,0.06149283415397645,-0.03621433422660929,-0.014199918998128303,0.07202559963336241,-0.07206209965242451,-0.006207215383932547,-0.21717251560170542,0.010293855716301032
COL16A1,-0.09509740988315536,-0.11054386500141486,0.03906238377008397,-0.0021916115591109455,-0.1345452137847431,-0.11546173801069463,0.006229728145709995,-0.08176077561044563,-0.06124515436638091,0.07108609814484987,-0.018584983426929345,-0.1387886738881658,-0.06047464644872174,0.00690931218041202,0.05431069960402521,0.07393069848267654,0.11807196244919818,-0.07113753855352183,-0.028920640068620652,-0.05980306611021476,-0.014119472901197517
TPH1,-0.038461875872848994,0.048156663123438546,,-0.04003521589300967,-0.050382592222697815,-0.027209575624794913,0.10635955303577983,0.022050098304570828,0.017268366716164815,,,-0.014527077573235613,-0.04570857526048177,,0.03771451972719697,0.08323780878486423,-0.012745117527996995,-0.040922045717358385,0.028761631409535054,-0.03541193219271747,-0.02734293910418018
TNC,-0.0029315371046302577,0.1401220377690618,0.025157379407651743,0.03541199725970781,0.2637013878582583,0.22983839684990284,0.03452260243438037,-0.08050462213391377,0.08569090799420176,0.17462597684445627,-0.03372700115997024,-0.054866550599542714,0.015716934010155278,-0.014059722850354771,0.19517541894733056,0.1578349649472677,0.07030770960996635,0.16670353528031398,0.001017610546398224,0.12936857606886432,0.09841866905266508
TNFSF9,0.05651005504978755,0.009094427173580638,0.023886360418608494,-0.007039670314107288,0.026822857785498297,-0.04258973306248834,0.04822309321162767,0.0979586506413291,0.034315592368315745,-0.025598015180063993,0.011561422777974362,0.07602506987195266,,-0.01644832475471915,-0.049291208655173425,0.032267407326897826,0.04296617630016378,0.036487284947156855,0.051995023579480146,0.07631456806616507,-0.05892960168939641
C4A,,,-0.032193681729896055,,-0.0310777858101769,,,,-0.024925144762506585,-0.016499791627467824,-0.030406184950823742,-0.012769853040167601,0.03337428918060714,,0.08415509022820052,,0.02689882726316204,0.012008501127781715,-0.028137840295044708,,
CNTN2,-0.025918417767011398,-0.050956039343349295,-0.02290228588840649,0.00137175313930341,-0.06698464700515816,-0.10553606176917857,0.10133629569537367,-0.19043202589396127,0.05224903058395637,0.16503503656562862,-0.02052536235206886,-0.11789145148565704,-0.02398955958468288,-0.04267383630036024,-0.05449108552094983,0.02018104167338186,-0.07900632375315203,-0.07131783875403888,-0.051706248213277364,-0.11439962929136742,0.05328289765073662
F7,,-0.002100231023995943,,,,,0.0030306234251716766,0.08229034212291658,,,-0.01293169226324008,,,,-0.051464577760118285,,,-0.05243839739536428,,0.04124959877018879,
LUM,-0.06051459208733721,-0.03219364698146113,0.012680546947335959,-0.019056740002905637,-0.031548714796419,-0.013120494322875138,0.00896497867534144,0.002480695795216326,0.026570869289340437,0.0502689371789331,0.04455753671992226,-0.04102636688497507,-0.06692765654790114,-0.003201612360950382,0.09067575297330675,0.14655261547555024,0.10689360036112526,0.028301088330193146,0.012604227564954586,-0.02100951118545302,
BTC,,-0.025656069148319575,-0.021588710271314596,,-0.004486740220784197,0.08468050126943504,,,,0.018452491928531357,,,,,-0.04492332642053436,0.0286208564660459,-0.023420607738063384,0.03015025698269679,-0.03809520107347963,0.032257862543234816,
APOC1,0.08871095359801094,-0.05793970661719187,0.04423659221486968,0.05148987095640117,-0.036073415882497344,-0.03780291030824207,0.02537455915095729,-0.05826673206950876,0.01476725991153845,0.22078701640847306,0.032655914108562445,-0.04559268861311896,0.07889636710821944,-0.06682135788504934,-0.10477793409276122,0.019828788579741498,0.1349668922348723,0.05752192979513519,0.03154820857123484,0.005048451676613553,0.0009621124376371681
PKM,-0.09923130592440166,0.13954531485168614,-0.06285066580117626,0.0785178770597573,0.20932921639456467,0.19995793620419383,-0.025585135152543906,0.14177798706212932,0.056735934219664344,-0.04308940863513538,-0.029385642188385627,-0.02652114160120386,0.17791755862926986,-0.0255496880613072,0.2414784216695582,0.13792422027658743,0.05219280141214736,0.15970031778638044,0.01852959252497456,0.14826866778495937,0.01832761350480702
TNF,-0.023276787914524456,-0.06598877384790876,-0.014598007311050827,,0.018884457337031074,0.02499694978930253,-0.04379787834067311,0.022867665105779127,0.0142545545643781,0.16624321692760324,-0.018316186827333502,-0.0071380075634190805,0.013730724586619602,0.08485758182947388,0.014681258274625419,0.07087532946861975,,,0.032063783048245,-0.04541404468649747,0.01646463283055572
GNAS,-0.0045433248997302335,0.0001954222371265158,-0.07106229290809103,-0.044702435554451976,-0.2710864619316975,-0.2091350302503301,-0.014908057603959631,0.19153948626762007,0.023405418505068297,-0.2879498162184946,0.03997804621494579,-0.04287142313568442,0.023003493765231586,0.06246812964874908,0.0580457854873577,-0.03163016436040355,0.02783233050988014,0.02071805576194955,-0.01859784123536569,-0.19688481780749198,-0.1009333083961801
BMP8B,-0.06249819499788087,-0.04833661063261783,-0.054803719657095594,0.08185031109979159,0.012262850422774835,0.014594813541192742,-0.01935166867860617,-0.013685859764169986,0.060292783075743726,0.2145304353410081,0.007237996907545796,-0.012510515866856708,0.09430851164966238,-0.0010520326240383523,0.062231544516066425,0.011479177629066964,0.05084932912695157,0.08816571840832495,0.11430739575396821,-0.03940714014388498,0.08089192901062145
LIPH,-0.0395119832792489,0.01872820738105791,,-0.0013720281424936206,-0.039371476181617064,,,,-0.020096480378118606,,,,-0.05903969506059446,,0.018456470618193634,0.04318546986498325,,0.06198270863174021,-0.014255173233041447,-0.04658391422260646,
CCL28,-0.028879224334956283,0.05901456045653133,,,,,-0.038338126053098935,,-0.02167255134015776,-0.06195460002897915,,-0.011520603573963985,0.03295248150418197,,,,-0.01886773020363985,,0.0392993199861073,0.017476467019771874,
PTPN11,-0.020809882059669157,-0.014715705874852835,-0.041127746436157485,0.052767421126406484,-0.0443915143368437,-0.05818714848961739,-0.039327705555702364,-0.10293768386073061,-0.04024373916547881,0.025192469483627383,0.027693701492586553,-0.004302607637970842,-0.023339977843460143,0.0015220100886489123,-0.08678499793179606,-0.0769915662318823,-0.042787825009895517,-0.11652452240351707,-0.024781193824360264,-0.000994739447735677,-0.03835811049569796
ADAM12,-0.01590217130876169,0.10518026877956344,-0.03833645307262732,0.05864159175711868,0.070103999791928,-0.01622355932561962,-0.01795150234974346,0.013411711802794988,0.06942984222006822,0.11538117131238247,0.010740763717553049,-0.05887514614810544,-0.11313030822616249,-0.063291832946419,0.08239388951727686,0.09292021625899748,0.10733196003728619,0.016742717066318493,0.019384383647317382,-0.04013773471438368,
EPO,0.11438961793039058,-0.02128983766208506,,,0.02704764597535472,0.029256934252234763,,,-0.02102589665310744,,-0.008729385865949185,-0.014527079706586154,,-0.011420018937328889,0.020251662756659322,0.06667052893551634,,-0.019351614526290223,0.05631110134393786,,
EDN3,-0.03985664585496896,-0.03583441951260183,0.017152617085878744,0.05558352338224154,-0.025480261083835234,-0.025292260371267885,0.018939164742665635,0.0416424477451556,-0.03258910281851495,-0.07499454260917586,,-0.014676977549581676,,0.11785194769576855,0.03470794232673175,0.12002126944003826,0.13226398157139233,0.014375148321402107,-0.004814393584440498,-0.026947000475090285,0.008492325222523326
CCL22,,,0.012901950731810857,,,,,,0.01972963002670524,,,,,,0.05102686769343967,-0.06021710465980219,-0.023420608774568776,0.04775744520593628,0.02362371646451008,,
CCL2,-0.042271611356709794,-0.001873374883494685,-0.0058422591223038604,0.022325182786576452,0.012647026994896043,0.2555470377886436,-0.04444942414968259,0.10358605717252851,0.011498727845029325,0.20430033115669452,0.08771378496243983,-0.009233156537336378,0.07412644488889639,-0.04575954464646347,0.21251701554404184,0.15933641078368593,-0.04604678412198463,-0.026379165589345034,-0.05158438087312439,0.12166250004227672,0.056064944974762436
