,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.009176871152105394,,,,,,,,,,,-0.029550464602302033,,,0.023260846016350478,
BMP1,0.014221665020896614,0.08737759063683301,0.1037553611300083,0.013167762235917152,0.05077330153164157,0.0139476742657996,0.001863400561363785,0.03681517561793695,0.18251021611483095,-0.060741156534191175,-0.011474094379528246,0.01919079481287675,-0.024005268264140373,0.04922663791856047,0.00843875135684406,0.04617663416689566,0.04119635029464822,0.022609791736621893,0.11385131608142854,0.06875488229703733,0.04141244742523485,5.0692700450121904e-05,0.1520268790572261,0.08672561765590375
NDP,0.011276694434358567,0.07262446011679784,0.0020964601717393485,0.012583567518942273,0.09544580282797031,0.06448322955167615,0.03897462158402344,-0.01695595471979255,0.03791710676140676,0.028555312905402978,-0.024641952230674762,0.06439065607639817,-0.03890841835898033,-0.017103348661680784,-0.057592946448721496,-0.031800956334586634,0.05551627747289241,-0.02202584318876002,0.15668983094575523,0.045516849242118976,-0.03445767505489064,0.010165765945646823,0.07642121076429868,0.06322997080197341
TNFSF18,0.07322995123760125,0.0016502123082717346,0.06644964827653052,-0.059205013861722514,,,,0.05839793773148878,0.08941338755626121,-0.005952892277292357,,,,-0.04975147820486262,,0.007541969124798596,,,,-0.030474872548023092,,-0.03458147294765634,-0.014377906167314287,-0.015206407883573326
IL36G,,,,,,,,,,,,,-0.014337269319769079,,,,,,,,,,,
RTN4,0.04266944336813165,0.006384224282417118,-0.018427079679078983,-0.01944761087838598,0.05073527371067289,4.958791148375597e-05,0.0110261562903463,-0.0801647504961572,-0.23514232061097198,0.07904324404583622,-0.0008030656747764509,0.03770006497655845,-0.007638918721951676,0.07261463964734015,-0.06908765905268721,0.07448223530315504,-0.10274290898287494,-0.02465791271465315,-0.04914941743547687,-0.07462701521863896,-0.03426747808549848,0.02049972554844398,0.022451336391587518,-0.07567909771101612
HEBP1,0.025527352834970596,0.03283960606748063,0.06356211006432251,0.01504168102407007,0.006193247867059173,0.04301653250328471,-0.03873844277879813,0.04052000862744184,0.09749850383946536,-0.008181069876632266,-0.03609749397625205,0.010825504186774491,-0.03671930343767635,0.01660860863207547,-0.08168910405899762,0.07055723040294053,-0.0014632675751113818,0.04624116374878377,0.07110594196475703,-0.05639279685466167,0.024024125921817727,-0.03182603051869834,0.1253828178663836,-0.036172345628775866
WNT7B,-0.01708191475399942,-0.0013808567307105138,0.021933635632151175,-0.0005637199097796022,0.02678974932719276,0.04711221905583667,0.015288140765999762,-0.008942434408188017,-0.06358956200593119,-0.012336725102275814,0.022759072479034647,,-0.015758311229407428,0.015522780240694287,-0.052179824705963156,,-0.011872739470264676,-0.03502707721442126,-0.05088696686995861,0.010602275893334756,0.029836890929607045,0.16587980448562803,-0.028522860002313046,0.008284406420850914
PTMA,-0.03267811495269208,-0.1326652988948177,-0.009792003446635904,-0.04801561921305658,0.004555694930404444,0.037756974925156686,-0.05391350480605018,0.07441947281822368,-0.08414267069110697,0.037031236292509595,-0.04089488927008265,-0.022546895683776484,-0.04415534405426196,-0.006443574117731997,0.002958573175184074,0.012097047401106346,-0.1928686085839541,-0.05536035479444186,-0.05591168226786272,-0.12824929626554074,0.022798908244397426,0.07461558046603735,-0.008595173492749863,-0.048551366961278174
FASLG,0.031310151066118584,,,,,,,,,,,,,,,,,,,,,,0.05322110963938684,
