,UKF251,UKF259,UKF269,UKF313,ZH916T1,ZH916bulk
IGFL3,,,-0.014513716196078259,,-0.025175746745223913,
BMP1,0.04883768854425714,-0.04777998492096276,-0.05634466462359733,0.01118184416145018,0.05323577794782896,-0.02533222283398828
NDP,0.02406860937658253,-0.0726630396025346,-0.06499135722679543,-0.01130699877169264,-0.012131593229817344,-0.029918456114868926
TNFSF18,0.0066127462832360805,,-0.021552432837476133,,-0.012016532638135166,0.045523758877378875
RTN4,0.0047160368876174455,-0.04745368783338618,0.07483485273663852,0.01919213546880109,0.08440376699894309,-0.08765205572636406
HEBP1,-0.041740044612138885,0.028455054207130005,-0.0011427393701426544,0.009365037974768358,0.012029353954719092,0.010432479124869868
WNT7B,-0.005288299080813601,-0.016050875134185114,0.08586481863128746,-0.0068101170823300404,0.12973609869676744,0.050382675501560406
PTMA,0.08951501309754782,0.054702986042384924,0.014381838339827058,0.051757063302573514,-0.02676923587880933,0.10717026373685497
FASLG,,,,,-0.021834916563302595,
CEACAM1,-0.015847350680607886,0.06282526667261486,-0.02836177407933026,,-0.030380079432330974,
PDAP1,-0.009392730821446276,0.051474060685150175,-0.006799154840080634,0.05684045215611186,-0.009627706702747091,0.04126274984827482
QDPR,0.01734307635011122,-0.0456808304035545,-0.0220555452663597,0.07828978087030014,0.001742084130737481,-0.06168872987248413
POMC,0.029592755638479,-0.02900791424697835,0.008997468748336153,-0.02484519620508793,-0.045877276676410006,-0.008185349498271615
CCL18,,,,-0.0009603679973265095,,
CCL17,,-0.018054782359879236,,,-0.019790899375126215,
VEGFD,0.03441557965141944,0.052979579075323406,0.03802949697107048,-0.01678641888477854,,
TNFSF13,,-0.012453784793883699,,,0.06984637023265085,-0.030398155219347887
WNT5A,0.11067034616764358,-0.010007201476049454,-0.03975692735424559,-0.018697655857824878,0.0327158577623597,0.06303310033768861
CXCL8,-0.02125320267794379,0.1531385862306801,-0.01606344430322903,-0.010729816430612391,0.04500947190284542,0.10393445301813108
GRN,-0.03501330209331536,-0.022942523063347663,-0.022132393309278776,-0.02896163484049797,0.03106720289232115,-0.06436267862024285
MIA,-0.02018614762539448,0.08054307013402325,-0.02312759009483533,-0.022765399736916603,0.0038941848467120826,-0.0369717157116979
COL4A4,-0.013381579501805982,-0.021682246371727484,-0.014302190028224776,,-0.04258770148095581,0.0435648913928984
TAC1,0.00537980155103163,-0.01894201744287972,0.10463919311437482,,-0.01024406470663798,-0.0022937060766426327
RARRES2,0.015885099716058775,-0.08200396471076912,-0.03852597036485531,-0.009073646271876387,-0.021192355787321326,0.07607997379288003
FGF7,-0.02561905980128126,0.008855127310480021,0.048458290984466156,0.2068345025944804,-0.00010481295355710186,0.0024605905810795785
HBEGF,-0.060847327923556564,0.0787362705161358,-0.0411192366391352,0.025508084992043406,0.08828508482619013,0.1578345534241335
CSF3,,0.1546012124214127,-0.015131441766887637,-0.025218677553583705,-0.02083676393542481,0.14084441985146068
PI3,,0.10558964868154731,-0.017038203142929708,,0.05927309778682541,0.06772866434543762
PCSK1N,-0.0005755227197597072,-0.09412013886249525,0.08889833185579847,0.04082230956923204,-0.014298698725076003,-0.07608150638151336
NTS,,,-0.018598362113286377,,-0.030856406061865443,
SFRP1,0.016528067233291196,-0.01575349549115834,0.01884242466758929,0.024632289884853893,-0.003383870896484741,0.011014129654332875
CXCL13,-0.03832025354087672,,,0.08492477862971545,,0.026759486336582067
MICA,0.05332879892558135,0.06278068929738972,-0.005941786706261835,0.0017648639238737373,0.06550765135177469,0.07057417660532973
TG,-0.02154920393318575,-0.017000517528101326,-0.018262296433174067,-0.014688958271333846,-0.040635664128012436,-0.03194473791297058
ADA,0.035165510563659616,0.023669671970336457,-0.051654035737467525,0.031524495672770964,0.06889675132156102,0.04204944632144003
LAMC3,-0.03832025368501734,-0.02416332291820146,-0.016140982118581736,-0.013302748824676894,0.003376655931672438,-0.008008808674509486
CCL7,,-0.012291347010592188,,,0.15123855074515252,0.07101459555962951
NGF,,0.12915058130928272,,0.05476938680926225,-0.046332870093982355,0.023271022964675613
TNFSF15,,0.06919140561183562,,-0.016059749555506955,0.047015632969651375,0.06645446954772942
HMGB1,-0.014003231635055426,-0.11937653653602406,-0.06555692460190864,0.015198922796126372,-0.009886977242746744,-0.03573520848857196
ITGB3BP,0.006031541331237077,0.010267904557027087,-0.016722974497303696,0.01415671849303431,0.03899153375223519,0.07862983649999195
AANAT,,0.010408405303697054,0.09948323861390883,,0.012907270100128524,-0.021821169804421107
RELN,-0.04285258194632006,-0.02161698374596713,0.041488238617955545,,,-0.06747007393492702
IL15,-0.02745335612727707,0.0038057621093451955,-0.024696722660362862,0.044416076888192706,-0.031034415935486174,0.08728809413056215
UTS2,,,0.013127453744078706,,,
BSG,0.007064597582553011,0.03490149368306697,0.07840591853405436,-0.0646855454192271,0.104174063107648,0.014956189890874634
ADAMTS3,-0.0017252346196986457,0.04680133078495245,-0.05255797400373242,0.09211137517391838,0.013216355074729035,-0.01399938011765487
CD34,0.03798703773105254,-0.003979908662213793,-0.045755532082208575,-0.03898140130350188,0.05870952025883306,0.04084557549822287
CCL23,,,-0.015530361182658391,,,
