,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CSF3,,0.15555032400754698,0.14283890127190335,-0.022014068744537454,-0.016549708256000432,0.05152682124400035
PI3,,0.0643285885327082,0.11798650227164102,-0.009723216542898521,0.03764624036482522,0.04301416349076509
PCSK1N,-0.0889928650706226,-0.06549665102096706,-0.05357626628926583,-0.023779681105872332,-0.002273866410963194,-0.03392271739794014
NTS,0.03392976478300717,0.01784193055856699,-0.016768517224307476,0.002147928816165077,-0.024507861188769815,
SFRP1,0.11191720050227083,0.009437984859697915,-0.03247183099937178,-0.018757144465994288,0.09612165716029451,-0.05491434910934685
CXCL13,,0.18012571409424283,0.050320521222795414,-0.024809411194375415,,-0.035703504562112784
MICA,-0.027660756470887532,-0.028633957750131233,-0.06306792003674562,0.046276437059042864,-0.021232592084890662,0.020511588324536676
TG,,-0.01608059312761728,-0.020652262036108412,-0.018117916857720844,-0.03227508782993356,-0.012853575922879973
ADA,0.057846206011653176,0.03282941669578399,0.022000099797416937,0.10324757487349923,0.03540147438682216,0.055925698938526294
LAMC3,0.06690612969117511,0.04287984211313407,-0.00363283070623326,0.11602680005407523,0.04548249000312946,0.001630095185583587
CCL7,,0.079620805036791,,,0.053255666949371804,0.07342927345917949
NGF,-0.01968533217281173,0.020238390917558923,-0.013578741805694848,0.18293763601762025,-0.04311394533891425,-0.049884405290924
TNFSF15,,-0.017682685894084404,,-0.013670358755429114,0.008642598855855345,-0.04871527638596165
HMGB1,-0.002747132381415703,-0.152238593952433,-0.00827143832091877,-0.022748741260210394,-0.04303725686827591,0.023666601842326405
ITGB3BP,0.009632800679234018,0.002437985119322052,0.01272999999264317,0.03246893869204797,0.018414558868982103,0.001684267992127443
AANAT,-0.01850710728937342,-0.01591229924101453,-0.018522279323246692,,0.1380338016611012,-0.026876529016899686
RELN,-0.05677466694767171,,,-0.01651231188795593,,0.01972729113361199
IL15,0.018792582638506503,-0.029151984163234265,-0.03358072013551317,-0.009853834601216747,-0.010228862371767372,0.05445120914508489
UTS2,,0.01779726232991328,,,,
BSG,-0.01569677945028421,0.06119742548589984,0.07699046685466679,0.006515647515562242,0.03163560478469844,-0.06583271889541574
ADAMTS3,0.005263041031967842,0.04388665028566177,-0.04580053388098769,0.004705886621583975,-0.008862685382666075,-0.0008499038166080527
CD34,0.06591996604703564,-0.04438006935493119,-0.01273774299011328,0.11592953689895333,0.021646936242756428,0.0457059746162692
PLAT,0.062432618303887535,-0.06516509763874273,-0.11264406726924887,-0.03518596995280495,0.05755845011060402,-0.03557325461965088
NTF3,,-0.000591304811875923,-0.03984974891852484,-0.04794709560557872,,
LTA,,,,,0.05964949625927478,
CKLF,0.050379889937701386,-0.10098664012605509,-0.061739793817410286,0.013345371569176812,-0.03949305988400293,-0.027894126610621964
CD24,0.06290056480671391,-0.016623860667881917,-0.10163580893192029,-0.06900157648955364,-0.0336968631649951,-0.013415688001387814
HSP90AA1,-0.07037687740917503,0.01650764412567797,0.11204958259159391,-0.011472603012046667,-0.007542263470296106,-0.032273790408428336
BMP4,0.045372579276131704,0.0013431010929875592,-0.04558510748010032,0.10213304861321439,0.06684481878783365,-0.0024929832372574687
SCGB3A1,-0.03257768800625108,-0.010561945635333666,-0.026347354024721475,0.0494834265326825,-0.014182202112037547,-0.033531471995119216
IGFBP4,0.14147840770323794,0.043366449675664186,0.015863410505023653,0.14124393536642776,0.02058379993562816,-0.01977356503049612
RSPO4,,,,-0.019118797833468665,0.022535085728293363,-0.03389023848673081
LEFTY2,0.036486703688084286,-0.015397258339510923,-0.015825839328381695,-0.011475795403079182,0.08570778826910996,-0.07687930020709835
PF4,,,-0.012615429562342986,,0.07558937594661475,0.10654469089360938
ANGPTL2,0.1020374785450312,-0.005875260701647585,-0.02343265920806601,-0.010340724504095816,0.04110045195176708,0.02331511900543121
LRIG2,0.03669155885028567,0.012492910730883346,-0.017935092401286486,-0.022583572656625972,-0.01635378533965055,-0.06960913654839321
ICOSLG,0.09490285468919825,0.11038924539818912,-0.02134483472591696,0.02602397203106679,-0.012893069672911145,0.068107086728309
WIF1,-0.04509351247032639,,,0.024829156549892956,,-0.04871527238814156
NPPC,-0.003055198995599382,-0.027077027430374444,0.012698843342227229,0.030196785211522713,,-0.02900969419242297
LYZ,0.15416001465913612,0.015236367062705593,0.0008666101493632131,-0.00959957893833842,-0.013165623932803284,0.024994484588780317
EREG,0.08509223485903321,0.14434492490731227,0.09269448827361396,0.03774479467166174,-0.012910408848229223,0.08221119973013169
SPTAN1,-0.12967203298424657,-0.019206653957560375,-0.0633569962242829,-0.02442570659507632,0.04571099341234947,0.08541187009101656
PTH2,,,,-0.017377994018840406,,
LIPC,0.009185941374781435,,,,0.0492593131568917,0.006785762228103599
COL8A1,0.0607462428623688,-0.07472864852509768,0.04680555494148642,0.05345609350246733,-0.0150641478816116,0.03732516709307774
GSTM2,0.03487995336597114,0.027947787712189975,-0.027173271003807804,-0.021628594301509128,-0.0195927588528157,-0.03936783174738003
SPX,-0.06757844834606168,-0.018287745638494477,-0.015663668288031018,-0.03858398061640365,-0.0019363537209140728,-0.009080544971627717
MFGE8,0.022213791183170618,0.13000785942613466,0.09472688592576445,0.06916437455026832,0.03728561183706752,-0.023846519993438536
TGFA,0.023939626373902862,0.025556305607412164,-0.05701740180220427,0.024762353983615534,0.0023152680751452356,-0.049434743438953606
SLIT2,-0.07119100839766071,-0.06890595612547193,-0.037690724990471124,-0.017841037870201235,0.04950736823384059,-0.025730475967652575
PLTP,0.15120382635604307,0.029519331037597803,0.019357345864784437,0.12444291988014415,0.03074465407683351,0.050443464541748875
APOD,0.13000779620159322,0.031824713511680036,-0.09373787535881467,0.11741312985713535,-0.028173033815635892,-0.06956059995227779
B2M,0.14749394749312036,0.004204142681263046,-0.06899308469325016,0.08808516773253457,0.04175299966271144,-0.01629496475493179
OMG,0.013860343864924584,-0.0628455707600902,-0.097255744404768,-0.10535217536055189,0.006208380557416743,0.026988009340833473
CXCL3,0.0709426122989092,0.11243724119284054,0.07368076573586343,0.0724565466940724,-0.013526013011943432,0.003125734827618735
CXCL10,0.015559229986708537,-0.01872999471986161,-0.016920948211833403,0.07781644418789975,0.04509946558221822,0.06311325464816708
RSPO3,0.010113177618690012,-0.005062528816112485,-0.04168689347142178,0.02568551906494354,-0.01759923620316519,-0.02830255051053293
CORT,0.09811828311431446,-0.020682321888373083,-0.013201405843857655,-0.031797124948318684,,
NCAN,-0.054752447674238675,-0.05411034294504138,-0.11176544948386823,-0.10471512457281702,-0.008524301780832104,0.0063940717465936
PRG4,,0.002374774602679729,-0.019479482170044773,0.14583283684969137,-0.03986701305678479,-0.02262587254011636
ZG16B,,,,,-0.021944353517637738,-0.022648287450786626
TGM2,0.09320833217593262,0.13002323245192,0.12431363358604582,0.08885358316855818,0.04748692226428195,0.052966619419113424
VEGFC,0.024171248132862415,0.015328625313885317,0.1396424483298969,0.16351672360917244,0.014046553225539712,0.040720375772456824
WNT6,,-0.010293299767849878,-0.024535402813936923,0.06340689247690476,-0.026502316947984637,-0.023402475913214628
NRG4,-0.025492932311538912,,,-0.025246868589472612,-0.01759923817561968,-0.03519373432678521
PMCH,,-0.018436208433308413,-0.018522278666409344,-0.014536104550249031,0.04324053277524873,-0.04507064179464
COL9A1,-0.019969726565629967,-0.0120011408967734,-0.07929395437434077,-0.05220604710773442,-0.01561185915211412,0.011344709763501902
GDF11,0.04447956525139341,-0.006495262996044384,-0.04548407135039854,0.03499562235672673,0.006155892631352808,-0.011470136787347629
RAET1E,,,,,-0.019306239232694495,
IL24,,-0.01374559275184503,-0.012414282951891646,,,-0.02597537237279504
SORBS1,0.023442886268300905,0.017223706489570882,-0.019935786176052045,-0.032999356251946575,0.022726053977338616,0.007693840366913075
DLL1,0.03365073911359677,-0.043847487748011185,-0.0565509793486247,0.038930711465325396,0.04584317688842628,0.05143841610823023
TLN1,0.10286264840531008,0.07748679016283463,0.03855137265012521,0.1095378482866378,0.010669438863973563,0.03978993859272727
COL2A1,,0.014949721958069317,0.10822503475362016,0.03028909674026666,-0.02561283705319514,0.002271601264008645
SHH,,0.037625224838009806,0.03928546539582304,0.0278641453412905,0.0019009942063041023,-0.03684128601078228
PON2,0.04541763484700965,-0.0036309671102124448,-0.05428144695927582,-0.026554213126819666,0.05738296380550302,0.01634996889903544
ICAM5,-0.044368688652971514,0.049395497657231884,-0.0171265072667861,0.03887245153540352,-0.026682894856501025,0.004515153122175504
HPX,,-0.03481147490723814,-0.0024280477033628823,0.0021133078767494266,-0.040614466159497105,0.012426132892797656
SFRP2,0.11901015848693963,-0.00587284054387864,-0.029680164463529966,-0.011433331322823558,-0.004000986962473154,-0.07509039194198568
CFC1,-0.020801353431146214,,,,,-0.031140917407918377
CD70,,0.027349863786371324,0.07488201348508122,-0.006271463960958077,0.01949062307730074,0.05618001692786008
HP,0.06674537704431742,0.005028197092825716,-0.08268132011118431,0.039677180223408805,-0.026326535406579983,-0.018838857178128245
CXCL2,0.03382042129397528,0.09922463802499736,0.008806189613268473,0.02362965471780077,-0.026493698076826614,0.03650060320103143
NPPB,,0.040449768160943936,-0.023122187083414746,0.012863541089427562,-0.01785246709813146,
CCK,-0.13727090817579238,-0.03089251394200801,-0.06491598079644012,-0.06045110322171721,0.09883449911331953,-0.04348299319112647
SEMA6A,0.06667292396525419,-0.04661121745355396,0.0008570866508060635,-0.06219508441985457,-0.04975540003895471,-0.033912170461048184
IRAK4,0.12752888674377919,-0.02717192767005747,-0.035766596080690743,0.08356195187965489,-0.07299908979619901,0.05153958170717523
GSTP1,0.1176684372532047,-0.05213252968489022,-0.08899176762684483,-0.02531562639380495,-0.05920974934957956,0.027637485696359657
VCAM1,0.0947024746330368,0.08314271166655836,0.0798117713398701,0.024798353491160812,0.02623287727741192,0.008589470206123818
NXPH3,-0.06408979604892527,-0.03029267287751084,-0.04842703457030403,-0.01881231909825654,-0.006678531793458679,0.003372353513592396
MTMR4,0.034765709756347844,0.0990797673241948,0.005699472200477856,-0.021340889590567416,0.043893728136030125,-0.020402187330140917
LAMC2,,0.0884154615184323,-0.016303436896786837,0.11731360101767625,-0.034014424500852014,-0.03389025714321591
IL10,0.08692133261658157,-0.032165131211579205,-0.03805004598904977,0.062036140513697095,-0.011950565385088072,0.05622627639881333
SEMA4D,0.06783533100841024,0.01933429260466067,-0.10447529773670185,-0.020920451966902464,-0.008325231193140287,-0.05005021041759921
TRH,0.03833087619557858,-0.05456781677957821,0.022513330677787612,0.010446226398507688,-0.019995960362666654,0.01271803086489826
SEMA6D,-0.03338372688393885,-0.02128525372524107,0.018889138475392243,-0.08608068473201595,-0.03288732535230416,-0.03226163673679414
CEL,,-0.020815599148522324,0.000423200717513705,-0.013877592657389942,0.00969789666302517,0.10805917708063845
PDCD1LG2,0.014975624795662288,0.08702926728951563,-0.02440361762053851,0.07615762865788268,0.035908143565983604,-0.007860535157415359
SPINT1,0.03472135601442508,0.048497037872143337,-0.022045668970215256,-0.00976804189543647,-0.0411887674812531,-0.026967302524777026
CTHRC1,0.14075078173057703,0.04542062183117496,0.04931234512222398,0.13411753840514581,-0.010225353136283062,-0.04235280140939826
PODXL,0.01164957711671397,0.0076916007589610084,-0.031299759828901104,0.08843874825046914,0.03071932983058745,-0.023851668170549668
JAM3,0.1063860659650459,0.015597234101743325,-0.005090564937858879,0.01995473570975875,0.01027144965031569,0.03925869850014158
TGFB2,0.09138678680008012,-0.011595867378344747,-0.01562380081587676,-0.02562403991436557,-0.02594704176482539,-0.019443759989821643
COL18A1,0.08093448647666172,0.12469223052990995,0.0867311746887541,0.13790160628939327,0.043048017030524584,-0.08568705427725046
NODAL,,6.744729806511048e-06,-0.015334563786705308,-0.016135336409485154,0.1728766482284564,0.04599690999695492
INHBB,0.09623698261309341,0.02183525983564421,-0.0015819781275862852,0.06305465920422101,-0.02176234803929888,0.05225243163489911
LCN1,,-0.02185642760810652,-0.0144815559270544,,0.0647935030076508,-0.023771123938347828
ARF4,0.07235045186734076,-0.045151698055536066,-0.08760370278921904,0.04531801154442567,0.01719006628573909,-0.008783691033645444
CXCL14,-0.1173396350342142,0.045092485158732765,0.11767005588620966,0.009807966630329023,-0.025668663873945285,0.08722633228766087
LIF,-0.02830141028843145,0.15660953162873648,0.09093444405817064,-0.04734072174757942,0.009055386948983479,0.022598001939109998
IL17B,,-0.019019715997454122,0.10642468932628085,-0.02007385782151691,0.0686957050954846,-0.026876523619357197
MMP1,,0.1284114366339876,0.0630713007171086,-0.014536103399078498,0.05516542812212988,0.09029829513315707
MATN1,,-0.027501699259200096,-0.02561385552897597,-0.020688265515147308,-0.02431936068415105,-0.02449284585623349
ADAM28,-0.03585000011799812,-0.0456979624956907,-0.0387643285155459,0.018582390345651505,0.03624128254543487,0.00044336691879371184
TCN2,0.1097431357432306,0.013844492571623193,-0.0016955071922314024,0.08606441308176019,0.025196609079473922,0.04837302464224605
THPO,-0.028094050416768972,,,0.022678325656747635,0.004686983901017005,-0.008158915363453043
CUBN,0.1524577932453785,-0.01204906454001214,0.019387473843498305,0.09752778395653613,-0.023410385952554378,-0.03160706626097937
TIMP3,0.05284188178014372,0.09163324211253275,0.07930274685190171,0.1312825218839845,0.05186678683126389,-0.05255638891066748
PIGF,0.03793485930238561,-0.023106793750776438,-0.0886101008596318,-0.036221743081386835,-0.03501222492535327,0.001410099157357884
CRH,-0.02410067626031017,0.039548655334229535,-0.04062372835889393,-0.041948479858367395,-0.029985160123094476,-0.03310607098731328
BDNF,-0.0278853594404703,0.03366222529003543,0.060428891933923985,-0.00911828701749084,0.05814565691795091,-0.011652840038588947
CCL5,-0.0082787713144244,0.09976507732781957,0.0072702724341044455,0.08718791454418026,0.023100481329172234,-0.06788469014571814
GAD1,-0.10174713736205696,-0.018060410616827477,-0.11476979669510369,-0.008005290139796555,0.044618166007543564,-0.03401826688016401
COL14A1,0.05696242651166692,0.08737931888035581,0.1472292420589834,0.03318141464655358,-0.004806272594514954,-0.01880709416302388
HLA-A,0.1386487696771854,0.11667673909940518,0.13965342395987498,0.09477884436419835,0.02432581478809247,-0.053688109569363686
CD5L,0.045899740935104336,,,,,
FGF18,,0.018255184719101536,-0.0038766480861568598,-0.02511942103074255,-0.01999596196692686,0.028928131881193347
ADM,0.05832962849277074,0.07781924675190463,0.11706186845308325,0.050724290497994415,-0.007581692416526028,0.0023192762036929465
CCL15,,,,,-0.017342496261564203,
GNAI2,0.04983202173090995,0.008495663699979167,0.05499482121847839,0.10288243475067126,0.04249230266845338,-0.008349083494545294
HDC,,,,,-0.01208922671955309,-0.02449283476365541
COL11A1,-0.03558876161461916,0.036960576856314355,0.05239485076071703,0.055437252452947415,-0.05285604035262401,0.01974266454868514
NUCB2,-0.030700883279849534,-0.035166416198243414,0.07388407884829751,0.031209282131316844,0.08649136685914147,0.0007841029504060262
FGF16,,,,,,-0.024134504610964128
CXCL1,-0.02663270879650838,0.1527753874248218,0.06433283830407854,0.14655737838800806,0.04416817961650435,-0.0025371423949374734
VCAN,-0.009644837608442713,-0.09647100698048715,-0.06256279392717148,-0.021785336039943398,0.040823615650707315,0.09141468118837874
MMP7,-0.01725396952119693,0.046128674920423204,0.09209622195810221,0.013646426854700858,0.001054339224897176,0.029505091933889626
PTPN6,0.07318136522417745,0.08194773052733226,-0.004769583612527583,0.0952644063850502,0.08204720129455643,0.0036160882742642224
PTGS2,0.03561932360387066,0.12746164928652665,0.06416463492881426,0.07694480432964589,-0.02468979708021561,0.03265540590842049
XCL1,-0.022632298714161905,,,,,-0.04358943750885004
CD58,0.06198573250503268,0.03471209744011568,0.0017843516746849054,0.0134193951138431,0.02901245973315675,-0.03631104796025104
TNFSF14,0.13069365133748023,0.00632358213242094,-0.024644971573031763,-0.0029363555791901224,-0.0007681243120435218,0.07304703096952732
CNTN4,-0.06729228275358383,-0.023486657989814516,-0.034352244400055354,-0.008717700248619464,-0.02950933588014152,0.05968527397766657
INSL3,,-0.020004349408088505,-0.014305269674044822,0.03239890543861068,-0.023745811106063063,
BTLA,,,,,-0.022961012033356463,
MFNG,0.023957349361180224,-0.011226422866783258,-0.0215701098897568,0.05400499600761718,-0.027061817365218777,-0.025700123382961015
ICAM1,0.061814817853801655,0.12556074823824553,0.07572777197773314,0.04452318663376868,-0.11090476470835141,-0.04356734308910945
PROS1,0.069274258197105,-0.035058174330626246,0.05716046114330231,0.05687548890783646,0.007527212993270873,0.07458590825913076
CLCF1,0.028092554795399943,0.08997496340761409,0.02322927028774453,-0.04758397533165241,0.028555244975446155,0.038885147623494695
PSAP,0.11197310582333528,0.08389358238520145,0.07440315027156007,0.07848828939915412,-0.04214008606637218,0.02351094043393288
EFEMP1,0.15487059582449397,-0.05435314373247857,-0.03155668080124742,0.016468111805342314,0.0008146595499095033,0.04131137010580953
C1QTNF1,0.03397244241526297,0.0492379530478924,0.09359880042504448,0.046730267617945846,-0.06090379032993186,0.003984796588606662
ALB,0.005466517497690885,0.03190617625844072,0.022262366531812502,-0.035135681996039024,-0.02685082615702798,-0.020042551662863145
CCL13,,0.05155300719502299,,0.06946743001482472,,
EFNA3,0.014839309945521923,0.08829785997749155,0.011520562360237673,-0.028715142412331727,0.02332687483573387,0.011781790125926653
DRAXIN,-0.023620354652405674,0.02097395911638436,0.02368084848651086,-0.03946823926570644,0.004977084518330773,0.003287745705684005
RAET1L,,,-0.014481546436449043,0.09242262529479985,,
NPTX2,0.15373655602137482,0.022281746022874378,0.0057242741751796795,0.014118368992356078,-0.007178462188184756,0.09411321200607642
FGF11,0.06945606423079563,0.07424969848446551,0.0036700741792441254,-0.02373293313216806,-0.023685447169917998,-0.005162483822120487
CD59,0.11746952597917068,0.051629339594988735,0.04103585370560191,0.09412664768343089,0.014314683770848933,-0.003465657019218297
COL9A2,0.020174849941783767,-0.002058768313726194,-0.06839793887804786,-0.05157464867048701,-0.04063445557915107,0.015985330549062766
DLL3,0.030580056519275787,-0.04156456543659889,-0.11755911161144013,-0.08200940948110473,-0.0022284820069831297,-0.05201387542077593
FGF5,-0.016594047269476737,,,,-0.006580300085217936,0.022094767078405374
LIN7C,-0.045669834999381057,-0.05057324548787595,-0.059114177813613215,-0.07713384241381481,0.019545798745384202,-0.029692350837889316
GDF7,-0.030502439918694738,,-0.012414286884987849,0.00484114164171352,0.031610080997504286,-0.009942003732631483
PSPN,0.04100440540725751,0.015595022445462485,0.028592983174359626,0.05451457588023015,0.015389154445842872,0.0031491830184222623
ANGPT1,0.02891075065060027,0.05958449520206675,-0.04276891857734711,0.01593789227682438,0.007882708556171592,0.05721385138319765
PNOC,-0.054926403040952324,,-0.013201407280130383,-0.020229039161675753,-0.024507881477846414,-0.020838357992962065
L1CAM,-0.023492710247090563,-0.07085156165637146,0.018792319760397642,-0.04470323274969764,0.026818894195160186,0.002450049396922584
APOA1,0.06483682965243166,0.021228764989144572,0.015501885693375028,-0.00033505161847880767,0.03832741221339269,-0.031357813031975754
PSEN1,0.03829427925019817,-0.0676493482438389,0.039159969628129544,-0.00892479154332592,0.04883222608143279,-0.03637612854483265
CALM2,-0.09389378094773342,-0.09244252141932836,-0.08137183040234176,-0.02826423519071884,-0.05550725282794561,-0.010055757836277216
CLEC2B,0.0584827815450883,0.005725890281065323,0.004805987462859342,0.07301089201247744,0.08413248351698552,-0.0899999181491077
NTNG1,0.008375298273976293,-0.01601871517185012,-0.044013451735248864,0.011551464932875408,0.06032812052772581,0.015363406319254392
LRIG1,0.10014213569258255,-0.055189326429797514,-0.0769993310141483,-0.044687073912248035,-0.02868310915375476,0.040970086450219476
CPAMD8,-0.02333028843842678,,-0.01394644873104042,,-0.024881048018880716,-0.007905706115222245
GHRL,-0.018507107450897054,,,-0.018457089414255452,-0.03415609995234557,-0.023402483980932733
NPY,0.13251522342572497,0.028990284626810407,-0.00841930030485414,-0.029006581449726194,-0.02998515174041626,-0.017939361981528453
MMP2,0.11437318628953932,0.09313713052406403,-0.0027088682404620575,0.061249232057933346,0.07830672061666584,-0.04863917276289103
PPY,,-0.016820414022791726,0.03257812378485648,-0.015553199372126377,-0.005462235592264958,0.02681026575195679
ALKAL2,-0.011722428468644039,-0.004437250447407039,0.01473705587842472,-0.010563802420438986,0.023528779523972903,0.042531258179474944
CSF1,0.09472763757439272,0.029801836324522185,-0.007820316957613002,0.07684246061592279,-0.01805404979498083,0.06657868581687479
SEMA4C,0.08255749986585119,0.0984586129758231,-0.004283175590017747,-0.03570752064855938,0.10354467566920685,-0.015596615459810533
BMP8A,,,,,0.0178268676481527,
ICAM2,0.04845187419957385,-0.036201533983071375,-0.008803841339831305,0.09196402055169577,0.020892600519089363,-0.01527223263342632
SYTL3,-0.02244396179170139,0.08870885789129669,-0.003787161495120147,0.04010230530062773,-0.03704841600849599,-0.05818308489903258
IL1A,0.0008852871612821044,0.03669680552868808,0.021752308095655974,-0.027216568729175213,-0.017989795627250425,0.0055444078160275
HLA-G,,0.01655741507707712,-0.035112148692826264,-0.0309464436890281,,
PGF,0.021678808443716054,0.04916374054250696,-0.06521726607003757,0.15392754081612134,0.018009800115401868,-0.04077620114874675
LGALS8,-0.025744190521512455,-0.027124618167153218,-0.06249743534092089,0.05401478199561973,0.0022835303305418935,0.005708041821436283
DKK3,-0.07690615109219508,-0.07457819969354026,-0.04467713342815484,0.04931696220224387,0.030920834308916397,-0.013044775009973458
COL16A1,0.04351227153636408,0.0811873850434456,0.004115340941543816,0.07884080009251641,-0.014425883308610893,0.032877396925045994
TPH1,,-0.032352452560704514,0.14414971754515435,6.578403552693379e-05,0.014942860596152472,-0.055273714245636166
TNC,0.0571782855031474,0.04072022310630824,0.06759844339075576,-0.005695025659571775,-0.014581940705609475,0.05449692607023168
TNFSF9,0.00690438315123123,-0.003655804188006698,-0.0026681663096110924,-0.02637015216593748,0.04412943649602177,-0.033336322814360775
C4A,-0.01996973183214586,-0.014865753260054994,,-0.017243090187498533,-0.02870140517957509,
CNTN2,0.13653906484405925,-0.040568704183246575,-0.005182035583924897,-0.03428304569490528,-0.055295523278320956,0.01461441190427851
F7,,-0.018729990814654766,,-0.017063133027949227,,-0.03281503261575989
LUM,0.03603514090621392,0.03605395284780403,-0.03476333767343694,0.08551735619201026,0.04691266724770806,-0.054580514562881384
BTC,-0.02433764228955392,-0.013550489877317683,-0.02115518733414263,0.16342270596176858,0.03854581642279973,-0.024942488827780218
APOC1,0.08423933593063526,-0.07868320799766068,-0.10797037824013851,-0.057010959822532,-0.03531301719395117,-0.024025102612635435
PKM,0.015042803094034614,0.07031224035135837,0.12286608022130716,0.0031132108764314157,-0.053567879987557264,0.03575196752920507
TNF,0.08210852625829136,-0.013152087830503064,-0.014481550386294093,,0.026747785480384336,-0.025539667781784032
GNAS,-0.12827898694871764,0.013720545794602175,0.03047387978172702,-0.013713304654089346,0.027859946240937305,-0.05574575755816942
BMP8B,0.0019179850523964026,0.061634939289580935,0.06902503586291266,-0.057183032146239786,0.051815643657468345,0.014141762431421933
LIPH,,0.018741560239193843,-0.016145682814525254,0.04400344989715594,0.03629531711527856,-0.040724830858426896
CCL28,0.0175744891169386,,,,-0.016549702157883543,-0.03864039045363448
PTPN11,0.11116781408261264,-0.008584707484716606,-0.022266376470874042,0.01643467967821481,0.022893135164199396,0.027155178854641082
ADAM12,-0.015337156048765739,0.057465280826520776,0.045404042398523276,0.06469167693216551,0.07255069769607159,0.0009793986008722957
EPO,,-0.014501359833345976,0.033084449212863194,-0.016324846616949662,-0.017599232833556966,
EDN3,-0.029718066881793757,0.01543517861025887,0.0048188537491419105,0.14152230281344294,0.021439624734962977,-0.028606274795194044
CCL22,,0.19869468984626906,-0.015334557024898315,-0.014324342241931451,-0.027195426621706337,
CCL2,0.1666429258742558,0.10418806378869373,0.025488314785493207,-0.013518093532045448,-0.024461914261225987,0.07438622541236166
DSCAM,-0.017415442140590365,-0.047645436586242665,-0.05065281560305073,-0.02930217497003002,-0.052050994272302004,-0.02771390808906682
ANG,0.032328501980646906,0.008874816685626508,-0.0039155195931976795,0.01168678068811026,0.018285046586932047,0.018504003242996035
FBLN2,0.10109855918146331,-0.0023264696928723904,-0.013486188441302545,0.16081292096046873,-0.043960072846945204,0.07298178322488762
VTN,,-0.01657604666602525,-0.011791286941800459,0.05148170917318417,0.10126678200010754,0.053057197177553715
VEGFA,-0.0017168152633383336,0.08718303147629107,0.1359467352138628,-0.009119604601982183,-0.0126382623674778,0.040358663216326356
F10,0.05271154240736878,,0.02148352627099247,0.177643099694536,-0.018011917376957187,-0.033624268012681105
SERPINA1,0.07299247046045369,-0.0030299798355723473,0.034641079825121275,0.032709254023944076,0.028612403005175393,-0.01086383187095849
VWF,0.10444711334112433,0.018191483566449215,-0.08018868710463246,0.07595734657216408,0.006208815443296788,0.005413093760241219
GDNF,,0.0505382098807592,-0.011807706477284888,-0.022859739799541492,,
