,UKF313,ZH8812bulk,ZH916T1
CD58,0.07439682824187946,0.10465752362249188,-0.0026821260366496785
TNFSF14,,-0.03589973370326413,0.02024096317112333
CNTN4,,0.04387636923418368,-0.025174160913972184
INSL3,,,0.0737177753027799
BTLA,,,-0.028364341149357528
MFNG,0.035953359761284664,-0.0035716284378525965,-0.010654520590737357
ICAM1,0.004303885044198621,-0.05065522449677611,-0.004385139952288301
PROS1,-0.0022890105105355255,-0.006580561244100873,0.013547194861918523
CLCF1,0.0008047643188850745,0.0032324048761368396,-0.04954941103336549
PSAP,0.03473262174018176,0.02880448545329255,-0.006442217717138589
EFEMP1,0.013952663974290356,-0.011340145708483688,-0.09034180622297415
C1QTNF1,-0.019473950752144253,-0.05772261674830605,-0.009858969803110964
ALB,0.09451942269707057,-0.021275681268648726,0.005058536521415753
CCL13,0.09561304405487997,,
EFNA3,0.05853703319592862,0.006245297074867957,0.05502010266151201
DRAXIN,0.020512015008796857,0.02761528211919351,0.022108168716869554
NPTX2,0.002937928177496469,0.07585573018656139,0.03525401314194807
FGF11,-0.012097744094384905,-0.08081743664651642,0.05680224084146684
CD59,0.012387786884262515,-0.005097846033977494,0.028312828938412797
COL9A2,-0.0022281319075033107,-0.06724544854760327,0.06605510203145097
DLL3,-0.02627690899731514,0.004429302252288133,0.016527954190692695
FGF5,0.02514703270977554,,0.009140367985856618
LIN7C,0.0542501211289127,-0.03853834046103862,0.04441744020101266
GDF7,,0.015322564737802235,0.03305741063278071
PSPN,-0.0047649577625857595,0.03126360535530217,0.05380512131932816
ANGPT1,0.005866342609383378,-0.014287756156775447,0.11635732504041457
PNOC,0.11494790628921894,,-0.030275229596839273
L1CAM,0.11082846516274522,-0.006342276729294387,0.07933373608515432
APOA1,0.08158756826516166,-0.03166727759248949,0.004669227114988916
PSEN1,0.06743089921624891,0.022415951200104707,0.004898761070409596
CALM2,-0.021733258964182392,0.0784269144351249,-0.02647988077291468
CLEC2B,-0.001361988730462567,0.043333792225907684,0.08299045202783965
NTNG1,-0.03360356411155607,-0.04764754791530168,-0.024845508092301606
LRIG1,-0.017159929431781375,-0.051265231696671826,-0.04896333962906485
CPAMD8,,0.026123448619545443,-0.030736212024793493
GHRL,,0.0031508282884063297,-0.03226964766690039
NPY,,-0.0375104181282297,-0.013843139789557297
MMP2,0.05770091525257493,0.0508243295910774,-0.014788531734388191
PPY,-0.018967220721996397,,-0.007023076675815072
ALKAL2,-0.014316854522983546,-0.04049638316373079,0.07108382396068548
CSF1,0.06852865214494466,0.03141376885230086,-0.04639735811261516
SEMA4C,0.04117067561263205,-0.01551680529322845,0.04876701947972181
BMP8A,,,-0.02632868610462382
ICAM2,-0.042747564018150476,0.06521214646007911,0.0215862251342819
SYTL3,0.051638504678369654,0.023100855861113524,0.014114377677038293
IL1A,,0.014984240608150918,0.04118198235017699
PGF,-0.05959324480955805,-0.02915990272785803,0.023774178491908302
LGALS8,0.10396182115783131,-0.014385905039166631,0.0013837717201225601
DKK3,-0.06667427972475118,-0.016898591177595366,-0.03356969717543704
COL16A1,0.03518670351633232,-0.05697581825942239,0.05156813647548491
TPH1,,-0.03227470187820063,0.06083528578367452
TNC,-0.08194113035817217,-0.027487889642830048,-0.11478610883550247
TNFSF9,0.055731219129182274,0.04173308633381024,0.06534922416974286
C4A,-0.02249271736897575,0.03332629107551085,-0.011758215552667987
CNTN2,-0.02381619926099826,0.11134748584130032,0.08318318647381895
F7,-0.02050609491666173,,
LUM,0.1216507530305436,-0.04600171598304205,0.047974026882926624
BTC,,-0.02683302888065784,-0.006902215473956577
APOC1,0.006229540478039503,-0.06861509537813952,-0.022139261792496312
PKM,-0.1152899045221064,-0.013785372664775905,-0.013382942789515113
TNF,-0.002686323223629661,,-0.02769648955199481
GNAS,0.02444939079498302,-0.045386661137414575,-0.023397631542638176
BMP8B,-0.03039705076673893,0.006865338273529744,-0.04922774371664111
LIPH,,,-0.0660712565292494
CCL28,,-0.021616789586715982,0.2076862924998724
PTPN11,0.06523272394618758,0.04100918009670788,-0.001277471126842115
ADAM12,0.07797738779912598,-0.08053226449265818,0.021895694735331702
EPO,-0.018644932777059236,,0.05465867894341533
EDN3,,-0.043541492517555194,-0.039502865311776256
CCL22,,-0.026833030068183772,-0.00738662959493453
CCL2,0.04145322960466764,0.014200360152247129,-0.08672445495815048
DSCAM,0.057498750380248764,-0.06916947169354135,0.030922958916948677
ANG,-0.013576365702389783,-0.049186334414638884,0.06425228309485304
FBLN2,0.029772323957887474,-0.03139339198010482,0.07366345386914215
VTN,,,-0.03545560691370704
VEGFA,-0.003984826169150602,-0.04138525638905547,-0.016097255618300242
F10,-0.013509621311010299,-0.023215624337196417,0.08284892311393664
SERPINA1,0.04661843008628116,-0.014705531737897336,0.06315088101888279
VWF,-0.07207602131638473,-0.02245572359698909,0.02361712819524473
GDNF,0.009482392525366262,,
VASP,-0.011768224827784146,0.005333121387816292,-0.007628437344822338
ADAM15,-0.014958553365639022,-0.0784496204658424,0.029680559237922732
WNT2,,,-0.05287065748443827
OLFM2,-0.010393621876839738,-0.10445837241690012,-0.02083120228487006
MFAP2,0.023368280936305972,-0.02529340789340125,0.04841984846151277
HLA-C,-0.05596972054422322,-0.005821425590317658,-0.007131719941724528
THBS1,0.058275297342372266,-0.06818131966582629,0.02411498302107803
HSPA4,-0.031155379167864997,0.018355349470571797,0.01608140749384792
LMAN1,0.0850182274714731,-0.048068028466242065,0.014110123412434667
LYPD3,0.07329326658387443,,-0.014606555015260737
APOE,-0.11508605431814038,-0.07837144953676023,-0.056499980133245
SOSTDC1,,,0.04764993176146479
ANXA1,-0.028742850406638824,-0.04923365238254111,-0.019402892737851476
WNT2B,0.1325502907518735,-0.016080870923902136,-0.03585314671592743
AMH,0.006751113144671909,0.07175122052827962,0.0385030279340703
GDF10,,0.010790286304296504,-0.015214269329613854
EFNB3,0.04190585589202508,-0.047388609390614206,0.025918285493008876
LTB,0.04967948002094568,-0.05207884754477241,0.05854825707373596
ANGPT2,0.008238670328891794,-0.041547958020442366,-0.05366952594672636
NRTN,,-0.027282822444470514,
ADAM17,0.04286822009082975,0.0035953539841828085,0.003190482074178387
LRPAP1,-0.06014146228849293,-0.005197995808738258,0.022503499165994867
NID1,0.043154925410520975,-0.005071007167540054,0.014456673145788199
MST1,-0.009813746163152164,-0.003179045935167372,0.011142059207623595
CCL14,-0.028759893016467995,,
DCN,0.1469665996917238,-0.054337888476594695,0.05507643748555104
IGFL2,,,-0.05744281624932975
COL7A1,0.014236974618299874,-0.057080380457453714,0.02427684309714579
CALR,-0.009244357941351916,0.02255414940334214,-0.028399931968935966
PIGA,-0.03617046210899106,-0.022132879545765795,0.045777011941038344
CD200,-0.003359500848782107,0.01687895938588166,0.06309292158116947
GRP,,0.005081790987398749,-0.025796855222692608
CDH1,,-0.04161325279126049,0.005553709181049017
LPL,-0.03441758794181691,-0.0068415478263585015,-0.017269929696595982
SEMA5A,0.04582742557387144,-0.05580820262234634,0.02755155272184402
SEMA7A,0.009904099064297393,-0.0248867126228853,0.004896992391130135
SEMA4G,0.07071015434157317,-0.03989030748892605,0.02362578638844129
SEMA3B,-0.05959909867479232,0.07867982894023395,-0.026059647596967182
RPH3A,,0.019896218123039683,-0.035833499759394496
JAG2,-0.000859945307905015,0.043687593765270205,0.02030956179464672
CGN,,0.02735771369239335,-0.01780838114807437
GDF15,0.009319930438140568,-0.04117767483659974,0.02935020369412695
SEMA4F,0.030701926153987345,-0.04057235701410396,0.009262870045246601
NXPH1,,-0.012206423452278898,0.06595720588070153
ARF1,0.0017183163984368062,-0.05133370108719758,0.026049299574991254
DSC3,0.03198221538107122,,-0.02174080109608745
EBI3,-0.027880260621214688,0.07624239978315751,0.034204628187609776
TIMP1,-0.17607137812248363,-0.0894413243598133,0.005638310272015345
SEMA3C,-0.005549478149807684,-0.006236316240364628,0.0857726219015921
GNRH2,,,0.06502847720010667
GAS6,-0.065971532011234,-0.0017678814567193134,0.1141250938956389
MEPE,,,0.040531415050329644
SERPINE1,-0.07698723993806239,-0.05547078203664461,-0.08084582764920195
RSPO2,,0.03279491841548103,0.05549843563465602
SHBG,,-0.03612152771919141,0.002222606329721467
LGALS3BP,-0.06912418053146256,0.011552267806479255,-0.021797204741278973
LAMB1,-0.02577305811083387,-0.04318385710724091,-0.009498937416342739
SPTBN2,0.07001976494689999,-0.044558110084003635,0.07320658910173759
COL1A2,0.06385154605666254,-0.06787334441977468,0.023354539257650454
DEFB1,,,-0.03697300096854156
WNT11,0.046216744805500636,,0.015259988230279194
LGALS1,-0.11555706698028728,-0.02057538211048732,0.05935124099610014
BCAN,0.0022895579046871045,-0.06741506111896196,-0.06379544704562691
ANOS1,-0.012600290348390077,-0.017412947192431305,0.09250351712265527
EDA,0.00019569458715426214,-0.039684177093531,-0.016930282266362225
FGF22,,0.043329894150987106,-0.011622000654866944
SHANK1,,,-0.01693770086035546
RAET1G,,,-0.02710843147328818
TGFB1,0.0450116788427739,-0.06098854552003191,0.0055170117244467114
MSTN,,-0.0006777631022507411,-0.03576699982055457
WNT4,,-0.021059089499497516,0.03137672155869472
TNFSF4,-0.01157624102297709,-0.01710044359757092,0.013227439026705303
NTN1,-0.030006967109653306,-0.0361144473177173,-0.042338444509433505
CXCL12,0.073837887573049,-0.02918906174326644,0.030381035970666954
GNRH1,-0.004860747559603704,-0.021339619251480285,-0.012022823085819914
RIMS1,,0.01647911917406585,-0.010523717438575834
FGF14,,-0.05924185636412951,-0.0629282148975051
IGF1,0.06666380766831469,-0.04779382716241551,0.06474548144511726
TNFSF10,-0.029061598622868386,0.04764000755505755,0.03845289212034825
GDF5,0.008505784782676341,-0.06282303884210964,0.01886521166681546
CHAD,,0.01954086748927601,
RGMA,0.004339857317813357,-0.0718181160905362,-0.0147403536465344
WNT16,0.061975721910230014,-0.019600703632420564,0.010527989466971588
CX3CL1,0.0030888398413573778,0.003503892419380068,0.02381995743813336
FGF1,-4.120169246566111e-05,0.026633309874672276,0.0018141379616863414
ALOX5AP,-0.002457083820058607,0.04582136991576304,-0.0037758483885390074
IL1RN,-0.032010748254761884,,0.026371647191455103
PCSK9,0.01695003686916275,,
NPW,0.029084587294781656,0.025067497857084398,-0.004577821415755455
CXCL9,-0.03508694650315946,-0.025678166854581377,-0.001755281143831579
ANGPTL4,-0.05453847257925283,0.030308096189044387,-0.028942887294855186
CCL11,-0.013583588296416352,,
UCN2,0.06932465335905487,,
OBP2A,-0.02194243251515089,,0.027026782820484502
COL4A3,,0.08846317131641603,-0.039502867750264146
NRG3,,-0.03365461511754019,0.07474671726718005
IL23A,,,0.049918425967801314
COLQ,0.023723896882746894,0.021055076468568485,0.047833671739853145
TNFSF12,0.01262290374121293,-0.08739383232860488,0.035063090452713865
DKK2,-0.016700910013013773,,0.020788293446463997
FYN,0.08324281088199417,-0.0348603779739149,0.009059251927766463
ACE,0.03261594817246623,-0.03739090433221414,-0.05484247772358491
IL18,0.029146031700412998,-0.002409387756889677,-0.004121897159047781
PPBP,-0.02050608776398054,-0.025203025749177474,
CCL27,,0.06509604300925256,0.03665167111653727
SERPING1,-0.07597740704164802,-0.014174292237138767,-0.02223387150185172
AZGP1,,-0.059437031024511706,0.04240966259749288
INHA,0.04329945304253128,-0.021890693373458336,-0.04752143153949002
SEMA3G,-0.03024363644436838,-0.020195845068555134,0.02584400993599451
COL6A1,0.015652639400597773,-0.04366884383559328,0.012261006730294961
FGF17,0.07845524210770134,,-0.023265344225859803
TNFSF8,,-0.01960071125258237,0.05625285670919069
FGF20,,-0.05194334620333307,-0.04005290757748089
ICAM3,-0.04700542797794083,-0.03208412863105153,0.061029390130751114
LAMA4,-0.05701951464790454,-0.05291195387921823,0.00113501164516372
INHBE,-0.012566307078335962,,
DLL4,-0.048488567681915375,-0.0379768935587751,0.01763751881320226
SEMA3A,-0.004857185249442374,0.017048377688527787,-0.001831908798794551
RLN2,,-0.016290940352149782,0.005191473951924553
C5,0.10618381313024157,-0.03252397886841409,-0.04737460731656456
COMP,1.0,1.0,1.0
EDN2,-0.021378838013010965,,
C1QA,-0.018007992335895652,-0.003190797347192625,0.08267984026005201
UTS2B,,,0.03010738537714466
COL9A3,-0.01947203675254515,0.06347905690504725,0.006550877302997962
DLK1,0.01359070391905756,,
HGF,0.04374730948232282,-0.0185326155808342,0.01026847920215557
GIP,0.08218457764354162,,
P4HB,0.0053778089069033775,-0.05507142894396272,0.058548776996475975
ADCYAP1,,-0.0258782953410678,0.04479234739427553
GREM1,0.07636690446009393,0.0737820498963202,-0.031221132250580496
EGF,0.02727396560233222,0.00661644562176034,-0.01095054791322085
VEGFB,-0.036644191234557665,0.04897239668433573,0.039882927866516475
FARP2,-0.013732056388855517,0.06847111229129517,-0.015896746303678665
LAMA2,-0.03375907807647315,0.03959973386252555,0.04174474570952741
NRG1,0.07752962860262334,,-0.021447045485862223
SPINK1,-0.036342135298531704,,0.04469634512231081
EFEMP2,-0.09945637213326897,-0.0072150093270104045,0.01906895455659088
SELPLG,-0.021253350688315183,0.040618212268933904,0.04222651684467407
HLA-E,-0.08540697083754373,-0.028959448463207912,0.0807581219788477
PTN,-0.014339244157902978,-0.10388189778915603,-0.048770281334216875
CD274,-0.038581099742791065,-0.007578873020480687,0.022134830700343503
CD14,-0.010312027565961649,0.03604071326561494,0.021643532539676526
SFTPD,,0.007438224580541717,0.018863074812457595
SLIT1,-0.02531916319231035,-0.08514275388175553,0.054867921415620205
CNTF,,-0.020195853037963455,
BST1,0.04728093618279423,-0.05949131936628213,0.04349813381144051
AGTRAP,-0.010328689569358958,-0.024845047129066117,0.0018768578435628999
LAMC1,0.005336330963811985,-0.027945304825778026,-0.003447806357274475
COL6A3,0.08128347456757669,-0.05643730525366626,0.05934825946840745
FN1,0.025971972372179374,-0.08438583011679708,-0.005559811034083634
MIF,-0.1422284004372344,0.024370377976666004,0.015850343745248022
JAG1,0.054299902869732845,-0.019049154110610533,-0.027795847008814163
NID2,0.050436953212695,-0.014099966457017532,-0.003054042521935097
EFNB1,-0.027103229322620524,-0.10346229895007583,0.027259051144193917
COL4A2,-0.06608669212731857,-0.034161324155142926,-0.023257299856232382
SPP1,0.038847716543410356,0.04973794992304375,-0.0910778686567586
PODXL2,-0.019284357265153432,-0.07046091850026932,-0.010616364269379895
FGF9,,,-0.038003949949954804
ITIH2,,-0.0415919715511563,0.10218515881153754
ADAM10,0.042758548232586555,0.021506814820557427,-0.03312668578009611
CFH,0.003316432731714623,-0.018613953862492125,0.04729565199947099
COL4A5,-0.04502873308893595,0.026773312347031508,-0.01864421421431362
LTBP3,0.023908722481100188,-0.062084070160904066,-0.07925770857715711
GNB3,-0.04249493961846118,-0.03450658883086542,0.10668103291384151
COL6A2,-0.07578524232266903,-0.03814865878009227,0.017772260587108263
GDF9,-0.029826464084074824,0.021346674431497136,0.05863762459423591
NCAM1,0.07654259516540846,0.0773087171798256,0.002740660466829878
APOC2,0.0075891395647466895,0.1487014358127626,-0.01987323702532023
BST2,-0.08560915506462939,-0.0327632235743657,0.04151979654310433
COL5A1,0.04149982570852465,-0.043917228345799676,0.060236090768383835
CALM3,-8.856380580622586e-05,0.043149054298846974,0.05421092486067115
THBS2,0.04033801863722158,-0.025115017217588274,0.06216500165764178
SERPINE2,0.11697215319791393,-0.017012299457213734,0.03596874669031652
EFNB2,0.024283610517790793,0.000676434649517975,-0.04227858323913709
PROK1,,-0.020195833324181112,
MMP9,-0.02348684364510296,-0.00044319567433830743,-0.09047651711881044
NPPA,,0.04470135275304031,0.11486315935608608
APOB,,-0.02216150554582382,-0.022053632853139618
C4B,-0.022492717896402677,0.06946022179169155,-0.024420609331622996
NTNG2,0.005926646619097521,-0.028064765127016906,0.056549903044277046
LAMA1,-0.04241709230262623,0.09313959639947282,0.04060362212629117
UCN,0.08241753372933582,-0.04332489628230692,0.013299572129269107
ARTN,-0.01762353955953318,-0.0279455190941683,0.041929740230561265
PDGFD,0.045285630756629364,0.017214237340300847,0.011011408540240351
EDN1,-0.03508696254673574,-0.06509437397175366,0.06115559218387485
ARPC5,-0.02633149912029392,0.060523054373555034,-0.02165034033747993
GSTO1,-0.07413641767096324,0.12123917934848995,0.018895269795131665
PROK2,,,-0.02010778189321516
SYK,-0.04716165728016817,0.019135946618224545,0.057179482830699686
CD40LG,,,0.12180337947130233
ST6GAL1,0.08272198580533828,0.06246369316107555,0.027101858793852227
WNT3,-0.022034762766290968,0.011378054386493534,0.039765162395821736
HSP90B1,0.0509741509794262,0.01559442355969105,0.025209792462123008
ZP3,0.007846048516919184,0.09388896254826093,0.015989270319140422
ANGPT4,,-0.027945517844108314,
NRG2,,-0.07285321210121486,0.029742623502052517
MELTF,0.06416814149490647,0.017670500635059882,-0.015050498653450844
NLGN1,0.0748704607798372,0.030642299667105907,-0.042441037587492465
SLIT3,0.04908131412073305,0.008126437666900053,0.06425965152716613
CCL8,0.0035969563287264078,,-0.002260591621782184
S100A4,-0.052990098782177954,0.013243230078713225,0.04459381237926927
TNFSF13B,0.01676102093832739,-0.08755661503721662,0.005032348011791533
HSPG2,-0.07306780615939514,-0.03091340123391333,0.0017940924704510667
FAM3C,0.005890274755088333,-0.0792548053538434,-0.09805561160994872
FLT3LG,-0.02679845233071883,-0.06487777683913283,-0.03416536367604801
A2M,-0.02730067157851117,-0.0022605482913396584,-0.10992564163587336
VCL,0.05536408060535579,-0.04971828659536221,-0.011260454009313706
FGF2,-0.014132738430462099,-0.04124039971364172,-0.03058432519319041
AGRP,-0.021091722293000596,,
CNTN3,,0.08676252801963803,
RNASE2,-0.014442924479473047,-0.041724820229909455,0.04764686109749416
ADM2,0.07368167711609544,,-0.02266709954249458
GAL,0.04076783063431624,,-0.022362348495243236
CXCL6,,,0.06963289667458882
PDGFC,-0.010786130505274273,0.016432520700774545,-0.00035525192368534593
COL8A2,-0.021449725919090456,0.010885415554696595,0.053358552405479764
SPON2,0.0010444110022963542,-0.003439388959834242,0.037055533720188
SEMA3D,0.07448941066320676,0.01819947601450219,
BMP6,,0.032325513540229715,0.011319786201849157
TIMP2,0.0620266053188857,-0.0617733166160826,0.0048957516869493865
EFNA1,0.04103647952488847,0.033769435922359356,-0.038548462381475246
S100A12,0.004125284469275181,-0.021616778691588127,-0.0247015271175799
TFPI,-0.05217033410365378,-0.07986337611107487,0.08706087542763549
